frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
17,0.1717171717171717,0.7422200441360474,0.6214917898178101,selected trajectory sim 56,selected,56,52,0.037337759212293
18,0.18181818181818182,0.6776131987571716,0.5422769784927368,selected trajectory sim 56,selected,56,52,0.037337759212293
19,0.1919191919191919,0.6121282577514648,0.46198493242263794,selected trajectory sim 56,selected,56,52,0.037337759212293
20,0.20202020202020202,0.547222912311554,0.3824031352996826,selected trajectory sim 56,selected,56,52,0.037337759212293
21,0.21212121212121213,0.48273271322250366,0.30332231521606445,selected trajectory sim 56,selected,56,52,0.037337759212293
22,0.2222222222222222,0.41738438606262207,0.2231966257095337,selected trajectory sim 56,selected,56,52,0.037337759212293
23,0.23232323232323232,0.35277795791625977,0.14398059248924255,selected trajectory sim 56,selected,56,52,0.037337759212293
24,0.24242424242424243,0.2886052131652832,0.06530778855085373,selected trajectory sim 56,selected,56,52,0.037337759212293
25,0.25252525252525254,0.22220894694328308,-0.01611277461051941,selected trajectory sim 56,selected,56,52,0.037337759212293
26,0.26262626262626265,0.15747299790382385,-0.09549051523208618,selected trajectory sim 56,selected,56,52,0.037337759212293
27,0.2727272727272727,0.0923384428024292,-0.17535178363323212,selected trajectory sim 56,selected,56,52,0.037337759212293
28,0.2828282828282828,0.02697325125336647,-0.2555104196071625,selected trajectory sim 56,selected,56,52,0.037337759212293
29,0.29292929292929293,-0.037692196667194366,-0.33479785919189453,selected trajectory sim 56,selected,56,52,0.037337759212293
30,0.30303030303030304,-0.1032816618680954,-0.4152156710624695,selected trajectory sim 56,selected,56,52,0.037337759212293
31,0.31313131313131315,-0.16773393750190735,-0.4942547678947449,selected trajectory sim 56,selected,56,52,0.037337759212293
32,0.32323232323232326,-0.2333376407623291,-0.5747021436691284,selected trajectory sim 56,selected,56,52,0.037337759212293
33,0.3333333333333333,-0.2985985577106476,-0.654729962348938,selected trajectory sim 56,selected,56,52,0.037337759212293
34,0.3434343434343434,-0.3634384870529175,-0.7342334389686584,selected trajectory sim 56,selected,56,52,0.037337759212293
35,0.35353535353535354,-0.42865651845932007,-0.8142087459564209,selected trajectory sim 56,selected,56,52,0.037337759212293
36,0.36363636363636365,-0.4942709803581238,-0.8946613669395447,selected trajectory sim 56,selected,56,52,0.037337759212293
37,0.37373737373737376,-0.559384822845459,-0.9745146632194519,selected trajectory sim 56,selected,56,52,0.037337759212293
38,0.3838383838383838,-0.6245771050453186,-1.0544519424438477,selected trajectory sim 56,selected,56,52,0.037337759212293
39,0.3939393939393939,-0.6895479559898376,-1.1341304779052734,selected trajectory sim 56,selected,56,52,0.037337759212293
40,0.40404040404040403,-0.7555139660835266,-1.2150170803070068,selected trajectory sim 56,selected,56,52,0.037337759212293
41,0.41414141414141414,-0.8199985027313232,-1.294090986251831,selected trajectory sim 56,selected,56,52,0.037337759212293
42,0.42424242424242425,-0.8852688670158386,-1.3741319179534912,selected trajectory sim 56,selected,56,52,0.037337759212293
43,0.43434343434343436,-0.9515129327774048,-1.4553672075271606,selected trajectory sim 56,selected,56,52,0.037337759212293
44,0.4444444444444444,-1.0165232419967651,-1.535090684890747,selected trajectory sim 56,selected,56,52,0.037337759212293
45,0.45454545454545453,-1.0814944505691528,-1.6147620677947998,selected trajectory sim 56,selected,56,52,0.037337759212293
46,0.46464646464646464,-1.1476707458496094,-1.695918321609497,selected trajectory sim 56,selected,56,52,0.037337759212293
47,0.47474747474747475,-1.2130050659179688,-1.7760353088378906,selected trajectory sim 56,selected,56,52,0.037337759212293
48,0.48484848484848486,-1.278031587600708,-1.8557748794555664,selected trajectory sim 56,selected,56,52,0.037337759212293
49,0.494949494949495,-1.3435440063476562,-1.9361196756362915,selected trajectory sim 56,selected,56,52,0.037337759212293
50,0.5050505050505051,-1.4098268747329712,-2.0174062252044678,selected trajectory sim 56,selected,56,52,0.037337759212293
51,0.5151515151515151,-1.4745036363601685,-2.0967209339141846,selected trajectory sim 56,selected,56,52,0.037337759212293
52,0.5252525252525253,-1.5402238368988037,-2.177321434020996,selected trajectory sim 56,selected,56,52,0.037337759212293
53,0.5353535353535354,-1.605875015258789,-2.2578299045562744,selected trajectory sim 56,selected,56,52,0.037337759212293
54,0.5454545454545454,-1.6712839603424072,-2.338047504425049,selected trajectory sim 56,selected,56,52,0.037337759212293
55,0.5555555555555556,-1.7374001741409302,-2.4191248416900635,selected trajectory sim 56,selected,56,52,0.037337759212293
56,0.5656565656565656,-1.802119493484497,-2.49849796295166,selected trajectory sim 56,selected,56,52,0.037337759212293
57,0.5757575757575758,-1.8685736656188965,-2.5799996852874756,selected trajectory sim 56,selected,56,52,0.037337759212293
58,0.5858585858585859,-1.9339066743850708,-2.660123348236084,selected trajectory sim 56,selected,56,52,0.037337759212293
59,0.5959595959595959,-1.9992426633834839,-2.740253448486328,selected trajectory sim 56,selected,56,52,0.037337759212293
60,0.6060606060606061,-2.0652403831481934,-2.8211896419525146,selected trajectory sim 56,selected,56,52,0.037337759212293
61,0.6161616161616161,-2.1310951709747314,-2.901952028274536,selected trajectory sim 56,selected,56,52,0.037337759212293
62,0.6262626262626263,-2.1965548992156982,-2.9822394847869873,selected trajectory sim 56,selected,56,52,0.037337759212293
63,0.6363636363636364,-2.2622733116149902,-3.062835454940796,selected trajectory sim 56,selected,56,52,0.037337759212293
64,0.6464646464646465,-2.3282432556152344,-3.1437442302703857,selected trajectory sim 56,selected,56,52,0.037337759212293
65,0.6565656565656566,-2.3940367698669434,-3.224436044692993,selected trajectory sim 56,selected,56,52,0.037337759212293
66,0.6666666666666666,-2.4592344760894775,-3.304398536682129,selected trajectory sim 56,selected,56,52,0.037337759212293
67,0.6767676767676768,-2.5251359939575195,-3.385218620300293,selected trajectory sim 56,selected,56,52,0.037337759212293
68,0.6868686868686869,-2.591254949569702,-3.466317892074585,selected trajectory sim 56,selected,56,52,0.037337759212293
69,0.696969696969697,-2.6573293209075928,-3.5473625659942627,selected trajectory sim 56,selected,56,52,0.037337759212293
70,0.7070707070707071,-2.7224555015563965,-3.627225637435913,selected trajectory sim 56,selected,56,52,0.037337759212293
71,0.7171717171717171,-2.789260149002075,-3.7091686725616455,selected trajectory sim 56,selected,56,52,0.037337759212293
72,0.7272727272727273,-2.855128288269043,-3.789956569671631,selected trajectory sim 56,selected,56,52,0.037337759212293
73,0.7373737373737373,-2.9207189083099365,-3.8703997135162354,selected trajectory sim 56,selected,56,52,0.037337759212293
74,0.7474747474747475,-2.986368417739868,-3.9509191513061523,selected trajectory sim 56,selected,56,52,0.037337759212293
75,0.7575757575757576,-3.0526068210601807,-4.032163143157959,selected trajectory sim 56,selected,56,52,0.037337759212293
76,0.7676767676767676,-3.118894100189209,-4.113466262817383,selected trajectory sim 56,selected,56,52,0.037337759212293
77,0.7777777777777778,-3.1842734813690186,-4.19365930557251,selected trajectory sim 56,selected,56,52,0.037337759212293
78,0.7878787878787878,-3.2501516342163086,-4.2744574546813965,selected trajectory sim 56,selected,56,52,0.037337759212293
79,0.797979797979798,-3.3167564868927,-4.3561530113220215,selected trajectory sim 56,selected,56,52,0.037337759212293
80,0.8080808080808081,-3.383178949356079,-4.437629222869873,selected trajectory sim 56,selected,56,52,0.037337759212293
81,0.8181818181818182,-3.448672294616699,-4.5179548263549805,selected trajectory sim 56,selected,56,52,0.037337759212293
82,0.8282828282828283,-3.514357805252075,-4.598524570465088,selected trajectory sim 56,selected,56,52,0.037337759212293
83,0.8383838383838383,-3.5811927318573,-4.680505275726318,selected trajectory sim 56,selected,56,52,0.037337759212293
84,0.8484848484848485,-3.646723508834839,-4.760880470275879,selected trajectory sim 56,selected,56,52,0.037337759212293
85,0.8585858585858586,-3.7127318382263184,-4.841850280761719,selected trajectory sim 56,selected,56,52,0.037337759212293
86,0.8686868686868687,-3.7791733741760254,-4.923346519470215,selected trajectory sim 56,selected,56,52,0.037337759212293
87,0.8787878787878788,-3.8456432819366455,-5.004872798919678,selected trajectory sim 56,selected,56,52,0.037337759212293
88,0.8888888888888888,-3.9111509323120117,-5.085227012634277,selected trajectory sim 56,selected,56,52,0.037337759212293
89,0.898989898989899,-3.9777324199676514,-5.16689920425415,selected trajectory sim 56,selected,56,52,0.037337759212293
90,0.9090909090909091,-4.043854713439941,-5.248003959655762,selected trajectory sim 56,selected,56,52,0.037337759212293
91,0.9191919191919192,-4.110384464263916,-5.329615592956543,selected trajectory sim 56,selected,56,52,0.037337759212293
92,0.9292929292929293,-4.176272392272949,-5.410436153411865,selected trajectory sim 56,selected,56,52,0.037337759212293
93,0.9393939393939394,-4.242166042327881,-5.491262912750244,selected trajectory sim 56,selected,56,52,0.037337759212293
94,0.9494949494949495,-4.3091583251953125,-5.573441505432129,selected trajectory sim 56,selected,56,52,0.037337759212293
95,0.9595959595959596,-4.375606060028076,-5.654946804046631,selected trajectory sim 56,selected,56,52,0.037337759212293
96,0.9696969696969697,-4.441505432128906,-5.735786437988281,selected trajectory sim 56,selected,56,52,0.037337759212293
97,0.9797979797979798,-4.507399559020996,-5.816619873046875,selected trajectory sim 56,selected,56,52,0.037337759212293
98,0.98989898989899,-4.57426118850708,-5.898638725280762,selected trajectory sim 56,selected,56,52,0.037337759212293
99,1.0,-4.64106559753418,-5.980586528778076,selected trajectory sim 56,selected,56,52,0.037337759212293
0,0.0,1.868177056312561,2.0244252681732178,selected trajectory sim 56,selected,56,53,-0.05223121954639464
1,0.010101010101010102,1.7901818752288818,1.9286900758743286,selected trajectory sim 56,selected,56,53,-0.05223121954639464
2,0.020202020202020204,1.7175155878067017,1.839510202407837,selected trajectory sim 56,selected,56,53,-0.05223121954639464
3,0.030303030303030304,1.647046446800232,1.753031849861145,selected trajectory sim 56,selected,56,53,-0.05223121954639464
4,0.04040404040404041,1.5760785341262817,1.6659467220306396,selected trajectory sim 56,selected,56,53,-0.05223121954639464
5,0.050505050505050504,1.5066739320755005,1.5807727575302124,selected trajectory sim 56,selected,56,53,-0.05223121954639464
6,0.06060606060606061,1.4360706806182861,1.4941306114196777,selected trajectory sim 56,selected,56,53,-0.05223121954639464
7,0.0707070707070707,1.3658915758132935,1.4080125093460083,selected trajectory sim 56,selected,56,53,-0.05223121954639464
8,0.08080808080808081,1.2960126399993896,1.3222522735595703,selected trajectory sim 56,selected,56,53,-0.05223121954639464
9,0.09090909090909091,1.2261565923690796,1.2365244626998901,selected trajectory sim 56,selected,56,53,-0.05223121954639464
10,0.10101010101010101,1.1553449630737305,1.1496305465698242,selected trajectory sim 56,selected,56,53,-0.05223121954639464
11,0.1111111111111111,1.085591435432434,1.064029574394226,selected trajectory sim 56,selected,56,53,-0.05223121954639464
12,0.12121212121212122,1.0157549381256104,0.9783167839050293,selected trajectory sim 56,selected,56,53,-0.05223121954639464
13,0.13131313131313133,0.945415198802948,0.8920074105262756,selected trajectory sim 56,selected,56,53,-0.05223121954639464
14,0.1414141414141414,0.8748206496238708,0.8053743839263916,selected trajectory sim 56,selected,56,53,-0.05223121954639464
15,0.15151515151515152,0.8046319484710693,0.7192397117614746,selected trajectory sim 56,selected,56,53,-0.05223121954639464
16,0.16161616161616163,0.7345300316810608,0.6331966519355774,selected trajectory sim 56,selected,56,53,-0.05223121954639464
17,0.1717171717171717,0.6640047430992126,0.5466465353965759,selected trajectory sim 56,selected,56,53,-0.05223121954639464
18,0.18181818181818182,0.5936875939369202,0.4603559672832489,selected trajectory sim 56,selected,56,53,-0.05223121954639464
19,0.1919191919191919,0.5231242179870605,0.3737534284591675,selected trajectory sim 56,selected,56,53,-0.05223121954639464
20,0.20202020202020202,0.4528560936450958,0.28751692175865173,selected trajectory sim 56,selected,56,53,-0.05223121954639464
21,0.21212121212121213,0.38290515542030334,0.20166370272636414,selected trajectory sim 56,selected,56,53,-0.05223121954639464
22,0.2222222222222222,0.3118714392185211,0.11449532955884933,selected trajectory sim 56,selected,56,53,-0.05223121954639464
23,0.23232323232323232,0.24120619893074036,0.027773067355155945,selected trajectory sim 56,selected,56,53,-0.05223121954639464
24,0.24242424242424243,0.17093601822853088,-0.058466892689466476,selected trajectory sim 56,selected,56,53,-0.05223121954639464
25,0.25252525252525254,0.1011168360710144,-0.14416512846946716,selected trajectory sim 56,selected,56,53,-0.05223121954639464
26,0.26262626262626265,0.029285574331879616,-0.232321098446846,selected trajectory sim 56,selected,56,53,-0.05223121954639464
27,0.2727272727272727,-0.04070604592561722,-0.31822729110717773,selected trajectory sim 56,selected,56,53,-0.05223121954639464
28,0.2828282828282828,-0.11163675785064697,-0.4052681028842926,selected trajectory sim 56,selected,56,53,-0.05223121954639464
29,0.29292929292929293,-0.1820908635854721,-0.49172791838645935,selected trajectory sim 56,selected,56,53,-0.05223121954639464
30,0.30303030303030304,-0.25267916917800903,-0.5783661603927612,selected trajectory sim 56,selected,56,53,-0.05223121954639464
31,0.31313131313131315,-0.32334470748901367,-0.6651100516319275,selected trajectory sim 56,selected,56,53,-0.05223121954639464
32,0.32323232323232326,-0.394046425819397,-0.7518761157989502,selected trajectory sim 56,selected,56,53,-0.05223121954639464
33,0.3333333333333333,-0.46466439962387085,-0.8385450839996338,selected trajectory sim 56,selected,56,53,-0.05223121954639464
34,0.3434343434343434,-0.5360042452812195,-0.9261075854301453,selected trajectory sim 56,selected,56,53,-0.05223121954639464
35,0.35353535353535354,-0.6065044403076172,-1.012632966041565,selected trajectory sim 56,selected,56,53,-0.05223121954639464
36,0.36363636363636365,-0.6771495342254639,-1.0993378162384033,selected trajectory sim 56,selected,56,53,-0.05223121954639464
37,0.37373737373737376,-0.748437762260437,-1.18683660030365,selected trajectory sim 56,selected,56,53,-0.05223121954639464
38,0.3838383838383838,-0.8195233345031738,-1.2740815877914429,selected trajectory sim 56,selected,56,53,-0.05223121954639464
39,0.3939393939393939,-0.8906275033950806,-1.3613513708114624,selected trajectory sim 56,selected,56,53,-0.05223121954639464
40,0.40404040404040403,-0.9612138271331787,-1.4479966163635254,selected trajectory sim 56,selected,56,53,-0.05223121954639464
41,0.41414141414141414,-1.0326380729675293,-1.5356565713882446,selected trajectory sim 56,selected,56,53,-0.05223121954639464
42,0.42424242424242425,-1.1033756732940674,-1.6224792003631592,selected trajectory sim 56,selected,56,53,-0.05223121954639464
43,0.43434343434343436,-1.1739932298660278,-1.7091548442840576,selected trajectory sim 56,selected,56,53,-0.05223121954639464
44,0.4444444444444444,-1.2457549571990967,-1.7972357273101807,selected trajectory sim 56,selected,56,53,-0.05223121954639464
45,0.45454545454545453,-1.3161303997039795,-1.8836236000061035,selected trajectory sim 56,selected,56,53,-0.05223121954639464
46,0.46464646464646464,-1.3880006074905396,-1.9718326330184937,selected trajectory sim 56,selected,56,53,-0.05223121954639464
47,0.47474747474747475,-1.4596538543701172,-2.0597691535949707,selected trajectory sim 56,selected,56,53,-0.05223121954639464
48,0.48484848484848486,-1.5305981636047363,-2.1468660831451416,selected trajectory sim 56,selected,56,53,-0.05223121954639464
49,0.494949494949495,-1.6013717651367188,-2.2337377071380615,selected trajectory sim 56,selected,56,53,-0.05223121954639464
50,0.5050505050505051,-1.6730196475982666,-2.321669578552246,selected trajectory sim 56,selected,56,53,-0.05223121954639464
51,0.5151515151515151,-1.7443721294403076,-2.4092578887939453,selected trajectory sim 56,selected,56,53,-0.05223121954639464
52,0.5252525252525253,-1.8148245811462402,-2.4957356452941895,selected trajectory sim 56,selected,56,53,-0.05223121954639464
53,0.5353535353535354,-1.886321783065796,-2.583502769470215,selected trajectory sim 56,selected,56,53,-0.05223121954639464
54,0.5454545454545454,-1.9584362506866455,-2.67201566696167,selected trajectory sim 56,selected,56,53,-0.05223121954639464
55,0.5555555555555556,-2.029456853866577,-2.7591981887817383,selected trajectory sim 56,selected,56,53,-0.05223121954639464
56,0.5656565656565656,-2.1017634868621826,-2.84794545173645,selected trajectory sim 56,selected,56,53,-0.05223121954639464
57,0.5757575757575758,-2.172316789627075,-2.9345457553863525,selected trajectory sim 56,selected,56,53,-0.05223121954639464
58,0.5858585858585859,-2.2442545890808105,-3.0228488445281982,selected trajectory sim 56,selected,56,53,-0.05223121954639464
59,0.5959595959595959,-2.3161890506744385,-3.111149311065674,selected trajectory sim 56,selected,56,53,-0.05223121954639464
60,0.6060606060606061,-2.386991024017334,-3.1980721950531006,selected trajectory sim 56,selected,56,53,-0.05223121954639464
61,0.6161616161616161,-2.4579527378082275,-3.285182237625122,selected trajectory sim 56,selected,56,53,-0.05223121954639464
62,0.6262626262626263,-2.530036211013794,-3.3736636638641357,selected trajectory sim 56,selected,56,53,-0.05223121954639464
63,0.6363636363636364,-2.602195978164673,-3.4622347354888916,selected trajectory sim 56,selected,56,53,-0.05223121954639464
64,0.6464646464646465,-2.6734988689422607,-3.5497665405273438,selected trajectory sim 56,selected,56,53,-0.05223121954639464
65,0.6565656565656566,-2.7447516918182373,-3.637235403060913,selected trajectory sim 56,selected,56,53,-0.05223121954639464
66,0.6666666666666666,-2.8171591758728027,-3.726112127304077,selected trajectory sim 56,selected,56,53,-0.05223121954639464
67,0.6767676767676768,-2.8892297744750977,-3.8145878314971924,selected trajectory sim 56,selected,56,53,-0.05223121954639464
68,0.6868686868686869,-2.960146188735962,-3.9016408920288086,selected trajectory sim 56,selected,56,53,-0.05223121954639464
69,0.696969696969697,-3.0320417881011963,-3.9898970127105713,selected trajectory sim 56,selected,56,53,-0.05223121954639464
70,0.7070707070707071,-3.1040148735046387,-4.078253746032715,selected trajectory sim 56,selected,56,53,-0.05223121954639464
71,0.7171717171717171,-3.1761763095855713,-4.166841983795166,selected trajectory sim 56,selected,56,53,-0.05223121954639464
72,0.7272727272727273,-3.2486884593963623,-4.255851745605469,selected trajectory sim 56,selected,56,53,-0.05223121954639464
73,0.7373737373737373,-3.320300340652466,-4.343760013580322,selected trajectory sim 56,selected,56,53,-0.05223121954639464
74,0.7474747474747475,-3.391693353652954,-4.431406021118164,selected trajectory sim 56,selected,56,53,-0.05223121954639464
75,0.7575757575757576,-3.464282274246216,-4.520511150360107,selected trajectory sim 56,selected,56,53,-0.05223121954639464
76,0.7676767676767676,-3.536346197128296,-4.6089863777160645,selected trajectory sim 56,selected,56,53,-0.05223121954639464
77,0.7777777777777778,-3.60809588432312,-4.697068214416504,selected trajectory sim 56,selected,56,53,-0.05223121954639464
78,0.7878787878787878,-3.679781198501587,-4.78508186340332,selected trajectory sim 56,selected,56,53,-0.05223121954639464
79,0.797979797979798,-3.752028703689575,-4.873763084411621,selected trajectory sim 56,selected,56,53,-0.05223121954639464
80,0.8080808080808081,-3.8248023986816406,-4.963095664978027,selected trajectory sim 56,selected,56,53,-0.05223121954639464
81,0.8181818181818182,-3.8968212604522705,-5.051521301269531,selected trajectory sim 56,selected,56,53,-0.05223121954639464
82,0.8282828282828283,-3.9680287837982178,-5.138942718505859,selected trajectory sim 56,selected,56,53,-0.05223121954639464
83,0.8383838383838383,-4.040931224822998,-5.228447437286377,selected trajectory sim 56,selected,56,53,-0.05223121954639464
84,0.8484848484848485,-4.113633155822754,-5.317686557769775,selected trajectory sim 56,selected,56,53,-0.05223121954639464
85,0.8585858585858586,-4.185965538024902,-5.406490325927734,selected trajectory sim 56,selected,56,53,-0.05223121954639464
86,0.8686868686868687,-4.2575225830078125,-5.494356632232666,selected trajectory sim 56,selected,56,53,-0.05223121954639464
87,0.8787878787878788,-4.32935905456543,-5.582545280456543,selected trajectory sim 56,selected,56,53,-0.05223121954639464
88,0.8888888888888888,-4.402690887451172,-5.672577381134033,selected trajectory sim 56,selected,56,53,-0.05223121954639464
89,0.898989898989899,-4.475018501281738,-5.761357307434082,selected trajectory sim 56,selected,56,53,-0.05223121954639464
90,0.9090909090909091,-4.547338962554932,-5.850168228149414,selected trajectory sim 56,selected,56,53,-0.05223121954639464
91,0.9191919191919192,-4.619614601135254,-5.938889026641846,selected trajectory sim 56,selected,56,53,-0.05223121954639464
92,0.9292929292929293,-4.691668510437012,-6.027353286743164,selected trajectory sim 56,selected,56,53,-0.05223121954639464
93,0.9393939393939394,-4.764570713043213,-6.116863250732422,selected trajectory sim 56,selected,56,53,-0.05223121954639464
94,0.9494949494949495,-4.837523460388184,-6.206434726715088,selected trajectory sim 56,selected,56,53,-0.05223121954639464
95,0.9595959595959596,-4.9098429679870605,-6.295222759246826,selected trajectory sim 56,selected,56,53,-0.05223121954639464
96,0.9696969696969697,-4.981485366821289,-6.383179187774658,selected trajectory sim 56,selected,56,53,-0.05223121954639464
97,0.9797979797979798,-5.054690361022949,-6.473062515258789,selected trajectory sim 56,selected,56,53,-0.05223121954639464
98,0.98989898989899,-5.127289772033691,-6.562195301055908,selected trajectory sim 56,selected,56,53,-0.05223121954639464
99,1.0,-5.199840068817139,-6.651274681091309,selected trajectory sim 56,selected,56,53,-0.05223121954639464
0,0.0,1.4979397058486938,1.7398141622543335,selected trajectory sim 56,selected,56,54,0.34876936421668947
1,0.010101010101010102,1.4364131689071655,1.6643142700195312,selected trajectory sim 56,selected,56,54,0.34876936421668947
2,0.020202020202020204,1.3766703605651855,1.590993046760559,selected trajectory sim 56,selected,56,54,0.34876936421668947
3,0.030303030303030304,1.3176761865615845,1.5185925960540771,selected trajectory sim 56,selected,56,54,0.34876936421668947
4,0.04040404040404041,1.258787989616394,1.4463231563568115,selected trajectory sim 56,selected,56,54,0.34876936421668947
5,0.050505050505050504,1.2001934051513672,1.3744070529937744,selected trajectory sim 56,selected,56,54,0.34876936421668947
6,0.06060606060606061,1.1417714357376099,1.3026996850967407,selected trajectory sim 56,selected,56,54,0.34876936421668947
7,0.0707070707070707,1.083014726638794,1.2305835485458374,selected trajectory sim 56,selected,56,54,0.34876936421668947
8,0.08080808080808081,1.0242648124694824,1.158478021621704,selected trajectory sim 56,selected,56,54,0.34876936421668947
9,0.09090909090909091,0.9656791687011719,1.0865728855133057,selected trajectory sim 56,selected,56,54,0.34876936421668947
10,0.10101010101010101,0.907015323638916,1.0145682096481323,selected trajectory sim 56,selected,56,54,0.34876936421668947
11,0.1111111111111111,0.8485146760940552,0.9427647590637207,selected trajectory sim 56,selected,56,54,0.34876936421668947
12,0.12121212121212122,0.7899299263954163,0.8708536028862,selected trajectory sim 56,selected,56,54,0.34876936421668947
13,0.13131313131313133,0.7313390970230103,0.7989369034767151,selected trajectory sim 56,selected,56,54,0.34876936421668947
14,0.1414141414141414,0.6724741458892822,0.7266877293586731,selected trajectory sim 56,selected,56,54,0.34876936421668947
15,0.15151515151515152,0.61407870054245,0.6550120711326599,selected trajectory sim 56,selected,56,54,0.34876936421668947
16,0.16161616161616163,0.5553737878799438,0.582950234413147,selected trajectory sim 56,selected,56,54,0.34876936421668947
17,0.1717171717171717,0.49680623412132263,0.51106196641922,selected trajectory sim 56,selected,56,54,0.34876936421668947
18,0.18181818181818182,0.4378780126571655,0.4387339949607849,selected trajectory sim 56,selected,56,54,0.34876936421668947
19,0.1919191919191919,0.3791864514350891,0.3666960299015045,selected trajectory sim 56,selected,56,54,0.34876936421668947
20,0.20202020202020202,0.32049810886383057,0.2946546673774719,selected trajectory sim 56,selected,56,54,0.34876936421668947
21,0.21212121212121213,0.26175495982170105,0.2225472778081894,selected trajectory sim 56,selected,56,54,0.34876936421668947
22,0.2222222222222222,0.20308451354503632,0.15052813291549683,selected trajectory sim 56,selected,56,54,0.34876936421668947
23,0.23232323232323232,0.1440649777650833,0.07808613777160645,selected trajectory sim 56,selected,56,54,0.34876936421668947
24,0.24242424242424243,0.0852690115571022,0.005913625471293926,selected trajectory sim 56,selected,56,54,0.34876936421668947
25,0.25252525252525254,0.02627846598625183,-0.06649583578109741,selected trajectory sim 56,selected,56,54,0.34876936421668947
26,0.26262626262626265,-0.032642289996147156,-0.13881996273994446,selected trajectory sim 56,selected,56,54,0.34876936421668947
27,0.2727272727272727,-0.09141942113637924,-0.2109730839729309,selected trajectory sim 56,selected,56,54,0.34876936421668947
28,0.2828282828282828,-0.15031033754348755,-0.28326746821403503,selected trajectory sim 56,selected,56,54,0.34876936421668947
29,0.29292929292929293,-0.20951391756534576,-0.35593554377555847,selected trajectory sim 56,selected,56,54,0.34876936421668947
30,0.30303030303030304,-0.26840758323669434,-0.4282299876213074,selected trajectory sim 56,selected,56,54,0.34876936421668947
31,0.31313131313131315,-0.3274192214012146,-0.5006711483001709,selected trajectory sim 56,selected,56,54,0.34876936421668947
32,0.32323232323232326,-0.38652074337005615,-0.5732192397117615,selected trajectory sim 56,selected,56,54,0.34876936421668947
33,0.3333333333333333,-0.4454990029335022,-0.6456213593482971,selected trajectory sim 56,selected,56,54,0.34876936421668947
34,0.3434343434343434,-0.5044329166412354,-0.7179670333862305,selected trajectory sim 56,selected,56,54,0.34876936421668947
35,0.35353535353535354,-0.5637801289558411,-0.7908132672309875,selected trajectory sim 56,selected,56,54,0.34876936421668947
36,0.36363636363636365,-0.6230658888816833,-0.8635928630828857,selected trajectory sim 56,selected,56,54,0.34876936421668947
37,0.37373737373737376,-0.681820273399353,-0.935721218585968,selected trajectory sim 56,selected,56,54,0.34876936421668947
38,0.3838383838383838,-0.7410545349121094,-1.0084360837936401,selected trajectory sim 56,selected,56,54,0.34876936421668947
39,0.3939393939393939,-0.8003795146942139,-1.0812654495239258,selected trajectory sim 56,selected,56,54,0.34876936421668947
40,0.40404040404040403,-0.8593627214431763,-1.1536719799041748,selected trajectory sim 56,selected,56,54,0.34876936421668947
41,0.41414141414141414,-0.9185871481895447,-1.22636878490448,selected trajectory sim 56,selected,56,54,0.34876936421668947
42,0.42424242424242425,-0.9780536890029907,-1.2993675470352173,selected trajectory sim 56,selected,56,54,0.34876936421668947
43,0.43434343434343436,-1.0371079444885254,-1.3718724250793457,selected trajectory sim 56,selected,56,54,0.34876936421668947
44,0.4444444444444444,-1.0964076519012451,-1.4446710348129272,selected trajectory sim 56,selected,56,54,0.34876936421668947
45,0.45454545454545453,-1.1557055711746216,-1.5174615383148193,selected trajectory sim 56,selected,56,54,0.34876936421668947
46,0.46464646464646464,-1.2150278091430664,-1.590286374092102,selected trajectory sim 56,selected,56,54,0.34876936421668947
47,0.47474747474747475,-1.2743477821350098,-1.6631107330322266,selected trajectory sim 56,selected,56,54,0.34876936421668947
48,0.48484848484848486,-1.333660364151001,-1.7359257936477661,selected trajectory sim 56,selected,56,54,0.34876936421668947
49,0.494949494949495,-1.3930232524871826,-1.8088078498840332,selected trajectory sim 56,selected,56,54,0.34876936421668947
50,0.5050505050505051,-1.4523590803146362,-1.881649136543274,selected trajectory sim 56,selected,56,54,0.34876936421668947
51,0.5151515151515151,-1.5121970176696777,-1.955106258392334,selected trajectory sim 56,selected,56,54,0.34876936421668947
52,0.5252525252525253,-1.5714746713638306,-2.0278842449188232,selected trajectory sim 56,selected,56,54,0.34876936421668947
53,0.5353535353535354,-1.6310842037200928,-2.101064443588257,selected trajectory sim 56,selected,56,54,0.34876936421668947
54,0.5454545454545454,-1.6905920505523682,-2.1741220951080322,selected trajectory sim 56,selected,56,54,0.34876936421668947
55,0.5555555555555556,-1.7506115436553955,-2.2477972507476807,selected trajectory sim 56,selected,56,54,0.34876936421668947
56,0.5656565656565656,-1.8099665641784668,-2.320671319961548,selected trajectory sim 56,selected,56,54,0.34876936421668947
57,0.5757575757575758,-1.8698596954345703,-2.394204616546631,selected trajectory sim 56,selected,56,54,0.34876936421668947
58,0.5858585858585859,-1.9294885396957397,-2.4674136638641357,selected trajectory sim 56,selected,56,54,0.34876936421668947
59,0.5959595959595959,-1.989128828048706,-2.540635108947754,selected trajectory sim 56,selected,56,54,0.34876936421668947
60,0.6060606060606061,-2.0492162704467773,-2.6143999099731445,selected trajectory sim 56,selected,56,54,0.34876936421668947
61,0.6161616161616161,-2.108959674835205,-2.6877524852752686,selected trajectory sim 56,selected,56,54,0.34876936421668947
