dataset,latent_dim,split,sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,horizontal_strain,vertical_strain,mean_abs_x_disp,mean_abs_y_disp,rms_disp
Reid CV1,1,test,52,795,0.5303535690460307,0.3378608715600001,0.33742504039823745,-0.015446848252078225,0.005491388058736373,0.05084216222167015,0.017614468932151794,0.0621996633708477
Reid CV1,1,test,52,810,0.5403602401601068,0.3378172117048599,0.33742504039823745,-0.01573785350604157,0.005594553899338862,0.051801376044750214,0.0179457888007164,0.06337320804595947
Reid CV1,1,test,52,825,0.5503669112741828,0.33781456442947844,0.33742504039823745,-0.01602808087908012,0.00569771973994135,0.05276039242744446,0.018278390169143677,0.06454680114984512
Reid CV1,1,test,52,840,0.5603735823882589,0.3378414541782378,0.33742504039823745,-0.016319630649690817,0.005801428967213679,0.05371910333633423,0.018612956628203392,0.06572122126817703
Reid CV1,1,test,52,855,0.5703802535023349,0.3378673333730182,0.33742504039823745,-0.016610091387006806,0.005905293447820247,0.05467808246612549,0.018947843462228775,0.06689617037773132
Reid CV1,1,test,52,870,0.580386924616411,0.33788181266407796,0.33742504039823745,-0.01690109664097015,0.006008847421758336,0.05563750118017197,0.019282426685094833,0.0680711418390274
Reid CV1,1,test,52,885,0.590393595730487,0.3378454799457488,0.33742504039823745,-0.01719264641158084,0.006111625129025224,0.056596510112285614,0.019614048302173615,0.06924460828304291
Reid CV1,1,test,52,900,0.600400266844563,0.3377945965305824,0.33742504039823745,-0.017482562632249482,0.006213781822955153,0.05755601078271866,0.019944224506616592,0.07041820138692856
Reid CV1,1,test,52,915,0.6104069379586391,0.3377671163027859,0.33742504039823745,-0.017772945581472993,0.006317025290224761,0.05851490795612335,0.020276103168725967,0.07159148901700974
Reid CV1,1,test,52,930,0.6204136090727151,0.3378119220762044,0.33742504039823745,-0.01806433977589873,0.00642104502416557,0.059473916888237,0.020611373707652092,0.07276660203933716
Reid CV1,1,test,52,945,0.6304202801867912,0.33783659445739816,0.33742504039823745,-0.018355033877492155,0.006524521371436538,0.06043253839015961,0.020946644246578217,0.07394120842218399
Reid CV1,1,test,52,960,0.6404269513008672,0.3378015967340735,0.33742504039823745,-0.018645650190993103,0.006627376705370547,0.061391282826662064,0.02127797156572342,0.07511438429355621
Reid CV1,1,test,52,975,0.6504336224149433,0.3377379297744194,0.33742504039823745,-0.018936499868771488,0.006729843905968955,0.06235099956393242,0.021607717499136925,0.07628779113292694
Reid CV1,1,test,52,990,0.6604402935290193,0.3377533380318197,0.33742504039823745,-0.01922742733464235,0.006833242626572804,0.06331005692481995,0.021942203864455223,0.07746250182390213
Reid CV1,1,test,52,1005,0.6704469646430954,0.3378147394721071,0.33742504039823745,-0.01951812143623578,0.006937572867182092,0.06426822394132614,0.022279420867562294,0.07863744348287582
Reid CV1,1,test,52,1020,0.6804536357571714,0.3377807163634171,0.33742504039823745,-0.019808893325921683,0.007040428201116101,0.06522725522518158,0.022610265761613846,0.07981090992689133
Reid CV1,1,test,52,1035,0.6904603068712475,0.33770672524266077,0.33742504039823745,-0.020100131944162464,0.007142041508376189,0.06618665158748627,0.02293882891535759,0.08098387718200684
Reid CV1,1,test,52,1050,0.7004669779853235,0.3377223545189952,0.33742504039823745,-0.020390514893385975,0.007245750735648517,0.06714516878128052,0.02327367104589939,0.08215835690498352
Reid CV1,1,test,52,1065,0.7104736490993996,0.3377707769940617,0.33742504039823745,-0.020681053418794445,0.0073496928429222065,0.06810343265533447,0.023610511794686317,0.08333319425582886
Reid CV1,1,test,52,1080,0.7204803202134756,0.3377058709171921,0.33742504039823745,-0.02097182530848035,0.007451694283517895,0.06906218081712723,0.02394045516848564,0.08450595289468765
Reid CV1,1,test,52,1095,0.7304869913275517,0.3376634695838111,0.33742504039823745,-0.021261819317241467,0.007554083857449183,0.07002147287130356,0.024270638823509216,0.08567939698696136
Reid CV1,1,test,52,1110,0.7404936624416277,0.3377170272402981,0.33742504039823745,-0.021552513418834893,0.007659112738062552,0.07098065316677094,0.0246075838804245,0.08685533702373505
Reid CV1,1,test,52,1125,0.7505003335557038,0.33770444828184265,0.33742504039823745,-0.021843363096613277,0.00776119180532536,0.07193978875875473,0.02494005486369133,0.08802960067987442
Reid CV1,1,test,52,1140,0.7605070046697798,0.3376258548455511,0.33742504039823745,-0.022133979410114225,0.007863115619253928,0.07289907336235046,0.025268729776144028,0.08920250833034515
Reid CV1,1,test,52,1155,0.7705136757838559,0.3376919559816449,0.33742504039823745,-0.0224241289950603,0.007967833993198817,0.0738578662276268,0.025606878101825714,0.09037823975086212
Reid CV1,1,test,52,1170,0.7805203468979319,0.3376856675693999,0.33742504039823745,-0.022714978672838684,0.008070456447131466,0.0748155489563942,0.02593974769115448,0.09155150502920151
Reid CV1,1,test,52,1185,0.790527018012008,0.33759655792043414,0.33742504039823745,-0.02300520604587724,0.008171681621055953,0.07577426731586456,0.026266615837812424,0.09272316843271255
Reid CV1,1,test,52,1200,0.800533689126084,0.3376658495331381,0.33742504039823745,-0.02329566678319323,0.008276788128336442,0.07673308998346329,0.026605995371937752,0.0938996821641922
Reid CV1,1,test,52,1215,0.8105403602401601,0.3376298512569235,0.33742504039823745,-0.023586438672879136,0.008379022448933491,0.07769164443016052,0.026936208829283714,0.09507252275943756
Reid CV1,1,test,52,1230,0.8205470313542361,0.3375688435660364,0.33742504039823745,-0.023876977198287606,0.00848079100952782,0.0786508098244667,0.027265632525086403,0.09624580293893814
Reid CV1,1,test,52,1245,0.8305537024683122,0.33765014727251974,0.33742504039823745,-0.024167826876065987,0.008585897516808308,0.07960886508226395,0.027605414390563965,0.09742169082164764
Reid CV1,1,test,52,1260,0.8405603735823882,0.3375611661075379,0.33742504039823745,-0.024458365401474457,0.008686812184064316,0.08056743443012238,0.027931950986385345,0.09859330207109451
Reid CV1,1,test,52,1275,0.8505670446964643,0.33758519102585216,0.33742504039823745,-0.024748437198328053,0.008790288531335285,0.0815257728099823,0.028267819434404373,0.09976819902658463
Reid CV1,1,test,52,1290,0.8605737158105403,0.3375917029203537,0.33742504039823745,-0.025038820147551565,0.008893764878606254,0.08248372375965118,0.0286024771630764,0.10094210505485535
Reid CV1,1,test,52,1305,0.8705803869246164,0.3375259839781044,0.33742504039823745,-0.025329280884867557,0.008995378185866341,0.08344224095344543,0.0289303045719862,0.10211388766765594
Reid CV1,1,test,52,1320,0.8805870580386924,0.3375919094017534,0.33742504039823745,-0.02561950825790611,0.00910009655981123,0.08440112322568893,0.029269374907016754,0.10329035669565201
Reid CV1,1,test,52,1335,0.8905937291527685,0.3374889780355086,0.33742504039823745,-0.02590989120712962,0.009200234960396039,0.08535949140787125,0.029594508931040764,0.10446174442768097
Reid CV1,1,test,52,1350,0.9006004002668445,0.3375590734270129,0.33742504039823745,-0.02620058530872305,0.009305341467676528,0.08631902933120728,0.02993427775800228,0.10563895851373672
Reid CV1,1,test,52,1365,0.9106070713809206,0.3374924444541128,0.33742504039823745,-0.026491123834131516,0.009406411388266776,0.08727744966745377,0.030262885615229607,0.10681123286485672
Reid CV1,1,test,52,1380,0.9206137424949966,0.33750670500881447,0.33742504039823745,-0.026781040054800156,0.009510664002208945,0.08823561668395996,0.03059818595647812,0.10798575729131699
Reid CV1,1,test,52,1395,0.9306204136090727,0.3374973392124069,0.33742504039823745,-0.02707134521593119,0.009613286456141594,0.0891943871974945,0.030930861830711365,0.10915958881378174
Reid CV1,1,test,52,1410,0.9406270847231488,0.33746459296387166,0.33742504039823745,-0.02736165037706222,0.00971482213673456,0.09015260636806488,0.031261228024959564,0.11033279448747635
Reid CV1,1,test,52,1425,0.9506337558372249,0.3374761663067115,0.33742504039823745,-0.027652266690563167,0.00981829848400553,0.09111088514328003,0.03159665688872337,0.11150755733251572
Reid CV1,1,test,52,1440,0.9606404269513009,0.33743894607222186,0.33742504039823745,-0.02794272742787916,0.009920455177935458,0.09206866472959518,0.03192637488245964,0.11267970502376556
Reid CV1,1,test,52,1455,0.970647098065377,0.3374602758097904,0.33742504039823745,-0.028232721436640275,0.010024319658542027,0.09302759915590286,0.032262612134218216,0.11385537683963776
Reid CV1,1,test,52,1470,0.980653769179453,0.3374081048128188,0.33742504039823745,-0.028522871021586352,0.010125544832466514,0.09398636966943741,0.03259145841002464,0.11502785235643387
Reid CV1,1,test,52,1485,0.9906604402935291,0.33742788705316396,0.33742504039823745,-0.028813798487457215,0.010229875073075803,0.0949447900056839,0.03292744979262352,0.11620309948921204
Reid CV1,1,test,53,0,0.0,,-0.3979398483632574,0.0,0.0,0.0,0.0,0.0
Reid CV1,1,test,53,15,0.01000667111407605,-0.015103033405862025,-0.3979398483632574,-0.00028527919542090455,-4.869936179486368e-06,0.001084614428691566,5.8893318055197597e-05,0.0012405755696818233
Reid CV1,1,test,53,30,0.0200133422281521,-0.1388103802672148,-0.3979398483632574,-0.0005462003516869022,-7.920410091914634e-05,0.0022223808337002993,0.00030816253274679184,0.0025550907012075186
Reid CV1,1,test,53,45,0.030020013342228154,-0.19580389638193108,-0.3979398483632574,-0.0007903205335773546,-0.0001676069701773225,0.003394798142835498,0.0006193596054799855,0.003932948224246502
Reid CV1,1,test,53,60,0.0400266844563042,-0.2297331965110313,-0.3979398483632574,-0.0010299199713587246,-0.0002636529337171925,0.004598740488290787,0.0009550827671773732,0.005354743916541338
Reid CV1,1,test,53,75,0.05003335557038025,-0.252694641439873,-0.3979398483632574,-0.0012674277215672354,-0.0003648393854465204,0.005829644855111837,0.0013048233231529593,0.006811192724853754
Reid CV1,1,test,53,90,0.06004002668445631,-0.26860207730291163,-0.3979398483632574,-0.0015048005241904004,-0.00046846080526559143,0.0070810685865581036,0.0016596855130046606,0.008294605650007725
Reid CV1,1,test,53,105,0.07004669779853236,-0.2806790887255259,-0.3979398483632574,-0.0017427131171549486,-0.00057485538318687,0.008350363932549953,0.0020181972067803144,0.009801761247217655
Reid CV1,1,test,53,120,0.0800533689126084,-0.2896709439715411,-0.3979398483632574,-0.001981502869424244,-0.0006824674451530202,0.009634576737880707,0.0023780677001923323,0.011327681131660938
Reid CV1,1,test,53,135,0.09006004002668445,-0.29670360617880226,-0.3979398483632574,-0.0022215746237543243,-0.0007919057331864777,0.010930496267974377,0.002736422698944807,0.012868784368038177
Reid CV1,1,test,53,150,0.1000667111407605,-0.3024752224919094,-0.3979398483632574,-0.0024620512208404412,-0.0009028996952772712,0.012237378396093845,0.003095567226409912,0.014425233006477356
Reid CV1,1,test,53,165,0.11007338225483655,-0.30711992662233434,-0.3979398483632574,-0.0027037423461946705,-0.0010145023993905005,0.013552435673773289,0.0034520335029810667,0.01599293015897274
Reid CV1,1,test,53,180,0.12008005336891261,-0.31090348559204734,-0.3979398483632574,-0.002946108209475628,-0.001126984397536137,0.014876026660203934,0.0038055600598454475,0.017571792006492615
Reid CV1,1,test,53,195,0.13008672448298866,-0.3141184765915523,-0.3979398483632574,-0.0031895536534393516,-0.001239669309689252,0.01620650477707386,0.004157185088843107,0.01916050910949707
Reid CV1,1,test,53,210,0.1400933955970647,-0.3168518004672353,-0.3979398483632574,-0.0034329990974030756,-0.0013543833619171532,0.01754201576113701,0.00450762128457427,0.02075684629380703
Reid CV1,1,test,53,225,0.15010006671114076,-0.31905579828569525,-0.3979398483632574,-0.003678131386183621,-0.0014688268621350828,0.018884016200900078,0.004853091202676296,0.02236114628612995
Reid CV1,1,test,53,240,0.1601067378252168,-0.32102618520021226,-0.3979398483632574,-0.0039236685177202035,-0.0015839467423779412,0.020230768248438835,0.0051974221132695675,0.023973094299435616
Reid CV1,1,test,53,255,0.17011340893929286,-0.32278661965119604,-0.3979398483632574,-0.004169543018220151,-0.0017001488306606853,0.021581796929240227,0.005540475249290466,0.02559131570160389
Reid CV1,1,test,53,270,0.1801200800533689,-0.32432918147006373,-0.3979398483632574,-0.004416227204232172,-0.0018168920229633724,0.02294136956334114,0.005880784709006548,0.027215784415602684
Reid CV1,1,test,53,285,0.19012675116744496,-0.32567064838606335,-0.3979398483632574,-0.004662911390244193,-0.0019330941112461165,0.024304324761033058,0.0062198154628276825,0.028845325112342834
Reid CV1,1,test,53,300,0.200133422281521,-0.32689552516513165,-0.3979398483632574,-0.004909932945219579,-0.0020508518735861967,0.025670412927865982,0.006559495348483324,0.03048037365078926
Reid CV1,1,test,53,315,0.21014009339559706,-0.327989335598339,-0.3979398483632574,-0.00515776418570704,-0.0021692860159512055,0.02704044245183468,0.00689820246770978,0.032121047377586365
Reid CV1,1,test,53,330,0.2201467645096731,-0.32909570370703567,-0.3979398483632574,-0.00540512310964579,-0.0022885318143461286,0.028413766995072365,0.007237706333398819,0.03376677632331848
Reid CV1,1,test,53,345,0.23015343562374915,-0.3300568285582305,-0.3979398483632574,-0.005653426666681961,-0.00240845399276598,0.029792070388793945,0.007576096802949905,0.03541691228747368
Reid CV1,1,test,53,360,0.24016010673782523,-0.3309443876055875,-0.3979398483632574,-0.0059020675926814955,-0.0025283085331833394,0.031175823882222176,0.00791532825678587,0.03707132115960121
Reid CV1,1,test,53,375,0.2501667778519013,-0.331865910771506,-0.3979398483632574,-0.006150573571095685,-0.0026496511096555414,0.032562509179115295,0.008255542255938053,0.03873027116060257
Reid CV1,1,test,53,390,0.2601734489659773,-0.33268622511789997,-0.3979398483632574,-0.006399821761229275,-0.0027708584101227575,0.033954113721847534,0.00859367847442627,0.04039270430803299
Reid CV1,1,test,53,405,0.2701801200800534,-0.33342291049874745,-0.3979398483632574,-0.006648665108606829,-0.0028923362625999454,0.03534926101565361,0.008931998163461685,0.04205798730254173
Reid CV1,1,test,53,420,0.2801867911941294,-0.334222569336276,-0.3979398483632574,-0.006898048246325765,-0.003014963961119512,0.03674686327576637,0.00927273090928793,0.04372844472527504
Reid CV1,1,test,53,435,0.2901934623082055,-0.33495287390860884,-0.3979398483632574,-0.007146486750947281,-0.003137726935644064,0.03815006464719772,0.009615865536034107,0.04540254548192024
Reid CV1,1,test,53,450,0.3002001334222815,-0.33567130992086847,-0.3979398483632574,-0.007396274731422255,-0.003260963376186066,0.039556749165058136,0.00996330939233303,0.04707977920770645
Reid CV1,1,test,53,465,0.31020680453635757,-0.3363513849972138,-0.3979398483632574,-0.00764633260706792,-0.003385079110760476,0.040967099368572235,0.010315923020243645,0.048760417848825455
Reid CV1,1,test,53,480,0.3202134756504336,-0.33704388008430974,-0.3979398483632574,-0.00789578321857953,-0.003509803587357321,0.042381253093481064,0.010672084987163544,0.05044465884566307
Reid CV1,1,test,53,495,0.33022014676450967,-0.33780192654803953,-0.3979398483632574,-0.008145436251469157,-0.0036354073579865738,0.04379696026444435,0.01103032473474741,0.05213271826505661
Reid CV1,1,test,53,510,0.3402268178785857,-0.338450754852624,-0.3979398483632574,-0.008395494127114822,-0.0037612140426233048,0.045214906334877014,0.011388802900910378,0.053822338581085205
Reid CV1,1,test,53,525,0.35023348899266177,-0.33913692760743047,-0.3979398483632574,-0.008645282107589797,-0.0038870207272600358,0.04663506895303726,0.011755362153053284,0.05551636219024658
Reid CV1,1,test,53,540,0.3602401601067378,-0.3397761401463021,-0.3979398483632574,-0.008894327876345368,-0.003975964700538155,0.04805635288357735,0.012124422006309032,0.05721237137913704
Reid CV1,1,test,53,555,0.37024683122081387,-0.3404920107577915,-0.3979398483632574,-0.009144115856820342,-0.004066261433866131,0.049479540437459946,0.012498129159212112,0.058912113308906555
Reid CV1,1,test,53,570,0.3802535023348899,-0.34116805690517193,-0.3979398483632574,-0.009393903837295315,-0.004156625805196601,0.05090513825416565,0.012873522005975246,0.06061534956097603
Reid CV1,1,test,53,585,0.39026017344896596,-0.34179701527959505,-0.3979398483632574,-0.009643286975014253,-0.004247396004542027,0.0523320771753788,0.013248697854578495,0.06232060492038727
Reid CV1,1,test,53,600,0.400266844563042,-0.3424940970278231,-0.3979398483632574,-0.009892670112733188,-0.004339924791952268,0.053760118782520294,0.013627531938254833,0.0640290156006813
Reid CV1,1,test,53,615,0.41027351567711806,-0.34317323467719685,-0.3979398483632574,-0.010141783355281434,-0.004432859407377466,0.055189307779073715,0.014010554179549217,0.06574002653360367
Reid CV1,1,test,53,630,0.4202801867911941,-0.34390693608658024,-0.3979398483632574,-0.010391099019207697,-0.00452734969686,0.05662034824490547,0.01439859438687563,0.06745483726263046
Reid CV1,1,test,53,645,0.43028685790527016,-0.34454911756229056,-0.3979398483632574,-0.010639874892792578,-0.004621163606317606,0.058052390813827515,0.014786070212721825,0.06917066127061844
Reid CV1,1,test,53,660,0.4402935290193462,-0.3453067645516518,-0.3979398483632574,-0.010889662873267552,-0.004717344845862462,0.05948668345808983,0.015179100446403027,0.0708911269903183
Reid CV1,1,test,53,675,0.45030020013342226,-0.3459866220735786,-0.3979398483632574,-0.011138506220645104,-0.004813661361412303,0.06092226505279541,0.015574230812489986,0.07261376082897186
Reid CV1,1,test,53,690,0.4603068712474983,-0.3467178982734386,-0.3979398483632574,-0.011387349568022658,-0.00491058661898458,0.06235857307910919,0.015973541885614395,0.07433956116437912
Reid CV1,1,test,53,705,0.4703135423615744,-0.3474320475512352,-0.3979398483632574,-0.011636057967814866,-0.005008052980576801,0.0637965202331543,0.016374165192246437,0.07606841623783112
Reid CV1,1,test,53,720,0.48032021347565046,-0.3481685901919149,-0.3979398483632574,-0.011885306157948456,-0.0051068721022188785,0.0652356743812561,0.016777977347373962,0.0777997151017189
Reid CV1,1,test,53,735,0.4903268845897265,-0.3488999918417195,-0.3979398483632574,-0.01213414950532601,-0.005206097051875913,0.06667555868625641,0.017187003046274185,0.07953328639268875
Reid CV1,1,test,53,750,0.5003335557038026,-0.3496637452746343,-0.3979398483632574,-0.012382318114776835,-0.005306877675590284,0.06811577081680298,0.017601581290364265,0.08126985281705856
Reid CV1,1,test,53,765,0.5103402268178786,-0.350409257356309,-0.3979398483632574,-0.01263048672422766,-0.005407928851314626,0.06955702602863312,0.018017899245023727,0.08300867676734924
Reid CV1,1,test,53,780,0.5203468979319547,-0.3512040203810986,-0.3979398483632574,-0.012879060176434521,-0.005509791683068883,0.07099920511245728,0.018439147621393204,0.08475031703710556
Reid CV1,1,test,53,795,0.5303535690460307,-0.35197477256288034,-0.3979398483632574,-0.013126014257617235,-0.005612804360865518,0.0724424496293068,0.01886407844722271,0.08649511635303497
Reid CV1,1,test,53,810,0.5403602401601068,-0.3527149397239727,-0.3979398483632574,-0.01337418286706806,-0.005716425780684589,0.07388615608215332,0.019295984879136086,0.08824149519205093
Reid CV1,1,test,53,825,0.5503669112741828,-0.35355985455184613,-0.3979398483632574,-0.013622891266860266,-0.005822143978580939,0.07533140480518341,0.019738808274269104,0.08999265730381012
Reid CV1,1,test,53,840,0.5603735823882589,-0.3543158639493348,-0.3979398483632574,-0.0138707899811404,-0.005926306502419952,0.07677658647298813,0.02018134482204914,0.0917438417673111
Reid CV1,1,test,53,855,0.5703802535023349,-0.35517069708813964,-0.3979398483632574,-0.014117744062323113,-0.006033445098368653,0.07822278887033463,0.02063063159584999,0.09349950402975082
Reid CV1,1,test,53,870,0.580386924616411,-0.3559474776317898,-0.3979398483632574,-0.014365305407639882,-0.006139366210272481,0.07966955751180649,0.021080823615193367,0.0952560156583786
Reid CV1,1,test,53,885,0.590393595730487,-0.35679340600904014,-0.3979398483632574,-0.014612461910200613,-0.006247925204273531,0.08111792802810669,0.021539980545639992,0.09701722115278244
Reid CV1,1,test,53,900,0.600400266844563,-0.3576272515435853,-0.3979398483632574,-0.014859213570005308,-0.006356890026289539,0.08256630599498749,0.022000843659043312,0.098780058324337
Reid CV1,1,test,53,915,0.6104069379586391,-0.35844453670205406,-0.3979398483632574,-0.015106032703602676,-0.006466463590327982,0.08401409536600113,0.02246551401913166,0.10054414719343185
Reid CV1,1,test,53,930,0.6204136090727151,-0.35935497795934873,-0.3979398483632574,-0.01535210962548064,-0.00657826920844869,0.08546320348978043,0.022937798872590065,0.10231359302997589
Reid CV1,1,test,53,945,0.6304202801867912,-0.3601859468559295,-0.3979398483632574,-0.015598388968736625,-0.006689398446544469,0.08691221475601196,0.0234084352850914,0.10408315062522888
Reid CV1,1,test,53,960,0.6404269513008672,-0.361062163485071,-0.3979398483632574,-0.015843993574065882,-0.006801948082692599,0.0883619487285614,0.023884262889623642,0.10585612803697586
Reid CV1,1,test,53,975,0.6504336224149433,-0.36196333797847424,-0.3979398483632574,-0.016089328284224446,-0.006915444650875628,0.08981172740459442,0.02436332404613495,0.10763207823038101
Reid CV1,1,test,53,990,0.6604402935290193,-0.3628173105168378,-0.3979398483632574,-0.01633466299438301,-0.007029617599083586,0.09126123040914536,0.024843569844961166,0.109408900141716
Reid CV1,1,test,53,1005,0.6704469646430954,-0.363745806657958,-0.3979398483632574,-0.01658040254729761,-0.007145616773358851,0.09271127730607986,0.025329481810331345,0.11118965595960617
Reid CV1,1,test,53,1020,0.6804536357571714,-0.3646399158927633,-0.3979398483632574,-0.01682560230987083,-0.007261345395624146,0.09416120499372482,0.025817498564720154,0.11297233402729034
Reid CV1,1,test,53,1035,0.6904603068712475,-0.3655346197106959,-0.3979398483632574,-0.017070262282102663,-0.007378223863931819,0.09561195969581604,0.02630944550037384,0.11475758999586105
Reid CV1,1,test,53,1050,0.7004669779853235,-0.3664972211624718,-0.3979398483632574,-0.017314382463993118,-0.007497807852339207,0.09706206619739532,0.02680891752243042,0.11654604226350784
Reid CV1,1,test,53,1065,0.7104736490993996,-0.367425307527348,-0.3979398483632574,-0.01755850264588357,-0.007616986012731636,0.09851236641407013,0.02731143869459629,0.11833657324314117
Reid CV1,1,test,53,1080,0.7204803202134756,-0.36834818796833013,-0.3979398483632574,-0.01780235293260333,-0.0077361641731240665,0.09996232390403748,0.027816301211714745,0.12012865394353867
Reid CV1,1,test,53,1095,0.7304869913275517,-0.3693248624134217,-0.3979398483632574,-0.018046068271737745,-0.007858183129621197,0.10141173005104065,0.028326066210865974,0.12192364037036896
Reid CV1,1,test,53,1110,0.7404936624416277,-0.37028248642626166,-0.3979398483632574,-0.018289918558457505,-0.007980472638128299,0.10286172479391098,0.028838597238063812,0.12372127175331116
Reid CV1,1,test,53,1125,0.7505003335557038,-0.3712255573446124,-0.3979398483632574,-0.0185326892644945,-0.008102423956622938,0.10431139916181564,0.02935309335589409,0.12552033364772797
Reid CV1,1,test,53,1140,0.7605070046697798,-0.3722105862175257,-0.3979398483632574,-0.01877606723466555,-0.008226810243207318,0.10576041787862778,0.029872313141822815,0.12732219696044922
Reid CV1,1,test,53,1155,0.7705136757838559,-0.3732227063064581,-0.3979398483632574,-0.01901890541449522,-0.008352684565846542,0.10721026360988617,0.03039630316197872,0.12912829220294952
Reid CV1,1,test,53,1170,0.7805203468979319,-0.3742175063045975,-0.3979398483632574,-0.019261001382605485,-0.008478829440495737,0.10865955054759979,0.030921561643481255,0.13093557953834534
Reid CV1,1,test,53,1185,0.790527018012008,-0.3752004267665292,-0.3979398483632574,-0.019503097350715752,-0.008605109591149919,0.11010809242725372,0.0314495749771595,0.1327439248561859
Reid CV1,1,test,53,1200,0.800533689126084,-0.3762238811569194,-0.3979398483632574,-0.01974451858089929,-0.008734027623901321,0.11155639588832855,0.03198288008570671,0.134555846452713
Reid CV1,1,test,53,1215,0.8105403602401601,-0.37727615550685534,-0.3979398483632574,-0.01998654707521688,-0.008863960226690119,0.11300475150346756,0.032522302120923996,0.1363714337348938
Reid CV1,1,test,53,1230,0.8205470313542361,-0.3782859450892472,-0.3979398483632574,-0.02022844062194913,-0.008993419363461465,0.11445216089487076,0.033063195645809174,0.13818715512752533
Reid CV1,1,test,53,1245,0.8305537024683122,-0.3792925496545144,-0.3979398483632574,-0.020469389535583957,-0.009123960708272696,0.11589872092008591,0.03360678628087044,0.14000464975833893
Reid CV1,1,test,53,1260,0.8405603735823882,-0.3803342882522128,-0.3979398483632574,-0.020710068554048094,-0.009256801745168686,0.11734580993652344,0.03415446728467941,0.14182628691196442
Reid CV1,1,test,53,1275,0.8505670446964643,-0.38141467048969363,-0.3979398483632574,-0.02094980293941481,-0.009390522076097082,0.11879216879606247,0.034708172082901,0.14365138113498688
Reid CV1,1,test,53,1290,0.8605737158105403,-0.38248266379972695,-0.3979398483632574,-0.021189537324781526,-0.009525121701057885,0.12023813277482986,0.03526441007852554,0.14547787606716156
Reid CV1,1,test,53,1305,0.8705803869246164,-0.38354750328008025,-0.3979398483632574,-0.021430013921867642,-0.009660735896056082,0.121683768928051,0.03582419827580452,0.14730677008628845
Reid CV1,1,test,53,1320,0.8805870580386924,-0.38458929116352064,-0.3979398483632574,-0.02167001820240505,-0.009797161747084194,0.12312892824411392,0.03638534992933273,0.14913703501224518
Reid CV1,1,test,53,1335,0.8905937291527685,-0.3856676480332713,-0.3979398483632574,-0.021909482692601075,-0.009934534530147204,0.12457318603992462,0.03695230931043625,0.15097060799598694
Reid CV1,1,test,53,1350,0.9006004002668445,-0.38675677475198084,-0.3979398483632574,-0.022147665180736312,-0.010073327711262566,0.1260160654783249,0.037523601204156876,0.15280546247959137
Reid CV1,1,test,53,1365,0.9106070713809206,-0.3878714934533929,-0.3979398483632574,-0.022386792301968973,-0.010213203100417814,0.1274588406085968,0.03809963911771774,0.15464374423027039
Reid CV1,1,test,53,1380,0.9206137424949966,-0.3889877215921818,-0.3979398483632574,-0.022624772368726193,-0.010354295973617932,0.1288999319076538,0.03867776319384575,0.15648339688777924
Reid CV1,1,test,53,1395,0.9306204136090727,-0.3900878781711241,-0.3979398483632574,-0.02286214517134936,-0.010495862312835502,0.13034062087535858,0.03925791382789612,0.15832461416721344
Reid CV1,1,test,53,1410,0.9406270847231488,-0.39119642076638517,-0.3979398483632574,-0.023099990290521233,-0.01063857849809545,0.131780743598938,0.03984082117676735,0.16016808152198792
Reid CV1,1,test,53,1425,0.9506337558372249,-0.3923043174591968,-0.3979398483632574,-0.023337767935900436,-0.010782173977387803,0.1332198679447174,0.04042797535657883,0.16201366484165192
Reid CV1,1,test,53,1440,0.9606404269513009,-0.39342681540969826,-0.3979398483632574,-0.023575208212316276,-0.01092746040674248,0.13465897738933563,0.0410185381770134,0.1638624370098114
Reid CV1,1,test,53,1455,0.970647098065377,-0.3945559673027214,-0.3979398483632574,-0.02381170385563469,-0.011073626130129565,0.13609713315963745,0.04161155968904495,0.16571302711963654
Reid CV1,1,test,53,1470,0.980653769179453,-0.3957028945050461,-0.3979398483632574,-0.024048401920331128,-0.011220738785551548,0.137534499168396,0.04220790043473244,0.1675661951303482
Reid CV1,1,test,53,1485,0.9906604402935291,-0.3968440335910907,-0.3979398483632574,-0.024284222825722818,-0.011368798373008433,0.1389719694852829,0.042807381600141525,0.16942213475704193
Reid CV1,1,test,54,0,0.0,,-0.06866933130407157,0.0,0.0,0.0,0.0,0.0
Reid CV1,1,test,54,15,0.01000667111407605,0.05248969235648589,-0.06866933130407157,-0.0002798278242481789,1.4321174709642206e-05,0.0008803719538263977,5.482239794218913e-05,0.0010091072181239724
Reid CV1,1,test,54,30,0.0200133422281521,-0.008282843776363218,-0.06866933130407157,-0.0005748575624897196,-3.5400656585632417e-06,0.0018884739838540554,0.0001456661120755598,0.0021569046657532454
Reid CV1,1,test,54,45,0.030020013342228154,-0.025939222328967993,-0.06866933130407157,-0.0008712546686565892,-2.3332250931439547e-05,0.0029292216058820486,0.0002712389104999602,0.003342416835948825
Reid CV1,1,test,54,60,0.0400266844563042,-0.03287836513083478,-0.06866933130407157,-0.0011692604429709044,-4.2883068091231996e-05,0.003987102769315243,0.00039989143260754645,0.004545303992927074
Reid CV1,1,test,54,75,0.05003335557038025,-0.03677421294765012,-0.06866933130407157,-0.0014686335852105484,-6.30775335525814e-05,0.005057533737272024,0.0005318982875905931,0.005759733263403177
