dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,pc1,case,latent_dim,pc1_formula,z1
dePablo CV2,test,26,8,0.06201550387596899,0.3998651836872262,0.40844515428566636,2.3846230506896973,-7.28355704487396,least auxetic,2,0.038*z0 + 0.999*z1,-9.644172668457031
dePablo CV2,test,26,9,0.06976744186046512,0.399748322147651,0.40844515428566636,2.320991039276123,-7.23970972580128,least auxetic,2,0.038*z0 + 0.999*z1,-9.597895622253418
dePablo CV2,test,26,10,0.07751937984496124,0.40160707544626006,0.40844515428566636,2.258761405944824,-7.196684433787186,least auxetic,2,0.038*z0 + 0.999*z1,-9.552494049072266
dePablo CV2,test,26,11,0.08527131782945736,0.40169641106099235,0.40844515428566636,2.1954092979431152,-7.152984768923877,least auxetic,2,0.038*z0 + 0.999*z1,-9.506375312805176
dePablo CV2,test,26,12,0.09302325581395349,0.4027690371302706,0.40844515428566636,2.132809638977051,-7.109788533486047,least auxetic,2,0.038*z0 + 0.999*z1,-9.46078872680664
dePablo CV2,test,26,13,0.10077519379844961,0.40265560165975106,0.40844515428566636,2.069225311279297,-7.065980397160188,least auxetic,2,0.038*z0 + 0.999*z1,-9.414552688598633
dePablo CV2,test,26,14,0.10852713178294573,0.403654164899973,0.40844515428566636,2.006845474243164,-7.022872134237726,least auxetic,2,0.038*z0 + 0.999*z1,-9.369062423706055
dePablo CV2,test,26,15,0.11627906976744186,0.40327338129496404,0.40844515428566636,1.9433836936950684,-6.979068911791903,least auxetic,2,0.038*z0 + 0.999*z1,-9.322835922241211
dePablo CV2,test,26,16,0.12403100775193798,0.40417566109012415,0.40844515428566636,1.880879282951355,-6.935929127395449,least auxetic,2,0.038*z0 + 0.999*z1,-9.27730941772461
dePablo CV2,test,26,17,0.13178294573643412,0.4041850569967929,0.40844515428566636,1.8177586793899536,-6.892296029046631,least auxetic,2,0.038*z0 + 0.999*z1,-9.231266021728516
dePablo CV2,test,26,18,0.13953488372093023,0.40468407952739377,0.40844515428566636,1.7551041841506958,-6.849033243356209,least auxetic,2,0.038*z0 + 0.999*z1,-9.1856107711792
dePablo CV2,test,26,19,0.14728682170542637,0.40460900204591954,0.40844515428566636,1.691258192062378,-6.805012914962289,least auxetic,2,0.038*z0 + 0.999*z1,-9.139152526855469
dePablo CV2,test,26,20,0.15503875968992248,0.40517194838848997,0.40844515428566636,1.628550410270691,-6.761676849661992,least auxetic,2,0.038*z0 + 0.999*z1,-9.093421936035156
dePablo CV2,test,26,21,0.16279069767441862,0.40515866892969193,0.40844515428566636,1.564893126487732,-6.717779020681348,least auxetic,2,0.038*z0 + 0.999*z1,-9.047093391418457
dePablo CV2,test,26,22,0.17054263565891473,0.4055321028863145,0.40844515428566636,1.502364158630371,-6.674567733489618,least auxetic,2,0.038*z0 + 0.999*z1,-9.001494407653809
dePablo CV2,test,26,23,0.17829457364341086,0.40549868519909843,0.40844515428566636,1.4385104179382324,-6.630501000091636,least auxetic,2,0.038*z0 + 0.999*z1,-8.954989433288574
dePablo CV2,test,26,24,0.18604651162790697,0.40582318925365074,0.40844515428566636,1.3759174346923828,-6.587155845582503,least auxetic,2,0.038*z0 + 0.999*z1,-8.90925407409668
dePablo CV2,test,26,25,0.1937984496124031,0.4057335436064724,0.40844515428566636,1.3122016191482544,-6.5431534856503495,least auxetic,2,0.038*z0 + 0.999*z1,-8.862818717956543
dePablo CV2,test,26,26,0.20155038759689922,0.4059825508932281,0.40844515428566636,1.2494052648544312,-6.499737845908115,least auxetic,2,0.038*z0 + 0.999*z1,-8.817005157470703
dePablo CV2,test,26,27,0.20930232558139536,0.4059374249819957,0.40844515428566636,1.1856622695922852,-6.4556745649412735,least auxetic,2,0.038*z0 + 0.999*z1,-8.7705078125
dePablo CV2,test,26,28,0.21705426356589147,0.4061577637594768,0.40844515428566636,1.1226965188980103,-6.412157617289291,least auxetic,2,0.038*z0 + 0.999*z1,-8.724586486816406
dePablo CV2,test,26,29,0.2248062015503876,0.4062208977463215,0.40844515428566636,1.0587552785873413,-6.367922640268065,least auxetic,2,0.038*z0 + 0.999*z1,-8.677909851074219
dePablo CV2,test,26,30,0.23255813953488372,0.40637773016187406,0.40844515428566636,0.9961212873458862,-6.3246114323596165,least auxetic,2,0.038*z0 + 0.999*z1,-8.632206916809082
dePablo CV2,test,26,31,0.24031007751937986,0.40619282440885884,0.40844515428566636,0.9319671392440796,-6.280303470341956,least auxetic,2,0.038*z0 + 0.999*z1,-8.58544921875
dePablo CV2,test,26,32,0.24806201550387597,0.4064720876449636,0.40844515428566636,0.8692423105239868,-6.236920397288545,least auxetic,2,0.038*z0 + 0.999*z1,-8.539670944213867
dePablo CV2,test,26,33,0.2558139534883721,0.40651910546478504,0.40844515428566636,0.8052338361740112,-6.192623149002687,least auxetic,2,0.038*z0 + 0.999*z1,-8.492929458618164
dePablo CV2,test,26,34,0.26356589147286824,0.40666709037752635,0.40844515428566636,0.7422018051147461,-6.149048659150685,least auxetic,2,0.038*z0 + 0.999*z1,-8.446948051452637
dePablo CV2,test,26,35,0.2713178294573643,0.40654760986000277,0.40844515428566636,0.6781184077262878,-6.104685617238703,least auxetic,2,0.038*z0 + 0.999*z1,-8.400137901306152
dePablo CV2,test,26,36,0.27906976744186046,0.4067292973557043,0.40844515428566636,0.6150399446487427,-6.061101440413723,least auxetic,2,0.038*z0 + 0.999*z1,-8.354145050048828
dePablo CV2,test,26,37,0.2868217054263566,0.40662597827356617,0.40844515428566636,0.5507797598838806,-6.016619262042008,least auxetic,2,0.038*z0 + 0.999*z1,-8.307209014892578
dePablo CV2,test,26,38,0.29457364341085274,0.40686399954505387,0.40844515428566636,0.4881678819656372,-5.973222404392887,least auxetic,2,0.038*z0 + 0.999*z1,-8.261421203613281
dePablo CV2,test,26,39,0.3023255813953488,0.406774260580453,0.40844515428566636,0.4236432909965515,-5.928612954009502,least auxetic,2,0.038*z0 + 0.999*z1,-8.214347839355469
dePablo CV2,test,26,40,0.31007751937984496,0.40700266111929106,0.40844515428566636,0.3606991767883301,-5.885066601431139,least auxetic,2,0.038*z0 + 0.999*z1,-8.168397903442383
dePablo CV2,test,26,41,0.3178294573643411,0.40691345659651296,0.40844515428566636,0.29649367928504944,-5.840612859024748,least auxetic,2,0.038*z0 + 0.999*z1,-8.121492385864258
dePablo CV2,test,26,42,0.32558139534883723,0.4071095900985513,0.40844515428566636,0.233289897441864,-5.796870440122311,least auxetic,2,0.038*z0 + 0.999*z1,-8.075336456298828
dePablo CV2,test,26,43,0.3333333333333333,0.40701926339201566,0.40844515428566636,0.1690911054611206,-5.752393573192765,least auxetic,2,0.038*z0 + 0.999*z1,-8.02840805053711
dePablo CV2,test,26,44,0.34108527131782945,0.407154523461581,0.40844515428566636,0.10562875866889954,-5.708426456505209,least auxetic,2,0.038*z0 + 0.999*z1,-7.982017517089844
dePablo CV2,test,26,45,0.3488372093023256,0.4070485110470701,0.40844515428566636,0.04155886918306351,-5.6640343158535975,least auxetic,2,0.038*z0 + 0.999*z1,-7.935178756713867
dePablo CV2,test,26,46,0.35658914728682173,0.40718464393957193,0.40844515428566636,-0.021648548543453217,-5.620249625518287,least auxetic,2,0.038*z0 + 0.999*z1,-7.888980388641357
dePablo CV2,test,26,47,0.3643410852713178,0.4071561616115161,0.40844515428566636,-0.08611706644296646,-5.575622815019466,least auxetic,2,0.038*z0 + 0.999*z1,-7.841891765594482
dePablo CV2,test,26,48,0.37209302325581395,0.40728398536448074,0.40844515428566636,-0.14950619637966156,-5.531678671338628,least auxetic,2,0.038*z0 + 0.999*z1,-7.79552698135376
dePablo CV2,test,26,49,0.3798449612403101,0.40725219462702367,0.40844515428566636,-0.21365045011043549,-5.487263124401306,least auxetic,2,0.038*z0 + 0.999*z1,-7.748661994934082
dePablo CV2,test,26,50,0.3875968992248062,0.40731093072774244,0.40844515428566636,-0.2773406505584717,-5.443094454534793,least auxetic,2,0.038*z0 + 0.999*z1,-7.702061176300049
dePablo CV2,test,26,51,0.3953488372093023,0.40731792605779316,0.40844515428566636,-0.34147924184799194,-5.398683459292672,least auxetic,2,0.038*z0 + 0.999*z1,-7.655200958251953
dePablo CV2,test,26,52,0.40310077519379844,0.40740394308816347,0.40844515428566636,-0.4052848815917969,-5.354420026042592,least auxetic,2,0.038*z0 + 0.999*z1,-7.608500957489014
dePablo CV2,test,26,53,0.4108527131782946,0.4074043863495009,0.40844515428566636,-0.46936970949172974,-5.310018918114764,least auxetic,2,0.038*z0 + 0.999*z1,-7.561652660369873
dePablo CV2,test,26,54,0.4186046511627907,0.4074155616712534,0.40844515428566636,-0.5333677530288696,-5.265643131126526,least auxetic,2,0.038*z0 + 0.999*z1,-7.514832973480225
dePablo CV2,test,26,55,0.4263565891472868,0.40746600110054243,0.40844515428566636,-0.5969740748405457,-5.221510374624807,least auxetic,2,0.038*z0 + 0.999*z1,-7.468271255493164
dePablo CV2,test,26,56,0.43410852713178294,0.4073884637283948,0.40844515428566636,-0.6616690754890442,-5.176656704873933,least auxetic,2,0.038*z0 + 0.999*z1,-7.420947074890137
dePablo CV2,test,26,57,0.4418604651162791,0.4075113542624707,0.40844515428566636,-0.7252037525177002,-5.132565564046976,least auxetic,2,0.038*z0 + 0.999*z1,-7.374429702758789
dePablo CV2,test,26,58,0.4496124031007752,0.4074640078274239,0.40844515428566636,-0.7898348569869995,-5.0877328358994545,least auxetic,2,0.038*z0 + 0.999*z1,-7.327128887176514
dePablo CV2,test,26,59,0.4573643410852713,0.4075760351777208,0.40844515428566636,-0.8536409735679626,-5.043512305498588,least auxetic,2,0.038*z0 + 0.999*z1,-7.2804718017578125
dePablo CV2,test,26,60,0.46511627906976744,0.40751984001873653,0.40844515428566636,-0.9181009531021118,-4.998794638614354,least auxetic,2,0.038*z0 + 0.999*z1,-7.233292579650879
dePablo CV2,test,26,61,0.4728682170542636,0.4076325326292099,0.40844515428566636,-0.9817380905151367,-4.954624446472959,least auxetic,2,0.038*z0 + 0.999*z1,-7.186692237854004
dePablo CV2,test,26,62,0.4806201550387597,0.40755463730592534,0.40844515428566636,-1.0468761920928955,-4.9094510592885845,least auxetic,2,0.038*z0 + 0.999*z1,-7.139031410217285
dePablo CV2,test,26,63,0.4883720930232558,0.4076562084437924,0.40844515428566636,-1.1101187467575073,-4.865519501376178,least auxetic,2,0.038*z0 + 0.999*z1,-7.092684745788574
dePablo CV2,test,26,64,0.49612403100775193,0.4076348127190575,0.40844515428566636,-1.1749231815338135,-4.820554641082016,least auxetic,2,0.038*z0 + 0.999*z1,-7.045245170593262
dePablo CV2,test,26,65,0.5038759689922481,0.4077388129828442,0.40844515428566636,-1.238869071006775,-4.776184990037973,least auxetic,2,0.038*z0 + 0.999*z1,-6.998433589935303
dePablo CV2,test,26,66,0.5116279069767442,0.4076491544162811,0.40844515428566636,-1.3037397861480713,-4.731133997618622,least auxetic,2,0.038*z0 + 0.999*z1,-6.9509053230285645
dePablo CV2,test,26,67,0.5193798449612403,0.40775610307049387,0.40844515428566636,-1.3675761222839355,-4.686822164767189,least auxetic,2,0.038*z0 + 0.999*z1,-6.904155731201172
dePablo CV2,test,26,68,0.5271317829457365,0.40775657178286684,0.40844515428566636,-1.4324195384979248,-4.641825894408374,least auxetic,2,0.038*z0 + 0.999*z1,-6.856683254241943
dePablo CV2,test,26,69,0.5348837209302325,0.4077506384445454,0.40844515428566636,-1.4966648817062378,-4.597231179779331,least auxetic,2,0.038*z0 + 0.999*z1,-6.809635162353516
dePablo CV2,test,26,70,0.5426356589147286,0.4078272687959474,0.40844515428566636,-1.5609477758407593,-4.55250874845319,least auxetic,2,0.038*z0 + 0.999*z1,-6.762457847595215
dePablo CV2,test,26,71,0.5503875968992248,0.4078236109207741,0.40844515428566636,-1.625505805015564,-4.507655160759436,least auxetic,2,0.038*z0 + 0.999*z1,-6.715138912200928
dePablo CV2,test,26,72,0.5581395348837209,0.4078470235816122,0.40844515428566636,-1.689815640449524,-4.462980441133516,least auxetic,2,0.038*z0 + 0.999*z1,-6.668008327484131
dePablo CV2,test,26,73,0.5658914728682171,0.4078017860580839,0.40844515428566636,-1.7548213005065918,-4.417841614550326,least auxetic,2,0.038*z0 + 0.999*z1,-6.620387077331543
dePablo CV2,test,26,74,0.5736434108527132,0.4078908920901148,0.40844515428566636,-1.818771481513977,-4.37343686425171,least auxetic,2,0.038*z0 + 0.999*z1,-6.573540210723877
dePablo CV2,test,26,75,0.5813953488372093,0.40781156526815765,0.40844515428566636,-1.884071946144104,-4.328099482889448,least auxetic,2,0.038*z0 + 0.999*z1,-6.52570915222168
dePablo CV2,test,26,76,0.5891472868217055,0.40791111553699844,0.40844515428566636,-1.9479801654815674,-4.283612147194442,least auxetic,2,0.038*z0 + 0.999*z1,-6.478781223297119
dePablo CV2,test,26,77,0.5968992248062015,0.40785464552998496,0.40844515428566636,-2.0133650302886963,-4.23821457067634,least auxetic,2,0.038*z0 + 0.999*z1,-6.430886745452881
dePablo CV2,test,26,78,0.6046511627906976,0.4079703364868143,0.40844515428566636,-2.0775866508483887,-4.193569406594408,least auxetic,2,0.038*z0 + 0.999*z1,-6.3837890625
dePablo CV2,test,26,79,0.6124031007751938,0.40790365073391044,0.40844515428566636,-2.1425938606262207,-4.1483462981067145,least auxetic,2,0.038*z0 + 0.999*z1,-6.33608341217041
dePablo CV2,test,26,80,0.6201550387596899,0.4079725373860511,0.40844515428566636,-2.2070374488830566,-4.103576551932017,least auxetic,2,0.038*z0 + 0.999*z1,-6.288852691650391
dePablo CV2,test,26,81,0.627906976744186,0.4080066210137092,0.40844515428566636,-2.271698474884033,-4.058601524741467,least auxetic,2,0.038*z0 + 0.999*z1,-6.241408348083496
dePablo CV2,test,26,82,0.6356589147286822,0.40796265896639705,0.40844515428566636,-2.336635112762451,-4.0134801111846725,least auxetic,2,0.038*z0 + 0.999*z1,-6.193807125091553
dePablo CV2,test,26,83,0.6434108527131783,0.407991663138698,0.40844515428566636,-2.4012107849121094,-3.9685447537806744,least auxetic,2,0.038*z0 + 0.999*z1,-6.1464056968688965
dePablo CV2,test,26,84,0.6511627906976745,0.40796637876662073,0.40844515428566636,-2.466456413269043,-3.923146697504008,least auxetic,2,0.038*z0 + 0.999*z1,-6.09851598739624
dePablo CV2,test,26,85,0.6589147286821705,0.4080215230208552,0.40844515428566636,-2.5307555198669434,-3.878388186463514,least auxetic,2,0.038*z0 + 0.999*z1,-6.051301956176758
dePablo CV2,test,26,86,0.6666666666666666,0.40794428065852417,0.40844515428566636,-2.59629487991333,-3.8328406143660323,least auxetic,2,0.038*z0 + 0.999*z1,-6.003251552581787
dePablo CV2,test,26,87,0.6744186046511628,0.4080633334576141,0.40844515428566636,-2.6608328819274902,-3.787971977328407,least auxetic,2,0.038*z0 + 0.999*z1,-5.955918312072754
dePablo CV2,test,26,88,0.6821705426356589,0.4080210848369796,0.40844515428566636,-2.725886821746826,-3.7426534233181443,least auxetic,2,0.038*z0 + 0.999*z1,-5.908115386962891
dePablo CV2,test,26,89,0.689922480620155,0.40808664961698976,0.40844515428566636,-2.790536403656006,-3.6976722470675387,least auxetic,2,0.038*z0 + 0.999*z1,-5.860665321350098
dePablo CV2,test,26,90,0.6976744186046512,0.4080604080063436,0.40844515428566636,-2.8557682037353516,-3.652246509479645,least auxetic,2,0.038*z0 + 0.999*z1,-5.812748432159424
dePablo CV2,test,26,91,0.7054263565891473,0.40808602917149395,0.40844515428566636,-2.920548439025879,-3.6071477944893955,least auxetic,2,0.038*z0 + 0.999*z1,-5.765175819396973
dePablo CV2,test,26,92,0.7131782945736435,0.4080895099635073,0.40844515428566636,-2.985630512237549,-3.5618717555967208,least auxetic,2,0.038*z0 + 0.999*z1,-5.717414379119873
dePablo CV2,test,26,93,0.7209302325581395,0.4080759459820832,0.40844515428566636,-3.051002025604248,-3.5163645579433678,least auxetic,2,0.038*z0 + 0.999*z1,-5.669410705566406
dePablo CV2,test,26,94,0.7286821705426356,0.40813615082879917,0.40844515428566636,-3.1157593727111816,-3.471274510778131,least auxetic,2,0.038*z0 + 0.999*z1,-5.621847629547119
dePablo CV2,test,26,95,0.7364341085271318,0.40812238207976687,0.40844515428566636,-3.181366443634033,-3.425587016080769,least auxetic,2,0.038*z0 + 0.999*z1,-5.573654651641846
dePablo CV2,test,26,96,0.7441860465116279,0.40819878015127026,0.40844515428566636,-3.2457051277160645,-3.3807337430933244,least auxetic,2,0.038*z0 + 0.999*z1,-5.526344299316406
dePablo CV2,test,26,97,0.751937984496124,0.4081187887030338,0.40844515428566636,-3.311523914337158,-3.334950346555744,least auxetic,2,0.038*z0 + 0.999*z1,-5.4780473709106445
dePablo CV2,test,26,98,0.7596899224806202,0.40816855717879685,0.40844515428566636,-3.376392364501953,-3.2897577486898784,least auxetic,2,0.038*z0 + 0.999*z1,-5.43037748336792
dePablo CV2,test,26,99,0.7674418604651163,0.4081406398479569,0.40844515428566636,-3.441901206970215,-3.2441451762261293,least auxetic,2,0.038*z0 + 0.999*z1,-5.38226318359375
dePablo CV2,test,26,100,0.7751937984496124,0.4081621618699007,0.40844515428566636,-3.507235050201416,-3.19863513012124,least auxetic,2,0.038*z0 + 0.999*z1,-5.334258079528809
dePablo CV2,test,26,101,0.7829457364341085,0.40822149537213,0.40844515428566636,-3.5721030235290527,-3.1534020118999253,least auxetic,2,0.038*z0 + 0.999*z1,-5.286547660827637
dePablo CV2,test,26,102,0.7906976744186046,0.4082133542545748,0.40844515428566636,-3.6379008293151855,-3.1075892351329713,least auxetic,2,0.038*z0 + 0.999*z1,-5.238222122192383
dePablo CV2,test,26,103,0.7984496124031008,0.4082459722929451,0.40844515428566636,-3.702518939971924,-3.0624920372266313,least auxetic,2,0.038*z0 + 0.999*z1,-5.190657138824463
dePablo CV2,test,26,104,0.8062015503875969,0.40822385010112144,0.40844515428566636,-3.768662452697754,-3.016468804602546,least auxetic,2,0.038*z0 + 0.999*z1,-5.142107963562012
dePablo CV2,test,26,105,0.813953488372093,0.40827214023090314,0.40844515428566636,-3.8332905769348145,-2.9713362464803894,least auxetic,2,0.038*z0 + 0.999*z1,-5.094507217407227
dePablo CV2,test,26,106,0.8217054263565892,0.4082063628897742,0.40844515428566636,-3.8992433547973633,-2.9253043997763575,least auxetic,2,0.038*z0 + 0.999*z1,-5.045956611633301
dePablo CV2,test,26,107,0.8294573643410853,0.40824978776731213,0.40844515428566636,-3.964555263519287,-2.8798183053794895,least auxetic,2,0.038*z0 + 0.999*z1,-4.997976303100586
dePablo CV2,test,26,108,0.8372093023255814,0.40825777639819966,0.40844515428566636,-4.029964923858643,-2.8342286808623802,least auxetic,2,0.038*z0 + 0.999*z1,-4.949888706207275
dePablo CV2,test,26,109,0.8449612403100775,0.4082376752353834,0.40844515428566636,-4.0958075523376465,-2.7883551711359753,least auxetic,2,0.038*z0 + 0.999*z1,-4.901500701904297
dePablo CV2,test,26,110,0.8527131782945736,0.4082905680410547,0.40844515428566636,-4.1608567237854,-2.7429430437555706,least auxetic,2,0.038*z0 + 0.999*z1,-4.853604316711426
dePablo CV2,test,26,111,0.8604651162790697,0.40827451152322913,0.40844515428566636,-4.22695779800415,-2.696841496262413,least auxetic,2,0.038*z0 + 0.999*z1,-4.804978370666504
dePablo CV2,test,26,112,0.8682170542635659,0.4083145047602495,0.40844515428566636,-4.292282581329346,-2.6512977539771017,least auxetic,2,0.038*z0 + 0.999*z1,-4.756939888000488
dePablo CV2,test,26,113,0.875968992248062,0.40826502438067347,0.40844515428566636,-4.358154773712158,-2.605340541083169,least auxetic,2,0.038*z0 + 0.999*z1,-4.70846700668335
dePablo CV2,test,26,114,0.8837209302325582,0.4082940434291786,0.40844515428566636,-4.423613548278809,-2.559674620800899,least auxetic,2,0.038*z0 + 0.999*z1,-4.660301208496094
dePablo CV2,test,26,115,0.8914728682170543,0.4083383878991344,0.40844515428566636,-4.488918781280518,-2.5140500903052883,least auxetic,2,0.038*z0 + 0.999*z1,-4.6121826171875
dePablo CV2,test,26,116,0.8992248062015504,0.4083245153200356,0.40844515428566636,-4.5554280281066895,-2.4677037495021916,least auxetic,2,0.038*z0 + 0.999*z1,-4.563296318054199
dePablo CV2,test,26,117,0.9069767441860465,0.4083707688610356,0.40844515428566636,-4.620519161224365,-2.4222288753985692,least auxetic,2,0.038*z0 + 0.999*z1,-4.515335559844971
dePablo CV2,test,26,118,0.9147286821705426,0.4083164541880138,0.40844515428566636,-4.686598777770996,-2.376110318682151,least auxetic,2,0.038*z0 + 0.999*z1,-4.46669340133667
dePablo CV2,test,26,119,0.9224806201550387,0.4083545764775913,0.40844515428566636,-4.752198696136475,-2.330352509246238,least auxetic,2,0.038*z0 + 0.999*z1,-4.418430328369141
dePablo CV2,test,26,120,0.9302325581395349,0.4083428715628577,0.40844515428566636,-4.818594455718994,-2.2840366780248016,least auxetic,2,0.038*z0 + 0.999*z1,-4.369578838348389
dePablo CV2,test,26,121,0.937984496124031,0.4083301678099792,0.40844515428566636,-4.884023189544678,-2.238298627856433,least auxetic,2,0.038*z0 + 0.999*z1,-4.3213419914245605
dePablo CV2,test,26,122,0.9457364341085271,0.40837185800463627,0.40844515428566636,-4.949387073516846,-2.1926405692138458,least auxetic,2,0.038*z0 + 0.999*z1,-4.273187637329102
dePablo CV2,test,26,123,0.9534883720930233,0.40835769712690423,0.40844515428566636,-5.016077041625977,-2.1461247312652554,least auxetic,2,0.038*z0 + 0.999*z1,-4.224124908447266
dePablo CV2,test,26,124,0.9612403100775194,0.4084244771224728,0.40844515428566636,-5.081284999847412,-2.100504160612008,least auxetic,2,0.038*z0 + 0.999*z1,-4.176013946533203
dePablo CV2,test,26,125,0.9689922480620154,0.4083537020613874,0.40844515428566636,-5.1478657722473145,-2.0540270943770085,least auxetic,2,0.038*z0 + 0.999*z1,-4.1269941329956055
dePablo CV2,test,26,126,0.9767441860465116,0.4083989613956782,0.40844515428566636,-5.213440418243408,-2.008224018599746,least auxetic,2,0.038*z0 + 0.999*z1,-4.078686714172363
dePablo CV2,test,26,127,0.9844961240310077,0.4084086641431023,0.40844515428566636,-5.279493808746338,-1.9620725485866328,least auxetic,2,0.038*z0 + 0.999*z1,-4.030012607574463
dePablo CV2,test,26,128,0.9922480620155039,0.4083725174585873,0.40844515428566636,-5.346074104309082,-1.915583551921354,least auxetic,2,0.038*z0 + 0.999*z1,-3.98098087310791
dePablo CV2,test,26,129,1.0,0.40844515428566636,0.40844515428566636,-5.411377429962158,-1.869915588193401,least auxetic,2,0.038*z0 + 0.999*z1,-3.93281888961792
dePablo CV2,test,31,0,0.0,,-0.5734598575106268,3.677096366882324,3.411141600458476,most auxetic,2,0.038*z0 + 0.999*z1,1.0094019174575806
dePablo CV2,test,31,1,0.00909090909090909,0.021750951604132682,-0.5734598575106268,3.6274871826171875,3.4464244617981805,most auxetic,2,0.038*z0 + 0.999*z1,1.0465798377990723
dePablo CV2,test,31,2,0.01818181818181818,-0.10762942779291552,-0.5734598575106268,3.5854902267456055,3.477171892494485,most auxetic,2,0.038*z0 + 0.999*z1,1.0789321660995483
dePablo CV2,test,31,3,0.02727272727272727,-0.19130751045644662,-0.5734598575106268,3.547722339630127,3.505260967122587,most auxetic,2,0.038*z0 + 0.999*z1,1.1084648370742798
dePablo CV2,test,31,4,0.03636363636363636,-0.24627375905920962,-0.5734598575106268,3.513411045074463,3.5306106497544922,most auxetic,2,0.038*z0 + 0.999*z1,1.1351258754730225
dePablo CV2,test,31,5,0.045454545454545456,-0.28460103171989903,-0.5734598575106268,3.4797048568725586,3.555652316219013,most auxetic,2,0.038*z0 + 0.999*z1,1.1614558696746826
dePablo CV2,test,31,6,0.05454545454545454,-0.3108566193311956,-0.5734598575106268,3.445913791656494,3.580776317069921,most auxetic,2,0.038*z0 + 0.999*z1,1.1878714561462402
dePablo CV2,test,31,7,0.06363636363636363,-0.3310794873810834,-0.5734598575106268,3.4115591049194336,3.6061670118474134,most auxetic,2,0.038*z0 + 0.999*z1,1.214575171470642
dePablo CV2,test,31,8,0.07272727272727272,-0.3485359972442301,-0.5734598575106268,3.3793411254882812,3.630281361725058,most auxetic,2,0.038*z0 + 0.999*z1,1.2399210929870605
dePablo CV2,test,31,9,0.08181818181818182,-0.36444989273674533,-0.5734598575106268,3.3468856811523438,3.6545434157609957,most auxetic,2,0.038*z0 + 0.999*z1,1.2654237747192383
dePablo CV2,test,31,10,0.09090909090909091,-0.3775104833370117,-0.5734598575106268,3.3161163330078125,3.677630323008818,most auxetic,2,0.038*z0 + 0.999*z1,1.289686918258667
dePablo CV2,test,31,11,0.1,-0.38968337598474584,-0.5734598575106268,3.283933162689209,3.7015726576516523,most auxetic,2,0.038*z0 + 0.999*z1,1.314859390258789
dePablo CV2,test,31,12,0.10909090909090909,-0.4008097165991903,-0.5734598575106268,3.2537193298339844,3.72419874976038,most auxetic,2,0.038*z0 + 0.999*z1,1.3386404514312744
dePablo CV2,test,31,13,0.11818181818181818,-0.41090013168514505,-0.5734598575106268,3.221477508544922,3.7481491198669157,most auxetic,2,0.038*z0 + 0.999*z1,1.3638231754302979
dePablo CV2,test,31,14,0.12727272727272726,-0.4198193222612332,-0.5734598575106268,3.1906981468200684,3.7711087821311597,most auxetic,2,0.038*z0 + 0.999*z1,1.387959361076355
dePablo CV2,test,31,15,0.13636363636363635,-0.42786124613345117,-0.5734598575106268,3.1599788665771484,3.7940985827163045,most auxetic,2,0.038*z0 + 0.999*z1,1.412123441696167
dePablo CV2,test,31,16,0.14545454545454545,-0.4352734051367026,-0.5734598575106268,3.1296792030334473,3.816836039712422,most auxetic,2,0.038*z0 + 0.999*z1,1.4360191822052002
dePablo CV2,test,31,17,0.15454545454545454,-0.4420652456459579,-0.5734598575106268,3.100393772125244,3.8388925449896294,most auxetic,2,0.038*z0 + 0.999*z1,1.4591952562332153
dePablo CV2,test,31,18,0.16363636363636364,-0.4484736922840927,-0.5734598575106268,3.0689449310302734,3.8622370165419175,most auxetic,2,0.038*z0 + 0.999*z1,1.4837417602539062
dePablo CV2,test,31,19,0.17272727272727273,-0.4545190267158929,-0.5734598575106268,3.0387983322143555,3.885022885804821,most auxetic,2,0.038*z0 + 0.999*z1,1.5076801776885986
dePablo CV2,test,31,20,0.18181818181818182,-0.459887879373671,-0.5734598575106268,3.0093064308166504,3.9070708990220564,most auxetic,2,0.038*z0 + 0.999*z1,1.5308555364608765
dePablo CV2,test,31,21,0.19090909090909092,-0.46468577438864056,-0.5734598575106268,2.978972911834717,3.929776227460325,most auxetic,2,0.038*z0 + 0.999*z1,1.554720401763916
dePablo CV2,test,31,22,0.2,-0.4692064448125282,-0.5734598575106268,2.949282169342041,3.9520703672102466,most auxetic,2,0.038*z0 + 0.999*z1,1.5781495571136475
dePablo CV2,test,31,23,0.20909090909090908,-0.47348839442164137,-0.5734598575106268,2.919422149658203,3.974567790093379,most auxetic,2,0.038*z0 + 0.999*z1,1.6017885208129883
dePablo CV2,test,31,24,0.21818181818181817,-0.47761194029850745,-0.5734598575106268,2.8886547088623047,3.9975323090075676,most auxetic,2,0.038*z0 + 0.999*z1,1.6259291172027588
dePablo CV2,test,31,25,0.22727272727272727,-0.4814111621335217,-0.5734598575106268,2.859560966491699,4.019604016145491,most auxetic,2,0.038*z0 + 0.999*z1,1.6491131782531738
dePablo CV2,test,31,26,0.23636363636363636,-0.48487678560057734,-0.5734598575106268,2.8299965858459473,4.0418802819913475,most auxetic,2,0.038*z0 + 0.999*z1,1.6725196838378906
dePablo CV2,test,31,27,0.24545454545454545,-0.4883212424644937,-0.5734598575106268,2.8003835678100586,4.0642270244541026,most auxetic,2,0.038*z0 + 0.999*z1,1.6959985494613647
