dataset,latent_dim,sim_idx,final_p_ratio,variant,z0,z1
Reid CV2,2,61,-0.16665686710960664,edge_geometry_train_mean,3.201352834701538,2.6506288051605225
Reid CV2,2,61,-0.16665686710960664,zero_ref_pos,3.197613477706909,2.6541638374328613
Reid CV2,2,62,0.21269403862426334,normal,3.6582844257354736,2.989391326904297
Reid CV2,2,62,0.21269403862426334,stiffness_global_mean,3.6823387145996094,3.006897211074829
Reid CV2,2,62,0.21269403862426334,stiffness_network_mean,3.669464349746704,2.9973626136779785
Reid CV2,2,62,0.21269403862426334,edge_geometry_train_mean,3.6629905700683594,2.986712694168091
Reid CV2,2,62,0.21269403862426334,zero_ref_pos,3.675565481185913,3.003430128097534
Reid CV2,2,63,0.3873779088920612,normal,3.938955545425415,3.201141357421875
Reid CV2,2,63,0.3873779088920612,stiffness_global_mean,3.7669060230255127,3.073324203491211
Reid CV2,2,63,0.3873779088920612,stiffness_network_mean,3.936710834503174,3.1990582942962646
Reid CV2,2,63,0.3873779088920612,edge_geometry_train_mean,3.9256856441497803,3.184512138366699
Reid CV2,2,63,0.3873779088920612,zero_ref_pos,3.938753843307495,3.202249526977539
Reid CV2,2,64,-0.25379435107376286,normal,3.191586971282959,2.6514368057250977
Reid CV2,2,64,-0.25379435107376286,stiffness_global_mean,3.7506794929504395,3.0649609565734863
Reid CV2,2,64,-0.25379435107376286,stiffness_network_mean,3.1773085594177246,2.6403937339782715
Reid CV2,2,64,-0.25379435107376286,edge_geometry_train_mean,3.1862099170684814,2.6378607749938965
Reid CV2,2,64,-0.25379435107376286,zero_ref_pos,3.1944937705993652,2.653750419616699
Reid CV2,2,65,-0.2835927971877466,normal,2.9757094383239746,2.488194227218628
Reid CV2,2,65,-0.2835927971877466,stiffness_global_mean,3.7365705966949463,3.0511913299560547
Reid CV2,2,65,-0.2835927971877466,stiffness_network_mean,2.9590353965759277,2.4754865169525146
Reid CV2,2,65,-0.2835927971877466,edge_geometry_train_mean,2.9975361824035645,2.4999842643737793
Reid CV2,2,65,-0.2835927971877466,zero_ref_pos,2.99267315864563,2.5008275508880615
Reid CV2,2,66,0.03867895965791973,normal,3.3059794902801514,2.7278497219085693
Reid CV2,2,66,0.03867895965791973,stiffness_global_mean,3.741466760635376,3.0495007038116455
Reid CV2,2,66,0.03867895965791973,stiffness_network_mean,3.365396738052368,2.7710535526275635
Reid CV2,2,66,0.03867895965791973,edge_geometry_train_mean,3.3341827392578125,2.7481205463409424
Reid CV2,2,66,0.03867895965791973,zero_ref_pos,3.312621831893921,2.73432993888855
