dataset,split,sim_idx,frame,axis_p_ratio,axis_x_compression,final_p_ratio,x_compression,trajectory_progress
Reid CV2,test,17,1010,-0.0036251265610454976,1.006956647082601,-0.2983576891176249,0.013765693353542715,0.6737825216811207
Reid CV2,test,17,1020,-0.003774629738581804,1.0396893056467544,-0.2983576891176249,0.01389384900314999,0.6804536357571714
Reid CV2,test,17,1030,-0.003924610856042772,1.072616048838911,-0.2983576891176249,0.014021832168706649,0.6871247498332221
Reid CV2,test,17,1040,-0.004074812188952744,1.105602131014255,-0.2983576891176249,0.014149470366162079,0.6937958639092728
Reid CV2,test,17,1050,-0.004225906700617324,1.13876743909561,-0.2983576891176249,0.014277626015769354,0.7004669779853235
Reid CV2,test,17,1060,-0.004378120834733519,1.1721734716455243,-0.2983576891176249,0.014405091729174167,0.7071380920613742
Reid CV2,test,17,1070,-0.004529744155920651,1.2055107932498152,-0.2983576891176249,0.01453333362080675,0.7138092061374249
Reid CV2,test,17,1080,-0.0046830132637072155,1.2390897515836663,-0.2983576891176249,0.014661230544338103,0.7204803202134756
Reid CV2,test,17,1090,-0.004836965843609232,1.2729340606644348,-0.2983576891176249,0.014789558677995994,0.7271514342895263
Reid CV2,test,17,1100,-0.00499082604340024,1.306706628314832,-0.2983576891176249,0.014917455601527347,0.733822548365577
Reid CV2,test,17,1110,-0.005146519608349485,1.3408596199838358,-0.2983576891176249,0.01504569749315993,0.7404936624416277
Reid CV2,test,17,1120,-0.005301914496460078,1.3750338502144321,-0.2983576891176249,0.01517368065871659,0.7471647765176784
Reid CV2,test,17,1130,-0.005457482592370724,1.4092454472216316,-0.2983576891176249,0.015302008792374481,0.7538358905937291
Reid CV2,test,17,1140,-0.005615780363030508,1.443898650933582,-0.2983576891176249,0.01542999195793114,0.7605070046697798
Reid CV2,test,17,1150,-0.0057730154361222575,1.4784670154848985,-0.2983576891176249,0.01555832009158903,0.7671781187458305
Reid CV2,test,17,1160,-0.005931222288895892,1.5131964775829074,-0.2983576891176249,0.015686217015120383,0.7738492328218812
Reid CV2,test,17,1170,-0.0060910732930820905,1.5481953734276779,-0.2983576891176249,0.015814976358904814,0.7805203468979319
Reid CV2,test,17,1180,-0.006250054083820004,1.5831648263492544,-0.2983576891176249,0.01594347697661332,0.7871914609739826
Reid CV2,test,17,1190,-0.006410495727973466,1.6184082299732803,-0.2983576891176249,0.01607215007837244,0.7938625750500333
Reid CV2,test,17,1200,-0.006572324669713886,1.6539227707929292,-0.2983576891176249,0.016200650696080947,0.800533689126084
Reid CV2,test,17,1210,-0.00673407205265256,1.6893976863581313,-0.2983576891176249,0.016329323797840068,0.8072048032021347
Reid CV2,test,17,1220,-0.006897686620789731,1.725196679081587,-0.2983576891176249,0.016458255625675114,0.8138759172781854
Reid CV2,test,17,1230,-0.007060647641478333,1.7609562635285172,-0.2983576891176249,0.016587014969459545,0.8205470313542361
Reid CV2,test,17,1240,-0.007225377378543328,1.7970284733094308,-0.2983576891176249,0.01671465316691497,0.8272181454302868
Reid CV2,test,17,1250,-0.007390680566480662,1.8332484659288524,-0.2983576891176249,0.01684384372082594,0.8338892595063375
Reid CV2,test,17,1260,-0.007556087407875435,1.869521417691861,-0.2983576891176249,0.016972516822585063,0.8405603735823882
Reid CV2,test,17,1270,-0.007723093759333171,1.9060880338860597,-0.2983576891176249,0.017101189924344184,0.8472314876584389
Reid CV2,test,17,1280,-0.007890332782736511,1.942718308222168,-0.2983576891176249,0.017229518058002075,0.8539026017344896
Reid CV2,test,17,1290,-0.008059062026071715,1.9795986789892717,-0.2983576891176249,0.01735870861191304,0.8605737158105403
Reid CV2,test,17,1300,-0.0082282827094403,2.0166381058031453,-0.2983576891176249,0.017487726681773393,0.867244829886591
Reid CV2,test,17,1310,-0.008397254993993093,2.0536651493507914,-0.2983576891176249,0.017616917235684364,0.8739159439626417
Reid CV2,test,17,1320,-0.00856739836217034,2.0909223969846833,-0.2983576891176249,0.017745935305544715,0.8805870580386924
Reid CV2,test,17,1330,-0.008738247470081143,2.1282825324210006,-0.2983576891176249,0.017875729553632837,0.8872581721147431
Reid CV2,test,17,1340,-0.008911526392752517,2.1660824116781563,-0.2983576891176249,0.01800474762349319,0.8939292861907938
Reid CV2,test,17,1350,-0.009083641330698104,2.2037906955221036,-0.2983576891176249,0.01813350696727762,0.9006004002668445
Reid CV2,test,17,1360,-0.009258003689481827,2.2418414432171585,-0.2983576891176249,0.018262352553087356,0.9072715143428952
Reid CV2,test,17,1370,-0.00943298013900079,2.2799973371924827,-0.2983576891176249,0.018391629349023633,0.9139426284189459
Reid CV2,test,17,1380,-0.009608102796102733,2.318260655106877,-0.2983576891176249,0.01852056117685868,0.9206137424949966
Reid CV2,test,17,1390,-0.009784210420495229,2.3567633896349003,-0.2983576891176249,0.018649406762668415,0.9272848565710473
Reid CV2,test,17,1400,-0.009961023053508992,2.3952950120571352,-0.2983576891176249,0.018779287252781843,0.933955970647098
Reid CV2,test,17,1410,-0.010139873261184207,2.434192773985923,-0.2983576891176249,0.018908822774794044,0.9406270847231488
Reid CV2,test,17,1420,-0.010317813519622328,2.4730019326243373,-0.2983576891176249,0.019038961990983396,0.9472981987991995
Reid CV2,test,17,1430,-0.01049899270693736,2.512281783658679,-0.2983576891176249,0.019168411270970288,0.9539693128752502
Reid CV2,test,17,1440,-0.010678489017238857,2.551431938858218,-0.2983576891176249,0.019297601824881255,0.9606404269513009
Reid CV2,test,17,1450,-0.010861220986043347,2.591108380488089,-0.2983576891176249,0.01942730983094407,0.9673115410273516
Reid CV2,test,17,1460,-0.011043588446077692,2.630715160549424,-0.2983576891176249,0.019557362805108114,0.9739826551034023
Reid CV2,test,17,1470,-0.011227760808828686,2.670624421975401,-0.2983576891176249,0.019686122148892544,0.980653769179453
Reid CV2,test,17,1480,-0.011411763513228503,2.7105656209612947,-0.2983576891176249,0.01981617512305659,0.9873248832555037
Reid CV2,test,17,1490,-0.011598060646115599,2.75087125600488,-0.2983576891176249,0.01994527943494225,0.9939959973315544
Reid CV2,test,18,0,0.008799882784738887,-1.6412045254278484,-0.13510764728463107,-0.0,0.0
Reid CV2,test,18,10,0.008716005330246778,-1.6256320948211518,-0.13510764728463107,0.00018660837987053482,0.0066711140760507
Reid CV2,test,18,20,0.008612597937609136,-1.6070262395251624,-0.13510764728463107,0.0003858817614676781,0.0133422281521014
Reid CV2,test,18,30,0.008505557619442859,-1.5879761706566138,-0.13510764728463107,0.0005832313453341974,0.0200133422281521
Reid CV2,test,18,40,0.00839675381768459,-1.5687081829703333,-0.13510764728463107,0.0007821840939762366,0.0266844563042028
Reid CV2,test,18,50,0.008287256867318784,-1.5493069274204676,-0.13510764728463107,0.000982900323871348,0.0333555703802535
Reid CV2,test,18,60,0.008177137540721684,-1.5297955253819044,-0.13510764728463107,0.0011840975031991152,0.0400266844563042
Reid CV2,test,18,70,0.00806617723601119,-1.510108815458458,-0.13510764728463107,0.0013869780055411787,0.0466977985323549
Reid CV2,test,18,80,0.00795472594821305,-1.4903092994308762,-0.13510764728463107,0.0015911410397036582,0.0533689126084056
Reid CV2,test,18,90,0.007842892862804334,-1.4703937084102572,-0.13510764728463107,0.0017960254980151217,0.06004002668445631
Reid CV2,test,18,100,0.0077304455255029,-1.4503324965281108,-0.13510764728463107,0.002001551222236793,0.066711140760507
Reid CV2,test,18,110,0.00761745194685271,-1.4301471184231822,-0.13510764728463107,0.0022069166299809127,0.0733822548365577
Reid CV2,test,18,120,0.0075041831421318985,-1.4098436173808613,-0.13510764728463107,0.0024145264684107604,0.0800533689126084
Reid CV2,test,18,130,0.00739060416465521,-1.3894488765081554,-0.13510764728463107,0.002621655357407952,0.0867244829886591
Reid CV2,test,18,140,0.007276706080847328,-1.368952707181723,-0.13510764728463107,0.0028296659870316794,0.0933955970647098
Reid CV2,test,18,150,0.007162310215748551,-1.3483080468448363,-0.13510764728463107,0.0030379972496105113,0.1000667111407605
Reid CV2,test,18,160,0.007047683292271156,-1.327593905953042,-0.13510764728463107,0.0032462483539505665,0.1067378252168112
Reid CV2,test,18,170,0.006932781312236917,-1.3067425552003396,-0.13510764728463107,0.0034553010406783826,0.1134089392928619
Reid CV2,test,18,180,0.0068174530627571,-1.2857802732155126,-0.13510764728463107,0.003663872777973542,0.12008005336891261
Reid CV2,test,18,190,0.0067016054158959655,-1.2646804416695219,-0.13510764728463107,0.003872925464701358,0.12675116744496331
Reid CV2,test,18,200,0.006585781837905671,-1.2435279731484377,-0.13510764728463107,0.004082459100861829,0.133422281521014
Reid CV2,test,18,210,0.006469465445598354,-1.2222344086627974,-0.13510764728463107,0.004291912578783525,0.1400933955970647
Reid CV2,test,18,220,0.006352739876643457,-1.2008202394919099,-0.13510764728463107,0.004502327955570533,0.1467645096731154
Reid CV2,test,18,230,0.006235567056967523,-1.179273682052533,-0.13510764728463107,0.004711861591731004,0.1534356237491661
Reid CV2,test,18,240,0.0061184715420597915,-1.1576986194240082,-0.13510764728463107,0.004921234911413924,0.1601067378252168
Reid CV2,test,18,250,0.006001115075543016,-1.1360004559766648,-0.13510764728463107,0.005131570129962156,0.1667778519012675
Reid CV2,test,18,260,0.005882849676872885,-1.114099167697854,-0.13510764728463107,0.005341023607883851,0.1734489659773182
Reid CV2,test,18,270,0.005764558112291524,-1.092134915063362,-0.13510764728463107,0.005550477085805547,0.1801200800533689
Reid CV2,test,18,280,0.005646049968191257,-1.0700927293653852,-0.13510764728463107,0.0057603313549211225,0.1867911941294196
Reid CV2,test,18,290,0.005527114258486296,-1.047929235605455,-0.13510764728463107,0.005970185624036698,0.1934623082054703
Reid CV2,test,18,300,0.005407776530984771,-1.0256206736153606,-0.13510764728463107,0.006179639101958394,0.200133422281521
Reid CV2,test,18,310,0.005288180626970122,-1.003228264443159,-0.13510764728463107,0.006388691788686209,0.2068045363575717
Reid CV2,test,18,320,0.005168278129625153,-0.9807323836681139,-0.13510764728463107,0.006597744475414025,0.2134756504336224
Reid CV2,test,18,330,0.005048049875639872,-0.9581022772137122,-0.13510764728463107,0.006807037636858169,0.2201467645096731
Reid CV2,test,18,340,0.004927168386705483,-0.935319414834615,-0.13510764728463107,0.007015930007108433,0.2268178785857238
Reid CV2,test,18,350,0.004806285053277836,-0.9124706756945277,-0.13510764728463107,0.007225463643268904,0.2334889926617745
Reid CV2,test,18,360,0.004685060645136022,-0.8895320364964655,-0.13510764728463107,0.007434756804713048,0.24016010673782523
Reid CV2,test,18,370,0.004563462542102029,-0.8664638225367403,-0.13510764728463107,0.007643809491440863,0.24683122081387593
Reid CV2,test,18,380,0.004441308194003507,-0.8432254276697073,-0.13510764728463107,0.007852140754019694,0.25350233488992663
Reid CV2,test,18,390,0.004318607378537835,-0.8198883158112465,-0.13510764728463107,0.00806103312426996,0.2601734489659773
Reid CV2,test,18,400,0.0041959795007977755,-0.7964672929357202,-0.13510764728463107,0.008270085810997774,0.266844563042028
Reid CV2,test,18,410,0.004072991793830135,-0.772918666671405,-0.13510764728463107,0.00847833691533783,0.2735156771180787
Reid CV2,test,18,420,0.003949354670621836,-0.7492171903791508,-0.13510764728463107,0.008686588019677886,0.2801867911941294
Reid CV2,test,18,430,0.0038254427999084638,-0.7254218664879346,-0.13510764728463107,0.008894598649301613,0.2868579052701801
Reid CV2,test,18,440,0.003701401701400901,-0.7015221698202031,-0.13510764728463107,0.009102689437164116,0.2935290193462308
Reid CV2,test,18,450,0.003577150434400934,-0.6775651996454017,-0.13510764728463107,0.009310539750310293,0.3002001334222815
Reid CV2,test,18,460,0.003452185989741103,-0.653404906842168,-0.13510764728463107,0.009519191645844229,0.3068712474983322
Reid CV2,test,18,470,0.0033268779910583853,-0.6291212357056242,-0.13510764728463107,0.0097267213260353,0.3135423615743829
Reid CV2,test,18,480,0.0032015253244979417,-0.6047866214523696,-0.13510764728463107,0.00993465179742025,0.3202134756504336
Reid CV2,test,18,490,0.003075562020354369,-0.5803097668614943,-0.13510764728463107,0.010142421952327651,0.3268845897264843
Reid CV2,test,18,500,0.002949065566174031,-0.5556806667209042,-0.13510764728463107,0.010349630999563618,0.333555703802535
Reid CV2,test,18,510,0.0028223098653401848,-0.5309318933370236,-0.13510764728463107,0.01055716067975469,0.3402268178785857
Reid CV2,test,18,520,0.002695116847732615,-0.5060655217764485,-0.13510764728463107,0.010764289568751882,0.3468979319546364
Reid CV2,test,18,530,0.002567850134758692,-0.48113388752358544,-0.13510764728463107,0.010971418457749073,0.3535690460306871
Reid CV2,test,18,540,0.0024401145982136975,-0.4560368572431151,-0.13510764728463107,0.011178387030268713,0.3602401601067378
Reid CV2,test,18,550,0.0023116930502918055,-0.43080407015834626,-0.13510764728463107,0.0113851952863108,0.3669112741827885
Reid CV2,test,18,560,0.0021829096723992377,-0.4054344767478835,-0.13510764728463107,0.011591682909397783,0.3735823882588392
Reid CV2,test,18,570,0.002054544351673193,-0.3800453290437325,-0.13510764728463107,0.011798250690723544,0.3802535023348899
Reid CV2,test,18,580,0.001924921934997641,-0.3544188445877874,-0.13510764728463107,0.012004978788526854,0.3869246164109406
Reid CV2,test,18,590,0.001794972465522653,-0.3286477576226564,-0.13510764728463107,0.012211867202807718,0.3935957304869913
Reid CV2,test,18,600,0.0016650599999806271,-0.30285262817958436,-0.13510764728463107,0.012417633401745717,0.400266844563042
Reid CV2,test,18,610,0.0015342710396854097,-0.27687554863167957,-0.13510764728463107,0.012624281341310254,0.4069379586390927
Reid CV2,test,18,620,0.001403510488775564,-0.2508260641354602,-0.13510764728463107,0.012830368173203358,0.4136090727151434
Reid CV2,test,18,630,0.0012721580282677616,-0.2245968688312954,-0.13510764728463107,0.013036374846857685,0.4202801867911941
Reid CV2,test,18,640,0.001140264441278662,-0.19825379003093402,-0.13510764728463107,0.013242381520512013,0.4269513008672448
Reid CV2,test,18,650,0.0010080590763231361,-0.17176573230841283,-0.13510764728463107,0.01344878898536022,0.4336224149432955
Reid CV2,test,18,660,0.0008760607392076953,-0.14525869450214238,-0.13510764728463107,0.013654314709581892,0.4402935290193462
Reid CV2,test,18,670,0.0007430233813109141,-0.11850200680489878,-0.13510764728463107,0.013859840433803563,0.4469646430953969
Reid CV2,test,18,680,0.0006097093881751256,-0.0916295439561108,-0.13510764728463107,0.01406544631626401,0.4536357571714476
Reid CV2,test,18,690,0.0004757317043371951,-0.06460920896081035,-0.13510764728463107,0.014270731565769353,0.4603068712474983
Reid CV2,test,18,700,0.00034172251370199916,-0.037541076114597303,-0.13510764728463107,0.01447657792294613,0.466977985323549
Reid CV2,test,18,710,0.0002074807376024621,-0.01032138670965874,-0.13510764728463107,0.014681622697735146,0.47364909939959976
Reid CV2,test,18,720,7.285235807704521e-05,0.0169812981529564,-0.13510764728463107,0.01488666747252416,0.48032021347565046
Reid CV2,test,18,730,-6.271457266495896e-05,0.04451297814536905,-0.13510764728463107,0.015091712247313175,0.48699132755170116
Reid CV2,test,18,740,-0.00019852136073161554,0.07215902653591288,-0.13510764728463107,0.015296516547385864,0.49366244162775186
Reid CV2,test,18,750,-0.00033456964130988513,0.09989164630738567,-0.13510764728463107,0.015501481163936104,0.5003335557038026
Reid CV2,test,18,760,-0.0004711161817444706,0.1277970324277424,-0.13510764728463107,0.01570668625520267,0.5070046697798533
Reid CV2,test,18,770,-0.0006081785701112434,0.15577066377274415,-0.13510764728463107,0.015911490555275357,0.513675783855904
Reid CV2,test,18,780,-0.0007457659060517021,0.1839603519523334,-0.13510764728463107,0.01611581390591539,0.5203468979319547
Reid CV2,test,18,790,-0.0008837554858073777,0.21226965913073265,-0.13510764728463107,0.0163205380477493,0.5270180120080054
Reid CV2,test,18,800,-0.0010217062004245004,0.2406562550356294,-0.13510764728463107,0.016524781240150558,0.533689126084056
Reid CV2,test,18,810,-0.0011600934839906983,0.26920557221855274,-0.13510764728463107,0.016729345065506915,0.5403602401601068
Reid CV2,test,18,820,-0.0012992773386955626,0.2978694172346599,-0.13510764728463107,0.016933748574385725,0.5470313542361575
Reid CV2,test,18,830,-0.0014387625156136287,0.3266831249511098,-0.13510764728463107,0.017138071925025755,0.5537024683122082
Reid CV2,test,18,840,-0.001578919160187992,0.35570696579304684,-0.13510764728463107,0.017342555592143337,0.5603735823882589
Reid CV2,test,18,850,-0.0017190305718379146,0.38474348659665875,-0.13510764728463107,0.01754623767687316,0.5670446964643095
Reid CV2,test,18,860,-0.0018599358758274861,0.4139616799906121,-0.13510764728463107,0.017750561027513195,0.5737158105403602
Reid CV2,test,18,870,-0.0020007180770778487,0.4432846816137739,-0.13510764728463107,0.01795456374519812,0.580386924616411
Reid CV2,test,18,880,-0.002142406505154113,0.4728027790244217,-0.13510764728463107,0.018158005355211615,0.5870580386924616
Reid CV2,test,18,890,-0.002284684476528932,0.5024543843520024,-0.13510764728463107,0.0183624890223292,0.5937291527685123
Reid CV2,test,18,900,-0.0024270889271300377,0.5322462826205252,-0.13510764728463107,0.01856609094882025,0.600400266844563
Reid CV2,test,18,910,-0.0025701619739941254,0.5621026619839535,-0.13510764728463107,0.01876937224235619,0.6070713809206137
Reid CV2,test,18,920,-0.0027129412161561043,0.5921351348764613,-0.13510764728463107,0.01897313448532479,0.6137424949966644
Reid CV2,test,18,930,-0.0028566084524365896,0.6223053263556635,-0.13510764728463107,0.019176736411815838,0.6204136090727151
Reid CV2,test,18,940,-0.003001242197281741,0.652683006479057,-0.13510764728463107,0.01937985738887423,0.6270847231487658
Reid CV2,test,18,950,-0.0031457162874920894,0.6831386388468916,-0.13510764728463107,0.01958377994832038,0.6337558372248165
Reid CV2,test,18,960,-0.003290787923973687,0.7137645908792796,-0.13510764728463107,0.019786820767139994,0.6404269513008672
Reid CV2,test,18,970,-0.003435966849843151,0.7444249079749573,-0.13510764728463107,0.01998970126948206,0.6470980653769179
Reid CV2,test,18,980,-0.0035817326402121526,0.7752858777447258,-0.13510764728463107,0.020193703987166987,0.6537691794529686
Reid CV2,test,18,990,-0.003728034285945207,0.8063071221081901,-0.13510764728463107,0.02039658448950905,0.6604402935290193
Reid CV2,test,18,1000,-0.0038749849391221847,0.8374881657538941,-0.13510764728463107,0.02059954515008989,0.66711140760507
Reid CV2,test,18,1010,-0.004022183539077598,0.8687324911285337,-0.13510764728463107,0.020802505810670727,0.6737825216811207
Reid CV2,test,18,1020,-0.004169838941432777,0.9002061179188966,-0.13510764728463107,0.021005306154774018,0.6804536357571714
Reid CV2,test,18,1030,-0.004317833121971372,0.9317546664689529,-0.13510764728463107,0.021208106498877305,0.6871247498332221
Reid CV2,test,18,1040,-0.004466350109802801,0.9634476197312299,-0.13510764728463107,0.021410586210025485,0.6937958639092728
Reid CV2,test,18,1050,-0.004615184877830258,0.9953131607263821,-0.13510764728463107,0.02161346671236755,0.7004669779853235
Reid CV2,test,18,1060,-0.004764641879103194,1.027383108934886,-0.13510764728463107,0.021816347214709614,0.7071380920613742
Reid CV2,test,18,1070,-0.00491475361097439,1.0595155668654215,-0.13510764728463107,0.022019067400574126,0.7138092061374249
Reid CV2,test,18,1080,-0.005065230130690654,1.0918425847354167,-0.13510764728463107,0.02222170742819986,0.7204803202134756
Reid CV2,test,18,1090,-0.005215579546181359,1.12425600496081,-0.13510764728463107,0.022424427614064373,0.7271514342895263
Reid CV2,test,18,1100,-0.005366786406124388,1.1568078965988455,-0.13510764728463107,0.022627067641690108,0.733822548365577
Reid CV2,test,18,1110,-0.005518503982420205,1.1895368737444871,-0.13510764728463107,0.022829707669315843,0.7404936624416277
Reid CV2,test,18,1120,-0.005670671627773579,1.2223935435869222,-0.13510764728463107,0.023031225481598715,0.7471647765176784
Reid CV2,test,18,1130,-0.005823087951017825,1.2553874950665074,-0.13510764728463107,0.023233304401553016,0.7538358905937291
Reid CV2,test,18,1140,-0.005976726367021787,1.288652028712733,-0.13510764728463107,0.02343522300502977,0.7605070046697798
Reid CV2,test,18,1150,-0.006129662140703958,1.3219338773557594,-0.13510764728463107,0.023637382083222847,0.7671781187458305
Reid CV2,test,18,1160,-0.006283845824213238,1.3553931495574536,-0.13510764728463107,0.023839060211983273,0.7738492328218812
Reid CV2,test,18,1170,-0.006437448612028127,1.3889176239148655,-0.13510764728463107,0.024040818498982472,0.7805203468979319
Reid CV2,test,18,1180,-0.006592244578123476,1.4226856362476632,-0.13510764728463107,0.024242737102459222,0.7871914609739826
Reid CV2,test,18,1190,-0.006747487794939752,1.4565860368489503,-0.13510764728463107,0.02444449538945842,0.7938625750500333
Reid CV2,test,18,1200,-0.006903701156250887,1.4906753320141315,-0.13510764728463107,0.02464569256878619,0.800533689126084
Reid CV2,test,18,1210,-0.007059817510965657,1.5249011751714716,-0.13510764728463107,0.024847290539307836,0.8072048032021347
Reid CV2,test,18,1220,-0.007217034663849656,1.5592988148738267,-0.13510764728463107,0.025048648035113155,0.8138759172781854
Reid CV2,test,18,1230,-0.007374994473919313,1.5938631983174827,-0.13510764728463107,0.02525008568915725,0.8205470313542361
Reid CV2,test,18,1240,-0.007532598057267328,1.6285196303111458,-0.13510764728463107,0.025451603501440122,0.8272181454302868
Reid CV2,test,18,1250,-0.0076898792339335715,1.663211763994464,-0.13510764728463107,0.02565264036429034,0.8338892595063375
Reid CV2,test,18,1260,-0.007848359225553669,1.6981380445097756,-0.13510764728463107,0.02585415817657321,0.8405603735823882
Reid CV2,test,18,1270,-0.00800694360174394,1.733191284076889,-0.13510764728463107,0.026055435514139753,0.8472314876584389
Reid CV2,test,18,1280,-0.008166594504026403,1.768523565512078,-0.13510764728463107,0.026257113642900176,0.8539026017344896
Reid CV2,test,18,1290,-0.008326516630893089,1.803955564010849,-0.13510764728463107,0.026457669556317735,0.8605737158105403
Reid CV2,test,18,1300,-0.008487003753621901,1.8395494320632166,-0.13510764728463107,0.02665870641916795,0.867244829886591
Reid CV2,test,18,1310,-0.008648150339547665,1.8752982156196403,-0.13510764728463107,0.026859743282018168,0.8739159439626417
Reid CV2,test,18,1320,-0.008809460043076388,1.9111262496849577,-0.13510764728463107,0.02706061982839083,0.8805870580386924
Reid CV2,test,18,1330,-0.00897066264981173,1.9471327154747244,-0.13510764728463107,0.027261175741808388,0.8872581721147431
Reid CV2,test,18,1340,-0.009132515533621722,1.9832341835754208,-0.13510764728463107,0.027462533237613707,0.8939292861907938
Reid CV2,test,18,1350,-0.009294798758132283,2.019496213374783,-0.13510764728463107,0.027662768518076163,0.9006004002668445
Reid CV2,test,18,1360,-0.009458058946961221,2.0559608480401534,-0.13510764728463107,0.027863484747971276,0.9072715143428952
Reid CV2,test,18,1370,-0.009621550451623617,2.092641836235559,-0.13510764728463107,0.028064200977866386,0.9139426284189459
Reid CV2,test,18,1380,-0.009786100200330348,2.1294401561804963,-0.13510764728463107,0.028264356100090066,0.9206137424949966
Reid CV2,test,18,1390,-0.009950611223435685,2.1663782140373935,-0.13510764728463107,0.0284649921717464,0.9272848565710473
Reid CV2,test,18,1400,-0.010115931187695293,2.2035230173030116,-0.13510764728463107,0.028665067135731304,0.933955970647098
Reid CV2,test,18,1410,-0.010281802960208027,2.2407513710552895,-0.13510764728463107,0.028864821466761104,0.9406270847231488
Reid CV2,test,18,1420,-0.010447691017741663,2.2781782466737313,-0.13510764728463107,0.029064896430746008,0.9472981987991995
Reid CV2,test,18,1430,-0.010614143340024489,2.3156929919375546,-0.13510764728463107,0.029264490445298254,0.9539693128752502
Reid CV2,test,18,1440,-0.010780393367066552,2.3533191230671515,-0.13510764728463107,0.029464565409283158,0.9606404269513009
Reid CV2,test,18,1450,-0.010947540713886686,2.3912053351620317,-0.13510764728463107,0.029664319740312958,0.9673115410273516
Reid CV2,test,18,1460,-0.011115684022269326,2.429187283212833,-0.13510764728463107,0.029864555020775414,0.9739826551034023
Reid CV2,test,18,1470,-0.011283957359327192,2.467378828541095,-0.13510764728463107,0.030063988718850108,0.980653769179453
Reid CV2,test,18,1480,-0.011451811004031774,2.505617725180248,-0.13510764728463107,0.030263502575163578,0.9873248832555037
Reid CV2,test,18,1490,-0.011621399997109937,2.5441746955510274,-0.13510764728463107,0.03046325690619338,0.9939959973315544
Reid CV2,test,19,0,0.009339114632075669,-1.637526010655385,-0.3112050286983445,-0.0,0.0
Reid CV2,test,19,10,0.009253947779795497,-1.6225786542068708,-0.3112050286983445,0.00019042433095075591,0.0066711140760507
Reid CV2,test,19,20,0.0091383893346351,-1.6033256136631104,-0.3112050286983445,0.0004217677506918603,0.0133422281521014
Reid CV2,test,19,30,0.009016534538281062,-1.5832111422130957,-0.3112050286983445,0.000655413976295625,0.0200133422281521
Reid CV2,test,19,40,0.008892778588795155,-1.5628260527844915,-0.3112050286983445,0.0008879087989680595,0.0266844563042028
Reid CV2,test,19,50,0.008767585520644851,-1.5422496979307183,-0.3112050286983445,0.0011191636492529078,0.0333555703802535
Reid CV2,test,19,60,0.008641109948274411,-1.5215222156788233,-0.3112050286983445,0.001349267096606426,0.0400266844563042
Reid CV2,test,19,70,0.00851399744268795,-1.5007213763588503,-0.3112050286983445,0.0015775991548348206,0.0466977985323549
Reid CV2,test,19,80,0.008386229945600341,-1.4798678642518344,-0.3112050286983445,0.001805222657413166,0.0533689126084056
Reid CV2,test,19,90,0.008257704838809813,-1.4589289339790066,-0.3112050286983445,0.0020328461599915114,0.06004002668445631
Reid CV2,test,19,100,0.008128448000796273,-1.4379022130298986,-0.3112050286983445,0.002258521134532221,0.066711140760507
Reid CV2,test,19,110,0.007998563641707953,-1.4168365989744847,-0.3112050286983445,0.0024831332755978573,0.0733822548365577
Reid CV2,test,19,120,0.00786793835691822,-1.395682842554437,-0.3112050286983445,0.0027085425417697983,0.0800533689126084
Reid CV2,test,19,130,0.007736622028917063,-1.3744518580968053,-0.3112050286983445,0.0029332432522916905,0.0867244829886591
Reid CV2,test,19,140,0.0076044512924628525,-1.3531118189282545,-0.3112050286983445,0.0031569696987947646,0.0933955970647098
Reid CV2,test,19,150,0.007471485998877406,-1.3317040417639945,-0.3112050286983445,0.003380341867472814,0.1000667111407605
Reid CV2,test,19,160,0.00733766664913088,-1.310186622942353,-0.3112050286983445,0.0036038026056071197,0.1067378252168112
Reid CV2,test,19,170,0.007202947862405117,-1.288569354744317,-0.3112050286983445,0.0037819157821382685,0.1134089392928619
Reid CV2,test,19,180,0.007067514359129783,-1.2668829593289206,-0.3112050286983445,0.00395834613900055,0.12008005336891261
Reid CV2,test,19,190,0.006931294775353495,-1.2450927645985228,-0.3112050286983445,0.0041358393293379064,0.12675116744496331
Reid CV2,test,19,200,0.006794265790029778,-1.2232062844268852,-0.3112050286983445,0.0043132439502190055,0.133422281521014
Reid CV2,test,19,210,0.006655993079143505,-1.201179286547444,-0.3112050286983445,0.0044915342656626665,0.1400933955970647
Reid CV2,test,19,220,0.0065171202129557715,-1.1790803383533377,-0.3112050286983445,0.004670090289475097,0.1467645096731154
Reid CV2,test,19,230,0.006377191103467,-1.1568732613466046,-0.3112050286983445,0.0048491777300250635,0.1534356237491661
Reid CV2,test,19,240,0.006236294398560847,-1.1345419926440432,-0.3112050286983445,0.005028088031662518,0.1601067378252168
Reid CV2,test,19,250,0.0060945382052188905,-1.1121069988003425,-0.3112050286983445,0.005207352611124997,0.1667778519012675
Reid CV2,test,19,260,0.00595183480615984,-1.0895577195744255,-0.3112050286983445,0.005385731496024914,0.1734489659773182
Reid CV2,test,19,270,0.0058082926739214825,-1.0669516214750878,-0.3112050286983445,0.005565350353312418,0.1801200800533689
Reid CV2,test,19,280,0.005663685590825177,-1.044201756708427,-0.3112050286983445,0.0057444377938623845,0.1867911941294196
Reid CV2,test,19,290,0.005518005623667046,-1.021302538119553,-0.3112050286983445,0.0059227281093060455,0.1934623082054703
Reid CV2,test,19,300,0.00537122840778842,-0.9983008273221834,-0.3112050286983445,0.006101549841487244,0.200133422281521
