dataset,latent_dim,split,sim_idx,frame,frame_frac,p_ratio,next_p_ratio,delta_p_ratio,final_p_ratio,z0,dz0,z1,dz1,z2,dz2,z3,dz3
dePablo CV2,2,test,62,9,0.057692307692307696,0.3485081695477149,0.34798359171061743,-0.000524577837097473,0.34876936421668947,0.9051004648208618,0.012318134307861328,-2.36537766456604,0.022881031036376953,,,,
dePablo CV2,2,test,62,10,0.0641025641025641,0.34798359171061743,0.34826617590081366,0.0002825841901962223,0.34876936421668947,0.9174185395240784,0.012280821800231934,-2.342496633529663,0.02288818359375,,,,
dePablo CV2,2,test,62,11,0.07051282051282051,0.34826617590081366,0.3486193731687827,0.00035319726796906314,0.34876936421668947,0.9296994209289551,0.012286543846130371,-2.319608688354492,0.02288365364074707,,,,
dePablo CV2,2,test,62,12,0.07692307692307693,0.3486193731687827,0.34850657598230017,-0.00011279718648254944,0.34876936421668947,0.9419859051704407,0.012291669845581055,-2.296725034713745,0.02293705940246582,,,,
dePablo CV2,2,test,62,13,0.08333333333333333,0.34850657598230017,0.348719509874805,0.00021293389250481853,0.34876936421668947,0.954277515411377,0.012321412563323975,-2.2737879753112793,0.02306342124938965,,,,
dePablo CV2,2,test,62,14,0.08974358974358974,0.348719509874805,0.34862417894549974,-9.533092930524845e-05,0.34876936421668947,0.9665989279747009,0.012219786643981934,-2.250725030899048,0.02290940284729004,,,,
dePablo CV2,2,test,62,15,0.09615384615384616,0.34862417894549974,0.348698662051521,7.44831060212614e-05,0.34876936421668947,0.9788187146186829,0.012280404567718506,-2.227815628051758,0.02299809455871582,,,,
dePablo CV2,2,test,62,16,0.10256410256410256,0.348698662051521,0.34871264799849655,1.398594697554767e-05,0.34876936421668947,0.9910991191864014,0.012256264686584473,-2.204817056655884,0.023039817810058594,,,,
dePablo CV2,2,test,62,17,0.10897435897435898,0.34871264799849655,0.3487058127495933,-6.835248903269697e-06,0.34876936421668947,1.0033553838729858,0.012307167053222656,-2.181777238845825,0.023174047470092773,,,,
dePablo CV2,2,test,62,18,0.11538461538461539,0.3487058127495933,0.3487544483985765,4.863564898321959e-05,0.34876936421668947,1.0156625509262085,0.012270331382751465,-2.1586031913757324,0.02311396598815918,,,,
dePablo CV2,2,test,62,19,0.12179487179487179,0.3487544483985765,0.3488632128214685,0.00010876442289198263,0.34876936421668947,1.02793288230896,0.012237906455993652,-2.1354892253875732,0.023136615753173828,,,,
dePablo CV2,2,test,62,20,0.1282051282051282,0.3488632128214685,0.34882364871716864,-3.9564104299838476e-05,0.34876936421668947,1.0401707887649536,0.012246131896972656,-2.1123526096343994,0.02312326431274414,,,,
dePablo CV2,2,test,62,21,0.1346153846153846,0.34882364871716864,0.3488203266787659,-3.322038402753247e-06,0.34876936421668947,1.0524169206619263,0.012210965156555176,-2.0892293453216553,0.02323007583618164,,,,
dePablo CV2,2,test,62,22,0.14102564102564102,0.3488203266787659,0.34874678886343125,-7.353781533464554e-05,0.34876936421668947,1.0646278858184814,0.01227724552154541,-2.0659992694854736,0.023337364196777344,,,,
dePablo CV2,2,test,62,23,0.14743589743589744,0.34874678886343125,0.34877118268121726,2.4393817786017014e-05,0.34876936421668947,1.0769051313400269,0.012233734130859375,-2.0426619052886963,0.023266077041625977,,,,
dePablo CV2,2,test,62,24,0.15384615384615385,0.34877118268121726,0.3487916533588843,2.047067766702826e-05,0.34876936421668947,1.0891388654708862,0.012255430221557617,-2.0193960666656494,0.0233919620513916,,,,
dePablo CV2,2,test,62,25,0.16025641025641027,0.3487916533588843,0.34878388338383426,-7.769975050031519e-06,0.34876936421668947,1.1013942956924438,0.012254476547241211,-1.9960038661956787,0.023392200469970703,,,,
dePablo CV2,2,test,62,26,0.16666666666666666,0.34878388338383426,0.34881428768554473,3.0404301710473813e-05,0.34876936421668947,1.113648772239685,0.012225508689880371,-1.972611665725708,0.023302793502807617,,,,
dePablo CV2,2,test,62,27,0.17307692307692307,0.34881428768554473,0.34882615720939075,1.1869523846019803e-05,0.34876936421668947,1.1258741617202759,0.012205839157104492,-1.9493086338043213,0.023433446884155273,,,,
dePablo CV2,2,test,62,28,0.1794871794871795,0.34882615720939075,0.3487812935907789,-4.486361861183452e-05,0.34876936421668947,1.1380800008773804,0.012266278266906738,-1.9258754253387451,0.02358698844909668,,,,
dePablo CV2,2,test,62,29,0.1858974358974359,0.3487812935907789,0.34884504843345276,6.375484267384657e-05,0.34876936421668947,1.1503463983535767,0.012210369110107422,-1.9022884368896484,0.023450613021850586,,,,
dePablo CV2,2,test,62,30,0.19230769230769232,0.34884504843345276,0.34875695350594055,-8.80949275122167e-05,0.34876936421668947,1.162556767463684,0.012216448783874512,-1.8788378238677979,0.023567676544189453,,,,
dePablo CV2,2,test,62,31,0.1987179487179487,0.34875695350594055,0.34883991683991683,8.296333397628253e-05,0.34876936421668947,1.1747733354568481,0.012231826782226562,-1.8552703857421875,0.02359461784362793,,,,
dePablo CV2,2,test,62,32,0.20512820512820512,0.34883991683991683,0.34870818953004545,-0.0001317273098713767,0.34876936421668947,1.1870051622390747,0.012201547622680664,-1.8316757678985596,0.023537635803222656,,,,
dePablo CV2,2,test,62,33,0.21153846153846154,0.34870818953004545,0.34882046304848074,0.00011227351843529076,0.34876936421668947,1.199206829071045,0.012206673622131348,-1.808138132095337,0.023566722869873047,,,,
dePablo CV2,2,test,62,34,0.21794871794871795,0.34882046304848074,0.3488580725602895,3.7609511808756046e-05,0.34876936421668947,1.2114135026931763,0.012230277061462402,-1.7845714092254639,0.023775339126586914,,,,
dePablo CV2,2,test,62,35,0.22435897435897437,0.3488580725602895,0.34881589450965317,-4.217805063633229e-05,0.34876936421668947,1.2236437797546387,0.012231707572937012,-1.760796070098877,0.02379894256591797,,,,
dePablo CV2,2,test,62,36,0.23076923076923078,0.34881589450965317,0.34880978065444085,-6.113855212319663e-06,0.34876936421668947,1.2358754873275757,0.01211094856262207,-1.736997127532959,0.02359747886657715,,,,
dePablo CV2,2,test,62,37,0.23717948717948717,0.34880978065444085,0.3488124579879005,2.6773334596552623e-06,0.34876936421668947,1.2479863166809082,0.012220978736877441,-1.7133996486663818,0.023787975311279297,,,,
dePablo CV2,2,test,62,38,0.24358974358974358,0.3488124579879005,0.34880611270296086,-6.345284939646145e-06,0.34876936421668947,1.2602072954177856,0.012195825576782227,-1.6896116733551025,0.023941993713378906,,,,
dePablo CV2,2,test,62,39,0.25,0.34880611270296086,0.3489111492463849,0.00010503654342403079,0.34876936421668947,1.2724031209945679,0.012169480323791504,-1.6656696796417236,0.023694515228271484,,,,
dePablo CV2,2,test,62,40,0.2564102564102564,0.3489111492463849,0.3488559228542875,-5.52263920973739e-05,0.34876936421668947,1.2845726013183594,0.01218557357788086,-1.6419751644134521,0.02393174171447754,,,,
dePablo CV2,2,test,62,41,0.26282051282051283,0.3488559228542875,0.34888700257186656,3.1079717579041155e-05,0.34876936421668947,1.2967581748962402,0.01221323013305664,-1.6180434226989746,0.024033069610595703,,,,
dePablo CV2,2,test,62,42,0.2692307692307692,0.34888700257186656,0.34890483851008536,1.7835938218802028e-05,0.34876936421668947,1.3089715242385864,0.012138843536376953,-1.594010591506958,0.02380847930908203,,,,
dePablo CV2,2,test,62,43,0.27564102564102566,0.34890483851008536,0.34892186385129825,1.7025341212895118e-05,0.34876936421668947,1.3211103677749634,0.012171506881713867,-1.570202112197876,0.023952960968017578,,,,
dePablo CV2,2,test,62,44,0.28205128205128205,0.34892186385129825,0.34896590868778604,4.4044836487788785e-05,0.34876936421668947,1.3332819938659668,0.012179732322692871,-1.5462491512298584,0.024011611938476562,,,,
dePablo CV2,2,test,62,45,0.28846153846153844,0.34896590868778604,0.3489762868710237,1.037818323768036e-05,0.34876936421668947,1.3454617261886597,0.0121687650680542,-1.5222375392913818,0.024050235748291016,,,,
dePablo CV2,2,test,62,46,0.2948717948717949,0.3489762868710237,0.3489907052044062,1.4418333382504311e-05,0.34876936421668947,1.3576304912567139,0.012178778648376465,-1.4981873035430908,0.02406907081604004,,,,
dePablo CV2,2,test,62,47,0.30128205128205127,0.3489907052044062,0.3490566037735849,6.589856917865733e-05,0.34876936421668947,1.3698090314865112,0.01213693618774414,-1.4741182327270508,0.02411365509033203,,,,
dePablo CV2,2,test,62,48,0.3076923076923077,0.3490566037735849,0.3490465641560247,-1.0039617560186898e-05,0.34876936421668947,1.3819459676742554,0.012163043022155762,-1.4500045776367188,0.024135112762451172,,,,
dePablo CV2,2,test,62,49,0.3141025641025641,0.3490465641560247,0.34896986208070835,-7.670207531634832e-05,0.34876936421668947,1.3941090106964111,0.012106895446777344,-1.4258694648742676,0.024147987365722656,,,,
dePablo CV2,2,test,62,50,0.32051282051282054,0.34896986208070835,0.3490245174752217,5.465539451332546e-05,0.34876936421668947,1.406216025352478,0.012228012084960938,-1.401721477508545,0.02440810203552246,,,,
dePablo CV2,2,test,62,51,0.3269230769230769,0.3490245174752217,0.34902996070726916,5.443232047486202e-06,0.34876936421668947,1.418444037437439,0.012107253074645996,-1.3773131370544434,0.024171829223632812,,,,
dePablo CV2,2,test,62,52,0.3333333333333333,0.34902996070726916,0.34906181292479443,3.185221752527445e-05,0.34876936421668947,1.430551290512085,0.012151360511779785,-1.3531410694122314,0.024348020553588867,,,,
dePablo CV2,2,test,62,53,0.33974358974358976,0.34906181292479443,0.3490427534018465,-1.9059522947950658e-05,0.34876936421668947,1.4427026510238647,0.012147068977355957,-1.3287930488586426,0.024277925491333008,,,,
dePablo CV2,2,test,62,54,0.34615384615384615,0.3490427534018465,0.3490698371852296,2.7083783383119453e-05,0.34876936421668947,1.4548498392105103,0.012202262878417969,-1.3045151233673096,0.024615764617919922,,,,
dePablo CV2,2,test,62,55,0.3525641025641026,0.3490698371852296,0.3490546318289786,-1.5205356250991287e-05,0.34876936421668947,1.4670521020889282,0.012101411819458008,-1.2798993587493896,0.024274110794067383,,,,
dePablo CV2,2,test,62,56,0.358974358974359,0.3490546318289786,0.34901239638563214,-4.2235443346472223e-05,0.34876936421668947,1.4791535139083862,0.012173652648925781,-1.2556252479553223,0.024559974670410156,,,,
dePablo CV2,2,test,62,57,0.36538461538461536,0.34901239638563214,0.34898035941986444,-3.20369657677011e-05,0.34876936421668947,1.491327166557312,0.01210176944732666,-1.231065273284912,0.024506568908691406,,,,
dePablo CV2,2,test,62,58,0.3717948717948718,0.34898035941986444,0.34896429827488257,-1.60611449818715e-05,0.34876936421668947,1.5034289360046387,0.012116312980651855,-1.2065587043762207,0.024484634399414062,,,,
dePablo CV2,2,test,62,59,0.3782051282051282,0.34896429827488257,0.34896073493420354,-3.5633406790247513e-06,0.34876936421668947,1.5155452489852905,0.012196779251098633,-1.1820740699768066,0.024727582931518555,,,,
dePablo CV2,2,test,62,60,0.38461538461538464,0.34896073493420354,0.3489607410444051,6.1102015669334264e-09,0.34876936421668947,1.5277420282363892,0.012112975120544434,-1.157346487045288,0.024608612060546875,,,,
dePablo CV2,2,test,62,61,0.391025641025641,0.3489607410444051,0.3489465779875563,-1.4163056848814914e-05,0.34876936421668947,1.5398551225662231,0.01215219497680664,-1.1327378749847412,0.024714231491088867,,,,
dePablo CV2,2,test,62,62,0.3974358974358974,0.3489465779875563,0.34899119139915713,4.461341160083565e-05,0.34876936421668947,1.5520073175430298,0.012048006057739258,-1.1080236434936523,0.02459573745727539,,,,
dePablo CV2,2,test,62,63,0.40384615384615385,0.34899119139915713,0.34895456623851684,-3.66251606402912e-05,0.34876936421668947,1.564055323600769,0.012117624282836914,-1.083427906036377,0.0247347354888916,,,,
dePablo CV2,2,test,62,64,0.41025641025641024,0.34895456623851684,0.3489649414326291,1.037519411228871e-05,0.34876936421668947,1.576172947883606,0.012126922607421875,-1.0586931705474854,0.024758577346801758,,,,
dePablo CV2,2,test,62,65,0.4166666666666667,0.3489649414326291,0.34897500181379937,1.006038117024044e-05,0.34876936421668947,1.5882998704910278,0.012114286422729492,-1.0339345932006836,0.024783611297607422,,,,
dePablo CV2,2,test,62,66,0.4230769230769231,0.34897500181379937,0.34896573629253186,-9.26552126750968e-06,0.34876936421668947,1.6004141569137573,0.012064337730407715,-1.0091509819030762,0.02467590570449829,,,,
dePablo CV2,2,test,62,67,0.42948717948717946,0.34896573629253186,0.34900478828279036,3.905199025849848e-05,0.34876936421668947,1.612478494644165,0.012081265449523926,-0.9844750761985779,0.02481544017791748,,,,
dePablo CV2,2,test,62,68,0.4358974358974359,0.34900478828279036,0.3490373271853868,3.253890259646841e-05,0.34876936421668947,1.6245596408843994,0.01206052303314209,-0.9596596360206604,0.02481973171234131,,,,
dePablo CV2,2,test,62,69,0.4423076923076923,0.3490373271853868,0.34901007030210907,-2.725688327775977e-05,0.34876936421668947,1.636620044708252,0.012122035026550293,-0.9348399043083191,0.024989962577819824,,,,
dePablo CV2,2,test,62,70,0.44871794871794873,0.34901007030210907,0.34906671262541866,5.6642323309596954e-05,0.34876936421668947,1.6487420797348022,0.012070655822753906,-0.909850001335144,0.024934768676757812,,,,
dePablo CV2,2,test,62,71,0.4551282051282051,0.34906671262541866,0.34905270002660127,-1.4012598817392252e-05,0.34876936421668947,1.6608127355575562,0.012070178985595703,-0.884915292263031,0.024944186210632324,,,,
dePablo CV2,2,test,62,72,0.46153846153846156,0.34905270002660127,0.34906567938664257,1.2979360041298627e-05,0.34876936421668947,1.6728827953338623,0.012055516242980957,-0.8599711060523987,0.024986982345581055,,,,
dePablo CV2,2,test,62,73,0.46794871794871795,0.34906567938664257,0.3490473793946366,-1.8299992005976762e-05,0.34876936421668947,1.6849383115768433,0.012098550796508789,-0.8349840641021729,0.02515852451324463,,,,
dePablo CV2,2,test,62,74,0.47435897435897434,0.3490473793946366,0.3490388025821097,-8.576812526917e-06,0.34876936421668947,1.697036862373352,0.012049198150634766,-0.8098254799842834,0.02506399154663086,,,,
dePablo CV2,2,test,62,75,0.4807692307692308,0.3490388025821097,0.3490371220765402,-1.6805055694790738e-06,0.34876936421668947,1.7090860605239868,0.01212453842163086,-0.784761369228363,0.02520197629928589,,,,
dePablo CV2,2,test,62,76,0.48717948717948717,0.3490371220765402,0.3490219922201571,-1.5129856383078177e-05,0.34876936421668947,1.7212104797363281,0.012056946754455566,-0.7595593333244324,0.025162100791931152,,,,
dePablo CV2,2,test,62,77,0.4935897435897436,0.3490219922201571,0.3490304142310499,8.422010892794596e-06,0.34876936421668947,1.7332674264907837,0.012021303176879883,-0.7343972325325012,0.025139153003692627,,,,
dePablo CV2,2,test,62,78,0.5,0.3490304142310499,0.3489992996444349,-3.111458661503308e-05,0.34876936421668947,1.7452889680862427,0.01211404800415039,-0.7092581391334534,0.02534949779510498,,,,
dePablo CV2,2,test,62,79,0.5064102564102564,0.3489992996444349,0.3489346420876227,-6.465755681217544e-05,0.34876936421668947,1.757403016090393,0.012025594711303711,-0.6839086413383484,0.025332391262054443,,,,
dePablo CV2,2,test,62,80,0.5128205128205128,0.3489346420876227,0.34897865353037766,4.401144275495428e-05,0.34876936421668947,1.7694286108016968,0.012135028839111328,-0.6585763096809387,0.025418758392333984,,,,
dePablo CV2,2,test,62,81,0.5192307692307693,0.34897865353037766,0.3489518792211921,-2.677430918557322e-05,0.34876936421668947,1.781563639640808,0.012033700942993164,-0.6331575512886047,0.02531576156616211,,,,
dePablo CV2,2,test,62,82,0.5256410256410257,0.3489518792211921,0.34896257315189316,1.0693930701077825e-05,0.34876936421668947,1.7935974597930908,0.012019991874694824,-0.6078417897224426,0.025295138359069824,,,,
dePablo CV2,2,test,62,83,0.532051282051282,0.34896257315189316,0.3489366283709324,-2.5944780960740488e-05,0.34876936421668947,1.8056174516677856,0.012064576148986816,-0.5825466513633728,0.025506019592285156,,,,
dePablo CV2,2,test,62,84,0.5384615384615384,0.3489366283709324,0.34896384245147805,2.7214080545623354e-05,0.34876936421668947,1.8176820278167725,0.01204073429107666,-0.5570406913757324,0.025453686714172363,,,,
dePablo CV2,2,test,62,85,0.5448717948717948,0.34896384245147805,0.34899258278637313,2.8740334895083208e-05,0.34876936421668947,1.8297227621078491,0.012026548385620117,-0.5315870642662048,0.02546173334121704,,,,
dePablo CV2,2,test,62,86,0.5512820512820513,0.34899258278637313,0.34901668215840714,2.4099372034014355e-05,0.34876936421668947,1.8417493104934692,0.012020707130432129,-0.5061253905296326,0.025472402572631836,,,,
dePablo CV2,2,test,62,87,0.5576923076923077,0.34901668215840714,0.34900310735487927,-1.3574803527871548e-05,0.34876936421668947,1.853770136833191,0.011999130249023438,-0.48065298795700073,0.025538206100463867,,,,
dePablo CV2,2,test,62,88,0.5641025641025641,0.34900310735487927,0.34902835145523126,2.5244100351984322e-05,0.34876936421668947,1.8657692670822144,0.011994719505310059,-0.45511478185653687,0.025487899780273438,,,,
dePablo CV2,2,test,62,89,0.5705128205128205,0.34902835145523126,0.3490329597578853,4.608302654030005e-06,0.34876936421668947,1.8777639865875244,0.012009143829345703,-0.4296268820762634,0.02560529112815857,,,,
dePablo CV2,2,test,62,90,0.5769230769230769,0.3490329597578853,0.34901463289155993,-1.8326866325357738e-05,0.34876936421668947,1.8897730112075806,0.012013435363769531,-0.40402162075042725,0.025644779205322266,,,,
dePablo CV2,2,test,62,91,0.5833333333333334,0.34901463289155993,0.34903543671354553,2.0803821985604376e-05,0.34876936421668947,1.90178644657135,0.012037038803100586,-0.3783767819404602,0.025734245777130127,,,,
dePablo CV2,2,test,62,92,0.5897435897435898,0.34903543671354553,0.3490054973657264,-2.9939347819141204e-05,0.34876936421668947,1.9138234853744507,0.012004733085632324,-0.35264256596565247,0.025713711977005005,,,,
dePablo CV2,2,test,62,93,0.5961538461538461,0.3490054973657264,0.34898436217718337,-2.113518854301999e-05,0.34876936421668947,1.925828218460083,0.012020111083984375,-0.32692885398864746,0.025802969932556152,,,,
dePablo CV2,2,test,62,94,0.6025641025641025,0.34898436217718337,0.34898723756937017,2.875392186796333e-06,0.34876936421668947,1.937848448753357,0.0119706392288208,-0.3011259436607361,0.025825083255767822,,,,
dePablo CV2,2,test,62,95,0.6089743589743589,0.34898723756937017,0.3489977888734338,1.0551304063632916e-05,0.34876936421668947,1.9498189687728882,0.012040853500366211,-0.27530086040496826,0.02599164843559265,,,,
dePablo CV2,2,test,62,96,0.6153846153846154,0.3489977888734338,0.3489497065759886,-4.808229744518444e-05,0.34876936421668947,1.9618598222732544,0.012017011642456055,-0.24930918216705322,0.02584928274154663,,,,
dePablo CV2,2,test,62,97,0.6217948717948718,0.3489497065759886,0.3489547426077421,5.0360317535025345e-06,0.34876936421668947,1.9738768339157104,0.011973261833190918,-0.2234598994255066,0.025928214192390442,,,,
dePablo CV2,2,test,62,98,0.6282051282051282,0.3489547426077421,0.3489494330700199,-5.30953772220899e-06,0.34876936421668947,1.985850214958191,0.011980295181274414,-0.19753170013427734,0.025899529457092285,,,,
dePablo CV2,2,test,62,99,0.6346153846153846,0.3489494330700199,0.34894558764071243,-3.845429307480774e-06,0.34876936421668947,1.9978305101394653,0.012009024620056152,-0.17163217067718506,0.025979354977607727,,,,
dePablo CV2,2,test,62,100,0.6410256410256411,0.34894558764071243,0.348954190873992,8.603233279558253e-06,0.34876936421668947,2.0098395347595215,0.0119171142578125,-0.14565281569957733,0.02590000629425049,,,,
dePablo CV2,2,test,62,101,0.6474358974358975,0.348954190873992,0.34895450301731107,3.1214331908113735e-07,0.34876936421668947,2.021756649017334,0.012027263641357422,-0.11975283920764923,0.026126891374588013,,,,
dePablo CV2,2,test,62,102,0.6538461538461539,0.34895450301731107,0.348968017850502,1.3514833190952924e-05,0.34876936421668947,2.0337839126586914,0.011950492858886719,-0.09362591803073883,0.02601635456085205,,,,
dePablo CV2,2,test,62,103,0.6602564102564102,0.348968017850502,0.34897258697331335,4.569122811326487e-06,0.34876936421668947,2.0457346439361572,0.011927127838134766,-0.06760957092046738,0.026091881096363068,,,,
dePablo CV2,2,test,62,104,0.6666666666666666,0.34897258697331335,0.3489993413386026,2.6754365289261006e-05,0.34876936421668947,2.057661771774292,0.011953592300415039,-0.04151768982410431,0.02613994851708412,,,,
dePablo CV2,2,test,62,105,0.6730769230769231,0.3489993413386026,0.3490065593680523,7.218029449695962e-06,0.34876936421668947,2.069615364074707,0.011984825134277344,-0.015377718955278397,0.026156332343816757,,,,
dePablo CV2,2,test,62,106,0.6794871794871795,0.3490065593680523,0.34897630435431104,-3.0255013741264936e-05,0.34876936421668947,2.0816001892089844,0.011961936950683594,0.010778605937957764,0.02634304016828537,,,,
dePablo CV2,2,test,62,107,0.6858974358974359,0.34897630435431104,0.34896780009161976,-8.504262691277908e-06,0.34876936421668947,2.093562126159668,0.011918067932128906,0.03712163493037224,0.0261467806994915,,,,
dePablo CV2,2,test,62,108,0.6923076923076923,0.34896780009161976,0.3489414038478433,-2.6396243776483086e-05,0.34876936421668947,2.105480194091797,0.01200246810913086,0.06326840817928314,0.02642371505498886,,,,
dePablo CV2,2,test,62,109,0.6987179487179487,0.3489414038478433,0.3489464189852542,5.015137410913084e-06,0.34876936421668947,2.1174826622009277,0.011919975280761719,0.089692123234272,0.026254363358020782,,,,
dePablo CV2,2,test,62,110,0.7051282051282052,0.3489464189852542,0.3489029685508066,-4.345043444758945e-05,0.34876936421668947,2.1294026374816895,0.011996746063232422,0.11594650894403458,0.02651681751012802,,,,
dePablo CV2,2,test,62,111,0.7115384615384616,0.3489029685508066,0.34891442196710254,1.1453416295936769e-05,0.34876936421668947,2.141399383544922,0.01191091537475586,0.1424633264541626,0.026303380727767944,,,,
dePablo CV2,2,test,62,112,0.717948717948718,0.34891442196710254,0.3489037761697841,-1.0645797318464822e-05,0.34876936421668947,2.1533102989196777,0.011980295181274414,0.16876669228076935,0.026491567492485046,,,,
dePablo CV2,2,test,62,113,0.7243589743589743,0.3489037761697841,0.3488868045153131,-1.6971654470954167e-05,0.34876936421668947,2.165290355682373,0.011922836303710938,0.19525830447673798,0.026475027203559875,,,,
dePablo CV2,2,test,62,114,0.7307692307692307,0.3488868045153131,0.34891036345889637,2.3558943583246172e-05,0.34876936421668947,2.177213191986084,0.011922121047973633,0.22173336148262024,0.026453033089637756,,,,
dePablo CV2,2,test,62,115,0.7371794871794872,0.34891036345889637,0.34892477309937764,1.4409640481272135e-05,0.34876936421668947,2.1891353130340576,0.011882543563842773,0.2481863796710968,0.02645820379257202,,,,
dePablo CV2,2,test,62,116,0.7435897435897436,0.34892477309937764,0.3489392465149269,1.4473415549276503e-05,0.34876936421668947,2.2010178565979004,0.01191568374633789,0.27464455366134644,0.02656218409538269,,,,
dePablo CV2,2,test,62,117,0.75,0.3489392465149269,0.3489531675472923,1.3921032365360464e-05,0.34876936421668947,2.2129337787628174,0.011887311935424805,0.3012067675590515,0.02648341655731201,,,,
dePablo CV2,2,test,62,118,0.7564102564102564,0.3489531675472923,0.3489545846726064,1.4171253141515017e-06,0.34876936421668947,2.224821090698242,0.011895179748535156,0.3276902139186859,0.026567131280899048,,,,
dePablo CV2,2,test,62,119,0.7628205128205128,0.3489545846726064,0.3489469041064312,-7.680566175227721e-06,0.34876936421668947,2.2367162704467773,0.011917829513549805,0.35425737500190735,0.026715189218521118,,,,
dePablo CV2,2,test,62,120,0.7692307692307693,0.3489469041064312,0.3489219703497881,-2.493375664308628e-05,0.34876936421668947,2.248634099960327,0.011907100677490234,0.38097256422042847,0.026769042015075684,,,,
dePablo CV2,2,test,62,121,0.7756410256410257,0.3489219703497881,0.34891032293510776,-1.1647414680349133e-05,0.34876936421668947,2.2605412006378174,0.011890172958374023,0.4077415466308594,0.026652216911315918,,,,
dePablo CV2,2,test,62,122,0.782051282051282,0.34891032293510776,0.3489135511997647,3.2282646569292694e-06,0.34876936421668947,2.2724313735961914,0.01188969612121582,0.4343937337398529,0.026760190725326538,,,,
dePablo CV2,2,test,62,123,0.7884615384615384,0.3489135511997647,0.3488948759309469,-1.8675268817769375e-05,0.34876936421668947,2.2843213081359863,0.011932849884033203,0.46115392446517944,0.02687835693359375,,,,
dePablo CV2,2,test,62,124,0.7948717948717948,0.3488948759309469,0.34886967179626854,-2.5204134678380452e-05,0.34876936421668947,2.2962541580200195,0.01190185546875,0.4880322813987732,0.02691560983657837,,,,
dePablo CV2,2,test,62,125,0.8012820512820513,0.34886967179626854,0.34885625744129295,-1.3414354975593845e-05,0.34876936421668947,2.3081560134887695,0.011919975280761719,0.5149478912353516,0.026990234851837158,,,,
dePablo CV2,2,test,62,126,0.8076923076923077,0.34885625744129295,0.34886253680890367,6.279367610717568e-06,0.34876936421668947,2.3200759887695312,0.011857271194458008,0.5419381856918335,0.02680760622024536,,,,
dePablo CV2,2,test,62,127,0.8141025641025641,0.34886253680890367,0.348867268185842,4.731376938349463e-06,0.34876936421668947,2.33193302154541,0.011864662170410156,0.5687457323074341,0.02690178155899048,,,,
dePablo CV2,2,test,62,128,0.8205128205128205,0.348867268185842,0.3488731726427349,5.904456892857901e-06,0.34876936421668947,2.3437976837158203,0.011865377426147461,0.5956475734710693,0.026933252811431885,,,,
dePablo CV2,2,test,62,129,0.8269230769230769,0.3488731726427349,0.34887261120432134,-5.614384135377293e-07,0.34876936421668947,2.3556628227233887,0.011830806732177734,0.6225808262825012,0.02689826488494873,,,,
dePablo CV2,2,test,62,130,0.8333333333333334,0.34887261120432134,0.34888915058902836,1.6539384707026095e-05,0.34876936421668947,2.3674936294555664,0.011821269989013672,0.6494790315628052,0.026936709880828857,,,,
dePablo CV2,2,test,62,131,0.8397435897435898,0.34888915058902836,0.34888688278819335,-2.267800835009659e-06,0.34876936421668947,2.37931489944458,0.011850357055664062,0.676415741443634,0.02702915668487549,,,,
dePablo CV2,2,test,62,132,0.8461538461538461,0.34888688278819335,0.3488818581433765,-5.024644816831181e-06,0.34876936421668947,2.391165256500244,0.01189732551574707,0.7034448981285095,0.027230501174926758,,,,
dePablo CV2,2,test,62,133,0.8525641025641025,0.3488818581433765,0.3488864186748184,4.560531441877291e-06,0.34876936421668947,2.403062582015991,0.01182699203491211,0.7306753993034363,0.026992321014404297,,,,
dePablo CV2,2,test,62,134,0.8589743589743589,0.3488864186748184,0.3488588361389572,-2.758253586121473e-05,0.34876936421668947,2.4148895740509033,0.011863470077514648,0.7576677203178406,0.027270197868347168,,,,
dePablo CV2,2,test,62,135,0.8653846153846154,0.3488588361389572,0.3488322061544359,-2.6629984521298056e-05,0.34876936421668947,2.426753044128418,0.011931180953979492,0.7849379181861877,0.027323365211486816,,,,
dePablo CV2,2,test,62,136,0.8717948717948718,0.3488322061544359,0.3488372093023256,5.003147889703907e-06,0.34876936421668947,2.4386842250823975,0.011842727661132812,0.8122612833976746,0.02725052833557129,,,,
dePablo CV2,2,test,62,137,0.8782051282051282,0.3488372093023256,0.34882080381166786,-1.640549065773378e-05,0.34876936421668947,2.450526714324951,0.011817216873168945,0.8395118117332458,0.027233600616455078,,,,
dePablo CV2,2,test,62,138,0.8846153846153846,0.34882080381166786,0.34882563884710915,4.835035441297375e-06,0.34876936421668947,2.46234393119812,0.011827230453491211,0.8667454719543457,0.02723461389541626,,,,
dePablo CV2,2,test,62,139,0.8910256410256411,0.34882563884710915,0.34882280520428016,-2.8336428289921223e-06,0.34876936421668947,2.4741711616516113,0.011817216873168945,0.8939800262451172,0.027267754077911377,,,,
dePablo CV2,2,test,62,140,0.8974358974358975,0.34882280520428016,0.3488258907686039,3.085564323712653e-06,0.34876936421668947,2.4859883785247803,0.011840105056762695,0.9212477803230286,0.027388811111450195,,,,
dePablo CV2,2,test,62,141,0.9038461538461539,0.3488258907686039,0.3488528913730838,2.7000604479909818e-05,0.34876936421668947,2.497828245162964,0.011783599853515625,0.9486365914344788,0.027347862720489502,,,,
