dataset,latent_dim,split,sim_idx,step,target_index,true_p_ratio,pred_p_ratio,p_ratio_error,true_horizontal_strain,pred_horizontal_strain,horizontal_strain_error,true_vertical_strain,pred_vertical_strain,vertical_strain_error,pos_mse,initial_to_true_mse,movement_fraction_mse
Reid CV1,1,test,58,38,570,-0.13337463831526772,0.10743143279845226,0.24080607111372,-0.01186829003556489,-0.0030797112307565724,0.008788578804808317,-0.0024909769409591337,0.0003740504833505121,0.0028650274243096456,0.0009245808469131589,0.0015705873956903815,0.07490158152958923
Reid CV1,1,test,58,39,585,-0.1338504524013989,0.10686713176372468,0.24071758416512357,-0.012183984956711313,-0.00310838600137203,0.009075598955339282,-0.0025448359018447365,0.0003760701943837222,0.002920906096228459,0.0009844375308603048,0.0016573179746046662,0.0726060431772321
Reid CV1,1,test,58,40,600,-0.13422391278630644,0.10630888065365897,0.24053279343996542,-0.012499747988951836,-0.0031372651052697827,0.009362482883682053,-0.0025867785676344,0.00037822455281914634,0.0029650031204535464,0.0010461381170898676,0.0017464177217334509,0.07047690835132807
Reid CV1,1,test,58,41,615,-0.13460866992158604,0.10574201821880251,0.24035068814038857,-0.012815102354627768,-0.003166212320261634,0.009648890034366135,-0.0026292598230329193,0.0003802442638523564,0.0030095040868852755,0.0011096714297309518,0.0018378583481535316,0.06849953693155347
Reid CV1,1,test,58,42,630,-0.1350509062026139,0.10521302105574352,0.24026392725835743,-0.013131546497809276,-0.0031955000907239774,0.009936046407085298,-0.0026724143154425086,0.00038239862228778054,0.0030548129377302893,0.0011750636622309685,0.0019316747784614563,0.06665879686324803
Reid CV1,1,test,58,43,645,-0.13545953844461306,0.10466440369161362,0.24012394213622668,-0.0134471733078616,-0.003224924083374518,0.010222249224487083,-0.002715434160449884,0.00038441833332099063,0.0030998524937708746,0.0012422895524650812,0.002027862938120961,0.06494297100729597
Reid CV1,1,test,58,44,660,-0.13586457647068553,0.10410758786628856,0.2399721643369741,-0.013763276895572616,-0.0032544842982132555,0.01050879259735936,-0.002758050063250617,0.00038657269175641475,0.003144622755007032,0.0013113495660945773,0.002126418985426426,0.06334163436586407
Reid CV1,1,test,58,45,675,-0.13627567768608406,0.10355687488695245,0.2398325525730365,-0.014079516705471827,-0.0032842488463342883,0.01079526785913754,-0.0028014738504646346,0.0003886597264907319,0.0031901335769553667,0.001382251619361341,0.0022273508366197348,0.06184445029942824
Reid CV1,1,test,58,46,690,-0.1366640567124595,0.10304052273805132,0.23970457945051082,-0.014395824626465138,-0.003314149616643518,0.01108167500982162,-0.002845234256184187,0.000390746761225049,0.003235981017409236,0.0014550063060596585,0.002330699237063527,0.060442058696277834
Reid CV1,1,test,58,47,705,-0.1370354985771157,0.10249825132846838,0.23953374990558407,-0.014712268769646646,-0.003344254720235043,0.011368014049411602,-0.002889263956708167,0.00039296844336158014,0.0032822324000697472,0.0015295554185286164,0.0024363913107663393,0.05912901925523171
Reid CV1,1,test,58,48,720,-0.13741989102400554,0.1019690576652602,0.23938894868926575,-0.015028985357204547,-0.0033746322682029622,0.011654353089001585,-0.0029326204202210775,0.00039512280179700425,0.0033277432220180816,0.0016059536719694734,0.002544497372582555,0.05789633430214284
Reid CV1,1,test,58,49,735,-0.13783982402268505,0.1014322009588985,0.23927202498158356,-0.015345429500386054,-0.0034051460383590785,0.011940283462026975,-0.002977323357756128,0.00039720983653132136,0.0033745331942874497,0.0016842480981722474,0.0026550686452537775,0.05673691093725898
Reid CV1,1,test,58,50,750,-0.1382020183406156,0.1009093307893722,0.2391113491299878,-0.015662282310132152,-0.0034357960307033913,0.012226486279428761,-0.003021151087176787,0.0003994315186678525,0.00342058260584464,0.0017642664024606347,0.002767932368442416,0.05564909794006298
Reid CV1,1,test,58,51,765,-0.13858898476312725,0.10040217172732757,0.23899115649045483,-0.01597920323097235,-0.003466582245235901,0.01251262098573645,-0.003066190643217373,0.00040165320080438356,0.0034678438440217565,0.0018460883293300867,0.002883169101551175,0.05462571035224815
Reid CV1,1,test,58,52,780,-0.1389883533350118,0.09988843732568332,0.23887679066069512,-0.01629591981853025,-0.0034976409041448052,0.012798278914385444,-0.003110826257051316,0.0004038075592398077,0.0035146338162911238,0.0019297690596431494,0.003000859636813402,0.05366081823975524
Reid CV1,1,test,58,53,795,-0.1393248404729776,0.09938715694111377,0.23871199741409138,-0.016612159628429463,-0.003528835785241906,0.013083323843187557,-0.0031551925760808317,0.0004059619176752318,0.0035611544937560633,0.0020151364151388407,0.0031208184082061052,0.05275366886273331
Reid CV1,1,test,58,54,810,-0.13972202394580543,0.09886875837187246,0.23859078231767789,-0.01692948921583425,-0.0035603031107154007,0.013369186105118848,-0.003200703398029166,0.0004081162761106559,0.003608819674139822,0.0021024111192673445,0.0032432933803647757,0.05189600091573205
Reid CV1,1,test,58,55,825,-0.14015223303024826,0.09836573764615847,0.23851797067640673,-0.017246955025427235,-0.0035919066583770926,0.013655048367050142,-0.0032478299888040684,0.00041040528194829406,0.0036582352707523625,0.0021915200632065535,0.0033682030625641346,0.05108600686477185
Reid CV1,1,test,58,56,840,-0.14050271833229447,0.0978671939490507,0.2383699122813452,-0.01756346727970284,-0.003623646428226981,0.013939820851475859,-0.003292802221143547,0.00041255964038371817,0.0037053618615272652,0.0022823293693363667,0.0034954126458615065,0.050322629705829396
Reid CV1,1,test,58,57,855,-0.14087582549827565,0.09735220269344898,0.23822802819172462,-0.017880524422731234,-0.0036555905313591652,0.014224933891372069,-0.0033383130430918815,0.0004148486462213563,0.0037531616893132376,0.002374929841607809,0.003625033423304558,0.049601072456228246
Reid CV1,1,test,58,58,870,-0.1413052562956029,0.09687025850288848,0.23817551479849136,-0.018196832343724545,-0.0036877389677736445,0.0145090933759509,-0.003386247518280068,0.0004170703283578874,0.0038033178466379556,0.002469342201948166,0.0037570749409496784,0.04891878676522079
Reid CV1,1,test,58,59,885,-0.14164265218471878,0.09637204090208713,0.2380146930868059,-0.018514434375505723,-0.0037200917374704194,0.014794342638035304,-0.0034322969298372584,0.0004192920104944185,0.003851588940331677,0.00256543280556798,0.0038914266042411327,0.04827446517945021
Reid CV1,1,test,58,60,900,-0.14202879232204746,0.09587659393333703,0.2379053862553845,-0.018831491518534117,-0.003752512618261293,0.015078978900272825,-0.003478750283601091,0.00042158101633205667,0.0039003312999331477,0.0026633674278855324,0.004028258379548788,0.047664071062429175
Reid CV1,1,test,58,61,915,-0.14244565444110935,0.09539398274233629,0.23783963718344564,-0.019148412439374315,-0.0037852740545226585,0.015363138384851656,-0.0035269540535937055,0.0004237353747674808,0.003950689428361186,0.002763044089078903,0.004167457576841116,0.047086831601644195
Reid CV1,1,test,58,62,930,-0.14276640321458445,0.09491657882301625,0.2376829820376007,-0.019465810137873202,-0.003818171712972221,0.01564763842490098,-0.003573340083656431,0.00042602438060511887,0.00399936446426155,0.0028644087724387646,0.004308996256440878,0.0465408645691754
Reid CV1,1,test,58,63,945,-0.1431775125736871,0.0944417427639992,0.2376192553376863,-0.01978313972527799,-0.003851273704704079,0.01593186602057391,-0.0036210725877412965,0.000428313386442757,0.004049385974184054,0.0029676049016416073,0.004453015513718128,0.04602314894793124
Reid CV1,1,test,58,64,960,-0.14358953970697094,0.09395164529170795,0.23754118499867888,-0.020100605534870974,-0.0038845800297182325,0.01621602550515274,-0.003669949594744981,0.00043053506857928815,0.004100484663324269,0.0030726040713489056,0.004599495325237513,0.04553230089960446
Reid CV1,1,test,58,65,975,-0.1439225613074956,0.09349348995188225,0.23741605125937784,-0.020418548122122647,-0.003918090688014682,0.016500457434107964,-0.0037174128040254185,0.00043282407441692624,0.004150236878442345,0.003179210936650634,0.004748246166855097,0.0450686686072791
Reid CV1,1,test,58,66,990,-0.14431996122928145,0.09300103441625611,0.23732099564553755,-0.02073560526515104,-0.003951805679593426,0.016783799585557615,-0.003766222487327996,0.0004351130802545644,0.00420133556758256,0.0032876115292310715,0.004899447783827782,0.04462903890268711
Reid CV1,1,test,58,67,1005,-0.1447010808142363,0.09254014040453187,0.23724122121876817,-0.021052594297085336,-0.003985656893360367,0.017066937403724967,-0.003815099494331681,0.0004373347623910955,0.004252434256722776,0.003397831693291664,0.005053166300058365,0.044211577434905405
Reid CV1,1,test,58,68,1020,-0.1450513739205419,0.09206537838861906,0.23711675230916096,-0.021370604995431107,-0.004019780551503703,0.017350824443927403,-0.0038637072065309374,0.0004396237682287336,0.004303330974759671,0.003509650705382228,0.005209148395806551,0.043817510135599314
Reid CV1,1,test,58,69,1035,-0.14546249442534528,0.09160976442471834,0.2370722588500636,-0.021688070805024093,-0.004054108542929332,0.01763396226209476,-0.003913257450545693,0.00044191277406637174,0.004355170224612064,0.0036233230493962765,0.005367666482925415,0.0434431155230999
Reid CV1,1,test,58,70,1050,-0.14582053363285355,0.09114136090219203,0.23696189453504557,-0.022005740947899373,-0.00408857275654316,0.017917168191356213,-0.003961865162744949,0.00044426910360511685,0.004406134266350066,0.003738611238077283,0.0055285003036260605,0.04308934387456449
Reid CV1,1,test,58,71,1065,-0.14617583073838672,0.09069334496176036,0.2368691757001471,-0.022323274868586453,-0.004123309414533382,0.01819996545405307,-0.004010944140851955,0.000446558109442755,0.00445750225029471,0.003855520160868764,0.005691633094102144,0.04275521174186793
Reid CV1,1,test,58,72,1080,-0.14659548442565992,0.09022218897284356,0.2368176733985035,-0.022640945011461733,-0.004158250405805899,0.018482694605655835,-0.004062312124796599,0.00044884711528039314,0.004511159240076992,0.003974234219640493,0.005857268813997507,0.042438334114169945
Reid CV1,1,test,58,73,1095,-0.14693275407436662,0.08977200629516409,0.2367047603695307,-0.022958206487772425,-0.004193327619266612,0.018764878868505815,-0.004111458426604711,0.00045120344481913824,0.004562661871423849,0.0040946477092802525,0.006025346461683512,0.04213828583745391
Reid CV1,1,test,58,74,1110,-0.14732406678333068,0.08931634403332517,0.23664041081665585,-0.023275331741894917,-0.004228745388197818,0.019046586353697097,-0.0041623551446416055,0.0004534924506567764,0.004615847595298382,0.004216765984892845,0.006195828318595886,0.04185458165983237
Reid CV1,1,test,58,75,1125,-0.147717141306595,0.088871615494235,0.23658875680083,-0.023593410551334786,-0.004264299379317222,0.019329111172017563,-0.004213117215276286,0.00045578145649441447,0.004668898671770701,0.004340578801929951,0.006368725094944239,0.04158641632471732
Reid CV1,1,test,58,76,1140,-0.14806638816323212,0.08842958622627121,0.23649597438950332,-0.023912034249527446,-0.004300125814813018,0.01961190843471443,-0.0042632060488998974,0.00045813778603315963,0.004721343834933057,0.004466128069907427,0.006544104777276516,0.04133263914574723
Reid CV1,1,test,58,77,1155,-0.148478279337132,0.08799026043780286,0.23646853977493487,-0.024228750837085346,-0.004336088472497013,0.019892662364588334,-0.0043153145935567174,0.00046049411557190473,0.0047758087091286225,0.004593349061906338,0.006721857935190201,0.04109335989132031
Reid CV1,1,test,58,78,1170,-0.14884497418177584,0.08754713408958238,0.2363921082713582,-0.024546557202148822,-0.004372391685651499,0.020174165516497325,-0.004366345958995827,0.0004627831214095429,0.00482912908040537,0.004722173325717449,0.0069019729271531105,0.040868056731557696
Reid CV1,1,test,58,79,1185,-0.14919356693494104,0.08710681494689754,0.23630038188183858,-0.0248644316783064,-0.004408831120994182,0.020455600557312218,-0.004417377324434936,0.000465139450948288,0.004882516775383224,0.004852685611695051,0.0070845284499228,0.040655544212864686
Reid CV1,1,test,58,80,1200,-0.1496165522253598,0.08666930287734642,0.23628585510270622,-0.025182374265558072,-0.004445543000713259,0.020736831264844813,-0.004470697695711682,0.00046749578048703314,0.004938193476198715,0.004984950181096792,0.007269569206982851,0.040455136256915755
Reid CV1,1,test,59,0,0,,0.129529433852771,,0.0,-0.0025770004047117215,-0.0025770004047117215,0.0,0.000316355869349541,0.000316355869349541,5.0417391321389005e-05,0.0,
Reid CV1,1,test,59,1,15,-0.0007066139061616733,0.12878314209912636,0.12948975600528803,-0.0002622034212657937,-0.0026009986839462176,-0.0023387952626804237,1.2943199221722421e-05,0.00031801139483138925,0.00030506819560966684,4.1707167838467285e-05,6.076846261748869e-07,84.91996100089229
Reid CV1,1,test,59,2,30,-0.07370783364892348,0.12803868096568571,0.20174651461460918,-0.0005254438052145594,-0.002625145100706853,-0.0020997012954922937,-1.4598724703570637e-05,0.0003196669203132375,0.0003342656450168081,3.4347041946602985e-05,2.5150011424557306e-06,21.000777861715644
Reid CV1,1,test,59,3,45,-0.0969660080531885,0.12726308989415447,0.22422909794734297,-0.0007877953640064919,-0.0026492915174674884,-0.0018614961534609963,-4.500019264296516e-05,0.00032132244579508566,0.00036632263843805083,2.83630706690019e-05,5.714111921406584e-06,9.460100362382132
Reid CV1,1,test,59,4,60,-0.10964156319251468,0.1265662927245293,0.23620785591704396,-0.001053480017136549,-0.0026737342092804013,-0.0016202541921438523,-7.991673007830937e-05,0.0003230532224351997,0.0004029699525135091,2.3621520085725933e-05,1.0224277502857149e-05,5.410912857401079
Reid CV1,1,test,59,5,75,-0.11701198026779422,0.12578759337447223,0.24279957364226645,-0.0013202757017126475,-0.002698176901093314,-0.0013779011993806667,-0.00011603728604590682,0.0003247839990753138,0.0004408212851212206,2.007189323194325e-05,1.605383658898063e-05,3.526768558605616
Reid CV1,1,test,59,6,90,-0.1215777589613322,0.12504019551096535,0.24661795447229756,-0.0015889231053654819,-0.0027228417991954357,-0.0011339186938299538,-0.00015260934896309925,0.0003265900268736936,0.00047919937583679287,1.7696906070341356e-05,2.322245381947141e-05,2.495160252717249
Reid CV1,1,test,59,7,105,-0.12494449154252957,0.12430745717378845,0.249251948716318,-0.0018584593341751496,-0.0027476548348236954,-0.0008891955006485458,-0.00018948241651335496,0.00032824555235554185,0.0005177279688688968,1.649487421673257e-05,3.174612720613368e-05,1.8679677742330691
Reid CV1,1,test,59,8,120,-0.12766032666336705,0.12356167838340532,0.2512220050467724,-0.0021299213508246223,-0.002772690076741164,-0.0006427687259165419,-0.00022680699101320568,0.00033005158015392174,0.0005568585711671274,1.6472284187329933e-05,4.1644874727353454e-05,1.4573385097703764
Reid CV1,1,test,59,9,135,-0.12974698473102386,0.1228598629688012,0.25260684769982505,-0.0024023462613939977,-0.002797873456184771,-0.0003955271947907735,-0.00026488407709571464,0.0003318576079523016,0.0005967416850480162,1.7630207366892137e-05,5.291823617881164e-05,1.173798199841689
Reid CV1,1,test,59,10,150,-0.13142055995354962,0.12212572629496847,0.2535462862485181,-0.0026758081346463453,-0.0028232790419175867,-0.00014747090727124145,-0.00030356317244435027,0.0003336636357506815,0.0006372268081950318,1.9978104319307022e-05,6.559332541655749e-05,0.9692382029306901
Reid CV1,1,test,59,11,165,-0.13281551897364557,0.12138551451913956,0.2542010334927851,-0.0029500106955293874,-0.002848906833939611,0.00010110386158977648,-0.00034164025852685925,0.00033546966354906137,0.0006771099220759206,2.3521302864537574e-05,7.968813588377088e-05,0.8165932784246969
Reid CV1,1,test,59,12,180,-0.13388617194698418,0.1206810367026675,0.25456720864965166,-0.003225176150332332,-0.002874756832250843,0.0003504193180814889,-0.0003807708608250898,0.00033742619366397287,0.0007181970544890626,2.8260541512281634e-05,9.520255116512999e-05,0.6996521619905753
Reid CV1,1,test,59,13,195,-0.13504581151832462,0.11994960856654369,0.2549954200848683,-0.003501526705344387,-0.0029008290368512835,0.0006006976684931036,-0.0004193747050154596,0.00033923222146235276,0.0007586069264778124,3.422026929911226e-05,0.00011216895654797554,0.6078703021408911
Reid CV1,1,test,59,14,210,-0.1359114118982007,0.11921483615198444,0.25512624805018513,-0.0037789142230394146,-0.0029271975165040018,0.0008517167065354128,-0.00045843005615542435,0.00034111350041899843,0.0007995435565744228,4.138448275625706e-05,0.00013057011528871953,0.5345837545178659
Reid CV1,1,test,59,15,225,-0.13670929176755447,0.11848585079015068,0.25519514255770515,-0.00405533884681454,-0.0029537141336828587,0.0011016247131316811,-0.0004980121654032498,0.00034307003053391,0.0008410821959371599,4.976140917278826e-05,0.00015042698942124844,0.47504068774871183
Reid CV1,1,test,59,16,240,-0.13738359201773837,0.11782169572430655,0.25520528774204493,-0.0043336151896664005,-0.0029803788883878547,0.0013532363012785458,-0.0005372932700180121,0.00034495130949055566,0.0008822445795085678,5.935609442531131e-05,0.00017173496598843485,0.4260024774739087
Reid CV1,1,test,59,17,255,-0.1380277691967305,0.11705039910094228,0.25507816829767277,-0.004611373051176775,-0.0030074880556712675,0.0016038849955055073,-0.0005772516350571668,0.0003469078396054672,0.000924159474662634,7.018179167062044e-05,0.00019452822743915021,0.38505509251356124
Reid CV1,1,test,59,18,270,-0.13853530812788845,0.11634408295417267,0.25487939108206115,-0.004890019737843983,-0.00303459722295468,0.0018554225148893029,-0.0006176615070459165,0.00034893962087864455,0.000966601127924561,8.22256988612935e-05,0.00021879827545490116,0.35052089017720023
Reid CV1,1,test,59,19,285,-0.13900990099009902,0.11566268462820187,0.25467258561830086,-0.005169110837089607,-0.003062150802816509,0.002106960034273098,-0.0006573941186102737,0.00035097140215182193,0.0010083655207620956,9.548661182634532e-05,0.0002445393765810877,0.3211252109390407
Reid CV1,1,test,59,20,300,-0.13946983572574576,0.11493192429198468,0.2544017600177304,-0.005449238899018204,-0.003089704382678338,0.0023595345163398658,-0.0006974277348076942,0.00035292793226673343,0.0010503556670744276,0.00010998829384334385,0.000271784228971228,0.2958510446343525
Reid CV1,1,test,59,21,315,-0.13991858593781697,0.1142386626257594,0.25415724856357635,-0.0057286262733161055,-0.003117702375118584,0.0026109238981975214,-0.0007383643649043046,0.00035503496469817665,0.0010933993296024813,0.00012571569823194295,0.00030051381327211857,0.2739794855027942
Reid CV1,1,test,59,22,330,-0.1403692228246837,0.113504034633458,0.2538732574581417,-0.006008309922666286,-0.0031457744363218992,0.002862535486344387,-0.0007800535065835733,0.000357066745971354,0.0011371202525549272,0.00014267857477534562,0.0003307572042103857,0.2548963103482168
Reid CV1,1,test,59,23,345,-0.1406871341418233,0.11281397493625563,0.25350110907807893,-0.006287993572016466,-0.0031739946350513534,0.0031139989369651125,-0.0008206138808888547,0.00035909852724453137,0.001179712408133386,0.00016085778770502657,0.00036248317337594926,0.23816529125615313
Reid CV1,1,test,59,24,360,-0.14102177167847274,0.11209720730397423,0.25311897898244695,-0.006568491977760409,-0.0032025851775961548,0.0033659068001642544,-0.0008622277714098576,0.00036128081083424036,0.0012235085822440979,0.00018028441991191357,0.000395734648918733,0.2233863000694474
Reid CV1,1,test,59,25,375,-0.14137104288343977,0.11141239333280166,0.25278343621624144,-0.006848397833399798,-0.0032312497889040253,0.0036171480444957727,-0.0009043684200387213,0.00036338784326568353,0.0012677562633044048,0.00020094028150197119,0.00043050231761299074,0.21027007127594494
Reid CV1,1,test,59,26,390,-0.14168332950907442,0.11074558517777719,0.2524289146868516,-0.007128748101617602,-0.0032601366065011044,0.003868611495116498,-0.00094605756171799,0.0003655701268553926,0.0013116276885733824,0.0002228085504611954,0.0004667659814003855,0.19858333577026052
Reid CV1,1,test,59,27,405,-0.14191314961541293,0.11005732152162585,0.2519704711370388,-0.007409246507361546,-0.0032892456303873917,0.004120000876974155,-0.000988047708030322,0.00036767715928683574,0.0013557248673171578,0.00024591339752078056,0.000504563853610307,0.18810865885409908
Reid CV1,1,test,59,28,420,-0.14221500684896757,0.10936714084888505,0.2515821476978526,-0.00768974491310549,-0.0033185027917998176,0.004371242121305672,-0.0010310913705583757,0.00036985944287654473,0.0014009508134349203,0.000270260963588953,0.0005438995431177318,0.17868320815126257
Reid CV1,1,test,59,29,435,-0.14254294657333613,0.10868232890704801,0.25122527548038415,-0.007970465525138642,-0.0033479080907383827,0.00462255743440026,-0.0010748875446690875,0.0003720417264662538,0.0014469292711353412,0.00029586328309960663,0.0005847889115102589,0.17016454676145565
Reid CV1,1,test,59,30,450,-0.14277190872371356,0.10800288209938187,0.25077479082309545,-0.008250667655830308,-0.0033776096647292254,0.004873057991101083,-0.0011171786956144828,0.0003742240100559628,0.0014914027056704457,0.000322627805871889,0.0006271267775446177,0.1624685143507176
Reid CV1,1,test,59,31,465,-0.14298021712133224,0.10734265296672216,0.2503228700880544,-0.008530943855285043,-0.0034074593762462068,0.005123484479038837,-0.001160899618566929,0.00037640629364567177,0.0015373059122126007,0.0003506073553580791,0.0006709945155307651,0.15547134147113736
Reid CV1,1,test,59,32,480,-0.1432490743946941,0.10666137985725614,0.24991045425195024,-0.008811294123502848,-0.003437383156526258,0.00537391096697659,-0.0012050720484689701,0.00037866382839364665,0.0015837358768626168,0.00037985347444191575,0.0007164303096942604,0.14908149694605513
Reid CV1,1,test,59,33,495,-0.14352192648267964,0.10599666306801453,0.24951858955069417,-0.009092459148114417,-0.0034676032118585868,0.0056248559362558305,-0.0012497712364788719,0.0003809213631416215,0.0016306925996204934,0.0004103470710106194,0.0007634383509866893,0.14323134339567228
Reid CV1,1,test,59,34,510,-0.14374770197546546,0.10534690506267612,0.24909460703814157,-0.009373698241489054,-0.0034979714047170545,0.005875726836772,-0.0012952981872296977,0.0003831788978895963,0.001678477085119294,0.00044204137520864606,0.0008119525737129152,0.13787323810280977
Reid CV1,1,test,59,35,525,-0.14398957673761628,0.1046795511671818,0.2486691279047981,-0.009654344784759137,-0.003528487735101661,0.006125857049657476,-0.001340298379872663,0.00038551168379583696,0.0017258100636685,0.00047494162572547793,0.0008619851432740688,0.1329515685681857
Reid CV1,1,test,59,36,540,-0.1442501588353913,0.10402724523089381,0.24827740406628512,-0.009935139465555359,-0.003559226271775476,0.006375913193779883,-0.0013864273398896156,0.00038784446970207767,0.0017742718095916932,0.0005090655758976936,0.000913567841053009,0.12841485867834396
Reid CV1,1,test,59,37,555,-0.14446590311346943,0.10338647297424772,0.24785237608771715,-0.010215415665010094,-0.0035901129459754294,0.006625302719034665,-0.0014315780348491125,0.0003901020044500525,0.001821680039299165,0.000544378359336406,0.0009666690020821989,0.12422861989106322
Reid CV1,1,test,59,38,570,-0.14469001405628495,0.10274372446001168,0.24743373851629663,-0.010497173239726218,-0.0036211477577015217,0.006876025482024697,-0.0014770297344416726,0.00039243479035629315,0.0018694645247979657,0.0005809516296721995,0.0010213814675807953,0.12034702117716786
Reid CV1,1,test,59,39,585,-0.1449531392854151,0.10210994855193942,0.2470630878373545,-0.010777153164128675,-0.0036523307069537534,0.007124822457174922,-0.0015242122106743467,0.0003947675762625338,0.0019189797869368806,0.0006187328253872693,0.0010776108829304576,0.11675228299094906
Reid CV1,1,test,59,40,600,-0.14517973450007457,0.10147797914114644,0.24665771364122102,-0.011058984807607869,-0.0036838099312582625,0.007375174876349606,-0.0015706421753243626,0.0003971003621687745,0.001967742537493137,0.0006577415624633431,0.0011354187736287713,0.11341005383581322
Reid CV1,1,test,59,41,615,-0.14543930097114288,0.10085367374471414,0.24629297471585704,-0.011340149832219438,-0.003715363224325841,0.007624786607893597,-0.0016178999027153026,0.0003994331480750152,0.0020173330507903178,0.00069796311436221,0.0011947753373533487,0.11030175068951291
Reid CV1,1,test,59,42,630,-0.14569036949353176,0.10023239365464282,0.24592276314817457,-0.01162079637548952,-0.003747138723682628,0.007873657651806892,-0.0016652328812645084,0.00040184118513952166,0.00206707406640403,0.000739402137696743,0.0012557051377370954,0.10740361148387904
Reid CV1,1,test,59,43,645,-0.14593208973219743,0.09961864736555374,0.24555073709775116,-0.011902405812679505,-0.0037790623605655537,0.008123343452113952,-0.0017128668644467776,0.0004041739710457623,0.00211704083549254,0.000782089598942548,0.0013182355323806405,0.10469526050868998
Reid CV1,1,test,59,44,660,-0.14616651063692418,0.09900684856092136,0.24517335919784555,-0.012183496768528005,-0.003811134134974618,0.008372362633553388,-0.001761253359211705,0.0004065820081102688,0.002167835367321974,0.0008259405149146914,0.0013822728069499135,0.10216884545783081
Reid CV1,1,test,59,45,675,-0.14644546920816487,0.09840463234572479,0.24485010155388964,-0.012464883999428782,-0.003843428115672891,0.008621455883755891,-0.0018100913609262273,0.0004089147940165095,0.002219006154942737,0.0008710170513950288,0.001447896589525044,0.09980273510318165
Reid CV1,1,test,59,46,690,-0.14663727251956007,0.09781200051838092,0.244449273037941,-0.012746493436618767,-0.003875944302660372,0.008870549133958395,-0.0018581015998998256,0.000411322831081016,0.0022694244309808416,0.0009173102444037795,0.0015151092084124684,0.09758414127298777
Reid CV1,1,test,59,47,705,-0.14688133636723508,0.09720617806871176,0.24408751443594684,-0.013028028805045683,-0.0039086086271739925,0.009119420177871691,-0.0019082188713048672,0.0004137308681455225,0.0023219497394503896,0.0009648210252635181,0.0015839008847251534,0.09550255207320807
Reid CV1,1,test,59,48,720,-0.14713714258663133,0.0966077633697771,0.2437449059564084,-0.013309712310998737,-0.0039414210892137515,0.009368291221784985,-0.0019584866450264404,0.0004162141563682948,0.0023747008013947353,0.0010135157499462366,0.0016542412340641022,0.0935489419151145
Reid CV1,1,test,59,49,735,-0.14736509574224513,0.09603156282134688,0.243396658563592,-0.013591914298293277,-0.003974381688779649,0.009617532609513629,-0.0020078514048488235,0.0004186221934328013,0.002426473598281625,0.00106342404615134,0.0017261810135096312,0.09171094334945037
Reid CV1,1,test,59,50,750,-0.14761431411530815,0.0954301214962013,0.24304443561150946,-0.013873523735483263,-0.004007638563397825,0.009865885172085437,-0.002058269680886928,0.0004211054816555736,0.002479375162542502,0.0011145927710458636,0.0017997591057792306,0.08997844120106757
Reid CV1,1,test,59,51,765,-0.14790704926522588,0.09484737736140424,0.2427544266266301,-0.014155133172673248,-0.0040410435755421385,0.010114089597131108,-0.0021097414731407545,0.00042351351872008016,0.0025332549918608348,0.0011669447412714362,0.0018748936709016562,0.08834754539740981
Reid CV1,1,test,59,52,780,-0.1481221567481664,0.09430479783816856,0.24242695458633495,-0.014436594472337095,-0.004074596725212592,0.010361997747124502,-0.002159858744545796,0.00042592155578458665,0.0025857803003303823,0.00122046226169914,0.0019515688763931394,0.0868127152660466
Reid CV1,1,test,59,53,795,-0.14838846218759796,0.0937301130337283,0.24211857522132627,-0.014718574253342427,-0.004108298012409185,0.010610276240933242,-0.0022117820437492176,0.0004284800951656248,0.0026402621389148423,0.001275182468816638,0.002029834780842066,0.08536380139695993
Reid CV1,1,test,59,54,810,-0.14868762505225575,0.0931814997898613,0.24186912484211703,-0.015001146584452315,-0.004142369643421124,0.010858776941031191,-0.002264457854535297,0.0004308881322301313,0.002695345986765428,0.001331151695922017,0.00210974202491343,0.08399410325679404
Reid CV1,1,test,59,55,825,-0.14890942412431274,0.09261131596685301,0.24152074009116575,-0.015283348571746855,-0.0041765153431961325,0.011106833228550723,-0.002316230651422187,0.00043344667161116944,0.0027496773230333564,0.0013883053325116634,0.002191245788708329,0.08269969097881925
Reid CV1,1,test,59,56,840,-0.14917953411023877,0.09208123023744526,0.241260764347684,-0.015565698696567536,-0.00421080918049728,0.011354889516070256,-0.002368605457575203,0.0004358547086756759,0.0028044601662508793,0.0014466344146057963,0.0022743064910173416,0.0814773056033985
Reid CV1,1,test,59,57,855,-0.1494329303826786,0.09154230791680448,0.24097523829948309,-0.01584715999623138,-0.004245399292850705,0.011601760703380676,-0.002421055514886485,0.0004384132480567141,0.002859468762943199,0.0015061403391882777,0.002358948579058051,0.08032161136925267
Reid CV1,1,test,59,58,870,-0.14967890985981674,0.09100021203184333,0.24067912189166007,-0.01612951012105206,-0.004280137542730269,0.01184937257832179,-0.002472677809456843,0.0004408965362794864,0.0029135743457363297,0.001566897495649755,0.002445278689265251,0.07922493989940578
Reid CV1,1,test,59,59,885,-0.1500009622694162,0.0904429527637999,0.2404439150332161,-0.016412304658451157,-0.004315172067662111,0.012097132590789046,-0.002500746491489997,0.0004433798245022587,0.002944126315992256,0.0016289274208247662,0.0025332721415907145,0.07818454988598222
