dataset,split,sim_idx,frame,frame_frac,node_count,p_ratio,final_p_ratio,mean_abs_y_disp,rms_y_disp,mean_y_disp,vertical_span_change,vertical_strain,horizontal_strain,top_mean_dy,bottom_mean_dy,top_bottom_opening,left_mean_dy,right_mean_dy,left_right_y_asymmetry,mean_abs_x_disp,z0,latent_pc1,y_mode1,y_mode2,y_mode3,y_mode4,z1,latent_pc2
dePablo CV1,test,2,74,0.46835443037974683,212,-0.05671387452923403,-0.0696914335517825,0.0027622717898339033,0.003478508908301592,-2.3543499992229044e-05,-0.010510444641113281,-0.0006584534421563148,-0.004676788579672575,-0.001089461031369865,0.0010423740604892373,-0.0021318350918591022,9.345126454718411e-05,-0.0001405382645316422,0.0002339895290788263,0.017411287873983383,-0.6655370593070984,0.02394494157771354,-0.041024619986168326,-0.0019065569996867837,0.0015756000988236861,0.0003567706836281113,,
dePablo CV1,test,2,75,0.47468354430379744,212,-0.05699591675261738,-0.0696914335517825,0.002805128460749984,0.003531760536134243,-2.3744069039821625e-05,-0.010680198669433594,-0.0006690880982205272,-0.004739241674542427,-0.0011084757279604673,0.001060987589880824,-0.0021694633178412914,9.589842375135049e-05,-0.00014338656910695136,0.00023928500013425946,0.017645854502916336,-0.6472777724266052,0.042204228458206705,-0.04149182607887045,-0.001283001389523187,0.0015482789293365018,0.0003565614420139783,,
dePablo CV1,test,2,76,0.4810126582278481,212,-0.05717791239970163,-0.0696914335517825,0.002847536001354456,0.003584381192922592,-2.4324599507963285e-05,-0.010829925537109375,-0.0006784681463614106,-0.004802417475730181,-0.0011274077696725726,0.0010787586215883493,-0.0022061662748456,9.747671720106155e-05,-0.00014612592349294573,0.00024360264069400728,0.017880162224173546,-0.6291446089744568,0.06033739191035514,-0.04195295812605133,-0.0006671675967616902,0.0015268339030422961,0.00035573651234726823,,
dePablo CV1,test,2,77,0.4873417721518987,212,-0.05739035902516892,-0.0696914335517825,0.0028897023294121027,0.0036367278080433607,-2.468013553880155e-05,-0.010990142822265625,-0.0006885053589940071,-0.004866073839366436,-0.001145987305790186,0.0010966270929202437,-0.0022426145151257515,9.988624515244737e-05,-0.00014924650895409286,0.0002491327468305826,0.018114611506462097,-0.6106613278388977,0.07882067304591422,-0.042418387826800664,-5.8459152609352636e-05,0.0014960063448977538,0.0003443231035595859,,
dePablo CV1,test,2,78,0.4936708860759494,212,-0.057634440738753304,-0.0696914335517825,0.002932529430836439,0.0036900846753269434,-2.5329145501018502e-05,-0.011150360107421875,-0.0006985425716266036,-0.004929189570248127,-0.0011660150485113263,0.001115356688387692,-0.0022813717368990183,0.00010192611807724461,-0.00015258441271726042,0.0002545105235185474,0.018348561599850655,-0.5921126008033752,0.09736940008143669,-0.042888871936252605,0.0005647095315412914,0.0014590104613740693,0.00034365171329676133,,
dePablo CV1,test,2,79,0.5,212,-0.057896078115778744,-0.0696914335517825,0.002975523704662919,0.0037435286212712526,-2.5527217076160014e-05,-0.011310577392578125,-0.0007085797842592001,-0.004991642665117979,-0.0011850593145936728,0.0011340047931298614,-0.0023190639913082123,0.00010425829532323405,-0.0001553127367515117,0.00025957103935070336,0.018582791090011597,-0.5739074945449829,0.11557450633982902,-0.04335793019770043,0.0011901109457025823,0.0014276033861100785,0.00034034003849983365,,
dePablo CV1,test,2,80,0.5063291139240507,212,-0.058171414948146385,-0.0696914335517825,0.003019125899299979,0.003797194454818964,-2.5724026272655465e-05,-0.011480331420898438,-0.0007192144403234124,-0.005055359564721584,-0.0012053136015310884,0.00115386547986418,-0.0023591790813952684,0.00010645681322785094,-0.00015790486941114068,0.000264361675363034,0.018817545846104622,-0.5552537441253662,0.13422825675944572,-0.04383188574106972,0.0018165621378739096,0.0013923851038214927,0.00033077949584681186,,
dePablo CV1,test,2,81,0.5126582278481012,212,-0.058421087056053374,-0.0696914335517825,0.0030629292596131563,0.0038511937018483877,-2.6824549422599375e-05,-0.011640548706054688,-0.0007292516529560089,-0.005118414759635925,-0.001226260093972087,0.0011726110242307186,-0.0023988711182028055,0.00010834841668838635,-0.00016199752280954272,0.0002703459467738867,0.019052069634199142,-0.536878228187561,0.1526037726972509,-0.044308589947283844,0.0024465021000397956,0.001359890406240677,0.0003212991134506617,,
dePablo CV1,test,2,82,0.5189873417721519,212,-0.05865326217581764,-0.0696914335517825,0.003106195479631424,0.003904717043042183,-2.700556069612503e-05,-0.011800765991210938,-0.0007392888655886054,-0.005181590095162392,-0.0012458175187930465,0.0011918063974007964,-0.002437623916193843,0.00011107371392427012,-0.00016508482804056257,0.0002761585346888751,0.01928582414984703,-0.5184535980224609,0.171028402862351,-0.044782499263896554,0.0030699156240059757,0.0013181898895886456,0.0003171075969037204,,
dePablo CV1,test,2,83,0.5253164556962026,212,-0.058850938615024224,-0.0696914335517825,0.003149328287690878,0.0039580087177455425,-2.7499900170369074e-05,-0.011960983276367188,-0.0007493260782212019,-0.005244645290076733,-0.0012652536388486624,0.0012102538021281362,-0.0024755075573921204,0.00011301760969217867,-0.00016801741730887443,0.0002810350270010531,0.019520694389939308,-0.4998110830783844,0.18967091780642753,-0.04525055958573337,0.0036929203282580164,0.0012828365472124697,0.00031255917544792167,,
dePablo CV1,test,2,84,0.5316455696202531,212,-0.05907433804700213,-0.0696914335517825,0.0031926040537655354,0.004011713434010744,-2.7837828383781016e-05,-0.0121307373046875,-0.0007599607924930751,-0.005307700484991074,-0.00128542585298419,0.0012297502253204584,-0.0025151760783046484,0.00011574884410947561,-0.00017142450087703764,0.00028717334498651326,0.019754348322749138,-0.48131129145622253,0.2081707094285894,-0.045721147684773145,0.0043217003521521585,0.0012429903473877844,0.0003087217019644398,,
dePablo CV1,test,2,85,0.5379746835443038,212,-0.05926092132408394,-0.0696914335517825,0.003235484706237912,0.00406480161473155,-2.805902659019921e-05,-0.012290000915527344,-0.0007699382258579135,-0.005371477454900742,-0.0013047339161857963,0.0012486157938838005,-0.0025533498264849186,0.00011787447874667123,-0.00017399253556504846,0.00029186700703576207,0.01998909004032612,-0.46271252632141113,0.2267694745634008,-0.04618928938578724,0.004941337916911324,0.0012053670808137877,0.0002920950212426931,,
dePablo CV1,test,2,86,0.5443037974683544,212,-0.05949572170441875,-0.0696914335517825,0.003279046854004264,0.004118394572287798,-2.8460286557674408e-05,-0.012450218200683594,-0.00077997543849051,-0.005433870945125818,-0.00132489122916013,0.001267970772460103,-0.002592862118035555,0.00012065660121152177,-0.00017757716705091298,0.00029823376098647714,0.020223325118422508,-0.4441295266151428,0.2453524742696691,-0.04666246767411455,0.0055665843002184155,0.0011621594042544787,0.0002787845392457892,,
dePablo CV1,test,2,87,0.5506329113924051,212,-0.0596828605877553,-0.0696914335517825,0.0033224017824977636,0.004172109998762608,-2.8856642529717647e-05,-0.012610435485839844,-0.0007900127093307674,-0.005496986210346222,-0.0013445261865854263,0.001286812825128436,-0.0026313390117138624,0.00012308770965319127,-0.00018080098379869014,0.0003038886934518814,0.020457828417420387,-0.4256104528903961,0.2638715479944158,-0.04713478396477204,0.006193194244850923,0.00113079608493162,0.0002775385801533852,,
dePablo CV1,test,2,88,0.5569620253164557,212,-0.05984130615390173,-0.0696914335517825,0.003365550423040986,0.004225361626595259,-2.9484161132131703e-05,-0.012760162353515625,-0.0007993926992639899,-0.005560703109949827,-0.0013641102705150843,0.0013051418354734778,-0.0026692519895732403,0.00012510498345363885,-0.00018407330207992345,0.0003091782855335623,0.0206920113414526,-0.40707477927207947,0.28240722161273246,-0.04760214998063391,0.006815320336560819,0.0010981390206774467,0.0002681465428163227,,
dePablo CV1,test,2,89,0.5632911392405063,212,-0.06004202405966702,-0.0696914335517825,0.0034086585510522127,0.004278939682990313,-2.9775155780953355e-05,-0.012929916381835938,-0.0008100273553282022,-0.005623818375170231,-0.001383564667776227,0.0013240142725408077,-0.0027075789403170347,0.00012786743172910064,-0.00018741773965302855,0.0003152851713821292,0.020926140248775482,-0.38858383893966675,0.3008981619451452,-0.04806895698455509,0.007443854316790476,0.0010640013622515174,0.0002596359135154361,,
dePablo CV1,test,2,90,0.569620253164557,212,-0.060225219126554784,-0.0696914335517825,0.0034521801862865686,0.004332803655415773,-3.0312616217997856e-05,-0.013080596923828125,-0.0008194671245291829,-0.00568627193570137,-0.001403599395416677,0.0013429741375148296,-0.0027465736493468285,0.00013057890464551747,-0.0001912041479954496,0.0003217830671928823,0.021160144358873367,-0.3698231875896454,0.31965881329516654,-0.048544887692934566,0.008071286356118175,0.0010209471536661568,0.000246571141359294,,
dePablo CV1,test,2,91,0.5759493670886076,212,-0.06043792900682918,-0.0696914335517825,0.0034960221964865923,0.004386742599308491,-3.0928818887332454e-05,-0.013250350952148438,-0.0008301017805933952,-0.0057499888353049755,-0.001424573827534914,0.0013627161970362067,-0.0027872901409864426,0.00013287717592902482,-0.0001947348064277321,0.0003276119823567569,0.02139458991587162,-0.35112619400024414,0.3383558068845678,-0.04901894431369147,0.008701273196040454,0.0009724442803050363,0.00024221644710936075,,
dePablo CV1,test,2,92,0.5822784810126582,212,-0.06065404792205324,-0.0696914335517825,0.0035393929574638605,0.004440344870090485,-3.122766793239862e-05,-0.013410568237304688,-0.0008401390514336526,-0.005812382325530052,-0.0014442529063671827,0.001381797599606216,-0.002826050389558077,0.00013523380039259791,-0.00019768913625739515,0.00033292293664999306,0.02162897400557995,-0.3325359523296356,0.3569460485551763,-0.04949374423552039,0.009324142634081453,0.0009364559559014919,0.00023159723543074884,,
dePablo CV1,test,2,93,0.5886075949367089,212,-0.060828054504853485,-0.0696914335517825,0.003582767443731427,0.004494342487305403,-3.14239296130836e-05,-0.013580322265625,-0.000850773707497865,-0.00587615929543972,-0.0014638686552643776,0.0014010207960382104,-0.002864889334887266,0.00013774422404821962,-0.00020059208327438682,0.00033833630732260644,0.02186327986419201,-0.3139042556285858,0.3755777452562261,-0.04996982801148039,0.009953046016820084,0.0009000535970508498,0.00022384191550214137,,
dePablo CV1,test,2,94,0.5949367088607594,212,-0.060951897878096205,-0.0696914335517825,0.003626040415838361,0.0045479279942810535,-3.2187210308620706e-05,-0.013730049133300781,-0.0008601536974310875,-0.005939214490354061,-0.0014832228189334273,0.0014188484055921435,-0.002902071224525571,0.00013988085265737027,-0.0002042552805505693,0.0003441361477598548,0.02209741622209549,-0.29535338282585144,0.3941286180589605,-0.05043584214439246,0.010581193569368484,0.0008711369636197311,0.00021909089722741762,,
dePablo CV1,test,2,95,0.6012658227848101,212,-0.06111216443795099,-0.0696914335517825,0.003669468918815255,0.0046015456318855286,-3.224764077458531e-05,-0.013890266418457031,-0.000870190910063684,-0.006002329755574465,-0.0015026344917714596,0.0014381392393261194,-0.002940773731097579,0.0001430534612154588,-0.00020754875731654465,0.00035060220398008823,0.022331779822707176,-0.2765469253063202,0.41293507557849174,-0.05090814629783759,0.011205825010341439,0.0008312844748687152,0.00021195383304980093,,
dePablo CV1,test,2,96,0.6075949367088608,212,-0.06133114070182603,-0.0696914335517825,0.003713450161740184,0.0046560331247746944,-3.289640517323278e-05,-0.014050483703613281,-0.0008802281226962805,-0.0060654450207948685,-0.0015241320943459868,0.0014583392767235637,-0.0029824713710695505,0.00014529662439599633,-0.00021108942746650428,0.00035638606641441584,0.02256609871983528,-0.25777187943458557,0.43171012145022636,-0.051390221696154474,0.011839729505864517,0.0007841501059080599,0.00019789464023010713,,
dePablo CV1,test,2,97,0.6139240506329114,212,-0.06153367230465913,-0.0696914335517825,0.0037575510796159506,0.004710562061518431,-3.3746560802683234e-05,-0.01422119140625,-0.0008909225580282509,-0.006129161920398474,-0.001544964499771595,0.0014774713199585676,-0.0030224358197301626,0.00014758222096133977,-0.00021507534256670624,0.000362657563528046,0.022800546139478683,-0.23903782665729523,0.4504441742275167,-0.05186910128713506,0.012475914647136307,0.0007442003180122428,0.0001921977955175207,,
dePablo CV1,test,2,98,0.620253164556962,212,-0.0617057046018455,-0.0696914335517825,0.0038012522272765636,0.004764846991747618,-3.4057746233884245e-05,-0.014389991760253906,-0.000901497493032366,-0.00619155541062355,-0.001565103535540402,0.0014969881158322096,-0.0030620917677879333,0.00015059711586218327,-0.00021871260832995176,0.00036930973874405026,0.023034216836094856,-0.22022931277751923,0.4692526881072927,-0.0523481413224852,0.013107474094830568,0.0007053561727965466,0.00018455930823183648,,
dePablo CV1,test,2,99,0.6265822784810127,212,-0.06186289670967086,-0.0696914335517825,0.0038449279963970184,0.004818752408027649,-3.424719034228474e-05,-0.014560699462890625,-0.0009121919283643365,-0.006254730746150017,-0.001585040707141161,0.0015165462391451001,-0.0031015868298709393,0.00015329696179833263,-0.0002217913424829021,0.00037508830428123474,0.023269033059477806,-0.2014409452676773,0.4880410556171346,-0.05281629219347328,0.013740347000477746,0.0006617269940167494,0.00017663189009143535,,
dePablo CV1,test,2,100,0.6329113924050633,212,-0.06205369440383108,-0.0696914335517825,0.0038888719864189625,0.004872903227806091,-3.488068250590004e-05,-0.014710426330566406,-0.000921571918297559,-0.006318387575447559,-0.0016053231665864587,0.0015355618670582771,-0.003140884917229414,0.00015592944691888988,-0.00022569080465473235,0.0003816202515736222,0.023503603413701057,-0.18252994120121002,0.5069520596836019,-0.05329950988606376,0.01436609758164196,0.0006217185012981586,0.0001689675343008976,,
dePablo CV1,test,2,101,0.6392405063291139,212,-0.06220168472730706,-0.0696914335517825,0.003931907936930656,0.004926216788589954,-3.561165067367256e-05,-0.014880180358886719,-0.0009322065743617713,-0.006380840670317411,-0.0016258766409009695,0.0015546532813459635,-0.003180529922246933,0.0001582380646141246,-0.0002294613659614697,0.0003876994305755943,0.02373729646205902,-0.16346454620361328,0.5260174546811986,-0.05376808796838603,0.014987734401576597,0.0005764324734085724,0.0001605673541859013,,
dePablo CV1,test,2,102,0.6455696202531646,212,-0.06239580357838427,-0.0696914335517825,0.003975838888436556,0.004980903584510088,-3.5930268495576456e-05,-0.015040397644042969,-0.0009422438452020288,-0.006444618105888367,-0.001646472024731338,0.0015746115241199732,-0.0032210834324359894,0.00016118747589644045,-0.00023304800561163574,0.0003942354815080762,0.023971961811184883,-0.14473895728588104,0.5447430435989309,-0.05424801237367442,0.01562587864778598,0.0005318536938145813,0.00015105827914278108,,
dePablo CV1,test,2,103,0.6518987341772152,212,-0.06257297008162363,-0.0696914335517825,0.004019570536911488,0.005034995265305042,-3.6096113035455346e-05,-0.015211105346679688,-0.0009529382223263383,-0.006507673300802708,-0.0016667989548295736,0.001594606670551002,-0.003261405508965254,0.0001642211282160133,-0.000236413354286924,0.0004006344825029373,0.024206219241023064,-0.12568041682243347,0.5638015840623785,-0.0547225322790845,0.01625697616096393,0.0004880589594366897,0.00014554533263808775,,
dePablo CV1,test,2,104,0.6582278481012658,212,-0.06276487367563162,-0.0696914335517825,0.004063508473336697,0.0050894636660814285,-3.6762605304829776e-05,-0.015379905700683594,-0.0009635131573304534,-0.00657012639567256,-0.001688013901002705,0.001614488777704537,-0.003302502678707242,0.00016667897580191493,-0.00024020418641157448,0.0004068831622134894,0.024440599605441093,-0.10659507662057877,0.5828869242642332,-0.055203990137795665,0.01689007495242411,0.0004407465523468567,0.0001322577693590082,,
dePablo CV1,test,2,105,0.6645569620253164,212,-0.06292662008425196,-0.0696914335517825,0.004107811022549868,0.0051441434770822525,-3.721519169630483e-05,-0.015540122985839844,-0.0009735503699630499,-0.006633903831243515,-0.0017089638859033585,0.0016345334006473422,-0.0033434974029660225,0.00016932787548284978,-0.00024375825887545943,0.00041308614891022444,0.024675175547599792,-0.08777428418397903,0.6017077167008329,-0.055683709390644605,0.017528137193161538,0.0003931578898863622,0.00011993826559824922,,
dePablo CV1,test,2,106,0.6708860759493671,212,-0.06310470973932512,-0.0696914335517825,0.004151728004217148,0.0051986053586006165,-3.7325913581298664e-05,-0.015700340270996094,-0.0009835875825956464,-0.006696959026157856,-0.0017292974516749382,0.0016546457773074508,-0.003383943345397711,0.0001725030451780185,-0.00024715487961657345,0.00041965791024267673,0.024909308180212975,-0.0689239650964737,0.6205580357883382,-0.05616134130105248,0.018163600970227723,0.0003520876808038459,0.00010568016442797153,,
dePablo CV1,test,2,107,0.6772151898734177,212,-0.06327108541101452,-0.0696914335517825,0.004196321591734886,0.005253538955003023,-3.819824632955715e-05,-0.015871047973632812,-0.000994281959719956,-0.006759412121027708,-0.0017508723540231586,0.0016744759632274508,-0.0034253483172506094,0.00017502943228464574,-0.00025142592494376004,0.00042645534267649055,0.025143664330244064,-0.049781255424022675,0.6397007454607893,-0.05664969808771748,0.018799598759330665,0.00030400415297742876,9.614437109534307e-05,,
dePablo CV1,test,2,108,0.6835443037974683,212,-0.06341662006925847,-0.0696914335517825,0.004240192007273436,0.005307589657604694,-3.867700070259161e-05,-0.016030311584472656,-0.0010042594512924552,-0.006823129020631313,-0.0017715484136715531,0.001694194390438497,-0.00346574280411005,0.0001776925491867587,-0.00025504655786789954,0.000432739092502743,0.02537812851369381,-0.030827505514025688,0.6586544953707862,-0.05712056542341131,0.019432186100408186,0.0002564696653404324,9.253863711493893e-05,,
dePablo CV1,test,2,109,0.689873417721519,212,-0.06353549540967832,-0.0696914335517825,0.004283461254090071,0.005361401010304689,-3.8754915294703096e-05,-0.016190528869628906,-0.0010142966639250517,-0.006886244285851717,-0.0017911378527060151,0.0017136279493570328,-0.003504765685647726,0.00018058871501125395,-0.0002580985601525754,0.0004386872751638293,0.02561177872121334,-0.011987784877419472,0.6774942160073925,-0.057596425783711824,0.02005643120109735,0.00021707901955018134,8.681522057281579e-05,,
dePablo CV1,test,2,110,0.6962025316455697,212,-0.06370211987248019,-0.0696914335517825,0.004327369388192892,0.005415571387857199,-3.915765046258457e-05,-0.016361236572265625,-0.001024991157464683,-0.00694990111514926,-0.0018115031998604536,0.0017331879353150725,-0.0035446910187602043,0.0001837018644437194,-0.0002620171580929309,0.0004457190225366503,0.025846054777503014,0.00694948248565197,0.6964314833704639,-0.058066999776054076,0.02069159986195044,0.00017460414311645984,7.066961862977535e-05,,
dePablo CV1,test,2,111,0.7025316455696202,212,-0.06383090417967147,-0.0696914335517825,0.004371680784970522,0.005470204632729292,-3.981414556619711e-05,-0.016519546508789062,-0.0010349088115617633,-0.007012354675680399,-0.0018321528332307935,0.0017525246366858482,-0.00358467735350132,0.00018662105139810592,-0.00026624934980645776,0.00045287038665264845,0.026080284267663956,0.02616683952510357,0.7156488404099155,-0.05854776083838702,0.021327319881397973,0.00013122825937582157,5.8945303432903944e-05,,
dePablo CV1,test,2,112,0.7088607594936709,212,-0.06395709076117546,-0.0696914335517825,0.004415230825543404,0.0055237519554793835,-4.028597322758287e-05,-0.016679763793945312,-0.0010449460241943598,-0.007076131645590067,-0.0018520571757107973,0.0017714852001518011,-0.0036235423758625984,0.00018907869525719434,-0.00026965062716044486,0.0004587293369695544,0.026314055547118187,0.04522457346320152,0.7347065743480135,-0.05902306326770086,0.021947034008587142,9.234147454038502e-05,5.25161326881334e-05,,
dePablo CV1,test,2,113,0.7151898734177216,212,-0.06408273094628676,-0.0696914335517825,0.0044587356969714165,0.005577728617936373,-4.0771632484393194e-05,-0.01685047149658203,-0.0010556405177339911,-0.007138585206121206,-0.0018723432440310717,0.0017907998990267515,-0.003663143143057823,0.0001921135699376464,-0.00027365682763047516,0.00046577039756812155,0.026548929512500763,0.06432643532752991,0.7538084362123418,-0.059488764791000806,0.022582046807595027,4.3174376528143595e-05,4.171546845235352e-05,,
dePablo CV1,test,2,114,0.7215189873417721,212,-0.06422248553704607,-0.0696914335517825,0.004502752795815468,0.005632506217807531,-4.100731166545302e-05,-0.017009735107421875,-0.0010656180093064904,-0.007201640401035547,-0.0018929532961919904,0.0018109387019649148,-0.003703891998156905,0.00019531493308022618,-0.0002773295564111322,0.0004726444894913584,0.026782825589179993,0.08314088732004166,0.7726228882048536,-0.05996868111510909,0.023220572114755474,2.680413732670005e-06,4.058002368129431e-05,,
dePablo CV1,test,2,115,0.7278481012658228,212,-0.06435773541103368,-0.0696914335517825,0.004546837881207466,0.005686965771019459,-4.1513052565278485e-05,-0.017180442810058594,-0.0010763123864308,-0.007265417370945215,-0.0019136203918606043,0.0018305942649021745,-0.0037442147731781006,0.000197525616385974,-0.0002805517287924886,0.00047807733062654734,0.027017245069146156,0.10224712640047073,0.7917291272852827,-0.06044794288198948,0.02385412425332267,-4.23671339609859e-05,2.787169959983188e-05,,
dePablo CV1,test,2,116,0.7341772151898734,212,-0.06453807760278008,-0.0696914335517825,0.004591445438563824,0.0057416753843426704,-4.204280048725195e-05,-0.017351150512695312,-0.0010870067635551095,-0.007327870931476355,-0.0019350344082340598,0.0018509489018470049,-0.003785983193665743,0.0002005762653425336,-0.0002846618590410799,0.00048523812438361347,0.027251778170466423,0.1216546893119812,0.8111366901967931,-0.06093488251918355,0.024486722844455446,-9.074907952453188e-05,1.220926044619885e-05,,
dePablo CV1,test,2,117,0.740506329113924,212,-0.064699277396454,-0.0696914335517825,0.004636356141418219,0.00579686788842082,-4.261345384293236e-05,-0.01750946044921875,-0.0010969245340675116,-0.007390926126390696,-0.0019568640273064375,0.0018716371851041913,-0.0038285013288259506,0.00020315157598815858,-0.0002883784763980657,0.0004915300523862243,0.02748599648475647,0.1407710611820221,0.830253062066834,-0.061422815454007934,0.025126812622621484,-0.00014523145422902368,1.3328347334753893e-05,,
dePablo CV1,test,2,118,0.7468354430379747,212,-0.06483962920566516,-0.0696914335517825,0.004681088495999575,0.0058516282588243484,-4.3180927605135366e-05,-0.01768016815185547,-0.001107618911191821,-0.0074547030963003635,-0.0019781470764428377,0.0018917853012681007,-0.0038699323777109385,0.00020587567996699363,-0.00029223752790130675,0.0004981132224202156,0.02771993912756443,0.1602001041173935,0.8496821050022054,-0.06190524712671582,0.02576363299649654,-0.00019605661365399178,-6.317425447560793e-06,,
dePablo CV1,test,2,119,0.7531645569620253,212,-0.06498524377812696,-0.0696914335517825,0.004725485574454069,0.005906370002776384,-4.301438093534671e-05,-0.017850875854492188,-0.0011183132883161306,-0.00751709658652544,-0.0019985868129879236,0.0019125579856336117,-0.003911145031452179,0.00020937358203809708,-0.0002954023366328329,0.0005047759041190147,0.027954479679465294,0.17928063869476318,0.8687626395795751,-0.062385235243649806,0.02640150622810426,-0.0002398228937474654,-1.7702631588371403e-05,,
dePablo CV1,test,2,120,0.759493670886076,212,-0.06513198552132074,-0.0696914335517825,0.004769894294440746,0.0059609245508909225,-4.404212086228654e-05,-0.018011093139648438,-0.001128350617364049,-0.0075808134861290455,-0.0020199569407850504,0.001931872800923884,-0.003951829858124256,0.00021174686844460666,-0.00029983112472109497,0.0005115779931657016,0.02818896248936653,0.1987880915403366,0.8882700924251485,-0.0628624113531739,0.02703818483406679,-0.00029376250096113714,-3.205999457960707e-05,,
dePablo CV1,test,2,121,0.7658227848101266,212,-0.06526754483887773,-0.0696914335517825,0.004814105574041605,0.006015709135681391,-4.43174249085132e-05,-0.01818084716796875,-0.0011389852734282613,-0.007643928751349449,-0.002040689578279853,0.0019520546775311232,-0.003992744255810976,0.00021493350504897535,-0.00030356834759004414,0.0005185018526390195,0.02842320129275322,0.2179553359746933,0.9074373368595052,-0.06334314418931321,0.027676000782406444,-0.0003373453308772454,-3.9689044606689286e-05,,
dePablo CV1,test,2,122,0.7721518987341772,212,-0.06541824781389209,-0.0696914335517825,0.004858533386141062,0.006070454604923725,-4.4856624299427494e-05,-0.018350601196289062,-0.0011496199294924736,-0.0077063823118805885,-0.0020620725117623806,0.001972359139472246,-0.004034431651234627,0.0002183399337809533,-0.0003080531896557659,0.0005263931234367192,0.02865765243768692,0.2373240739107132,0.9268060747955251,-0.06382507598225692,0.02831235519150296,-0.0003867168428973308,-4.804065815769794e-05,,
dePablo CV1,test,2,123,0.7784810126582279,212,-0.06555386165732152,-0.0696914335517825,0.004903257824480534,0.006125546991825104,-4.52561434940435e-05,-0.018520355224609375,-0.001160254585556686,-0.007770099211484194,-0.0020833429880440235,0.0019928307738155127,-0.0040761735290288925,0.00022076020832173526,-0.0003112725098617375,0.0005320326890796423,0.02889193594455719,0.25647956132888794,0.9459615622136999,-0.06430994942077999,0.028952658479639525,-0.00043312711783244134,-5.618524491954193e-05,,
dePablo CV1,test,2,124,0.7848101265822784,212,-0.06568812982985249,-0.0696914335517825,0.0049480232410132885,0.006180755328387022,-4.5879973185947165e-05,-0.018690109252929688,-0.0011708892416208982,-0.007833214476704597,-0.0021044935565441847,0.0020127336028963327,-0.004117227159440517,0.00022376661945600063,-0.00031552655855193734,0.0005392931634560227,0.029126305133104324,0.27572202682495117,0.9652040277097631,-0.06479521787924541,0.029594826912320647,-0.0004850746500468931,-6.968161583962706e-05,,
dePablo CV1,test,2,125,0.7911392405063291,212,-0.06582421168164694,-0.0696914335517825,0.0049927146174013615,0.006235525943338871,-4.6542161726392806e-05,-0.018850326538085938,-0.0011809264542534947,-0.007896930910646915,-0.002126208273693919,0.0020331237465143204,-0.004159332253038883,0.00022627698490396142,-0.00031936130835674703,0.000545638264156878,0.029361000284552574,0.2952724099159241,0.984754410800736,-0.06527100366377388,0.030236202675672143,-0.0005348385897567541,-8.333897128289754e-05,,
dePablo CV1,test,2,126,0.7974683544303798,212,-0.06594834109674273,-0.0696914335517825,0.0050370413810014725,0.006290426477789879,-4.704500315710902e-05,-0.01902008056640625,-0.001191561110317707,-0.007959384471178055,-0.0021472759544849396,0.0020531860645860434,-0.004200462251901627,0.00022916513262316585,-0.0003232551389373839,0.0005524202715605497,0.029595019295811653,0.31457948684692383,1.0040614877317358,-0.06575459682028253,0.03087379409463546,-0.0005801878621604906,-9.233574758006036e-05,,
dePablo CV1,test,2,127,0.8037974683544303,212,-0.06607133919484809,-0.0696914335517825,0.005081620998680592,0.006345200352370739,-4.7307374188676476e-05,-0.0191802978515625,-0.0012015983229503036,-0.008023101836442947,-0.0021681420039385557,0.0020735273137688637,-0.004241669550538063,0.00023286501527763903,-0.000327479763654992,0.000560344778932631,0.0298289991915226,0.3338165581226349,1.0232985590074468,-0.066233259509243,0.03151271734344988,-0.000630111510805034,-9.791720055338074e-05,,
dePablo CV1,test,2,128,0.810126582278481,212,-0.06619104569023666,-0.0696914335517825,0.005125777330249548,0.006399874575436115,-4.7733956307638437e-05,-0.019350051879882812,-0.0012122329790145159,-0.008085555396974087,-0.002188973594456911,0.0020935058128088713,-0.004282479174435139,0.0002361092483624816,-0.00033157714642584324,0.0005676863947883248,0.03006361611187458,0.3531661927700043,1.0426481936548162,-0.06671513552528546,0.032147489305077985,-0.0006810440819510743,-0.00011152423074504698,,
dePablo CV1,test,2,129,0.8164556962025317,212,-0.06630587423728534,-0.0696914335517825,0.005170088727027178,0.0064544412307441235,-4.824111965717748e-05,-0.019519805908203125,-0.00122286775149405,-0.008149271830916405,-0.0022094491869211197,0.00211296696215868,-0.0043224161490798,0.00023905676789581776,-0.0003355389926582575,0.0005745957605540752,0.030298100784420967,0.3726584017276764,1.0621404026124883,-0.06719574799822021,0.032781023811232955,-0.0007237113787718982,-0.00011994800576125894,,
dePablo CV1,test,2,130,0.8227848101265823,212,-0.0664183939143296,-0.0696914335517825,0.005214293021708727,0.006508681923151016,-4.873206853517331e-05,-0.019670486450195312,-0.0012323074042797089,-0.008211725391447544,-0.0022305049933493137,0.0021330409217625856,-0.004363546147942543,0.00024259561905637383,-0.00034005974885076284,0.0005826553679071367,0.03053242713212967,0.39224982261657715,1.081731823501389,-0.0676672173695058,0.033415576383419326,-0.0007782565354868595,-0.00013158960732294935,,
