edge_i,edge_j,stiffness,grad,contribution,abs_contribution,dataset,sim_idx,final_p_ratio,target,target_value,stiffness_percentile,abs_contribution_percentile,stiffness_zscore_within_sim
55,66,0.0010355670237913728,-0.004109062720090151,0.0019515138119459152,0.0019515138119459152,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.06451612903225806,0.31290322580645163,-1.6216527475825155
55,67,0.9504454135894775,-0.0069820936769247055,-0.0033128682989627123,0.0033128682989627123,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8709677419354839,0.7354838709677419,0.8241103673656877
56,57,0.8485536575317383,-0.010714082978665829,-0.003991948440670967,0.003991948440670967,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6387096774193548,0.8225806451612904,0.5616282585222153
56,67,0.8294709324836731,-0.0069820936769247055,-0.0024682132061570883,0.0024682132061570883,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5774193548387097,0.5032258064516129,0.5124694834957263
56,68,0.8566240072250366,-0.007081229239702225,-0.0026955355424433947,0.0026955355424433947,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6709677419354839,0.5548387096774193,0.5824181878409408
57,58,1.1316273212432861,-0.007185683585703373,-0.0047113834880292416,0.0047113834880292416,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9806451612903225,0.8806451612903226,1.2908508677286974
57,68,0.0016075520543381572,-0.007081229239702225,0.0033590320963412523,0.0033590320963412523,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.14838709677419354,0.7516129032258064,-1.6201792639283548
57,69,0.9345456957817078,-0.007158963475376368,-0.0032829642295837402,0.0032829642295837402,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8354838709677419,0.7258064516129032,0.7831512984314495
58,59,0.9346946477890015,-0.0069417268969118595,-0.003184377681463957,0.003184377681463957,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8387096774193549,0.6903225806451613,0.7835350118789709
58,69,0.9033250212669373,-0.007158963475376368,-0.003059456590563059,0.003059456590563059,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7903225806451613,0.6483870967741936,0.7027240999689085
58,70,0.8448103070259094,-0.005184996407479048,-0.001912462874315679,0.001912462874315679,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.632258064516129,0.27741935483870966,0.5519850589845271
59,60,0.8400865197181702,-0.006735248491168022,-0.0024524505715817213,0.0024524505715817213,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6161290322580645,0.5,0.5398161681710171
59,70,1.0561035871505737,-0.005184996407479048,-0.003008017549291253,0.003008017549291253,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9612903225806452,0.635483870967742,1.096295098357569
60,61,0.7349639534950256,-0.00693493289873004,-0.0017961420817300677,0.0017961420817300677,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3709677419354839,0.22903225806451613,0.2690112087035163
60,70,0.7185508608818054,-0.005184996407479048,-0.001257808064110577,0.001257808064110577,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3387096774193548,0.08709677419354839,0.22672964120045005
60,71,0.7946469783782959,-0.00951448269188404,-0.003032096428796649,0.003032096428796649,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.49032258064516127,0.6419354838709678,0.4227599204701569
60,72,0.001787886954843998,-0.007019473239779472,0.00332847167737782,0.00332847167737782,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.16774193548387098,0.7451612903225806,-1.619714705392765
61,62,0.0009510489762760699,-0.004870389588177204,0.002313501900061965,0.002313501900061965,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.05161290322580645,0.43870967741935485,-1.6218704734928884
61,72,0.9798913598060608,-0.007019473239779472,-0.0035372995771467686,0.0035372995771467686,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9064516129032258,0.7838709677419354,0.8999657099258886
61,73,0.8054317831993103,-0.010870389640331268,-0.003581434953957796,0.003581434953957796,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5225806451612903,0.7903225806451613,0.45054252450419635
61,74,0.0007663390133529902,-0.006612016353756189,0.003142019733786583,0.003142019733786583,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.02258064516129032,0.6741935483870968,-1.6223463025733584
62,63,0.00490664504468441,-0.006656828336417675,0.0031357528641819954,0.0031357528641819954,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.24838709677419354,0.6709677419354839,-1.6116805107526209
62,74,0.8577126264572144,-0.006612016353756189,-0.0025241230614483356,0.0025241230614483356,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6741935483870968,0.5161290322580645,0.5852225665546382
63,74,0.8846743106842041,-0.006612016353756189,-0.0027023942675441504,0.0027023942675441504,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7483870967741936,0.5580645161290323,0.6546782321323493
63,75,1.0465086698532104,-0.007521683815866709,-0.00429145060479641,0.00429145060479641,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9548387096774194,0.8548387096774194,1.071577749046566
64,65,0.0021750410087406635,-0.020619221031665802,0.009769175201654434,0.009769175201654434,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2,0.9903225806451613,-1.6187173625610591
64,66,0.8512542843818665,-0.004109062720090151,-0.001542088226415217,0.001542088226415217,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6451612903225806,0.15806451612903225,0.5685853103804565
64,75,1.1605457067489624,-0.007521683815866709,-0.005149201024323702,0.005149201024323702,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9903225806451613,0.9290322580645162,1.365347167582211
64,86,0.7982144951820374,-0.003912623040378094,-0.0012608417309820652,0.0012608417309820652,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5129032258064516,0.09032258064516129,0.4319501569545487
65,66,0.9440037608146667,-0.004109062720090151,-0.0019232016056776047,0.0019232016056776047,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8580645161290322,0.2870967741935484,0.8075161042948696
65,76,1.0342429876327515,-0.02196185477077961,-0.01226082444190979,0.01226082444190979,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9387096774193548,1.0,1.0399802748229838
65,77,0.9227120876312256,-0.005151114426553249,-0.0023012466263026,0.0023012466263026,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8161290322580645,0.4290322580645161,0.7526668849445948
65,86,0.8533906936645508,-0.003912623040378094,-0.0014767254469916224,0.0014767254469916224,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6580645161290323,0.14193548387096774,0.5740888882514079
66,67,0.7848889827728271,-0.0069820936769247055,-0.002156937960535288,0.002156937960535288,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.46774193548387094,0.38064516129032255,0.39762246712057137
66,77,0.9060412645339966,-0.005151114426553249,-0.0022153733298182487,0.0022153733298182487,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8,0.4,0.7097213810881542
67,68,1.0414599180221558,-0.007081229239702225,-0.004004400689154863,0.004004400689154863,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9419354838709677,0.8258064516129032,1.058571721091845
67,77,0.0025522990617901087,-0.005151114426553249,0.002438601804897189,0.002438601804897189,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.2161290322580645,0.4935483870967742,-1.6177455126963216
67,78,0.9813066720962524,-0.011328678578138351,-0.005724855698645115,0.005724855698645115,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9096774193548387,0.9451612903225807,0.9036116786379311
68,69,0.8407822251319885,-0.007158963475376368,-0.002611714880913496,0.002611714880913496,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6225806451612903,0.5419354838709678,0.5416083663940939
68,79,0.9612469673156738,-0.006712045986205339,-0.0032572364434599876,0.0032572364434599876,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8774193548387097,0.7193548387096774,0.8519361180498886
69,70,0.8125606775283813,-0.005184996407479048,-0.0017452486790716648,0.0017452486790716648,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.535483870967742,0.2129032258064516,0.46890718215281396
69,79,0.0013289119815453887,-0.006712045986205339,0.0031857776921242476,0.0031857776921242476,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.1064516129032258,0.6935483870967742,-1.6208970652181225
69,80,0.9710758328437805,-0.01113998331129551,-0.005515529308468103,0.005515529308468103,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8935483870967742,0.9354838709677419,0.8772561385419723
69,81,0.7407730221748352,-0.004999368917196989,-0.00132387422490865,0.00132387422490865,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3774193548387097,0.11290322580645161,0.283975879610051
70,71,0.001485286047682166,-0.00951448269188404,0.0045144264586269855,0.0045144264586269855,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.13548387096774195,0.867741935483871,-1.620494231895427
70,81,0.8688766360282898,-0.004999368917196989,-0.00196431134827435,0.00196431134827435,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7,0.3193548387096774,0.6139820353158209
71,72,0.9501979947090149,-0.007019473239779472,-0.0033288674894720316,0.0033288674894720316,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.867741935483871,0.7483870967741936,0.8234729946083204
71,81,0.001437345054000616,-0.004999368917196989,0.0023723377380520105,0.0023723377380520105,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.12903225806451613,0.4645161290322581,-1.6206177321039665
71,82,0.6964907050132751,-0.00880513433367014,-0.0019417606526985765,0.0019417606526985765,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.31290322580645163,0.2967741935483871,0.1699007429870728
71,83,0.0062034279108047485,-0.0048513696528971195,0.0022789856884628534,0.0022789856884628534,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.25806451612903225,0.4161290322580645,-1.608339884242872
72,73,1.0461981296539307,-0.010870389640331268,-0.006198658607900143,0.006198658607900143,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9516129032258065,0.9548387096774194,1.070777770230405
72,83,0.9037662744522095,-0.0048513696528971195,-0.002075423253700137,0.002075423253700137,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7935483870967742,0.3580645161290323,0.7038608069124861
73,83,0.8817247152328491,-0.0048513696528971195,-0.0019684915896505117,0.0019684915896505117,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7387096774193549,0.3258064516129032,0.6470798152999999
73,84,0.8283516764640808,-0.010306634940207005,-0.003631923347711563,0.003631923347711563,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.567741935483871,0.8032258064516129,0.509586181727997
73,85,0.0014547950122505426,-0.004995638504624367,0.00237048021517694,0.00237048021517694,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.13225806451612904,0.4612903225806452,-1.6205727794795552
74,75,0.8600374460220337,-0.007521683815866709,-0.002888873452320695,0.002888873452320695,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6806451612903226,0.6161290322580645,0.5912115058532067
74,85,0.9178374409675598,-0.004995638504624367,-0.0022074361331760883,0.0022074361331760883,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8129032258064516,0.3967741935483871,0.740109367186036
75,85,0.8515503406524658,-0.004995638504624367,-0.0018762898398563266,0.0018762898398563266,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6516129032258065,0.2645161290322581,0.5693479773247696
75,86,0.9029139280319214,-0.003912623040378094,-0.0016704911831766367,0.0016704911831766367,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7870967741935484,0.19032258064516128,0.701665087704981
76,77,0.853266179561615,-0.005151114426553249,-0.0019435228314250708,0.0019435228314250708,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6548387096774193,0.3,0.5737681289909549
76,86,0.7409268617630005,-0.003912623040378094,-0.0010366968344897032,0.0010366968344897032,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.38064516129032255,0.04516129032258064,0.284372183894986
76,87,0.9115452766418457,-0.020553290843963623,-0.008952612988650799,0.008952612988650799,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8064516129032258,0.9838709677419355,0.7239001994839189
76,88,0.8985156416893005,-0.005101197399199009,-0.0021555155981332064,0.0021555155981332064,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7741935483870968,0.3774193548387097,0.6903347159538615
76,96,0.0011561509454622865,-0.004566011019051075,0.0021679813507944345,0.0021679813507944345,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.07741935483870968,0.38387096774193546,-1.6213421128140377
77,78,1.0446809530258179,-0.011328678578138351,-0.006442802492529154,0.006442802492529154,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.9483870967741935,0.9612903225806452,1.0668693900410462
77,88,0.9258166551589966,-0.005101197399199009,-0.0022947832476347685,0.0022947832476347685,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8225806451612904,0.4258064516129032,0.760664523451036
78,79,0.9145045876502991,-0.006712045986205339,-0.002943499479442835,0.002943499479442835,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8096774193548387,0.6258064516129033,0.731523644444298
78,88,0.8623124957084656,-0.005101197399199009,-0.001970836194232106,0.001970836194232106,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6935483870967742,0.32903225806451614,0.5970722335756725
78,89,0.9416543841362,-0.006810753606259823,-0.00317169725894928,0.00317169725894928,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8483870967741935,0.6870967741935484,0.8014639037156375
79,80,0.9721571803092957,-0.01113998331129551,-0.005527575500309467,0.005527575500309467,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.896774193548387,0.9387096774193548,0.880041784546347
79,89,0.7777758836746216,-0.006810753606259823,-0.0020555611699819565,0.0020555611699819565,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4483870967741935,0.35161290322580646,0.3792984993733516
79,90,0.7817875146865845,-0.006729434709995985,-0.0020580142736434937,0.0020580142736434937,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4645161290322581,0.3548387096774194,0.38963281304761194
80,81,1.0195342302322388,-0.004999368917196989,-0.0027175042778253555,0.0027175042778253555,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.932258064516129,0.567741935483871,1.0020892244541413
80,90,0.861402690410614,-0.006729434709995985,-0.002593779470771551,0.002593779470771551,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.6870967741935484,0.5387096774193548,0.594728495255158
80,91,0.9688383340835571,-0.004963922314345837,-0.0024465862661600113,0.0024465862661600113,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.8838709677419355,0.4967741935483871,0.8714921453020749
81,82,0.0007546339766122401,-0.00880513433367014,0.004184288904070854,0.004184288904070854,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.01935483870967742,0.8419354838709677,-1.6223764557756064
81,91,0.8542792797088623,-0.004963922314345837,-0.0018779239617288113,0.0018779239617288113,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.667741935483871,0.267741935483871,0.5763779639119314
82,83,0.003090142970904708,-0.0048513696528971195,0.0022940896451473236,0.0022940896451473236,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.23225806451612904,0.42258064516129035,-1.6163599795682733
82,91,0.4288215935230255,-0.004963922314345837,0.00023401499493047595,0.00023401499493047595,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.267741935483871,0.0032258064516129032,-0.5196383873072933
82,92,0.008697324432432652,-0.00886700488626957,0.0041432627476751804,0.0041432627476751804,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.26129032258064516,0.8387096774193549,-1.6019153878600307
82,93,0.7789702415466309,-0.006563326343894005,-0.001988723874092102,0.001988723874092102,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.45161290322580644,0.33548387096774196,0.3823752701062178
82,105,0.6962682008743286,-0.003149233525618911,-0.0006937870057299733,0.0006937870057299733,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.3096774193548387,0.00967741935483871,0.16932755279115558
83,84,0.8255162239074707,-0.010306634940207005,-0.003602699376642704,0.003602699376642704,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5548387096774193,0.7935483870967742,0.5022818070132959
83,93,0.891109824180603,-0.006563326343894005,-0.00272473250515759,0.00272473250515759,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.7612903225806451,0.5709677419354838,0.6712566798830014
84,85,0.0008125010062940419,-0.004995638504624367,0.002373688854277134,0.002373688854277134,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.02903225806451613,0.46774193548387094,-1.6222273852269078
84,93,0.8096044659614563,-0.006563326343894005,-0.0021897864062339067,0.0021897864062339067,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.532258064516129,0.3903225806451613,0.46129172162591675
84,94,0.8193610906600952,-0.009915594942867756,-0.003404978895559907,0.003404978895559907,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5451612903225806,0.7612903225806451,0.48642564339915456
84,95,0.7969723343849182,-0.006193632259964943,-0.0019882027991116047,0.0019882027991116047,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.5032258064516129,0.33225806451612905,0.4287502416899049
85,86,0.759000301361084,-0.003912623040378094,-0.0011074113426730037,0.0011074113426730037,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.4258064516129032,0.054838709677419356,0.3309309509955531
85,95,0.7611633539199829,-0.006193632259964943,-0.0017664151964709163,0.0017664151964709163,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.432258064516129,0.22258064516129034,0.3365031642850887
86,95,0.0009743020054884255,-0.006193632259964943,0.0029419162310659885,0.0029419162310659885,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.054838709677419356,0.6225806451612903,-1.621810571648217
86,96,0.7282552719116211,-0.004566011019051075,-0.001151961274445057,0.001151961274445057,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.35161290322580646,0.07096774193548387,0.25172905597887846
87,88,0.001381588983349502,-0.005101197399199009,0.0024209425318986177,0.0024209425318986177,Reid CV1,43,-0.45901086920611844,initial_z0,-3.3105969429016113,0.12580645161290321,0.4870967741935484,-1.6207613646368777
