dataset,split,sim_idx,target_index,rollout_steps,filtered_steps,pred_p_ratio,true_p_ratio,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid CV1,test,52,1200,80,80,0.08353024680820478,0.3376658495331381,0.0028508335817605257,0.004408575594425201,0.00021412155183497816,0.048569327495652424
Reid CV1,test,53,1200,80,80,0.08924701138054207,-0.3762238811569194,0.006793700624257326,0.00905263889580965,0.0003043054020963609,0.033615104457245054
Reid CV1,test,54,1200,80,80,0.08073231903665551,-0.06156516402836208,0.0037728038150817156,0.00561135821044445,0.00030644756043329835,0.054612011734147696
Reid CV1,test,55,1200,80,80,0.08073986606709585,-0.06207261027770735,0.0032889838330447674,0.005189456976950169,0.0002811177691910416,0.05417094128338912
Reid CV1,test,56,1200,80,80,0.08841191556520024,-0.25947938923814523,0.003439570777118206,0.00501081719994545,0.00027776550268754363,0.055433174191740126
Reid CV1,test,57,1200,80,80,0.08455166794912415,-0.05636109253856591,0.003326610429212451,0.005283054430037737,0.00030951359076425433,0.0585861067424292
Reid CV1,test,58,1200,80,80,0.08666930287734642,-0.1496165522253598,0.004984950181096792,0.007269569206982851,0.00029409141279757023,0.040455136256915755
Reid CV1,test,59,1200,80,80,0.0804263718910383,-0.15601780429095458,0.0032059140503406525,0.004757533315569162,0.0003109381068497896,0.06535700040864367
Reid CV1,test,60,1200,80,80,0.08875138229363169,-0.06639860622193157,0.0031651684548705816,0.004958172328770161,0.0002765532408375293,0.055777254701860346
Reid CV1,test,61,1200,80,80,0.09564919939404799,-0.1613769997076694,0.0029678025748580694,0.004465037491172552,0.0002791215374600142,0.06251269737641438
Reid CV1,test,62,1200,80,80,0.10407047559697476,0.21382580400096554,0.00221215165220201,0.003533225739374757,0.00019633048214018345,0.05556692286944742
Reid CV1,test,63,1200,80,80,0.09008689814642151,0.3879985830939368,0.002759873867034912,0.004210856277495623,0.00020765772205777466,0.04931484438630084
Reid CV1,test,64,1200,80,80,0.08855063480037652,-0.24492380602197983,0.00553306145593524,0.007759063038975,0.00031345768366008997,0.04039890926076286
Reid CV1,test,65,1200,80,80,0.08180925907888723,-0.2627287024754997,0.0034799398854374886,0.005042716395109892,0.000331763963913545,0.06579072426822749
Reid CV1,test,66,1200,80,80,0.09359540599441493,0.040793808665381986,0.002325676381587982,0.003847286105155945,0.0002761688665486872,0.07178277336291138
Reid CV2,val,0,150,10,10,0.29676971523380624,-0.16917028595715292,2.386840060353279e-05,7.71398117649369e-05,4.832980630453676e-05,0.6265222224265858
Reid CV2,val,1,150,10,10,0.2933763522490036,-0.20181870577311006,1.8922915842267685e-05,5.2755061915377155e-05,3.983811620855704e-05,0.7551524870250402
Reid CV2,val,2,150,10,10,0.2963766029170125,-0.06934421912035818,2.0198933270876296e-05,8.532038191333413e-05,4.9340877012582496e-05,0.5783011738355962
Reid CV2,val,3,150,10,10,0.3062307679783787,0.12352549593928905,5.280282948660897e-06,6.923934415681288e-05,5.355352914193645e-05,0.773455176303356
Reid CV2,val,4,150,10,10,0.30418021733957323,0.15030634515764285,5.0926319090649486e-06,7.344999175984412e-05,5.724711809307337e-05,0.7794026482705606
Reid CV2,val,5,150,10,10,0.2902782225403583,-0.1092942079573599,1.7501759430160746e-05,6.733094778610393e-05,3.961716720368713e-05,0.5883946165371446
Reid CV2,val,6,150,10,10,0.3036539768864718,0.13172383377672817,3.81534346161061e-06,6.182843935675919e-05,5.2153693104628474e-05,0.8435227162001291
Reid CV2,val,7,150,10,10,0.2867740568037304,-0.19195788166048006,1.7838219719124027e-05,6.0947037127334625e-05,4.471199645195156e-05,0.7336205098622969
Reid CV2,val,8,150,10,10,0.294955984945119,-0.08716563603193783,1.7080552424886264e-05,8.32326986710541e-05,5.573671660386026e-05,0.6696492783940438
Reid CV2,val,9,150,10,10,0.29140851627690434,-0.04500748656821585,1.3777361346001271e-05,6.326447328319773e-05,4.410115798236802e-05,0.6970919964029915
Reid CV2,val,10,150,10,10,0.30440141142307237,-0.08454586414354244,1.498318033554824e-05,7.783456385368481e-05,5.216856879997067e-05,0.6702493881514945
Reid CV2,val,11,150,10,10,0.2946084308071153,-0.11833687359384623,1.8587943486636505e-05,7.737167470622808e-05,5.579589196713641e-05,0.7211410658873213
Reid CV2,val,12,150,10,10,0.3033291559962949,-0.11619279352348338,1.76977500814246e-05,6.31349757895805e-05,4.1778643208090216e-05,0.6617353168445369
Reid CV2,val,13,150,10,10,0.2974002654383637,0.08835292838241159,7.493286830140278e-06,8.275475556729361e-05,5.848854925716296e-05,0.7067696455172522
Reid CV2,val,14,150,10,10,0.3029330062412064,0.025900711389887556,6.726897481712513e-06,4.82020404888317e-05,4.247068864060566e-05,0.8810973189080247
Reid CV2,val,15,150,10,10,0.289149993978909,-0.15006045949214025,2.2037365852156654e-05,8.214872650569305e-05,4.724756581708789e-05,0.5751466617539537
Reid CV2,val,16,150,10,10,0.30198830409356725,-0.07583589890456074,1.6916923414100893e-05,5.851128662470728e-05,4.345224078861065e-05,0.7426300684056789
Reid CV2,val,17,150,10,10,0.3014655888796555,-0.17997271073377805,2.2725389499100856e-05,6.406889588106424e-05,3.8110378227429464e-05,0.594834321761632
Reid CV2,val,18,150,10,10,0.2933079485959067,-0.033890539088668396,1.0711391041695606e-05,4.997134965378791e-05,3.583939906093292e-05,0.7171989411780123
Reid CV2,val,19,150,10,10,0.2835190458897957,-0.13541986459629338,1.5095645721885376e-05,5.3946721891406924e-05,3.626207399065606e-05,0.6721830858166042
Reid CV2,val,20,150,10,10,0.27506064195859425,-0.3373461702094134,2.8606220439542085e-05,6.6178290580865e-05,3.9188602386275306e-05,0.5921670391046097
Reid CV2,val,21,150,10,10,0.30029337803855827,-0.07281897944698651,1.3056634088570718e-05,4.561722744256258e-05,3.6846493458142504e-05,0.8077319803036374
Reid CV2,val,22,150,10,10,0.3032344391639367,0.18534703118533485,5.043673354521161e-06,9.027597116073593e-05,6.253191531868652e-05,0.6926750774837829
Reid CV2,val,23,150,10,10,0.30123229017997005,-0.2556613633724306,2.495846274541691e-05,6.464683247031644e-05,4.627516682376154e-05,0.7158149139791106
Reid CV2,val,24,150,10,10,0.3045060080106809,0.017300269362139346,8.50741344038397e-06,6.324233982013538e-05,5.2116989536443725e-05,0.824083828724036
Reid CV2,test,0,150,10,10,0.31677965493740806,0.2264738955823293,1.7143028117061476e-06,4.756718408316374e-05,4.3646377889672294e-05,0.9175732961901522
Reid CV2,test,1,150,10,10,0.2779979578061993,-0.18582821066622363,2.1520632799365558e-05,6.513622065540403e-05,4.476399772102013e-05,0.687236644536672
Reid CV2,test,2,150,10,10,0.30704409594937865,0.1539490275495778,4.288478521630168e-06,7.557748176623136e-05,6.0756450693588704e-05,0.8038962039184426
Reid CV2,test,3,150,10,10,0.30716718193374243,0.2692697568489093,3.231179107388016e-06,7.537540659541264e-05,5.720760964322835e-05,0.7589691681571641
Reid CV2,test,4,150,10,10,0.2995854508872045,-0.2640172029308697,2.8065032893209718e-05,7.845875370549038e-05,4.80424496345222e-05,0.6123274633555681
Reid CV2,test,5,150,10,10,0.306658686218764,0.1686086134499967,7.268699846463278e-06,9.817190584726632e-05,6.420339923352003e-05,0.6539895368172465
Reid CV2,test,6,150,10,10,0.29315350595861045,-0.1925494730406815,2.3367796529782936e-05,7.401432958431542e-05,4.9249523726757616e-05,0.6654052533253536
Reid CV2,test,7,150,10,10,0.3094915547356892,0.22750113700651145,5.351552317733876e-06,0.00010190616740146652,7.249446935020387e-05,0.7113845138008852
Reid CV2,test,8,150,10,10,0.29264547584372824,-0.032708520062871026,1.3261701496958267e-05,7.475387974409387e-05,5.6222936109406874e-05,0.752107265895439
Reid CV2,test,9,150,10,10,0.3003876328430736,0.1834227750721221,2.8358533654682105e-06,5.142156078363769e-05,4.1772538679651916e-05,0.8123545462848711
Reid CV2,test,10,150,10,10,0.313525362194746,0.34926295010984115,1.594157652107242e-06,5.241179678705521e-05,4.661224738811143e-05,0.8893464877285763
Reid CV2,test,11,150,10,10,0.29482343165766517,-0.02390996800958438,1.1967473255936056e-05,7.313473906833678e-05,5.1428167353151366e-05,0.7031975229322567
Reid CV2,test,12,150,10,10,0.3055353842091365,-0.1220837173206577,2.4022829165915027e-05,9.138533641817048e-05,5.269781104288995e-05,0.5766549985847823
Reid CV2,test,13,150,10,10,0.3058433485288023,-0.0900105745505816,1.7715834474074654e-05,7.453317812178284e-05,4.454836744116619e-05,0.5976984822568115
Reid CV2,test,14,150,10,10,0.3125161840642184,0.24244428116580946,3.654563897725893e-06,8.473900379613042e-05,6.271598977036774e-05,0.7401077067327011
Reid CV2,test,15,150,10,10,0.2962297464102123,-0.051114084588981326,1.614823668205645e-05,9.054413385456428e-05,5.891645923838951e-05,0.6506932777447908
Reid CV2,test,16,150,10,10,0.3048335951160241,0.3040510216133223,4.538881512416992e-06,9.515655983705074e-05,6.745153950760141e-05,0.7088480250138054
Reid CV2,test,17,150,10,10,0.29524634810596684,-0.003861365285155976,1.2698393220489379e-05,9.330274042440578e-05,6.108007801230997e-05,0.6546439872449112
Reid CV2,test,18,150,10,10,0.29077864156398187,-0.02462978198272316,1.6644116840325296e-05,7.390357495751232e-05,4.351108873379417e-05,0.5887548573774543
Reid CV2,test,19,150,10,10,0.3103824955725848,0.2512572780461545,2.0081854472664418e-06,6.165257946122438e-05,5.170606164028868e-05,0.8386682616062896
Reid CV2,test,20,150,10,10,0.28048444337249767,-0.17791329000508171,2.3546066586277448e-05,8.283556235255674e-05,4.4800872274208814e-05,0.5408410470316077
Reid CV2,test,21,150,10,10,0.2955328349457637,-0.11756765241413951,1.607680860615801e-05,6.082984691602178e-05,4.2029510950669646e-05,0.6909356686150007
Reid CV2,test,22,150,10,10,0.302999427999428,-0.25148797961118274,2.1654705051332712e-05,6.406121974578127e-05,4.446903767529875e-05,0.6941647045087249
Reid CV2,test,23,150,10,10,0.2982185273159145,-0.17866273093851304,2.426952778478153e-05,6.966730143176392e-05,4.8437763325637206e-05,0.6952725644623954
Reid CV2,test,24,150,10,10,0.2936763337468983,-0.24220801285021468,2.450448300805874e-05,6.146262603579089e-05,3.689513687277213e-05,0.6002857224370363
Reid CV2,test,25,150,10,10,0.31993170323121034,0.1862746437500854,2.879728526750114e-06,6.264877447392792e-05,5.5614971643080935e-05,0.8877264098154994
Reid CV2,test,26,150,10,10,0.2935286573937062,0.020993499054533408,9.802481145015918e-06,7.517122139688581e-05,5.310627238941379e-05,0.7064707929784133
Reid CV2,test,27,150,10,10,0.29891980959355546,0.04264395680508768,8.698341844137758e-06,5.7594435929786414e-05,4.1384759242646396e-05,0.7185548147931982
Reid CV2,test,28,150,10,10,0.30378838082615417,-0.12987073159431034,1.8838238247553818e-05,6.548730743816122e-05,4.055262979818508e-05,0.6192441159148034
Reid CV2,test,29,150,10,10,0.29706490709242894,-0.08315401621223287,1.4631747944804374e-05,6.099516394897364e-05,4.983142571290955e-05,0.8169733875065363
Reid CV2,test,30,150,10,10,0.30344106688247097,0.10902322283283106,5.5566201808687765e-06,6.539099558722228e-05,4.8024277930380777e-05,0.7344172924592228
Reid CV2,test,31,150,10,10,0.29482660602615124,-0.1319137082546659,1.8492210074327886e-05,6.555800791829824e-05,3.884311445290223e-05,0.5924999200907769
Reid CV2,test,32,150,10,10,0.29219876292614316,-0.23145489663812904,2.9639793865499087e-05,8.573083323426545e-05,5.596262417384423e-05,0.6527712616640793
Reid CV2,test,33,150,10,10,0.30232801830279954,0.277202485263661,1.4767323364139884e-06,4.921497748000547e-05,4.52280328318011e-05,0.918989201004427
Reid CV2,test,34,150,10,10,0.2960878833855077,-0.2228588195323841,2.276161285408307e-05,6.434528768295422e-05,3.828628905466758e-05,0.5950130993789937
Reid CV2,test,35,150,10,10,0.3009153318077803,0.1743675388136327,3.979004304710543e-06,5.1786741096293554e-05,4.594694109982811e-05,0.8872336842821066
Reid CV2,test,36,150,10,10,0.29277077437612553,-0.06420058656992218,1.2655576028919313e-05,5.129364217282273e-05,3.606531390687451e-05,0.7031147015328002
Reid CV2,test,37,150,10,10,0.30615146638333773,0.24403846886791256,3.7907725527475122e-06,7.649442704860121e-05,5.7733959692995995e-05,0.7547472661807685
Reid CV2,test,38,150,10,10,0.3080957161479794,0.27756210226295486,3.563130576367257e-06,8.444483682978898e-05,6.395477976184338e-05,0.7573557148408454
Reid CV2,test,39,150,10,10,0.29808822128362283,-0.14921230919924905,2.558688538556453e-05,9.6123170806095e-05,5.784420864074491e-05,0.601771749263572
Reid CV2,test,40,150,10,10,0.29468374479220466,-0.09604634776481641,1.2843919648730662e-05,5.43365313205868e-05,4.8882033297559246e-05,0.8996163742796557
Reid CV2,test,41,150,10,10,0.30933219178082194,0.1672608849994598,2.802700009851833e-06,5.3020703489892185e-05,4.736557457363233e-05,0.8933411187699924
Reid CV2,test,42,150,10,10,0.3079729789135882,0.20998120100734224,4.200923740427243e-06,9.359630348626524e-05,6.996453157626092e-05,0.7475138330279021
Reid CV2,test,43,150,10,10,0.30049773013181647,-0.3269334027563091,2.5574823666829616e-05,5.825560219818726e-05,4.11377550335601e-05,0.7061596392671087
Reid CV2,test,44,150,10,10,0.290422341039924,-0.14211094323332613,2.204804877692368e-05,6.778033275622874e-05,3.8880982174305245e-05,0.5736322114873689
Reid CV2,test,45,150,10,10,0.2744529055153039,-0.24096869146374097,2.4253762603621e-05,7.01584795024246e-05,3.791962080867961e-05,0.5404852140127859
Reid CV2,test,46,150,10,10,0.2952727756439035,-0.16029345789459795,2.3497104848502204e-05,8.477670780848712e-05,5.048090679338202e-05,0.5954572676662528
Reid CV2,test,47,150,10,10,0.29862549425720203,0.1323121195915145,4.699632881965954e-06,7.611867476953194e-05,5.809975118609145e-05,0.7632785431696332
Reid CV2,test,48,150,10,10,0.311235103449388,0.19240451589985946,2.0517545635811985e-06,5.15493520651944e-05,5.316472379490733e-05,1.0313364119042656
Reid CV2,test,49,150,10,10,0.28963592705561686,-0.18093024901796562,2.8926009690621868e-05,9.95971349766478e-05,5.463590059662238e-05,0.5485689985904983
Reid CV2,test,50,150,10,10,0.3010269898976361,-0.1649882779198636,2.4907083570724353e-05,8.421868551522493e-05,5.032822446082719e-05,0.5975897647052318
Reid CV2,test,51,150,10,10,0.2815849181900352,-0.1646967177505131,2.0388291886774823e-05,6.852446676930413e-05,3.931832543457858e-05,0.5737852082373507
Reid CV2,test,52,150,10,10,0.3020866366461597,0.3369907950737384,1.9313583834446035e-06,6.854773528175429e-05,5.880789831280708e-05,0.8579116154762343
Reid CV2,test,53,150,10,10,0.29522942229038857,-0.3024752224919094,3.535119685693644e-05,0.00010404367640148848,5.524046719074249e-05,0.5309353638906228
Reid CV2,test,54,150,10,10,0.2929053676004327,-0.042791850878241125,1.6208972738240846e-05,7.156030187616125e-05,4.1707065975060686e-05,0.5828240642030394
Reid CV2,test,55,150,10,10,0.2950931110355808,-0.04020716317747465,1.329204133071471e-05,7.174386701080948e-05,4.3551845010370016e-05,0.6070462441592138
Reid CV2,test,56,150,10,10,0.300589894844832,-0.20194419231107077,2.1960331650916487e-05,6.653094169450924e-05,4.15188042097725e-05,0.6240525558831677
Reid CV2,test,57,150,10,10,0.30659851597082893,-0.029304514219007618,1.5497602362302132e-05,8.113346120808274e-05,5.794777098344639e-05,0.7142277689204941
Reid CV2,test,58,150,10,10,0.2972055790994853,-0.11409692712043427,2.090284579026047e-05,9.612558642402291e-05,5.580432843999006e-05,0.5805356358902161
Reid CV2,test,59,150,10,10,0.2866571805729372,-0.13142055995354962,1.9084669474978e-05,6.559332541655749e-05,4.807419827557169e-05,0.7329129598213127
Reid CV2,test,60,150,10,10,0.3065095911898304,-0.044870380584666296,1.2808320207113866e-05,7.268928311532363e-05,5.342432632460259e-05,0.7349684029741133
Reid CV2,test,61,150,10,10,0.29673691366417404,-0.12617879240452315,1.690478893578984e-05,6.398160621756688e-05,4.292243829695508e-05,0.6708559042891024
Reid CV2,test,62,150,10,10,0.30521991300144996,0.21689405196091674,2.5209492378053255e-06,5.4874286433914676e-05,4.755496047437191e-05,0.8666164712983109
Reid CV2,test,63,150,10,10,0.31227100235540434,0.38704244664361515,2.5839967747742776e-06,6.460312579292804e-05,5.467161099659279e-05,0.8462688194350121
Reid CV2,test,64,150,10,10,0.2876817382968525,-0.20809454735690677,2.9710699891438708e-05,9.786783630261198e-05,5.606090780929662e-05,0.5728225934816179
Reid CV2,test,65,150,10,10,0.28523576874676143,-0.15301492537313433,1.7020260202116333e-05,5.832022725371644e-05,3.945338903577067e-05,0.6764958041766977
Reid CV2,test,66,150,10,10,0.28365878725590954,0.05557861530798605,7.082234787958441e-06,5.996628533466719e-05,4.6094100980553776e-05,0.7686669388191409
Reid CV2,val,0,300,20,20,0.2943266984795724,-0.17479204944045432,0.00015024709864519536,0.00032474612817168236,7.016825111350045e-05,0.21607109377576583
Reid CV2,val,1,300,20,20,0.28886771478481815,-0.23390913677534056,0.00010256928362650797,0.0002186919591622427,5.906025762669742e-05,0.2700614044199125
Reid CV2,val,2,300,20,20,0.29495453632791213,-0.07362993633061209,0.00015958829317241907,0.0003693641920108348,7.162438123486936e-05,0.19391262819750638
Reid CV2,val,3,300,20,20,0.3050471823035,0.12241124752264534,7.488413393730298e-05,0.0002785924298223108,7.638009265065193e-05,0.2741642789768838
Reid CV2,val,4,300,20,20,0.30317499183806723,0.1484755535662568,7.742637535557151e-05,0.00029378040926530957,8.134168456308544e-05,0.27687919955760815
Reid CV2,val,5,300,20,20,0.2851151727591387,-0.11519226097766601,0.0001275642862310633,0.0002905392902903259,5.9787551435874775e-05,0.2057812951085932
Reid CV2,val,6,300,20,20,0.30312599588608513,0.13148921660557497,6.013870006427169e-05,0.0002496919478289783,7.508822454838082e-05,0.30072345224288555
Reid CV2,val,7,300,20,20,0.2823685307605265,-0.22490676059673217,0.00011012737377313897,0.00025390356313437223,6.578941975021735e-05,0.2591118412757363
Reid CV2,val,8,300,20,20,0.29142395910405594,-0.10133586324343118,0.00012786143634002656,0.0003357189707458019,7.913715671747923e-05,0.23572441122905718
Reid CV2,val,9,300,20,20,0.28904604273247064,-0.057117283636178406,0.00010111647134181112,0.00026595714734867215,6.529829261125997e-05,0.24552185666833512
Reid CV2,val,10,300,20,20,0.30164344562826206,-0.09771095564976572,0.00012031202641082928,0.00032373200519941747,7.506465772166848e-05,0.23187283467826725
Reid CV2,val,11,300,20,20,0.290669806746554,-0.1378687916276203,0.00012350764882285148,0.0003130111435893923,7.956501940498129e-05,0.2541922900654125
Reid CV2,val,12,300,20,20,0.29998781527963936,-0.129845583785924,0.00011636410636128858,0.00026797165628522635,6.187205872265622e-05,0.23089030974529717
Reid CV2,val,13,300,20,20,0.29544510405639013,0.08407821566002002,9.844873420661315e-05,0.0003325940342620015,8.272758714156225e-05,0.2487344288213945
Reid CV2,val,14,300,20,20,0.30001059947608305,0.019157967190547208,5.4015057685319334e-05,0.00019300782878417522,6.26887267571874e-05,0.3247988807090672
Reid CV2,val,15,300,20,20,0.2856001742792825,-0.16945716895707894,0.00015904913016129285,0.0003537589800544083,6.904336623847485e-05,0.1951706391392692
Reid CV2,val,16,300,20,20,0.29847517623211206,-0.08838944909702046,0.00010314099927200004,0.00024258320627268404,6.406645115930587e-05,0.264100933216662
Reid CV2,val,17,300,20,20,0.2968068978586318,-0.20864193806284223,0.00014419222134165466,0.00028099713381379843,5.694876745110378e-05,0.20266672004149566
Reid CV2,val,18,300,20,20,0.28839787756395024,-0.05015841568590454,7.693014049436897e-05,0.00020622264128178358,5.36879560968373e-05,0.2603397753182582
Reid CV2,val,19,300,20,20,0.27529210601310916,-0.14930189514344344,9.2625807155855e-05,0.00022303260629996657,5.47631861991249e-05,0.24553892414040768
Reid CV2,val,20,300,20,20,0.2709358067488015,-0.4131126570383999,0.00016590107406955212,0.0002899743849411607,5.9182602853979915e-05,0.20409596822143025
Reid CV2,val,21,300,20,20,0.2976321104273015,-0.07887975527610551,7.425122748827562e-05,0.00018493077368475497,5.506125671672635e-05,0.29773982782653224
Reid CV2,val,22,300,20,20,0.30159087597525597,0.1846944409054232,0.00010216828377451748,0.0003660405636765063,8.791081927483901e-05,0.24016687765930633
Reid CV2,val,23,300,20,20,0.2986184753151879,-0.2992401548915029,0.00013624801067635417,0.0002697012387216091,6.71503075864166e-05,0.24898034545451406
Reid CV2,val,24,300,20,20,0.3027136907046498,0.009842765117406664,7.446517702192068e-05,0.00025457472656853497,7.502180960727856e-05,0.2946946486735464
Reid CV2,test,0,300,20,20,0.3124594957121973,0.22628985135004975,3.835586903733201e-05,0.00019114701717626303,6.433044472942129e-05,0.3365495610642987
Reid CV2,test,1,300,20,20,0.27537541915731156,-0.19939623059559913,0.00012426800094544888,0.0002651759423315525,6.555929576279595e-05,0.24722942506159334
Reid CV2,test,2,300,20,20,0.3049480358193346,0.15274658863195395,7.652841304661706e-05,0.0003039365983568132,8.577558764955029e-05,0.2822153966099605
Reid CV2,test,3,300,20,20,0.30591715976331363,0.27043541678986066,7.721604924881831e-05,0.00030475264065898955,8.14432860352099e-05,0.267243905939909
Reid CV2,test,4,300,20,20,0.2968593924437393,-0.28877065137325053,0.0001646308955969289,0.0003355035441927612,7.010135595919564e-05,0.20894371213831173
Reid CV2,test,5,300,20,20,0.30637150008429626,0.1666547755599339,0.00011921181430807337,0.0003943862102460116,8.914063073461875e-05,0.22602370067405322
Reid CV2,test,6,300,20,20,0.28983240544108363,-0.20166526012213679,0.00014070874021854252,0.00030645448714494705,7.164803537307307e-05,0.23379665946671205
Reid CV2,test,7,300,20,20,0.3094072181170458,0.22777513207003866,0.00011400625226087868,0.000409364904044196,9.943410259438679e-05,0.24289845468445836
Reid CV2,test,8,300,20,20,0.2909531808821936,-0.042521413310994655,0.00010477873729541898,0.00030296220211312175,8.031776087591425e-05,0.265108189456336
Reid CV2,test,9,300,20,20,0.2979783820826714,0.1839949200055756,4.943030944559723e-05,0.00020730568212457,6.172921712277457e-05,0.29776905529141007
Reid CV2,test,10,300,20,20,0.31104646955817017,0.3511981878154433,4.396838994580321e-05,0.00021100492449477315,6.788143946323544e-05,0.3217054750061861
Reid CV2,test,11,300,20,20,0.2933028339051976,-0.03172131821950494,0.00010289862984791398,0.00029989867471158504,7.413708226522431e-05,0.24720710198710458
Reid CV2,test,12,300,20,20,0.30409827954253077,-0.1321076459356574,0.0001698815613053739,0.0003826929023489356,7.536494376836345e-05,0.19693321539485056
Reid CV2,test,13,300,20,20,0.3019778685165227,-0.11387664120857237,0.0001368947559967637,0.0003201400686521083,6.556345761055127e-05,0.20479616277523247
Reid CV2,test,14,300,20,20,0.3124529796079984,0.24278816770565945,8.985766908153892e-05,0.00034232079633511603,8.760701166465878e-05,0.25592079886053903
Reid CV2,test,15,300,20,20,0.2961664988251091,-0.06101523785207794,0.00013620135723613203,0.00036856511724181473,8.327408431796357e-05,0.22594130703727894
Reid CV2,test,16,300,20,20,0.30516776879745283,0.3065302920375384,0.00010514460154809058,0.0003830479399766773,9.35710922931321e-05,0.24428036944626141
Reid CV2,test,17,300,20,20,0.29394728061394726,-0.013084439259151232,0.00013052417489234358,0.00038246475742198527,8.604645699961111e-05,0.22497878648900813
Reid CV2,test,18,300,20,20,0.28746136471707084,-0.02992021276595745,0.00012593505380209535,0.0003062106261495501,6.404002488125116e-05,0.2091371736066882
Reid CV2,test,19,300,20,20,0.3079177233023387,0.2523934532949343,5.521922867046669e-05,0.00024730319273658097,7.422325143124908e-05,0.30013058307059215
Reid CV2,test,20,300,20,20,0.27841551439255585,-0.19023604864677862,0.00016474279982503504,0.0003572119167074561,6.580354238394648e-05,0.1842142977493028
Reid CV2,test,21,300,20,20,0.29194867240376077,-0.13710198358305367,0.0001026746685965918,0.0002504456206224859,6.236482295207679e-05,0.24901542617143077
Reid CV2,test,22,300,20,20,0.2993996659795676,-0.2736015625,0.00012049869110342115,0.00026449814322404563,6.523276533698663e-05,0.24662844336767462
Reid CV2,test,23,300,20,20,0.29599343516505666,-0.1989580879080604,0.00014095488586463034,0.00029188417829573154,7.033570000203326e-05,0.2409712661121716
Reid CV2,test,24,300,20,20,0.29059525156368693,-0.2685383365969914,0.0001442920765839517,0.00027280402719043195,5.572443478740752e-05,0.20426544051165657
Reid CV2,test,25,300,20,20,0.3189749408460059,0.18479783040843792,5.59598884137813e-05,0.00025047428789548576,7.89570840424858e-05,0.31523029651423484
Reid CV2,test,26,300,20,20,0.291035795247824,0.00449731811305185,0.0001022091819322668,0.00031241189572028816,7.635967631358653e-05,0.24441987440181748
Reid CV2,test,27,300,20,20,0.2947985729378799,0.03780550895950586,7.721917063463479e-05,0.00023739333846606314,6.14890523138456e-05,0.25901759801333196
Reid CV2,test,28,300,20,20,0.3000431872165839,-0.15029455984781073,0.00013085956743452698,0.00028686647419817746,5.9932866861345246e-05,0.20892252058684804
Reid CV2,test,29,300,20,20,0.2955337391379784,-0.09477366377138113,9.162264905171469e-05,0.00024705741088837385,7.254377851495519e-05,0.29363125863782374
Reid CV2,test,30,300,20,20,0.3008271783076418,0.10535544379502515,7.39871320547536e-05,0.00026518554659560323,6.962817133171484e-05,0.2625639753960455
Reid CV2,test,31,300,20,20,0.2912360544862678,-0.14986033090830955,0.00012523426266852766,0.00028174935141578317,5.817112833028659e-05,0.20646410732794301
Reid CV2,test,32,300,20,20,0.29158571624025176,-0.2550449107826157,0.00016915610467549413,0.00034136162139475346,8.010953752091154e-05,0.23467646185179147
Reid CV2,test,33,300,20,20,0.3016697150274352,0.27848454191328176,3.900246156263165e-05,0.00019704762962646782,6.643569940933958e-05,0.33715553714235497
Reid CV2,test,34,300,20,20,0.2923528374196238,-0.2528022494403142,0.00014229700900614262,0.00028124547679908574,5.7025048590730876e-05,0.20275898919244859
Reid CV2,test,35,300,20,20,0.29791350418192103,0.17318020709189122,4.889864430879243e-05,0.00020648035570047796,6.737573130521923e-05,0.3263057692662783
Reid CV2,test,36,300,20,20,0.2878394371753567,-0.06313537096089321,9.232389129465446e-05,0.00022653816267848015,5.4260584875009954e-05,0.23952072460312404
Reid CV2,test,37,300,20,20,0.3062143540927906,0.24458121827411167,8.038393571041524e-05,0.00030788249569013715,8.129382331389934e-05,0.2640417186812597
Reid CV2,test,38,300,20,20,0.3063388924054721,0.2786515334103932,8.668249938637018e-05,0.0003377287939656526,8.925968722905964e-05,0.26429398032948725
Reid CV2,test,39,300,20,20,0.29822381804032927,-0.16543573736822867,0.00017582350119482726,0.00039840448880568147,8.221014286391437e-05,0.20634843525573754
Reid CV2,test,40,300,20,20,0.29022821214414624,-0.11301655353102298,7.53198764869012e-05,0.00021717285562772304,7.118997746147215e-05,0.32780329408895265
Reid CV2,test,41,300,20,20,0.3072051359909773,0.16631888566346606,4.739252835861407e-05,0.00021395375370047987,6.907431816216558e-05,0.32284695625796195
Reid CV2,test,42,300,20,20,0.30651131434676976,0.21047223075287613,9.876010881271213e-05,0.00037605580291710794,9.666835103416815e-05,0.25705852770865567
Reid CV2,test,43,300,20,20,0.29755270911894477,-0.36430817739167565,0.00013039223267696798,0.00024451795616187155,6.101166582084261e-05,0.24951814082910426
Reid CV2,test,44,300,20,20,0.28664810934225754,-0.14233597365357864,0.00014247525541577488,0.00029374839505180717,5.773358134320006e-05,0.19654092521260527
Reid CV2,test,45,300,20,20,0.2715000153407173,-0.27240288404944085,0.00015202366921585053,0.00030152726685628295,5.707128730136901e-05,0.1892740510547954
Reid CV2,test,46,300,20,20,0.29316798259862425,-0.18137483650894848,0.00016244380094576627,0.00036098441341891885,7.260224083438516e-05,0.20112292424695627
Reid CV2,test,47,300,20,20,0.2977472801542257,0.1311839592616168,7.993508916115388e-05,0.00030483718728646636,8.20967325125821e-05,0.2693133775553206
