dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,dz0,z_next0,z1,dz1,z_next1
dePablo CV1,test,35,61,0.6161616161616161,-0.10985056419640134,-0.12283631741223562,-1.6011180877685547,0.0354841947555542,-1.5656338930130005,,,
dePablo CV1,test,35,62,0.6262626262626263,-0.11005855272745978,-0.12283631741223562,-1.5656338930130005,0.035419464111328125,-1.5302144289016724,,,
dePablo CV1,test,35,63,0.6363636363636364,-0.11032556883853169,-0.12283631741223562,-1.5302144289016724,0.03535020351409912,-1.4948642253875732,,,
dePablo CV1,test,35,64,0.6464646464646465,-0.11051228606306208,-0.12283631741223562,-1.4948643445968628,0.035677552223205566,-1.4591867923736572,,,
dePablo CV1,test,35,65,0.6565656565656566,-0.11079406089544429,-0.12283631741223562,-1.4591867923736572,0.03647720813751221,-1.422709584236145,,,
dePablo CV1,test,35,66,0.6666666666666666,-0.11095185563938835,-0.12283631741223562,-1.4227097034454346,0.03547024726867676,-1.3872394561767578,,,
dePablo CV1,test,35,67,0.6767676767676768,-0.11117985326194725,-0.12283631741223562,-1.3872393369674683,0.03525519371032715,-1.3519841432571411,,,
dePablo CV1,test,35,68,0.6868686868686869,-0.11137942622246189,-0.12283631741223562,-1.3519841432571411,0.03568315505981445,-1.3163009881973267,,,
dePablo CV1,test,35,69,0.696969696969697,-0.11161597880582531,-0.12283631741223562,-1.3163009881973267,0.0357508659362793,-1.2805501222610474,,,
dePablo CV1,test,35,70,0.7070707070707071,-0.11181034220994139,-0.12283631741223562,-1.2805501222610474,0.03479361534118652,-1.2457565069198608,,,
dePablo CV1,test,35,71,0.7171717171717171,-0.11200173634499379,-0.12283631741223562,-1.2457565069198608,0.035676002502441406,-1.2100805044174194,,,
dePablo CV1,test,35,72,0.7272727272727273,-0.11219512195121951,-0.12283631741223562,-1.2100805044174194,0.035302162170410156,-1.1747783422470093,,,
dePablo CV1,test,35,73,0.7373737373737373,-0.11237844290455948,-0.12283631741223562,-1.1747783422470093,0.03519415855407715,-1.1395841836929321,,,
dePablo CV1,test,35,74,0.7474747474747475,-0.11257583916711542,-0.12283631741223562,-1.1395841836929321,0.03546476364135742,-1.1041194200515747,,,
dePablo CV1,test,35,75,0.7575757575757576,-0.11275628037462629,-0.12283631741223562,-1.1041194200515747,0.035968780517578125,-1.0681506395339966,,,
dePablo CV1,test,35,76,0.7676767676767676,-0.11296140939597316,-0.12283631741223562,-1.0681506395339966,0.03571939468383789,-1.0324312448501587,,,
dePablo CV1,test,35,77,0.7777777777777778,-0.11313125737430052,-0.12283631741223562,-1.0324312448501587,0.03548640012741089,-0.9969448447227478,,,
dePablo CV1,test,35,78,0.7878787878787878,-0.11328247394591649,-0.12283631741223562,-0.9969449639320374,0.03510463237762451,-0.9618403315544128,,,
dePablo CV1,test,35,79,0.797979797979798,-0.11342452487592301,-0.12283631741223562,-0.9618403315544128,0.03518545627593994,-0.9266548752784729,,,
dePablo CV1,test,35,80,0.8080808080808081,-0.11356075144930905,-0.12283631741223562,-0.9266548752784729,0.03575390577316284,-0.8909009695053101,,,
dePablo CV1,test,35,81,0.8181818181818182,-0.11371641076429653,-0.12283631741223562,-0.8909010291099548,0.03495991230010986,-0.855941116809845,,,
dePablo CV1,test,35,82,0.8282828282828283,-0.11389830069255039,-0.12283631741223562,-0.855941116809845,0.03535962104797363,-0.8205814957618713,,,
dePablo CV1,test,35,83,0.8383838383838383,-0.11409297175517309,-0.12283631741223562,-0.8205814957618713,0.035973548889160156,-0.7846079468727112,,,
dePablo CV1,test,35,84,0.8484848484848485,-0.11421831818727984,-0.12283631741223562,-0.7846079468727112,0.03507983684539795,-0.7495281100273132,,,
dePablo CV1,test,35,85,0.8585858585858586,-0.11441784888444473,-0.12283631741223562,-0.7495281100273132,0.035743534564971924,-0.7137845754623413,,,
dePablo CV1,test,35,86,0.8686868686868687,-0.11452272418436299,-0.12283631741223562,-0.7137845754623413,0.03505593538284302,-0.6787286400794983,,,
dePablo CV1,test,35,87,0.8787878787878788,-0.11472497145613403,-0.12283631741223562,-0.6787286400794983,0.03580605983734131,-0.642922580242157,,,
dePablo CV1,test,35,88,0.8888888888888888,-0.1148527521080683,-0.12283631741223562,-0.642922580242157,0.035137176513671875,-0.6077854037284851,,,
dePablo CV1,test,35,89,0.898989898989899,-0.11500632624316647,-0.12283631741223562,-0.6077853441238403,0.03435158729553223,-0.5734337568283081,,,
dePablo CV1,test,35,90,0.9090909090909091,-0.11514128561648686,-0.12283631741223562,-0.5734337568283081,0.03539919853210449,-0.5380345582962036,,,
dePablo CV1,test,35,91,0.9191919191919192,-0.11528494385170313,-0.12283631741223562,-0.5380345582962036,0.035355329513549805,-0.5026792287826538,,,
dePablo CV1,test,35,92,0.9292929292929293,-0.11541414806219004,-0.12283631741223562,-0.5026792287826538,0.035457998514175415,-0.4672212302684784,,,
dePablo CV1,test,35,93,0.9393939393939394,-0.11555814458189129,-0.12283631741223562,-0.4672211706638336,0.03536492586135864,-0.431856244802475,,,
dePablo CV1,test,35,94,0.9494949494949495,-0.11571037093539001,-0.12283631741223562,-0.431856244802475,0.035469263792037964,-0.396386981010437,,,
dePablo CV1,test,35,95,0.9595959595959596,-0.1158729182622696,-0.12283631741223562,-0.396386981010437,0.03502529859542847,-0.36136168241500854,,,
dePablo CV1,test,35,96,0.9696969696969697,-0.11601635326595079,-0.12283631741223562,-0.36136168241500854,0.03500822186470032,-0.3263534605503082,,,
dePablo CV1,test,35,97,0.9797979797979798,-0.11618293611033546,-0.12283631741223562,-0.3263534605503082,0.03548815846443176,-0.29086530208587646,,,
dePablo CV1,test,35,98,0.98989898989899,-0.1162925549787022,-0.12283631741223562,-0.29086530208587646,0.0348777174949646,-0.25598758459091187,,,
dePablo CV1,test,35,99,1.0,-0.11640469931870608,-0.12283631741223562,-0.2559875547885895,0.03515219688415527,-0.2208353579044342,,,
dePablo CV1,test,36,0,0.0,,-0.5381298285827363,-2.829680919647217,0.04571533203125,-2.783965587615967,,,
dePablo CV1,test,36,1,0.010101010101010102,0.0774869109947644,-0.5381298285827363,-2.783965587615967,0.038931846618652344,-2.7450337409973145,,,
dePablo CV1,test,36,2,0.020202020202020204,-0.0452418096723869,-0.5381298285827363,-2.7450337409973145,0.035657405853271484,-2.709376335144043,,,
dePablo CV1,test,36,3,0.030303030303030304,-0.14177171472975306,-0.5381298285827363,-2.709376335144043,0.031094074249267578,-2.6782822608947754,,,
dePablo CV1,test,36,4,0.04040404040404041,-0.2110494384923196,-0.5381298285827363,-2.6782822608947754,0.029773473739624023,-2.6485087871551514,,,
dePablo CV1,test,36,5,0.050505050505050504,-0.26318500206015655,-0.5381298285827363,-2.6485090255737305,0.029125690460205078,-2.6193833351135254,,,
dePablo CV1,test,36,6,0.06060606060606061,-0.3020047978067169,-0.5381298285827363,-2.6193833351135254,0.028418302536010742,-2.5909650325775146,,,
dePablo CV1,test,36,7,0.0707070707070707,-0.33184283829350536,-0.5381298285827363,-2.5909650325775146,0.0276944637298584,-2.5632705688476562,,,
dePablo CV1,test,36,8,0.08080808080808081,-0.3543866385102707,-0.5381298285827363,-2.5632705688476562,0.028937101364135742,-2.5343334674835205,,,
dePablo CV1,test,36,9,0.09090909090909091,-0.37294010683032164,-0.5381298285827363,-2.5343337059020996,0.027596712112426758,-2.506736993789673,,,
dePablo CV1,test,36,10,0.10101010101010101,-0.3880375932168761,-0.5381298285827363,-2.506736993789673,0.027637243270874023,-2.479099750518799,,,
dePablo CV1,test,36,11,0.1111111111111111,-0.4000649531409483,-0.5381298285827363,-2.479099750518799,0.02694225311279297,-2.452157497406006,,,
dePablo CV1,test,36,12,0.12121212121212122,-0.4107499468876142,-0.5381298285827363,-2.452157497406006,0.027143001556396484,-2.4250144958496094,,,
dePablo CV1,test,36,13,0.13131313131313133,-0.41936116010190083,-0.5381298285827363,-2.4250144958496094,0.02780008316040039,-2.397214412689209,,,
dePablo CV1,test,36,14,0.1414141414141414,-0.426940141101171,-0.5381298285827363,-2.397214412689209,0.02647566795349121,-2.3707387447357178,,,
dePablo CV1,test,36,15,0.15151515151515152,-0.4333593405475084,-0.5381298285827363,-2.3707387447357178,0.02753281593322754,-2.3432059288024902,,,
dePablo CV1,test,36,16,0.16161616161616163,-0.43952830488541367,-0.5381298285827363,-2.3432059288024902,0.027500629425048828,-2.3157052993774414,,,
dePablo CV1,test,36,17,0.1717171717171717,-0.44485645933014356,-0.5381298285827363,-2.3157052993774414,0.026761531829833984,-2.2889437675476074,,,
dePablo CV1,test,36,18,0.18181818181818182,-0.44961896697713805,-0.5381298285827363,-2.2889435291290283,0.02723860740661621,-2.261704921722412,,,
dePablo CV1,test,36,19,0.1919191919191919,-0.4538917994226451,-0.5381298285827363,-2.261704921722412,0.026503562927246094,-2.235201358795166,,,
dePablo CV1,test,36,20,0.20202020202020202,-0.45796527566250383,-0.5381298285827363,-2.235201358795166,0.027121782302856445,-2.2080795764923096,,,
dePablo CV1,test,36,21,0.21212121212121213,-0.46159236438323065,-0.5381298285827363,-2.2080795764923096,0.025765419006347656,-2.182314157485962,,,
dePablo CV1,test,36,22,0.2222222222222222,-0.46472053126729385,-0.5381298285827363,-2.182314157485962,0.027573823928833008,-2.154740333557129,,,
dePablo CV1,test,36,23,0.23232323232323232,-0.46784399320942743,-0.5381298285827363,-2.154740333557129,0.02616596221923828,-2.1285743713378906,,,
dePablo CV1,test,36,24,0.24242424242424243,-0.4706279968737458,-0.5381298285827363,-2.1285743713378906,0.02757883071899414,-2.1009955406188965,,,
dePablo CV1,test,36,25,0.25252525252525254,-0.4733118449593545,-0.5381298285827363,-2.1009955406188965,0.02639627456665039,-2.074599266052246,,,
dePablo CV1,test,36,26,0.26262626262626265,-0.47561427096120495,-0.5381298285827363,-2.074599266052246,0.027034282684326172,-2.04756498336792,,,
dePablo CV1,test,36,27,0.2727272727272727,-0.47794931437468346,-0.5381298285827363,-2.04756498336792,0.025515079498291016,-2.022049903869629,,,
dePablo CV1,test,36,28,0.2828282828282828,-0.47993489465593636,-0.5381298285827363,-2.022049903869629,0.02677905559539795,-1.995270848274231,,,
dePablo CV1,test,36,29,0.29292929292929293,-0.4821590671042525,-0.5381298285827363,-1.995270848274231,0.026323556900024414,-1.9689472913742065,,,
dePablo CV1,test,36,30,0.30303030303030304,-0.48394878456114304,-0.5381298285827363,-1.9689472913742065,0.026421785354614258,-1.9425255060195923,,,
dePablo CV1,test,36,31,0.31313131313131315,-0.4856368740615003,-0.5381298285827363,-1.9425255060195923,0.02636122703552246,-1.9161642789840698,,,
dePablo CV1,test,36,32,0.32323232323232326,-0.4874551404676458,-0.5381298285827363,-1.9161641597747803,0.02617800235748291,-1.8899861574172974,,,
dePablo CV1,test,36,33,0.3333333333333333,-0.4889948192881886,-0.5381298285827363,-1.8899861574172974,0.027355670928955078,-1.8626304864883423,,,
dePablo CV1,test,36,34,0.3434343434343434,-0.4904506916555109,-0.5381298285827363,-1.8626304864883423,0.024960756301879883,-1.8376697301864624,,,
dePablo CV1,test,36,35,0.35353535353535354,-0.49170073530473973,-0.5381298285827363,-1.8376697301864624,0.027011394500732422,-1.81065833568573,,,
dePablo CV1,test,36,36,0.36363636363636365,-0.4931747324663652,-0.5381298285827363,-1.8106580972671509,0.025902271270751953,-1.784755825996399,,,
dePablo CV1,test,36,37,0.37373737373737376,-0.4944880814152039,-0.5381298285827363,-1.784756064414978,0.027222633361816406,-1.7575334310531616,,,
dePablo CV1,test,36,38,0.3838383838383838,-0.4959172274383594,-0.5381298285827363,-1.7575334310531616,0.025175094604492188,-1.7323583364486694,,,
dePablo CV1,test,36,39,0.3939393939393939,-0.49706533991526414,-0.5381298285827363,-1.7323583364486694,0.0276411771774292,-1.7047171592712402,,,
dePablo CV1,test,36,40,0.40404040404040403,-0.4982885147339304,-0.5381298285827363,-1.7047171592712402,0.02529919147491455,-1.6794179677963257,,,
dePablo CV1,test,36,41,0.41414141414141414,-0.49922375554460324,-0.5381298285827363,-1.6794182062149048,0.026550889015197754,-1.652867317199707,,,
dePablo CV1,test,36,42,0.42424242424242425,-0.5002886280546469,-0.5381298285827363,-1.652867317199707,0.025905847549438477,-1.6269614696502686,,,
dePablo CV1,test,36,43,0.43434343434343436,-0.5012449789762984,-0.5381298285827363,-1.6269614696502686,0.02591121196746826,-1.6010502576828003,,,
dePablo CV1,test,36,44,0.4444444444444444,-0.5022322197100983,-0.5381298285827363,-1.6010502576828003,0.02586042881011963,-1.5751898288726807,,,
dePablo CV1,test,36,45,0.45454545454545453,-0.5031137442353654,-0.5381298285827363,-1.5751897096633911,0.02559983730316162,-1.5495898723602295,,,
dePablo CV1,test,36,46,0.46464646464646464,-0.5039949075903244,-0.5381298285827363,-1.5495898723602295,0.027799487113952637,-1.5217903852462769,,,
dePablo CV1,test,36,47,0.47474747474747475,-0.5049300766900818,-0.5381298285827363,-1.5217903852462769,0.024852275848388672,-1.4969381093978882,,,
dePablo CV1,test,36,48,0.48484848484848486,-0.5057466429720607,-0.5381298285827363,-1.4969381093978882,0.02686488628387451,-1.4700732231140137,,,
dePablo CV1,test,36,49,0.494949494949495,-0.5066587016304291,-0.5381298285827363,-1.4700731039047241,0.025198698043823242,-1.4448744058609009,,,
dePablo CV1,test,36,50,0.5050505050505051,-0.5074185473777706,-0.5381298285827363,-1.4448744058609009,0.02658700942993164,-1.4182873964309692,,,
dePablo CV1,test,36,51,0.5151515151515151,-0.5082320813709582,-0.5381298285827363,-1.4182873964309692,0.025794029235839844,-1.3924933671951294,,,
dePablo CV1,test,36,52,0.5252525252525253,-0.508921727487071,-0.5381298285827363,-1.3924933671951294,0.02526688575744629,-1.367226481437683,,,
dePablo CV1,test,36,53,0.5353535353535354,-0.5097331822984589,-0.5381298285827363,-1.367226481437683,0.026493072509765625,-1.3407334089279175,,,
dePablo CV1,test,36,54,0.5454545454545454,-0.5103606128550074,-0.5381298285827363,-1.3407334089279175,0.02504253387451172,-1.3156908750534058,,,
dePablo CV1,test,36,55,0.5555555555555556,-0.5110191953190202,-0.5381298285827363,-1.3156908750534058,0.02680814266204834,-1.2888827323913574,,,
dePablo CV1,test,36,56,0.5656565656565656,-0.5116997514140578,-0.5381298285827363,-1.2888827323913574,0.025871872901916504,-1.263010859489441,,,
dePablo CV1,test,36,57,0.5757575757575758,-0.5123127427818038,-0.5381298285827363,-1.263010859489441,0.025952935218811035,-1.2370579242706299,,,
dePablo CV1,test,36,58,0.5858585858585859,-0.5129288608343332,-0.5381298285827363,-1.2370579242706299,0.025466322898864746,-1.2115916013717651,,,
dePablo CV1,test,36,59,0.5959595959595959,-0.5134652365283535,-0.5381298285827363,-1.2115916013717651,0.026565074920654297,-1.1850265264511108,,,
dePablo CV1,test,36,60,0.6060606060606061,-0.5141560569771839,-0.5381298285827363,-1.1850265264511108,0.025141239166259766,-1.159885287284851,,,
dePablo CV1,test,36,61,0.6161616161616161,-0.5146671074926644,-0.5381298285827363,-1.159885287284851,0.025809168815612793,-1.1340761184692383,,,
dePablo CV1,test,36,62,0.6262626262626263,-0.5152998576946534,-0.5381298285827363,-1.1340761184692383,0.02546072006225586,-1.1086153984069824,,,
dePablo CV1,test,36,63,0.6363636363636364,-0.5158879402091718,-0.5381298285827363,-1.1086153984069824,0.026442646980285645,-1.0821727514266968,,,
dePablo CV1,test,36,64,0.6464646464646465,-0.5165634894381173,-0.5381298285827363,-1.0821727514266968,0.025118470191955566,-1.0570542812347412,,,
dePablo CV1,test,36,65,0.6565656565656566,-0.5170448376940614,-0.5381298285827363,-1.0570542812347412,0.02532649040222168,-1.0317277908325195,,,
dePablo CV1,test,36,66,0.6666666666666666,-0.5175342130987293,-0.5381298285827363,-1.0317277908325195,0.026767849922180176,-1.0049599409103394,,,
dePablo CV1,test,36,67,0.6767676767676768,-0.5180237106577601,-0.5381298285827363,-1.0049599409103394,0.02477782964706421,-0.9801821112632751,,,
dePablo CV1,test,36,68,0.6868686868686869,-0.5185179695085345,-0.5381298285827363,-0.9801822304725647,0.026300787925720215,-0.9538814425468445,,,
dePablo CV1,test,36,69,0.696969696969697,-0.5190470626040723,-0.5381298285827363,-0.9538813829421997,0.024574220180511475,-0.9293071627616882,,,
dePablo CV1,test,36,70,0.7070707070707071,-0.5195194114301758,-0.5381298285827363,-0.9293071627616882,0.026513338088989258,-0.902793824672699,,,
dePablo CV1,test,36,71,0.7171717171717171,-0.5200034066472203,-0.5381298285827363,-0.9027937650680542,0.02504962682723999,-0.8777441382408142,,,
dePablo CV1,test,36,72,0.7272727272727273,-0.5204344418318217,-0.5381298285827363,-0.8777440786361694,0.025739550590515137,-0.8520045280456543,,,
dePablo CV1,test,36,73,0.7373737373737373,-0.5209463469846922,-0.5381298285827363,-0.8520044684410095,0.024934768676757812,-0.8270696997642517,,,
dePablo CV1,test,36,74,0.7474747474747475,-0.5213815453536584,-0.5381298285827363,-0.8270696997642517,0.025991618633270264,-0.8010780811309814,,,
dePablo CV1,test,36,75,0.7575757575757576,-0.5218203190596138,-0.5381298285827363,-0.8010780811309814,0.02532881498336792,-0.7757492661476135,,,
dePablo CV1,test,36,76,0.7676767676767676,-0.5222575727447472,-0.5381298285827363,-0.7757492661476135,0.025568008422851562,-0.750181257724762,,,
dePablo CV1,test,36,77,0.7777777777777778,-0.5227466014209267,-0.5381298285827363,-0.750181257724762,0.02528536319732666,-0.7248958945274353,,,
dePablo CV1,test,36,78,0.7878787878787878,-0.5231834267558702,-0.5381298285827363,-0.7248958945274353,0.02543962001800537,-0.6994562745094299,,,
dePablo CV1,test,36,79,0.797979797979798,-0.5235587406434501,-0.5381298285827363,-0.6994563341140747,0.026246249675750732,-0.673210084438324,,,
dePablo CV1,test,36,80,0.8080808080808081,-0.5239920928709929,-0.5381298285827363,-0.673210084438324,0.023655414581298828,-0.6495546698570251,,,
dePablo CV1,test,36,81,0.8181818181818182,-0.5243510429943731,-0.5381298285827363,-0.6495546102523804,0.025968611240386963,-0.6235859990119934,,,
dePablo CV1,test,36,82,0.8282828282828283,-0.5248427750208814,-0.5381298285827363,-0.6235859990119934,0.025246620178222656,-0.5983393788337708,,,
dePablo CV1,test,36,83,0.8383838383838383,-0.5252035578638256,-0.5381298285827363,-0.5983393788337708,0.026013672351837158,-0.5723257064819336,,,
dePablo CV1,test,36,84,0.8484848484848485,-0.5256147418144325,-0.5381298285827363,-0.5723257064819336,0.02423030138015747,-0.5480954051017761,,,
dePablo CV1,test,36,85,0.8585858585858586,-0.5259799885073133,-0.5381298285827363,-0.5480954051017761,0.025948405265808105,-0.522146999835968,,,
dePablo CV1,test,36,86,0.8686868686868687,-0.5264202532831372,-0.5381298285827363,-0.522146999835968,0.02479347586631775,-0.49735352396965027,,,
dePablo CV1,test,36,87,0.8787878787878788,-0.5267723826610337,-0.5381298285827363,-0.49735352396965027,0.025530517101287842,-0.4718230068683624,,,
dePablo CV1,test,36,88,0.8888888888888888,-0.527176711560687,-0.5381298285827363,-0.4718230068683624,0.025484949350357056,-0.44633805751800537,,,
dePablo CV1,test,36,89,0.898989898989899,-0.5275945557604625,-0.5381298285827363,-0.44633805751800537,0.024022728204727173,-0.4223153293132782,,,
dePablo CV1,test,36,90,0.9090909090909091,-0.5278947868942331,-0.5381298285827363,-0.4223153591156006,0.026387453079223633,-0.39592790603637695,,,
dePablo CV1,test,36,91,0.9191919191919192,-0.5283085672556678,-0.5381298285827363,-0.39592793583869934,0.02449655532836914,-0.3714313805103302,,,
dePablo CV1,test,36,92,0.9292929292929293,-0.5285964432284542,-0.5381298285827363,-0.3714314103126526,0.025243133306503296,-0.3461882770061493,,,
dePablo CV1,test,36,93,0.9393939393939394,-0.5289831930498796,-0.5381298285827363,-0.3461882770061493,0.025049686431884766,-0.3211385905742645,,,
dePablo CV1,test,36,94,0.9494949494949495,-0.5292917501151321,-0.5381298285827363,-0.3211385905742645,0.025657981634140015,-0.2954806089401245,,,
dePablo CV1,test,36,95,0.9595959595959596,-0.5296495671247974,-0.5381298285827363,-0.2954806387424469,0.024554312229156494,-0.2709263265132904,,,
dePablo CV1,test,36,96,0.9696969696969697,-0.5300008388909861,-0.5381298285827363,-0.270926296710968,0.025431647896766663,-0.24549464881420135,,,
dePablo CV1,test,36,97,0.9797979797979798,-0.5303808634288086,-0.5381298285827363,-0.24549464881420135,0.024808242917060852,-0.2206864058971405,,,
dePablo CV1,test,36,98,0.98989898989899,-0.5307582480792145,-0.5381298285827363,-0.2206864058971405,0.02505345642566681,-0.1956329494714737,,,
dePablo CV1,test,36,99,1.0,-0.531035219000366,-0.5381298285827363,-0.19563297927379608,0.024852126836776733,-0.17078085243701935,,,
dePablo CV1,test,37,0,0.0,,0.15301959837093992,-4.77398681640625,0.055318355560302734,-4.718668460845947,,,
dePablo CV1,test,37,1,0.010101010101010102,0.23024236037934667,0.15301959837093992,-4.718668460845947,0.05325889587402344,-4.665409564971924,,,
dePablo CV1,test,37,2,0.020202020202020204,0.2081578947368421,0.15301959837093992,-4.665409564971924,0.05256175994873047,-4.612847805023193,,,
dePablo CV1,test,37,3,0.030303030303030304,0.19276476756378888,0.15301959837093992,-4.612847805023193,0.051728248596191406,-4.561119556427002,,,
dePablo CV1,test,37,4,0.04040404040404041,0.18442033721082213,0.15301959837093992,-4.561119556427002,0.051253318786621094,-4.509866237640381,,,
dePablo CV1,test,37,5,0.050505050505050504,0.17945234113712374,0.15301959837093992,-4.509866237640381,0.05144214630126953,-4.458424091339111,,,
dePablo CV1,test,37,6,0.06060606060606061,0.1755134006265228,0.15301959837093992,-4.458424091339111,0.05226325988769531,-4.406160831451416,,,
dePablo CV1,test,37,7,0.0707070707070707,0.17257066149601014,0.15301959837093992,-4.406160831451416,0.05175495147705078,-4.354405879974365,,,
dePablo CV1,test,37,8,0.08080808080808081,0.17027803158856547,0.15301959837093992,-4.354405879974365,0.05146980285644531,-4.30293607711792,,,
dePablo CV1,test,37,9,0.09090909090909091,0.16901653611836379,0.15301959837093992,-4.30293607711792,0.051219940185546875,-4.251716136932373,,,
dePablo CV1,test,37,10,0.10101010101010101,0.1679548777940255,0.15301959837093992,-4.251716136932373,0.05156707763671875,-4.200149059295654,,,
dePablo CV1,test,37,11,0.1111111111111111,0.1671415004748338,0.15301959837093992,-4.2001495361328125,0.051923274993896484,-4.148226261138916,,,
dePablo CV1,test,37,12,0.12121212121212122,0.16582476920397143,0.15301959837093992,-4.148226261138916,0.0518646240234375,-4.0963616371154785,,,
dePablo CV1,test,37,13,0.13131313131313133,0.164897893552018,0.15301959837093992,-4.0963616371154785,0.05129575729370117,-4.045065879821777,,,
dePablo CV1,test,37,14,0.1414141414141414,0.16425265044049575,0.15301959837093992,-4.045065402984619,0.05138444900512695,-3.993680953979492,,,
dePablo CV1,test,37,15,0.15151515151515152,0.16394870722698446,0.15301959837093992,-3.993680953979492,0.051711082458496094,-3.941969871520996,,,
dePablo CV1,test,37,16,0.16161616161616163,0.1633286503087529,0.15301959837093992,-3.941969871520996,0.051589250564575195,-3.890380620956421,,,
dePablo CV1,test,37,17,0.1717171717171717,0.16282287822878228,0.15301959837093992,-3.890380620956421,0.051481008529663086,-3.838899612426758,,,
dePablo CV1,test,37,18,0.18181818181818182,0.16208288560392647,0.15301959837093992,-3.838899612426758,0.05183887481689453,-3.7870607376098633,,,
dePablo CV1,test,37,19,0.1919191919191919,0.16172261970280682,0.15301959837093992,-3.787060499191284,0.051095008850097656,-3.7359654903411865,,,
dePablo CV1,test,37,20,0.20202020202020202,0.16157285157781903,0.15301959837093992,-3.7359654903411865,0.05133843421936035,-3.684627056121826,,,
dePablo CV1,test,37,21,0.21212121212121213,0.16120116530962875,0.15301959837093992,-3.684627056121826,0.05169272422790527,-3.632934331893921,,,
dePablo CV1,test,37,22,0.2222222222222222,0.16086708499714775,0.15301959837093992,-3.632934093475342,0.05193066596984863,-3.581003427505493,,,
dePablo CV1,test,37,23,0.23232323232323232,0.16057298772169168,0.15301959837093992,-3.581003427505493,0.05144238471984863,-3.5295610427856445,,,
dePablo CV1,test,37,24,0.24242424242424243,0.1603399433427762,0.15301959837093992,-3.5295610427856445,0.051224708557128906,-3.4783363342285156,,,
dePablo CV1,test,37,25,0.25252525252525254,0.16018828451882844,0.15301959837093992,-3.4783363342285156,0.05175018310546875,-3.426586151123047,,,
dePablo CV1,test,37,26,0.26262626262626265,0.16005551756044575,0.15301959837093992,-3.426586151123047,0.05131888389587402,-3.375267267227173,,,
dePablo CV1,test,37,27,0.2727272727272727,0.15969935298903568,0.15301959837093992,-3.375267505645752,0.051677703857421875,-3.32358980178833,,,
dePablo CV1,test,37,28,0.2828282828282828,0.1594343675863486,0.15301959837093992,-3.32358980178833,0.051123619079589844,-3.2724661827087402,,,
dePablo CV1,test,37,29,0.29292929292929293,0.15932539682539681,0.15301959837093992,-3.272465705871582,0.05150127410888672,-3.2209644317626953,,,
dePablo CV1,test,37,30,0.30303030303030304,0.15931718714582135,0.15301959837093992,-3.2209644317626953,0.05154681205749512,-3.1694176197052,,,
dePablo CV1,test,37,31,0.31313131313131315,0.15913002395977457,0.15301959837093992,-3.1694176197052,0.051442861557006836,-3.1179747581481934,,,
dePablo CV1,test,37,32,0.32323232323232326,0.15891333485893622,0.15301959837093992,-3.1179747581481934,0.051872968673706055,-3.0661017894744873,,,
dePablo CV1,test,37,33,0.3333333333333333,0.15871984275433534,0.15301959837093992,-3.0661020278930664,0.051093101501464844,-3.0150089263916016,,,
dePablo CV1,test,37,34,0.3434343434343434,0.1586454134227775,0.15301959837093992,-3.0150089263916016,0.05109596252441406,-2.9639129638671875,,,
dePablo CV1,test,37,35,0.35353535353535354,0.15857595504274527,0.15301959837093992,-2.9639129638671875,0.05169534683227539,-2.912217617034912,,,
dePablo CV1,test,37,36,0.36363636363636365,0.15839339688444548,0.15301959837093992,-2.912217617034912,0.0515589714050293,-2.860658645629883,,,
dePablo CV1,test,37,37,0.37373737373737376,0.15827277097531317,0.15301959837093992,-2.860658645629883,0.05163455009460449,-2.8090240955352783,,,
dePablo CV1,test,37,38,0.3838383838383838,0.15812006993295796,0.15301959837093992,-2.8090240955352783,0.05128931999206543,-2.757734775543213,,,
dePablo CV1,test,37,39,0.3939393939393939,0.1579723947364891,0.15301959837093992,-2.757734775543213,0.05127763748168945,-2.7064571380615234,,,
dePablo CV1,test,37,40,0.40404040404040403,0.15792571279100184,0.15301959837093992,-2.7064571380615234,0.05153226852416992,-2.6549248695373535,,,
dePablo CV1,test,37,41,0.41414141414141414,0.15773289270539598,0.15301959837093992,-2.6549248695373535,0.051724910736083984,-2.6031999588012695,,,
dePablo CV1,test,37,42,0.42424242424242425,0.1575734927752865,0.15301959837093992,-2.6031999588012695,0.051045894622802734,-2.552154064178467,,,
dePablo CV1,test,37,43,0.43434343434343436,0.1575111630227154,0.15301959837093992,-2.552154064178467,0.05124974250793457,-2.5009043216705322,,,
dePablo CV1,test,37,44,0.4444444444444444,0.15752300777627168,0.15301959837093992,-2.5009043216705322,0.051427602767944336,-2.449476718902588,,,
dePablo CV1,test,37,45,0.45454545454545453,0.15739664232897735,0.15301959837093992,-2.449476718902588,0.05132174491882324,-2.3981549739837646,,,
dePablo CV1,test,37,46,0.46464646464646464,0.15731346678798908,0.15301959837093992,-2.3981549739837646,0.05183148384094238,-2.3463234901428223,,,
dePablo CV1,test,37,47,0.47474747474747475,0.15718992808958746,0.15301959837093992,-2.3463234901428223,0.0511019229888916,-2.2952215671539307,,,
dePablo CV1,test,37,48,0.48484848484848486,0.15710937925772522,0.15301959837093992,-2.2952218055725098,0.05130648612976074,-2.243915319442749,,,
dePablo CV1,test,37,49,0.494949494949495,0.157117536516614,0.15301959837093992,-2.243915557861328,0.05080676078796387,-2.1931087970733643,,,
