dataset,latent_dim,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,pc1,z1,pc2
Reid CV2,2,test,10,1305,0.8787878787878788,0.35244835368534744,0.3524800528535854,12.80490779876709,2.027928798470611,10.139898300170898,-0.012217785688168914
Reid CV2,2,test,10,1320,0.8888888888888888,0.3524498203489127,0.3524800528535854,12.91200065612793,2.1639598851905726,10.223776817321777,-0.012046955580565476
Reid CV2,2,test,10,1335,0.898989898989899,0.3524749650000446,0.3524800528535854,13.019062995910645,2.2999534194255005,10.307633399963379,-0.011874623427828615
Reid CV2,2,test,10,1350,0.9090909090909091,0.3524896916852728,0.3524800528535854,13.126143455505371,2.4359712135776066,10.39150619506836,-0.011700670172187361
Reid CV2,2,test,10,1365,0.9191919191919192,0.3525057384655099,0.3524800528535854,13.233237266540527,2.5720042260397986,10.475386619567871,-0.011528924100407366
Reid CV2,2,test,10,1380,0.9292929292929293,0.3525046926325669,0.3524800528535854,13.340819358825684,2.708658039800471,10.559650421142578,-0.011355658590796397
Reid CV2,2,test,10,1395,0.9393939393939394,0.3524946325379136,0.3524800528535854,13.448695182800293,2.845685992354828,10.644145965576172,-0.011180598340322416
Reid CV2,2,test,10,1410,0.9494949494949495,0.3524733684649531,0.3524800528535854,13.556645393371582,2.982808965021793,10.728700637817383,-0.011004737091043723
Reid CV2,2,test,10,1425,0.9595959595959596,0.352436722078356,0.3524800528535854,13.664888381958008,3.120302976532099,10.813483238220215,-0.010829500133311614
Reid CV2,2,test,10,1440,0.9696969696969697,0.3524111524065232,0.3524800528535854,13.773299217224121,3.2580096913026897,10.898396492004395,-0.01065463331558847
Reid CV2,2,test,10,1455,0.9797979797979798,0.35241941157894563,0.3524800528535854,13.881266593933105,3.3951555852486606,10.982966423034668,-0.010477315393465034
Reid CV2,2,test,10,1470,0.98989898989899,0.35245284363374885,0.3524800528535854,13.989151954650879,3.5321980983928634,11.067473411560059,-0.010299107774159199
Reid CV2,2,test,10,1485,1.0,0.3524881488095906,0.3524800528535854,14.096941947937012,3.669119076904929,11.151905059814453,-0.010121560944392576
Reid CV2,2,test,11,0,0.0,,-0.04889763898242052,3.319197177886963,-10.002163333624408,2.7409462928771973,-0.003268896423878345
Reid CV2,2,test,11,15,0.010101010101010102,0.0594681277562475,-0.04889763898242052,3.4395487308502197,-9.849287063715428,2.8352155685424805,-0.0030720872734664563
Reid CV2,2,test,11,30,0.020202020202020204,0.014278228975635316,-0.04889763898242052,3.5716395378112793,-9.681518008165584,2.9386491775512695,-0.0028803684158183167
Reid CV2,2,test,11,45,0.030303030303030304,0.0003897116134060795,-0.04889763898242052,3.7033932209014893,-9.514175779989515,3.041821002960205,-0.002687404389126033
Reid CV2,2,test,11,60,0.04040404040404041,-0.00733180452827751,-0.04889763898242052,3.83524489402771,-9.346708776254376,3.1450700759887695,-0.002493891040816157
Reid CV2,2,test,11,75,0.050505050505050504,-0.012305632787560498,-0.04889763898242052,3.967097759246826,-9.17924127342963,3.2483184337615967,-0.0023016752231659796
Reid CV2,2,test,11,90,0.06060606060606061,-0.015786096256684493,-0.04889763898242052,4.099282741546631,-9.011351622665297,3.351827383041382,-0.002108561695907469
Reid CV2,2,test,11,105,0.0707070707070707,-0.01858491256310822,-0.04889763898242052,4.2319560050964355,-8.842843372242692,3.455716133117676,-0.0019167469837555824
Reid CV2,2,test,11,120,0.08080808080808081,-0.020769095585768376,-0.04889763898242052,4.364809513092041,-8.67410780500782,3.5597434043884277,-0.001726734607888517
Reid CV2,2,test,11,135,0.09090909090909091,-0.022445304635104288,-0.04889763898242052,4.497926712036133,-8.505037624113468,3.6639766693115234,-0.0015367251345196665
Reid CV2,2,test,11,150,0.10101010101010101,-0.02390996800958438,-0.04889763898242052,4.631525039672852,-8.335357855915046,3.7685842514038086,-0.0013479325170012426
Reid CV2,2,test,11,165,0.1111111111111111,-0.025138016041109684,-0.04889763898242052,4.765404224395752,-8.165322460866324,3.8734099864959717,-0.0011601286150162678
Reid CV2,2,test,11,180,0.12121212121212122,-0.02613700198200299,-0.04889763898242052,4.899433135986328,-7.995098182146452,3.978350877761841,-0.0009737523053572195
Reid CV2,2,test,11,195,0.13131313131313133,-0.027156487057167434,-0.04889763898242052,5.034112453460693,-7.824048283920839,4.083800315856934,-0.0007870253947060192
Reid CV2,2,test,11,210,0.1414141414141414,-0.02798236702706625,-0.04889763898242052,5.169004917144775,-7.6527292891464045,4.189414024353027,-0.0006020644891480817
Reid CV2,2,test,11,225,0.15151515151515152,-0.028722018239962097,-0.04889763898242052,5.3042521476745605,-7.480960169952133,4.295304775238037,-0.0004171856318191183
Reid CV2,2,test,11,240,0.16161616161616163,-0.02940010780303751,-0.04889763898242052,5.439883708953857,-7.30870500604319,4.401493072509766,-0.00023443106496993376
Reid CV2,2,test,11,255,0.1717171717171717,-0.0300330303685533,-0.04889763898242052,5.575830459594727,-7.136050280814117,4.507926940917969,-5.219435384313541e-05
Reid CV2,2,test,11,270,0.18181818181818182,-0.030658567999943695,-0.04889763898242052,5.712153911590576,-6.962917578007505,4.614655017852783,0.00012998452984906112
Reid CV2,2,test,11,285,0.1919191919191919,-0.031212092936456097,-0.04889763898242052,5.848865985870361,-6.789293393718498,4.721683979034424,0.0003100275242137667
Reid CV2,2,test,11,300,0.20202020202020202,-0.03172131821950494,-0.04889763898242052,5.985780715942383,-6.615412049156307,4.828871250152588,0.0004900655698810287
Reid CV2,2,test,11,315,0.21212121212121213,-0.03219334080474314,-0.04889763898242052,6.123210906982422,-6.440877329596235,4.936460018157959,0.0006691697359775632
Reid CV2,2,test,11,330,0.2222222222222222,-0.032605071005576955,-0.04889763898242052,6.260822772979736,-6.2661137255946775,5.044188022613525,0.0008461545602922067
Reid CV2,2,test,11,345,0.23232323232323232,-0.03305130869328583,-0.04889763898242052,6.3989481925964355,-6.090698249663472,5.152317523956299,0.0010233797131499749
Reid CV2,2,test,11,360,0.24242424242424243,-0.03345482124423284,-0.04889763898242052,6.537182331085205,-5.9151457272380155,5.260530471801758,0.0011994342387442064
Reid CV2,2,test,11,375,0.25252525252525254,-0.03382042974337719,-0.04889763898242052,6.675787448883057,-5.739123552616087,5.3690314292907715,0.001374068589486325
Reid CV2,2,test,11,390,0.26262626262626265,-0.0342213821687309,-0.04889763898242052,6.81485652923584,-5.562513244208955,5.477893829345703,0.0015479082468240445
Reid CV2,2,test,11,405,0.2727272727272727,-0.03454647518360855,-0.04889763898242052,6.9542951583862305,-5.385433823802469,5.587045192718506,0.0017219599195111709
Reid CV2,2,test,11,420,0.2828282828282828,-0.03487805757991197,-0.04889763898242052,7.093848705291748,-5.208210123513747,5.69628381729126,0.0018940309250323718
Reid CV2,2,test,11,435,0.29292929292929293,-0.03522610527782131,-0.04889763898242052,7.234085559844971,-5.030120051414832,5.806055068969727,0.0020651736780328334
Reid CV2,2,test,11,450,0.30303030303030304,-0.03553006908273941,-0.04889763898242052,7.374340534210205,-4.852007187158878,5.915840148925781,0.002236058698646028
Reid CV2,2,test,11,465,0.31313131313131315,-0.035789156601984035,-0.04889763898242052,7.514862537384033,-4.673556198217951,6.025832653045654,0.002406013253737517
Reid CV2,2,test,11,480,0.32323232323232326,-0.036076173954185234,-0.04889763898242052,7.655999660491943,-4.494326624191453,6.136302471160889,0.002573428517600722
Reid CV2,2,test,11,495,0.3333333333333333,-0.036367528391824375,-0.04889763898242052,7.797247409820557,-4.3149558586342165,6.246860027313232,0.002741880849611568
Reid CV2,2,test,11,510,0.3434343434343434,-0.036623365061465525,-0.04889763898242052,7.938928127288818,-4.1350369424080675,6.357753753662109,0.002908703715971335
Reid CV2,2,test,11,525,0.35353535353535354,-0.03689332281297175,-0.04889763898242052,8.081013679504395,-3.954605255610719,6.4689621925354,0.003074307168730419
Reid CV2,2,test,11,540,0.36363636363636365,-0.037137693848675456,-0.04889763898242052,8.22335433959961,-3.773850709345422,6.580368518829346,0.0032388036155107398
Reid CV2,2,test,11,555,0.37373737373737376,-0.03738582044039836,-0.04889763898242052,8.366033554077148,-3.5926667406450337,6.6920390129089355,0.0034030530724525197
Reid CV2,2,test,11,570,0.3838383838383838,-0.03764710565071447,-0.04889763898242052,8.5092134475708,-3.4108483845262807,6.804099082946777,0.0035660745862458572
Reid CV2,2,test,11,585,0.3939393939393939,-0.03789455316288809,-0.04889763898242052,8.652692794799805,-3.2286502062010314,6.916392803192139,0.0037288712847951314
Reid CV2,2,test,11,600,0.40404040404040403,-0.03812361982226618,-0.04889763898242052,8.796344757080078,-3.0462349798408566,7.028818130493164,0.0038891138571684946
Reid CV2,2,test,11,615,0.41414141414141414,-0.03838175867738119,-0.04889763898242052,8.94057846069336,-2.863081562586552,7.141697883605957,0.004049328961500647
Reid CV2,2,test,11,630,0.42424242424242425,-0.03860285847118283,-0.04889763898242052,9.084954261779785,-2.6797489433343857,7.2546868324279785,0.004208116217731914
Reid CV2,2,test,11,645,0.43434343434343436,-0.03883176611887395,-0.04889763898242052,9.229717254638672,-2.495925089244915,7.367978096008301,0.00436677554189594
Reid CV2,2,test,11,660,0.4444444444444444,-0.039075649495631866,-0.04889763898242052,9.375039100646973,-2.311393703817332,7.481703281402588,0.004523339911873076
Reid CV2,2,test,11,675,0.45454545454545453,-0.03928323557068016,-0.04889763898242052,9.520601272583008,-2.126557859397258,7.595615386962891,0.004679254746409864
Reid CV2,2,test,11,690,0.46464646464646464,-0.03948196854144197,-0.04889763898242052,9.666190147399902,-1.9416886428367288,7.709547519683838,0.004834512883806896
Reid CV2,2,test,11,705,0.47474747474747475,-0.039683241311505274,-0.04889763898242052,9.812334060668945,-1.7561157817306388,7.823912143707275,0.004988897182069324
Reid CV2,2,test,11,720,0.48484848484848486,-0.03989896737947296,-0.04889763898242052,9.958866119384766,-1.5700512278051562,7.9385786056518555,0.005142190677149409
Reid CV2,2,test,11,735,0.494949494949495,-0.04009320655734336,-0.04889763898242052,10.10555648803711,-1.3837870634490925,8.053366661071777,0.00529384549868
Reid CV2,2,test,11,750,0.5050505050505051,-0.040294036200689776,-0.04889763898242052,10.252827644348145,-1.196786340389101,8.168607711791992,0.005444932655051332
Reid CV2,2,test,11,765,0.5151515151515151,-0.04048578000217175,-0.04889763898242052,10.400250434875488,-1.0095939096055995,8.283966064453125,0.005595108962745568
Reid CV2,2,test,11,780,0.5252525252525253,-0.0406717555773913,-0.04889763898242052,10.547993659973145,-0.8219951420960728,8.399574279785156,0.00574492024593002
Reid CV2,2,test,11,795,0.5353535353535354,-0.040858095995631165,-0.04889763898242052,10.696335792541504,-0.6336379043816661,8.515647888183594,0.0058927788303933075
Reid CV2,2,test,11,810,0.5454545454545454,-0.04107226911121157,-0.04889763898242052,10.845005989074707,-0.4448653821480179,8.631976127624512,0.006039333228476135
Reid CV2,2,test,11,825,0.5555555555555556,-0.0412722306358408,-0.04889763898242052,10.994061470031738,-0.25560430235341214,8.748604774475098,0.006185430834371871
Reid CV2,2,test,11,840,0.5656565656565656,-0.04147345339516158,-0.04889763898242052,11.14344596862793,-0.0659260122973349,8.865489959716797,0.006331140218063599
Reid CV2,2,test,11,855,0.5757575757575758,-0.04167641463210075,-0.04889763898242052,11.293282508850098,0.12432397211880875,8.982725143432617,0.006474375299660888
Reid CV2,2,test,11,870,0.5858585858585859,-0.04187017966981009,-0.04889763898242052,11.443354606628418,0.31487407075280344,9.100146293640137,0.006619144831984533
Reid CV2,2,test,11,885,0.5959595959595959,-0.04204669011832427,-0.04889763898242052,11.593632698059082,0.505683960029391,9.21772575378418,0.006761854551411701
Reid CV2,2,test,11,900,0.6060606060606061,-0.042229605794124124,-0.04889763898242052,11.744345664978027,0.6970432094910961,9.335640907287598,0.0069013848300164835
Reid CV2,2,test,11,915,0.6161616161616161,-0.04240711073723797,-0.04889763898242052,11.895485877990723,0.8889446326568727,9.453889846801758,0.007040929432019336
Reid CV2,2,test,11,930,0.6262626262626263,-0.04259669449650707,-0.04889763898242052,12.047062873840332,1.0814004417003404,9.572480201721191,0.007180629589785897
Reid CV2,2,test,11,945,0.6363636363636364,-0.042766519753441284,-0.04889763898242052,12.19870662689209,1.2739388004388599,9.691119194030762,0.007317560703528483
Reid CV2,2,test,11,960,0.6464646464646465,-0.04294042176119585,-0.04889763898242052,12.350898742675781,1.467172313911813,9.810185432434082,0.00745359426889212
Reid CV2,2,test,11,975,0.6565656565656566,-0.0431052493113374,-0.04889763898242052,12.503281593322754,1.6606483095449833,9.929401397705078,0.007590197879217389
Reid CV2,2,test,11,990,0.6666666666666666,-0.0432692032926734,-0.04889763898242052,12.65609073638916,1.8546639660359385,10.048948287963867,0.007725148314647791
Reid CV2,2,test,11,1005,0.6767676767676768,-0.043442852129921355,-0.04889763898242052,12.80933666229248,2.049231072884301,10.168831825256348,0.007856496635258918
Reid CV2,2,test,11,1020,0.6868686868686869,-0.04363138871684893,-0.04889763898242052,12.963160514831543,2.244532483834242,10.289168357849121,0.007989038602880787
Reid CV2,2,test,11,1035,0.696969696969697,-0.0438059667501708,-0.04889763898242052,13.117222785949707,2.440135676500327,10.409689903259277,0.00812060217494246
Reid CV2,2,test,11,1050,0.7070707070707071,-0.04398225050775687,-0.04889763898242052,13.271647453308105,2.636197647827438,10.530492782592773,0.008250768769846331
Reid CV2,2,test,11,1065,0.7171717171717171,-0.04415571080054245,-0.04889763898242052,13.42638874053955,2.832661775535994,10.651543617248535,0.008381415688234308
Reid CV2,2,test,11,1080,0.7272727272727273,-0.044346954736533384,-0.04889763898242052,13.581645011901855,3.0297783153713165,10.772994995117188,0.008510670744963667
Reid CV2,2,test,11,1095,0.7373737373737373,-0.04451886158984866,-0.04889763898242052,13.737340927124023,3.2274497343745088,10.894784927368164,0.008636065442937123
Reid CV2,2,test,11,1110,0.7474747474747475,-0.04468440682341592,-0.04889763898242052,13.893038749694824,3.4251250048621613,11.016578674316406,0.008763292069263249
Reid CV2,2,test,11,1125,0.7575757575757576,-0.044849023090586145,-0.04889763898242052,14.04918384552002,3.623366450727127,11.13871955871582,0.008888725311428786
Reid CV2,2,test,11,1140,0.7676767676767676,-0.04502597716126344,-0.04889763898242052,14.205900192260742,3.8223304818102313,11.261302947998047,0.009011195053719894
Reid CV2,2,test,11,1155,0.7777777777777778,-0.04518133734147364,-0.04889763898242052,14.362821578979492,4.021554726209926,11.38404655456543,0.009133695155404173
Reid CV2,2,test,11,1170,0.7878787878787878,-0.045341044559719046,-0.04889763898242052,14.520024299621582,4.221134532898938,11.507007598876953,0.009254349338940218
Reid CV2,2,test,11,1185,0.797979797979798,-0.045498718827588075,-0.04889763898242052,14.677694320678711,4.421307452158788,11.63033390045166,0.009375160101339364
Reid CV2,2,test,11,1200,0.8080808080808081,-0.04566307579467479,-0.04889763898242052,14.83570384979248,4.621910545387847,11.753924369812012,0.009495136769843933
Reid CV2,2,test,11,1215,0.8181818181818182,-0.045829636477573786,-0.04889763898242052,14.994153022766113,4.823070866201002,11.877857208251953,0.009614259216058007
Reid CV2,2,test,11,1230,0.8282828282828283,-0.0459889164505063,-0.04889763898242052,15.153074264526367,5.024828057255579,12.002155303955078,0.009730602720852773
Reid CV2,2,test,11,1245,0.8383838383838383,-0.04615955136112856,-0.04889763898242052,15.312345504760742,5.2270283859871,12.126725196838379,0.009845666260060702
Reid CV2,2,test,11,1260,0.8484848484848485,-0.04631265039609602,-0.04889763898242052,15.471851348876953,5.429526316090184,12.25147819519043,0.00996059675170221
Reid CV2,2,test,11,1275,0.8585858585858586,-0.04649444313076377,-0.04889763898242052,15.632145881652832,5.633023859920194,12.376845359802246,0.010073980159524201
Reid CV2,2,test,11,1290,0.8686868686868687,-0.046675187146247944,-0.04889763898242052,15.792837142944336,5.837024850761127,12.502522468566895,0.01018737686764451
Reid CV2,2,test,11,1305,0.8787878787878788,-0.0468371902306053,-0.04889763898242052,15.953676223754883,6.041210433460706,12.628310203552246,0.010296950404498127
Reid CV2,2,test,11,1320,0.8888888888888888,-0.0469954324864402,-0.04889763898242052,16.114646911621094,6.245564309314609,12.754202842712402,0.010408172334350239
Reid CV2,2,test,11,1335,0.898989898989899,-0.04715844141181783,-0.04889763898242052,16.27634620666504,6.450840509939201,12.880661010742188,0.01051650649600966
Reid CV2,2,test,11,1350,0.9090909090909091,-0.047309640136370554,-0.04889763898242052,16.43802833557129,6.656095550596957,13.00710678100586,0.010625638587174285
Reid CV2,2,test,11,1365,0.9191919191919192,-0.047462895029576326,-0.04889763898242052,16.600385665893555,6.862204997536378,13.134076118469238,0.010731693236192807
Reid CV2,2,test,11,1380,0.9292929292929293,-0.04760721691281361,-0.04889763898242052,16.762922286987305,7.068540275873881,13.26118278503418,0.010835593235337716
Reid CV2,2,test,11,1395,0.9393939393939394,-0.04776643021790826,-0.04889763898242052,16.926122665405273,7.275718006563366,13.388808250427246,0.010939703370433653
Reid CV2,2,test,11,1410,0.9494949494949495,-0.047923326951928386,-0.04889763898242052,17.089563369750977,7.483199609141285,13.516619682312012,0.011042412435972667
Reid CV2,2,test,11,1425,0.9595959595959596,-0.04807552497098549,-0.04889763898242052,17.253374099731445,7.6911501123815595,13.644719123840332,0.011144288430716052
Reid CV2,2,test,11,1440,0.9696969696969697,-0.0482456599311449,-0.04889763898242052,17.417896270751953,7.900002367529743,13.773372650146484,0.011244826120888968
Reid CV2,2,test,11,1455,0.9797979797979798,-0.048400313270636056,-0.04889763898242052,17.582630157470703,8.10912244514956,13.902190208435059,0.011344290578524867
Reid CV2,2,test,11,1470,0.98989898989899,-0.04856095520338047,-0.04889763898242052,17.7476806640625,8.318644092046764,14.031254768371582,0.011443483825527852
Reid CV2,2,test,11,1485,1.0,-0.04872480718962952,-0.04889763898242052,17.91324234008789,8.528813383622097,14.160717010498047,0.01154137902474909
Reid CV2,2,test,12,0,0.0,,-0.15348441061065293,3.120900869369507,-10.246587107236545,2.5977447032928467,0.005958244213260602
Reid CV2,2,test,12,15,0.010101010101010102,0.03734656568294594,-0.15348441061065293,3.2534687519073486,-10.07828798193,2.7014286518096924,0.0060535419721439955
Reid CV2,2,test,12,30,0.020202020202020204,-0.04586291386567821,-0.15348441061065293,3.4203128814697266,-9.86649498144019,2.8318867683410645,0.0061467184923473615
Reid CV2,2,test,12,45,0.030303030303030304,-0.07609369190729955,-0.15348441061065293,3.5896236896514893,-9.651567344154852,2.9642791748046875,0.006245649441829876
Reid CV2,2,test,12,60,0.04040404040404041,-0.09201415602400369,-0.15348441061065293,3.760550022125244,-9.434591043617132,3.097931385040283,0.0063428026872521595
Reid CV2,2,test,12,75,0.050505050505050504,-0.1021448706949381,-0.15348441061065293,3.9329841136932373,-9.215701494131078,3.2327613830566406,0.0064398890529974604
Reid CV2,2,test,12,90,0.06060606060606061,-0.1087691430433366,-0.15348441061065293,4.106044292449951,-8.996019432980603,3.368077278137207,0.006534448237910776
Reid CV2,2,test,12,105,0.0707070707070707,-0.11359559758285008,-0.15348441061065293,4.280086040496826,-8.775094759199337,3.504155158996582,0.006625206331605861
Reid CV2,2,test,12,120,0.08080808080808081,-0.11704505710071318,-0.15348441061065293,4.455125331878662,-8.552906224805993,3.6410090923309326,0.006713414469352453
Reid CV2,2,test,12,135,0.09090909090909091,-0.11984887329645122,-0.15348441061065293,4.631039142608643,-8.32961036876336,3.7785422801971436,0.0067985283616314954
Reid CV2,2,test,12,150,0.10101010101010101,-0.1220837173206577,-0.15348441061065293,4.8078508377075195,-8.105177329956483,3.9167733192443848,0.006880818874329054
Reid CV2,2,test,12,165,0.1111111111111111,-0.12384674666960255,-0.15348441061065293,4.985677242279053,-7.879460151226775,4.05579137802124,0.006958634200397168
Reid CV2,2,test,12,180,0.12121212121212122,-0.12528978933575244,-0.15348441061065293,5.1645684242248535,-7.652394278334693,4.195637226104736,0.0070332794603427725
Reid CV2,2,test,12,195,0.13131313131313133,-0.12658345492904077,-0.15348441061065293,5.344393730163574,-7.424145785140304,4.336208343505859,0.007104397992402772
Reid CV2,2,test,12,210,0.1414141414141414,-0.12763903137096008,-0.15348441061065293,5.525335788726807,-7.194483274355834,4.477646827697754,0.007171537953088072
Reid CV2,2,test,12,225,0.15151515151515152,-0.12862230010530293,-0.15348441061065293,5.707317352294922,-6.9635046078002985,4.619892597198486,0.007234908121646833
Reid CV2,2,test,12,240,0.16161616161616163,-0.1294657982908557,-0.15348441061065293,5.890450477600098,-6.731067760193812,4.763032913208008,0.007294289143083908
Reid CV2,2,test,12,255,0.1717171717171717,-0.13017835269794742,-0.15348441061065293,6.074697017669678,-6.4972218737828795,4.907036781311035,0.007348740320878339
Reid CV2,2,test,12,270,0.18181818181818182,-0.13091730307950317,-0.15348441061065293,6.260168075561523,-6.26182420706159,5.0519938468933105,0.007400508239382453
Reid CV2,2,test,12,285,0.1919191919191919,-0.13151303555842284,-0.15348441061065293,6.446685314178467,-6.025102775414193,5.1977620124816895,0.007447402773829176
Reid CV2,2,test,12,300,0.20202020202020202,-0.1321076459356574,-0.15348441061065293,6.634403705596924,-5.786860305227485,5.344463348388672,0.007490215881927318
Reid CV2,2,test,12,315,0.21212121212121213,-0.13258285714285714,-0.15348441061065293,6.823160171508789,-5.5473033936749445,5.491971015930176,0.007529388319867292
Reid CV2,2,test,12,330,0.2222222222222222,-0.13308295676916115,-0.15348441061065293,7.01342248916626,-5.305839433074757,5.64064884185791,0.007563655813310206
Reid CV2,2,test,12,345,0.23232323232323232,-0.1335705837297638,-0.15348441061065293,7.204883575439453,-5.062857780530693,5.790257453918457,0.007593430805254087
Reid CV2,2,test,12,360,0.24242424242424243,-0.13398373172313988,-0.15348441061065293,7.397353649139404,-4.818598405356683,5.94064998626709,0.007619810749030324
Reid CV2,2,test,12,375,0.25252525252525254,-0.13438631097152268,-0.15348441061065293,7.591132640838623,-4.572682870891342,6.092057228088379,0.0076400226750168885
Reid CV2,2,test,12,390,0.26262626262626265,-0.13477066626178416,-0.15348441061065293,7.786241054534912,-4.325082983518001,6.2444987297058105,0.00765685029538409
Reid CV2,2,test,12,405,0.2727272727272727,-0.13516325861901007,-0.15348441061065293,7.982636451721191,-4.075853615802918,6.397939682006836,0.007668988745400841
Reid CV2,2,test,12,420,0.2828282828282828,-0.13550432719389585,-0.15348441061065293,8.180249214172363,-3.825083681771892,6.5523247718811035,0.007675707642444763
Reid CV2,2,test,12,435,0.29292929292929293,-0.1358415662179247,-0.15348441061065293,8.379158973693848,-3.572670211698304,6.707719326019287,0.007679463884766541
Reid CV2,2,test,12,450,0.30303030303030304,-0.1361782552471899,-0.15348441061065293,8.579537391662598,-3.31839778973743,6.864253520965576,0.007677163149072108
Reid CV2,2,test,12,465,0.31313131313131315,-0.1364810203555388,-0.15348441061065293,8.780993461608887,-3.0627618310711555,7.021623134613037,0.007669778715422369
Reid CV2,2,test,12,480,0.32323232323232326,-0.1367976209109407,-0.15348441061065293,8.984003067016602,-2.8051586431452225,7.18019962310791,0.007657068197928492
Reid CV2,2,test,12,495,0.3333333333333333,-0.13708357865004173,-0.15348441061065293,9.18820858001709,-2.546040898533848,7.339705467224121,0.007640499189930831
Reid CV2,2,test,12,510,0.3434343434343434,-0.13737459395247623,-0.15348441061065293,9.393837928771973,-2.2851203663326802,7.500317096710205,0.007618787633443427
Reid CV2,2,test,12,525,0.35353535353535354,-0.13766868326675605,-0.15348441061065293,9.600935935974121,-2.0223402951401703,7.662069320678711,0.007591770633056385
Reid CV2,2,test,12,540,0.36363636363636365,-0.13794437518806688,-0.15348441061065293,9.809182167053223,-1.7581081958904572,7.824710369110107,0.007558310145046342
Reid CV2,2,test,12,555,0.37373737373737376,-0.13822667734352137,-0.15348441061065293,10.01909351348877,-1.4917663372121737,7.988646984100342,0.007520725071399004
Reid CV2,2,test,12,570,0.3838383838383838,-0.13849163497503794,-0.15348441061065293,10.230291366577148,-1.2237968417193479,8.153580665588379,0.0074768655441380194
Reid CV2,2,test,12,585,0.3939393939393939,-0.13877896944679866,-0.15348441061065293,10.443042755126953,-0.9538589427587506,8.319723129272461,0.007429183001265768
Reid CV2,2,test,12,600,0.40404040404040403,-0.13905139960601262,-0.15348441061065293,10.657086372375488,-0.6822850816025431,8.486868858337402,0.0073765883521972695
Reid CV2,2,test,12,615,0.41414141414141414,-0.13930502512271592,-0.15348441061065293,10.872879028320312,-0.40849804490790576,8.655370712280273,0.007315926376904178
Reid CV2,2,test,12,630,0.42424242424242425,-0.13956375193693235,-0.15348441061065293,11.089753150939941,-0.13334094274706057,8.824713706970215,0.007252341492128524
Reid CV2,2,test,12,645,0.43434343434343436,-0.13982606294864716,-0.15348441061065293,11.30817985534668,0.14378116937918423,8.995261192321777,0.007182138792273833
Reid CV2,2,test,12,660,0.4444444444444444,-0.1400782198246797,-0.15348441061065293,11.527984619140625,0.4226479790555003,9.166878700256348,0.007106792009279754
Reid CV2,2,test,12,675,0.45454545454545453,-0.140326964701416,-0.15348441061065293,11.749289512634277,0.7034138059504228,9.33966064453125,0.00702555370142917
Reid CV2,2,test,12,690,0.46464646464646464,-0.1405930944867273,-0.15348441061065293,11.972366333007812,0.9864237614918204,9.513819694519043,0.006938691320557849
Reid CV2,2,test,12,705,0.47474747474747475,-0.14087477265446252,-0.15348441061065293,12.197020530700684,1.2714305960708392,9.689203262329102,0.006845728635581252
Reid CV2,2,test,12,720,0.48484848484848486,-0.1411075362540711,-0.15348441061065293,12.42280101776123,1.5578616055493595,9.865458488464355,0.006746298242187447
Reid CV2,2,test,12,735,0.494949494949495,-0.14137660045217687,-0.15348441061065293,12.650275230407715,1.8464381303212234,10.043030738830566,0.006642039659078267
Reid CV2,2,test,12,750,0.5050505050505051,-0.14163577139472905,-0.15348441061065293,12.879634857177734,2.137401055664538,10.222065925598145,0.006529929690692341
Reid CV2,2,test,12,765,0.5151515151515151,-0.14187267378549254,-0.15348441061065293,13.109951972961426,2.4295752882170083,10.401843070983887,0.006413060792071617
Reid CV2,2,test,12,780,0.5252525252525253,-0.1421146569897418,-0.15348441061065293,13.341931343078613,2.723855557835558,10.582913398742676,0.0062919497846922745
Reid CV2,2,test,12,795,0.5353535353535354,-0.1423343076548624,-0.15348441061065293,13.575401306152344,3.020020284082868,10.76513671875,0.006161799883624573
Reid CV2,2,test,12,810,0.5454545454545454,-0.14259077892513547,-0.15348441061065293,13.810927391052246,3.318789891388604,10.948959350585938,0.006026176349800605
Reid CV2,2,test,12,825,0.5555555555555556,-0.1428104441629551,-0.15348441061065293,14.047518730163574,3.618905633103489,11.133605003356934,0.005883331527243015
Reid CV2,2,test,12,840,0.5656565656565656,-0.1430538281073479,-0.15348441061065293,14.285788536071777,3.921148407421228,11.319557189941406,0.0057367853045948835
Reid CV2,2,test,12,855,0.5757575757575758,-0.14329477598783752,-0.15348441061065293,14.525811195373535,4.2256085376219765,11.506867408752441,0.005581326407728547
Reid CV2,2,test,12,870,0.5858585858585859,-0.14354126462383054,-0.15348441061065293,14.767318725585938,4.5319497894549,11.695332527160645,0.005421854309747669
Reid CV2,2,test,12,885,0.5959595959595959,-0.14380560217582003,-0.15348441061065293,15.010872840881348,4.840881361756403,11.885385513305664,0.0052537612101780035
Reid CV2,2,test,12,900,0.6060606060606061,-0.1440542477534594,-0.15348441061065293,15.25574779510498,5.151484945670318,12.07646369934082,0.00508042816739252
Reid CV2,2,test,12,915,0.6161616161616161,-0.1443073610675465,-0.15348441061065293,15.502270698547363,5.464173899973656,12.268819808959961,0.004899635030833785
Reid CV2,2,test,12,930,0.6262626262626263,-0.14455027301485726,-0.15348441061065293,15.750378608703613,5.7788698553159445,12.462407112121582,0.004713305496532109
Reid CV2,2,test,12,945,0.6363636363636364,-0.14477678504504773,-0.15348441061065293,16.00023078918457,6.095773467213911,12.657347679138184,0.004519589553939692
