dataset,split,sim_idx,final_p_ratio,z0,sweep_latent_dim,sweep_train_count,sweep_train_frames,z1,z2
CV2 | nets=8 | frames=100,test,56,-0.1963377719651293,5.395772933959961,2,8,100,5.145142078399658,
CV2 | nets=8 | frames=100,test,57,0.2011468693729077,0.5606126189231873,2,8,100,3.3266258239746094,
CV2 | nets=8 | frames=100,test,58,0.1834175400503848,1.6450074911117554,2,8,100,3.6654052734375,
CV2 | nets=8 | frames=100,test,59,0.1677718678598186,1.9537371397018437,2,8,100,4.395744800567627,
CV2 | nets=8 | frames=100,test,60,0.2103549124683166,-1.7211976051330566,2,8,100,2.962648630142212,
CV2 | nets=8 | frames=100,test,61,-0.2124182814927736,5.0223798751831055,2,8,100,4.927526473999023,
CV2 | nets=8 | frames=100,test,62,0.2427422463907798,-0.5163642168045044,2,8,100,3.445112943649292,
CV2 | nets=8 | frames=100,test,63,-0.198060037637249,6.128247261047363,2,8,100,5.3924431800842285,
CV2 | nets=8 | frames=100,test,64,-0.3247762104239115,5.364662170410156,2,8,100,4.851113796234131,
CV2 | nets=8 | frames=100,test,65,-0.1773883670701692,3.046461820602417,2,8,100,4.239490985870361,
CV2 | nets=8 | frames=100,test,66,-0.2061780215112254,3.75618052482605,2,8,100,4.999493598937988,
CV2 | nets=8 | frames=100,test,67,-0.1515654324056017,5.231182098388672,2,8,100,4.688297271728516,
CV2 | nets=8 | frames=100,test,68,-0.1319308250403395,3.4608845710754395,2,8,100,4.255842685699463,
CV3 | nets=1 | frames=2,train,0,-0.0669511275618616,0.2399243414402008,3,1,2,-0.0867603123188018,-0.6316760778427124
CV3 | nets=1 | frames=2,test,0,-0.2360464098886152,0.2476417422294616,3,1,2,-0.0784493908286094,-0.6323327422142029
CV3 | nets=1 | frames=2,test,1,0.1295779047889524,0.279066264629364,3,1,2,-0.1152170300483703,-0.6835170984268188
CV3 | nets=1 | frames=2,test,2,-0.1623723264424866,0.2297919392585754,3,1,2,-0.0832069218158721,-0.612107515335083
CV3 | nets=1 | frames=2,test,3,-0.123156073161201,0.2635890543460846,3,1,2,-0.1043164134025573,-0.6626166701316833
CV3 | nets=1 | frames=2,test,4,0.3453760393512503,0.2814014256000519,3,1,2,-0.1176509037613868,-0.694062352180481
CV3 | nets=1 | frames=2,test,5,-0.3979398483632574,0.2380824983119964,3,1,2,-0.08592090010643,-0.6259253025054932
CV3 | nets=1 | frames=2,test,6,0.2126940386242633,0.2710276842117309,3,1,2,-0.1128111779689788,-0.6712912321090698
CV3 | nets=1 | frames=2,test,7,0.0950451355151094,0.2525545954704284,3,1,2,-0.0979532748460769,-0.6500185132026672
CV3 | nets=1 | frames=2,test,8,-0.0648093100969477,0.2591891288757324,3,1,2,-0.1047859638929367,-0.6604878902435303
CV3 | nets=1 | frames=2,test,9,-0.0036101382641459,0.2615872919559479,3,1,2,-0.1027588993310928,-0.6604094505310059
CV3 | nets=1 | frames=2,test,10,0.2259070200709375,0.285283088684082,3,1,2,-0.1232198849320411,-0.6930136680603027
CV3 | nets=1 | frames=2,test,11,-0.2448221358235529,0.2431171536445617,3,1,2,-0.0899846851825714,-0.6345463395118713
CV3 | nets=1 | frames=2,test,12,-0.3251896560062025,0.2520091831684112,3,1,2,-0.1038302406668663,-0.6536259651184082
CV3 | nets=1 | frames=2,test,13,0.1639582164351763,0.2749926149845123,3,1,2,-0.1073620170354843,-0.6723464727401733
CV3 | nets=1 | frames=2,test,14,0.2767388091190165,0.2775281071662903,3,1,2,-0.1067021265625953,-0.6742871403694153
CV3 | nets=1 | frames=2,test,15,0.2817123526652541,0.2894048988819122,3,1,2,-0.1280226558446884,-0.6984961628913879
CV3 | nets=1 | frames=2,test,16,-0.1737797852877405,0.2406583428382873,3,1,2,-0.081612505018711,-0.6260712146759033
CV3 | nets=1 | frames=2,test,17,-0.5936111989220015,0.2380792796611786,3,1,2,-0.0983411967754364,-0.6272925138473511
CV3 | nets=1 | frames=2,test,18,0.2708167150760829,0.272626668214798,3,1,2,-0.0991589874029159,-0.6729788780212402
CV3 | nets=1 | frames=2,test,19,-0.0488976389824205,0.2511989772319793,3,1,2,-0.0979349762201309,-0.6458830237388611
CV3 | nets=1 | frames=2,test,20,0.3374250403982374,0.3008673191070556,3,1,2,-0.1147496998310089,-0.7015912532806396
CV3 | nets=1 | frames=2,test,21,0.144219835421564,0.2599125802516937,3,1,2,-0.1009360253810882,-0.6472508907318115
CV3 | nets=1 | frames=2,test,22,0.2238599590476573,0.2707952857017517,3,1,2,-0.1002455800771713,-0.6613720059394836
CV3 | nets=1 | frames=2,test,23,-0.2110936628700718,0.2421948015689849,3,1,2,-0.0824241116642952,-0.623520016670227
CV3 | nets=1 | frames=2,test,24,-0.135107647284631,0.2373174279928207,3,1,2,-0.0768270418047905,-0.6119809150695801
CV3 | nets=1 | frames=2,test,25,-0.2879174109079594,0.2386887967586517,3,1,2,-0.0748958438634872,-0.6143537163734436
CV3 | nets=1 | frames=2,test,26,-0.0869858031149348,0.2430423498153686,3,1,2,-0.0823645517230033,-0.6229340434074402
CV3 | nets=1 | frames=2,test,27,0.0729596003150843,0.25830739736557,3,1,2,-0.1071085780858993,-0.6623814105987549
CV3 | nets=1 | frames=2,test,28,-0.0473741087700227,0.238832026720047,3,1,2,-0.0852308422327041,-0.6311406493186951
CV3 | nets=1 | frames=2,test,29,-0.1740479126403528,0.2415231764316558,3,1,2,-0.0803844630718231,-0.6188015937805176
CV3 | nets=1 | frames=2,test,30,-0.1534844106106529,0.229852870106697,3,1,2,-0.0886061117053031,-0.624592661857605
CV3 | nets=1 | frames=2,test,31,-0.3339993893646671,0.2426173090934753,3,1,2,-0.074202261865139,-0.6222753524780273
CV3 | nets=1 | frames=2,test,32,-0.2983576891176249,0.2469518780708313,3,1,2,-0.0839239805936813,-0.6291139721870422
CV3 | nets=1 | frames=2,test,33,-0.0843642366678143,0.2661958336830139,3,1,2,-0.1155007779598236,-0.6659296154975891
CV3 | nets=1 | frames=2,test,34,-0.2273098506600647,0.2474516332149505,3,1,2,-0.0839808136224746,-0.6307247877120972
CV3 | nets=1 | frames=2,test,35,0.150316153738502,0.2716847956180572,3,1,2,-0.1030251011252403,-0.6720208525657654
CV3 | nets=1 | frames=2,test,36,-0.2691509251686252,0.2419628798961639,3,1,2,-0.0840914919972419,-0.6348219513893127
CV3 | nets=1 | frames=2,test,37,0.1269998279169667,0.2588056921958923,3,1,2,-0.1041602194309234,-0.6535123586654663
CV3 | nets=1 | frames=2,test,38,0.3220806426408416,0.2773790657520294,3,1,2,-0.1151800453662872,-0.6843963265419006
CV3 | nets=1 | frames=2,test,39,-0.3233661435786948,0.2315233498811721,3,1,2,-0.092731162905693,-0.6245907545089722
CV3 | nets=1 | frames=2,test,40,-0.1666568671096066,0.2374005168676376,3,1,2,-0.0845356583595275,-0.6281465888023376
CV3 | nets=1 | frames=2,test,41,-0.0608276768648222,0.2479627132415771,3,1,2,-0.0978396385908126,-0.6398366093635559
CV3 | nets=1 | frames=2,test,42,0.2821721893243829,0.2790072560310364,3,1,2,-0.1119761317968368,-0.6976248025894165
CV3 | nets=1 | frames=2,test,43,-0.0591450573123482,0.2284304648637771,3,1,2,-0.0665742456912994,-0.5994674563407898
CV3 | nets=1 | frames=2,test,44,-0.2523187814106471,0.2314762324094772,3,1,2,-0.0782979875802993,-0.6123790144920349
CV3 | nets=1 | frames=2,test,45,0.2693791688852633,0.2765111923217773,3,1,2,-0.1080481261014938,-0.6797241568565369
CV3 | nets=1 | frames=2,test,46,-0.157111034083224,0.2551290988922119,3,1,2,-0.1007784754037857,-0.6417860984802246
CV3 | nets=1 | frames=2,test,47,0.1606833051492441,0.2599765360355377,3,1,2,-0.1101865321397781,-0.6617153882980347
CV3 | nets=1 | frames=2,test,48,0.172504695096772,0.2487339079380035,3,1,2,-0.0892819464206695,-0.6447857022285461
CV3 | nets=1 | frames=2,test,49,0.3873779088920612,0.2831247448921203,3,1,2,-0.108664721250534,-0.6867594122886658
CV3 | nets=1 | frames=2,test,50,-0.100209652453205,0.2410020232200622,3,1,2,-0.0768159627914428,-0.6222603917121887
CV3 | nets=1 | frames=2,test,51,0.1807945702326933,0.2603150904178619,3,1,2,-0.1092395409941673,-0.6660738587379456
CV3 | nets=1 | frames=2,test,52,-0.2190887259038099,0.2491959333419799,3,1,2,-0.0919469892978668,-0.6296992897987366
CV3 | nets=1 | frames=2,test,53,0.0386789596579197,0.2442818582057953,3,1,2,-0.092558741569519,-0.6465431451797485
CV3 | nets=1 | frames=2,test,54,-0.1466400227827606,0.2549382746219635,3,1,2,-0.1029214560985565,-0.6491852402687073
CV3 | nets=1 | frames=2,test,55,-0.1466582167541242,0.2288091778755188,3,1,2,-0.0787395387887954,-0.6102561354637146
CV3 | nets=1 | frames=2,test,56,0.3543707109293127,0.2970183193683624,3,1,2,-0.1223550289869308,-0.7029083371162415
CV3 | nets=1 | frames=2,test,57,-0.2504451898786599,0.2332911938428878,3,1,2,-0.0830400884151458,-0.6267844438552856
CV3 | nets=1 | frames=2,test,58,-0.0803696162881754,0.2381118237972259,3,1,2,-0.0832816064357757,-0.6392910480499268
CV3 | nets=1 | frames=2,test,59,-0.1277120103792852,0.2447320222854614,3,1,2,-0.0912321060895919,-0.632047176361084
CV3 | nets=1 | frames=2,test,60,0.3812481697430855,0.2883685231208801,3,1,2,-0.1198997423052787,-0.6959744691848755
CV3 | nets=1 | frames=2,test,61,-0.4003789014783009,0.2352820187807083,3,1,2,-0.08953507989645,-0.6303166151046753
CV3 | nets=1 | frames=2,test,62,0.2511593493496609,0.2809995114803314,3,1,2,-0.1023026183247566,-0.6743396520614624
CV3 | nets=1 | frames=2,test,63,-0.1963377719651293,0.228673368692398,3,1,2,-0.0807332396507263,-0.6243888735771179
CV3 | nets=1 | frames=2,test,64,0.2011468693729077,0.2646881937980652,3,1,2,-0.1097921654582023,-0.6650916337966919
CV3 | nets=1 | frames=2,test,65,0.1834175400503848,0.2488130331039428,3,1,2,-0.0985044911503791,-0.6590150594711304
CV3 | nets=1 | frames=2,test,66,0.1677718678598186,0.2613182365894317,3,1,2,-0.0958658903837204,-0.6526698470115662
CV3 | nets=1 | frames=2,test,67,0.2103549124683166,0.2722472846508026,3,1,2,-0.1095478162169456,-0.674814760684967
CV3 | nets=1 | frames=2,test,68,-0.2124182814927736,0.2402538359165191,3,1,2,-0.0935897678136825,-0.634421706199646
CV3 | nets=1 | frames=2,test,69,0.2427422463907798,0.2720660269260406,3,1,2,-0.1069251000881195,-0.6674047112464905
CV3 | nets=1 | frames=2,test,70,-0.198060037637249,0.2349795699119568,3,1,2,-0.0870746374130249,-0.6299083232879639
CV3 | nets=1 | frames=2,test,71,-0.3247762104239115,0.2534770667552948,3,1,2,-0.0959526747465133,-0.6368639469146729
CV3 | nets=1 | frames=2,test,72,-0.1773883670701692,0.2697747051715851,3,1,2,-0.1147061586380004,-0.6670110821723938
CV3 | nets=1 | frames=2,test,73,-0.2061780215112254,0.2444400191307068,3,1,2,-0.0833925530314445,-0.6268662810325623
CV3 | nets=1 | frames=2,test,74,-0.1515654324056017,0.232267826795578,3,1,2,-0.087648794054985,-0.6316617727279663
CV3 | nets=1 | frames=2,test,75,-0.1319308250403395,0.2536545991897583,3,1,2,-0.1025571227073669,-0.6481520533561707
CV3 | nets=1 | frames=5,train,0,-0.0669511275618616,-0.4866440296173095,3,1,5,0.3101381659507751,-0.0607769340276718
CV3 | nets=1 | frames=5,test,0,-0.2360464098886152,-0.4507035911083221,3,1,5,0.2945228517055511,-0.0660891160368919
CV3 | nets=1 | frames=5,test,1,0.1295779047889524,-0.4849300980567932,3,1,5,0.3180397450923919,-0.0900151878595352
CV3 | nets=1 | frames=5,test,2,-0.1623723264424866,-0.4991873502731323,3,1,5,0.309053361415863,-0.045253463089466
CV3 | nets=1 | frames=5,test,3,-0.123156073161201,-0.4771982431411743,3,1,5,0.310139387845993,-0.0823316723108291
CV3 | nets=1 | frames=5,test,4,0.3453760393512503,-0.4894672036170959,3,1,5,0.3255621194839477,-0.0989205837249755
CV3 | nets=1 | frames=5,test,5,-0.3979398483632574,-0.4934271574020386,3,1,5,0.3096810579299927,-0.0517135933041572
CV3 | nets=1 | frames=5,test,6,0.2126940386242633,-0.445511519908905,3,1,5,0.3068040907382965,-0.1002281606197357
CV3 | nets=1 | frames=5,test,7,0.0950451355151094,-0.4889649748802185,3,1,5,0.315117210149765,-0.073303535580635
CV3 | nets=1 | frames=5,test,8,-0.0648093100969477,-0.4345797896385193,3,1,5,0.2987543642520904,-0.1018883138895034
CV3 | nets=1 | frames=5,test,9,-0.0036101382641459,-0.469515860080719,3,1,5,0.3090541064739227,-0.0873067080974578
CV3 | nets=1 | frames=5,test,10,0.2259070200709375,-0.4147332012653351,3,1,5,0.3010537624359131,-0.1270926594734192
CV3 | nets=1 | frames=5,test,11,-0.2448221358235529,-0.48930424451828,3,1,5,0.3091539442539215,-0.0589406341314315
CV3 | nets=1 | frames=5,test,12,-0.3251896560062025,-0.4888049960136413,3,1,5,0.3150360882282257,-0.0728718861937522
CV3 | nets=1 | frames=5,test,13,0.1639582164351763,-0.4442870616912842,3,1,5,0.3044226765632629,-0.0970014631748199
CV3 | nets=1 | frames=5,test,14,0.2767388091190165,-0.4626668691635132,3,1,5,0.3072689473628998,-0.0868314653635025
CV3 | nets=1 | frames=5,test,15,0.2817123526652541,-0.4270341992378235,3,1,5,0.3044334948062897,-0.1233696117997169
CV3 | nets=1 | frames=5,test,16,-0.1737797852877405,-0.4819204807281494,3,1,5,0.3034504055976867,-0.0561496838927269
CV3 | nets=1 | frames=5,test,17,-0.5936111989220015,-0.4820975959300995,3,1,5,0.307696670293808,-0.068009153008461
CV3 | nets=1 | frames=5,test,18,0.2708167150760829,-0.4796708822250366,3,1,5,0.3145258128643036,-0.078969731926918
CV3 | nets=1 | frames=5,test,19,-0.0488976389824205,-0.48918217420578,3,1,5,0.3135928213596344,-0.065970167517662
CV3 | nets=1 | frames=5,test,20,0.3374250403982374,-0.3828356862068176,3,1,5,0.286860316991806,-0.1351808607578277
CV3 | nets=1 | frames=5,test,21,0.144219835421564,-0.4852467179298401,3,1,5,0.3113437592983246,-0.0629260689020156
CV3 | nets=1 | frames=5,test,22,0.2238599590476573,-0.4399013519287109,3,1,5,0.2990097105503082,-0.0908832401037216
CV3 | nets=1 | frames=5,test,23,-0.2110936628700718,-0.466749906539917,3,1,5,0.2978619039058685,-0.0580072179436683
CV3 | nets=1 | frames=5,test,24,-0.135107647284631,-0.4563649296760559,3,1,5,0.2923153340816498,-0.0524695292115211
CV3 | nets=1 | frames=5,test,25,-0.2879174109079594,-0.4788793623447418,3,1,5,0.2992947399616241,-0.0425944775342941
CV3 | nets=1 | frames=5,test,26,-0.0869858031149348,-0.4809801876544952,3,1,5,0.3026190996170044,-0.0485929585993289
CV3 | nets=1 | frames=5,test,27,0.0729596003150843,-0.476858377456665,3,1,5,0.3151284754276275,-0.0850382596254348
CV3 | nets=1 | frames=5,test,28,-0.0473741087700227,-0.5129318237304688,3,1,5,0.3160207867622375,-0.0467882826924324
CV3 | nets=1 | frames=5,test,29,-0.1740479126403528,-0.450755625963211,3,1,5,0.2915780246257782,-0.060580275952816
CV3 | nets=1 | frames=5,test,30,-0.1534844106106529,-0.5004640221595764,3,1,5,0.3137817680835724,-0.0583316572010517
CV3 | nets=1 | frames=5,test,31,-0.3339993893646671,-0.4741809964179992,3,1,5,0.2987445592880249,-0.0491105765104293
CV3 | nets=1 | frames=5,test,32,-0.2983576891176249,-0.505299985408783,3,1,5,0.3098315000534057,-0.0453295409679412
CV3 | nets=1 | frames=5,test,33,-0.0843642366678143,-0.4362125396728515,3,1,5,0.301281601190567,-0.0985676646232605
CV3 | nets=1 | frames=5,test,34,-0.2273098506600647,-0.4569592475891113,3,1,5,0.2970801591873169,-0.0679221451282501
CV3 | nets=1 | frames=5,test,35,0.150316153738502,-0.4623045623302459,3,1,5,0.3089646697044372,-0.0888453871011734
CV3 | nets=1 | frames=5,test,36,-0.2691509251686252,-0.5117997527122498,3,1,5,0.3166652619838714,-0.0522334650158882
CV3 | nets=1 | frames=5,test,37,0.1269998279169667,-0.4405661821365356,3,1,5,0.3002033829689026,-0.0916316732764244
CV3 | nets=1 | frames=5,test,38,0.3220806426408416,-0.4668168425559997,3,1,5,0.3163952231407165,-0.1012472510337829
CV3 | nets=1 | frames=5,test,39,-0.3233661435786948,-0.4816766083240509,3,1,5,0.3095438778400421,-0.0631217807531356
CV3 | nets=1 | frames=5,test,40,-0.1666568671096066,-0.5187774896621704,3,1,5,0.3178658485412597,-0.0469945222139358
CV3 | nets=1 | frames=5,test,41,-0.0608276768648222,-0.4918612837791443,3,1,5,0.3116589486598968,-0.0609403699636459
CV3 | nets=1 | frames=5,test,42,0.2821721893243829,-0.4990190863609314,3,1,5,0.3275051712989807,-0.0955750346183776
CV3 | nets=1 | frames=5,test,43,-0.0591450573123482,-0.4951846003532409,3,1,5,0.3007566034793854,-0.0325544029474258
CV3 | nets=1 | frames=5,test,44,-0.2523187814106471,-0.4796505272388458,3,1,5,0.2999247908592224,-0.0507141686975955
CV3 | nets=1 | frames=5,test,45,0.2693791688852633,-0.4502137303352356,3,1,5,0.3060495555400848,-0.0990181714296341
CV3 | nets=1 | frames=5,test,46,-0.157111034083224,-0.4686060547828674,3,1,5,0.3041716516017914,-0.0660667121410369
CV3 | nets=1 | frames=5,test,47,0.1606833051492441,-0.4689391553401947,3,1,5,0.3124748468399048,-0.0871995389461517
CV3 | nets=1 | frames=5,test,48,0.172504695096772,-0.4630979895591736,3,1,5,0.307021826505661,-0.0800906419754028
CV3 | nets=1 | frames=5,test,49,0.3873779088920612,-0.4294790029525757,3,1,5,0.3030298948287964,-0.1143696904182434
CV3 | nets=1 | frames=5,test,50,-0.100209652453205,-0.48609060049057,3,1,5,0.3037202060222626,-0.0498622208833694
CV3 | nets=1 | frames=5,test,51,0.1807945702326933,-0.484266847372055,3,1,5,0.3183958828449249,-0.0843097269535064
CV3 | nets=1 | frames=5,test,52,-0.2190887259038099,-0.4407835304737091,3,1,5,0.2914740145206451,-0.0709526687860488
CV3 | nets=1 | frames=5,test,53,0.0386789596579197,-0.5328280329704285,3,1,5,0.3281110823154449,-0.0554382726550102
CV3 | nets=1 | frames=5,test,54,-0.1466400227827606,-0.4632678627967834,3,1,5,0.3044109642505646,-0.0816695392131805
CV3 | nets=1 | frames=5,test,55,-0.1466582167541242,-0.503898561000824,3,1,5,0.3098995387554168,-0.0413115471601486
CV3 | nets=1 | frames=5,test,56,0.3543707109293127,-0.4447737038135528,3,1,5,0.3084637224674225,-0.1158902198076248
CV3 | nets=1 | frames=5,test,57,-0.2504451898786599,-0.5114789009094238,3,1,5,0.3177173733711242,-0.0483463257551193
CV3 | nets=1 | frames=5,test,58,-0.0803696162881754,-0.5530098676681519,3,1,5,0.3326014280319214,-0.0409584268927574
CV3 | nets=1 | frames=5,test,59,-0.1277120103792852,-0.4704132974147796,3,1,5,0.302063524723053,-0.0634902268648147
CV3 | nets=1 | frames=5,test,60,0.3812481697430855,-0.4258072972297668,3,1,5,0.3048067092895508,-0.118781492114067
CV3 | nets=1 | frames=5,test,61,-0.4003789014783009,-0.494308590888977,3,1,5,0.3130901753902435,-0.0617362335324287
CV3 | nets=1 | frames=5,test,62,0.2511593493496609,-0.4429889917373657,3,1,5,0.2991034686565399,-0.0930466279387474
CV3 | nets=1 | frames=5,test,63,-0.1963377719651293,-0.5225513577461243,3,1,5,0.3212862014770508,-0.0438623428344726
CV3 | nets=1 | frames=5,test,64,0.2011468693729077,-0.4437395930290222,3,1,5,0.3038635551929474,-0.0984381586313247
CV3 | nets=1 | frames=5,test,65,0.1834175400503848,-0.517145574092865,3,1,5,0.3278078138828277,-0.0722165778279304
CV3 | nets=1 | frames=5,test,66,0.1677718678598186,-0.4337259531021118,3,1,5,0.2940934002399444,-0.0891176983714103
CV3 | nets=1 | frames=5,test,67,0.2103549124683166,-0.4502775967121124,3,1,5,0.308651864528656,-0.1032136976718902
CV3 | nets=1 | frames=5,test,68,-0.2124182814927736,-0.494134783744812,3,1,5,0.3119899928569793,-0.0610992610454559
CV3 | nets=1 | frames=5,test,69,0.2427422463907798,-0.4422480165958404,3,1,5,0.3022438883781433,-0.0947873145341873
CV3 | nets=1 | frames=5,test,70,-0.198060037637249,-0.5319287180900574,3,1,5,0.322340577840805,-0.0470479950308799
CV3 | nets=1 | frames=5,test,71,-0.3247762104239115,-0.4392477869987488,3,1,5,0.2910123765468597,-0.0767779499292373
CV3 | nets=1 | frames=5,test,72,-0.1773883670701692,-0.4732641875743866,3,1,5,0.309145450592041,-0.0837812572717666
CV3 | nets=1 | frames=5,test,73,-0.2061780215112254,-0.4937367439270019,3,1,5,0.3082919418811798,-0.0510388426482677
CV3 | nets=1 | frames=5,test,74,-0.1515654324056017,-0.5340209603309631,3,1,5,0.3258040249347687,-0.0467511117458343
CV3 | nets=1 | frames=5,test,75,-0.1319308250403395,-0.4560796022415161,3,1,5,0.3025362491607666,-0.0844999104738235
CV3 | nets=1 | frames=10,train,0,-0.0669511275618616,0.0746018439531326,3,1,10,1.0600868463516235,0.132118210196495
CV3 | nets=1 | frames=10,test,0,-0.2360464098886152,0.0677466988563537,3,1,10,1.0487240552902222,0.1293869465589523
CV3 | nets=1 | frames=10,test,1,0.1295779047889524,0.0928256288170814,3,1,10,1.1617661714553833,0.1161686405539512
CV3 | nets=1 | frames=10,test,2,-0.1623723264424866,0.0445089489221572,3,1,10,0.9831168055534364,0.1656847298145294
CV3 | nets=1 | frames=10,test,3,-0.123156073161201,0.0769307017326355,3,1,10,1.1181354522705078,0.1358353048563003
CV3 | nets=1 | frames=10,test,4,0.3453760393512503,0.1161508113145828,3,1,10,1.2126901149749756,0.0951072573661804
CV3 | nets=1 | frames=10,test,5,-0.3979398483632574,0.0543462038040161,3,1,10,1.020506739616394,0.1575692296028137
CV3 | nets=1 | frames=10,test,6,0.2126940386242633,0.1156358867883682,3,1,10,1.190045952796936,0.0943266972899437
CV3 | nets=1 | frames=10,test,7,0.0950451355151094,0.083096444606781,3,1,10,1.0992496013641355,0.1265970021486282
CV3 | nets=1 | frames=10,test,8,-0.0648093100969477,0.105438694357872,3,1,10,1.1800237894058228,0.1115778014063835
CV3 | nets=1 | frames=10,test,9,-0.0036101382641459,0.0878823101520538,3,1,10,1.1362591981887815,0.1234762668609619
CV3 | nets=1 | frames=10,test,10,0.2259070200709375,0.1319529712200164,3,1,10,1.264448642730713,0.0864569321274757
CV3 | nets=1 | frames=10,test,11,-0.2448221358235529,0.057107076048851,3,1,10,1.039040446281433,0.1560155153274536
CV3 | nets=1 | frames=10,test,12,-0.3251896560062025,0.079518049955368,3,1,10,1.1065449714660645,0.1383980214595794
CV3 | nets=1 | frames=10,test,13,0.1639582164351763,0.0988992601633071,3,1,10,1.158920407295227,0.1099292263388633
CV3 | nets=1 | frames=10,test,14,0.2767388091190165,0.0778584405779838,3,1,10,1.1243557929992676,0.1310157924890518
CV3 | nets=1 | frames=10,test,15,0.2817123526652541,0.1230393052101135,3,1,10,1.2528753280639648,0.0962909683585167
CV3 | nets=1 | frames=10,test,16,-0.1737797852877405,0.0480751693248748,3,1,10,1.0151289701461792,0.1603807359933853
CV3 | nets=1 | frames=10,test,17,-0.5936111989220015,0.0792468339204788,3,1,10,1.084149718284607,0.1323673278093338
CV3 | nets=1 | frames=10,test,18,0.2708167150760829,0.0838657021522522,3,1,10,1.1162174940109253,0.1195302382111549
CV3 | nets=1 | frames=10,test,19,-0.0488976389824205,0.0754017531871795,3,1,10,1.0796345472335815,0.1349468231201172
CV3 | nets=1 | frames=10,test,20,0.3374250403982374,0.1260132789611816,3,1,10,1.263066649436951,0.0771570578217506
CV3 | nets=1 | frames=10,test,21,0.144219835421564,0.0663193240761756,3,1,10,1.0572110414505005,0.1390771567821502
CV3 | nets=1 | frames=10,test,22,0.2238599590476573,0.0869513303041458,3,1,10,1.1257193088531494,0.1185763999819755
CV3 | nets=1 | frames=10,test,23,-0.2110936628700718,0.0496712923049926,3,1,10,1.0155373811721802,0.1579620838165283
CV3 | nets=1 | frames=10,test,24,-0.135107647284631,0.0412034317851066,3,1,10,0.982311487197876,0.1646877825260162
CV3 | nets=1 | frames=10,test,25,-0.2879174109079594,0.0357231870293617,3,1,10,0.9656051993370056,0.1654346883296966
CV3 | nets=1 | frames=10,test,26,-0.0869858031149348,0.045336440205574,3,1,10,0.995633900165558,0.1575822979211807
CV3 | nets=1 | frames=10,test,27,0.0729596003150843,0.1005655527114868,3,1,10,1.1532305479049685,0.1146366074681282
CV3 | nets=1 | frames=10,test,28,-0.0473741087700227,0.0557924434542655,3,1,10,1.0242780447006226,0.15089812874794
CV3 | nets=1 | frames=10,test,29,-0.1740479126403528,0.0436667054891586,3,1,10,0.999556839466095,0.1659486293792724
CV3 | nets=1 | frames=10,test,30,-0.1534844106106529,0.0627654939889907,3,1,10,1.0453051328659058,0.1573976129293441
CV3 | nets=1 | frames=10,test,31,-0.3339993893646671,0.0394272059202194,3,1,10,0.982765257358551,0.1615831106901168
CV3 | nets=1 | frames=10,test,32,-0.2983576891176249,0.0389688685536384,3,1,10,0.9947366118431092,0.1617666482925415
CV3 | nets=1 | frames=10,test,33,-0.0843642366678143,0.1056025400757789,3,1,10,1.177619218826294,0.111898235976696
CV3 | nets=1 | frames=10,test,34,-0.2273098506600647,0.070395678281784,3,1,10,1.0565688610076904,0.1277786642313003
CV3 | nets=1 | frames=10,test,35,0.150316153738502,0.0899541303515434,3,1,10,1.1402480602264404,0.1200997456908226
CV3 | nets=1 | frames=10,test,36,-0.2691509251686252,0.0613684207201004,3,1,10,1.03897225856781,0.1422064751386642
CV3 | nets=1 | frames=10,test,37,0.1269998279169667,0.0940602123737335,3,1,10,1.1376242637634275,0.1217888817191124
CV3 | nets=1 | frames=10,test,38,0.3220806426408416,0.1059017777442932,3,1,10,1.1851576566696167,0.1107293888926506
CV3 | nets=1 | frames=10,test,39,-0.3233661435786948,0.0738661661744117,3,1,10,1.0603084564208984,0.1460926532745361
CV3 | nets=1 | frames=10,test,40,-0.1666568671096066,0.048883244395256,3,1,10,1.0128635168075562,0.1616189032793045
CV3 | nets=1 | frames=10,test,41,-0.0608276768648222,0.0560938417911529,3,1,10,1.0450010299682615,0.1613323390483856
CV3 | nets=1 | frames=10,test,42,0.2821721893243829,0.1147958189249038,3,1,10,1.2114782333374023,0.0932491198182106
CV3 | nets=1 | frames=10,test,43,-0.0591450573123482,0.0222730431705713,3,1,10,0.927651345729828,0.1775770336389541
CV3 | nets=1 | frames=10,test,44,-0.2523187814106471,0.0441304966807365,3,1,10,0.9898842573165894,0.1631205976009369
CV3 | nets=1 | frames=10,test,45,0.2693791688852633,0.0977775305509567,3,1,10,1.1712660789489746,0.112658716738224
CV3 | nets=1 | frames=10,test,46,-0.157111034083224,0.0692664235830307,3,1,10,1.0657634735107422,0.1388714164495468
CV3 | nets=1 | frames=10,test,47,0.1606833051492441,0.1041524484753608,3,1,10,1.1563671827316284,0.1098778247833252
CV3 | nets=1 | frames=10,test,48,0.172504695096772,0.0851187109947204,3,1,10,1.100150465965271,0.1287367790937423
CV3 | nets=1 | frames=10,test,49,0.3873779088920612,0.1203436255455017,3,1,10,1.220780372619629,0.0866707041859626
CV3 | nets=1 | frames=10,test,50,-0.100209652453205,0.0480700805783271,3,1,10,1.001905083656311,0.1523507237434387
CV3 | nets=1 | frames=10,test,51,0.1807945702326933,0.0927808657288551,3,1,10,1.141096830368042,0.1271018087863922
CV3 | nets=1 | frames=10,test,52,-0.2190887259038099,0.0590875893831253,3,1,10,1.0468734502792358,0.1524377167224884
