dataset,split,sim_idx,final_p_ratio,z0,sweep_latent_dim,sweep_train_count,sweep_train_frames,z1,z2
CV2 | nets=4 | frames=10,test,55,-0.0803696162881754,1.9031952619552612,2,4,10,-3.475881338119507,
CV2 | nets=4 | frames=10,test,56,-0.12771201037928526,2.1591970920562744,2,4,10,-3.918440818786621,
CV2 | nets=4 | frames=10,test,57,0.3812481697430855,-4.789669036865234,2,4,10,-2.7616145610809326,
CV2 | nets=4 | frames=10,test,58,-0.40037890147830096,2.565260410308838,2,4,10,-3.686892509460449,
CV2 | nets=4 | frames=10,test,59,0.2511593493496609,-1.7682255506515503,2,4,10,-3.379181385040283,
CV2 | nets=4 | frames=10,test,60,-0.1963377719651293,3.3812906742095947,2,4,10,-3.791931629180908,
CV2 | nets=4 | frames=10,test,61,0.20114686937290777,-1.3279783725738525,2,4,10,-3.0009312629699707,
CV2 | nets=4 | frames=10,test,62,0.18341754005038485,-0.4162350296974182,2,4,10,-2.9518356323242188,
CV2 | nets=4 | frames=10,test,63,0.1677718678598186,0.2274193912744522,2,4,10,-3.677281379699707,
CV2 | nets=4 | frames=10,test,64,0.21035491246831667,-3.6364104747772217,2,4,10,-2.714352607727051,
CV2 | nets=4 | frames=10,test,65,-0.2124182814927736,2.746368885040283,2,4,10,-3.7832484245300293,
CV2 | nets=4 | frames=10,test,66,0.24274224639077988,-2.2186832427978516,2,4,10,-3.126877784729004,
CV2 | nets=4 | frames=10,test,67,-0.19806003763724905,3.6608705520629883,2,4,10,-3.7813823223114014,
CV2 | nets=4 | frames=10,test,68,-0.3247762104239115,3.6205027103424072,2,4,10,-3.6288251876831055,
CV2 | nets=4 | frames=10,test,69,-0.17738836707016928,0.6616020798683167,2,4,10,-3.200176239013672,
CV2 | nets=4 | frames=10,test,70,-0.20617802151122547,1.9653105735778809,2,4,10,-3.6772584915161133,
CV2 | nets=4 | frames=10,test,71,-0.1515654324056017,2.925905704498291,2,4,10,-3.3685946464538574,
CV2 | nets=4 | frames=10,test,72,-0.13193082504033954,1.3163180351257324,2,4,10,-3.4327821731567383,
CV2 | nets=4 | frames=25,train,0,-0.06695112756186168,2.8233935832977295,2,4,25,1.934995412826538,
CV2 | nets=4 | frames=25,train,1,0.24101002113566364,-2.0333445072174072,2,4,25,4.574874401092529,
CV2 | nets=4 | frames=25,train,2,-0.03371838000065961,1.406762957572937,2,4,25,2.7853245735168457,
CV2 | nets=4 | frames=25,train,3,-0.07075996703199396,2.0372493267059326,2,4,25,3.473372220993042,
CV2 | nets=4 | frames=25,test,0,-0.12315607316120104,1.758729100227356,2,4,25,2.679356098175049,
CV2 | nets=4 | frames=25,test,1,0.3453760393512503,-3.530604362487793,2,4,25,4.586178779602051,
CV2 | nets=4 | frames=25,test,2,-0.3979398483632574,3.8901944160461426,2,4,25,2.1010947227478027,
CV2 | nets=4 | frames=25,test,3,0.21269403862426334,-1.6788946390151978,2,4,25,4.184591770172119,
CV2 | nets=4 | frames=25,test,4,0.0950451355151094,0.6354416608810425,2,4,25,3.255185604095459,
CV2 | nets=4 | frames=25,test,5,-0.06480931009694779,1.8855637311935425,2,4,25,2.7529125213623047,
CV2 | nets=4 | frames=25,test,6,-0.0036101382641459327,0.5666248202323914,2,4,25,2.9828827381134033,
CV2 | nets=4 | frames=25,test,7,0.22590702007093752,-2.49299955368042,2,4,25,4.2156572341918945,
CV2 | nets=4 | frames=25,test,8,-0.24482213582355292,3.7449567317962646,2,4,25,1.8540551662445068,
CV2 | nets=4 | frames=25,test,9,-0.32518965600620253,2.7685117721557617,2,4,25,2.215325355529785,
CV2 | nets=4 | frames=25,test,10,0.1639582164351763,-1.997843623161316,2,4,25,4.8688836097717285,
CV2 | nets=4 | frames=25,test,11,0.27673880911901655,-0.9447905421257019,2,4,25,4.576215744018555,
CV2 | nets=4 | frames=25,test,12,0.2817123526652541,-2.5291640758514404,2,4,25,4.673523426055908,
CV2 | nets=4 | frames=25,test,13,-0.17377978528774052,3.9330050945281982,2,4,25,2.0652356147766113,
CV2 | nets=4 | frames=25,test,14,-0.5936111989220015,3.5957138538360596,2,4,25,1.2237327098846436,
CV2 | nets=4 | frames=25,test,15,0.27081671507608296,-1.4219162464141846,2,4,25,4.668087482452393,
CV2 | nets=4 | frames=25,test,16,-0.04889763898242052,1.9387747049331665,2,4,25,2.4901154041290283,
CV2 | nets=4 | frames=25,test,17,0.33742504039823745,-2.7368016242980957,2,4,25,5.357206344604492,
CV2 | nets=4 | frames=25,test,18,0.14421983542156405,0.4838551878929138,2,4,25,3.6591131687164307,
CV2 | nets=4 | frames=25,test,19,0.2238599590476573,-1.1782822608947754,2,4,25,4.73986291885376,
CV2 | nets=4 | frames=25,test,20,-0.21109366287007186,4.3086042404174805,2,4,25,2.3442399501800537,
CV2 | nets=4 | frames=25,test,21,-0.13510764728463107,3.9752423763275146,2,4,25,2.508051872253418,
CV2 | nets=4 | frames=25,test,22,-0.2879174109079594,4.382392883300781,2,4,25,2.2426371574401855,
CV2 | nets=4 | frames=25,test,23,-0.08698580311493488,4.033594608306885,2,4,25,2.3405299186706543,
CV2 | nets=4 | frames=25,test,24,0.0729596003150843,0.807925283908844,2,4,25,2.5657708644866943,
CV2 | nets=4 | frames=25,test,25,-0.0473741087700227,4.199688911437988,2,4,25,1.2053015232086182,
CV2 | nets=4 | frames=25,test,26,-0.17404791264035285,3.534404993057251,2,4,25,3.3248209953308105,
CV2 | nets=4 | frames=25,test,27,-0.15348441061065293,3.905154228210449,2,4,25,1.361855149269104,
CV2 | nets=4 | frames=25,test,28,-0.33399938936466717,4.6864471435546875,2,4,25,2.5149593353271484,
CV2 | nets=4 | frames=25,test,29,-0.2983576891176249,4.010326862335205,2,4,25,1.6478145122528076,
CV2 | nets=4 | frames=25,test,30,-0.08436423666781437,1.4713128805160522,2,4,25,2.9097676277160645,
CV2 | nets=4 | frames=25,test,31,-0.22730985066006476,3.616298198699951,2,4,25,2.073673963546753,
CV2 | nets=4 | frames=25,test,32,0.15031615373850205,-1.1150140762329102,2,4,25,4.315033435821533,
CV2 | nets=4 | frames=25,test,33,-0.2691509251686252,3.5994772911071777,2,4,25,2.3373756408691406,
CV2 | nets=4 | frames=25,test,34,0.12699982791696676,0.18548817932605743,2,4,25,3.504291534423828,
CV2 | nets=4 | frames=25,test,35,0.32208064264084163,-3.3772380352020264,2,4,25,5.409616470336914,
CV2 | nets=4 | frames=25,test,36,-0.32336614357869486,3.7594659328460693,2,4,25,1.615301489830017,
CV2 | nets=4 | frames=25,test,37,-0.16665686710960664,3.6911518573760986,2,4,25,1.5975648164749146,
CV2 | nets=4 | frames=25,test,38,-0.06082767686482228,2.51891827583313,2,4,25,2.355788469314575,
CV2 | nets=4 | frames=25,test,39,0.2821721893243829,-1.8965895175933838,2,4,25,4.079649448394775,
CV2 | nets=4 | frames=25,test,40,-0.05914505731234828,5.105599403381348,2,4,25,1.7163223028182983,
CV2 | nets=4 | frames=25,test,41,-0.2523187814106471,4.31428337097168,2,4,25,2.0475707054138184,
CV2 | nets=4 | frames=25,test,42,0.26937916888526336,-1.003819227218628,2,4,25,4.2240142822265625,
CV2 | nets=4 | frames=25,test,43,-0.15711103408322405,2.6896162033081055,2,4,25,2.5114588737487793,
CV2 | nets=4 | frames=25,test,44,0.1606833051492441,-0.005733977071940899,2,4,25,3.033504009246826,
CV2 | nets=4 | frames=25,test,45,0.17250469509677205,-0.27405846118927,2,4,25,3.7199292182922363,
CV2 | nets=4 | frames=25,test,46,0.3873779088920612,-3.196823835372925,2,4,25,5.21091890335083,
CV2 | nets=4 | frames=25,test,47,-0.100209652453205,3.256108522415161,2,4,25,2.725675106048584,
CV2 | nets=4 | frames=25,test,48,0.18079457023269338,-0.5919721126556396,2,4,25,3.562141180038452,
CV2 | nets=4 | frames=25,test,49,-0.21908872590380996,3.3772027492523193,2,4,25,2.5126402378082275,
CV2 | nets=4 | frames=25,test,50,0.03867895965791973,1.660178542137146,2,4,25,2.012826681137085,
CV2 | nets=4 | frames=25,test,51,-0.14664002278276062,2.2499189376831055,2,4,25,2.276376724243164,
CV2 | nets=4 | frames=25,test,52,-0.1466582167541242,4.216053485870361,2,4,25,1.218160629272461,
CV2 | nets=4 | frames=25,test,53,0.3543707109293127,-3.3100411891937256,2,4,25,4.925227642059326,
CV2 | nets=4 | frames=25,test,54,-0.2504451898786599,3.631788730621338,2,4,25,1.7822569608688354,
CV2 | nets=4 | frames=25,test,55,-0.0803696162881754,2.93928861618042,2,4,25,1.6366380453109741,
CV2 | nets=4 | frames=25,test,56,-0.12771201037928526,3.27778697013855,2,4,25,2.652996063232422,
CV2 | nets=4 | frames=25,test,57,0.3812481697430855,-3.496506452560425,2,4,25,5.388850688934326,
CV2 | nets=4 | frames=25,test,58,-0.40037890147830096,3.6022562980651855,2,4,25,1.7436107397079468,
CV2 | nets=4 | frames=25,test,59,0.2511593493496609,-0.6022566556930542,2,4,25,4.561280727386475,
CV2 | nets=4 | frames=25,test,60,-0.1963377719651293,4.571345806121826,2,4,25,1.0821712017059326,
CV2 | nets=4 | frames=25,test,61,0.20114686937290777,-0.2896909713745117,2,4,25,3.517714738845825,
CV2 | nets=4 | frames=25,test,62,0.18341754005038485,0.5241115093231201,2,4,25,2.5897557735443115,
CV2 | nets=4 | frames=25,test,63,0.1677718678598186,1.275202751159668,2,4,25,3.723616600036621,
CV2 | nets=4 | frames=25,test,64,0.21035491246831667,-2.6256375312805176,2,4,25,4.2366251945495605,
CV2 | nets=4 | frames=25,test,65,-0.2124182814927736,3.892467498779297,2,4,25,1.6988164186477661,
CV2 | nets=4 | frames=25,test,66,0.24274224639077988,-1.081272006034851,2,4,25,4.359273433685303,
CV2 | nets=4 | frames=25,test,67,-0.19806003763724905,4.867730140686035,2,4,25,0.7261121273040771,
CV2 | nets=4 | frames=25,test,68,-0.3247762104239115,5.1226677894592285,2,4,25,1.2681047916412354,
CV2 | nets=4 | frames=25,test,69,-0.17738836707016928,2.0406112670898438,2,4,25,2.1761562824249268,
CV2 | nets=4 | frames=25,test,70,-0.20617802151122547,3.2036237716674805,2,4,25,2.1998636722564697,
CV2 | nets=4 | frames=25,test,71,-0.1515654324056017,4.087859153747559,2,4,25,0.8530105352401733,
CV2 | nets=4 | frames=25,test,72,-0.13193082504033954,2.3549723625183105,2,4,25,2.0182552337646484,
CV2 | nets=4 | frames=50,train,0,-0.06695112756186168,-5.303356647491455,2,4,50,2.4691274166107178,
CV2 | nets=4 | frames=50,train,1,0.24101002113566364,-4.788895130157471,2,4,50,2.1469597816467285,
CV2 | nets=4 | frames=50,train,2,-0.03371838000065961,-5.339169979095459,2,4,50,2.463013172149658,
CV2 | nets=4 | frames=50,train,3,-0.07075996703199396,-5.450167655944824,2,4,50,2.509323835372925,
CV2 | nets=4 | frames=50,test,0,-0.12315607316120104,-5.2557549476623535,2,4,50,2.4302544593811035,
CV2 | nets=4 | frames=50,test,1,0.3453760393512503,-4.407144069671631,2,4,50,1.9409489631652832,
CV2 | nets=4 | frames=50,test,2,-0.3979398483632574,-5.604809761047363,2,4,50,2.613121747970581,
CV2 | nets=4 | frames=50,test,3,0.21269403862426334,-4.56561803817749,2,4,50,2.0473520755767822,
CV2 | nets=4 | frames=50,test,4,0.0950451355151094,-5.077045440673828,2,4,50,2.3305447101593018,
CV2 | nets=4 | frames=50,test,5,-0.06480931009694779,-5.109358787536621,2,4,50,2.364140510559082,
CV2 | nets=4 | frames=50,test,6,-0.0036101382641459327,-5.079619407653809,2,4,50,2.333465099334717,
CV2 | nets=4 | frames=50,test,7,0.22590702007093752,-4.546566009521484,2,4,50,2.0306832790374756,
CV2 | nets=4 | frames=50,test,8,-0.24482213582355292,-5.610928058624268,2,4,50,2.617979049682617,
CV2 | nets=4 | frames=50,test,9,-0.32518965600620253,-5.38060188293457,2,4,50,2.4974889755249023,
CV2 | nets=4 | frames=50,test,10,0.1639582164351763,-4.6914801597595215,2,4,50,2.0944743156433105,
CV2 | nets=4 | frames=50,test,11,0.27673880911901655,-5.025084972381592,2,4,50,2.2839064598083496,
CV2 | nets=4 | frames=50,test,12,0.2817123526652541,-4.624497890472412,2,4,50,2.067518711090088,
CV2 | nets=4 | frames=50,test,13,-0.17377978528774052,-5.702271461486816,2,4,50,2.67427921295166,
CV2 | nets=4 | frames=50,test,14,-0.5936111989220015,-5.315866470336914,2,4,50,2.4887194633483887,
CV2 | nets=4 | frames=50,test,15,0.27081671507608296,-4.8144073486328125,2,4,50,2.166635751724243,
CV2 | nets=4 | frames=50,test,16,-0.04889763898242052,-5.238469123840332,2,4,50,2.4206278324127197,
CV2 | nets=4 | frames=50,test,17,0.33742504039823745,-4.32663106918335,2,4,50,1.9205187559127808,
CV2 | nets=4 | frames=50,test,18,0.14421983542156405,-5.1252970695495605,2,4,50,2.346916437149048,
CV2 | nets=4 | frames=50,test,19,0.2238599590476573,-4.859725475311279,2,4,50,2.193553924560547,
CV2 | nets=4 | frames=50,test,20,-0.21109366287007186,-5.6523661613464355,2,4,50,2.6479249000549316,
CV2 | nets=4 | frames=50,test,21,-0.13510764728463107,-5.7353434562683105,2,4,50,2.6849257946014404,
CV2 | nets=4 | frames=50,test,22,-0.2879174109079594,-5.695754528045654,2,4,50,2.6682753562927246,
CV2 | nets=4 | frames=50,test,23,-0.08698580311493488,-5.614611625671387,2,4,50,2.6358721256256104,
CV2 | nets=4 | frames=50,test,24,0.0729596003150843,-5.032828330993652,2,4,50,2.3141162395477295,
CV2 | nets=4 | frames=50,test,25,-0.0473741087700227,-5.613239765167236,2,4,50,2.646481513977051,
CV2 | nets=4 | frames=50,test,26,-0.17404791264035285,-5.688766956329346,2,4,50,2.644514560699463,
CV2 | nets=4 | frames=50,test,27,-0.15348441061065293,-5.749993324279785,2,4,50,2.6954264640808105,
CV2 | nets=4 | frames=50,test,28,-0.33399938936466717,-5.655035495758057,2,4,50,2.6445441246032715,
CV2 | nets=4 | frames=50,test,29,-0.2983576891176249,-5.602444171905518,2,4,50,2.627220392227173,
CV2 | nets=4 | frames=50,test,30,-0.08436423666781437,-5.063606262207031,2,4,50,2.337928295135498,
CV2 | nets=4 | frames=50,test,31,-0.22730985066006476,-5.266887187957764,2,4,50,2.4681732654571533,
CV2 | nets=4 | frames=50,test,32,0.15031615373850205,-4.912741184234619,2,4,50,2.22009539604187,
CV2 | nets=4 | frames=50,test,33,-0.2691509251686252,-5.336564064025879,2,4,50,2.487921714782715,
CV2 | nets=4 | frames=50,test,34,0.12699982791696676,-5.095280170440674,2,4,50,2.331883668899536,
CV2 | nets=4 | frames=50,test,35,0.32208064264084163,-4.602075099945068,2,4,50,2.0204997062683105,
CV2 | nets=4 | frames=50,test,36,-0.32336614357869486,-5.5879807472229,2,4,50,2.6122093200683594,
CV2 | nets=4 | frames=50,test,37,-0.16665686710960664,-5.657570838928223,2,4,50,2.6454341411590576,
CV2 | nets=4 | frames=50,test,38,-0.06082767686482228,-5.6457672119140625,2,4,50,2.6259326934814453,
CV2 | nets=4 | frames=50,test,39,0.2821721893243829,-4.533224582672119,2,4,50,2.041074275970459,
CV2 | nets=4 | frames=50,test,40,-0.05914505731234828,-5.849518299102783,2,4,50,2.7521708011627197,
CV2 | nets=4 | frames=50,test,41,-0.2523187814106471,-5.75531005859375,2,4,50,2.709812641143799,
CV2 | nets=4 | frames=50,test,42,0.26937916888526336,-4.893534183502197,2,4,50,2.2252633571624756,
CV2 | nets=4 | frames=50,test,43,-0.15711103408322405,-5.317289352416992,2,4,50,2.4728293418884277,
CV2 | nets=4 | frames=50,test,44,0.1606833051492441,-4.92170524597168,2,4,50,2.2567336559295654,
CV2 | nets=4 | frames=50,test,45,0.17250469509677205,-5.139235019683838,2,4,50,2.338632583618164,
CV2 | nets=4 | frames=50,test,46,0.3873779088920612,-4.387049198150635,2,4,50,1.9364973306655884,
CV2 | nets=4 | frames=50,test,47,-0.100209652453205,-5.474384784698486,2,4,50,2.552096128463745,
CV2 | nets=4 | frames=50,test,48,0.18079457023269338,-5.093918800354004,2,4,50,2.3200485706329346,
CV2 | nets=4 | frames=50,test,49,-0.21908872590380996,-5.60696268081665,2,4,50,2.6216540336608887,
CV2 | nets=4 | frames=50,test,50,0.03867895965791973,-5.35985803604126,2,4,50,2.4827921390533447,
CV2 | nets=4 | frames=50,test,51,-0.14664002278276062,-5.25445556640625,2,4,50,2.44311261177063,
CV2 | nets=4 | frames=50,test,52,-0.1466582167541242,-5.54144287109375,2,4,50,2.601341962814331,
CV2 | nets=4 | frames=50,test,53,0.3543707109293127,-4.3549485206604,2,4,50,1.9280822277069092,
CV2 | nets=4 | frames=50,test,54,-0.2504451898786599,-5.562077522277832,2,4,50,2.5836987495422363,
CV2 | nets=4 | frames=50,test,55,-0.0803696162881754,-5.418651580810547,2,4,50,2.531221866607666,
CV2 | nets=4 | frames=50,test,56,-0.12771201037928526,-5.574456691741943,2,4,50,2.605118751525879,
CV2 | nets=4 | frames=50,test,57,0.3812481697430855,-4.515152454376221,2,4,50,1.9837660789489746,
CV2 | nets=4 | frames=50,test,58,-0.40037890147830096,-5.4955620765686035,2,4,50,2.5665123462677,
CV2 | nets=4 | frames=50,test,59,0.2511593493496609,-4.97925329208374,2,4,50,2.2679882049560547,
CV2 | nets=4 | frames=50,test,60,-0.1963377719651293,-5.651656150817871,2,4,50,2.6429219245910645,
CV2 | nets=4 | frames=50,test,61,0.20114686937290777,-4.978837013244629,2,4,50,2.273818016052246,
CV2 | nets=4 | frames=50,test,62,0.18341754005038485,-5.088685989379883,2,4,50,2.3425192832946777,
CV2 | nets=4 | frames=50,test,63,0.1677718678598186,-5.288571357727051,2,4,50,2.4478235244750977,
CV2 | nets=4 | frames=50,test,64,0.21035491246831667,-4.656225681304932,2,4,50,2.077827215194702,
CV2 | nets=4 | frames=50,test,65,-0.2124182814927736,-5.679497241973877,2,4,50,2.6574254035949707,
CV2 | nets=4 | frames=50,test,66,0.24274224639077988,-4.861558437347412,2,4,50,2.200698137283325,
CV2 | nets=4 | frames=50,test,67,-0.19806003763724905,-5.685924053192139,2,4,50,2.681896924972534,
CV2 | nets=4 | frames=50,test,68,-0.3247762104239115,-5.386706829071045,2,4,50,2.5537912845611572,
CV2 | nets=4 | frames=50,test,69,-0.17738836707016928,-5.240219593048096,2,4,50,2.435168504714966,
CV2 | nets=4 | frames=50,test,70,-0.20617802151122547,-5.188983917236328,2,4,50,2.4170243740081787,
CV2 | nets=4 | frames=50,test,71,-0.1515654324056017,-5.489743709564209,2,4,50,2.5795860290527344,
CV2 | nets=4 | frames=50,test,72,-0.13193082504033954,-5.34941291809082,2,4,50,2.4930124282836914,
CV2 | nets=4 | frames=100,train,0,-0.06695112756186168,-5.302266597747803,2,4,100,2.313276767730713,
CV2 | nets=4 | frames=100,train,1,0.24101002113566364,0.43518590927124023,2,4,100,-4.30399227142334,
CV2 | nets=4 | frames=100,train,2,-0.03371838000065961,-3.8254916667938232,2,4,100,0.5314695239067078,
CV2 | nets=4 | frames=100,train,3,-0.07075996703199396,-4.286940574645996,2,4,100,0.8669984340667725,
CV2 | nets=4 | frames=100,test,0,-0.12315607316120104,-4.167534828186035,2,4,100,0.8644311428070068,
CV2 | nets=4 | frames=100,test,1,0.3453760393512503,2.7937068939208984,2,4,100,-6.394640922546387,
CV2 | nets=4 | frames=100,test,2,-0.3979398483632574,-6.667488098144531,2,4,100,3.6276674270629883,
CV2 | nets=4 | frames=100,test,3,0.21269403862426334,0.3587092161178589,2,4,100,-4.154009819030762,
CV2 | nets=4 | frames=100,test,4,0.0950451355151094,-2.444439172744751,2,4,100,-0.856969952583313,
CV2 | nets=4 | frames=100,test,5,-0.06480931009694779,-4.229868412017822,2,4,100,0.5512496829032898,
CV2 | nets=4 | frames=100,test,6,-0.0036101382641459327,-2.661612033843994,2,4,100,-0.6065452098846436,
CV2 | nets=4 | frames=100,test,7,0.22590702007093752,0.9656814932823181,2,4,100,-4.940042972564697,
CV2 | nets=4 | frames=100,test,8,-0.24482213582355292,-6.990949630737305,2,4,100,4.035726070404053,
CV2 | nets=4 | frames=100,test,9,-0.32518965600620253,-5.607834815979004,2,4,100,2.3047280311584473,
CV2 | nets=4 | frames=100,test,10,0.1639582164351763,0.7033352255821228,2,4,100,-4.638376235961914,
CV2 | nets=4 | frames=100,test,11,0.27673880911901655,-0.5090304017066956,2,4,100,-3.2603230476379395,
CV2 | nets=4 | frames=100,test,12,0.2817123526652541,1.0824508666992188,2,4,100,-5.138918876647949,
CV2 | nets=4 | frames=100,test,13,-0.17377978528774052,-6.781434059143066,2,4,100,3.730984687805176,
CV2 | nets=4 | frames=100,test,14,-0.5936111989220015,-6.401848793029785,2,4,100,3.317159652709961,
CV2 | nets=4 | frames=100,test,15,0.27081671507608296,0.4629248380661011,2,4,100,-4.217131614685059,
CV2 | nets=4 | frames=100,test,16,-0.04889763898242052,-4.087796211242676,2,4,100,0.8495551943778992,
CV2 | nets=4 | frames=100,test,17,0.33742504039823745,1.9483600854873657,2,4,100,-6.068367958068848,
CV2 | nets=4 | frames=100,test,18,0.14421983542156405,-2.2677645683288574,2,4,100,-1.2729078531265259,
CV2 | nets=4 | frames=100,test,19,0.2238599590476573,-0.09173399209976196,2,4,100,-3.570498466491699,
CV2 | nets=4 | frames=100,test,20,-0.21109366287007186,-7.310044765472412,2,4,100,4.155279159545898,
CV2 | nets=4 | frames=100,test,21,-0.13510764728463107,-6.763023376464844,2,4,100,3.4427661895751953,
CV2 | nets=4 | frames=100,test,22,-0.2879174109079594,-6.957846164703369,2,4,100,3.9463820457458496,
CV2 | nets=4 | frames=100,test,23,-0.08698580311493488,-6.425926208496094,2,4,100,3.4628405570983887,
CV2 | nets=4 | frames=100,test,24,0.0729596003150843,-2.899585247039795,2,4,100,-0.27309590578079224,
CV2 | nets=4 | frames=100,test,25,-0.0473741087700227,-6.780917644500732,2,4,100,4.46620512008667,
CV2 | nets=4 | frames=100,test,26,-0.17404791264035285,-6.578186988830566,2,4,100,2.886387348175049,
CV2 | nets=4 | frames=100,test,27,-0.15348441061065293,-7.317659854888916,2,4,100,4.183300971984863,
CV2 | nets=4 | frames=100,test,28,-0.33399938936466717,-7.271952152252197,2,4,100,4.296772003173828,
CV2 | nets=4 | frames=100,test,29,-0.2983576891176249,-6.589849948883057,2,4,100,4.437201499938965,
CV2 | nets=4 | frames=100,test,30,-0.08436423666781437,-3.7669365406036377,2,4,100,0.15417829155921936,
CV2 | nets=4 | frames=100,test,31,-0.22730985066006476,-6.473857402801514,2,4,100,3.4552221298217773,
CV2 | nets=4 | frames=100,test,32,0.15031615373850205,-0.5027437210083008,2,4,100,-3.137277126312256,
CV2 | nets=4 | frames=100,test,33,-0.2691509251686252,-5.770232200622559,2,4,100,2.639838218688965,
CV2 | nets=4 | frames=100,test,34,0.12699982791696676,-2.3618359565734863,2,4,100,-1.3886162042617798,
CV2 | nets=4 | frames=100,test,35,0.32208064264084163,2.5226199626922607,2,4,100,-6.481441020965576,
CV2 | nets=4 | frames=100,test,36,-0.32336614357869486,-6.765876770019531,2,4,100,3.6752281188964844,
CV2 | nets=4 | frames=100,test,37,-0.16665686710960664,-6.292478561401367,2,4,100,3.822226047515869,
CV2 | nets=4 | frames=100,test,38,-0.06082767686482228,-5.289274215698242,2,4,100,2.1755871772766113,
CV2 | nets=4 | frames=100,test,39,0.2821721893243829,1.0879831314086914,2,4,100,-4.564300060272217,
CV2 | nets=4 | frames=100,test,40,-0.05914505731234828,-7.6099853515625,2,4,100,5.047303199768066,
CV2 | nets=4 | frames=100,test,41,-0.2523187814106471,-7.367404937744141,2,4,100,4.184685230255127,
CV2 | nets=4 | frames=100,test,42,0.26937916888526336,-0.5169293880462646,2,4,100,-3.29801082611084,
CV2 | nets=4 | frames=100,test,43,-0.15711103408322405,-5.3261823654174805,2,4,100,2.302338123321533,
CV2 | nets=4 | frames=100,test,44,0.1606833051492441,-1.9382792711257935,2,4,100,-1.640757441520691,
CV2 | nets=4 | frames=100,test,45,0.17250469509677205,-1.5570484399795532,2,4,100,-2.2025890350341797,
CV2 | nets=4 | frames=100,test,46,0.3873779088920612,2.345860242843628,2,4,100,-6.239117622375488,
CV2 | nets=4 | frames=100,test,47,-0.100209652453205,-5.453485488891602,2,4,100,2.381864547729492,
CV2 | nets=4 | frames=100,test,48,0.18079457023269338,-1.3270263671875,2,4,100,-2.091158866882324,
CV2 | nets=4 | frames=100,test,49,-0.21908872590380996,-6.345970153808594,2,4,100,3.0010523796081543,
CV2 | nets=4 | frames=100,test,50,0.03867895965791973,-3.8073225021362305,2,4,100,1.1920305490493774,
CV2 | nets=4 | frames=100,test,51,-0.14664002278276062,-4.9992899894714355,2,4,100,1.818446397781372,
CV2 | nets=4 | frames=100,test,52,-0.1466582167541242,-6.7912139892578125,2,4,100,4.14516544342041,
CV2 | nets=4 | frames=100,test,53,0.3543707109293127,2.3945717811584473,2,4,100,-6.173511981964111,
CV2 | nets=4 | frames=100,test,54,-0.2504451898786599,-6.522085189819336,2,4,100,3.4933433532714844,
CV2 | nets=4 | frames=100,test,55,-0.0803696162881754,-4.762977600097656,2,4,100,2.362452983856201,
CV2 | nets=4 | frames=100,test,56,-0.12771201037928526,-6.208924770355225,2,4,100,3.0067877769470215,
CV2 | nets=4 | frames=100,test,57,0.3812481697430855,2.2428455352783203,2,4,100,-6.505824089050293,
CV2 | nets=4 | frames=100,test,58,-0.40037890147830096,-6.4639129638671875,2,4,100,3.354724407196045,
CV2 | nets=4 | frames=100,test,59,0.2511593493496609,-0.7131447792053223,2,4,100,-3.021475315093994,
CV2 | nets=4 | frames=100,test,60,-0.1963377719651293,-7.5341949462890625,2,4,100,4.877056121826172,
CV2 | nets=4 | frames=100,test,61,0.20114686937290777,-1.608581304550171,2,4,100,-2.1627755165100098,
CV2 | nets=4 | frames=100,test,62,0.18341754005038485,-2.107494592666626,2,4,100,-0.9709181785583496,
CV2 | nets=4 | frames=100,test,63,0.1677718678598186,-3.3673181533813477,2,4,100,-0.31811708211898804,
CV2 | nets=4 | frames=100,test,64,0.21035491246831667,1.092193603515625,2,4,100,-4.892808437347412,
CV2 | nets=4 | frames=100,test,65,-0.2124182814927736,-6.896576404571533,2,4,100,3.7525253295898438,
CV2 | nets=4 | frames=100,test,66,0.24274224639077988,-0.30287137627601624,2,4,100,-3.4483847618103027,
CV2 | nets=4 | frames=100,test,67,-0.19806003763724905,-7.634210586547852,2,4,100,5.488661766052246,
CV2 | nets=4 | frames=100,test,68,-0.3247762104239115,-7.90532112121582,2,4,100,5.056527137756348,
CV2 | nets=4 | frames=100,test,69,-0.17738836707016928,-4.7367634773254395,2,4,100,1.6378370523452759,
CV2 | nets=4 | frames=100,test,70,-0.20617802151122547,-5.238036632537842,2,4,100,2.2097511291503906,
CV2 | nets=4 | frames=100,test,71,-0.1515654324056017,-7.075389862060547,2,4,100,4.360710620880127,
CV2 | nets=4 | frames=100,test,72,-0.13193082504033954,-5.249057769775391,2,4,100,2.2240028381347656,
CV2 | nets=8 | frames=2,train,0,-0.06695112756186168,1.2851041555404663,2,8,2,1.7655824422836304,
CV2 | nets=8 | frames=2,train,1,0.24101002113566364,1.3021007776260376,2,8,2,1.7459408044815063,
CV2 | nets=8 | frames=2,train,2,-0.03371838000065961,1.303283452987671,2,8,2,1.7779759168624878,
CV2 | nets=8 | frames=2,train,3,-0.07075996703199396,1.3040695190429688,2,8,2,1.7779896259307861,
CV2 | nets=8 | frames=2,train,4,0.30795067109622015,1.287926197052002,2,8,2,1.7289949655532837,
CV2 | nets=8 | frames=2,train,5,0.3524800528535854,1.337079405784607,2,8,2,1.760890007019043,
CV2 | nets=8 | frames=2,train,6,-0.08105278791540436,1.2851085662841797,2,8,2,1.7903897762298584,
