original_sim_idx,intervention,target,predicted_value,predicted_shift_from_baseline
38,all_stiffness_minus_10pct,final_p_ratio,-0.1523506486539762,0.0547271250027431
38,all_stiffness_minus_10pct,mean_y_compression,0.0010056972512289166,-0.0005234150879442827
38,all_stiffness_minus_10pct,final_y_compression,0.0018256503356569422,-0.0009419207206936031
38,weak_springs_floor_to_q25,final_p_ratio,-0.20210198510816096,0.004975788548558346
38,weak_springs_floor_to_q25,mean_y_compression,0.000734360286148552,-0.0007947520530246473
38,weak_springs_floor_to_q25,final_y_compression,0.0011631650693446206,-0.0016044059870059246
38,weak_springs_plus_25pct,final_p_ratio,-0.20033403289052845,0.006743740766190859
38,weak_springs_plus_25pct,mean_y_compression,0.0014376555168224329,-9.145682235076644e-05
38,weak_springs_plus_25pct,final_y_compression,0.0025649747741357722,-0.00020259628221477302
38,half_homogenize_to_mean,final_p_ratio,0.098194462732999,0.30527223638971834
38,half_homogenize_to_mean,mean_y_compression,-0.003855753669180154,-0.005384866008353353
38,half_homogenize_to_mean,final_y_compression,-0.008428870173015074,-0.01119644122936562
39,baseline,final_p_ratio,-0.21362027186830446,0.0
39,baseline,mean_y_compression,0.003168787004564065,0.0
39,baseline,final_y_compression,0.006897432421899819,0.0
39,all_stiffness_plus_10pct,final_p_ratio,-0.27064375970751536,-0.05702348783921091
39,all_stiffness_plus_10pct,mean_y_compression,0.0035042435266274792,0.00033545652206341424
39,all_stiffness_plus_10pct,final_y_compression,0.007521402273015122,0.0006239698511153026
39,all_stiffness_minus_10pct,final_p_ratio,-0.17608382800973738,0.03753644385856708
39,all_stiffness_minus_10pct,mean_y_compression,0.0027804587902810042,-0.00038832821428306076
39,all_stiffness_minus_10pct,final_y_compression,0.006202437612494265,-0.0006949948094055539
39,weak_springs_floor_to_q25,final_p_ratio,0.22410070939928564,0.43772098126759007
39,weak_springs_floor_to_q25,mean_y_compression,-0.007113466842576874,-0.010282253847140939
39,weak_springs_floor_to_q25,final_y_compression,-0.015057411499198911,-0.02195484392109873
39,weak_springs_plus_25pct,final_p_ratio,-0.20444097981157297,0.009179292056731486
39,weak_springs_plus_25pct,mean_y_compression,0.0029769533062796332,-0.00019183369828443177
39,weak_springs_plus_25pct,final_y_compression,0.006485060436458784,-0.0004123719854410351
39,half_homogenize_to_mean,final_p_ratio,0.20451313211198865,0.4181334039802931
39,half_homogenize_to_mean,mean_y_compression,-0.004899261806299278,-0.008068048810863343
39,half_homogenize_to_mean,final_y_compression,-0.010868320835226233,-0.017765753257126052
40,baseline,final_p_ratio,-0.27410945222023997,0.0
40,baseline,mean_y_compression,0.003170142551403822,0.0
40,baseline,final_y_compression,0.006537780429195444,0.0
40,all_stiffness_plus_10pct,final_p_ratio,-0.3297414349764531,-0.055631982756213116
40,all_stiffness_plus_10pct,mean_y_compression,0.003741453711295156,0.0005713111598913342
40,all_stiffness_plus_10pct,final_y_compression,0.007606308872206628,0.0010685284430111842
40,all_stiffness_minus_10pct,final_p_ratio,-0.21885922351442588,0.055250228705814086
40,all_stiffness_minus_10pct,mean_y_compression,0.002605789853974683,-0.0005643526974291389
40,all_stiffness_minus_10pct,final_y_compression,0.005480167539977312,-0.0010576128892181317
40,weak_springs_floor_to_q25,final_p_ratio,-0.2542261980750017,0.019883254145238283
40,weak_springs_floor_to_q25,mean_y_compression,0.002804305880616218,-0.0003658366707876039
40,weak_springs_floor_to_q25,final_y_compression,0.006022266203625064,-0.00051551422557038
40,weak_springs_plus_25pct,final_p_ratio,-0.26708251555150747,0.0070269366687324974
40,weak_springs_plus_25pct,mean_y_compression,0.003064970395892622,-0.0001051721555112
40,weak_springs_plus_25pct,final_y_compression,0.006400626724069331,-0.00013715370512611298
40,half_homogenize_to_mean,final_p_ratio,0.10376002036046744,0.3778694725807074
40,half_homogenize_to_mean,mean_y_compression,-0.003099740732798653,-0.0062698832842024745
40,half_homogenize_to_mean,final_y_compression,-0.007079070951840669,-0.013616851381036112
41,baseline,final_p_ratio,-0.25941598682529327,0.0
41,baseline,mean_y_compression,0.0036702751699121895,0.0
41,baseline,final_y_compression,0.0073977623932685,0.0
41,all_stiffness_plus_10pct,final_p_ratio,-0.31027769976967073,-0.05086171294437747
41,all_stiffness_plus_10pct,mean_y_compression,0.004252256100848767,0.0005819809309365776
41,all_stiffness_plus_10pct,final_y_compression,0.00845518307372917,0.0010574206804606703
41,all_stiffness_minus_10pct,final_p_ratio,-0.20756258030099514,0.051853406524298123
41,all_stiffness_minus_10pct,mean_y_compression,0.0030985436728526686,-0.000571731497059521
41,all_stiffness_minus_10pct,final_y_compression,0.006355591300005905,-0.0010421710932625944
41,weak_springs_floor_to_q25,final_p_ratio,-0.23627089695267287,0.0231450898726204
41,weak_springs_floor_to_q25,mean_y_compression,0.0028714864939449985,-0.000798788675967191
41,weak_springs_floor_to_q25,final_y_compression,0.0056552525532441765,-0.0017425098400243233
41,weak_springs_plus_25pct,final_p_ratio,-0.2568220606059649,0.0025939262193283574
41,weak_springs_plus_25pct,mean_y_compression,0.0035960017165999575,-7.427345331223207e-05
41,weak_springs_plus_25pct,final_y_compression,0.007229042362338113,-0.00016872003093038653
41,half_homogenize_to_mean,final_p_ratio,0.08147420319289622,0.3408901900181895
41,half_homogenize_to_mean,mean_y_compression,-0.0029726740397834194,-0.0066429492096956085
41,half_homogenize_to_mean,final_y_compression,-0.007020933789553368,-0.014418696182821867
42,baseline,final_p_ratio,-0.16650058167025425,0.0
42,baseline,mean_y_compression,0.001467404079421768,0.0
42,baseline,final_y_compression,0.0033770463868932777,0.0
42,all_stiffness_plus_10pct,final_p_ratio,-0.21055485874801935,-0.0440542770777651
42,all_stiffness_plus_10pct,mean_y_compression,0.0018258216681693261,0.00035841758874755806
42,all_stiffness_plus_10pct,final_y_compression,0.004014657204006444,0.0006376108171131665
42,all_stiffness_minus_10pct,final_p_ratio,-0.12118746832020297,0.04531311335005128
42,all_stiffness_minus_10pct,mean_y_compression,0.0011001458384866465,-0.00036725824093512154
42,all_stiffness_minus_10pct,final_y_compression,0.002725156860286771,-0.0006518895266065068
42,weak_springs_floor_to_q25,final_p_ratio,0.060169099422709975,0.22666968109296423
42,weak_springs_floor_to_q25,mean_y_compression,-0.003814174630459904,-0.005281578709881672
42,weak_springs_floor_to_q25,final_y_compression,-0.008152949397010707,-0.011529995783903985
42,weak_springs_plus_25pct,final_p_ratio,-0.1612348164508084,0.005265765219445856
42,weak_springs_plus_25pct,mean_y_compression,0.0012051182625206572,-0.0002622858169011109
42,weak_springs_plus_25pct,final_y_compression,0.0028955917616264506,-0.0004814546252668271
42,half_homogenize_to_mean,final_p_ratio,0.14990603492143334,0.31640661659168756
42,half_homogenize_to_mean,mean_y_compression,-0.0044476122869522945,-0.0059150163663740625
42,half_homogenize_to_mean,final_y_compression,-0.00966113291941626,-0.013038179306309537
43,baseline,final_p_ratio,0.3287971631469645,0.0
43,baseline,mean_y_compression,-0.00486139156331561,0.0
43,baseline,final_y_compression,-0.009693472948750271,0.0
43,all_stiffness_plus_10pct,final_p_ratio,0.33231667823544775,0.0035195150884832493
43,all_stiffness_plus_10pct,mean_y_compression,-0.005145710389311141,-0.00028431882599553107
43,all_stiffness_plus_10pct,final_y_compression,-0.010362523623986208,-0.0006690506752359375
43,all_stiffness_minus_10pct,final_p_ratio,0.3234553161257989,-0.00534184702116558
43,all_stiffness_minus_10pct,mean_y_compression,-0.004474773839945949,0.00038661772336966074
43,all_stiffness_minus_10pct,final_y_compression,-0.008865976006019865,0.0008274969427304064
43,weak_springs_floor_to_q25,final_p_ratio,0.2946747269439533,-0.0341224362030112
43,weak_springs_floor_to_q25,mean_y_compression,-0.004680240662852099,0.00018115090046351076
43,weak_springs_floor_to_q25,final_y_compression,-0.009374233794049206,0.00031923915470106513
43,weak_springs_plus_25pct,final_p_ratio,0.34134226788146643,0.012545104734501933
43,weak_springs_plus_25pct,mean_y_compression,-0.005166787623630593,-0.00030539606031498336
43,weak_springs_plus_25pct,final_y_compression,-0.010466175639570929,-0.0007727026908206577
43,half_homogenize_to_mean,final_p_ratio,0.37955660006019254,0.05075943691322804
43,half_homogenize_to_mean,mean_y_compression,-0.005621650568285626,-0.0007602590049700158
43,half_homogenize_to_mean,final_y_compression,-0.011484573324374546,-0.001791100375624275
44,baseline,final_p_ratio,-0.026663903067430567,0.0
44,baseline,mean_y_compression,-0.000352369094153268,0.0
44,baseline,final_y_compression,-0.0005407620791961569,0.0
44,all_stiffness_plus_10pct,final_p_ratio,-0.059689195665287936,-0.03302529259785737
44,all_stiffness_plus_10pct,mean_y_compression,-0.00010052122464722309,0.0002518478695060449
44,all_stiffness_plus_10pct,final_y_compression,-0.00012925354774914104,0.00041150853144701583
44,all_stiffness_minus_10pct,final_p_ratio,0.006482927720718602,0.03314683078814917
44,all_stiffness_minus_10pct,mean_y_compression,-0.0006029604518228984,-0.0002505913576696304
44,all_stiffness_minus_10pct,final_y_compression,-0.0009504010019300257,-0.00040963892273386884
44,weak_springs_floor_to_q25,final_p_ratio,-0.0558942349630783,-0.02923033189564773
44,weak_springs_floor_to_q25,mean_y_compression,-0.0020321396132872544,-0.0016797705191339864
44,weak_springs_floor_to_q25,final_y_compression,-0.004099273224512972,-0.0035585111453168153
44,weak_springs_plus_25pct,final_p_ratio,0.016377683002731888,0.04304158607016245
44,weak_springs_plus_25pct,mean_y_compression,-0.0008312843069128069,-0.0004789152127595389
44,weak_springs_plus_25pct,final_y_compression,-0.0015589848890803556,-0.0010182228098841988
44,half_homogenize_to_mean,final_p_ratio,0.17277928974621642,0.199443192813647
44,half_homogenize_to_mean,mean_y_compression,-0.004716958186031062,-0.004364589091877795
44,half_homogenize_to_mean,final_y_compression,-0.009701762504567876,-0.00916100042537172
45,baseline,final_p_ratio,-0.261792557756786,0.0
45,baseline,mean_y_compression,0.0030601493935260623,0.0
45,baseline,final_y_compression,0.005962714254921163,0.0
45,all_stiffness_plus_10pct,final_p_ratio,-0.31630365979648517,-0.054511102039699166
45,all_stiffness_plus_10pct,mean_y_compression,0.003605795735062383,0.0005456463415363208
45,all_stiffness_plus_10pct,final_y_compression,0.0069667285873529486,0.0010040143324317853
45,all_stiffness_minus_10pct,final_p_ratio,-0.20696988301746888,0.05482267473931712
45,all_stiffness_minus_10pct,mean_y_compression,0.0025033277567224595,-0.0005568216368036028
45,all_stiffness_minus_10pct,final_y_compression,0.004941331603770803,-0.0010213826511503606
45,weak_springs_floor_to_q25,final_p_ratio,-0.27603980885208934,-0.014247251095303337
45,weak_springs_floor_to_q25,mean_y_compression,0.00394137090840314,0.0008812215148770773
45,weak_springs_floor_to_q25,final_y_compression,0.008368037960360463,0.0024053237054393
45,weak_springs_plus_25pct,final_p_ratio,-0.2606208848629002,0.0011716728938858112
45,weak_springs_plus_25pct,mean_y_compression,0.0030728996487311296,1.2750255205067323e-05
45,weak_springs_plus_25pct,final_y_compression,0.00603400445827884,7.129020335767695e-05
45,half_homogenize_to_mean,final_p_ratio,0.0678464293767646,0.3296389871335506
45,half_homogenize_to_mean,mean_y_compression,-0.0028652558258670606,-0.005925405219393123
45,half_homogenize_to_mean,final_y_compression,-0.006370855330059749,-0.012333569584980913
46,baseline,final_p_ratio,-0.18780757846998491,0.0
46,baseline,mean_y_compression,0.0019111729689574963,0.0
46,baseline,final_y_compression,0.0039216225404481355,0.0
46,all_stiffness_plus_10pct,final_p_ratio,-0.23426030577745982,-0.046452727307474906
46,all_stiffness_plus_10pct,mean_y_compression,0.0023605533972694773,0.000449380428311981
46,all_stiffness_plus_10pct,final_y_compression,0.004735254219115125,0.0008136316786669893
46,all_stiffness_minus_10pct,final_p_ratio,-0.14123738827811239,0.04657019019187253
46,all_stiffness_minus_10pct,mean_y_compression,0.0014630067861183054,-0.0004481661828391909
46,all_stiffness_minus_10pct,final_y_compression,0.0031097980262054367,-0.0008118245142426988
46,weak_springs_floor_to_q25,final_p_ratio,0.2590548232196137,0.4468624016895986
46,weak_springs_floor_to_q25,mean_y_compression,-0.005653385848475073,-0.0075645588174325686
46,weak_springs_floor_to_q25,final_y_compression,-0.012169472994774801,-0.016091095535222935
46,weak_springs_plus_25pct,final_p_ratio,-0.1872401950474149,0.0005673834225700114
46,weak_springs_plus_25pct,mean_y_compression,0.0018528671921892155,-5.8305776768280805e-05
46,weak_springs_plus_25pct,final_y_compression,0.0037358101239260955,-0.00018581241652204
46,half_homogenize_to_mean,final_p_ratio,0.10732501236060296,0.29513259083058785
46,half_homogenize_to_mean,mean_y_compression,-0.003896613305076774,-0.00580778627403427
46,half_homogenize_to_mean,final_y_compression,-0.00848378975402831,-0.012405412294476446
47,baseline,final_p_ratio,-0.2517441769476889,0.0
47,baseline,mean_y_compression,0.004013166644908715,0.0
47,baseline,final_y_compression,0.00831572147610368,0.0
47,all_stiffness_plus_10pct,final_p_ratio,-0.3057786578633716,-0.05403448091568269
47,all_stiffness_plus_10pct,mean_y_compression,0.004587259741034146,0.0005740930961254309
47,all_stiffness_plus_10pct,final_y_compression,0.009353059845140822,0.0010373383690371416
47,all_stiffness_minus_10pct,final_p_ratio,-0.19752914202601782,0.054215034921671096
47,all_stiffness_minus_10pct,mean_y_compression,0.0034289386221390767,-0.0005842280227696386
47,all_stiffness_minus_10pct,final_y_compression,0.007262685794377633,-0.001053035681726048
47,weak_springs_floor_to_q25,final_p_ratio,-0.20669139464824357,0.04505278229944534
47,weak_springs_floor_to_q25,mean_y_compression,0.002866121161791626,-0.0011470454831170895
47,weak_springs_floor_to_q25,final_y_compression,0.005858508535280002,-0.002457212940823679
47,weak_springs_plus_25pct,final_p_ratio,-0.24893806847729555,0.0028061084703933648
47,weak_springs_plus_25pct,mean_y_compression,0.004020449182246017,7.282537337301338e-06
47,weak_springs_plus_25pct,final_y_compression,0.008378978155453748,6.32566793500669e-05
47,half_homogenize_to_mean,final_p_ratio,0.1262228948132511,0.37796707176094
47,half_homogenize_to_mean,mean_y_compression,-0.0027193230410140737,-0.0067324896859227885
47,half_homogenize_to_mean,final_y_compression,-0.006144792333555298,-0.014460513809658978
48,baseline,final_p_ratio,-0.20843751568798735,0.0
48,baseline,mean_y_compression,0.0032525395647709362,0.0
48,baseline,final_y_compression,0.007160703007981896,0.0
48,all_stiffness_plus_10pct,final_p_ratio,-0.25703583745296904,-0.04859832176498169
48,all_stiffness_plus_10pct,mean_y_compression,0.003732571494560058,0.0004800319297891217
48,all_stiffness_plus_10pct,final_y_compression,0.008039798572835865,0.0008790955648539682
48,all_stiffness_minus_10pct,final_p_ratio,-0.1598598177076929,0.04857769798029446
48,all_stiffness_minus_10pct,mean_y_compression,0.002783437003667619,-0.00046910256110331734
48,all_stiffness_minus_10pct,final_y_compression,0.006298438976259972,-0.0008622640317219243
48,weak_springs_floor_to_q25,final_p_ratio,0.17878805991704236,0.3872255756050297
48,weak_springs_floor_to_q25,mean_y_compression,-0.007448492950803069,-0.010701032515574006
48,weak_springs_floor_to_q25,final_y_compression,-0.015960139564588936,-0.023120842572570834
48,weak_springs_plus_25pct,final_p_ratio,-0.2040464372241705,0.004391078463816839
48,weak_springs_plus_25pct,mean_y_compression,0.0033107562401478484,5.8216675376912205e-05
48,weak_springs_plus_25pct,final_y_compression,0.0073035811753413785,0.0001428781673594821
48,half_homogenize_to_mean,final_p_ratio,0.13274539583673997,0.34118291152472735
48,half_homogenize_to_mean,mean_y_compression,-0.004804320520696155,-0.00805686008546709
48,half_homogenize_to_mean,final_y_compression,-0.010563348145276999,-0.017724051153258896
49,baseline,final_p_ratio,-0.23614724028667353,0.0
49,baseline,mean_y_compression,0.003287717127517857,0.0
49,baseline,final_y_compression,0.007077473650218035,0.0
49,all_stiffness_plus_10pct,final_p_ratio,-0.27995168537784837,-0.04380444509117484
49,all_stiffness_plus_10pct,mean_y_compression,0.003723984925401027,0.0004362677978831703
49,all_stiffness_plus_10pct,final_y_compression,0.007836007921383514,0.0007585342711654789
49,all_stiffness_minus_10pct,final_p_ratio,-0.1888607053273901,0.04728653495928342
49,all_stiffness_minus_10pct,mean_y_compression,0.0029795378753510347,-0.00030817925216682215
49,all_stiffness_minus_10pct,final_y_compression,0.006514264843897239,-0.0005632088063207957
49,weak_springs_floor_to_q25,final_p_ratio,-0.2193118353572359,0.016835404929437636
49,weak_springs_floor_to_q25,mean_y_compression,0.0009144715025173956,-0.0023732456250004615
49,weak_springs_floor_to_q25,final_y_compression,0.0020656447629477086,-0.005011828887270326
49,weak_springs_plus_25pct,final_p_ratio,-0.2108621969662995,0.02528504332037404
49,weak_springs_plus_25pct,mean_y_compression,0.003093706991132529,-0.00019401013638532805
49,weak_springs_plus_25pct,final_y_compression,0.00663089728499831,-0.00044657636521972487
49,half_homogenize_to_mean,final_p_ratio,0.19158358889486987,0.42773082918154337
49,half_homogenize_to_mean,mean_y_compression,-0.005060240647931893,-0.00834795777544975
49,half_homogenize_to_mean,final_y_compression,-0.011445616385228587,-0.018523090035446624
50,baseline,final_p_ratio,-0.3278320121581732,0.0
50,baseline,mean_y_compression,0.005339725271711897,0.0
50,baseline,final_y_compression,0.011689425645240555,0.0
50,all_stiffness_plus_10pct,final_p_ratio,-0.3862052418449841,-0.05837322968681091
50,all_stiffness_plus_10pct,mean_y_compression,0.0058999959461590095,0.0005602706744471126
50,all_stiffness_plus_10pct,final_y_compression,0.012738476193675966,0.001049050548435411
50,all_stiffness_minus_10pct,final_p_ratio,-0.26850448634907165,0.059327525809101556
50,all_stiffness_minus_10pct,mean_y_compression,0.004725893601510402,-0.0006138316702014946
50,all_stiffness_minus_10pct,final_y_compression,0.010557434235367733,-0.001131991409872822
50,weak_springs_floor_to_q25,final_p_ratio,-0.31870014353582743,0.009131868622345773
50,weak_springs_floor_to_q25,mean_y_compression,0.005064697993999172,-0.00027502727771272495
50,weak_springs_floor_to_q25,final_y_compression,0.011182734932479624,-0.0005066907127609308
50,weak_springs_plus_25pct,final_p_ratio,-0.3250806700234464,0.0027513421347267752
50,weak_springs_plus_25pct,mean_y_compression,0.005073282331669037,-0.00026644294004285994
50,weak_springs_plus_25pct,final_y_compression,0.011095408077585873,-0.0005940175676546824
50,half_homogenize_to_mean,final_p_ratio,0.08154035180077426,0.4093723639589475
50,half_homogenize_to_mean,mean_y_compression,-0.0034751244400041087,-0.008814849711716005
50,half_homogenize_to_mean,final_y_compression,-0.007414177023580931,-0.019103602668821485
51,baseline,final_p_ratio,0.307260736473517,0.0
51,baseline,mean_y_compression,-0.004568616622674331,0.0
51,baseline,final_y_compression,-0.008827809213122768,0.0
51,all_stiffness_plus_10pct,final_p_ratio,0.31204132747740815,0.004780591003891166
51,all_stiffness_plus_10pct,mean_y_compression,-0.00503408177797482,-0.00046546515530048946
51,all_stiffness_plus_10pct,final_y_compression,-0.009778123980723691,-0.0009503147676009228
51,all_stiffness_minus_10pct,final_p_ratio,0.30917528390487314,0.0019145474313561617
51,all_stiffness_minus_10pct,mean_y_compression,-0.004478993321611896,8.962330106243501e-05
51,all_stiffness_minus_10pct,final_y_compression,-0.008459619231538724,0.0003681899815840446
51,weak_springs_floor_to_q25,final_p_ratio,0.27875339069259947,-0.028507345780917515
51,weak_springs_floor_to_q25,mean_y_compression,-0.004366730846341041,0.00020188577633328993
51,weak_springs_floor_to_q25,final_y_compression,-0.008510823360136964,0.00031698585298580405
51,weak_springs_plus_25pct,final_p_ratio,0.33078912428857427,0.023528387815057283
51,weak_springs_plus_25pct,mean_y_compression,-0.004925615250399568,-0.0003569986277252371
51,weak_springs_plus_25pct,final_y_compression,-0.009704058684727975,-0.0008762494716052071
51,half_homogenize_to_mean,final_p_ratio,0.35812943241999134,0.05086869594647436
51,half_homogenize_to_mean,mean_y_compression,-0.005276762607839797,-0.000708145985165466
51,half_homogenize_to_mean,final_y_compression,-0.010402557045600731,-0.001574747832477963
52,baseline,final_p_ratio,0.3274568196078815,0.0
52,baseline,mean_y_compression,-0.004413371631128016,0.0
52,baseline,final_y_compression,-0.00863811790637864,0.0
52,all_stiffness_plus_10pct,final_p_ratio,0.3326196975749846,0.00516287796710313
52,all_stiffness_plus_10pct,mean_y_compression,-0.004762968075440357,-0.000349596444312341
52,all_stiffness_plus_10pct,final_y_compression,-0.009487680826090257,-0.0008495629197116175
52,all_stiffness_minus_10pct,final_p_ratio,0.3260170290921327,-0.0014397905157487734
52,all_stiffness_minus_10pct,mean_y_compression,-0.004272775669209461,0.00014059596191855553
52,all_stiffness_minus_10pct,final_y_compression,-0.008112266944134975,0.0005258509622436645
52,weak_springs_floor_to_q25,final_p_ratio,0.24473830839833685,-0.08271851120954463
52,weak_springs_floor_to_q25,mean_y_compression,-0.004035694986480523,0.0003776766446474929
52,weak_springs_floor_to_q25,final_y_compression,-0.007860113290980979,0.0007780046153976605
52,weak_springs_plus_25pct,final_p_ratio,0.36569354647079333,0.03823672686291185
52,weak_springs_plus_25pct,mean_y_compression,-0.005170938445709942,-0.0007575668145819257
52,weak_springs_plus_25pct,final_y_compression,-0.01022063330783642,-0.0015825154014577798
52,half_homogenize_to_mean,final_p_ratio,0.3895095285388725,0.06205270893099102
52,half_homogenize_to_mean,mean_y_compression,-0.005893702190215047,-0.0014803305590870303
52,half_homogenize_to_mean,final_y_compression,-0.011719146001999348,-0.003081028095620709
53,baseline,final_p_ratio,0.0973497453676184,0.0
53,baseline,mean_y_compression,-0.0011744394023016085,0.0
53,baseline,final_y_compression,-0.002394672446901057,0.0
53,all_stiffness_plus_10pct,final_p_ratio,0.07777081113176568,-0.01957893423585272
53,all_stiffness_plus_10pct,mean_y_compression,-0.0010485960062862874,0.00012584339601532106
53,all_stiffness_plus_10pct,final_y_compression,-0.0022505501579507515,0.00014412228895030552
53,all_stiffness_minus_10pct,final_p_ratio,0.11985932488073509,0.02250957951311669
53,all_stiffness_minus_10pct,mean_y_compression,-0.0013224165937069363,-0.00014797719140532788
53,all_stiffness_minus_10pct,final_y_compression,-0.0025744260572919146,-0.0001797536103908576
53,weak_springs_floor_to_q25,final_p_ratio,0.03657558935084656,-0.06077415601677184
53,weak_springs_floor_to_q25,mean_y_compression,-0.0016406425197817806,-0.0004662031174801722
53,weak_springs_floor_to_q25,final_y_compression,-0.003479318301856059,-0.0010846458549550022
53,weak_springs_plus_25pct,final_p_ratio,0.13948696403430424,0.04213721866668585
53,weak_springs_plus_25pct,mean_y_compression,-0.001747406038570119,-0.0005729666362685106
53,weak_springs_plus_25pct,final_y_compression,-0.003599176878890491,-0.0012045044319894341
53,half_homogenize_to_mean,final_p_ratio,0.24873341551273379,0.1513836701451154
53,half_homogenize_to_mean,mean_y_compression,-0.0040387505012531195,-0.002864311098951511
53,half_homogenize_to_mean,final_y_compression,-0.008383423314816379,-0.005988750867915322
54,baseline,final_p_ratio,-0.11665598379477152,0.0
54,baseline,mean_y_compression,0.0003846470042474186,0.0
54,baseline,final_y_compression,0.0005810105893116357,0.0
54,all_stiffness_plus_10pct,final_p_ratio,-0.15525421533262238,-0.03859823153785086
54,all_stiffness_plus_10pct,mean_y_compression,0.0005708497801156897,0.0001862027758682711
54,all_stiffness_plus_10pct,final_y_compression,0.0009472145172192808,0.0003662039279076451
54,all_stiffness_minus_10pct,final_p_ratio,-0.07218599696741382,0.0444699868273577
54,all_stiffness_minus_10pct,mean_y_compression,-0.00013117589253776812,-0.0005158228967851867
54,all_stiffness_minus_10pct,final_y_compression,-0.0002957274908054862,-0.0008767380801171219
54,weak_springs_floor_to_q25,final_p_ratio,-0.09988592317322234,0.016770060621549177
54,weak_springs_floor_to_q25,mean_y_compression,-0.0008907305979294266,-0.0012753776021768451
54,weak_springs_floor_to_q25,final_y_compression,-0.002140566339884792,-0.002721576929196428
54,weak_springs_plus_25pct,final_p_ratio,-0.1029528275647825,0.013703156229989022
54,weak_springs_plus_25pct,mean_y_compression,0.00021536830056384092,-0.0001692787036835777
54,weak_springs_plus_25pct,final_y_compression,0.0002535526819498278,-0.0003274579073618079
54,half_homogenize_to_mean,final_p_ratio,0.12861583204682814,0.24527181584159966
54,half_homogenize_to_mean,mean_y_compression,-0.004057262217485892,-0.0044419092217333105
54,half_homogenize_to_mean,final_y_compression,-0.00849394470385416,-0.009074955293165796
55,baseline,final_p_ratio,0.27017635242986604,0.0
55,baseline,mean_y_compression,-0.004859883701174828,0.0
55,baseline,final_y_compression,-0.009972696031175192,0.0
55,all_stiffness_plus_10pct,final_p_ratio,0.27043206132420805,0.0002557088943420105
55,all_stiffness_plus_10pct,mean_y_compression,-0.0051470868381972915,-0.00028720313702246345
55,all_stiffness_plus_10pct,final_y_compression,-0.010686003391473126,-0.0007133073602979337
55,all_stiffness_minus_10pct,final_p_ratio,0.271438204120965,0.0012618516910989364
55,all_stiffness_minus_10pct,mean_y_compression,-0.0045287613824218816,0.00033112231875294645
55,all_stiffness_minus_10pct,final_y_compression,-0.00919258753035617,0.0007801085008190215
55,weak_springs_floor_to_q25,final_p_ratio,0.22098813938289777,-0.04918821304696827
55,weak_springs_floor_to_q25,mean_y_compression,-0.004626158184356789,0.00023372551681803862
55,weak_springs_floor_to_q25,final_y_compression,-0.009556147777093224,0.00041654825408196823
55,weak_springs_plus_25pct,final_p_ratio,0.3082653262342662,0.038088973804400184
55,weak_springs_plus_25pct,mean_y_compression,-0.005503841941069142,-0.0006439582398943136
55,weak_springs_plus_25pct,final_y_compression,-0.01137807270532579,-0.001405376674150598
55,half_homogenize_to_mean,final_p_ratio,0.3635543612868565,0.09337800885699044
55,half_homogenize_to_mean,mean_y_compression,-0.006266760444985199,-0.0014068767438103714
55,half_homogenize_to_mean,final_y_compression,-0.013105658739008532,-0.00313296270783334
56,baseline,final_p_ratio,-0.1428562462555157,0.0
56,baseline,mean_y_compression,0.0019060644909539375,0.0
56,baseline,final_y_compression,0.00410759112725809,0.0
56,all_stiffness_plus_10pct,final_p_ratio,-0.1940649377566967,-0.051208691501180986
56,all_stiffness_plus_10pct,mean_y_compression,0.002711072303513695,0.0008050078125597577
56,all_stiffness_plus_10pct,final_y_compression,0.005451009402695331,0.0013434182754372406
56,all_stiffness_minus_10pct,final_p_ratio,-0.0935492641714181,0.04930698208409762
56,all_stiffness_minus_10pct,mean_y_compression,0.0015813263234110261,-0.0003247381675429114
56,all_stiffness_minus_10pct,final_y_compression,0.003504502469656843,-0.0006030886576012472
56,weak_springs_floor_to_q25,final_p_ratio,-0.10578011255171765,0.03707613370379806
56,weak_springs_floor_to_q25,mean_y_compression,0.000387723715579111,-0.0015183407753748264
56,weak_springs_floor_to_q25,final_y_compression,0.0007802246935395725,-0.0033273664337185177
56,weak_springs_plus_25pct,final_p_ratio,-0.1278336757349239,0.015022570520591805
56,weak_springs_plus_25pct,mean_y_compression,0.0016948515228162144,-0.0002112129681377231
56,weak_springs_plus_25pct,final_y_compression,0.0036659817006182696,-0.0004416094266398206
56,half_homogenize_to_mean,final_p_ratio,0.17590435158719173,0.31876059784270744
56,half_homogenize_to_mean,mean_y_compression,-0.0031560184206331533,-0.005062082911587091
56,half_homogenize_to_mean,final_y_compression,-0.007216209129877753,-0.011323800257135842
57,baseline,final_p_ratio,0.013269342369448815,0.0
57,baseline,mean_y_compression,-0.0001308028864847168,0.0
57,baseline,final_y_compression,0.0003096705815386525,0.0
57,all_stiffness_plus_10pct,final_p_ratio,-0.014295002909867245,-0.02756434527931606
57,all_stiffness_plus_10pct,mean_y_compression,1.5643433540053005e-05,0.00014644632002476981
57,all_stiffness_plus_10pct,final_y_compression,0.0004885106359450782,0.00017884005440642575
57,all_stiffness_minus_10pct,final_p_ratio,0.03979198175770999,0.026522639388261174
57,all_stiffness_minus_10pct,mean_y_compression,-0.00022955021285711683,-9.874732637240002e-05
57,all_stiffness_minus_10pct,final_y_compression,0.00020481274913790917,-0.00010485783240074331
