original_sim_idx,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,min_degree,x_span0,y_span0,aspect_ratio0,x_center0,y_center0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max,left_mean_degree,right_mean_degree,top_mean_degree,bottom_mean_degree,left_right_degree_asymmetry,top_bottom_degree_asymmetry,hessian_lambda1,hessian_lambda2,hessian_lambda3,hessian_lambda4,hessian_lambda5,hessian_lambda6,hessian_lambda7,hessian_lambda8,hessian_lambda9,hessian_lambda10,hessian_lambda11,hessian_lambda12,hessian_mode5_participation,hessian_mode5_x_fraction,hessian_mode6_participation,hessian_mode6_x_fraction,hessian_gap_6_5
64,160,458,0.0360062893081761,5.725,0.7822243923581008,7.0,4.0,13.811494827270508,13.780381202697754,1.0022578203109986,0.017122507095336914,-0.02035045623779297,2.5022747537454664,3.7530719648284996,0.8171544075012207,18.59463882446289,0.4976987735933612,0.1537250595705083,0.18804284930229187,0.9280794262886047,5.875,5.666666666666667,5.833333333333333,5.875,-0.20833333333333304,-0.04166666666666696,2.769059798260769e-17,1.6798098963025896e-16,4.3349581867918653e-10,0.023280996427907926,0.028791460872967325,0.036310372061777244,0.04694708825530122,0.07111644868442148,0.07513467835327647,0.07695823511552814,0.08704237232298084,0.09023654551019757,0.6800606573794149,0.15953938081443922,0.6354626998028242,0.8883152557718333,0.007518911188809919
65,120,345,0.04831932773109244,5.75,0.7444237144709098,7.0,4.0,11.815048217773438,11.8126220703125,1.0002053860223832,-0.037383317947387695,-0.0845639705657959,2.397407413047293,3.2964006016097254,0.79693204164505,15.837081909179688,0.43214049218357475,0.06097881329056191,0.3212699890136719,0.6274060606956482,5.611111111111111,5.611111111111111,5.666666666666667,5.888888888888889,0.0,-0.22222222222222232,-2.1945373070139333e-16,3.0193369848985184e-17,1.5042384129735483e-10,0.03573397331000986,0.0378127355693635,0.042262274635462525,0.05144873650340284,0.07304814813512502,0.08175491902423995,0.09838174356515818,0.1054711135726301,0.10880194709763334,0.5107071462295857,0.7123391235342708,0.5676972816977479,0.23563433169642245,0.0044495390660990244
66,120,341,0.04775910364145658,5.683333333333334,0.7851043808875918,7.0,4.0,11.792915344238281,11.896162986755371,0.9913209290565336,0.09450292587280273,-0.058248043060302734,2.3370585142692164,3.2573798628857826,0.7383845448493958,15.908902168273926,0.6027496100083823,0.34271446878207024,0.010102687403559685,1.3117303848266602,5.777777777777778,5.5,5.777777777777778,5.555555555555555,-0.2777777777777777,0.22222222222222232,-6.738298577329197e-16,-7.009667441987109e-17,3.145848719839575e-09,0.013798509077532023,0.01648263746054495,0.02012161278628307,0.026911955531525207,0.032884913639940845,0.04198822695963937,0.04686550803053918,0.05196940906386073,0.05930804841735861,0.25818355772178053,0.7330268287731488,0.7334797240837495,0.3419662990584229,0.0036389753257381197
67,128,361,0.044414370078740155,5.640625,0.8360470138544841,8.0,3.0,12.352785110473633,12.257268905639648,1.0077926172273202,0.021331071853637695,-0.0643165111541748,2.357630903040603,3.317951067513889,0.7741749882698059,16.460222244262695,0.47579705285893914,0.10183796813575177,0.2788636386394501,0.792499840259552,5.6,5.85,5.55,5.5,0.25,0.04999999999999982,-1.0161427437819385e-15,-1.398117954937258e-16,4.842837213612041e-10,0.027513770848213465,0.03208033002703455,0.03812563078589686,0.06656858070318222,0.08356094863141554,0.09271022985111627,0.096294291390867,0.10451168157004444,0.11062999133424335,0.5834336275979484,0.19864084355084796,0.6052356145418856,0.8238013255769046,0.00604530075886231
68,120,345,0.04831932773109244,5.75,0.7879297769048542,7.0,4.0,11.895086288452148,11.934045791625977,0.9967354320693854,-0.0010459423065185547,-0.03964495658874512,2.4583603375199914,3.369070162770901,0.8130055069923401,15.707414627075195,0.47934156749127566,0.17882316364738493,0.09508885443210602,0.9570758938789368,5.777777777777778,5.666666666666667,5.944444444444445,5.777777777777778,-0.11111111111111072,0.16666666666666696,-6.613620317254325e-16,4.665216100130067e-16,2.782477809139565e-10,0.032027881367234334,0.03301224759944355,0.03791391527281634,0.0599539515671924,0.08069037925768516,0.08496525876826155,0.09942895706937717,0.10903901607316842,0.11221547404430263,0.6220578387824401,0.2524522068671899,0.7099936298368216,0.8948595757727215,0.0049016676733727865
69,120,347,0.048599439775910365,5.783333333333333,0.7547994582816169,7.0,4.0,11.862309455871582,11.859619140625,1.0002268466815571,-0.05537223815917969,0.043886423110961914,2.4245703670408267,3.317684097057432,0.788814902305603,16.061588287353516,0.6139347687301894,0.37929604652768095,0.004274123813956976,1.398787260055542,5.833333333333333,5.777777777777778,5.888888888888889,5.611111111111111,-0.05555555555555536,0.27777777777777857,-1.1856927711429256e-09,5.651543893493272e-17,1.4836115799241457e-16,0.008922176811795515,0.01348221943545439,0.01442652779874296,0.018376659808887367,0.022362418479796576,0.030375635433275275,0.035521052607871,0.03726507301280474,0.04014877643604378,0.479731870653461,0.6200637003105662,0.3615545617223209,0.5020401989755148,0.0009443083632885707
70,128,365,0.04490649606299212,5.703125,0.7741868213648434,8.0,4.0,12.203361511230469,11.981842041015625,1.0184879311091357,0.03520846366882324,-0.06696224212646484,2.3914690781946053,3.3600011077510703,0.7832223176956177,16.286941528320312,0.5068283701392069,0.22752223691957388,0.035908620804548264,1.0046733617782593,5.65,5.8,5.9,5.75,0.14999999999999947,0.15000000000000036,-7.016228275595075e-11,6.157122003805001e-17,1.6888819195116553e-16,0.019181000331983375,0.023519990350883604,0.029476089832836477,0.05139901531577138,0.06914004330941961,0.07779151896325684,0.08271902560528029,0.08757134483144424,0.09943584066318122,0.6826205606373239,0.4370721057331663,0.595379379144038,0.622643806612958,0.005956099481952873
71,128,371,0.04564468503937008,5.796875,0.8418671120640121,8.0,4.0,12.172516822814941,12.000358581542969,1.0143460914190314,-0.042363643646240234,-0.06540656089782715,2.4095078772611696,3.358402178049074,0.718844473361969,16.22494125366211,0.43055136055959203,0.06352347925744091,0.31335657835006714,0.6955608129501343,5.9,6.0,5.9,5.85,0.09999999999999964,0.05000000000000071,-4.691498802189033e-10,-6.355619491762097e-17,8.19239508979907e-18,0.03225159200789834,0.036695416885777404,0.039774054449413114,0.06681532189253919,0.08884135814957198,0.09528003802310005,0.09736082344884797,0.1090158212488836,0.11072224221822759,0.6215294577697927,0.6611377108589404,0.623688219421289,0.3447316507932064,0.0030786375636357097
72,128,372,0.04576771653543307,5.8125,0.7153451963912248,7.0,4.0,12.373675346374512,12.365283966064453,1.0006786241491168,-0.007152080535888672,0.007749795913696289,2.5068163147536655,3.4920582235524558,0.7830453515052795,16.509258270263672,0.6377146094499196,0.3438293454088585,0.006090960931032896,1.2277233600616455,6.0,5.9,6.0,5.6,-0.09999999999999964,0.40000000000000036,-5.198848410741719e-10,1.3290962739481308e-16,1.4241897486262563e-16,0.012824089074240834,0.01851470906317293,0.01955160569848731,0.024241312788131235,0.03412209630844341,0.03979589899212264,0.04266408192185875,0.043933987247126924,0.0522556887711436,0.6462290759737875,0.5125113947760493,0.551565820177493,0.6941438516407364,0.00103689663531438
73,148,429,0.03943739658025373,5.797297297297297,0.8050470815462962,8.0,4.0,13.109359741210938,13.25662612915039,0.9888911110183891,-0.015698671340942383,0.03821539878845215,2.4740717423545733,3.6171985580889014,0.7870614528656006,17.748991012573242,0.4305003823794963,0.0600065603800259,0.3146767020225525,0.6352745294570923,5.608695652173913,5.869565217391305,5.826086956521739,5.826086956521739,0.2608695652173916,0.0,-6.213587338629833e-10,3.7163076964350586e-16,4.040325296767375e-16,0.028550237361889014,0.03280091692813523,0.03420400905746983,0.05570191110435549,0.07011818716162305,0.07655239957294944,0.08565465443813888,0.08843152244570854,0.09360724718498388,0.7314197181967901,0.11554204421653523,0.6590670611585056,0.8542645439713665,0.0014030921293346002
74,128,370,0.04552165354330709,5.78125,0.7997802432543579,8.0,4.0,12.27734375,12.355780601501465,0.9936518093003421,0.0447080135345459,-0.017068862915039062,2.462065646777282,3.46937880355754,0.7546074986457825,16.413349151611328,0.5722395051119699,0.2971542953445283,0.014361156150698662,1.2175859212875366,5.9,5.55,5.95,5.65,-0.35000000000000053,0.2999999999999998,-9.594147804175856e-16,1.161752287250366e-16,9.01392057257976e-10,0.017866246126420172,0.022759776536493734,0.026879968107361405,0.042724186146768546,0.04593143359504722,0.06291678467969983,0.07007926797573247,0.07688965339796375,0.08230256517751136,0.595539786755378,0.44034482139610476,0.5382770423804968,0.49825653127863134,0.004120191570867671
75,148,423,0.038885824600110315,5.716216216216216,0.7887771971628372,7.0,4.0,13.275885581970215,12.984949111938477,1.0224056688650591,0.005408287048339844,0.1314859390258789,2.4354371384807796,3.57895755326276,0.7437721490859985,17.572668075561523,0.5525510325569915,0.2520259573117403,0.037430014461278915,1.1230502128601074,5.782608695652174,5.6521739130434785,5.434782608695652,5.869565217391305,-0.13043478260869534,-0.43478260869565233,-1.0295914600553628e-16,8.335271282990938e-16,2.2815349480758935e-10,0.0218197308604261,0.02604664748720716,0.028080515600031913,0.04490869779115475,0.058605665735657494,0.06191233577327501,0.07998399287918016,0.0875344755233529,0.09242550737062018,0.4545632349111482,0.5567537739664017,0.6118803707257091,0.45293272504225723,0.002033868112824754
76,148,431,0.03962125390696819,5.824324324324325,0.8278612644592758,7.0,4.0,13.121102333068848,13.040132522583008,1.0062092781914307,-0.10650634765625,0.10773563385009766,2.325772618611285,3.424827977373645,0.7721320986747742,17.608949661254883,0.4623723167001233,0.17249006373190467,0.13541825115680695,0.8885409235954285,5.739130434782608,5.782608695652174,5.6521739130434785,5.826086956521739,0.04347826086956541,-0.17391304347826075,-9.803911724068702e-10,-9.912935074087121e-17,3.7908633342922414e-17,0.022284689129248636,0.02874720945872772,0.030658627333861006,0.05834899293092093,0.07711097239700092,0.0830495400928912,0.09879244730474457,0.099868143060827,0.10350844169504274,0.6484696868376643,0.36639583581294244,0.6824524618058814,0.6439686411065307,0.0019114178751332873
77,148,431,0.03962125390696819,5.824324324324325,0.8113736785015175,7.0,4.0,13.292491912841797,13.321760177612305,0.9978029731521745,-0.00490260124206543,-0.007027387619018555,2.4528648495120957,3.624588496506252,0.7693998217582703,17.81374168395996,0.5729567577582708,0.33250637842969527,0.01333512645214796,1.1407660245895386,5.913043478260869,5.869565217391305,5.565217391304348,6.086956521739131,-0.04347826086956452,-0.5217391304347831,-3.200900723012559e-10,-2.479238697140392e-16,1.8205175763444258e-16,0.011993681440741054,0.014090067808490824,0.020311615081233685,0.030521275117693092,0.037344376423398544,0.04031925811314569,0.042908639498162864,0.047962466347958324,0.053857240365234364,0.6745613942211881,0.5112853874481195,0.57952994604683,0.5146561594624035,0.00622154727274286
78,168,483,0.0344311377245509,5.75,0.7999255917777305,7.0,4.0,14.031625747680664,14.162714004516602,0.9907441287881593,-0.01481008529663086,-0.021589994430541992,2.4729861450491484,3.769378973341525,0.7916595935821533,18.93385124206543,0.5395431320798076,0.23836956649983057,0.049348242580890656,1.0215176343917847,5.846153846153846,5.923076923076923,5.846153846153846,5.846153846153846,0.07692307692307754,0.0,9.53651458421876e-17,1.7777531432774635e-16,1.4487742730199453e-10,0.01500389197911251,0.021434187184089595,0.025498167041449974,0.04044836265858469,0.05101554681083717,0.0566487170757838,0.0618942121577025,0.06982827739872002,0.07886856435237505,0.6706034947282726,0.2831342928076406,0.6152734931471265,0.8548673864824786,0.004063979857360379
79,168,482,0.03435985172512119,5.738095238095238,0.7885950076990094,8.0,4.0,14.001747131347656,14.165506362915039,0.988439577988112,0.1044769287109375,-0.012798547744750977,2.510526939917402,3.859379960536528,0.7180266976356506,19.196090698242188,0.5941159274019455,0.3658529484088054,0.00833271723240614,1.3474256992340088,5.884615384615385,5.8076923076923075,5.576923076923077,5.8076923076923075,-0.07692307692307754,-0.23076923076923084,-1.017464390380681e-09,6.306116032693481e-17,3.2134237491561587e-16,0.007279698687476936,0.007701281400158023,0.009711938843736738,0.01218711273315129,0.01855528554659179,0.019632493308209212,0.020877167751293,0.0248499642163806,0.027009008729115644,0.23320432467347207,0.5498083935028218,0.09140081693023734,0.6524526949759785,0.0020106574435787153
80,168,479,0.03414599372683205,5.7023809523809526,0.7603220167540841,7.0,4.0,14.133485794067383,14.076303482055664,1.0040623102567101,-0.04588198661804199,-0.058867454528808594,2.548617711271274,3.851982254810341,0.7616455554962158,14.137114524841309,0.5191404690853241,0.19433866765055094,0.07345778495073318,1.0345515012741089,5.6923076923076925,5.8076923076923075,5.653846153846154,5.923076923076923,0.11538461538461497,-0.26923076923076916,-4.830892615471762e-17,7.91864240758662e-16,7.606273649286159e-11,0.014023991371286683,0.02328155076286932,0.027804468266723767,0.04282571403157519,0.05783613724951328,0.06391402810859008,0.07093944697150704,0.08440314789369018,0.08985917619021885,0.6469538832559611,0.41784954716348915,0.6726240877760191,0.5952066574278783,0.004522917503854446
81,140,404,0.04152106885919835,5.771428571428571,0.7496938150515386,8.0,4.0,12.892173767089844,12.808828353881836,1.00650687251834,0.02730560302734375,0.03446078300476074,2.3686598959830727,3.431167072384457,0.7129102349281311,16.894603729248047,0.6123778805134376,0.36631022913037825,0.004446324892342091,1.3457297086715698,5.428571428571429,5.761904761904762,5.9523809523809526,5.9523809523809526,0.33333333333333304,0.0,-1.86437293130403e-09,-1.7409063956579034e-16,2.933426779626158e-16,0.007749129238263285,0.011477141040834185,0.012354928670955334,0.015136751594229073,0.022556765922034348,0.02524959861130866,0.030189590326984646,0.033745516361797546,0.03531081864240756,0.3264610337660321,0.647641636832317,0.5617451273193073,0.4277746080057348,0.0008777876301211494
82,180,519,0.032216014897579144,5.766666666666667,0.8103497187428812,8.0,4.0,14.522205352783203,14.509742736816406,1.0008589136411892,0.012086153030395508,-0.013880491256713867,2.474982529246968,3.85864576008396,0.7167710065841675,19.36246109008789,0.5659288058653187,0.32888930859077875,0.010007538832724094,1.1774401664733887,5.814814814814815,5.777777777777778,6.0,5.592592592592593,-0.0370370370370372,0.40740740740740744,-8.822731969572234e-11,-5.069455928633086e-16,3.60752478605627e-16,0.009515742227823594,0.011818610754427784,0.016269352794973428,0.024734059210417915,0.029758700979010812,0.038726867125407016,0.04253618164030768,0.04699058756774295,0.05138164070097297,0.6984000702532674,0.11069344515753654,0.6578460174459753,0.8954307648960835,0.004450742040545644
83,140,401,0.041212744090441934,5.728571428571429,0.835317366059641,8.0,4.0,12.879446983337402,12.879738807678223,0.9999773423712097,0.011433601379394531,0.05012226104736328,2.4041354674056286,3.4734763652043052,0.8078346252441406,17.36652946472168,0.5712371116104603,0.341998394353629,0.011110627092421055,1.1888941526412964,5.571428571428571,6.095238095238095,5.904761904761905,5.904761904761905,0.5238095238095237,0.0,-1.3501796725420804e-16,4.872063509938698e-16,1.3374532655299671e-09,0.008152775068641262,0.01312666261358464,0.014174078078313916,0.02262944434918121,0.032091698137622963,0.04126435268828062,0.04523833956898764,0.05053135798698241,0.05677428604022178,0.641541147516617,0.2572671693126,0.7085078201925548,0.7342306483806731,0.0010474154647292754
84,168,483,0.0344311377245509,5.75,0.8146720052821725,7.0,4.0,14.100250244140625,13.731422424316406,1.0268601320698632,-0.0400087833404541,0.22481060028076172,2.3565989329207757,3.6158861059757696,0.7794705629348755,18.82773780822754,0.5450897914112601,0.23518408363618143,0.044356219470500946,1.0899994373321533,5.769230769230769,5.615384615384615,5.653846153846154,5.961538461538462,-0.1538461538461542,-0.3076923076923075,6.041292921902203e-18,1.6963476801949923e-16,1.1873831057437317e-10,0.019489520328985478,0.02419728471376324,0.028050343001375974,0.04948451346258635,0.06515320635457629,0.06774373303026994,0.07747704127384793,0.08122600760283626,0.08360370039139244,0.6685354651212285,0.6712623498352319,0.6053149871874007,0.31229584399136745,0.003853058287612735
85,148,424,0.03897775326346755,5.72972972972973,0.7935090949136864,7.0,4.0,13.251363754272461,13.182266235351562,1.0052417025788476,0.02501225471496582,-0.03905916213989258,2.4929940339248136,3.646063184676651,0.7297112345695496,17.635753631591797,0.5729279577740872,0.3345514324965244,0.009306521154940128,1.2581719160079956,5.6521739130434785,6.0,5.826086956521739,5.608695652173913,0.3478260869565215,0.21739130434782616,-1.918353956844236e-16,2.889689696262023e-16,8.608281177382873e-11,0.01223985092838573,0.015083404316654852,0.01734637171408357,0.025612183954571578,0.0357596946399995,0.03923705593333985,0.046649212998442276,0.05255785369526071,0.05401448763277146,0.6546592366906061,0.5056149393011378,0.6167589963619834,0.4662524583540315,0.002262967397428718
86,180,516,0.03202979515828678,5.733333333333333,0.7644896627453143,7.0,4.0,14.667119026184082,14.568962097167969,1.0067374002596379,0.0207061767578125,-0.011352777481079102,2.5034794965686724,3.9082889333917556,0.7464444041252136,19.55182647705078,0.5969468407249873,0.3446684919733816,0.010316649451851845,1.2124990224838257,5.62962962962963,5.703703703703703,5.814814814814815,5.592592592592593,0.07407407407407351,0.22222222222222232,-5.929161116493744e-16,2.997281640631139e-16,1.601830083686402e-11,0.008144401281913089,0.01040469245668829,0.012918833082263829,0.020147508579363146,0.02533178998175776,0.02806409933788608,0.031148075112118714,0.03486626689247777,0.03725199176498543,0.6991358326006817,0.3552261210638344,0.6474262973508713,0.7352968319230815,0.002514140625575539
87,180,516,0.03202979515828678,5.733333333333333,0.8137703743822469,7.0,4.0,14.516704559326172,14.654574394226074,0.9905920273635361,0.04575514793395996,-0.01731586456298828,2.459588733754417,3.8453695032490876,0.762626588344574,19.464067459106445,0.5115199908902941,0.14064379061477675,0.20389395952224731,0.9544408321380615,5.518518518518518,5.814814814814815,5.962962962962963,5.7407407407407405,0.2962962962962967,0.22222222222222232,1.8734476569291154e-16,3.68897580310432e-16,2.3723903700826103e-10,0.023781252903975963,0.026741216262267695,0.030107472753094607,0.04628142024952865,0.0601690873359447,0.07070767503974591,0.07793318191665656,0.07999681271642331,0.08972286644476565,0.644560060587683,0.11576797584066716,0.6750568652646728,0.9041698646634083,0.003366256490826912
88,180,521,0.03234016139044072,5.788888888888889,0.7745169741263754,7.0,4.0,14.49539566040039,14.388689994812012,1.0074159402716198,0.06928491592407227,-0.08449029922485352,2.493990823197502,3.877843264434641,0.7725121974945068,19.647993087768555,0.5634777281082981,0.30610361644646783,0.016787514090538025,1.198614478111267,5.62962962962963,5.962962962962963,5.851851851851852,5.851851851851852,0.33333333333333304,0.0,-1.072165667938814e-16,8.599767590162818e-17,1.9262061089813995e-10,0.012357830269886223,0.014513183199117156,0.015440626767938554,0.027899302980434183,0.037404792518603534,0.042828900969226265,0.048129868592709533,0.053184667957654044,0.06312290810179645,0.7202864552722298,0.3869019346889278,0.5762168944987377,0.7780635777937637,0.000927443568821398
89,208,600,0.027870680044593088,5.769230769230769,0.7497534111391512,7.0,4.0,15.783820152282715,15.68868350982666,1.0060640296807866,-0.016999244689941406,0.0454554557800293,2.488526341120402,4.060105226139936,0.7562361359596252,21.25457000732422,0.4702612091600895,0.14856451290651973,0.13318516314029694,0.916223406791687,5.75,5.71875,5.875,5.5625,-0.03125,0.3125,-2.704830056105256e-10,-6.587515690522586e-19,3.2569872877441424e-16,0.018242421182074964,0.022417506484225358,0.023218591754535077,0.03890704371124949,0.054354685593187055,0.061037578760939355,0.06402259879581088,0.07019467981587788,0.07110532506411069,0.6912842682069569,0.14687133680562992,0.6882310700076391,0.8633026981674621,0.000801085270309719
90,140,400,0.041109969167523124,5.714285714285714,0.8043250434433856,8.0,4.0,12.9403076171875,12.630741119384766,1.0245089733750963,-0.014335870742797852,-0.10062909126281738,2.407733370512724,3.4739670228969883,0.745805561542511,17.216278076171875,0.5494609745964408,0.2963066739647065,0.019674096256494522,1.1577527523040771,5.619047619047619,5.714285714285714,5.666666666666667,5.571428571428571,0.09523809523809579,0.09523809523809579,-9.313398596412793e-10,-2.9269751770394964e-16,4.556763811293169e-16,0.01647648270085295,0.019390635311058828,0.020566711572242363,0.03354896101011053,0.037362099038116464,0.04763606559922489,0.055752806655744724,0.06030138516905798,0.06549706054640735,0.5689549835404689,0.2366879547276897,0.5544083086962587,0.9237401308586406,0.0011760762611835347
91,180,516,0.03202979515828678,5.733333333333333,0.8205689083394114,7.0,3.0,14.558615684509277,14.320743560791016,1.0166103193391114,-0.046966552734375,0.06995272636413574,2.412090788053912,3.7736834795372762,0.7241466641426086,19.756046295166016,0.5317542366683483,0.1887768154942313,0.13225820660591125,1.0323119163513184,5.814814814814815,5.592592592592593,6.074074074074074,5.703703703703703,-0.22222222222222232,0.3703703703703711,-5.291071297883245e-16,3.532459384020309e-16,3.3162049773861724e-10,0.020826072150724306,0.024424528928356018,0.028346317073590553,0.046746461861793535,0.05538615344511477,0.06981648084567707,0.08081457077937321,0.0875840111148039,0.09018062471667879,0.7310338776409265,0.5198039758881489,0.600814550517195,0.4730451921224698,0.003921788145234535
92,188,535,0.030435771987711913,5.691489361702128,0.7722114657004046,8.0,4.0,15.000041961669922,14.84166145324707,1.0106713462587573,0.020495176315307617,0.09657549858093262,2.443720892990861,3.877309335213071,0.7648366093635559,19.886857986450195,0.6094463109204146,0.32344729960420576,0.008993759751319885,1.2569646835327148,5.482758620689655,5.586206896551724,5.655172413793103,5.827586206896552,0.1034482758620694,-0.1724137931034484,-5.983044368749068e-16,4.634715264127292e-16,9.926825498023066e-10,0.011177482522123802,0.011588633815828475,0.013498484138936263,0.02010222727941764,0.02292227652263402,0.027892552366564016,0.032210773980161284,0.03822983746921129,0.04031723641122641,0.7505706832221336,0.39674014459300744,0.14472641935088784,0.4545892019305876,0.0019098503231077882
93,188,542,0.030833997041756742,5.76595744680851,0.7708179120313531,8.0,4.0,14.883705139160156,14.954753875732422,0.995249086868119,0.048032522201538086,-0.027288198471069336,2.425707805310668,3.844222777549135,0.7725024223327637,20.1796932220459,0.43024137973565457,0.05558861782393685,0.3163664638996124,0.6472471952438354,5.655172413793103,5.827586206896552,5.724137931034483,5.862068965517241,0.1724137931034484,-0.137931034482758,-7.736727229789814e-10,1.7156081615194446e-16,3.9128639353880744e-16,0.022940173907117226,0.027374288985984513,0.02952571906513049,0.044038014969774046,0.05416943135157965,0.06097773805605523,0.06629235563984026,0.06904442516864732,0.07465866676443224,0.6488742641628304,0.5392129285679739,0.6527721351203866,0.46082137263205386,0.0021514300791459773
94,220,629,0.026110419261104193,5.718181818181818,0.8105196782067235,7.0,4.0,15.9840669631958,16.22646713256836,0.9850614328188523,0.11835145950317383,0.01470041275024414,2.454301079714431,4.11114422342262,0.7539193630218506,21.798551559448242,0.5476103538798319,0.21461966360087026,0.058831628412008286,1.1579926013946533,5.818181818181818,5.575757575757576,5.848484848484849,5.545454545454546,-0.2424242424242422,0.30303030303030276,-2.804466525926432e-16,-2.289283680591174e-16,4.56561549621102e-10,0.01621746112472656,0.017229245822744363,0.021150537146062805,0.023021936070944948,0.03962679635399058,0.05298782739234296,0.06356475899092501,0.06702175667833195,0.07010488446835147,0.05516834238353205,0.617053368902996,0.5770603675914955,0.26482293355209846,0.003921291323318442
95,160,460,0.036163522012578615,5.75,0.7826237921249264,7.0,4.0,13.745248794555664,13.716222763061523,1.002116182566844,0.0028374195098876953,-0.00806283950805664,2.5011238942975584,3.755613710230971,0.7828194499015808,18.538972854614258,0.49904350876484227,0.2154192835472766,0.08197720348834991,1.0721566677093506,5.75,5.666666666666667,5.791666666666667,5.583333333333333,-0.08333333333333304,0.20833333333333393,-1.8310693471502257e-11,-1.8320845568882726e-16,-2.815137062398696e-17,0.02023062544771479,0.02324382926624112,0.027263386477759503,0.04458289284103334,0.06098499692050455,0.06747116333774253,0.0813473087632145,0.0862532353898171,0.08760140469038089,0.6654723185033414,0.11757618969946189,0.5305148665511092,0.902170905169227,0.004019557211518383
96,168,480,0.03421727972626176,5.714285714285714,0.8102237870082645,8.0,4.0,14.18811321258545,14.041955947875977,1.01040861153902,-0.016889095306396484,0.014243364334106445,2.561310024683674,3.8859809783279076,0.7622466683387756,19.21814727783203,0.5591510358344143,0.2720010240060662,0.02575349248945713,1.0692983865737915,5.769230769230769,5.6923076923076925,5.846153846153846,5.769230769230769,-0.07692307692307665,0.07692307692307665,-3.7740000980119474e-10,-5.203958432511422e-16,4.788576796210094e-16,0.016342374757291937,0.01834536963541259,0.025106393185396772,0.037032499797010655,0.04538790275856546,0.05544115525040919,0.06270774424258846,0.0667311211217434,0.07069666697166872,0.702136570063914,0.1118421679687523,0.6653176544607126,0.8251513582638821,0.006761023549984181
97,160,457,0.03592767295597484,5.7125,0.777717011515114,7.0,4.0,13.564023971557617,13.855558395385742,0.9789590274524617,0.060098886489868164,0.00607609748840332,2.4262043032917466,3.6554856594545444,0.7434453964233398,18.718406677246094,0.5295985011746638,0.2072729285533645,0.0948193147778511,1.112509846687317,5.541666666666667,5.625,5.916666666666667,5.916666666666667,0.08333333333333304,0.0,-1.0836114891451758e-09,-9.729475960590706e-17,4.968108011837785e-16,0.022487875431568594,0.02596254989301549,0.03047433342488095,0.05316880153485304,0.06889441810564034,0.08065606061623722,0.0917354346784127,0.09437258753744426,0.09682518774733599,0.7324508392376701,0.32906171773241527,0.7229853850552558,0.6924307436006709,0.00451178353186546
98,188,534,0.030378882694276937,5.680851063829787,0.8594006565370514,7.0,4.0,14.894147872924805,14.946073532104492,0.9965257992965075,0.05709123611450195,0.026225566864013672,2.487296716104286,3.9599631538816844,0.7929184436798096,20.247560501098633,0.46750041909432144,0.092203557818838,0.2838161289691925,0.7541489005088806,5.655172413793103,5.655172413793103,5.758620689655173,5.620689655172414,0.0,0.1379310344827589,-1.488314424315108e-16,4.3064320078311586e-17,7.235139353411199e-10,0.023308189527773627,0.0248285475341755,0.027088223397380318,0.04186998663534784,0.05331822279586362,0.062254753352172724,0.06662331382340822,0.0693844023829783,0.07784099455760737,0.6315135280320932,0.3140095874353866,0.67102715726064,0.7410260972610903,0.0022596758632048193
99,188,533,0.030321993400841962,5.670212765957447,0.8301281351021023,8.0,3.0,14.790641784667969,14.82227897644043,0.997865564949712,-0.023644685745239258,-0.07194828987121582,2.3977556627865804,3.803351991703141,0.7879593968391418,20.188993453979492,0.46810810600615355,0.09242143349568512,0.2846911549568176,0.7832307815551758,5.827586206896552,5.482758620689655,5.551724137931035,5.724137931034483,-0.3448275862068968,-0.1724137931034484,-4.787212384585316e-16,-1.6399234405458797e-16,9.187134132120561e-10,0.022181511013950852,0.02431491896247029,0.02602051747640335,0.04510904621924955,0.05243267725266251,0.06286219505812629,0.07170897151783505,0.07316031651523916,0.07961232464047595,0.6565998683713112,0.1812309668110288,0.691502864638209,0.8543231443103044,0.001705598513933062
100,188,541,0.030777107748321767,5.75531914893617,0.8275337649827406,8.0,4.0,14.885814666748047,14.86762523651123,1.0012234253922507,0.052175045013427734,0.054856300354003906,2.476656742545461,3.9119611939975645,0.7830343246459961,20.005834579467773,0.4662176675254448,0.15404061755308432,0.16004334390163422,0.9024143815040588,5.689655172413793,5.689655172413793,5.551724137931035,5.9655172413793105,0.0,-0.4137931034482758,-2.566512654140139e-16,4.0601297797971186e-16,1.0141928831718152e-09,0.018171680777903987,0.02191921761087085,0.023975751046392484,0.04276829715440148,0.05707897318114331,0.06902464858592429,0.07286099113146582,0.0762632752285998,0.0774380357656857,0.6763521105491275,0.8157876585784058,0.6887441216938293,0.23548549367927632,0.002056533435521632
