dataset,split,sim_idx,frames,final_p_ratio,mean_x_compression,final_x_compression,mean_axis_p_ratio,initial_axis_p_ratio,final_axis_p_ratio,slope_axis_p_ratio,range_axis_p_ratio,early_slope_axis_p_ratio,mean_axis_x_compression,initial_axis_x_compression,final_axis_x_compression,slope_axis_x_compression,range_axis_x_compression,early_slope_axis_x_compression,original_sim_idx,abs_final_p_ratio_diff,raw_frames,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,min_degree,x_span0,y_span0,aspect_ratio0,x_center0,y_center0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max,left_mean_degree,right_mean_degree,top_mean_degree,bottom_mean_degree,left_right_degree_asymmetry,top_bottom_degree_asymmetry,hessian_lambda1,hessian_lambda2,hessian_lambda3,hessian_lambda4,hessian_lambda5,hessian_lambda6,hessian_lambda7,hessian_lambda8,hessian_lambda9,hessian_lambda10,hessian_lambda11,hessian_lambda12,hessian_mode5_participation,hessian_mode5_x_fraction,hessian_mode6_participation,hessian_mode6_x_fraction,hessian_gap_6_5
dePablo CV2,test,49,115,-0.0673570510233767,0.0044447372514353,0.0088759750553764,0.166306495377253,0.1038014041414547,0.1916207800782875,0.08781937593683281,0.0893883659982467,0.16920431507665076,0.1130259957887833,-1.5122334924368743,1.72529363033543,3.2375271227723044,3.2375271227723044,3.2574078427110416,87,1.3877787807814457e-17,115,112,327,0.052606177606177605,5.839285714285714,0.7140624651118646,7.0,5.0,11.266410827636719,11.406660079956055,0.9877046171853772,0.058984994888305664,-0.033190011978149414,2.3478783215951484,3.0275377927531046,0.31254321336746216,14.79205322265625,0.8648099481877202,0.3259267005954895,0.42037466168403625,3.1993603706359863,5.882352941176471,5.882352941176471,5.823529411764706,5.764705882352941,0.0,0.0588235294117645,-1.0410031580419068e-10,-1.2394479909557074e-17,3.6863823031435184e-16,0.043451653222547404,0.05744673162427562,0.06235544270687445,0.10439114808028686,0.1398355621305477,0.1628419896470236,0.176991437649952,0.20446549737751904,0.21122786956092268,0.6643669014194427,0.7582951312234748,0.6635109904360081,0.19163411160937596,0.004908711082598834
dePablo CV2,test,50,170,0.1059858093500111,0.004957133441232239,0.0098594816487177,0.7891114134255782,0.640722855279268,0.9245363013972696,0.28381344611800163,0.28381344611800163,0.3107845291782931,-0.046660402308557655,-1.786924885451343,1.6827230042168164,3.4696478896681597,3.4696478896681597,3.4897641038108334,13,8.326672684688674e-17,170,244,696,0.023477028941509815,5.704918032786885,0.8266912579097029,7.0,4.0,16.94631004333496,16.9683895111084,0.9986987882521802,0.07511520385742188,-0.05893516540527344,2.400787305258129,4.046179423978682,0.3153286278247833,23.02042007446289,0.8626949738325744,0.24693078234843152,0.4668240547180176,3.171339511871338,5.648648648648648,5.648648648648648,5.8108108108108105,5.5675675675675675,0.0,0.24324324324324298,2.6647036020838096e-16,6.892095138976471e-16,2.2673547083159276e-10,0.02251775895064183,0.030361796146588543,0.03494510905617446,0.06625109104594962,0.07713761119066519,0.10154550103401314,0.10900891694922663,0.11283642769981084,0.11311786550799544,0.6836570722636772,0.44336337759921346,0.6340498381761801,0.5636911694420094,0.00458331290958592
dePablo CV2,test,51,169,0.0411747759483444,0.005074987642926716,0.0101414593644215,0.3565687997650095,0.2246930780106439,0.4767428356288097,0.25204975761816584,0.25204975761816584,0.2765801371167952,0.019353277813918362,-1.7535633347087936,1.767784696757647,3.5213480314664407,3.5213480314664407,3.568933141454578,99,2.7755575615628914e-17,169,240,693,0.02416317991631799,5.775,0.8362864341838867,8.0,3.0,16.764949798583984,16.94076919555664,0.9896215222022638,0.10134506225585938,-0.023174762725830078,2.62139742848333,4.305602175548833,0.44038522243499756,22.562313079833984,0.8638679866838936,0.27975411879046364,0.4228983223438263,2.2706451416015625,5.833333333333333,5.666666666666667,5.611111111111111,5.777777777777778,-0.16666666666666607,-0.16666666666666696,-3.034416186242104e-10,-3.6013556888822434e-16,3.0409174425779687e-16,0.022499471622432744,0.029369487270392857,0.030640146235346402,0.05953791394188873,0.07047594171489326,0.0859974863099778,0.09918849367331255,0.10362897308765223,0.11055658072693969,0.6713217758802987,0.8709870671719552,0.635132160391085,0.1744299203788181,0.001270658964953545
dePablo CV2,test,52,158,0.0793531539701399,0.004919639746874496,0.0098293234776388,0.6085601876682502,0.4993761008026115,0.6966907866519401,0.19731468584932854,0.19731468584932854,0.24392346190296532,-0.18516327542711603,-1.9753847451825532,1.5919742141987323,3.5673589593812856,3.5673589593812856,3.5875260697805382,85,6.938893903907228e-17,158,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,4.0,15.948220252990723,15.749040603637695,1.0126470973290285,-0.006319999694824219,0.03677010536193848,2.530126171572687,4.059076296538994,0.41817787289619446,21.37204360961914,0.8697622672440005,0.2652798249481916,0.4085707664489746,2.391165256500244,5.65625,5.78125,5.65625,5.75,0.125,-0.09375,-1.9245011967012576e-09,3.4752504785233595e-16,4.49451846126157e-16,0.027176618889617792,0.03231118883583113,0.03731752864214308,0.06100043940410519,0.0742585098190929,0.0914077291098834,0.10684812386982881,0.1177670606160088,0.1239374401941407,0.717565633875223,0.6661396008644153,0.6586061525852425,0.31608704749093214,0.005006339806311946
dePablo CV2,test,53,157,0.1278935707687713,0.005176856508650915,0.0103656831106178,0.8162929835566715,0.6624952331688155,0.9581313909453744,0.29563615777655883,0.29563615777655883,0.320968177068486,0.04674763455949523,-1.860257328584404,1.95305997162252,3.813317300206924,3.813317300206924,3.808173360604456,4,0.0,157,208,597,0.027731326644370124,5.740384615384615,0.8261960131052474,8.0,4.0,15.69120979309082,15.58350944519043,1.0069111741664603,0.0486149787902832,-0.05292487144470215,2.4990297191007254,4.0097560577799,0.46868982911109924,21.283069610595703,0.8634449682343546,0.22654144991973607,0.4937545955181122,2.133493423461914,5.9375,5.875,5.5625,5.78125,-0.0625,-0.21875,-6.234143123479477e-10,-1.691945030139583e-16,8.227264246274575e-18,0.009335204158447475,0.034049169318867624,0.035712966421491625,0.03851388889712125,0.06448581825002644,0.07592631373717969,0.08796568345868014,0.10984230528977718,0.1150943371126241,0.8331193055338124,0.49223934752842324,0.5548965758343138,0.28727406416685536,0.0016637971026240012
dePablo CV2,test,54,159,-0.3100257281336626,0.004904994286506589,0.0098195820926969,-0.7069917277768952,-0.6035279500434696,-0.88939833512818,-0.2858703850847104,0.2888911483549076,-0.1185269977413971,-0.014849170575490393,-1.3876114271827569,1.4382566812391415,2.8258681084218984,2.8258681084218984,2.6249141972632093,74,5.551115123125783e-17,159,212,610,0.027273540194938745,5.754716981132075,0.8277193120393906,8.0,4.0,15.787769317626953,15.882320404052734,0.9940467712512805,0.04811501502990723,-0.024699926376342773,2.67506665250317,4.1539329961404325,0.29884257912635803,21.6320858001709,0.8507134486417302,0.341537159700037,0.31937527656555176,3.3462793827056885,5.71875,5.6875,5.90625,5.6875,-0.03125,0.21875,1.3801686837347059e-17,5.165703860735796e-16,3.2712684944791455e-10,0.018128393844853364,0.024116261322320885,0.028364168799277317,0.032880929533428915,0.0472189210354149,0.06238664147121745,0.06944311959992314,0.07560742315761947,0.07858290235340903,0.6458985998547679,0.545853950893479,0.6289882871472973,0.7608877138965392,0.004247907476956431
dePablo CV2,test,55,138,0.037337759212293,0.005090543957574627,0.0101880534282377,0.5217894766407821,0.4195605424929937,0.6124948074765999,0.19293426498360622,0.19293426498360622,0.21485186449342608,0.2115296181227921,-1.5938337882780589,1.9972056069506523,3.5910393952287114,3.5910393952287114,3.628254744579059,52,0.0,138,160,460,0.036163522012578615,5.75,0.733143914930759,7.0,4.0,13.709230422973633,13.811869621276855,0.9925687686665454,-0.06941485404968262,-0.010354995727539062,2.497821477768214,3.6351394787738585,0.291751891374588,18.516963958740234,0.8545383555733639,0.2646469886320621,0.45118895173072815,3.427288770675659,5.916666666666667,5.791666666666667,5.75,5.625,-0.125,0.125,-4.500537722844914e-10,2.972740990504069e-16,1.1669228841264232e-15,0.03844149837028514,0.04326861422505087,0.04681524954513717,0.08423923949569573,0.10079383066171964,0.11498033571702931,0.1254387574904631,0.1444188403470138,0.15588539265935636,0.6573596572968974,0.11710196328916418,0.5471869289288686,0.8920938071941455,0.003546635320086297
dePablo CV2,test,56,164,0.3480696477983587,0.004528074253960645,0.0090378838276875,1.5670910494280335,1.3021576463527718,1.7820035196701305,0.47984587331735873,0.47984587331735873,0.5937843973367558,-0.20427984305695213,-2.0867157643180163,1.790189114280031,3.8769048785980473,3.8769048785980473,3.6198978074570074,23,0.0,164,228,657,0.025388360769765823,5.7631578947368425,0.8250744950837307,8.0,4.0,16.24496078491211,16.284259796142578,0.9975866872843814,-0.014739990234375,0.038840293884277344,2.319708226841153,3.9227299470001484,0.7341413497924805,21.993183135986328,0.8645146062747892,0.12739419849801312,0.6256746053695679,1.3621512651443481,5.742857142857143,5.885714285714286,5.6571428571428575,5.771428571428571,0.14285714285714324,-0.11428571428571388,-4.777378619151322e-13,1.897753381484192e-16,3.5827149664293874e-16,0.034514996389878906,0.044826131681618094,0.04725676602625708,0.08119609623748003,0.10191427113106274,0.11047230467753957,0.11346322890477425,0.12157882512714674,0.12743815730624697,0.703384191783249,0.12061642209492515,0.70526591175997,0.9189935745009883,0.002430634344638985
dePablo CV2,test,57,149,-0.3942740135525513,0.00541977661917043,0.0108680638955557,-1.1443562944603736,-0.9534993930568288,-1.4540203577498294,-0.5005209646930006,0.5028383669079558,-0.23153595135248858,-0.11666787559294348,-1.3468657071314454,1.309424780359863,2.6562904874913085,2.6562904874913085,2.192412806252062,7,0.0,149,188,539,0.030663329161451813,5.73404255319149,0.7878807004802351,7.0,4.0,14.893219947814941,14.5829496383667,1.0212762381508844,-0.0351099967956543,-0.12728500366210938,2.668990255231539,3.908929924551324,0.3034708797931671,19.399099349975586,0.8526453897218758,0.3748616000815794,0.34999433159828186,3.2952880859375,5.758620689655173,5.724137931034483,5.724137931034483,5.793103448275862,-0.0344827586206895,-0.068965517241379,-1.0089567627777744e-15,5.623278687029257e-16,1.7257696979386746e-09,0.0073467592885074935,0.022322729533868553,0.02585404269085624,0.026206529795145768,0.03941788255346793,0.0516685978441361,0.05714382362411375,0.07120155715045873,0.08357002557963224,0.6613913545901332,0.45187174157048793,0.4580930638375593,0.2806611603335049,0.003531313156987688
dePablo CV2,test,58,141,0.3407780379320012,0.00507684323542034,0.0101749508475823,1.5610948470293657,1.3822374893741791,1.7067319672353662,0.3244944778611871,0.3244944778611871,0.40025818457575774,-0.08600538796942556,-2.0368356194221486,1.9414213021476376,3.9782569215697863,3.9782569215697863,3.8026849632221116,75,5.551115123125783e-17,141,168,484,0.03450242372398061,5.761904761904762,0.7656159614673108,7.0,4.0,14.053150177001953,14.163829803466797,0.9921857556889201,-0.030154943466186523,0.020164966583251953,2.4221778308803383,3.7372984510921587,0.7288114428520203,19.119014739990234,0.8631891196916911,0.12415048536942128,0.6328815221786499,1.3721193075180054,5.615384615384615,5.884615384615385,5.730769230769231,5.769230769230769,0.26923076923077005,-0.038461538461538325,-1.6032950476807978e-09,-1.2084581491331397e-15,3.668773191646681e-16,0.04863038304442185,0.05658567782208597,0.06256679573196602,0.09981652511726684,0.12226376702646752,0.1431204776611528,0.15067280129451452,0.1544175679403871,0.17341468443884175,0.6422542196999204,0.7224462075325476,0.6201954602103407,0.24123473194602224,0.005981117909880054
dePablo CV2,test,59,146,0.1557504796115596,0.004660547039931756,0.009297888334368,0.9947739074988673,0.859357529393085,1.1195814571588751,0.2602239277657902,0.2602239277657902,0.28401051891318013,0.002776393305260359,-2.0198436136741145,2.0390712415907672,4.058914855264882,4.058914855264882,4.025467455502936,25,2.7755575615628914e-17,146,180,522,0.03240223463687151,5.8,0.7483314773547882,7.0,4.0,14.340980529785156,14.693090438842773,0.976035680817238,-0.16469979286193848,-0.0005447864532470703,2.4710934177554886,3.794044770285123,0.44590330123901367,19.444528579711914,0.8724255342022212,0.2557077578593375,0.48711052536964417,2.2424893379211426,5.814814814814815,5.703703703703703,5.7407407407407405,5.703703703703703,-0.1111111111111116,0.0370370370370372,4.603390039084616e-17,7.91725152426692e-16,2.0594319911285402e-10,0.0364667850468316,0.04475858121518278,0.048087652137297834,0.07936492477674352,0.09508480572904247,0.1325758296423296,0.14567424663365056,0.15710726240588757,0.16551020577754447,0.6843356932105655,0.06915443748058474,0.627870581595374,0.9222013283112594,0.0033290709221150544
dePablo CV2,test,60,169,-0.4204057219757763,0.005468464200644322,0.0109781278205714,-1.3388332604800852,-1.15901298263118,-1.609796187637662,-0.45078320500648217,0.4538487875545989,-0.2612597635187608,0.22996489417238433,-1.1652685430245184,1.833319730181956,2.998588273206474,2.998588273206474,2.509886731992643,62,0.0,169,240,691,0.02409344490934449,5.758333333333334,0.7905254932989546,8.0,4.0,16.96908950805664,16.701038360595703,1.016049968970395,-0.007215023040771484,-0.06872987747192383,2.6880789343941576,4.2620843315824954,0.32705917954444885,22.568992614746094,0.8386063773276664,0.3668876355605941,0.33173996210098267,3.0576229095458984,5.583333333333333,5.972222222222222,5.75,5.833333333333333,0.3888888888888893,-0.08333333333333304,2.0417560355012274e-16,3.6909272827214115e-16,9.493621264823293e-10,0.019620831586840307,0.021312400336530035,0.025640808495403032,0.04374858861663029,0.04653309079243131,0.05127953836284655,0.06038374692262187,0.06288036863674079,0.0697809435667945,0.47370640407355535,0.2277352001097162,0.6381329508895122,0.7972162758675719,0.004328408158872997
dePablo CV2,test,61,151,0.1881998080526484,0.0047842786053170425,0.0095385905321632,1.1001881011035006,0.9306506349842302,1.2473734803977414,0.31672284541351126,0.31672284541351126,0.36900019896774394,0.09685152924058088,-1.886093981697532,2.1169430292108493,4.003037010908381,4.003037010908381,3.917567877653498,91,0.0,151,192,554,0.030213787085514834,5.770833333333333,0.7968579791210533,8.0,3.0,14.918310165405273,15.187580108642578,0.9822703853206953,-0.11762499809265137,0.010950088500976562,2.4826777248175995,3.90249073705019,0.3632611632347107,20.19861602783203,0.8698598883427437,0.23129844107335676,0.5267282128334045,2.752892017364502,5.9655172413793105,5.517241379310345,5.689655172413793,5.758620689655173,-0.4482758620689653,-0.06896551724137989,-4.6127529193244243e-10,-9.929520455139996e-16,-8.869931224677589e-16,0.021671349696020477,0.03505465345194653,0.044929554475619846,0.04993477749478679,0.08503121616059388,0.1056223999320658,0.1431427344058618,0.14932984336676938,0.1497124591118292,0.8112607562119498,0.5549187324645215,0.669639066013449,0.507682800462686,0.009874901023673319
dePablo CV2,test,62,158,0.3487693642166894,0.004972651225422507,0.0099453522166072,1.6463020922556475,1.4575137760606562,1.7898624628469544,0.33234868678629814,0.33234868678629814,0.4346785788423848,-0.3178924827269415,-2.2253878180495708,1.7119757217409124,3.937363539790483,3.937363539790483,3.6528863272024616,54,5.551115123125783e-17,158,212,607,0.027139408030045605,5.726415094339623,0.7834733847922477,7.0,3.0,15.767240524291992,15.708620071411133,1.003731737900234,-0.05519986152648926,-0.04132986068725586,2.3394932850974395,3.8655308966504682,0.7785652279853821,21.13717269897461,0.8658265706145587,0.12164774342576168,0.6383066773414612,1.2843754291534424,5.71875,5.75,5.75,5.71875,0.03125,0.03125,-3.9626186689541755e-10,-5.588943373279217e-16,-2.400448734636038e-16,0.03789895178800117,0.04449149590984116,0.048428944793319786,0.0751952336919378,0.10596308129992447,0.11166007029326117,0.119854238012804,0.12974624465873624,0.13367837925491238,0.7051503682760973,0.7640531111316298,0.678496060685099,0.21815341777096722,0.003937448883478627
dePablo CV2,test,63,123,-0.5381298285827363,0.004966081767262335,0.0099370890875837,-1.3961732811671967,-1.1303611733244965,-1.788255842446313,-0.6578946691218166,0.659373671058266,-0.3815002454696332,0.37054202744420456,-0.9488507190235186,1.9049473480146504,2.853798067038169,2.853798067038169,2.3464707394173567,66,0.0,123,128,364,0.04478346456692913,5.6875,0.8172935519138763,7.0,4.0,12.37894058227539,12.38521957397461,0.9994930254032466,-0.011080026626586914,0.0011599063873291016,2.7674922155482427,3.521430544836049,0.2962277829647064,14.564435958862305,0.8476186321823151,0.3784052313006701,0.32268938422203064,3.3758857250213623,5.5,5.85,5.8,5.85,0.34999999999999964,-0.04999999999999982,-3.836812967422843e-11,1.0022188148498463e-16,1.648461642917656e-16,0.02783110763883459,0.034088081316200634,0.03833908572491471,0.04798567484545603,0.06278108776285853,0.06666873436367829,0.08178828941034492,0.09062425014535855,0.10549421732913401,0.22963484447296134,0.47281697232916253,0.5544715308461906,0.2681893247715741,0.004251004408714072
dePablo CV2,test,64,123,-0.2391919054270432,0.005777172032559787,0.0107804982360249,-0.3922982468591883,-0.4060041789637,-0.4085186877508938,-0.002514508787193781,0.023621840475605504,0.060996608029900104,-0.17565035055662714,-1.3604482345894455,1.0094531720864182,2.3699014066758637,2.3699014066758637,2.347719231081436,40,5.551115123125783e-17,123,128,368,0.045275590551181105,5.75,0.7905694150420949,7.0,4.0,12.371450424194336,12.402740478515625,0.9974771660847463,0.013594865798950195,0.014079809188842773,2.7829422891625892,3.591523897183385,0.41574692726135254,16.40595054626465,0.8274124881009692,0.28889896300721896,0.3763071298599243,2.4053423404693604,5.7,5.7,5.4,5.75,0.0,-0.34999999999999964,-6.371210027979126e-17,1.4421800570391148e-15,7.797976114294393e-10,0.030580616847195496,0.04047812390963173,0.04462577470366686,0.05205345147920172,0.063955522427435,0.07333129874744118,0.08529557272353777,0.10586605539664648,0.12648631957337067,0.23700189846338574,0.3751672520615118,0.5407818995632965,0.40572949247694734,0.004147650794035132
dePablo CV2,test,65,161,-0.0600070150824272,0.0047595165082243655,0.0094820319827146,0.0805222811558725,0.0588596328128712,0.0775389259631749,0.018679293150303693,0.028115857821847896,0.06598189581570482,-0.028292479954669474,-1.6069680291554838,1.5571024457444778,3.1640704748999617,3.1640704748999617,3.1404628513587753,63,2.0816681711721685e-17,161,220,629,0.026110419261104193,5.718181818181818,0.8647839265790161,8.0,4.0,16.06616973876953,15.915800094604492,1.0094478218670273,0.04199504852294922,0.08701014518737793,2.517685099275389,4.027639533684778,0.33540666103363037,21.56450080871582,0.8568417013449585,0.3107453518219913,0.35383686423301697,2.981243371963501,5.424242424242424,5.757575757575758,5.757575757575758,5.696969696969697,0.3333333333333339,0.06060606060606055,-1.1984808564079634e-16,7.346833447707731e-17,7.687638309765528e-10,0.02570859242703876,0.0320830604312673,0.034903039557713164,0.05525023834957704,0.07787288843061725,0.0842307256496669,0.09110649584721985,0.09928608331573445,0.10592376249489589,0.6676620013852639,0.38720963016310606,0.646442992028456,0.4751110788379421,0.002819979126445861
dePablo CV2,test,66,115,-0.4425836976874488,0.005655182213110101,0.0113269177178051,-1.0720556202413145,-0.922450950969102,-1.3135421834945862,-0.39109123252548417,0.39332602132356376,-0.1782569458621378,-0.019865376361494772,-1.2841842940834762,1.3951223527526233,2.6793066468360998,2.6793066468360998,2.3281895225289273,24,0.0,115,112,320,0.05148005148005148,5.714285714285714,0.8390957231764807,7.0,4.0,11.341119766235352,11.355500221252441,0.9987336132502401,0.029429912567138672,-0.03261995315551758,2.490526631753892,3.0806538232399627,0.39795687794685364,14.823572158813477,0.8438441089354456,0.36576181984338785,0.35344529151916504,2.5128772258758545,5.352941176470588,5.647058823529412,5.764705882352941,5.705882352941177,0.29411764705882426,0.0588235294117645,-4.13546598796189e-16,5.761665066454524e-16,2.4850049482121773e-10,0.03048809414733087,0.03779523515119001,0.05822633117856769,0.06834884828364003,0.08575650835156727,0.09682773308327144,0.11200858929162992,0.11793863857735482,0.14252705170319327,0.7019870777867653,0.6684757105881577,0.4437009817210555,0.23008621729238896,0.02043109602737768
dePablo CV2,test,67,111,-0.5734598575106268,0.005268320135957108,0.0105070576665983,-1.3766780251773214,-1.1851206817763824,-1.676983392991804,-0.4918627112154217,0.49285689685853407,-0.22957444257757004,0.02841039209610329,-1.039181653488386,1.3299070417838568,2.369088695272243,2.369088695272243,1.7998522833897659,61,0.0,111,104,298,0.05563853622106049,5.730769230769231,0.7368170792564621,7.0,4.0,11.158300399780273,11.03557014465332,1.0111213334262041,0.014549970626831055,-0.01349496841430664,2.706374246302067,3.2172828082188727,0.3498660922050476,14.59602165222168,0.8610216283158167,0.43494146179566545,0.29531916975975037,2.8583898544311523,5.8125,5.5625,5.625,5.5,-0.25,0.125,-9.319875643446734e-10,-2.2813046779850535e-16,3.9517023382897156e-16,0.030825420016133535,0.04164997684035164,0.048799178151270946,0.0620080755931969,0.07436969276484975,0.08134462843501435,0.10064253270068095,0.11078902489471869,0.1283518753188129,0.5091255489937698,0.792571632971089,0.646084028105724,0.2567746591831076,0.007149201310919305
dePablo CV2,test,68,154,-0.481852099538911,0.006312682324799605,0.0127505557790053,-1.5010372389589046,-1.210849463160785,-1.8855632722294944,-0.6747138090687095,0.6766836614167562,-0.4699040675523559,-0.020367489965657258,-1.1376297073320818,1.3349347594116274,2.472564466743709,2.472564466743709,1.8967222933642938,92,0.0,154,200,574,0.02884422110552764,5.74,0.8200000000000001,7.0,4.0,15.39784049987793,15.47898006439209,0.9947580806889975,-0.04824995994567871,-0.007279872894287109,2.9179291880400755,4.318273009762692,0.3256721794605255,21.03162384033203,0.836032706530252,0.3760753091122015,0.3459790349006653,3.070321798324585,5.466666666666667,5.8,5.8,5.9,0.33333333333333304,-0.10000000000000053,-8.70201303818171e-10,-5.998200102404802e-16,9.054268901566478e-16,0.011169586565857788,0.021980887053374813,0.023780477039130946,0.029352223921043002,0.04350259514012636,0.046972125918855606,0.05323774653941398,0.05879844116797008,0.06408047841901991,0.5383576484953997,0.5722725681198771,0.5509004850515374,0.6557136827269695,0.0017995899857561337
dePablo CV2,test,69,147,-0.4669767574585872,0.0040639373739161785,0.0080187329148721,-1.0714615694972458,-0.8515352091241131,-1.420570602376556,-0.569035393252443,0.5705910241362572,-0.27915511448877767,0.043181042604870504,-1.2285881418864435,1.557289881058283,2.7858780229447264,2.7858780229447264,2.2159527619514923,73,0.0,147,184,523,0.03106438583986695,5.684782608695652,0.7998552562819665,8.0,4.0,14.640619277954102,14.613519668579102,1.0018544204263993,0.042619943618774414,-0.08230996131896973,2.740650199054532,3.997961674369279,0.29181042313575745,19.68142318725586,0.8455315007762289,0.37314806367844905,0.3103589415550232,3.4268555641174316,5.642857142857143,5.821428571428571,5.535714285714286,5.857142857142857,0.17857142857142794,-0.3214285714285712,-6.065779801571993e-16,4.352902926833622e-16,7.03055653857621e-10,0.02168230540367318,0.022798162581122407,0.028179476164640036,0.04519660161864134,0.048772480002538456,0.05961131658245753,0.06905663059638277,0.07127831187828336,0.07816825915249413,0.5285540507835547,0.7445987160155695,0.6969448112174959,0.230139795366596,0.005381313583517629
