target,descriptor,standardized_weight,target_r2
range_axis_p_ratio,edge_count,4.066189043408024,0.6791043409054709
range_axis_p_ratio,edge_density,-1.0529875047414823,0.6791043409054709
range_axis_p_ratio,mean_degree,-0.21092849461741162,0.6791043409054709
range_axis_p_ratio,std_degree,-0.10110615066467395,0.6791043409054709
range_axis_p_ratio,max_degree,0.15794935856772463,0.6791043409054709
range_axis_p_ratio,min_degree,0.259003680140402,0.6791043409054709
range_axis_p_ratio,x_span0,-0.8092831899570785,0.6791043409054709
range_axis_p_ratio,y_span0,-0.8306301797445683,0.6791043409054709
range_axis_p_ratio,aspect_ratio0,0.1894982611831375,0.6791043409054709
range_axis_p_ratio,x_center0,-0.09832072320410432,0.6791043409054709
range_axis_p_ratio,y_center0,-0.21285565309661972,0.6791043409054709
range_axis_p_ratio,edge_len_mean,1.8567346510170528,0.6791043409054709
range_axis_p_ratio,edge_len_std,-3.720420851916869,0.6791043409054709
range_axis_p_ratio,edge_len_min,0.21263365988362887,0.6791043409054709
range_axis_p_ratio,edge_len_max,0.06491980492383348,0.6791043409054709
range_axis_p_ratio,stiffness_mean,0.009705582554165681,0.6791043409054709
range_axis_p_ratio,stiffness_std,0.3108692103944348,0.6791043409054709
range_axis_p_ratio,stiffness_min,0.8189857676810689,0.6791043409054709
range_axis_p_ratio,stiffness_max,-0.3445000525167275,0.6791043409054709
range_axis_p_ratio,left_mean_degree,0.045429867568435665,0.6791043409054709
range_axis_p_ratio,right_mean_degree,0.04462827832235093,0.6791043409054709
range_axis_p_ratio,top_mean_degree,0.048823792531806735,0.6791043409054709
range_axis_p_ratio,bottom_mean_degree,0.07483354599437127,0.6791043409054709
range_axis_p_ratio,left_right_degree_asymmetry,-0.007142543603025821,0.6791043409054709
range_axis_p_ratio,top_bottom_degree_asymmetry,-0.019454370109034717,0.6791043409054709
range_axis_p_ratio,hessian_lambda1,0.0033564516312976048,0.6791043409054709
range_axis_p_ratio,hessian_lambda2,5.09897664015766e-13,0.6791043409054709
range_axis_p_ratio,hessian_lambda3,-0.30400906161560143,0.6791043409054709
range_axis_p_ratio,hessian_lambda4,-0.26809841092401404,0.6791043409054709
range_axis_p_ratio,hessian_lambda5,-0.18590267908409489,0.6791043409054709
range_axis_p_ratio,hessian_lambda6,-0.25940442236832484,0.6791043409054709
range_axis_p_ratio,hessian_lambda7,0.2285042707402229,0.6791043409054709
range_axis_p_ratio,hessian_lambda8,-0.535503053659932,0.6791043409054709
range_axis_p_ratio,hessian_lambda9,0.28660435027585734,0.6791043409054709
range_axis_p_ratio,hessian_lambda10,3.77285723457983,0.6791043409054709
range_axis_p_ratio,hessian_lambda11,-1.2686390754172188,0.6791043409054709
range_axis_p_ratio,hessian_lambda12,-2.195374958539084,0.6791043409054709
range_axis_p_ratio,hessian_mode5_participation,-0.15042171506615887,0.6791043409054709
range_axis_p_ratio,hessian_mode5_x_fraction,0.09922572199012074,0.6791043409054709
range_axis_p_ratio,hessian_mode6_participation,-0.14432138835227415,0.6791043409054709
range_axis_p_ratio,hessian_mode6_x_fraction,0.020319302532060005,0.6791043409054709
range_axis_p_ratio,hessian_gap_6_5,-0.32485127550176235,0.6791043409054709
early_slope_axis_p_ratio,node_count,-0.8802509479404443,0.9668173280459544
early_slope_axis_p_ratio,edge_count,-0.5404284000488724,0.9668173280459544
early_slope_axis_p_ratio,edge_density,0.7266780522304876,0.9668173280459544
early_slope_axis_p_ratio,mean_degree,0.22898284712689307,0.9668173280459544
