split,sim_idx,original_sim_idx,final_p_ratio,node_count,edge_count,bbox_x_span,bbox_y_span,bbox_aspect_y_over_x,edge_length_mean,edge_length_std,edge_length_min,edge_length_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max,near_zero_stiffness_threshold,near_zero_stiffness_edge_count,near_zero_stiffness_edge_fraction,horizontal_edge_fraction,vertical_edge_fraction,diagonal_edge_fraction,horizontal_stiffness,vertical_stiffness,diagonal_stiffness,horizontal_length_mean,vertical_length_mean,diagonal_length_mean,vertical_minus_horizontal_stiffness,vertical_over_horizontal_stiffness,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1,z2,z3,delta_to_train_node_count,delta_to_train_edge_count,delta_to_train_bbox_x_span,delta_to_train_bbox_y_span,delta_to_train_bbox_aspect_y_over_x,delta_to_train_edge_length_mean,delta_to_train_edge_length_std,delta_to_train_edge_length_min,delta_to_train_edge_length_max,delta_to_train_stiffness_mean,delta_to_train_stiffness_std,delta_to_train_stiffness_min,delta_to_train_stiffness_max,delta_to_train_near_zero_stiffness_threshold,delta_to_train_near_zero_stiffness_edge_count,delta_to_train_near_zero_stiffness_edge_fraction,delta_to_train_horizontal_edge_fraction,delta_to_train_vertical_edge_fraction,delta_to_train_diagonal_edge_fraction,delta_to_train_horizontal_stiffness,delta_to_train_vertical_stiffness,delta_to_train_diagonal_stiffness,delta_to_train_horizontal_length_mean,delta_to_train_vertical_length_mean,delta_to_train_diagonal_length_mean,delta_to_train_vertical_minus_horizontal_stiffness,delta_to_train_vertical_over_horizontal_stiffness,descriptor_distance_to_train,final_p_ratio_delta_to_train
test,72,39,-0.2835927971877466,108,308,11.09034538269043,11.254325866699219,1.014785885810852,2.4777626422318546,3.2581245719353715,0.7775256633758545,14.91501235961914,0.6753100156387187,0.3705539769209765,0.0006067319773137569,1.3020769357681274,0.001,9,0.02922077922077922,0.36688311688311687,0.37662337662337664,0.2564935064935065,0.7563071957489567,0.7922630123809132,0.3877248387456624,2.9315551118513126,2.800130005540519,1.355317538297629,0.03595581663195657,1.0475412859140527,-0.3855772912502289,2,1,1588911242,1,1,0.33472076058387756,,,-32.0,-94.0,-1.6687431335449219,-1.4920330047607422,0.01578354835510254,0.0981495004199524,-0.18024658255215487,-0.016139507293701172,-1.980295181274414,0.061404586739220335,-0.022706650181750887,-0.0010685489978641272,0.05028557777404785,0.0,9.0,0.02922077922077922,-0.006251211475092111,0.02338954577760549,-0.01713833430251338,0.06322524689244391,-0.007899965615552729,0.12222895498545056,0.16208194021981726,0.022490386478874136,0.021147707780293734,-0.07112521250799664,-0.10695852369233183,1.0376015465768225,0.046797539814527944
test,73,74,0.03867895965791973,128,370,12.27734375,12.355780601501465,1.006388783454895,2.462065646777282,3.46937880355754,0.7546074986457825,16.413349151611328,0.5722395051119699,0.2971542953445283,0.014361156150698662,1.2175859212875366,0.001,0,0.0,0.372972972972973,0.35135135135135137,0.2756756756756757,0.5630166772618026,0.7721010410441802,0.3299919617015357,2.817946563164393,2.8467876810293933,1.4902476966381073,0.2090843637823776,1.3713644235180504,-0.3661237955093384,2,1,1588911242,1,1,0.3397420048713684,,,-12.0,-32.0,-0.48174476623535156,-0.3905782699584961,0.007386445999145508,0.0824525049653797,0.03100764907001352,-0.03905767202377319,-0.48195838928222656,-0.041665923787528536,-0.0961063317581991,0.012685875175520778,-0.03420543670654297,0.0,0.0,0.0,-0.00016135538523598392,-0.0018824794944197754,0.002043834879655815,-0.13006527159471015,-0.02806193695228576,0.06449607794132389,0.04847339153289765,0.06914806196774848,0.156077866120772,0.10200333464242439,0.2168646139116659,0.8893334521782006,0.3690692966601943
test,74,53,0.0950451355151094,140,401,12.905385971069336,12.940162658691406,1.0026947259902954,2.3677219708364206,3.434486755937612,0.786820650100708,17.073530197143555,0.5507063421413786,0.25633939852571264,0.034170590341091156,1.0673636198043823,0.001,0,0.0,0.3541147132169576,0.3740648379052369,0.2718204488778055,0.5555943187168786,0.7264863063891729,0.30243948607816606,2.7569079760094763,2.7574687155087787,1.3243602787682769,0.1708919876722943,1.3075841165312165,-0.3588933050632477,2,1,1588911242,1,1,0.34292787313461304,,,0.0,-1.0,0.14629745483398438,0.1938037872314453,0.0036923885345458984,-0.011891170975481646,-0.003884398549914181,-0.006844520568847656,0.17822265625,-0.0631990867581198,-0.13692122857701478,0.03249530936591327,-0.18442773818969727,0.0,0.0,0.0,-0.01901961514125139,0.020831007059465778,-0.001811391918214389,-0.13748763013963416,-0.07367667160729308,0.03694360231795424,-0.012565195622018965,-0.020170903552866104,-0.009809551749058398,0.06381095853234109,0.153084306924832,0.7649362728344387,0.42543547251738395
test,75,81,-0.12771201037928526,140,404,12.892173767089844,12.808828353881836,0.9935352206230164,2.3686598959830727,3.431167072384457,0.7129102349281311,16.894603729248047,0.6123778805134376,0.36631022913037825,0.004446324892342091,1.3457297086715698,0.001,0,0.0,0.3613861386138614,0.3613861386138614,0.27722772277227725,0.6455671450104055,0.793998375311749,0.3323580157178055,2.740805984768149,2.8049355561602605,1.3148244018001216,0.14843123030134353,1.2299237677266723,-0.37784522771835327,2,1,1588911242,1,1,0.3467775583267212,,,0.0,2.0,0.1330852508544922,0.062469482421875,-0.005467116832733154,-0.010953245828829505,-0.007204082103069442,-0.08075493574142456,-0.0007038116455078125,-0.0015275483860608396,-0.02695039797234916,0.0027710439171642065,0.09393835067749023,0.0,0.0,0.0,-0.011748189744347604,0.008152307768090228,0.0035958819762573757,-0.04751480384610729,-0.006164602684716969,0.06686213195759366,-0.028667186863346128,0.027295937098615664,-0.019345428717213675,0.04135020116139032,0.07542395812028779,0.6332337443082852,0.2026783266229893
test,0,74,0.03867895965791973,128,370,12.27734375,12.355780601501465,1.006388783454895,2.462065646777282,3.46937880355754,0.7546074986457825,16.413349151611328,0.5722395051119699,0.2971542953445283,0.014361156150698662,1.2175859212875366,0.001,0,0.0,0.372972972972973,0.35135135135135137,0.2756756756756757,0.5630166772618026,0.7721010410441802,0.3299919617015357,2.817946563164393,2.8467876810293933,1.4902476966381073,0.2090843637823776,1.3713644235180504,0.7030070424079895,2,1,1588911343,1,2,0.22490140795707703,,,28.0,85.0,1.5098133087158203,1.8260574340820312,0.028474390506744385,0.11916750130239606,0.43881034366745375,-0.05195462703704834,1.799006462097168,-0.07460455435278313,-0.08801073240125329,0.0143548001506133,0.01706063747406006,0.0,-26.0,-0.0912280701754386,-0.051588430535798924,-0.010052157420578467,0.061640587956377446,-0.11097200983498379,-0.038201744459327114,0.012996241998548819,0.23216623667186287,0.22388311935236782,0.10192995726085097,0.07277026537565667,0.1691145920054542,1.783660385062828,0.3498839883562642
test,1,33,0.1677718678598186,120,342,11.920047760009766,11.783700942993164,0.9885615706443787,2.2260021410490336,3.1015059069663105,0.7942672967910767,16.06634521484375,0.5745579226715871,0.25003278248868754,0.0721874013543129,1.075415015220642,0.001,0,0.0,0.3830409356725146,0.3567251461988304,0.260233918128655,0.5167142301229121,0.7700938130499887,0.39166067657845743,2.6023265605664436,2.4683463509942665,1.3398842470029766,0.25337958292707663,1.4903669536385802,0.7798923850059509,2,1,1588911343,1,2,0.28011882305145264,,,20.0,57.0,1.152517318725586,1.2539777755737305,0.010647177696228027,-0.11689600442585224,0.07093744707622429,-0.01229482889175415,1.4520025253295898,-0.07228613679316587,-0.13513224525709405,0.07218104535422754,-0.12511026859283447,0.0,-26.0,-0.0912280701754386,-0.04152046783625729,-0.004678362573099448,0.04619883040935674,-0.15727445697387432,-0.04020897245351862,0.07466495687547053,0.016546234073913535,-0.154558210682759,-0.04843349237427974,0.1170654845203557,0.28811712212598395,1.5032257703262069,0.4789768965581631
test,2,42,-0.17377978528774052,128,372,12.205947875976562,12.20788860321045,1.0001590251922607,2.3479894984473466,3.3039321474552397,0.7813277244567871,16.500343322753906,0.6307465250613868,0.3626891266342827,0.0030870758928358555,1.2648844718933105,0.001,0,0.0,0.3655913978494624,0.3870967741935484,0.24731182795698925,0.664675787128919,0.7969029118119377,0.32051935839547735,2.757316491621382,2.596746320525805,1.3535389174585757,0.13222712468301878,1.1989347697682453,0.7861478328704834,2,1,1588911343,1,2,0.2661955654621124,,,28.0,87.0,1.4384174346923828,1.6781654357910156,0.022244632244110107,0.005091352972460772,0.2733636875651535,-0.0252344012260437,1.886000633239746,-0.016097534403366143,-0.022475901111498886,0.003080719892750494,0.06435918807983398,0.0,-26.0,-0.0912280701754386,-0.05897000565930954,0.02569326542161854,0.033276740237691005,-0.009312899967867438,-0.013399873691569586,0.0035236386924904495,0.17153616512885206,-0.02615824115122045,-0.03477882191868065,-0.0040869737237021475,-0.0033150617443509223,1.5092246341072266,0.13742524341060397
test,3,83,-0.12315607316120104,140,401,12.879446983337402,12.879738807678223,1.0000226497650146,2.4041354674056286,3.4734763652043052,0.8078346252441406,17.36652946472168,0.5712371116104603,0.341998394353629,0.011110627092421055,1.1888941526412964,0.001,0,0.0,0.39900249376558605,0.3541147132169576,0.24688279301745636,0.5627177769085392,0.7793810984618227,0.286455772412621,2.807510303705931,2.6960283484257443,1.333541902628812,0.2166633215532835,1.3850301704410142,0.6890250444412231,2,1,1588911343,1,2,0.21717673540115356,,,40.0,116.0,2.1119165420532227,2.350015640258789,0.022108256816864014,0.061237321930742716,0.4429079053142191,0.0012724995613098145,2.7521867752075195,-0.07560694785429267,-0.0431666333921526,0.011104271092335694,-0.011631131172180176,0.0,-26.0,-0.0912280701754386,-0.025558909743185865,-0.007288795554972249,0.032847705298158114,-0.1112709101882472,-0.03092168704168463,-0.03053994729036591,0.2217299772134007,0.07312378674871889,-0.05477583674844433,0.08034922314656257,0.18278033892841794,1.4116446719957083,0.18804895553714346
test,4,2,0.2238599590476573,100,291,10.622791290283203,10.834264755249023,1.0199074745178223,2.390247103070066,3.0787195141567225,0.7929184436798096,14.33024787902832,0.4984668247990592,0.1739724142469135,0.17936208844184875,1.0432723760604858,0.001,0,0.0,0.3470790378006873,0.36769759450171824,0.2852233676975945,0.419778968733136,0.6662395521302089,0.3779341939343027,2.7653415627998883,2.854998838121646,1.3346690779708954,0.24646058339707289,1.5871198934545814,0.7847955226898193,2,1,1588911343,1,2,0.31760239601135254,,,0.0,6.0,-0.14473915100097656,0.30454158782958984,0.04199308156967163,0.047348957595179986,0.04815105426663635,-0.01364368200302124,-0.28409481048583984,-0.1483772346656938,-0.2111926134988681,0.1793557324417634,-0.15725290775299072,0.0,-26.0,-0.0912280701754386,-0.07748236570808464,0.006294085729788401,0.07118827997829624,-0.25420971836365036,-0.1440632333732984,0.06093847423131582,0.1795612363073582,0.23209427644462055,-0.05364866140636093,0.11014648499035196,0.38487006194198514,2.2032992945118557,0.5350649877460018
test,5,57,0.02298076051167721,100,289,10.870267868041992,10.572738647460938,0.9726290702819824,2.4256913133971008,3.1204612760135557,0.7386510968208313,14.482145309448242,0.5773194739756184,0.3096373409011531,0.01419287733733654,1.2578680515289307,0.001,0,0.0,0.3806228373702422,0.370242214532872,0.2491349480968858,0.6011846381154927,0.7671807209534622,0.25870389783651465,2.81171985485337,2.7437770700900352,1.3632147088646889,0.16599608283796952,1.2761149775189036,0.8418877720832825,2,1,1588911343,1,2,0.330459862947464,,,0.0,4.0,0.1027374267578125,0.043015480041503906,-0.005285322666168213,0.08279316792221492,0.08989281612346955,-0.06791102886199951,-0.13219738006591797,-0.06952458548913454,-0.07552768684462852,0.014186521337251179,0.0573427677154541,0.0,-26.0,-0.0912280701754386,-0.0439385661385297,0.008838705760942145,0.035099860377587555,-0.07280404898129367,-0.04312206455004508,-0.05829182186647225,0.22593952836083986,0.12087250841300978,-0.02510303051256746,0.029681984431248587,0.07386514600630734,1.3024907760894813,0.3341857892100217
test,6,20,-0.21987798577425652,128,369,12.334293365478516,12.270895957946777,0.994860053062439,2.544933638760068,3.5330965124061064,0.7034171223640442,16.480762481689453,0.6573991180035704,0.3853776853753157,0.0006103779887780547,1.3092663288116455,0.001,14,0.037940379403794036,0.3523035230352303,0.3821138211382114,0.26558265582655827,0.7034360065818943,0.8220114277738496,0.3594896160363106,3.003224125275245,2.954443912556831,1.347803925981327,0.1185754211919553,1.1685660388187005,0.8147995471954346,2,1,1588911343,1,2,0.27752405405044556,,,28.0,84.0,1.566762924194336,1.7411727905273438,0.01694566011428833,0.202035493285182,0.5025280525160203,-0.10314500331878662,1.866419792175293,0.010555058538817441,0.0002126576295340965,0.0006040219886926934,0.10874104499816895,0.0,-12.0,-0.053287690771644566,-0.07225788047354159,0.02071031236628157,0.05154756810726002,0.029447319485107926,0.011708642270342295,0.04249389633332368,0.4174437987827151,0.33153935087980546,-0.0405138133959293,-0.01773867721476563,-0.033683792693895764,1.963409714228154,0.09132704292408797
test,7,81,-0.12771201037928526,140,404,12.892173767089844,12.808828353881836,0.9935352206230164,2.3686598959830727,3.431167072384457,0.7129102349281311,16.894603729248047,0.6123778805134376,0.36631022913037825,0.004446324892342091,1.3457297086715698,0.001,0,0.0,0.3613861386138614,0.3613861386138614,0.27722772277227725,0.6455671450104055,0.793998375311749,0.3323580157178055,2.740805984768149,2.8049355561602605,1.3148244018001216,0.14843123030134353,1.2299237677266723,0.7907916903495789,2,1,1588911343,1,2,0.2717231810092926,,,40.0,119.0,2.124643325805664,2.2791051864624023,0.015620827674865723,0.025761750508186854,0.4005986124943708,-0.09365189075469971,2.2802610397338867,-0.03446617895131543,-0.018854798615403345,0.004439968892256729,0.14520442485809326,0.0,-26.0,-0.0912280701754386,-0.06317526489491054,-1.737015806846376e-05,0.06319263505297901,-0.028421542086380924,-0.016304410191758323,0.015362296014818588,0.1550256582756191,0.182030994483235,-0.07349333757713472,0.012117131894622601,0.0276739362140761,1.7977336686594763,0.18349301831905923
test,8,19,-0.30467685297745023,128,366,12.091514587402344,12.298067092895508,1.0170824527740479,2.392238850639166,3.326549283731654,0.8097941279411316,12.202057838439941,0.6195101412025896,0.383277332991951,0.002170397900044918,1.2251678705215454,0.001,0,0.0,0.3633879781420765,0.3907103825136612,0.2459016393442623,0.6980740771982539,0.8035342104348738,0.21101630356214526,2.7988197816941973,2.7757246602665293,1.1820862438943651,0.10546013323661996,1.1510729830563085,0.7275428175926208,2,1,1588911343,1,2,0.2270011305809021,,,28.0,81.0,1.323984146118164,1.7683439254760742,0.03916805982589722,0.04934070516428024,0.295980823841568,0.0032320022583007812,-2.4122848510742188,-0.02733391826216336,-0.0018876947538306044,0.0021640418999595568,0.024642586708068848,0.0,-26.0,-0.0912280701754386,-0.0611734253666954,0.029306873741731354,0.031866551624964046,0.024085390101467485,-0.006768575068633487,-0.10597941614084164,0.21303945520166723,0.15282009858950385,-0.20623149548289121,-0.030853965170100972,-0.05117684845628778,1.8280031099651342,0.006528175720894258
test,9,93,0.3812481697430855,188,542,14.883705139160156,14.954753875732422,1.0047736167907715,2.425707805310668,3.844222777549135,0.7725024223327637,20.1796932220459,0.43024137973565457,0.05558861782393685,0.3163664638996124,0.6472471952438354,0.001,0,0.0,0.3505535055350554,0.3634686346863469,0.2859778597785978,0.4277421430537575,0.4309500841622425,0.4324042197196714,2.8766664200707486,2.8803291998538874,1.2951106986691874,0.0032079411084849907,1.0074997078510495,0.773638904094696,2,1,1588911343,1,2,0.32836222648620605,,,88.0,257.0,4.116174697875977,4.425030708312988,0.02685922384262085,0.08280965983578215,0.8136543176590489,-0.03405970335006714,5.565350532531738,-0.2166026797290984,-0.3295764099218447,0.31636010789952707,-0.5532780885696411,0.0,-26.0,-0.0912280701754386,-0.07400789797371654,0.002065125914417043,0.07194277205929955,-0.24624654404302887,-0.3793527013412648,0.11540850001668451,0.2908860935782185,0.2574246381768619,-0.09320704070806896,-0.13310615729823594,-0.19475012366154676,2.830986678204392,0.6924531984414299
test,10,49,-0.2879174109079594,108,313,11.327630996704102,11.159738540649414,0.985178530216217,2.3701619755345793,3.17570764270867,0.8450281023979187,15.246418952941895,0.6324788499084233,0.3783637605864846,0.0016337309498339891,1.1592192649841309,0.001,0,0.0,0.3706070287539936,0.3865814696485623,0.24281150159744408,0.7080232602793017,0.783262993628544,0.27710999473531145,2.7111801792835366,2.572988524909847,1.526739289886073,0.07523973334924228,1.1062673185617682,0.8795125484466553,2,1,1588911343,1,2,0.3347979485988617,,,8.0,28.0,0.5601005554199219,0.6300153732299805,0.007264137268066406,0.02726383005969346,0.14513918281858373,0.03846597671508789,0.6320762634277344,-0.014365209556329694,-0.00680126715929702,0.0016273749497486278,-0.0413060188293457,0.0,-26.0,-0.0912280701754386,-0.05395437475477832,0.025177960876632488,0.028776413878145835,0.03403457318251535,-0.027039791874963304,-0.03988572496767545,0.12539985279100652,-0.04991603676717826,0.13842155050881666,-0.06107436505747865,-0.09598251295082805,1.4033629940916073,0.023287617790385073
test,11,52,0.27772893013013333,100,286,10.948657035827637,10.766274452209473,0.9833419919013977,2.4352549276985487,3.1456599978542776,0.7874618172645569,14.282149314880371,0.47832161542418955,0.10392523491962888,0.262656033039093,0.7679535150527954,0.001,0,0.0,0.3916083916083916,0.3531468531468531,0.25524475524475526,0.43789249951285975,0.5664869098380061,0.4183677283868398,2.9503171922905103,2.6595023610804343,1.334762264604438,0.12859441032514635,1.2936666201595213,0.701755702495575,2,1,1588911343,1,2,0.2581072747707367,,,0.0,1.0,0.18112659454345703,0.23655128479003906,0.00542759895324707,0.09235678222366284,0.11509153796419147,-0.019100308418273926,-0.33219337463378906,-0.16852244404056343,-0.28123979282615275,0.26264967703900766,-0.43257176876068115,0.0,-26.0,-0.0912280701754386,-0.0329530119003803,-0.008256655625076714,0.04120966752545702,-0.23609618758392664,-0.24381587566550122,0.10137200868385288,0.36453686579798017,0.03659779940340879,-0.05355547477281841,-0.007719688081574583,0.09141678864692504,1.6708608255028348,0.5889339588284779
test,12,76,0.18183670511140954,148,431,13.121102333068848,13.040132522583008,0.9938290119171143,2.325772618611285,3.424827977373645,0.7721320986747742,17.608949661254883,0.4623723167001233,0.17249006373190467,0.13541825115680695,0.8885409235954285,0.001,0,0.0,0.37819025522041766,0.37354988399071926,0.2482598607888631,0.4304451608767539,0.5924663209581967,0.31526008972497743,2.624055647776902,2.6970256207892613,1.3127645148295108,0.16202116008144285,1.3764037206305895,0.7828832864761353,2,1,1588911343,1,2,0.32228732109069824,,,48.0,146.0,2.353571891784668,2.510409355163574,0.015914618968963623,-0.017125526863600804,0.39425951748355903,-0.03443002700805664,2.9946069717407227,-0.1844717427646297,-0.21267496401387692,0.13541189515672158,-0.3119843602180481,0.0,-26.0,-0.0912280701754386,-0.04637114828835426,0.012146375218789418,0.03422477306956487,-0.2435435262200325,-0.21783646454531058,-0.0017356299780094675,0.038275321284372055,0.07412105911223588,-0.07555322454774549,0.02570706167472192,0.17415388911799323,1.7569309796631976,0.493041733809754
test,13,97,0.18079457023269338,160,457,13.564023971557617,13.855558395385742,1.0214931964874268,2.4262043032917466,3.6554856594545444,0.7434453964233398,18.718406677246094,0.5295985011746638,0.2072729285533645,0.0948193147778511,1.112509846687317,0.001,0,0.0,0.36542669584245074,0.38074398249452956,0.2538293216630197,0.48611487140377124,0.6886589599923155,0.35360924546317807,2.8038449255292286,2.797791408738871,1.3251513700033057,0.20254408858854428,1.4166589020485025,0.7464417815208435,2,1,1588911343,1,2,0.27012959122657776,,,60.0,172.0,2.7964935302734375,3.3258352279663086,0.04357880353927612,0.08330615781686079,0.6249171995644582,-0.06311672925949097,4.104063987731934,-0.1172455582900892,-0.1778920991924171,0.09481295877776574,-0.08801543712615967,0.0,-26.0,-0.0912280701754386,-0.059134707666321173,0.019340473722599727,0.039794233943721447,-0.18787381569301514,-0.1216438255111918,0.03661352576019117,0.2180645990366985,0.17488684706184543,-0.06316636937395059,0.06622999018182335,0.2144090705359063,2.1075740445501787,0.49199959893103784
test,14,46,-0.15348441061065293,180,521,14.382499694824219,14.47202205657959,1.0062243938446045,2.2914133809807202,3.6016653114823702,0.7807079553604126,19.731128692626953,0.6568313331472608,0.3789025634973783,0.0006851329817436635,1.2747256755828857,0.001,12,0.023032629558541268,0.3800383877159309,0.3685220729366603,0.2514395393474088,0.6692222267803218,0.8385978446779822,0.3716972327408139,2.6332544855999225,2.6087851418803134,1.3095819549706147,0.1693756178976603,1.253093234384248,0.7318329215049744,2,1,1588911343,1,2,0.22255633771419525,,,80.0,236.0,3.614969253540039,3.9422988891601562,0.028310000896453857,-0.051484764494165614,0.5710968515922841,-0.025854170322418213,5.116786003112793,0.009987273682507847,-0.006262464248403321,0.0006787769816583022,0.07420039176940918,0.0,-14.0,-0.06819544061689733,-0.044523015792841014,0.007118564164730445,0.03740445162811057,-0.004766460316464549,0.028295059174474835,0.054701513037827,0.04747415910739239,-0.014119419796712052,-0.07873578440664164,0.033061519490939384,0.05084340287165179,1.7640066721960141,0.15772061808769156
test,15,43,0.3453760393512503,128,369,12.186111450195312,12.146081924438477,0.9967151284217834,2.382400501711259,3.377199221370263,0.7428399920463562,16.61939811706543,0.4311291564932361,0.0641529647232169,0.31662672758102417,0.6730924844741821,0.001,0,0.0,0.39295392953929537,0.3794037940379404,0.22764227642276422,0.43328324124730866,0.4295526344861303,0.4300383325843584,2.5970841189910625,2.6554177582263945,1.5567869253101803,-0.0037306067611783678,0.9913899121728342,0.6576412320137024,2,1,1588911343,1,2,0.2503102719783783,,,28.0,84.0,1.4185810089111328,1.616358757019043,0.018800735473632812,0.03950235623637299,0.3466307614801769,-0.06372213363647461,2.0050554275512695,-0.2157149029715169,-0.3210120630225647,0.3166203715809388,-0.5274327993392944,0.0,-26.0,-0.0912280701754386,-0.03160747396947655,0.01800028526601055,0.013607188703465972,-0.24070544584947773,-0.380750151017377,0.11304261288137152,0.011303792498532417,0.03251319654936902,0.16846918593292393,-0.1400447051678993,-0.210859919339762,1.9838726591334237,0.6565810680495947
test,16,13,-0.13510764728463107,120,344,11.897396087646484,11.742476463317871,0.9869787096977234,2.320660278201103,3.190494613784447,0.8321871757507324,15.714886665344238,0.6219070532554111,0.37343823102604634,0.003849409054964781,1.1764991283416748,0.001,0,0.0,0.37790697674418605,0.38953488372093026,0.23255813953488372,0.681892789954033,0.7913957062948829,0.24053673727903516,2.7992859047192793,2.4206043481826782,1.3754873178899287,0.10950291634084985,1.1605867050570098,0.8813894391059875,2,1,1588911343,1,2,0.3352624773979187,,,20.0,59.0,1.1298656463623047,1.2127532958984375,0.009064316749572754,-0.02223786727378263,0.15992615389436082,0.02562505006790161,1.1005439758300781,-0.024937006209341916,-0.011726796719735255,0.0038430530548794195,-0.024026155471801758,0.0,-26.0,-0.0912280701754386,-0.046654426764585866,0.02813137494900042,0.018523051815585473,0.007904102857246631,-0.018907079208624444,-0.07645898242395174,0.2135055782267492,-0.20230021349434724,-0.012830421487327603,-0.026811182065871075,-0.04166312645558645,1.3409236781653922,0.17609738141371342
test,17,21,-0.1623723264424866,140,403,12.875526428222656,12.6732177734375,0.9842873215675354,2.4096538928838878,3.486833896959758,0.7421817779541016,17.352094650268555,0.6319914920456741,0.4023949243727821,0.00023476799833588302,1.342160940170288,0.001,29,0.07196029776674938,0.37965260545905705,0.34987593052109184,0.2704714640198511,0.6508658423308767,0.7851872470439164,0.40732748242743405,2.8234308763267166,2.7943278420056012,1.3312419177195347,0.13432140471303966,1.2063734121182466,0.7928271889686584,2,1,1588911343,1,2,0.27012598514556885,,,40.0,118.0,2.1079959869384766,2.1434946060180664,0.006372928619384766,0.06675574740900192,0.4562654370696717,-0.06438034772872925,2.7377519607543945,-0.014852567419078921,0.01722989662700053,0.00022841199825052172,0.14163565635681152,0.0,3.0,-0.019267772408689224,-0.04490879804971487,-0.011527578250838,0.05643637630055287,-0.023122844765909645,-0.025115538459590914,0.09033176272444715,0.23765054983418654,0.1714232803285758,-0.057075821657721626,-0.001992693693681269,0.004123580605650323,1.464969314933842,0.1488327022558579
test,18,12,-0.40037890147830096,140,399,12.849357604980469,12.96066665649414,1.0086625814437866,2.438121550065234,3.5149179074897305,0.7552237510681152,16.808225631713867,0.6259968690482263,0.3957710545903588,0.0008074130164459348,1.3120790719985962,0.001,5,0.012531328320802004,0.3533834586466165,0.37844611528822053,0.2681704260651629,0.6561824554215839,0.7964022309258765,0.3457410062242204,2.7760751238951444,2.922948978199864,1.3085851429778839,0.14021977550429254,1.2136902234214784,0.7242400050163269,2,1,1588911343,1,2,0.2264901101589203,,,40.0,114.0,2.081827163696289,2.430943489074707,0.030748188495635986,0.09522340459034817,0.4843494475996444,-0.051338374614715576,2.193882942199707,-0.020847190416526717,0.010606026844577177,0.0008010570163605735,0.11155378818511963,0.0,-21.0,-0.0786967418546366,-0.0711779448621554,0.017042606516290693,0.05413533834586465,-0.017806231675202455,-0.013900554577630841,0.028745286521233482,0.19029479740261435,0.30004441652283864,-0.07973259639937247,0.0039056770975716137,0.01144039190888213,1.8929022119805266,-0.08917387277995648
test,19,90,-0.0036101382641459327,140,400,12.9403076171875,12.630741119384766,0.9760773181915283,2.407733370512724,3.4739670228969883,0.745805561542511,17.216278076171875,0.5494609745964408,0.2963066739647065,0.019674096256494522,1.1577527523040771,0.001,0,0.0,0.375,0.3675,0.2575,0.5739420071492592,0.7237648340512295,0.26504522486074455,2.8338406725724536,2.7337194798754996,1.3219464444419713,0.14982282690197024,1.2610417516677905,0.6715579628944397,2,1,1588911343,1,2,0.21590958535671234,,,40.0,115.0,2.1727771759033203,2.101017951965332,-0.0018370747566223145,0.06483522503783812,0.44339856300690217,-0.060756564140319824,2.601935386657715,-0.09738308486831215,-0.0888583537810751,0.01966774025640916,-0.042772531509399414,0.0,-26.0,-0.0912280701754386,-0.04956140350877192,0.0060964912280701555,0.04346491228070176,-0.10004667994752714,-0.08653795145227783,-0.051950494842242345,0.24806034607992355,0.11081491819847411,-0.06637129493528504,0.013508728495249311,0.0587919201551943,1.5833012205746684,0.3075948904341986
test,20,9,-0.05914505731234828,100,288,10.698358535766602,10.855329513549805,1.0146723985671997,2.3014904691113367,2.984448728654958,0.8150824308395386,14.405915260314941,0.6521704925490484,0.3816615228652925,1.4418000318983104e-05,1.2102502584457397,0.001,37,0.1284722222222222,0.3958333333333333,0.3576388888888889,0.2465277777777778,0.6394980308033522,0.8158907941544596,0.43500809217794983,2.6633057625670182,2.5552928100511867,1.3523554751570797,0.17639276335110743,1.2758300336429789,0.8347407579421997,2,1,1588911343,1,2,0.30087676644325256,,,0.0,3.0,-0.06917190551757812,0.3256063461303711,0.03675800561904907,-0.04140767636354914,-0.046119731235128025,0.008520305156707764,-0.20842742919921875,0.005326433084295368,-0.0035035048804891167,8.062000233621802e-06,0.009724974632263184,0.0,11.0,0.03724415204678361,-0.028728070175438603,-0.0037646198830409427,0.032492690058479545,-0.034490656293434174,0.005588008650952325,0.11801237247496293,0.07752543607448814,-0.06761175162583877,-0.035962264220176676,0.0400786649443865,0.07358020213038263,1.0544061809331338,0.25205997138599623
