latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,1,1,1,val,z0,vertical_minus_horizontal_stiffness,-0.30142229260306436,0.09085539847808735,25
2,1,1,1,val,z0,vertical_over_horizontal_stiffness,0.07519142848151458,0.005653750917090723,25
2,1,1,1,val,z0,horizontal_edge_fraction,-0.1483418990449382,0.022005319012258634,25
2,1,1,1,val,z0,vertical_edge_fraction,-0.3497024963945824,0.12229183598460291,25
2,1,1,1,val,z0,diagonal_edge_fraction,0.42971674380181835,0.1846564799036376,25
2,1,1,1,val,z0,edge_length_mean,0.20648210457495816,0.04263485950970396,25
2,1,1,1,val,z0,edge_length_std,0.2425569300668588,0.05883386432345903,25
2,1,1,1,val,z0,bbox_x_span,0.2463284824848366,0.06067772128328245,25
2,1,1,1,val,z0,bbox_y_span,0.2367486652848368,0.056049930514151684,25
2,1,1,1,val,z0,bbox_aspect_y_over_x,-0.17380486519498384,0.030208131165446503,25
2,1,1,1,val,z0,descriptor_distance_to_train,0.6795872209956515,0.4618387909405925,25
2,1,1,1,val,z0,final_p_ratio_delta_to_train,0.9175076489706792,0.841820285919703,25
2,1,1,1,val,z1,final_p_ratio,0.6169374485965826,0.38061181548086104,25
2,1,1,1,val,z1,stiffness_mean,-0.7501884699679586,0.5627827404728668,25
2,1,1,1,val,z1,stiffness_std,-0.7033526302916406,0.49470492253816933,25
2,1,1,1,val,z1,stiffness_min,0.6988554006268715,0.488398870985345,25
2,1,1,1,val,z1,stiffness_max,-0.7243153896284711,0.5246327836526439,25
2,1,1,1,val,z1,near_zero_stiffness_edge_count,-0.24454625706179076,0.05980287184293145,25
2,1,1,1,val,z1,near_zero_stiffness_edge_fraction,-0.2306052484574618,0.05317878061612769,25
2,1,1,1,val,z1,horizontal_stiffness,-0.6850946192867713,0.4693546373756861,25
2,1,1,1,val,z1,vertical_stiffness,-0.7281630729193328,0.5302214607633255,25
2,1,1,1,val,z1,diagonal_stiffness,0.3546371071058908,0.12576747773643507,25
2,1,1,1,val,z1,vertical_minus_horizontal_stiffness,-0.2933582229518183,0.08605904697344872,25
2,1,1,1,val,z1,vertical_over_horizontal_stiffness,-0.01685052135460764,0.000283940069922088,25
2,1,1,1,val,z1,horizontal_edge_fraction,-0.07161892187877283,0.0051292699710777665,25
2,1,1,1,val,z1,vertical_edge_fraction,-0.2244314098420308,0.0503694577236816,25
2,1,1,1,val,z1,diagonal_edge_fraction,0.2503288448810181,0.06266453057946482,25
2,1,1,1,val,z1,edge_length_mean,0.08420910421365096,0.007091173232465529,25
2,1,1,1,val,z1,edge_length_std,0.18525107796131504,0.03431796188582922,25
2,1,1,1,val,z1,bbox_x_span,0.21565068616942726,0.046505218445344804,25
2,1,1,1,val,z1,bbox_y_span,0.1921021573513412,0.036903238859039456,25
2,1,1,1,val,z1,bbox_aspect_y_over_x,-0.27327745627686983,0.0746805681091565,25
2,1,1,1,val,z1,descriptor_distance_to_train,0.45934146745870824,0.21099458372711952,25
2,1,1,1,val,z1,final_p_ratio_delta_to_train,0.6169374485965826,0.38061181548086104,25
2,1,1,1,val,z2,final_p_ratio,,,0
2,1,1,1,val,z2,stiffness_mean,,,0
2,1,1,1,val,z2,stiffness_std,,,0
2,1,1,1,val,z2,stiffness_min,,,0
2,1,1,1,val,z2,stiffness_max,,,0
2,1,1,1,val,z2,near_zero_stiffness_edge_count,,,0
2,1,1,1,val,z2,near_zero_stiffness_edge_fraction,,,0
2,1,1,1,val,z2,horizontal_stiffness,,,0
2,1,1,1,val,z2,vertical_stiffness,,,0
2,1,1,1,val,z2,diagonal_stiffness,,,0
2,1,1,1,val,z2,vertical_minus_horizontal_stiffness,,,0
2,1,1,1,val,z2,vertical_over_horizontal_stiffness,,,0
