split,sim_idx,original_sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1,z2,z3
test,30,87,105,7,0.3684210526315789,0.27673880911901655,7.345217227935791,2,1,1588911545,1,4,-6.744473457336426,,
test,30,87,120,8,0.42105263157894735,0.27673880911901655,8.38894271850586,2,1,1588911545,1,4,-7.703915119171143,,
test,30,87,135,9,0.47368421052631576,0.27673880911901655,9.462900161743164,2,1,1588911545,1,4,-8.691858291625977,,
test,30,87,150,10,0.5263157894736842,0.27673880911901655,10.573955535888672,2,1,1588911545,1,4,-9.714627265930176,,
test,30,87,165,11,0.5789473684210527,0.27673880911901655,11.722160339355469,2,1,1588911545,1,4,-10.77230167388916,,
test,30,87,180,12,0.631578947368421,0.27673880911901655,12.90505599975586,2,1,1588911545,1,4,-11.862666130065918,,
test,30,87,195,13,0.6842105263157895,0.27673880911901655,14.130659103393555,2,1,1588911545,1,4,-12.993094444274902,,
test,30,87,210,14,0.7368421052631579,0.27673880911901655,15.399736404418945,2,1,1588911545,1,4,-14.164392471313477,,
test,30,87,225,15,0.7894736842105263,0.27673880911901655,16.712215423583984,2,1,1588911545,1,4,-15.37648868560791,,
test,30,87,240,16,0.8421052631578947,0.27673880911901655,18.069250106811523,2,1,1588911545,1,4,-16.630510330200195,,
test,30,87,255,17,0.8947368421052632,0.27673880911901655,19.47701072692871,2,1,1588911545,1,4,-17.932130813598633,,
test,30,87,270,18,0.9473684210526315,0.27673880911901655,20.935056686401367,2,1,1588911545,1,4,-19.280961990356445,,
test,30,87,285,19,1.0,0.27673880911901655,22.44489097595215,2,1,1588911545,1,4,-20.678569793701172,,
test,31,89,0,0,0.0,0.22590702007093752,0.8208069205284119,2,1,1588911545,1,4,-0.7583400011062622,,
test,31,89,15,1,0.05263157894736842,0.22590702007093752,1.6910731792449951,2,1,1588911545,1,4,-1.5556542873382568,,
test,31,89,30,2,0.10526315789473684,0.22590702007093752,2.582524299621582,2,1,1588911545,1,4,-2.3728673458099365,,
test,31,89,45,3,0.15789473684210525,0.22590702007093752,3.492187976837158,2,1,1588911545,1,4,-3.2073309421539307,,
test,31,89,60,4,0.21052631578947367,0.22590702007093752,4.425673484802246,2,1,1588911545,1,4,-4.064184665679932,,
test,31,89,75,5,0.2631578947368421,0.22590702007093752,5.385133743286133,2,1,1588911545,1,4,-4.945436000823975,,
test,31,89,90,6,0.3157894736842105,0.22590702007093752,6.371799945831299,2,1,1588911545,1,4,-5.852212429046631,,
test,31,89,105,7,0.3684210526315789,0.22590702007093752,7.386236667633057,2,1,1588911545,1,4,-6.7850565910339355,,
test,31,89,120,8,0.42105263157894735,0.22590702007093752,8.431135177612305,2,1,1588911545,1,4,-7.746455192565918,,
test,31,89,135,9,0.47368421052631576,0.22590702007093752,9.509501457214355,2,1,1588911545,1,4,-8.739253044128418,,
test,31,89,150,10,0.5263157894736842,0.22590702007093752,10.618783950805664,2,1,1588911545,1,4,-9.761019706726074,,
test,31,89,165,11,0.5789473684210527,0.22590702007093752,11.765307426452637,2,1,1588911545,1,4,-10.817648887634277,,
test,31,89,180,12,0.631578947368421,0.22590702007093752,12.947144508361816,2,1,1588911545,1,4,-11.907391548156738,,
test,31,89,195,13,0.6842105263157895,0.22590702007093752,14.165475845336914,2,1,1588911545,1,4,-13.031302452087402,,
test,31,89,210,14,0.7368421052631579,0.22590702007093752,15.427787780761719,2,1,1588911545,1,4,-14.196367263793945,,
test,31,89,225,15,0.7894736842105263,0.22590702007093752,16.72987174987793,2,1,1588911545,1,4,-15.398717880249023,,
test,31,89,240,16,0.8421052631578947,0.22590702007093752,18.076740264892578,2,1,1588911545,1,4,-16.643037796020508,,
test,31,89,255,17,0.8947368421052632,0.22590702007093752,19.46843910217285,2,1,1588911545,1,4,-17.929332733154297,,
test,31,89,270,18,0.9473684210526315,0.22590702007093752,20.912065505981445,2,1,1588911545,1,4,-19.264175415039062,,
test,31,89,285,19,1.0,0.22590702007093752,22.40863037109375,2,1,1588911545,1,4,-20.648500442504883,,
test,32,11,0,0,0.0,0.2511593493496609,0.8082958459854126,2,1,1588911545,1,4,-0.7531085014343262,,
test,32,11,15,1,0.05263157894736842,0.2511593493496609,1.6699607372283936,2,1,1588911545,1,4,-1.5400328636169434,,
test,32,11,30,2,0.10526315789473684,0.2511593493496609,2.5366857051849365,2,1,1588911545,1,4,-2.3321826457977295,,
test,32,11,45,3,0.15789473684210525,0.2511593493496609,3.4233813285827637,2,1,1588911545,1,4,-3.1434223651885986,,
test,32,11,60,4,0.21052631578947367,0.2511593493496609,4.337103843688965,2,1,1588911545,1,4,-3.980186700820923,,
test,32,11,75,5,0.2631578947368421,0.2511593493496609,5.277923583984375,2,1,1588911545,1,4,-4.842583179473877,,
test,32,11,90,6,0.3157894736842105,0.2511593493496609,6.248545169830322,2,1,1588911545,1,4,-5.733091354370117,,
test,32,11,105,7,0.3684210526315789,0.2511593493496609,7.249868392944336,2,1,1588911545,1,4,-6.652534008026123,,
test,32,11,120,8,0.42105263157894735,0.2511593493496609,8.281353950500488,2,1,1588911545,1,4,-7.600459575653076,,
test,32,11,135,9,0.47368421052631576,0.2511593493496609,9.345901489257812,2,1,1588911545,1,4,-8.579547882080078,,
test,32,11,150,10,0.5263157894736842,0.2511593493496609,10.446179389953613,2,1,1588911545,1,4,-9.592239379882812,,
test,32,11,165,11,0.5789473684210527,0.2511593493496609,11.581172943115234,2,1,1588911545,1,4,-10.637661933898926,,
test,32,11,180,12,0.631578947368421,0.2511593493496609,12.752232551574707,2,1,1588911545,1,4,-11.717024803161621,,
test,32,11,195,13,0.6842105263157895,0.2511593493496609,13.960241317749023,2,1,1588911545,1,4,-12.831191062927246,,
test,32,11,210,14,0.7368421052631579,0.2511593493496609,15.208770751953125,2,1,1588911545,1,4,-13.983429908752441,,
test,32,11,225,15,0.7894736842105263,0.2511593493496609,16.495813369750977,2,1,1588911545,1,4,-15.171967506408691,,
test,32,11,240,16,0.8421052631578947,0.2511593493496609,17.82535171508789,2,1,1588911545,1,4,-16.400442123413086,,
test,32,11,255,17,0.8947368421052632,0.2511593493496609,19.196569442749023,2,1,1588911545,1,4,-17.668132781982422,,
test,32,11,270,18,0.9473684210526315,0.2511593493496609,20.608444213867188,2,1,1588911545,1,4,-18.974136352539062,,
test,32,11,285,19,1.0,0.2511593493496609,22.06968879699707,2,1,1588911545,1,4,-20.326452255249023,,
test,33,22,0,0,0.0,-0.45901086920611844,0.8185034394264221,2,1,1588911545,1,4,-0.7840009331703186,,
test,33,22,15,1,0.05263157894736842,-0.45901086920611844,1.9378788471221924,2,1,1588911545,1,4,-1.8063522577285767,,
test,33,22,30,2,0.10526315789473684,-0.45901086920611844,3.5309560298919678,2,1,1588911545,1,4,-3.262140989303589,,
test,33,22,45,3,0.15789473684210525,-0.45901086920611844,5.378488063812256,2,1,1588911545,1,4,-4.95146369934082,,
test,33,22,60,4,0.21052631578947367,-0.45901086920611844,7.471324920654297,2,1,1588911545,1,4,-6.866152763366699,,
test,33,22,75,5,0.2631578947368421,-0.45901086920611844,9.838700294494629,2,1,1588911545,1,4,-9.032820701599121,,
test,33,22,90,6,0.3157894736842105,-0.45901086920611844,12.500520706176758,2,1,1588911545,1,4,-11.469679832458496,,
test,33,22,105,7,0.3684210526315789,-0.45901086920611844,15.500434875488281,2,1,1588911545,1,4,-14.216466903686523,,
test,33,22,120,8,0.42105263157894735,-0.45901086920611844,18.85696792602539,2,1,1588911545,1,4,-17.289813995361328,,
test,33,22,135,9,0.47368421052631576,-0.45901086920611844,22.598005294799805,2,1,1588911545,1,4,-20.715181350708008,,
test,33,22,150,10,0.5263157894736842,-0.45901086920611844,26.743165969848633,2,1,1588911545,1,4,-24.51001739501953,,
test,33,22,165,11,0.5789473684210527,-0.45901086920611844,31.287246704101562,2,1,1588911545,1,4,-28.669479370117188,,
test,33,22,180,12,0.631578947368421,-0.45901086920611844,36.26791763305664,2,1,1588911545,1,4,-33.22753143310547,,
test,33,22,195,13,0.6842105263157895,-0.45901086920611844,41.66918182373047,2,1,1588911545,1,4,-38.16957092285156,,
test,33,22,210,14,0.7368421052631579,-0.45901086920611844,47.50155258178711,2,1,1588911545,1,4,-43.504337310791016,,
test,33,22,225,15,0.7894736842105263,-0.45901086920611844,53.78018569946289,2,1,1588911545,1,4,-49.24538803100586,,
test,33,22,240,16,0.8421052631578947,-0.45901086920611844,60.43861389160156,2,1,1588911545,1,4,-55.33235549926758,,
test,33,22,255,17,0.8947368421052632,-0.45901086920611844,67.48157501220703,2,1,1588911545,1,4,-61.768863677978516,,
test,33,22,270,18,0.9473684210526315,-0.45901086920611844,74.87933349609375,2,1,1588911545,1,4,-68.52747344970703,,
test,33,22,285,19,1.0,-0.45901086920611844,82.6751708984375,2,1,1588911545,1,4,-75.6471176147461,,
test,34,29,0,0,0.0,-0.2343730856231202,0.8273019194602966,2,1,1588911545,1,4,-0.7878127694129944,,
test,34,29,15,1,0.05263157894736842,-0.2343730856231202,1.9147382974624634,2,1,1588911545,1,4,-1.7835171222686768,,
test,34,29,30,2,0.10526315789473684,-0.2343730856231202,3.34869647026062,2,1,1588911545,1,4,-3.0958094596862793,,
test,34,29,45,3,0.15789473684210525,-0.2343730856231202,4.968631267547607,2,1,1588911545,1,4,-4.578668117523193,,
test,34,29,60,4,0.21052631578947367,-0.2343730856231202,6.794549465179443,2,1,1588911545,1,4,-6.250377655029297,,
test,34,29,75,5,0.2631578947368421,-0.2343730856231202,8.866066932678223,2,1,1588911545,1,4,-8.147167205810547,,
test,34,29,90,6,0.3157894736842105,-0.2343730856231202,11.220083236694336,2,1,1588911545,1,4,-10.302814483642578,,
test,34,29,105,7,0.3684210526315789,-0.2343730856231202,13.910669326782227,2,1,1588911545,1,4,-12.766791343688965,,
test,34,29,120,8,0.42105263157894735,-0.2343730856231202,16.977310180664062,2,1,1588911545,1,4,-15.575221061706543,,
test,34,29,135,9,0.47368421052631576,-0.2343730856231202,20.48226547241211,2,1,1588911545,1,4,-18.785015106201172,,
test,34,29,150,10,0.5263157894736842,-0.2343730856231202,24.487960815429688,2,1,1588911545,1,4,-22.453170776367188,,
test,34,29,165,11,0.5789473684210527,-0.2343730856231202,29.016233444213867,2,1,1588911545,1,4,-26.599510192871094,,
test,34,29,180,12,0.631578947368421,-0.2343730856231202,34.153770446777344,2,1,1588911545,1,4,-31.303024291992188,,
test,34,29,195,13,0.6842105263157895,-0.2343730856231202,39.92007827758789,2,1,1588911545,1,4,-36.58124923706055,,
test,34,29,210,14,0.7368421052631579,-0.2343730856231202,46.358707427978516,2,1,1588911545,1,4,-42.473636627197266,,
test,34,29,225,15,0.7894736842105263,-0.2343730856231202,53.437686920166016,2,1,1588911545,1,4,-48.95073318481445,,
test,34,29,240,16,0.8421052631578947,-0.2343730856231202,61.18361282348633,2,1,1588911545,1,4,-56.0359992980957,,
test,34,29,255,17,0.8947368421052632,-0.2343730856231202,69.56489562988281,2,1,1588911545,1,4,-63.69994354248047,,
test,34,29,270,18,0.9473684210526315,-0.2343730856231202,78.5023422241211,2,1,1588911545,1,4,-71.87015533447266,,
test,34,29,285,19,1.0,-0.2343730856231202,87.97716522216797,2,1,1588911545,1,4,-80.52845001220703,,
test,35,16,0,0,0.0,-0.1466582167541242,0.8434849977493286,2,1,1588911545,1,4,-0.8099555373191833,,
test,35,16,15,1,0.05263157894736842,-0.1466582167541242,1.8703439235687256,2,1,1588911545,1,4,-1.7510782480239868,,
test,35,16,30,2,0.10526315789473684,-0.1466582167541242,3.230314016342163,2,1,1588911545,1,4,-2.9973976612091064,,
test,35,16,45,3,0.15789473684210525,-0.1466582167541242,4.762796401977539,2,1,1588911545,1,4,-4.402787685394287,,
test,35,16,60,4,0.21052631578947367,-0.1466582167541242,6.494486331939697,2,1,1588911545,1,4,-5.991866111755371,,
test,35,16,75,5,0.2631578947368421,-0.1466582167541242,8.445426940917969,2,1,1588911545,1,4,-7.78315544128418,,
test,35,16,90,6,0.3157894736842105,-0.1466582167541242,10.63209342956543,2,1,1588911545,1,4,-9.791805267333984,,
test,35,16,105,7,0.3684210526315789,-0.1466582167541242,13.078569412231445,2,1,1588911545,1,4,-12.03994369506836,,
test,35,16,120,8,0.42105263157894735,-0.1466582167541242,15.798032760620117,2,1,1588911545,1,4,-14.539630889892578,,
test,35,16,135,9,0.47368421052631576,-0.1466582167541242,18.814401626586914,2,1,1588911545,1,4,-17.3128662109375,,
test,35,16,150,10,0.5263157894736842,-0.1466582167541242,22.132551193237305,2,1,1588911545,1,4,-20.36408233642578,,
test,35,16,165,11,0.5789473684210527,-0.1466582167541242,25.784616470336914,2,1,1588911545,1,4,-23.72274398803711,,
test,35,16,180,12,0.631578947368421,-0.1466582167541242,29.78208351135254,2,1,1588911545,1,4,-27.39937400817871,,
test,35,16,195,13,0.6842105263157895,-0.1466582167541242,34.11992263793945,2,1,1588911545,1,4,-31.389253616333008,,
test,35,16,210,14,0.7368421052631579,-0.1466582167541242,38.83646011352539,2,1,1588911545,1,4,-35.72755813598633,,
test,35,16,225,15,0.7894736842105263,-0.1466582167541242,43.91518020629883,2,1,1588911545,1,4,-40.398921966552734,,
test,35,16,240,16,0.8421052631578947,-0.1466582167541242,49.386470794677734,2,1,1588911545,1,4,-45.43148422241211,,
test,35,16,255,17,0.8947368421052632,-0.1466582167541242,55.266544342041016,2,1,1588911545,1,4,-50.83979034423828,,
test,35,16,270,18,0.9473684210526315,-0.1466582167541242,61.54154586791992,2,1,1588911545,1,4,-56.61093521118164,,
test,35,16,285,19,1.0,-0.1466582167541242,68.20797729492188,2,1,1588911545,1,4,-62.741607666015625,,
test,36,28,0,0,0.0,-0.21109366287007186,0.8118749856948853,2,1,1588911545,1,4,-0.7860293388366699,,
test,36,28,15,1,0.05263157894736842,-0.21109366287007186,1.8643617630004883,2,1,1588911545,1,4,-1.7491053342819214,,
test,36,28,30,2,0.10526315789473684,-0.21109366287007186,3.276674270629883,2,1,1588911545,1,4,-3.041468620300293,,
test,36,28,45,3,0.15789473684210525,-0.21109366287007186,4.89396858215332,2,1,1588911545,1,4,-4.522143840789795,,
test,36,28,60,4,0.21052631578947367,-0.21109366287007186,6.760639667510986,2,1,1588911545,1,4,-6.231825351715088,,
test,36,28,75,5,0.2631578947368421,-0.21109366287007186,8.913052558898926,2,1,1588911545,1,4,-8.203954696655273,,
test,36,28,90,6,0.3157894736842105,-0.21109366287007186,11.413002014160156,2,1,1588911545,1,4,-10.495195388793945,,
test,36,28,105,7,0.3684210526315789,-0.21109366287007186,14.296529769897461,2,1,1588911545,1,4,-13.138646125793457,,
test,36,28,120,8,0.42105263157894735,-0.21109366287007186,17.64360809326172,2,1,1588911545,1,4,-16.207609176635742,,
test,36,28,135,9,0.47368421052631576,-0.21109366287007186,21.491039276123047,2,1,1588911545,1,4,-19.735790252685547,,
test,36,28,150,10,0.5263157894736842,-0.21109366287007186,25.903057098388672,2,1,1588911545,1,4,-23.781965255737305,,
test,36,28,165,11,0.5789473684210527,-0.21109366287007186,30.920570373535156,2,1,1588911545,1,4,-28.383487701416016,,
test,36,28,180,12,0.631578947368421,-0.21109366287007186,36.56670379638672,2,1,1588911545,1,4,-33.561405181884766,,
test,36,28,195,13,0.6842105263157895,-0.21109366287007186,42.83822250366211,2,1,1588911545,1,4,-39.312408447265625,,
test,36,28,210,14,0.7368421052631579,-0.21109366287007186,49.795372009277344,2,1,1588911545,1,4,-45.69137954711914,,
test,36,28,225,15,0.7894736842105263,-0.21109366287007186,57.35742950439453,2,1,1588911545,1,4,-52.623878479003906,,
test,36,28,240,16,0.8421052631578947,-0.21109366287007186,65.53422546386719,2,1,1588911545,1,4,-60.1182861328125,,
test,36,28,255,17,0.8947368421052632,-0.21109366287007186,74.23019409179688,2,1,1588911545,1,4,-68.08665466308594,,
test,36,28,270,18,0.9473684210526315,-0.21109366287007186,83.40737915039062,2,1,1588911545,1,4,-76.49412536621094,,
test,36,28,285,19,1.0,-0.21109366287007186,93.04499816894531,2,1,1588911545,1,4,-85.32083129882812,,
test,37,98,0,0,0.0,0.30795067109622015,0.877799391746521,2,1,1588911545,1,4,-0.8049111366271973,,
test,37,98,15,1,0.05263157894736842,0.30795067109622015,1.6874840259552002,2,1,1588911545,1,4,-1.5477159023284912,,
test,37,98,30,2,0.10526315789473684,0.30795067109622015,2.49859619140625,2,1,1588911545,1,4,-2.2924792766571045,,
test,37,98,45,3,0.15789473684210525,0.30795067109622015,3.3264920711517334,2,1,1588911545,1,4,-3.0532665252685547,,
test,37,98,60,4,0.21052631578947367,0.30795067109622015,4.1756205558776855,2,1,1588911545,1,4,-3.834169626235962,,
test,37,98,75,5,0.2631578947368421,0.30795067109622015,5.0465779304504395,2,1,1588911545,1,4,-4.635725498199463,,
test,37,98,90,6,0.3157894736842105,0.30795067109622015,5.941394329071045,2,1,1588911545,1,4,-5.459803581237793,,
test,37,98,105,7,0.3684210526315789,0.30795067109622015,6.859595775604248,2,1,1588911545,1,4,-6.305994510650635,,
test,37,98,120,8,0.42105263157894735,0.30795067109622015,7.802981853485107,2,1,1588911545,1,4,-7.175949573516846,,
test,37,98,135,9,0.47368421052631576,0.30795067109622015,8.772113800048828,2,1,1588911545,1,4,-8.070192337036133,,
test,37,98,150,10,0.5263157894736842,0.30795067109622015,9.768669128417969,2,1,1588911545,1,4,-8.990262031555176,,
test,37,98,165,11,0.5789473684210527,0.30795067109622015,10.792685508728027,2,1,1588911545,1,4,-9.936197280883789,,
test,37,98,180,12,0.631578947368421,0.30795067109622015,11.844464302062988,2,1,1588911545,1,4,-10.908355712890625,,
test,37,98,195,13,0.6842105263157895,0.30795067109622015,12.927157402038574,2,1,1588911545,1,4,-11.909521102905273,,
test,37,98,210,14,0.7368421052631579,0.30795067109622015,14.038822174072266,2,1,1588911545,1,4,-12.937967300415039,,
test,37,98,225,15,0.7894736842105263,0.30795067109622015,15.186140060424805,2,1,1588911545,1,4,-13.999841690063477,,
test,37,98,240,16,0.8421052631578947,0.30795067109622015,16.358497619628906,2,1,1588911545,1,4,-15.085409164428711,,
test,37,98,255,17,0.8947368421052632,0.30795067109622015,17.56776237487793,2,1,1588911545,1,4,-16.20560646057129,,
test,37,98,270,18,0.9473684210526315,0.30795067109622015,18.81369400024414,2,1,1588911545,1,4,-17.36016273498535,,
test,37,98,285,19,1.0,0.30795067109622015,20.091384887695312,2,1,1588911545,1,4,-18.544599533081055,,
test,38,21,0,0,0.0,-0.1623723264424866,0.8534774780273438,2,1,1588911545,1,4,-0.8222131729125977,,
test,38,21,15,1,0.05263157894736842,-0.1623723264424866,1.920973539352417,2,1,1588911545,1,4,-1.799055576324463,,
test,38,21,30,2,0.10526315789473684,-0.1623723264424866,3.253479480743408,2,1,1588911545,1,4,-3.0181963443756104,,
test,38,21,45,3,0.15789473684210525,-0.1623723264424866,4.775670528411865,2,1,1588911545,1,4,-4.41137170791626,,
test,38,21,60,4,0.21052631578947367,-0.1623723264424866,6.571496963500977,2,1,1588911545,1,4,-6.055425643920898,,
test,38,21,75,5,0.2631578947368421,-0.1623723264424866,8.7210054397583,2,1,1588911545,1,4,-8.023476600646973,,
test,38,21,90,6,0.3157894736842105,-0.1623723264424866,11.338064193725586,2,1,1588911545,1,4,-10.419376373291016,,
test,38,21,105,7,0.3684210526315789,-0.1623723264424866,14.548284530639648,2,1,1588911545,1,4,-13.357691764831543,,
test,38,21,120,8,0.42105263157894735,-0.1623723264424866,18.53597068786621,2,1,1588911545,1,4,-17.00623893737793,,
test,38,21,135,9,0.47368421052631576,-0.1623723264424866,23.491559982299805,2,1,1588911545,1,4,-21.538339614868164,,
test,38,21,150,10,0.5263157894736842,-0.1623723264424866,29.64192771911621,2,1,1588911545,1,4,-27.160097122192383,,
test,38,21,165,11,0.5789473684210527,-0.1623723264424866,37.20298385620117,2,1,1588911545,1,4,-34.06739807128906,,
test,38,21,180,12,0.631578947368421,-0.1623723264424866,46.4676628112793,2,1,1588911545,1,4,-42.525726318359375,,
test,38,21,195,13,0.6842105263157895,-0.1623723264424866,57.596012115478516,2,1,1588911545,1,4,-52.679168701171875,,
test,38,21,210,14,0.7368421052631579,-0.1623723264424866,70.61357879638672,2,1,1588911545,1,4,-64.54898834228516,,
test,38,21,225,15,0.7894736842105263,-0.1623723264424866,85.50016784667969,2,1,1588911545,1,4,-78.11457824707031,,
test,38,21,240,16,0.8421052631578947,-0.1623723264424866,101.95052337646484,2,1,1588911545,1,4,-93.09612274169922,,
test,38,21,255,17,0.8947368421052632,-0.1623723264424866,119.6265640258789,2,1,1588911545,1,4,-109.18477630615234,,
test,38,21,270,18,0.9473684210526315,-0.1623723264424866,138.1066131591797,2,1,1588911545,1,4,-125.99665069580078,,
test,38,21,285,19,1.0,-0.1623723264424866,156.91184997558594,2,1,1588911545,1,4,-143.0970916748047,,
test,39,82,0,0,0.0,-0.08436423666781437,0.8489627838134766,2,1,1588911545,1,4,-0.811953604221344,,
test,39,82,15,1,0.05263157894736842,-0.08436423666781437,1.8572133779525757,2,1,1588911545,1,4,-1.7364997863769531,,
test,39,82,30,2,0.10526315789473684,-0.08436423666781437,3.022857189178467,2,1,1588911545,1,4,-2.8056797981262207,,
test,39,82,45,3,0.15789473684210525,-0.08436423666781437,4.249477863311768,2,1,1588911545,1,4,-3.9312050342559814,,
test,39,82,60,4,0.21052631578947367,-0.08436423666781437,5.545727729797363,2,1,1588911545,1,4,-5.120916366577148,,
test,39,82,75,5,0.2631578947368421,-0.08436423666781437,6.920754909515381,2,1,1588911545,1,4,-6.383121967315674,,
test,39,82,90,6,0.3157894736842105,-0.08436423666781437,8.38604736328125,2,1,1588911545,1,4,-7.728315830230713,,
test,39,82,105,7,0.3684210526315789,-0.08436423666781437,9.942648887634277,2,1,1588911545,1,4,-9.157432556152344,,
test,39,82,120,8,0.42105263157894735,-0.08436423666781437,11.603769302368164,2,1,1588911545,1,4,-10.682562828063965,,
test,39,82,135,9,0.47368421052631576,-0.08436423666781437,13.373462677001953,2,1,1588911545,1,4,-12.307411193847656,,
test,39,82,150,10,0.5263157894736842,-0.08436423666781437,15.26054573059082,2,1,1588911545,1,4,-14.039981842041016,,
test,39,82,165,11,0.5789473684210527,-0.08436423666781437,17.268341064453125,2,1,1588911545,1,4,-15.883374214172363,,
test,39,82,180,12,0.631578947368421,-0.08436423666781437,19.406478881835938,2,1,1588911545,1,4,-17.84634017944336,,
test,39,82,195,13,0.6842105263157895,-0.08436423666781437,21.679025650024414,2,1,1588911545,1,4,-19.932546615600586,,
test,39,82,210,14,0.7368421052631579,-0.08436423666781437,24.09527587890625,2,1,1588911545,1,4,-22.150558471679688,,
test,39,82,225,15,0.7894736842105263,-0.08436423666781437,26.665157318115234,2,1,1588911545,1,4,-24.509443283081055,,
test,39,82,240,16,0.8421052631578947,-0.08436423666781437,29.38225555419922,2,1,1588911545,1,4,-27.00321388244629,,
test,39,82,255,17,0.8947368421052632,-0.08436423666781437,32.25733184814453,2,1,1588911545,1,4,-29.6417293548584,,
test,39,82,270,18,0.9473684210526315,-0.08436423666781437,35.29094314575195,2,1,1588911545,1,4,-32.4255485534668,,
test,39,82,285,19,1.0,-0.08436423666781437,38.49982833862305,2,1,1588911545,1,4,-35.36973571777344,,
test,0,19,0,0,0.0,-0.30467685297745023,0.02864045277237892,4,1,1588927080,1,1,0.019377833232283592,0.12981945276260376,0.05608830600976944
test,0,19,15,1,0.05263157894736842,-0.30467685297745023,-2.9396822452545166,4,1,1588927080,1,1,11.064805030822754,-9.208016395568848,34.280311584472656
test,0,19,30,2,0.10526315789473684,-0.30467685297745023,-4.4223833084106445,4,1,1588927080,1,1,24.763751983642578,-34.14096450805664,97.83807373046875
test,0,19,45,3,0.15789473684210525,-0.30467685297745023,-5.138812065124512,4,1,1588927080,1,1,40.020355224609375,-66.64427947998047,168.5517120361328
test,0,19,60,4,0.21052631578947367,-0.30467685297745023,-6.161864280700684,4,1,1588927080,1,1,58.43114471435547,-100.63771057128906,242.71804809570312
test,0,19,75,5,0.2631578947368421,-0.30467685297745023,-8.1630220413208,4,1,1588927080,1,1,79.5729751586914,-131.8140869140625,317.91070556640625
test,0,19,90,6,0.3157894736842105,-0.30467685297745023,-11.445832252502441,4,1,1588927080,1,1,102.11717987060547,-159.00753784179688,392.74798583984375
test,0,19,105,7,0.3684210526315789,-0.30467685297745023,-15.984173774719238,4,1,1588927080,1,1,124.5609359741211,-182.25611877441406,466.79840087890625
test,0,19,120,8,0.42105263157894735,-0.30467685297745023,-21.444595336914062,4,1,1588927080,1,1,145.566162109375,-200.8754119873047,539.3026733398438
test,0,19,135,9,0.47368421052631576,-0.30467685297745023,-27.655921936035156,4,1,1588927080,1,1,163.74757385253906,-213.22911071777344,609.96923828125
test,0,19,150,10,0.5263157894736842,-0.30467685297745023,-34.187477111816406,4,1,1588927080,1,1,178.01295471191406,-218.49659729003906,678.5272216796875
test,0,19,165,11,0.5789473684210527,-0.30467685297745023,-40.847984313964844,4,1,1588927080,1,1,188.28201293945312,-217.30233764648438,745.34716796875
test,0,19,180,12,0.631578947368421,-0.30467685297745023,-47.135162353515625,4,1,1588927080,1,1,195.67276000976562,-212.3492889404297,810.5941162109375
test,0,19,195,13,0.6842105263157895,-0.30467685297745023,-53.07067108154297,4,1,1588927080,1,1,202.36819458007812,-206.64210510253906,876.1544189453125
test,0,19,210,14,0.7368421052631579,-0.30467685297745023,-58.379783630371094,4,1,1588927080,1,1,209.49356079101562,-202.7528839111328,942.4569702148438
test,0,19,225,15,0.7894736842105263,-0.30467685297745023,-62.94783020019531,4,1,1588927080,1,1,218.078125,-202.86289978027344,1009.868896484375
test,0,19,240,16,0.8421052631578947,-0.30467685297745023,-67.0057373046875,4,1,1588927080,1,1,227.9821014404297,-205.26397705078125,1078.141845703125
test,0,19,255,17,0.8947368421052632,-0.30467685297745023,-70.30320739746094,4,1,1588927080,1,1,238.52613830566406,-210.41127014160156,1146.858154296875
test,0,19,270,18,0.9473684210526315,-0.30467685297745023,-72.73971557617188,4,1,1588927080,1,1,249.1021270751953,-217.10604858398438,1216.097412109375
test,0,19,285,19,1.0,-0.30467685297745023,-74.4541015625,4,1,1588927080,1,1,259.4462890625,-224.6024932861328,1284.836181640625
test,1,12,0,0,0.0,-0.40037890147830096,0.02427910827100277,4,1,1588927080,1,1,0.022458234801888466,0.13799069821834564,0.058067504316568375
test,1,12,15,1,0.05263157894736842,-0.40037890147830096,-2.947244167327881,4,1,1588927080,1,1,11.606178283691406,-10.743522644042969,37.51310729980469
test,1,12,30,2,0.10526315789473684,-0.40037890147830096,-4.429743766784668,4,1,1588927080,1,1,25.905527114868164,-36.500179290771484,105.03382110595703
test,1,12,45,3,0.15789473684210525,-0.40037890147830096,-5.795022010803223,4,1,1588927080,1,1,44.33247375488281,-70.69537353515625,184.9256591796875
test,1,12,60,4,0.21052631578947367,-0.40037890147830096,-7.232495307922363,4,1,1588927080,1,1,65.05757904052734,-109.17491149902344,264.0914306640625
test,1,12,75,5,0.2631578947368421,-0.40037890147830096,-8.306622505187988,4,1,1588927080,1,1,84.79532623291016,-147.67918395996094,339.7348327636719
test,1,12,90,6,0.3157894736842105,-0.40037890147830096,-8.745522499084473,4,1,1588927080,1,1,101.20758819580078,-182.0064697265625,412.3041076660156
test,1,12,105,7,0.3684210526315789,-0.40037890147830096,-8.886487007141113,4,1,1588927080,1,1,114.25775909423828,-210.1220703125,484.08056640625
test,1,12,120,8,0.42105263157894735,-0.40037890147830096,-8.183236122131348,4,1,1588927080,1,1,121.56348419189453,-229.50741577148438,555.82177734375
test,1,12,135,9,0.47368421052631576,-0.40037890147830096,-7.080758094787598,4,1,1588927080,1,1,126.69806671142578,-246.28759765625,629.3970947265625
