split,sim_idx,frame,horizontal_strain,p_ratio
test,58,2,-0.00010495525331268275,0.21936864633493847
test,58,3,-0.00015623428472265287,0.20092790863668808
test,58,4,-0.000207096413438233,0.19297775395336372
test,58,5,-0.0002569162854178381,0.18597168597168598
test,58,6,-0.00030652770605024823,0.18310363343475927
test,58,7,-0.00035634757802985333,0.17982186732186733
test,58,8,-0.0004059589986622635,0.17795698924731182
test,58,9,-0.0004562999990098561,0.1757532281205165
test,58,10,-0.0005060156453158637,0.17448869752421958
test,58,11,-0.0005558355172954688,0.17286609240407205
test,58,12,-0.0006060722919694639,0.1724694903086863
test,58,13,-0.0006557879382754715,0.1711136890951276
test,58,14,-0.0007055035845814792,0.1708743842364532
test,58,15,-0.0007557403592554743,0.1700919804541535
test,58,16,-0.0008059771339294694,0.1695748837836017
test,58,17,-0.0008551716518674895,0.16888635210553019
test,58,18,-0.0009054084265414847,0.16863355897681662
test,58,19,-0.0009562705552570648,0.16821793416572078
test,58,20,-0.0010059862015630724,0.16770923209663502
test,58,21,-0.001056327201910665,0.16733436055469955
test,58,22,-0.0011055217198486852,0.1670344759943112
test,58,23,-0.0011557584945226802,0.16674484052532834
test,58,24,-0.001205474140828688,0.16653178670982827
test,58,25,-0.0012562320438706705,0.1661343232044199
test,58,26,-0.001306573044218263,0.16598870994521003
test,58,27,-0.0013562886905242708,0.16576727825078946
test,58,28,-0.0014065254651982658,0.1656001850281397
test,58,29,-0.0014568664655458586,0.16545075560187597
test,58,30,-0.0015072074658934512,0.1652274035693725
test,58,31,-0.0015568188865258614,0.164995124669174
test,58,32,-0.0016070556611998564,0.16488410540166673
test,58,33,-0.0016572924358738514,0.1647690092919775
test,58,34,-0.001707633436221444,0.16456540379180032
test,58,35,-0.0017573490825274517,0.16447104556813624
test,58,36,-0.0018082112112430319,0.16435192128865825
test,58,37,-0.0018584479859170269,0.16429280252174422
test,58,38,-0.0019086847605910221,0.1640378548895899
test,58,39,-0.001958504632570627,0.16404519273371732
test,58,40,-0.0020092625356126098,0.16381358678042984
test,58,41,-0.0020589781819186173,0.16385669125395153
test,58,42,-0.0021098403106341976,0.16363636363636364
test,58,43,-0.002159555956940205,0.1636148996558913
test,58,44,-0.0022103138599821877,0.16341409529420428
test,58,45,-0.002260133731961793,0.16339022107006554
test,58,46,-0.0023108916350037755,0.16322265533273847
test,58,47,-0.002360607281309783,0.16326108442319626
test,58,48,-0.0024104271532893883,0.16300580636449566
test,58,49,-0.002461185056331371,0.16312088008994907
test,58,50,-0.0025115260566789636,0.16292535378632386
test,58,51,-0.0025617628313529587,0.16298430317537654
test,58,52,-0.0026125207343949412,0.16273996509598604
test,58,53,-0.0026622363807009487,0.16267123287671234
test,58,54,-0.002712473155374944,0.16257202304737517
test,58,55,-0.002762293027354549,0.16255451223824305
test,58,56,-0.0028131551560701294,0.16243488327223615
test,58,57,-0.0028633919307441244,0.16246493289862765
test,58,58,-0.002913107577050132,0.16232931577280602
test,58,59,-0.0029638654800921145,0.16227748882865725
test,58,60,-0.0030142064804397073,0.16224247226624405
test,58,61,-0.0030645474807873,0.16217604648279038
test,58,62,-0.003114784255461295,0.16212071038918033
test,58,63,-0.0031644999017673026,0.1619669994168296
test,58,64,-0.0032147366764412977,0.162006551176848
test,58,65,-0.0032650776767888905,0.1619258200196173
test,58,66,-0.0033153144514628855,0.16192939943676732
test,58,67,-0.003366072354504868,0.16178771310140158
test,58,68,-0.0034157880008108756,0.16184603648846227
test,58,69,-0.003466024775484871,0.1616939967736378
test,58,70,-0.0035163657758324634,0.1617340558566069
test,58,71,-0.003566706776180056,0.16157019132711303
test,58,72,-0.0036174646792220388,0.16159827084146378
test,58,73,-0.0036671803255280463,0.16147275230580188
test,58,74,-0.0037174171002020413,0.16149667017174904
test,58,75,-0.003767758100549634,0.1613637673641132
test,58,76,-0.003818099100897227,0.16139582503839373
test,58,77,-0.003868335875571222,0.16130028352468911
test,58,78,-0.0039190937786132045,0.16126529311515386
test,58,79,-0.003969434778960797,0.16120558740235044
test,58,80,-0.004019671553634792,0.16115914617670898
test,58,81,-0.004069908328308787,0.16112934646278654
test,58,82,-0.004120145102982782,0.16109346373354072
test,58,83,-0.004170486103330375,0.1610740002864695
test,58,84,-0.004220827103677968,0.16100517254690033
test,58,85,-0.004271063878351963,0.16097858705050608
test,58,86,-0.004321300653025958,0.16090841680596227
test,58,87,-0.004371016299331966,0.16090840197284237
test,58,88,-0.004421774202373948,0.16083469460445352
test,58,89,-0.0044721152027215405,0.16085155993830683
test,58,90,-0.004522873105763523,0.16072200605274536
test,58,91,-0.004572692977743128,0.16077728023185375
test,58,92,-0.004622929752417124,0.16063959772545702
test,58,93,-0.0046731665270911184,0.16068107856810784
test,58,94,-0.004724028655806699,0.16059518881376203
test,58,95,-0.004774265430480694,0.16060030265448463
test,58,96,-0.0048240853024602995,0.16053775305695048
test,58,97,-0.004874843205502282,0.1605192779139737
test,58,98,-0.00492455885180829,0.16049723147514947
test,58,99,-0.004974795626482284,0.16044853527247316
test,58,100,-0.0050256577551978645,0.16038826975668286
test,58,101,-0.005075373401503872,0.1603309146171793
test,58,102,-0.005125714401851465,0.1603238694772094
test,58,103,-0.00517595117652546,0.16024557905231673
test,58,104,-0.005226187951199455,0.1602743997505457
test,58,105,-0.005277050079915035,0.1601857285521615
test,58,106,-0.005326765726221043,0.16023006557276742
test,58,107,-0.005377523629263026,0.16017053605706089
test,58,108,-0.00542776040393702,0.1601473355487048
test,58,109,-0.005478101404284614,0.16008647962472602
test,58,110,-0.005527817050590621,0.16010849483077164
test,58,111,-0.005578053825264616,0.1600311647837943
test,58,112,-0.005628915953980196,0.16002123449640462
test,58,113,-0.0056791527286541915,0.1599445135367837
test,58,114,-0.005729389503328186,0.15993855082358965
test,58,115,-0.005779209375307791,0.15990148338942262
test,58,116,-0.005830071504023372,0.15987139462280417
test,58,117,-0.005880308278697366,0.15986473126426373
test,58,118,-0.005930545053371362,0.15979697849767752
test,58,119,-0.005980886053718954,0.15978669670597212
test,58,120,-0.00603112282839295,0.15972072072072072
test,58,121,-0.006081359603066945,0.15971124036202167
test,58,122,-0.006131700603414537,0.15963527128691815
test,58,123,-0.006181937378088532,0.15967479674796747
test,58,124,-0.006232799506804112,0.159590235396687
test,58,125,-0.00628251515311012,0.15960216216216216
test,58,126,-0.006332751927784115,0.15954525954525955
test,58,127,-0.006382988702458111,0.1595403277293041
test,58,128,-0.006432704348764118,0.15950303634321236
test,58,129,-0.006483566477479698,0.15947470311675033
test,58,130,-0.006533803252153693,0.15947874392921296
test,58,131,-0.006584144252501286,0.15941239580754313
test,58,132,-0.006634381027175281,0.15940735159218974
test,58,133,-0.0066847220275228734,0.15932922566695387
test,58,134,-0.006734958802196869,0.15934487070878212
test,58,135,-0.0067851955768708635,0.15926035668810212
test,58,136,-0.006836057705586444,0.159300125602175
test,58,137,-0.006886294480260439,0.15922255014914538
test,58,138,-0.006936114352240045,0.15921501038035177
test,58,139,-0.006986351126914039,0.15917522886543412
test,58,140,-0.007037109029956022,0.1591567241978455
test,58,141,-0.007087345804630017,0.15912158017421174
test,58,142,-0.00713768680497761,0.15911132767888414
test,58,143,-0.007187923579651605,0.159102421616881
test,58,144,-0.00723774345163121,0.159028455589759
test,58,145,-0.007287980226305205,0.15901278753308729
test,58,146,-0.0073382170009792,0.15895407993246397
test,58,147,-0.007388453775653195,0.15898209097929614
test,58,148,-0.0074386905503271905,0.15892438398994807
test,58,149,-0.007489552679042771,0.15891824428754908
test,58,150,-0.007539789453716765,0.1588822096325448
test,58,151,-0.007589609325696371,0.15887040762990384
test,58,152,-0.007640367228738353,0.15884114462930427
test,58,153,-0.0076907082290859465,0.1587981316204165
test,58,154,-0.007740945003759941,0.1587918954211657
test,58,155,-0.0077911817784339366,0.1587449951870091
test,58,156,-0.007841418553107932,0.15873697925690802
test,58,157,-0.007891238425087536,0.1586645731757706
test,58,158,-0.007941475199761532,0.15868779766792576
test,58,159,-0.007991711974435527,0.15862448829713446
test,58,160,-0.008041531846415132,0.15861957116695838
test,58,161,-0.008092289749457115,0.15856099067880838
test,58,162,-0.008142630749804708,0.15857443187506257
test,58,163,-0.008192867524478703,0.15854653515259656
test,58,164,-0.008243104299152697,0.15853562057462323
test,58,165,-0.008293966427868277,0.1585127714506638
test,58,166,-0.008343577848500688,0.15843705831395613
test,58,167,-0.008394023074521877,0.15847231574040505
test,58,168,-0.008444259849195872,0.15839876431973227
test,58,169,-0.008494496623869868,0.15841565155082404
test,58,170,-0.008544733398543863,0.15836237820235582
test,58,171,-0.008595595527259444,0.15834666430608335
test,58,172,-0.00864583230193344,0.15831127930147915
test,58,173,-0.008695652173913044,0.15827927150910615
test,58,174,-0.008745888948587039,0.15825809217844117
test,58,175,-0.008796125723261035,0.1582186194795245
test,58,176,-0.008846362497935028,0.15822874238989537
test,58,177,-0.008897224626650609,0.1581644807975419
test,58,178,-0.008946940272956616,0.1581888644564042
test,58,179,-0.008997281273304208,0.15811950323765342
test,58,180,-0.009048039176346192,0.15812489487974243
test,58,181,-0.009098275951020187,0.15808338162115665
test,58,182,-0.00914861695136778,0.15807421313403752
test,59,0,0.0,
test,59,1,-5.7174186944685974e-05,0.18874868559411145
test,59,2,-0.00011534947833003766,0.14586070959264127
test,59,3,-0.00017385847119561124,0.11000175162024874
test,59,4,-0.00023147759344725976,0.08588312541037427
test,59,5,-0.00028976411865935206,0.06940361192776144
test,59,6,-0.000348161877698185,0.056288785945284504
test,59,7,-0.00040644840291027736,0.046502920473266436
test,59,8,-0.0004652910972560728,0.03938659151975883
test,59,9,-0.000524245025428609,0.034006871251382985
test,59,10,-0.000583198953601145,0.029396352965835256
test,59,11,-0.0006425978170806438,0.024955946087536315
test,59,12,-0.0007022191482136237,0.021607228600113493
test,59,13,-0.0007622854146535662,0.018691588785046728
test,59,14,-0.0008211281089993616,0.01600718079138305
test,59,15,-0.0008811943754393041,0.013472949389179756
test,59,16,-0.0009412606418792466,0.011188536657179312
test,59,17,-0.0010007707391854858,0.00935960591133005
test,59,18,-0.0010601696026649845,0.007790244753212022
test,59,19,-0.001120235869104927,0.005893206289758489
test,59,20,-0.0011803021355448694,0.0042641134306492965
test,59,21,-0.001240368401984812,0.002764908085487969
test,59,22,-0.0013004346684247544,0.0018072432406724848
test,59,23,-0.0013611683378251407,0.0006368122995747004
test,59,24,-0.0014217907733987862,-0.0006538654344935812
test,59,25,-0.0014818570398387287,-0.0017365106596648324
test,59,26,-0.0015424794754123744,-0.0026352846509756587
test,59,27,-0.001602545741852317,-0.003389830508474576
test,59,28,-0.001663279411252703,-0.004277175943220022
test,59,29,-0.0017233456776926455,-0.005247592599271468
test,59,30,-0.0017845242823999945,-0.006013805605912704
test,59,31,-0.001844590548839937,-0.0065278996019162
test,59,32,-0.001905324218240323,-0.007206942197381968
test,59,33,-0.001965835419987228,-0.007875637815738598
test,59,34,-0.0020265690893876143,-0.00848995662739549
test,59,35,-0.00208719152496126,-0.009039294785596893
test,59,36,-0.0021484813634953495,-0.009557840915693451
test,59,37,-0.002208547629935292,-0.010119569211634679
test,59,38,-0.002269726234642641,-0.01077443857331572
test,59,39,-0.0023310160731767303,-0.01115520755121742
test,59,40,-0.0023916385087503758,-0.01150386948337168
test,59,41,-0.002452372178150762,-0.011899144230891862
test,59,42,-0.002513550782858111,-0.012413157698149855
test,59,43,-0.002574061984605016,-0.012853564219179416
test,59,44,-0.002635463056965846,-0.01321591138683876
test,59,45,-0.0026966416616731946,-0.013537853698216256
test,59,46,-0.0027572640972468405,-0.013901992656837893
test,59,47,-0.00281855393578093,-0.014308284563519437
test,59,48,-0.0028797325404882786,-0.01462016973341613
test,59,49,-0.0029409111451956277,-0.01490960319323785
test,59,50,-0.003001644814596014,-0.01519715510929819
test,59,51,-0.0030628234193033625,-0.015514448021984782
test,59,52,-0.003124113257837452,-0.01588977724141399
test,59,53,-0.0031854030963715412,-0.016133011002022794
test,59,54,-0.003246025531945187,-0.01643472113270771
test,59,55,-0.003307204136652536,-0.016706285062280116
test,59,56,-0.0033690501443203284,-0.016987457858216832
test,59,57,-0.0034303399828544178,-0.017230622431004112
test,59,58,-0.003491518587561767,-0.017465240834580637
test,59,59,-0.0035521410231354124,-0.017684445665759545
test,59,60,-0.003613987030803205,-0.017920959503512718
test,59,61,-0.003675721804644257,-0.018167788399708493
test,59,62,-0.0037370116431783462,-0.018423694355634665
test,59,63,-0.0037988576508461392,-0.018604612549188902
test,59,64,-0.003860036255553488,-0.01879683886205572
test,59,65,-0.003920769924953874,-0.019030223051916702
test,59,66,-0.003981948529661223,-0.019288833239557164
test,59,67,-0.004043683303502275,-0.019547991724891682
test,59,68,-0.004105529311170067,-0.01971417143560396
test,59,69,-0.004166930383530897,-0.01986885494447182
test,59,70,-0.004228665157371949,-0.020063215942971148
test,59,71,-0.004289954995906039,-0.020266984926844363
test,59,72,-0.004351133600613388,-0.02044359848017029
test,59,73,-0.004412312205320737,-0.02061552792805704
test,59,74,-0.004474158212988529,-0.02078959459937087
test,59,75,-0.004535336817695878,-0.021021062909750313
test,59,76,-0.004597182825363671,-0.021233979874179205
test,59,77,-0.004659028833031463,-0.021345108695652173
test,59,78,-0.004720207437738812,-0.021467948975896343
test,59,79,-0.004781608510099642,-0.02163966123467908
test,59,80,-0.004843232050113953,-0.021827550580019093
test,59,81,-0.004904633122474783,-0.021984977362706916
test,59,82,-0.004966367896315836,-0.02209292681837611
test,59,83,-0.0050282139039836285,-0.022236789027833805
test,59,84,-0.005089503742517718,-0.022408370441877122
test,59,85,-0.00515123851635877,-0.02258193568241268
test,59,86,-0.005212528354892859,-0.022733494339438994
test,59,87,-0.005274819297867614,-0.02282717853427384
test,59,88,-0.005336109136401704,-0.022983995624360896
test,59,89,-0.005397955144069496,-0.02314357599699022
test,59,90,-0.0054592449826035856,-0.023298803669212793
test,59,91,-0.0055209797564446375,-0.02341077516572092
test,59,92,-0.00558282576411243,-0.023521249310456606
test,59,93,-0.005644560537953482,-0.02366807313642757
test,59,94,-0.0057064065456212745,-0.023845173356191452
test,59,95,-0.005767696384155364,-0.02397933613477775
test,59,96,-0.005829431157996417,-0.024122651638607145
test,59,97,-0.005891277165664209,-0.02419789846160485
test,59,98,-0.005953123173332002,-0.024314583945113325
test,59,99,-0.006014969180999794,-0.024444514915118072
test,59,100,-0.006076147785707143,-0.02458780499290988
test,59,101,-0.006137993793374936,-0.024691102188835645
test,59,102,-0.006200395970176431,-0.024777108619150705
test,59,103,-0.006261685808710521,-0.024907542875721368
test,59,104,-0.0063228644134178695,-0.025061383030107874
test,59,105,-0.006385377824046106,-0.02517616337595806
test,59,106,-0.006447001364060417,-0.02530508273764859
test,59,107,-0.00650884737172821,-0.025391484658496267
test,59,108,-0.006570693379396002,-0.02551977091802373
test,59,109,-0.006632539387063795,-0.02564102564102564
test,59,110,-0.006694941563865291,-0.025755809804714445
test,59,111,-0.00675623140239938,-0.025858980161424152
test,59,112,-0.006817966176240433,-0.02593658595845287
test,59,113,-0.006880368353041929,-0.026049385002963842
test,59,114,-0.006941546957749277,-0.02619788654162191
test,59,115,-0.00700339296541707,-0.026320100475072352
test,59,116,-0.007065906376045306,-0.026373011648155333
test,59,117,-0.007127752383713099,-0.026457156403615886
test,59,118,-0.007189487157554151,-0.0265788540003548
test,59,119,-0.007251333165221943,-0.026729407625665155
test,59,120,-0.007313067939062995,-0.02684739376177517
test,59,121,-0.007374913946730788,-0.026924158214571486
test,59,122,-0.00743675995439858,-0.027003839306779916
test,59,123,-0.007498605962066373,-0.027099475370495653
test,59,124,-0.007560896905041128,-0.027201667975047902
test,59,125,-0.0076234103156693645,-0.02733583426839276
test,59,126,-0.007685256323337157,-0.027409948827008705
test,59,127,-0.007746434928044506,-0.027503502843484712
test,59,128,-0.007808837104846002,-0.027579016232571453
test,59,129,-0.007870571878687053,-0.027686153271907724
test,59,130,-0.007932417886354846,-0.02780774929141974
test,59,131,-0.007994263894022639,-0.02790363178712693
test,59,132,-0.008056109901690431,-0.027969421579356394
test,59,133,-0.008118512078491928,-0.0280544482179188
test,59,134,-0.008179801917026016,-0.028197015858136082
test,59,135,-0.008242092860000771,-0.028282428838385013
test,59,136,-0.008304606270629008,-0.028366911043121862
test,59,137,-0.00836634104447006,-0.02844677404566154
test,59,138,-0.008428187052137853,-0.02853339199563067
test,59,139,-0.008490589228939348,-0.02863307564569393
test,59,140,-0.00855243523660714,-0.028750028039689245
test,59,141,-0.008614281244274933,-0.028821417832602652
test,59,142,-0.008676572187249688,-0.02887978857119688
test,59,143,-0.008738418194917481,-0.028945615332245007
test,59,144,-0.008800264202585274,-0.029046563192904655
test,59,145,-0.008862555145560029,-0.02917499945851894
test,59,146,-0.008924401153227821,-0.02924737659134338
test,59,147,-0.008986247160895616,-0.029308816146020645
test,59,148,-0.009048760571523852,-0.02939740968926174
test,59,149,-0.009111051514498607,-0.02950227643190377
test,59,150,-0.0091728975221664,-0.029623296634271455
test,59,151,-0.009234743529834192,-0.029687147933096455
test,59,152,-0.009297145706635687,-0.02976090033438827
test,59,153,-0.00935888048047674,-0.02983369085864236
test,59,154,-0.009421393891104976,-0.029907920721406647
test,59,155,-0.009483239898772769,-0.030019249603188004
test,59,156,-0.009545530841747524,-0.030108919595460675
test,59,157,-0.009607376849415317,-0.03016744130218787
test,59,158,-0.009669779026216812,-0.030245101612144425
test,59,159,-0.009732181203018308,-0.030311510275032427
test,59,160,-0.0097940272106861,-0.030410102893785478
test,59,161,-0.009856429387487596,-0.030504418621286115
test,59,162,-0.009918164161328649,-0.030568292344032237
test,59,163,-0.009980677571956885,-0.030625058208806632
test,59,164,-0.010042412345797936,-0.030713052249215576
test,59,165,-0.010104814522599433,-0.030818723469057546
test,59,166,-0.010167327933227669,-0.03092331610465868
test,59,167,-0.01022906270706872,-0.030992758847685025
test,59,168,-0.010291464883870217,-0.03103577215505422
test,59,169,-0.01035331089153801,-0.03111835257966992
test,59,170,-0.010415601834512764,-0.031200344891297655
test,59,171,-0.010478115245141001,-0.0313026174804837
test,60,0,0.0,
test,60,1,-8.160393468009933e-05,0.09485956544780075
test,60,2,-0.00016001534901488945,-0.004510480233483683
test,60,3,-0.00023515637665448474,-0.07410682702511497
test,60,4,-0.00031021953794419443,-0.128711558854719
test,60,5,-0.0003853605655837897,-0.16585365853658537
test,60,6,-0.000458788533525902,-0.19575784357048165
test,60,7,-0.0005331508976666414,-0.2185535781900795
test,60,8,-0.0006074353954574951,-0.23518506257035027
test,60,9,-0.0006808633633996075,-0.24922026716883422
test,60,10,-0.0007543691976916053,-0.2599438589057783
test,60,11,-0.0008278750319836032,-0.2693103614225901
test,60,12,-0.0009013808662756011,-0.27673649393605293
test,60,13,-0.0009748867005675989,-0.2836792836792837
test,60,14,-0.001048392534859597,-0.2886453806914793
test,60,15,-0.001121820502801709,-0.29344146685472494
test,60,16,-0.001195326337093707,-0.2978716372529579
test,60,17,-0.0012687543050358193,-0.3017042980655595
test,60,18,-0.0013422601393278171,-0.3051101321585903
test,60,19,-0.001415765973619815,-0.30803894297635603
test,60,20,-0.0014892718079118129,-0.31079866800570854
test,60,21,-0.0015626997758539252,-0.3137615140685559
test,60,22,-0.0016370621399946646,-0.31587290150587216
test,60,23,-0.001710490107936777,-0.31815675824680695
test,60,24,-0.0017839180758788891,-0.32000880475456744
test,60,25,-0.0018582804400196285,-0.32203676315233465
test,60,26,-0.0019317862743116264,-0.3240366450669321
test,60,27,-0.0020052142422537387,-0.3255418198888976
test,60,28,-0.002079576606394478,-0.32722300801508725
test,60,29,-0.0021538611041853318,-0.3285937955141276
test,60,30,-0.002227289072127444,-0.33021258623116995
test,60,31,-0.002300794906419442,-0.3314827744759115
test,60,32,-0.002375079404210296,-0.33283296493022335
test,60,33,-0.0024485852385022935,-0.33396247540747614
test,60,34,-0.0025228697362931476,-0.33493231495280673
test,60,35,-0.0025963755705851453,-0.33609783313479197
test,60,36,-0.0026698814048771433,-0.33702758964435453
test,60,37,-0.002744165902667997,-0.3381922950749526
test,60,38,-0.002817671736959995,-0.33926711748614913
test,60,39,-0.0028919562347508487,-0.34012961184094814
test,60,40,-0.0029654620690428464,-0.3411117560151963
test,60,41,-0.0030397465668337005,-0.3417876261066502
test,60,42,-0.003114031064624554,-0.34262027383494537
test,60,43,-0.0031875368989165522,-0.34336506845953774
test,60,44,-0.003261821396707406,-0.34401524960437346
test,60,45,-0.0033361058944982596,-0.34476250761944954
test,60,46,-0.0034096117287902576,-0.34544995871938355
test,60,47,-0.0034838962265811113,-0.3462837648273463
test,60,48,-0.003557402060873109,-0.34687822780915545
test,60,49,-0.003631686558663963,-0.34761315322103226
test,60,50,-0.0037051923929559607,-0.34822003058910395
test,60,51,-0.0037794768907468148,-0.34881027475879756
test,60,52,-0.0038537613885376684,-0.34950914770191877
test,60,53,-0.003927267222829666,-0.34998656729783784
test,60,54,-0.00400155172062052,-0.35054637071179556
test,60,55,-0.004075057554912518,-0.3510349654372357
test,60,56,-0.0041493420527033715,-0.3515847159187209
test,60,57,-0.00422284788699537,-0.3521336527876708
test,60,58,-0.004297132384786223,-0.35255722623225033
test,60,59,-0.004371416882577077,-0.3530794252216185
test,60,60,-0.004444922716869075,-0.3535294065957241
test,60,61,-0.004518428551161073,-0.35408509865947574
test,60,62,-0.004592713048951927,-0.3544958247589245
test,60,63,-0.004666218883243925,-0.35498799133032627
test,60,64,-0.0047405033810347785,-0.35549954283737367
test,60,65,-0.004814787878825632,-0.3558938506707327
test,60,66,-0.004889072376616486,-0.3562985208140315
test,60,67,-0.004962578210908484,-0.3566932603188091
test,60,68,-0.0050368627086993375,-0.3570470631099948
test,60,69,-0.005110368542991336,-0.3575248281130634
test,60,70,-0.005184653040782189,-0.35789156626506025
test,60,71,-0.005258158875074187,-0.3583678560292218
test,60,72,-0.005332443372865041,-0.35864512492405
test,60,73,-0.005405949207157039,-0.35905415162454873
test,60,74,-0.005479455041449036,-0.3594535690374781
test,60,75,-0.005554518202738746,-0.35979676310814707
test,60,76,-0.0056288027005296,-0.3601550634886511
test,60,77,-0.005702308534821598,-0.36046050019849146
test,60,78,-0.005776593032612452,-0.36087482348807826
test,60,79,-0.0058508775304033055,-0.3612341561040694
test,60,80,-0.0059243833646953035,-0.36156253087842954
test,60,81,-0.005998667862486157,-0.3619205621157412
test,60,82,-0.006073030226626897,-0.36219971465662393
test,60,83,-0.006146458194569009,-0.3626003149126371
test,60,84,-0.006220742692359863,-0.36288870626760433
test,60,85,-0.006294248526651861,-0.3631973417478256
test,60,86,-0.006368533024442714,-0.36360572769550326
test,60,87,-0.006441260195235856,-0.36385880756837946
test,60,88,-0.006516323356525566,-0.36418015903429773
test,60,89,-0.00659060785431642,-0.3644151584581047
test,60,90,-0.006664113688608418,-0.3647625682788176
test,60,91,-0.0067383981863992715,-0.36506962336797616
test,60,92,-0.006812682684190125,-0.36535289670813004
test,60,93,-0.006887045048330865,-0.3657052534969492
test,60,94,-0.006959694352774121,-0.3659492180931562
test,60,95,-0.007033978850564975,-0.36626256128130613
test,60,96,-0.007108263348355829,-0.3665874553407276
test,60,97,-0.007181769182647827,-0.36685821673763797
test,60,98,-0.00725605368043868,-0.3671478106604306
test,60,99,-0.0073295595147306785,-0.36743067270492197
test,60,100,-0.007404700542370274,-0.3677622602346421
test,60,101,-0.007478128510312386,-0.36798072208718874
test,60,102,-0.0075524130081032394,-0.3682348505585654
test,60,103,-0.007626775372243979,-0.3685289935865307
test,60,104,-0.0077002812065359765,-0.3687766876199835
test,60,105,-0.007773709174478089,-0.3690661341949208
test,60,106,-0.007848071538618828,-0.3692713665232127
test,60,107,-0.007922356036409683,-0.369568642123608
test,60,108,-0.007995784004351794,-0.3698385602107009
test,60,109,-0.008070146368492534,-0.37007934897116956
test,60,110,-0.008143574336434646,-0.3703987473004228
test,60,111,-0.008217080170726644,-0.3706014948392455
test,60,112,-0.008291364668517497,-0.37088195042115213
test,60,113,-0.008365649166308352,-0.37109269393196415
test,60,114,-0.008440011530449092,-0.3713758992390255
test,60,115,-0.00851437389458983,-0.3716153085153158
test,60,116,-0.0085869453326832,-0.3718573342111835
test,60,117,-0.008660451166975199,-0.3721695522603067
test,60,118,-0.008734735664766053,-0.3723542907133484
test,60,119,-0.008808241499058051,-0.3726320727993768
test,60,120,-0.00888330466034776,-0.3728724291394914
test,60,121,-0.008957589158138613,-0.3730799531658738
test,60,122,-0.009031951522279353,-0.3733590050206568
test,61,0,0.0,
test,61,1,-9.504008691723632e-05,0.021750951604132682
test,61,2,-0.0001927296726604028,-0.10762942779291552
test,61,3,-0.00028768429187357687,-0.19130751045644662
test,61,4,-0.0003835790558314358,-0.24627375905920962
test,61,5,-0.0004794738197892948,-0.28460103171989903
test,61,6,-0.0005753685837471537,-0.3108566193311956
test,61,7,-0.0006721180247456353,-0.3310794873810834
test,61,8,-0.0007671581116628716,-0.3485359972442301
test,61,9,-0.0008630528756207305,-0.36444989273674533
test,61,10,-0.0009598023166192121,-0.3775104833370117
test,61,11,-0.001057577370066441,-0.38968337598474584
test,61,12,-0.0011534721340243,-0.4008097165991903
test,61,13,-0.0012502215750227815,-0.41090013168514505
test,61,14,-0.0013461163389806403,-0.4198193222612332
test,61,15,-0.0014420111029384993,-0.42786124613345117
test,61,16,-0.0015387605439369809,-0.4352734051367026
test,61,17,-0.0016355954526395247,-0.4420652456459579
test,61,18,-0.0017324303613420685,-0.4484736922840927
test,61,19,-0.0018283251252999276,-0.4545190267158929
test,61,20,-0.0019242198892577866,-0.459887879373671
test,61,21,-0.0020218240072968907,-0.46468577438864056
test,61,22,-0.0021177187712547495,-0.4692064448125282
test,61,23,-0.0022145536799572933,-0.47348839442164137
test,61,24,-0.00231036297621109,-0.47761194029850745
test,61,25,-0.0024062577401689493,-0.4814111621335217
test,61,26,-0.00250223797183087,-0.48487678560057734
test,61,27,-0.002598047268084667,-0.4883212424644937
test,61,28,-0.002693942032042526,-0.4916553368406534
test,61,29,-0.002789836796000385,-0.4946357237968423
test,61,30,-0.0028866717047029288,-0.49734350583693354
test,61,31,-0.0029825664686607876,-0.49977763942008363
test,61,32,-0.003078461232618647,-0.5022572196567647
test,61,33,-0.0031743559965765056,-0.5048363654588283
test,61,34,-0.0032693106157896798,-0.5071246778089387
test,61,35,-0.0033661455244922236,-0.5092824413056828
test,61,36,-0.0034611001437053978,-0.5113199748955256
test,61,37,-0.003556140230622634,-0.513290149653786
test,61,38,-0.003652034994580493,-0.5154849934754241
test,61,39,-0.0037487844355789746,-0.5172394310493382
test,61,40,-0.003843824522496211,-0.5189826353984495
test,61,41,-0.00393971928645407,-0.5206802520048897
test,61,42,-0.004034673905667244,-0.5223947133791367
test,61,43,-0.00412971399258448,-0.5240613635199508
test,61,44,-0.004226548901287024,-0.5254069745617438
test,61,45,-0.004322358197540821,-0.5269435439476421
test,61,46,-0.004418338429202742,-0.5283355271030274
test,61,47,-0.004513293048415916,-0.5296397789020049
test,61,48,-0.00460824766762909,-0.5309737557183641
test,61,49,-0.004704142431586949,-0.532276903034523
test,61,50,-0.004800037195544808,-0.533466863293201
test,61,51,-0.0048950772824620445,-0.5347409533262845
test,61,52,-0.004990972046419903,-0.5358385967139577
test,61,53,-0.0050859266656330775,-0.536998017499974
test,61,54,-0.005181821429590936,-0.5380000203726152
test,61,55,-0.0052767760488041104,-0.5389953899538995
test,61,56,-0.005372670812761969,-0.54007601724629
test,61,57,-0.005467710899679206,-0.5411919073025306
test,61,58,-0.005562750986596442,-0.5421707307823581
test,61,59,-0.005657705605809616,-0.5430746863991351
test,61,60,-0.00575454051451216,-0.5439667179825526
test,61,61,-0.0058494951337253335,-0.5449162242791863
test,61,62,-0.005944449752938508,-0.5458479272888495
test,61,63,-0.006039489839855744,-0.5468276891126604
