target,descriptor,pearson_r,abs_r
range_z0_aligned,edge_len_max,0.15199917256394355,0.15199917256394355
range_z0_aligned,stiffness_mean,0.803020161970482,0.803020161970482
range_z0_aligned,stiffness_std,-0.8337721285230992,0.8337721285230992
range_z0_aligned,stiffness_min,0.8441472714955023,0.8441472714955023
range_z0_aligned,stiffness_max,-0.5341807600304604,0.5341807600304604
mean_z1_aligned,node_count,0.1148930613314156,0.1148930613314156
mean_z1_aligned,edge_count,0.11529455916457797,0.11529455916457797
mean_z1_aligned,edge_density,-0.11976392547435243,0.11976392547435243
mean_z1_aligned,mean_degree,0.0508856082116509,0.0508856082116509
mean_z1_aligned,std_degree,-0.0055134749672786,0.0055134749672786
mean_z1_aligned,max_degree,-0.03889438062387788,0.03889438062387788
mean_z1_aligned,x_span0,0.11549432218279879,0.11549432218279879
mean_z1_aligned,y_span0,0.12400719672091912,0.12400719672091912
mean_z1_aligned,aspect_ratio0,-0.11084859043738518,0.11084859043738518
mean_z1_aligned,edge_len_mean,-0.7452668894817396,0.7452668894817396
mean_z1_aligned,edge_len_std,-0.020742409534751847,0.020742409534751847
mean_z1_aligned,edge_len_min,0.5302974932645012,0.5302974932645012
mean_z1_aligned,edge_len_max,0.19052089350100562,0.19052089350100562
mean_z1_aligned,stiffness_mean,0.8587617694653604,0.8587617694653604
mean_z1_aligned,stiffness_std,-0.8054927911234839,0.8054927911234839
mean_z1_aligned,stiffness_min,0.8296622309196966,0.8296622309196966
mean_z1_aligned,stiffness_max,-0.5137189896277775,0.5137189896277775
final_z1_aligned,node_count,0.1042195312438492,0.1042195312438492
final_z1_aligned,edge_count,0.10464983691306853,0.10464983691306853
final_z1_aligned,edge_density,-0.11658519826025186,0.11658519826025186
final_z1_aligned,mean_degree,0.050212411192406964,0.050212411192406964
final_z1_aligned,std_degree,0.011820294620941,0.011820294620941
final_z1_aligned,max_degree,-0.02330337156491455,0.02330337156491455
final_z1_aligned,x_span0,0.10676369428490765,0.10676369428490765
final_z1_aligned,y_span0,0.11566611169833499,0.11566611169833499
final_z1_aligned,aspect_ratio0,-0.11619423784188262,0.11619423784188262
final_z1_aligned,edge_len_mean,-0.7566631514225317,0.7566631514225317
final_z1_aligned,edge_len_std,-0.03029278540589522,0.03029278540589522
final_z1_aligned,edge_len_min,0.5421228378220466,0.5421228378220466
final_z1_aligned,edge_len_max,0.1821616714293726,0.1821616714293726
final_z1_aligned,stiffness_mean,0.8393785284517609,0.8393785284517609
final_z1_aligned,stiffness_std,-0.8250347826957432,0.8250347826957432
final_z1_aligned,stiffness_min,0.8438139459737501,0.8438139459737501
final_z1_aligned,stiffness_max,-0.5279453066762884,0.5279453066762884
slope_z1_aligned,node_count,0.07938930098964882,0.07938930098964882
slope_z1_aligned,edge_count,0.07990113478786313,0.07990113478786313
slope_z1_aligned,edge_density,-0.10530413782729799,0.10530413782729799
slope_z1_aligned,mean_degree,0.05048896485317306,0.05048896485317306
slope_z1_aligned,std_degree,0.04368141001989551,0.04368141001989551
slope_z1_aligned,max_degree,0.0040115194846067825,0.0040115194846067825
slope_z1_aligned,x_span0,0.0854170009273619,0.0854170009273619
slope_z1_aligned,y_span0,0.0948745840548996,0.0948745840548996
slope_z1_aligned,aspect_ratio0,-0.12403170306136685,0.12403170306136685
slope_z1_aligned,edge_len_mean,-0.7658435013213725,0.7658435013213725
slope_z1_aligned,edge_len_std,-0.050900017490394724,0.050900017490394724
slope_z1_aligned,edge_len_min,0.5480162647122592,0.5480162647122592
slope_z1_aligned,edge_len_max,0.1603561806065832,0.1603561806065832
slope_z1_aligned,stiffness_mean,0.7910685394683938,0.7910685394683938
slope_z1_aligned,stiffness_std,-0.8424142902476284,0.8424142902476284
slope_z1_aligned,stiffness_min,0.8510445433232409,0.8510445433232409
slope_z1_aligned,stiffness_max,-0.5402452244154347,0.5402452244154347
range_z1_aligned,node_count,0.07938930098964882,0.07938930098964882
range_z1_aligned,edge_count,0.07990113478786313,0.07990113478786313
range_z1_aligned,edge_density,-0.10530413782729799,0.10530413782729799
range_z1_aligned,mean_degree,0.05048896485317306,0.05048896485317306
range_z1_aligned,std_degree,0.04368141001989551,0.04368141001989551
range_z1_aligned,max_degree,0.0040115194846067825,0.0040115194846067825
range_z1_aligned,x_span0,0.0854170009273619,0.0854170009273619
range_z1_aligned,y_span0,0.0948745840548996,0.0948745840548996
