model,dataset,split,local_sim_idx,sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,z0,z1
one_system,one-system CV2 train-sim-0,test,2,23,30,0.18404907975460122,0.3470418602942527,0.3480696477983587,0.5483223795890808,0.45511236786842346
one_system,one-system CV2 train-sim-0,test,2,23,31,0.1901840490797546,0.3469209983645026,0.3480696477983587,0.56554114818573,0.47117799520492554
one_system,one-system CV2 train-sim-0,test,2,23,32,0.19631901840490798,0.34715141912372555,0.3480696477983587,0.5822558403015137,0.48677295446395874
one_system,one-system CV2 train-sim-0,test,2,23,33,0.20245398773006135,0.347061476025853,0.3480696477983587,0.5993106961250305,0.5026847720146179
one_system,one-system CV2 train-sim-0,test,2,23,34,0.2085889570552147,0.34711279706902703,0.3480696477983587,0.6162704825401306,0.5185091495513916
one_system,one-system CV2 train-sim-0,test,2,23,35,0.2147239263803681,0.34724059724059725,0.3480696477983587,0.633102536201477,0.5342118740081787
one_system,one-system CV2 train-sim-0,test,2,23,36,0.22085889570552147,0.3471290767110703,0.3480696477983587,0.650160551071167,0.550127387046814
one_system,one-system CV2 train-sim-0,test,2,23,37,0.22699386503067484,0.3471990464839094,0.3480696477983587,0.667060375213623,0.5658946633338928
one_system,one-system CV2 train-sim-0,test,2,23,38,0.2331288343558282,0.34729817944440416,0.3480696477983587,0.6840054988861084,0.5817039608955383
one_system,one-system CV2 train-sim-0,test,2,23,39,0.2392638036809816,0.3471346583359249,0.3480696477983587,0.7010730504989624,0.5976275205612183
one_system,one-system CV2 train-sim-0,test,2,23,40,0.24539877300613497,0.347359861067082,0.3480696477983587,0.7178749442100525,0.6133018732070923
one_system,one-system CV2 train-sim-0,test,2,23,41,0.25153374233128833,0.34726069766816386,0.3480696477983587,0.7348529100418091,0.629143476486206
one_system,one-system CV2 train-sim-0,test,2,23,42,0.25766871165644173,0.3472581428627693,0.3480696477983587,0.7518299221992493,0.6449829339981079
one_system,one-system CV2 train-sim-0,test,2,23,43,0.26380368098159507,0.34736167211643265,0.3480696477983587,0.7686363458633423,0.6606618165969849
one_system,one-system CV2 train-sim-0,test,2,23,44,0.26993865030674846,0.3473193473193473,0.3480696477983587,0.7856792211532593,0.6765621900558472
one_system,one-system CV2 train-sim-0,test,2,23,45,0.27607361963190186,0.347335400149497,0.3480696477983587,0.8026003837585449,0.6923494338989258
one_system,one-system CV2 train-sim-0,test,2,23,46,0.2822085889570552,0.34745600153455136,0.3480696477983587,0.8194553852081299,0.7080737948417664
one_system,one-system CV2 train-sim-0,test,2,23,47,0.2883435582822086,0.3473271694748205,0.3480696477983587,0.8365527987480164,0.7240250110626221
one_system,one-system CV2 train-sim-0,test,2,23,48,0.294478527607362,0.34751487855879043,0.3480696477983587,0.8533575534820557,0.7397029995918274
one_system,one-system CV2 train-sim-0,test,2,23,49,0.3006134969325153,0.3475114242622065,0.3480696477983587,0.8703271150588989,0.7555331587791443
one_system,one-system CV2 train-sim-0,test,2,23,50,0.3067484662576687,0.34737863863488455,0.3480696477983587,0.8874068260192871,0.7714691162109375
one_system,one-system CV2 train-sim-0,test,2,23,51,0.3128834355828221,0.3475218721950059,0.3480696477983587,0.9041528105735779,0.7870922088623047
one_system,one-system CV2 train-sim-0,test,2,23,52,0.31901840490797545,0.34748944655395514,0.3480696477983587,0.9211587905883789,0.8029567003250122
one_system,one-system CV2 train-sim-0,test,2,23,53,0.32515337423312884,0.3474799404718542,0.3480696477983587,0.9381489157676697,0.8188077211380005
one_system,one-system CV2 train-sim-0,test,2,23,54,0.3312883435582822,0.34755786162237245,0.3480696477983587,0.9548954963684082,0.8344308137893677
one_system,one-system CV2 train-sim-0,test,2,23,55,0.3374233128834356,0.3474266918047254,0.3480696477983587,0.9720298051834106,0.8504158854484558
one_system,one-system CV2 train-sim-0,test,2,23,56,0.34355828220858897,0.34753659161200084,0.3480696477983587,0.9888197183609009,0.8660792112350464
one_system,one-system CV2 train-sim-0,test,2,23,57,0.3496932515337423,0.3475332417210212,0.3480696477983587,1.0057828426361084,0.8819048404693604
one_system,one-system CV2 train-sim-0,test,2,23,58,0.3558282208588957,0.34753000703810083,0.3480696477983587,1.0228958129882812,0.8978706002235413
one_system,one-system CV2 train-sim-0,test,2,23,59,0.3619631901840491,0.34760453287456056,0.3480696477983587,1.0396373271942139,0.9134872555732727
one_system,one-system CV2 train-sim-0,test,2,23,60,0.36809815950920244,0.34763301368981403,0.3480696477983587,1.056563138961792,0.929277777671814
one_system,one-system CV2 train-sim-0,test,2,23,61,0.37423312883435583,0.3475646150228798,0.3480696477983587,1.0735682249069214,0.9451419711112976
one_system,one-system CV2 train-sim-0,test,2,23,62,0.3803680981595092,0.34766438295221996,0.3480696477983587,1.0902948379516602,0.9607453942298889
one_system,one-system CV2 train-sim-0,test,2,23,63,0.38650306748466257,0.34762392623532196,0.3480696477983587,1.1073671579360962,0.9766727089881897
one_system,one-system CV2 train-sim-0,test,2,23,64,0.39263803680981596,0.34760833397984603,0.3480696477983587,1.1243237257003784,0.9924913644790649
one_system,one-system CV2 train-sim-0,test,2,23,65,0.3987730061349693,0.3476943447151987,0.3480696477983587,1.1410545110702515,1.00809907913208
one_system,one-system CV2 train-sim-0,test,2,23,66,0.4049079754601227,0.3476022101294815,0.3480696477983587,1.1581997871398926,1.024093508720398
one_system,one-system CV2 train-sim-0,test,2,23,67,0.4110429447852761,0.3476284584980237,0.3480696477983587,1.1751081943511963,1.039867639541626
one_system,one-system CV2 train-sim-0,test,2,23,68,0.4171779141104294,0.3477079107505071,0.3480696477983587,1.1918872594833374,1.0555192232131958
one_system,one-system CV2 train-sim-0,test,2,23,69,0.4233128834355828,0.34764634858189203,0.3480696477983587,1.2089554071426392,1.07144296169281
one_system,one-system CV2 train-sim-0,test,2,23,70,0.4294478527607362,0.34769415084375715,0.3480696477983587,1.225786566734314,1.0871431827545166
one_system,one-system CV2 train-sim-0,test,2,23,71,0.43558282208588955,0.3477041192972095,0.3480696477983587,1.2426784038543701,1.1029019355773926
one_system,one-system CV2 train-sim-0,test,2,23,72,0.44171779141104295,0.34759620542213915,0.3480696477983587,1.2597217559814453,1.118801236152649
one_system,one-system CV2 train-sim-0,test,2,23,73,0.44785276073619634,0.3477015403685396,0.3480696477983587,1.2764476537704468,1.1344035863876343
one_system,one-system CV2 train-sim-0,test,2,23,74,0.4539877300613497,0.34770127797909306,0.3480696477983587,1.2933961153030396,1.1502128839492798
one_system,one-system CV2 train-sim-0,test,2,23,75,0.4601226993865031,0.3476591236794868,0.3480696477983587,1.3104767799377441,1.1661474704742432
one_system,one-system CV2 train-sim-0,test,2,23,76,0.4662576687116564,0.3477740024394494,0.3480696477983587,1.3272016048431396,1.1817500591278076
one_system,one-system CV2 train-sim-0,test,2,23,77,0.4723926380368098,0.3477391615908277,0.3480696477983587,1.3441858291625977,1.1975927352905273
one_system,one-system CV2 train-sim-0,test,2,23,78,0.4785276073619632,0.3477313563758294,0.3480696477983587,1.3611969947814941,1.2134616374969482
one_system,one-system CV2 train-sim-0,test,2,23,79,0.48466257668711654,0.34779389680871126,0.3480696477983587,1.3780570030212402,1.2291896343231201
one_system,one-system CV2 train-sim-0,test,2,23,80,0.49079754601226994,0.3477466168213985,0.3480696477983587,1.395005702972412,1.2450001239776611
one_system,one-system CV2 train-sim-0,test,2,23,81,0.49693251533742333,0.34771205319127196,0.3480696477983587,1.4118709564208984,1.260732650756836
one_system,one-system CV2 train-sim-0,test,2,23,82,0.5030674846625767,0.3478240388691866,0.3480696477983587,1.4286174774169922,1.276352882385254
one_system,one-system CV2 train-sim-0,test,2,23,83,0.50920245398773,0.3477451482291618,0.3480696477983587,1.4456560611724854,1.2922478914260864
one_system,one-system CV2 train-sim-0,test,2,23,84,0.5153374233128835,0.34775525219744846,0.3480696477983587,1.462631106376648,1.3080838918685913
one_system,one-system CV2 train-sim-0,test,2,23,85,0.5214723926380368,0.34782382881479174,0.3480696477983587,1.47938871383667,1.3237141370773315
one_system,one-system CV2 train-sim-0,test,2,23,86,0.5276073619631901,0.34775829210541515,0.3480696477983587,1.4963840246200562,1.3395673036575317
one_system,one-system CV2 train-sim-0,test,2,23,87,0.5337423312883436,0.3478122978167379,0.3480696477983587,1.513197422027588,1.355251431465149
one_system,one-system CV2 train-sim-0,test,2,23,88,0.5398773006134969,0.34784053781175334,0.3480696477983587,1.530064344406128,1.3709849119186401
one_system,one-system CV2 train-sim-0,test,2,23,89,0.5460122699386503,0.347777019904508,0.3480696477983587,1.547148585319519,1.3869221210479736
one_system,one-system CV2 train-sim-0,test,2,23,90,0.5521472392638037,0.3478348846620801,0.3480696477983587,1.5639632940292358,1.402605652809143
one_system,one-system CV2 train-sim-0,test,2,23,91,0.558282208588957,0.34780710265864545,0.3480696477983587,1.5807836055755615,1.4182963371276855
one_system,one-system CV2 train-sim-0,test,2,23,92,0.5644171779141104,0.34780052669782063,0.3480696477983587,1.5978318452835083,1.4341986179351807
one_system,one-system CV2 train-sim-0,test,2,23,93,0.5705521472392638,0.34785601538114624,0.3480696477983587,1.6146645545959473,1.4498989582061768
one_system,one-system CV2 train-sim-0,test,2,23,94,0.5766871165644172,0.3478602922613561,0.3480696477983587,1.6315462589263916,1.465646743774414
one_system,one-system CV2 train-sim-0,test,2,23,95,0.5828220858895705,0.34780815392301523,0.3480696477983587,1.648579716682434,1.48153555393219
one_system,one-system CV2 train-sim-0,test,2,23,96,0.588957055214724,0.3478548310136879,0.3480696477983587,1.6652941703796387,1.497126579284668
one_system,one-system CV2 train-sim-0,test,2,23,97,0.5950920245398773,0.3478547817231158,0.3480696477983587,1.6822264194488525,1.512919306755066
one_system,one-system CV2 train-sim-0,test,2,23,98,0.6012269938650306,0.34784591991890523,0.3480696477983587,1.6992409229278564,1.528790831565857
one_system,one-system CV2 train-sim-0,test,2,23,99,0.6073619631901841,0.3478946810942195,0.3480696477983587,1.716015338897705,1.5444366931915283
one_system,one-system CV2 train-sim-0,test,2,23,100,0.6134969325153374,0.3479035934455906,0.3480696477983587,1.732903242111206,1.5601898431777954
one_system,one-system CV2 train-sim-0,test,2,23,101,0.6196319018404908,0.3478562607241609,0.3480696477983587,1.749903678894043,1.5760477781295776
one_system,one-system CV2 train-sim-0,test,2,23,102,0.6257668711656442,0.34794489416042595,0.3480696477983587,1.7666022777557373,1.5916227102279663
one_system,one-system CV2 train-sim-0,test,2,23,103,0.6319018404907976,0.3478927203065134,0.3480696477983587,1.7835612297058105,1.6074414253234863
one_system,one-system CV2 train-sim-0,test,2,23,104,0.6380368098159509,0.34789046330202195,0.3480696477983587,1.8006184101104736,1.623351812362671
one_system,one-system CV2 train-sim-0,test,2,23,105,0.6441717791411042,0.34790264928511355,0.3480696477983587,1.8172861337661743,1.6388980150222778
one_system,one-system CV2 train-sim-0,test,2,23,106,0.6503067484662577,0.34789852959553463,0.3480696477983587,1.8342194557189941,1.654691457748413
one_system,one-system CV2 train-sim-0,test,2,23,107,0.656441717791411,0.34787587430622896,0.3480696477983587,1.8512624502182007,1.670589566230774
one_system,one-system CV2 train-sim-0,test,2,23,108,0.6625766871165644,0.347896299551817,0.3480696477983587,1.8679919242858887,1.6861939430236816
one_system,one-system CV2 train-sim-0,test,2,23,109,0.6687116564417178,0.3478980788511591,0.3480696477983587,1.8849477767944336,1.7020083665847778
one_system,one-system CV2 train-sim-0,test,2,23,110,0.6748466257668712,0.34787429941946524,0.3480696477983587,1.9018871784210205,1.7178093194961548
one_system,one-system CV2 train-sim-0,test,2,23,111,0.6809815950920245,0.34794066899044795,0.3480696477983587,1.918661117553711,1.7334553003311157
one_system,one-system CV2 train-sim-0,test,2,23,112,0.6871165644171779,0.34789057918520816,0.3480696477983587,1.9356380701065063,1.749289631843567
one_system,one-system CV2 train-sim-0,test,2,23,113,0.6932515337423313,0.34788257705270353,0.3480696477983587,1.9525729417800903,1.7650842666625977
one_system,one-system CV2 train-sim-0,test,2,23,114,0.6993865030674846,0.3479410269445857,0.3480696477983587,1.9692625999450684,1.7806510925292969
one_system,one-system CV2 train-sim-0,test,2,23,115,0.7055214723926381,0.3479227062414806,0.3480696477983587,1.986246109008789,1.796492099761963
one_system,one-system CV2 train-sim-0,test,2,23,116,0.7116564417177914,0.34789394545004665,0.3480696477983587,2.003148317337036,1.8122566938400269
one_system,one-system CV2 train-sim-0,test,2,23,117,0.7177914110429447,0.34792823478904933,0.3480696477983587,2.019970655441284,1.8279471397399902
one_system,one-system CV2 train-sim-0,test,2,23,118,0.7239263803680982,0.3479355040906348,0.3480696477983587,2.0368735790252686,1.8437124490737915
one_system,one-system CV2 train-sim-0,test,2,23,119,0.7300613496932515,0.34791179635608,0.3480696477983587,2.053805351257324,1.8595048189163208
one_system,one-system CV2 train-sim-0,test,2,23,120,0.7361963190184049,0.3479652807484786,0.3480696477983587,2.0705087184906006,1.8750840425491333
one_system,one-system CV2 train-sim-0,test,2,23,121,0.7423312883435583,0.3479569912093827,0.3480696477983587,2.08750319480896,1.8909345865249634
one_system,one-system CV2 train-sim-0,test,2,23,122,0.7484662576687117,0.3479305414796583,0.3480696477983587,2.1044487953186035,1.9067391157150269
one_system,one-system CV2 train-sim-0,test,2,23,123,0.754601226993865,0.34798276713189424,0.3480696477983587,2.1211602687835693,1.9223260879516602
one_system,one-system CV2 train-sim-0,test,2,23,124,0.7607361963190185,0.3479698900032496,0.3480696477983587,2.138146162033081,1.9381686449050903
one_system,one-system CV2 train-sim-0,test,2,23,125,0.7668711656441718,0.34796470806433094,0.3480696477983587,2.1551363468170166,1.9540144205093384
one_system,one-system CV2 train-sim-0,test,2,23,126,0.7730061349693251,0.3480342764016788,0.3480696477983587,2.1717758178710938,1.9695335626602173
one_system,one-system CV2 train-sim-0,test,2,23,127,0.7791411042944786,0.3479691404976638,0.3480696477983587,2.188765287399292,1.9853802919387817
one_system,one-system CV2 train-sim-0,test,2,23,128,0.7852760736196319,0.3479672763184565,0.3480696477983587,2.2056925296783447,2.0011675357818604
one_system,one-system CV2 train-sim-0,test,2,23,129,0.7914110429447853,0.34797771463782007,0.3480696477983587,2.2224810123443604,2.0168263912200928
one_system,one-system CV2 train-sim-0,test,2,23,130,0.7975460122699386,0.3479826416312111,0.3480696477983587,2.239358425140381,2.0325663089752197
one_system,one-system CV2 train-sim-0,test,2,23,131,0.803680981595092,0.3479607444894382,0.3480696477983587,2.2563281059265137,2.048393726348877
one_system,one-system CV2 train-sim-0,test,2,23,132,0.8098159509202454,0.34797681576394235,0.3480696477983587,2.272954225540161,2.063899517059326
one_system,one-system CV2 train-sim-0,test,2,23,133,0.8159509202453987,0.34799264544137726,0.3480696477983587,2.2899584770202637,2.079759359359741
one_system,one-system CV2 train-sim-0,test,2,23,134,0.8220858895705522,0.3479641774321118,0.3480696477983587,2.307000160217285,2.0956528186798096
one_system,one-system CV2 train-sim-0,test,2,23,135,0.8282208588957055,0.3480141806271697,0.3480696477983587,2.3237111568450928,2.1112382411956787
one_system,one-system CV2 train-sim-0,test,2,23,136,0.8343558282208589,0.3480023866639066,0.3480696477983587,2.340540647506714,2.1269352436065674
one_system,one-system CV2 train-sim-0,test,2,23,137,0.8404907975460123,0.34796903897527226,0.3480696477983587,2.357531785964966,2.1427793502807617
one_system,one-system CV2 train-sim-0,test,2,23,138,0.8466257668711656,0.3480137443848428,0.3480696477983587,2.3742194175720215,2.158344030380249
one_system,one-system CV2 train-sim-0,test,2,23,139,0.852760736196319,0.3480260362267328,0.3480696477983587,2.3910555839538574,2.1740450859069824
one_system,one-system CV2 train-sim-0,test,2,23,140,0.8588957055214724,0.34798826553948553,0.3480696477983587,2.4081826210021973,2.1900181770324707
one_system,one-system CV2 train-sim-0,test,2,23,141,0.8650306748466258,0.3480170692557648,0.3480696477983587,2.4248692989349365,2.205580234527588
one_system,one-system CV2 train-sim-0,test,2,23,142,0.8711656441717791,0.34804632376094824,0.3480696477983587,2.441601514816284,2.2211849689483643
one_system,one-system CV2 train-sim-0,test,2,23,143,0.8773006134969326,0.3479924182471636,0.3480696477983587,2.458726406097412,2.237156867980957
one_system,one-system CV2 train-sim-0,test,2,23,144,0.8834355828220859,0.3480119299536909,0.3480696477983587,2.475450277328491,2.2527542114257812
one_system,one-system CV2 train-sim-0,test,2,23,145,0.8895705521472392,0.3480336543952488,0.3480696477983587,2.492227554321289,2.268400192260742
one_system,one-system CV2 train-sim-0,test,2,23,146,0.8957055214723927,0.3479960677555959,0.3480696477983587,2.5092108249664307,2.2842392921447754
one_system,one-system CV2 train-sim-0,test,2,23,147,0.901840490797546,0.34804700262502675,0.3480696477983587,2.525969982147217,2.2998688220977783
one_system,one-system CV2 train-sim-0,test,2,23,148,0.9079754601226994,0.3480805383146336,0.3480696477983587,2.5428004264831543,2.3155643939971924
one_system,one-system CV2 train-sim-0,test,2,23,149,0.9141104294478528,0.34801358976543945,0.3480696477983587,2.559861660003662,2.3314764499664307
one_system,one-system CV2 train-sim-0,test,2,23,150,0.9202453987730062,0.3480086557782472,0.3480696477983587,2.5766665935516357,2.3471479415893555
one_system,one-system CV2 train-sim-0,test,2,23,151,0.9263803680981595,0.3480643592771463,0.3480696477983587,2.593287706375122,2.362647771835327
one_system,one-system CV2 train-sim-0,test,2,23,152,0.9325153374233128,0.3480473162174628,0.3480696477983587,2.6103675365448,2.378577470779419
one_system,one-system CV2 train-sim-0,test,2,23,153,0.9386503067484663,0.34803065510124553,0.3480696477983587,2.627270221710205,2.394341230392456
one_system,one-system CV2 train-sim-0,test,2,23,154,0.9447852760736196,0.3480737450754765,0.3480696477983587,2.643965244293213,2.4099090099334717
one_system,one-system CV2 train-sim-0,test,2,23,155,0.950920245398773,0.3480724573675438,0.3480696477983587,2.6608400344848633,2.4256465435028076
one_system,one-system CV2 train-sim-0,test,2,23,156,0.9570552147239264,0.3480367177657933,0.3480696477983587,2.6778359413146973,2.4414968490600586
one_system,one-system CV2 train-sim-0,test,2,23,157,0.9631901840490797,0.34807115505655906,0.3480696477983587,2.694380044937134,2.4569244384765625
one_system,one-system CV2 train-sim-0,test,2,23,158,0.9693251533742331,0.34805942614358987,0.3480696477983587,2.711272716522217,2.47267746925354
one_system,one-system CV2 train-sim-0,test,2,23,159,0.9754601226993865,0.348035164957259,0.3480696477983587,2.728351593017578,2.4886062145233154
one_system,one-system CV2 train-sim-0,test,2,23,160,0.9815950920245399,0.34805590921480745,0.3480696477983587,2.7450733184814453,2.5042006969451904
one_system,one-system CV2 train-sim-0,test,2,23,161,0.9877300613496932,0.3480845986092252,0.3480696477983587,2.7618274688720703,2.5198240280151367
one_system,one-system CV2 train-sim-0,test,2,23,162,0.9938650306748467,0.3480570729496437,0.3480696477983587,2.7789087295532227,2.5357539653778076
one_system,one-system CV2 train-sim-0,test,2,23,163,1.0,0.3480696477983587,0.3480696477983587,2.79559326171875,2.5513126850128174
one_system,one-system CV2 train-sim-0,test,3,24,0,0.0,,-0.4425836976874488,0.007181301712989807,-0.03269314393401146
one_system,one-system CV2 train-sim-0,test,3,24,1,0.008771929824561403,0.05428881650380022,-0.4425836976874488,0.027188610285520554,-0.01400305051356554
one_system,one-system CV2 train-sim-0,test,3,24,2,0.017543859649122806,-0.04921579232017307,-0.4425836976874488,0.04447983577847481,0.0021682120859622955
one_system,one-system CV2 train-sim-0,test,3,24,3,0.02631578947368421,-0.11740306582506763,-0.4425836976874488,0.06067494675517082,0.01731800101697445
one_system,one-system CV2 train-sim-0,test,3,24,4,0.03508771929824561,-0.16475043960503177,-0.4425836976874488,0.0754082053899765,0.03111192025244236
one_system,one-system CV2 train-sim-0,test,3,24,5,0.043859649122807015,-0.19919887409332035,-0.4425836976874488,0.08975116908550262,0.044540323317050934
one_system,one-system CV2 train-sim-0,test,3,24,6,0.05263157894736842,-0.22434971098265896,-0.4425836976874488,0.10427899658679962,0.058139339089393616
one_system,one-system CV2 train-sim-0,test,3,24,7,0.06140350877192982,-0.24407252440725244,-0.4425836976874488,0.11860497295856476,0.07155100256204605
one_system,one-system CV2 train-sim-0,test,3,24,8,0.07017543859649122,-0.26031207598371775,-0.4425836976874488,0.13263994455337524,0.08469022065401077
one_system,one-system CV2 train-sim-0,test,3,24,9,0.07894736842105263,-0.27381311455631296,-0.4425836976874488,0.1461864411830902,0.09738074243068695
one_system,one-system CV2 train-sim-0,test,3,24,10,0.08771929824561403,-0.284759576202119,-0.4425836976874488,0.15985076129436493,0.11017491668462753
one_system,one-system CV2 train-sim-0,test,3,24,11,0.09649122807017543,-0.2949750481743169,-0.4425836976874488,0.17329493165016174,0.122764952480793
one_system,one-system CV2 train-sim-0,test,3,24,12,0.10526315789473684,-0.3039362232187344,-0.4425836976874488,0.18673153221607208,0.13534554839134216
one_system,one-system CV2 train-sim-0,test,3,24,13,0.11403508771929824,-0.31185178989628637,-0.4425836976874488,0.2002827227115631,0.14803960919380188
one_system,one-system CV2 train-sim-0,test,3,24,14,0.12280701754385964,-0.31864801864801867,-0.4425836976874488,0.21326130628585815,0.16019468009471893
one_system,one-system CV2 train-sim-0,test,3,24,15,0.13157894736842105,-0.324990024304422,-0.4425836976874488,0.22648853063583374,0.17258211970329285
one_system,one-system CV2 train-sim-0,test,3,24,16,0.14035087719298245,-0.3310539565897802,-0.4425836976874488,0.23960790038108826,0.1848699003458023
one_system,one-system CV2 train-sim-0,test,3,24,17,0.14912280701754385,-0.33614091273018415,-0.4425836976874488,0.25270846486091614,0.1971377730369568
one_system,one-system CV2 train-sim-0,test,3,24,18,0.15789473684210525,-0.3408465192266965,-0.4425836976874488,0.2658705711364746,0.20946258306503296
one_system,one-system CV2 train-sim-0,test,3,24,19,0.16666666666666666,-0.34512614678899084,-0.4425836976874488,0.2786770462989807,0.22145944833755493
one_system,one-system CV2 train-sim-0,test,3,24,20,0.17543859649122806,-0.3487947705297562,-0.4425836976874488,0.2913191616535187,0.2333018183708191
one_system,one-system CV2 train-sim-0,test,3,24,21,0.18421052631578946,-0.35263745102617994,-0.4425836976874488,0.3044952154159546,0.24564170837402344
one_system,one-system CV2 train-sim-0,test,3,24,22,0.19298245614035087,-0.35635372801585335,-0.4425836976874488,0.31761088967323303,0.2579261064529419
one_system,one-system CV2 train-sim-0,test,3,24,23,0.20175438596491227,-0.35958490297817897,-0.4425836976874488,0.33054906129837036,0.2700440287590027
one_system,one-system CV2 train-sim-0,test,3,24,24,0.21052631578947367,-0.36265758091993183,-0.4425836976874488,0.34296196699142456,0.2816733121871948
one_system,one-system CV2 train-sim-0,test,3,24,25,0.21929824561403508,-0.3653334496445239,-0.4425836976874488,0.3559107184410095,0.2937981188297272
one_system,one-system CV2 train-sim-0,test,3,24,26,0.22807017543859648,-0.3680711394475787,-0.4425836976874488,0.36847740411758423,0.30556774139404297
one_system,one-system CV2 train-sim-0,test,3,24,27,0.23684210526315788,-0.3706755528627689,-0.4425836976874488,0.3814961910247803,0.31776177883148193
one_system,one-system CV2 train-sim-0,test,3,24,28,0.24561403508771928,-0.37314479373612247,-0.4425836976874488,0.3940216898918152,0.3294900059700012
one_system,one-system CV2 train-sim-0,test,3,24,29,0.2543859649122807,-0.3752750662980308,-0.4425836976874488,0.4064175486564636,0.3411078453063965
one_system,one-system CV2 train-sim-0,test,3,24,30,0.2631578947368421,-0.3775729143937741,-0.4425836976874488,0.41925862431526184,0.35313135385513306
one_system,one-system CV2 train-sim-0,test,3,24,31,0.2719298245614035,-0.3795287783076138,-0.4425836976874488,0.432028591632843,0.36509034037590027
one_system,one-system CV2 train-sim-0,test,3,24,32,0.2807017543859649,-0.3816399590862598,-0.4425836976874488,0.44459348917007446,0.37685608863830566
one_system,one-system CV2 train-sim-0,test,3,24,33,0.2894736842105263,-0.38342645551624954,-0.4425836976874488,0.4568641185760498,0.38835006952285767
one_system,one-system CV2 train-sim-0,test,3,24,34,0.2982456140350877,-0.38525353016688063,-0.4425836976874488,0.46951454877853394,0.4001995325088501
one_system,one-system CV2 train-sim-0,test,3,24,35,0.30701754385964913,-0.38693937362620234,-0.4425836976874488,0.4822903871536255,0.41216135025024414
one_system,one-system CV2 train-sim-0,test,3,24,36,0.3157894736842105,-0.3887255199175408,-0.4425836976874488,0.49468129873275757,0.4237707257270813
one_system,one-system CV2 train-sim-0,test,3,24,37,0.32456140350877194,-0.39032771894634377,-0.4425836976874488,0.5069698691368103,0.4352765679359436
one_system,one-system CV2 train-sim-0,test,3,24,38,0.3333333333333333,-0.391799511704725,-0.4425836976874488,0.5194000005722046,0.4469221532344818
one_system,one-system CV2 train-sim-0,test,3,24,39,0.34210526315789475,-0.39318751137047453,-0.4425836976874488,0.5317569375038147,0.45849114656448364
one_system,one-system CV2 train-sim-0,test,3,24,40,0.3508771929824561,-0.39448264571054353,-0.4425836976874488,0.544343113899231,0.4702758491039276
one_system,one-system CV2 train-sim-0,test,3,24,41,0.35964912280701755,-0.3959719929716203,-0.4425836976874488,0.5571547150611877,0.48227477073669434
one_system,one-system CV2 train-sim-0,test,3,24,42,0.3684210526315789,-0.397242293496907,-0.4425836976874488,0.5692713856697083,0.49362367391586304
one_system,one-system CV2 train-sim-0,test,3,24,43,0.37719298245614036,-0.3984030871955012,-0.4425836976874488,0.581404447555542,0.5049870610237122
one_system,one-system CV2 train-sim-0,test,3,24,44,0.38596491228070173,-0.3995931126879373,-0.4425836976874488,0.5941935181617737,0.5169622302055359
one_system,one-system CV2 train-sim-0,test,3,24,45,0.39473684210526316,-0.4008782251119009,-0.4425836976874488,0.6064987182617188,0.5284854173660278
one_system,one-system CV2 train-sim-0,test,3,24,46,0.40350877192982454,-0.4020695629472285,-0.4425836976874488,0.6187130808830261,0.5399233102798462
one_system,one-system CV2 train-sim-0,test,3,24,47,0.41228070175438597,-0.40306395038212267,-0.4425836976874488,0.6309491991996765,0.551379919052124
one_system,one-system CV2 train-sim-0,test,3,24,48,0.42105263157894735,-0.4040852070467547,-0.4425836976874488,0.6432827115058899,0.5629302263259888
one_system,one-system CV2 train-sim-0,test,3,24,49,0.4298245614035088,-0.40516300109187336,-0.4425836976874488,0.6555187702178955,0.5743885040283203
one_system,one-system CV2 train-sim-0,test,3,24,50,0.43859649122807015,-0.4061926805834571,-0.4425836976874488,0.6677242517471313,0.5858171582221985
one_system,one-system CV2 train-sim-0,test,3,24,51,0.4473684210526316,-0.4072385111917531,-0.4425836976874488,0.6800975203514099,0.5974023938179016
one_system,one-system CV2 train-sim-0,test,3,24,52,0.45614035087719296,-0.40817890702924037,-0.4425836976874488,0.6923777461051941,0.6088991761207581
one_system,one-system CV2 train-sim-0,test,3,24,53,0.4649122807017544,-0.40916021097741884,-0.4425836976874488,0.7044251561164856,0.620186984539032
one_system,one-system CV2 train-sim-0,test,3,24,54,0.47368421052631576,-0.41009463722397477,-0.4425836976874488,0.7166458368301392,0.6316249370574951
one_system,one-system CV2 train-sim-0,test,3,24,55,0.4824561403508772,-0.41106687977127654,-0.4425836976874488,0.729257345199585,0.6434338092803955
one_system,one-system CV2 train-sim-0,test,3,24,56,0.49122807017543857,-0.4119826451518549,-0.4425836976874488,0.7411872148513794,0.6546075344085693
one_system,one-system CV2 train-sim-0,test,3,24,57,0.5,-0.41270114942528735,-0.4425836976874488,0.7532371282577515,0.665887713432312
one_system,one-system CV2 train-sim-0,test,3,24,58,0.5087719298245614,-0.41347855555973945,-0.4425836976874488,0.7653504610061646,0.6772271394729614
one_system,one-system CV2 train-sim-0,test,3,24,59,0.5175438596491229,-0.41423349220304473,-0.4425836976874488,0.7774910926818848,0.6885978579521179
one_system,one-system CV2 train-sim-0,test,3,24,60,0.5263157894736842,-0.4150680693069307,-0.4425836976874488,0.7896796464920044,0.7000077962875366
one_system,one-system CV2 train-sim-0,test,3,24,61,0.5350877192982456,-0.41579762426933303,-0.4425836976874488,0.8017776012420654,0.7113368511199951
