sim_idx,split,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
43,test,212,609,0.027228829473307698,5.745283018867925,0.7404909227619022,7.0,15.856040000915527,15.929590225219727,0.9953827924469925,2.601594963831267,4.19533575540374,0.4445949196815491,22.163915634155273,0.8811045643339799,0.26484113725613195,0.4425136148929596,2.351473569869995
44,test,180,522,0.03240223463687151,5.8,0.7483314773547882,7.0,14.665240287780762,14.678279876708984,0.9991116405302427,2.649390407848632,3.9470263156233254,0.3363181948661804,19.441753387451172,0.8734636513437805,0.3484433278268003,0.42479485273361206,2.9730582237243652
45,test,124,354,0.046420141620771044,5.709677419354839,0.7908161723955652,8.0,12.057600021362305,12.057929992675781,0.9999726344974903,2.482913467675279,3.4298043848898887,0.7805022597312927,15.79170036315918,0.863086634268195,0.11872187789985876,0.6401074528694153,1.2812525033950806
46,test,128,367,0.04515255905511811,5.734375,0.7953416620390258,7.0,11.999689102172852,12.156139373779297,0.9871299376557078,2.519888531203491,3.2534207625219,0.2856326997280121,11.982575416564941,0.8516810326875068,0.3758688616618708,0.43808984756469727,3.5010499954223633
47,test,264,756,0.021776702385067404,5.7272727272727275,0.74965556829412,7.0,17.6837100982666,17.74681854248047,0.9964439573176,2.802710681601807,4.5552289817090275,0.28204429149627686,23.455350875854492,0.8586354150816247,0.4035165857608769,0.32002905011177063,3.5455315113067627
48,test,212,611,0.027318250916569795,5.764150943396227,0.753005134068203,8.0,15.707809448242188,15.832229614257812,0.9921413364354205,2.4593872524517453,4.04123382094735,0.74392169713974,21.420312881469727,0.863744339263966,0.12159979641558592,0.6263220310211182,1.3442662954330444
49,test,240,693,0.02416317991631799,5.775,0.7687923430073084,7.0,16.9298095703125,16.86294174194336,1.0039653714869228,2.8408919051612096,4.4578316774830995,0.3234569728374481,21.95314598083496,0.8558670291394899,0.3945342738486216,0.31828755140304565,3.0914037227630615
50,test,212,610,0.027273540194938745,5.754716981132075,0.8277193120393906,8.0,15.85042953491211,15.962320327758789,0.9929903177890685,2.675000410197211,4.2079026423359895,0.3914461135864258,21.6278076171875,0.8612220459785618,0.3027656956797269,0.3906983733177185,2.554533004760742
51,test,272,786,0.021326242674191448,5.779411764705882,0.7735629605786711,8.0,17.96860122680664,18.070411682128906,0.9943659028298203,2.592856887225583,4.513766880064555,0.28609463572502136,24.540124893188477,0.870834632570507,0.23890662012586736,0.4644193947315216,3.4951531887054443
52,test,160,460,0.036163522012578615,5.75,0.733143914930759,7.0,13.709230422973633,13.811869621276855,0.9925687686665454,2.497821477768214,3.6351394787738585,0.291751891374588,18.516963958740234,0.8545383555733639,0.2646469886320621,0.45118895173072815,3.427288770675659
53,test,124,358,0.046944662995017046,5.774193548387097,0.7496096799111132,7.0,12.102849960327148,11.951820373535156,1.0126365341907595,2.5895849515023177,3.448553060233336,0.22790060937404633,15.31549072265625,0.8722586329589342,0.35677241179262,0.4852999448776245,4.387902736663818
54,test,212,607,0.027139408030045605,5.726415094339623,0.7834733847922477,7.0,15.767240524291992,15.708620071411133,1.003731737900234,2.3394932850974395,3.8655308966504682,0.7785652279853821,21.13717269897461,0.8658265706145587,0.12164774342576168,0.6383066773414612,1.2843754291534424
55,test,268,769,0.02149365531891106,5.7388059701492535,0.7719823723686567,7.0,17.85464096069336,17.88661003112793,0.998212681420407,2.4369260729211826,4.269577593425592,0.38428524136543274,23.7636661529541,0.8724202511757031,0.2240678068999651,0.49035635590553284,2.6020150184631348
56,test,144,411,0.03991841491841492,5.708333333333333,0.8154327412825386,7.0,13.006030082702637,13.073270797729492,0.9948566264657707,2.42451887728234,3.5331317920955385,0.7881892323493958,17.548673629760742,0.8639379046549183,0.11917996675122024,0.6291825771331787,1.2687265872955322
57,test,128,369,0.0453986220472441,5.765625,0.8147504890302306,7.0,11.9621000289917,11.986949920654297,0.9979269212078896,2.485863863048838,3.394816997131569,0.2868203818798065,16.427879333496094,0.8657795805433578,0.3288908505789395,0.4401128590106964,3.486248254776001
58,test,284,820,0.02040511620962524,5.774647887323944,0.7862763571540736,8.0,18.300180435180664,18.354759216308594,0.9970264507158756,2.528045479553502,4.468030030199445,0.2874983549118042,24.461580276489258,0.8712438290439001,0.25909754045939437,0.5117464065551758,3.4783318042755127
59,test,248,705,0.02301815332375604,5.685483870967742,0.7445168977465701,7.0,17.147199630737305,17.061180114746094,1.0050418268497654,2.5934546866738204,4.320214622702351,0.2561362683773041,22.773555755615234,0.8689485492435753,0.31348860893661923,0.4359150230884552,3.9043197631835938
