model,dataset,split,local_sim_idx,sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,z0,z1,z0_aligned,z1_aligned
one_system,one-system CV2 train-sim-0,val,19,20,97,0.6178343949044586,-0.15191701468409,-0.1613288408896635,1.353611946105957,1.2214113473892212,2.4006970709184468,3.5418860316911243
one_system,one-system CV2 train-sim-0,val,19,20,98,0.6242038216560509,-0.1520581991957076,-0.1613288408896635,1.3666588068008423,1.2335973978042603,2.422705548570995,3.5935337513243493
one_system,one-system CV2 train-sim-0,val,19,20,99,0.6305732484076433,-0.15222946076930388,-0.1613288408896635,1.3795191049575806,1.2456103563308716,2.444339970546403,3.6442051201557124
one_system,one-system CV2 train-sim-0,val,19,20,100,0.6369426751592356,-0.15244785215150708,-0.1613288408896635,1.3924788236618042,1.2577158212661743,2.466160217113527,3.6953426460013397
one_system,one-system CV2 train-sim-0,val,19,20,101,0.643312101910828,-0.15264841033283658,-0.1613288408896635,1.4054707288742065,1.2698495388031006,2.4881272510355914,3.7469782262004223
one_system,one-system CV2 train-sim-0,val,19,20,102,0.6496815286624203,-0.15284147097554351,-0.1613288408896635,1.418487310409546,1.282009482383728,2.5099735476972644,3.798060862866981
one_system,one-system CV2 train-sim-0,val,19,20,103,0.6560509554140127,-0.15303274779025988,-0.1613288408896635,1.4312738180160522,1.2939509153366089,2.5316165186872888,3.8489731838367014
one_system,one-system CV2 train-sim-0,val,19,20,104,0.6624203821656051,-0.15319172458153055,-0.1613288408896635,1.4443458318710327,1.3061609268188477,2.5536435423796955,3.900624765506903
one_system,one-system CV2 train-sim-0,val,19,20,105,0.6687898089171974,-0.1533063239729641,-0.1613288408896635,1.4570209980010986,1.318002700805664,2.5748771366734187,3.9502084947654037
one_system,one-system CV2 train-sim-0,val,19,20,106,0.6751592356687898,-0.1534911925221481,-0.1613288408896635,1.4699177742004395,1.3300474882125854,2.596687662788756,4.001483376276372
one_system,one-system CV2 train-sim-0,val,19,20,107,0.6815286624203821,-0.1537033871401011,-0.1613288408896635,1.4828451871871948,1.3421217203140259,2.618507499829063,4.052709752376332
one_system,one-system CV2 train-sim-0,val,19,20,108,0.6878980891719745,-0.15389416842471984,-0.1613288408896635,1.49583101272583,1.3542503118515015,2.6404360469946124,4.104208136742253
one_system,one-system CV2 train-sim-0,val,19,20,109,0.6942675159235668,-0.15411167415347884,-0.1613288408896635,1.5087922811508179,1.3663572072982788,2.662259774348993,4.155355270016141
one_system,one-system CV2 train-sim-0,val,19,20,110,0.7006369426751592,-0.15427917228798904,-0.1613288408896635,1.5219199657440186,1.3786193132400513,2.684375762879941,4.207207415978795
one_system,one-system CV2 train-sim-0,val,19,20,111,0.7070063694267515,-0.1544512599859714,-0.1613288408896635,1.5345890522003174,1.3904519081115723,2.705777954592223,4.257483784832893
one_system,one-system CV2 train-sim-0,val,19,20,112,0.7133757961783439,-0.15458939451903966,-0.1613288408896635,1.5474350452423096,1.4024533033370972,2.727296381817933,4.307730405137326
one_system,one-system CV2 train-sim-0,val,19,20,113,0.7197452229299363,-0.1547481977795349,-0.1613288408896635,1.5603482723236084,1.4145138263702393,2.7491157468547995,4.358994625850762
one_system,one-system CV2 train-sim-0,val,19,20,114,0.7261146496815286,-0.1549472661352792,-0.1613288408896635,1.5731908082962036,1.4265087842941284,2.770792263993966,4.4098844335252085
one_system,one-system CV2 train-sim-0,val,19,20,115,0.732484076433121,-0.15513199145803988,-0.1613288408896635,1.586288571357727,1.4387404918670654,2.792983006974197,4.462119951303428
one_system,one-system CV2 train-sim-0,val,19,20,116,0.7388535031847133,-0.15530070988432848,-0.1613288408896635,1.5989460945129395,1.4505634307861328,2.8143072213565783,4.512116236377345
one_system,one-system CV2 train-sim-0,val,19,20,117,0.7452229299363057,-0.15545314076971856,-0.1613288408896635,1.612043857574463,1.4627978801727295,2.836357877983049,4.563790394894934
one_system,one-system CV2 train-sim-0,val,19,20,118,0.7515923566878981,-0.15561793772802948,-0.1613288408896635,1.6247093677520752,1.4746289253234863,2.8576625505087985,4.61368599871812
one_system,one-system CV2 train-sim-0,val,19,20,119,0.7579617834394905,-0.1557526397822317,-0.1613288408896635,1.6375871896743774,1.4866575002670288,2.8793649116457654,4.664580530190609
one_system,one-system CV2 train-sim-0,val,19,20,120,0.7643312101910829,-0.15592863176043398,-0.1613288408896635,1.6506624221801758,1.4988677501678467,2.901538782503071,4.71681154755513
one_system,one-system CV2 train-sim-0,val,19,20,121,0.7707006369426752,-0.1560928007323192,-0.1613288408896635,1.6634025573730469,1.510767936706543,2.922997949868505,4.76711721723856
one_system,one-system CV2 train-sim-0,val,19,20,122,0.7770700636942676,-0.1562874713076844,-0.1613288408896635,1.676325798034668,1.5228379964828491,2.944824813626673,4.818383438135843
one_system,one-system CV2 train-sim-0,val,19,20,123,0.7834394904458599,-0.15644923565715646,-0.1613288408896635,1.6891840696334839,1.5348488092422485,2.9664687392903573,4.869098567078824
one_system,one-system CV2 train-sim-0,val,19,20,124,0.7898089171974523,-0.15659021200579729,-0.1613288408896635,1.7019712924957275,1.5467913150787354,2.9880922335670683,4.919930836738725
one_system,one-system CV2 train-sim-0,val,19,20,125,0.7961783439490446,-0.1567190066410609,-0.1613288408896635,1.714834213256836,1.5588053464889526,3.0098014179918278,4.970894450285758
one_system,one-system CV2 train-sim-0,val,19,20,126,0.802547770700637,-0.15685624137087512,-0.1613288408896635,1.727509617805481,1.5706459283828735,3.0311076992912063,5.0207687857912
one_system,one-system CV2 train-sim-0,val,19,20,127,0.8089171974522293,-0.15703244223784393,-0.1613288408896635,1.74037504196167,1.5826607942581177,3.052897937639695,5.072050189401059
one_system,one-system CV2 train-sim-0,val,19,20,128,0.8152866242038217,-0.15720244216987447,-0.1613288408896635,1.7532545328140259,1.5946897268295288,3.0746644859108696,5.123197259122783
one_system,one-system CV2 train-sim-0,val,19,20,129,0.821656050955414,-0.1573602005321066,-0.1613288408896635,1.7659993171691895,1.6065962314605713,3.0960305535505355,5.173116833376506
one_system,one-system CV2 train-sim-0,val,19,20,130,0.8280254777070064,-0.15752948504149003,-0.1613288408896635,1.7789705991744995,1.618709683418274,3.118014047402014,5.2248761399436265
one_system,one-system CV2 train-sim-0,val,19,20,131,0.8343949044585988,-0.15763281614489252,-0.1613288408896635,1.7917481660842896,1.6306415796279907,3.139702529199734,5.2759958772438384
one_system,one-system CV2 train-sim-0,val,19,20,132,0.8407643312101911,-0.15776789318305937,-0.1613288408896635,1.8046005964279175,1.6426478624343872,3.161289294447043,5.326498312734964
one_system,one-system CV2 train-sim-0,val,19,20,133,0.8471337579617835,-0.15792016212649637,-0.1613288408896635,1.8172919750213623,1.654499888420105,3.182800120474456,5.377147562714015
one_system,one-system CV2 train-sim-0,val,19,20,134,0.8535031847133758,-0.1580828752972362,-0.1613288408896635,1.830237865447998,1.666592001914978,3.204619292748031,5.428319517904768
one_system,one-system CV2 train-sim-0,val,19,20,135,0.8598726114649682,-0.1582258644905919,-0.1613288408896635,1.8429533243179321,1.678468108177185,3.2260895645753007,5.478738806482028
one_system,one-system CV2 train-sim-0,val,19,20,136,0.8662420382165605,-0.15843082430117603,-0.1613288408896635,1.8557429313659668,1.690414309501648,3.2476420457633197,5.529279831518153
one_system,one-system CV2 train-sim-0,val,19,20,137,0.8726114649681529,-0.15857499065905156,-0.1613288408896635,1.8685877323150635,1.702410340309143,3.269375655508848,5.580392078403548
one_system,one-system CV2 train-sim-0,val,19,20,138,0.8789808917197452,-0.15870192198511768,-0.1613288408896635,1.8813927173614502,1.7143696546554565,3.2910179617321256,5.631249978464062
one_system,one-system CV2 train-sim-0,val,19,20,139,0.8853503184713376,-0.15883256990188746,-0.1613288408896635,1.8938393592834473,1.7259939908981323,3.3120699832745673,5.680746220227114
one_system,one-system CV2 train-sim-0,val,19,20,140,0.89171974522293,-0.15897508599398602,-0.1613288408896635,1.9065967798233032,1.7379094362258911,3.3336035820393257,5.731301736321669
one_system,one-system CV2 train-sim-0,val,19,20,141,0.8980891719745223,-0.15910387387854588,-0.1613288408896635,1.9196146726608276,1.750067114830017,3.3556303916349157,5.783104058068879
one_system,one-system CV2 train-sim-0,val,19,20,142,0.9044585987261147,-0.15926879505664263,-0.1613288408896635,1.9322651624679565,1.7618824243545532,3.3769969046111226,5.833289544708716
one_system,one-system CV2 train-sim-0,val,19,20,143,0.910828025477707,-0.1593979525126096,-0.1613288408896635,1.9453991651535034,1.7741481065750122,3.3992423390373534,5.885642713524597
one_system,one-system CV2 train-sim-0,val,19,20,144,0.9171974522292994,-0.1595415555918249,-0.1613288408896635,1.9579623937606812,1.785882592201233,3.420426912402529,5.935343551723992
one_system,one-system CV2 train-sim-0,val,19,20,145,0.9235668789808917,-0.1596700704161939,-0.1613288408896635,1.970583200454712,1.7976702451705933,3.4417398733695763,5.985397587921945
one_system,one-system CV2 train-sim-0,val,19,20,146,0.9299363057324841,-0.15981870734185186,-0.1613288408896635,1.9832079410552979,1.8094594478607178,3.463168023366173,6.035902194655652
one_system,one-system CV2 train-sim-0,val,19,20,147,0.9363057324840764,-0.15996546664440237,-0.1613288408896635,1.9961049556732178,1.8215054273605347,3.4849294222665175,6.086979543925992
one_system,one-system CV2 train-sim-0,val,19,20,148,0.9426751592356688,-0.16010967334422538,-0.1613288408896635,2.0090794563293457,1.833624005317688,3.506810044130565,6.138317602288044
one_system,one-system CV2 train-sim-0,val,19,20,149,0.9490445859872612,-0.1602851695034069,-0.1613288408896635,2.0217394828796387,1.8454469442367554,3.5282579474139166,6.188802525895358
one_system,one-system CV2 train-sim-0,val,19,20,150,0.9554140127388535,-0.16043506871063543,-0.1613288408896635,2.034348726272583,1.8572226762771606,3.549608654560679,6.239040209876265
one_system,one-system CV2 train-sim-0,val,19,20,151,0.9617834394904459,-0.16052085494915957,-0.1613288408896635,2.0471842288970947,1.869210124015808,3.5713213795826255,6.290094812192308
one_system,one-system CV2 train-sim-0,val,19,20,152,0.9681528662420382,-0.16063244257237289,-0.1613288408896635,2.0598905086517334,1.8810771703720093,3.5928010194781295,6.340577352399311
one_system,one-system CV2 train-sim-0,val,19,20,153,0.9745222929936306,-0.16073738570077922,-0.1613288408896635,2.0724756717681885,1.8928321599960327,3.6140217409161406,6.390361603899443
one_system,one-system CV2 train-sim-0,val,19,20,154,0.9808917197452229,-0.16088099153936147,-0.1613288408896635,2.085146188735962,1.904665470123291,3.635458067734215,6.440770753226463
one_system,one-system CV2 train-sim-0,val,19,20,155,0.9872611464968153,-0.16103122515262186,-0.1613288408896635,2.098093271255493,1.9167543649673462,3.6575005886823218,6.492834380391283
one_system,one-system CV2 train-sim-0,val,19,20,156,0.9936305732484076,-0.1611890335754695,-0.1613288408896635,2.110956907272339,1.928769826889038,3.6791720242606716,6.543644721855372
one_system,one-system CV2 train-sim-0,val,19,20,157,1.0,-0.1613288408896635,-0.1613288408896635,2.1235156059265137,1.9404977560043335,3.7004677687213383,6.593803737834758
one_system,one-system CV2 train-sim-0,test,0,21,0,0.0,,-0.2291252278516337,0.05335213616490364,0.005019742995500565,0.30545375401285435,-1.2121022136608044
one_system,one-system CV2 train-sim-0,test,0,21,1,0.005681818181818182,0.1791359325605901,-0.2291252278516337,0.06889627873897552,0.019527902826666832,0.332206510712731,-1.1484381613930914
one_system,one-system CV2 train-sim-0,test,0,21,2,0.011363636363636364,0.11245720305504346,-0.2291252278516337,0.0819929838180542,0.03176146745681763,0.3542500985496244,-1.0967893656852823
one_system,one-system CV2 train-sim-0,test,0,21,3,0.017045454545454544,0.0538880112339828,-0.2291252278516337,0.09440571069717407,0.04336174577474594,0.3748556116015145,-1.0489873902002955
one_system,one-system CV2 train-sim-0,test,0,21,4,0.022727272727272728,0.005915604048902327,-0.2291252278516337,0.10670807957649231,0.054861269891262054,0.39515629843294864,-1.0020978026706668
one_system,one-system CV2 train-sim-0,test,0,21,5,0.028409090909090908,-0.025959012086179716,-0.2291252278516337,0.11820197105407715,0.06560779362916946,0.413984097773362,-0.958845804270565
one_system,one-system CV2 train-sim-0,test,0,21,6,0.03409090909090909,-0.05079253875120413,-0.2291252278516337,0.1298256516456604,0.07647567987442017,0.4330238531339461,-0.9151079992066435
one_system,one-system CV2 train-sim-0,test,0,21,7,0.03977272727272727,-0.06803180318031803,-0.2291252278516337,0.1409749835729599,0.08689845353364944,0.45136872414695217,-0.8728260657968008
one_system,one-system CV2 train-sim-0,test,0,21,8,0.045454545454545456,-0.08265004919645785,-0.2291252278516337,0.1524401307106018,0.09761460870504379,0.4703279184920741,-0.8289670208589879
one_system,one-system CV2 train-sim-0,test,0,21,9,0.05113636363636364,-0.09358054923911142,-0.2291252278516337,0.163606196641922,0.10805318504571915,0.48869219102736317,-0.7866542144503637
one_system,one-system CV2 train-sim-0,test,0,21,10,0.056818181818181816,-0.10280618935221611,-0.2291252278516337,0.17491509020328522,0.11862706393003464,0.5072004000873656,-0.7441646937351898
one_system,one-system CV2 train-sim-0,test,0,21,11,0.0625,-0.1111058127890897,-0.2291252278516337,0.18618428707122803,0.12915921211242676,0.5258793861056019,-0.7008796350867446
one_system,one-system CV2 train-sim-0,test,0,21,12,0.06818181818181818,-0.11801975006554226,-0.2291252278516337,0.19722536206245422,0.1394791603088379,0.5441290673299424,-0.6586759119806338
one_system,one-system CV2 train-sim-0,test,0,21,13,0.07386363636363637,-0.12441522826262301,-0.2291252278516337,0.20866721868515015,0.15017612278461456,0.5629181176261744,-0.6154334357173639
one_system,one-system CV2 train-sim-0,test,0,21,14,0.07954545454545454,-0.1299561945411659,-0.2291252278516337,0.21959707140922546,0.16039150953292847,0.5810147925930855,-0.5735313010559295
one_system,one-system CV2 train-sim-0,test,0,21,15,0.08522727272727272,-0.13517573894207252,-0.2291252278516337,0.23068398237228394,0.1707560271024704,0.5992519941074943,-0.531505977937675
one_system,one-system CV2 train-sim-0,test,0,21,16,0.09090909090909091,-0.13956382212325627,-0.2291252278516337,0.24174949526786804,0.18110089004039764,0.617436155997451,-0.48963325919920386
one_system,one-system CV2 train-sim-0,test,0,21,17,0.09659090909090909,-0.14386959603118354,-0.2291252278516337,0.25280943512916565,0.19143730401992798,0.6357766419784756,-0.44711850214515714
one_system,one-system CV2 train-sim-0,test,0,21,18,0.10227272727272728,-0.1476373370577281,-0.2291252278516337,0.26392465829849243,0.201827734708786,0.6540887377527254,-0.4048723650843673
one_system,one-system CV2 train-sim-0,test,0,21,19,0.10795454545454546,-0.15126374686475014,-0.2291252278516337,0.274943470954895,0.21212805807590485,0.6722411545542806,-0.36299604472568525
one_system,one-system CV2 train-sim-0,test,0,21,20,0.11363636363636363,-0.1542993297025555,-0.2291252278516337,0.28563493490219116,0.22211965918540955,0.6899931939630846,-0.32180719734365937
one_system,one-system CV2 train-sim-0,test,0,21,21,0.11931818181818182,-0.15762306119395542,-0.2291252278516337,0.296997606754303,0.2327420711517334,0.7086788249345277,-0.2787573429331154
one_system,one-system CV2 train-sim-0,test,0,21,22,0.125,-0.1601104209799862,-0.2291252278516337,0.3078269064426422,0.24286586046218872,0.7264872791352799,-0.2377285188494902
one_system,one-system CV2 train-sim-0,test,0,21,23,0.13068181818181818,-0.1626911871813547,-0.2291252278516337,0.31879162788391113,0.25311386585235596,0.74464019298805,-0.19569869215395386
one_system,one-system CV2 train-sim-0,test,0,21,24,0.13636363636363635,-0.16494373200732793,-0.2291252278516337,0.3296623229980469,0.2632755637168884,0.7625570854072756,-0.15435128284309663
one_system,one-system CV2 train-sim-0,test,0,21,25,0.14204545454545456,-0.16719361795682489,-0.2291252278516337,0.34056246280670166,0.2734653353691101,0.7804944324516976,-0.11300438432887461
one_system,one-system CV2 train-sim-0,test,0,21,26,0.14772727272727273,-0.16940792784812675,-0.2291252278516337,0.3515317142009735,0.28371670842170715,0.7986991017290839,-0.07077985018636035
one_system,one-system CV2 train-sim-0,test,0,21,27,0.1534090909090909,-0.17121867064684332,-0.2291252278516337,0.36241579055786133,0.2938924729824066,0.8165584368719143,-0.02970056864784354
one_system,one-system CV2 train-sim-0,test,0,21,28,0.1590909090909091,-0.17335800530821277,-0.2291252278516337,0.37334537506103516,0.30410799384117126,0.8346350074066669,0.012121754095076653
one_system,one-system CV2 train-sim-0,test,0,21,29,0.16477272727272727,-0.17487729175689332,-0.2291252278516337,0.3841646909713745,0.3142201602458954,0.8525440228161094,0.05358151629677721
one_system,one-system CV2 train-sim-0,test,0,21,30,0.17045454545454544,-0.1766819585201207,-0.2291252278516337,0.39530569314956665,0.3246327042579651,0.8709999928764725,0.09633198235567697
one_system,one-system CV2 train-sim-0,test,0,21,31,0.17613636363636365,-0.17805421463052357,-0.2291252278516337,0.40590304136276245,0.3345383405685425,0.8884940825967607,0.13675079106924848
one_system,one-system CV2 train-sim-0,test,0,21,32,0.18181818181818182,-0.17969554767082524,-0.2291252278516337,0.41729581356048584,0.345186710357666,0.9073406730263867,0.18036133434960178
one_system,one-system CV2 train-sim-0,test,0,21,33,0.1875,-0.18096204458255383,-0.2291252278516337,0.42788630723953247,0.3550853729248047,0.9248523973513181,0.22087000929745848
one_system,one-system CV2 train-sim-0,test,0,21,34,0.19318181818181818,-0.182458839821511,-0.2291252278516337,0.4388423264026642,0.36532720923423767,0.9428905393204494,0.26246429371304103
one_system,one-system CV2 train-sim-0,test,0,21,35,0.19886363636363635,-0.1836213081430109,-0.2291252278516337,0.44968223571777344,0.3754582405090332,0.9608531881681941,0.30408129378274573
one_system,one-system CV2 train-sim-0,test,0,21,36,0.20454545454545456,-0.18486173876400414,-0.2291252278516337,0.4606110453605652,0.3856729567050934,0.9789325863425926,0.34591711800484504
one_system,one-system CV2 train-sim-0,test,0,21,37,0.21022727272727273,-0.185906770914335,-0.2291252278516337,0.4714064598083496,0.3957638740539551,0.9967463364866669,0.38706207990681385
one_system,one-system CV2 train-sim-0,test,0,21,38,0.2159090909090909,-0.18701559725224046,-0.2291252278516337,0.4822794795036316,0.405927449464798,1.0146821541866058,0.4284788159398385
one_system,one-system CV2 train-sim-0,test,0,21,39,0.2215909090909091,-0.1880893300248139,-0.2291252278516337,0.4930858612060547,0.4160272479057312,1.032584021543974,0.469946164122506
one_system,one-system CV2 train-sim-0,test,0,21,40,0.22727272727272727,-0.18901920788713242,-0.2291252278516337,0.5038217306137085,0.4260616898536682,1.0503412171808346,0.5110312899009877
one_system,one-system CV2 train-sim-0,test,0,21,41,0.23295454545454544,-0.1901590825009249,-0.2291252278516337,0.5146803259849548,0.4362102448940277,1.0683317808033506,0.5527078097124019
one_system,one-system CV2 train-sim-0,test,0,21,42,0.23863636363636365,-0.1909191666355338,-0.2291252278516337,0.525674045085907,0.44648581743240356,1.0865089474994623,0.59475359815894
one_system,one-system CV2 train-sim-0,test,0,21,43,0.24431818181818182,-0.19189879576693833,-0.2291252278516337,0.5365431308746338,0.4566447138786316,1.1044894573344664,0.6363604454210829
one_system,one-system CV2 train-sim-0,test,0,21,44,0.25,-0.19266567607726598,-0.2291252278516337,0.547308623790741,0.46670621633529663,1.1223277135617988,0.6776874220125233
one_system,one-system CV2 train-sim-0,test,0,21,45,0.2556818181818182,-0.19366385421751156,-0.2291252278516337,0.5581820607185364,0.47687023878097534,1.1402613059121918,0.7190940718347303
one_system,one-system CV2 train-sim-0,test,0,21,46,0.26136363636363635,-0.1943335948247439,-0.2291252278516337,0.5689510703086853,0.48693645000457764,1.1580327325098678,0.7601433957103687
one_system,one-system CV2 train-sim-0,test,0,21,47,0.26704545454545453,-0.19511516635139647,-0.2291252278516337,0.5797594785690308,0.4970371723175049,1.1759875259670465,0.8018171547562236
one_system,one-system CV2 train-sim-0,test,0,21,48,0.2727272727272727,-0.19579215741820202,-0.2291252278516337,0.5907018184661865,0.5072652697563171,1.1940517508880681,0.8435542766481312
one_system,one-system CV2 train-sim-0,test,0,21,49,0.2784090909090909,-0.1965974342006959,-0.2291252278516337,0.6016830205917358,0.5175289511680603,1.212218021504809,0.885591463133709
one_system,one-system CV2 train-sim-0,test,0,21,50,0.2840909090909091,-0.1972742866705715,-0.2291252278516337,0.6122810244560242,0.5274331569671631,1.2298175944696474,0.9264311316985463
one_system,one-system CV2 train-sim-0,test,0,21,51,0.2897727272727273,-0.1979369604003035,-0.2291252278516337,0.6230126023292542,0.537463366985321,1.2475789722322044,0.9675450372349594
one_system,one-system CV2 train-sim-0,test,0,21,52,0.29545454545454547,-0.19865038818938816,-0.2291252278516337,0.6338661909103394,0.5476067066192627,1.2655886266604481,1.009312082920843
one_system,one-system CV2 train-sim-0,test,0,21,53,0.30113636363636365,-0.1992501233349778,-0.2291252278516337,0.6447006464004517,0.5577352046966553,1.2834112380119436,1.0503831961855852
one_system,one-system CV2 train-sim-0,test,0,21,54,0.3068181818181818,-0.19990703799821824,-0.2291252278516337,0.6556316018104553,0.5679493546485901,1.3016255861217232,1.0927537863271706
one_system,one-system CV2 train-sim-0,test,0,21,55,0.3125,-0.20040310696595456,-0.2291252278516337,0.6662001013755798,0.5778255462646484,1.319198714132011,1.133570127975645
one_system,one-system CV2 train-sim-0,test,0,21,56,0.3181818181818182,-0.2010813233605065,-0.2291252278516337,0.6772748231887817,0.5881780385971069,1.3374480689730404,1.1756782953022373
one_system,one-system CV2 train-sim-0,test,0,21,57,0.32386363636363635,-0.20146960342723996,-0.2291252278516337,0.688042402267456,0.5982414484024048,1.355291947907991,1.2170219598815653
one_system,one-system CV2 train-sim-0,test,0,21,58,0.32954545454545453,-0.202075388346451,-0.2291252278516337,0.6988294124603271,0.6083213090896606,1.3732553701899235,1.2587902346569635
one_system,one-system CV2 train-sim-0,test,0,21,59,0.3352272727272727,-0.20246736327138337,-0.2291252278516337,0.7095875144004822,0.6183750629425049,1.3911243458791107,1.3002610142339606
one_system,one-system CV2 train-sim-0,test,0,21,60,0.3409090909090909,-0.20305882352941176,-0.2291252278516337,0.7204313278198242,0.6285074353218079,1.4092113700137765,1.3423654798316598
one_system,one-system CV2 train-sim-0,test,0,21,61,0.3465909090909091,-0.20347322224507988,-0.2291252278516337,0.7310609817504883,0.6384431719779968,1.4267637310156824,1.382927304072462
one_system,one-system CV2 train-sim-0,test,0,21,62,0.3522727272727273,-0.20408851706922143,-0.2291252278516337,0.7420955300331116,0.6487550139427185,1.4451051059555562,1.4255167475738109
one_system,one-system CV2 train-sim-0,test,0,21,63,0.35795454545454547,-0.204501693114667,-0.2291252278516337,0.7527763843536377,0.6587381362915039,1.4627661418443285,1.4663706408101511
one_system,one-system CV2 train-sim-0,test,0,21,64,0.36363636363636365,-0.2049868058789409,-0.2291252278516337,0.7637923955917358,0.6690359711647034,1.480907288468544,1.5082096459277103
one_system,one-system CV2 train-sim-0,test,0,21,65,0.3693181818181818,-0.20547636667846456,-0.2291252278516337,0.7744025588035583,0.6789510250091553,1.4985533813912975,1.5492016715369985
one_system,one-system CV2 train-sim-0,test,0,21,66,0.375,-0.20589866277964383,-0.2291252278516337,0.7852384448051453,0.6890759468078613,1.5166293934457529,1.5912842145521324
one_system,one-system CV2 train-sim-0,test,0,21,67,0.3806818181818182,-0.20629755355261617,-0.2291252278516337,0.7959024906158447,0.6990419626235962,1.5343339637468647,1.63235964271154
one_system,one-system CV2 train-sim-0,test,0,21,68,0.38636363636363635,-0.20665554333868996,-0.2291252278516337,0.8066993355751038,0.7091312408447266,1.5523021405396218,1.6741194218428
one_system,one-system CV2 train-sim-0,test,0,21,69,0.39204545454545453,-0.20713013828376586,-0.2291252278516337,0.8175786733627319,0.719300389289856,1.5702653847250536,1.7156283647457808
one_system,one-system CV2 train-sim-0,test,0,21,70,0.3977272727272727,-0.2074417631989723,-0.2291252278516337,0.8280757665634155,0.7291092872619629,1.587748640461618,1.7562845827492062
one_system,one-system CV2 train-sim-0,test,0,21,71,0.4034090909090909,-0.2079541103354835,-0.2291252278516337,0.8389409780502319,0.739263117313385,1.6057965822163753,1.7981724979954983
one_system,one-system CV2 train-sim-0,test,0,21,72,0.4090909090909091,-0.20826344261699886,-0.2291252278516337,0.8497391939163208,0.7493547201156616,1.6237137245421511,1.8397239298697592
one_system,one-system CV2 train-sim-0,test,0,21,73,0.4147727272727273,-0.20870156843085297,-0.2291252278516337,0.8606107234954834,0.759514570236206,1.641766252616033,1.8816125260195857
one_system,one-system CV2 train-sim-0,test,0,21,74,0.42045454545454547,-0.20899212976700154,-0.2291252278516337,0.8710548877716064,0.7692739963531494,1.6591620166676582,1.922066402930973
one_system,one-system CV2 train-sim-0,test,0,21,75,0.42613636363636365,-0.20943557999958176,-0.2291252278516337,0.8821016550064087,0.7795976400375366,1.677504130851013,1.9646245823325668
one_system,one-system CV2 train-sim-0,test,0,21,76,0.4318181818181818,-0.20972945457547137,-0.2291252278516337,0.8927602767944336,0.7895578742027283,1.695236108018424,2.0058250295016364
one_system,one-system CV2 train-sim-0,test,0,21,77,0.4375,-0.2101093081675606,-0.2291252278516337,0.9035698175430298,0.7996609210968018,1.7131280871132901,2.0472439042873205
one_system,one-system CV2 train-sim-0,test,0,21,78,0.4431818181818182,-0.21042507272215447,-0.2291252278516337,0.914369523525238,0.8097547292709351,1.7310061756307822,2.0886346643305806
one_system,one-system CV2 train-sim-0,test,0,21,79,0.44886363636363635,-0.21075966119640022,-0.2291252278516337,0.9251440763473511,0.8198209404945374,1.7490514847948977,2.1307659735303677
one_system,one-system CV2 train-sim-0,test,0,21,80,0.45454545454545453,-0.21105389722411,-0.2291252278516337,0.9359327554702759,0.8299033641815186,1.766966416056944,2.1723352584540017
one_system,one-system CV2 train-sim-0,test,0,21,81,0.4602272727272727,-0.2113874134359087,-0.2291252278516337,0.9467161297798157,0.8399798274040222,1.7849237801995037,2.214089441275453
one_system,one-system CV2 train-sim-0,test,0,21,82,0.4659090909090909,-0.2117383044104709,-0.2291252278516337,0.9574686288833618,0.8500256538391113,1.8029209606320786,2.2560896617484776
one_system,one-system CV2 train-sim-0,test,0,21,83,0.4715909090909091,-0.21199314749266251,-0.2291252278516337,0.9681341648101807,0.8599942922592163,1.8205651596362933,2.2969189938415706
one_system,one-system CV2 train-sim-0,test,0,21,84,0.4772727272727273,-0.21234355843493088,-0.2291252278516337,0.9790136814117432,0.8701612949371338,1.8386468715418105,2.338902164135696
one_system,one-system CV2 train-sim-0,test,0,21,85,0.48295454545454547,-0.21255188954829188,-0.2291252278516337,0.9895689487457275,0.8800257444381714,1.8561661503979394,2.379539784158169
one_system,one-system CV2 train-sim-0,test,0,21,86,0.48863636363636365,-0.21292632372338421,-0.2291252278516337,1.000460147857666,0.8902014493942261,1.8743804552692893,2.42202156212913
one_system,one-system CV2 train-sim-0,test,0,21,87,0.4943181818181818,-0.213139379082022,-0.2291252278516337,1.0108654499053955,0.899924635887146,1.8917076725358735,2.4623096125308823
one_system,one-system CV2 train-sim-0,test,0,21,88,0.5,-0.21348381348381348,-0.2291252278516337,1.0220208168029785,0.9103490114212036,1.9102688782199366,2.505441545787649
one_system,one-system CV2 train-sim-0,test,0,21,89,0.5056818181818182,-0.21366020403968025,-0.2291252278516337,1.0324959754943848,0.9201376438140869,1.9277038044616002,2.54596553664153
one_system,one-system CV2 train-sim-0,test,0,21,90,0.5113636363636364,-0.21397374840283423,-0.2291252278516337,1.0433132648468018,0.9302437901496887,1.9458202716678659,2.5882622839970892
one_system,one-system CV2 train-sim-0,test,0,21,91,0.5170454545454546,-0.21418478011120812,-0.2291252278516337,1.0539551973342896,0.9401898384094238,1.9634524507749949,2.629109564943654
one_system,one-system CV2 train-sim-0,test,0,21,92,0.5227272727272727,-0.21450161356301986,-0.2291252278516337,1.0648694038391113,0.9503864049911499,1.9817376411150804,2.6718109519565925
one_system,one-system CV2 train-sim-0,test,0,21,93,0.5284090909090909,-0.2147180988888077,-0.2291252278516337,1.0755804777145386,0.9603977799415588,1.9994482802223277,2.7127789692701025
