split,sim_idx,final_p_ratio,mean_frame_p_ratio,frames,mean_z0,final_z0,slope_z0,range_z0,mean_z1,final_z1,slope_z1,range_z1,mean_z0_aligned,final_z0_aligned,slope_z0_aligned,range_z0_aligned,mean_z1_aligned,final_z1_aligned,slope_z1_aligned,range_z1_aligned,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
test,41,-0.3405376290549624,-0.3059434529559959,113,0.7564929192143995,1.4664884805679321,1.4503721911460161,1.4503721911460161,0.6688278048356946,1.3322025537490845,1.3554300777614117,1.3554300777614117,1.1308871428294915,2.317143664256245,2.408229877622195,2.408229877622195,0.12604237948220998,2.890890012058474,5.587720893239596,5.587720893239596,108,309,0.05347871235721703,5.722222222222222,0.8146043499230656,7.0,11.17959976196289,11.265180587768555,0.9924030666762159,2.6730433259774182,3.2656523328503027,0.3531983494758606,14.34158706665039,0.840924698075816,0.34749840582198327,0.31443163752555847,2.830993890762329
test,42,-0.4103403225186684,-0.34648161033718927,164,0.8019883574281887,1.5449589490890503,1.53061743080616,1.53061743080616,0.708358375474856,1.4022642374038696,1.4301851261407137,1.4301851261407137,1.359027646666042,2.61461614655896,2.5535949256104025,2.5535949256104025,0.9128185515078961,3.8631297405833447,5.945458739441015,5.945458739441015,228,656,0.025349717907102557,5.754385964912281,0.8225058364723539,8.0,16.446571350097656,16.394460678100586,1.0031785535993067,2.7974058679509453,4.336743937337812,0.31644684076309204,21.93460464477539,0.838953479443018,0.3439657169869417,0.3624790608882904,3.1600773334503174
test,43,0.17903333525441312,0.18359910267698812,158,1.4919427886039396,2.9055566787719727,2.833748698234558,2.833748698234558,1.337412346861785,2.658139705657959,2.6476252507418394,2.6476252507418394,3.308620068874425,5.67373052359657,4.737140930740742,4.737140930740742,6.792671344328569,12.310565904950188,11.04525358987521,11.04525358987521,212,609,0.027228829473307698,5.745283018867925,0.7404909227619022,7.0,15.856040000915527,15.929590225219727,0.9953827924469925,2.601594963831267,4.19533575540374,0.4445949196815491,22.163915634155273,0.8811045643339799,0.26484113725613195,0.4425136148929596,2.351473569869995
test,44,-0.10055141793182469,-0.08005225884575015,146,1.2287877085427308,2.387800931930542,2.340313035994768,2.340313035994768,1.1013615846838036,2.185101270675659,2.188266960904002,2.188266960904002,2.366976439947661,4.260972858127557,3.8270472337352692,3.8270472337352692,3.756403784370835,8.099592805124477,8.780451465601915,8.780451465601915,180,522,0.03240223463687151,5.8,0.7483314773547882,7.0,14.665240287780762,14.678279876708984,0.9991116405302427,2.649390407848632,3.9470263156233254,0.3363181948661804,19.441753387451172,0.8734636513437805,0.3484433278268003,0.42479485273361206,2.9730582237243652
test,45,0.34223353528925654,0.34161619766400647,121,1.4019349584094256,2.742302656173706,2.6858788169920444,2.6858788169920444,1.2594800431065816,2.5117406845092773,2.509477501735091,2.509477501735091,2.843234634066261,5.087505102122011,4.489443432274193,4.489443432274193,5.179881796237051,10.418711267289751,10.466868255516218,10.466868255516218,124,354,0.046420141620771044,5.709677419354839,0.7908161723955652,8.0,12.057600021362305,12.057929992675781,0.9999726344974903,2.482913467675279,3.4298043848898887,0.7805022597312927,15.79170036315918,0.863086634268195,0.11872187789985876,0.6401074528694153,1.2812525033950806
test,46,-0.2944754113699857,-0.25943477130903264,122,0.8547996059365448,1.647397756576538,1.6108797416090965,1.6108797416090965,0.7555821128418577,1.495983600616455,1.5049027921631932,1.5049027921631932,1.5555672936120384,2.8875953384590605,2.701713393839502,2.701713393839502,1.5524703249458545,4.670081491233127,6.314182376046594,6.314182376046594,128,367,0.04515255905511811,5.734375,0.7953416620390258,7.0,11.999689102172852,12.156139373779297,0.9871299376557078,2.519888531203491,3.2534207625219,0.2856326997280121,11.982575416564941,0.8516810326875068,0.3758688616618708,0.43808984756469727,3.5010499954223633
test,47,-0.42437712851765547,-0.36420990651128754,177,0.7466266599752135,1.4236860275268555,1.398432545363903,1.398432545363903,0.6550731902552694,1.2878634929656982,1.3076514452695847,1.3076514452695847,1.346169293215197,2.4677376187126563,2.2831058085495184,2.2831058085495184,1.0163653521336413,3.6142493820905877,5.231806846118246,5.231806846118246,264,756,0.021776702385067404,5.7272727272727275,0.74965556829412,7.0,17.6837100982666,17.74681854248047,0.9964439573176,2.802710681601807,4.5552289817090275,0.28204429149627686,23.455350875854492,0.8586354150816247,0.4035165857608769,0.32002905011177063,3.5455315113067627
test,48,0.3629131029241631,0.3612809741326854,158,1.4325254543484012,2.786576986312866,2.7135328203439713,2.7135328203439713,1.2846270431233924,2.548797130584717,2.5336943734437227,2.5336943734437227,3.069838699939187,5.381721959171225,4.618482577217273,4.618482577217273,6.002251229157024,11.473691503455104,10.906497288439134,10.906497288439134,212,611,0.027318250916569795,5.764150943396227,0.753005134068203,8.0,15.707809448242188,15.832229614257812,0.9921413364354205,2.4593872524517453,4.04123382094735,0.74392169713974,21.420312881469727,0.863744339263966,0.12159979641558592,0.6263220310211182,1.3442662954330444
test,49,-0.44952385768512343,-0.3908579563642581,169,0.7428819680994255,1.4441912174224854,1.4432454984635115,1.4432454984635115,0.6514226868197587,1.3075330257415771,1.3507783003151417,1.3507783003151417,1.3476634920154325,2.475900196274569,2.293782297523244,2.293782297523244,1.032842192220898,3.5895218193790654,5.149064812834146,5.149064812834146,240,693,0.02416317991631799,5.775,0.7687923430073084,7.0,16.9298095703125,16.86294174194336,1.0039653714869228,2.8408919051612096,4.4578316774830995,0.3234569728374481,21.95314598083496,0.8558670291394899,0.3945342738486216,0.31828755140304565,3.0914037227630615
test,50,-0.0696914335517825,-0.04456290885855718,159,1.1657833189428228,2.264920949935913,2.2216315157711506,2.2216315157711506,1.0433818079742059,2.0703201293945312,2.0756574403494596,2.0756574403494596,2.2163632466806966,4.054127404709526,3.7166875980903247,3.7166875980903247,3.329342146900203,7.614912272321845,8.670652217091037,8.670652217091037,212,610,0.027273540194938745,5.754716981132075,0.8277193120393906,8.0,15.85042953491211,15.962320327758789,0.9929903177890685,2.675000410197211,4.2079026423359895,0.3914461135864258,21.6278076171875,0.8612220459785618,0.3027656956797269,0.3906983733177185,2.554533004760742
test,51,0.1984530464851873,0.20304961852617273,180,1.5169986958305042,2.963282346725464,2.899330660700798,2.899330660700798,1.363007988490992,2.7132599353790283,2.7069332767277956,2.7069332767277956,3.2388463573396558,5.709631852562021,4.947244343198236,4.947244343198236,6.442887594304874,12.292736073407543,11.703486630292703,11.703486630292703,272,786,0.021326242674191448,5.779411764705882,0.7735629605786711,8.0,17.96860122680664,18.070411682128906,0.9943659028298203,2.592856887225583,4.513766880064555,0.28609463572502136,24.540124893188477,0.870834632570507,0.23890662012586736,0.4644193947315216,3.4951531887054443
test,52,0.037337759212293,0.046868585908153924,138,1.3095687731722558,2.6079862117767334,2.6105505600571632,2.6105505600571632,1.1746334203424444,2.3877756595611572,2.43903386965394,2.43903386965394,2.614596951033812,4.78483000742167,4.366737525370924,4.366737525370924,4.522402639788791,9.582053219421429,10.186158037585,10.186158037585,160,460,0.036163522012578615,5.75,0.733143914930759,7.0,13.709230422973633,13.811869621276855,0.9925687686665454,2.497821477768214,3.6351394787738585,0.291751891374588,18.516963958740234,0.8545383555733639,0.2646469886320621,0.45118895173072815,3.427288770675659
test,53,-0.05223121954639464,-0.03675738815773637,121,1.270202385061536,2.4958279132843018,2.4660392440855503,2.4660392440855503,1.1316439782631051,2.276658058166504,2.3038286436349154,2.3038286436349154,2.866006077943903,4.920546715574199,4.134640459208688,4.134640459208688,5.640127590236171,10.440068120098854,9.660879682975596,9.660879682975596,124,358,0.046944662995017046,5.774193548387097,0.7496096799111132,7.0,12.102849960327148,11.951820373535156,1.0126365341907595,2.5895849515023177,3.448553060233336,0.22790060937404633,15.31549072265625,0.8722586329589342,0.35677241179262,0.4852999448776245,4.387902736663818
test,54,0.34876936421668947,0.3487309873346436,158,1.3919057930949368,2.7350118160247803,2.691564317792654,2.691564317792654,1.2452996777358782,2.497652769088745,2.5099547868594527,2.5099547868594527,3.0722205552207558,5.447063951300862,4.745969551248766,4.745969551248766,6.125575345234032,11.879971218616884,11.478903667871279,11.478903667871279,212,607,0.027139408030045605,5.726415094339623,0.7834733847922477,7.0,15.767240524291992,15.708620071411133,1.003731737900234,2.3394932850974395,3.8655308966504682,0.7785652279853821,21.13717269897461,0.8658265706145587,0.12164774342576168,0.6383066773414612,1.2843754291534424
test,55,0.20504416643351053,0.2090354074353703,178,1.5008323505269678,2.952324390411377,2.908413965255022,2.908413965255022,1.3478374339828498,2.7026658058166504,2.714795673266053,2.714795673266053,3.215194978514814,5.709497572721899,4.994326270595373,4.994326270595373,6.393394346942413,12.322892239101225,11.866711902884813,11.866711902884813,268,769,0.02149365531891106,5.7388059701492535,0.7719823723686567,7.0,17.85464096069336,17.88661003112793,0.998212681420407,2.4369260729211826,4.269577593425592,0.38428524136543274,23.7636661529541,0.8724202511757031,0.2240678068999651,0.49035635590553284,2.6020150184631348
test,56,0.40844515428566636,0.4061370098817758,130,1.3789935859063498,2.6960530281066895,2.6419045962393284,2.6419045962393284,1.2342464002852256,2.4633116722106934,2.465612104162574,2.465612104162574,2.998988798666171,5.276745644751772,4.557941467205854,4.557941467205854,5.8682866152179205,11.30659254511567,10.864532025988181,10.864532025988181,144,411,0.03991841491841492,5.708333333333333,0.8154327412825386,7.0,13.006030082702637,13.073270797729492,0.9948566264657707,2.42451887728234,3.5331317920955385,0.7881892323493958,17.548673629760742,0.8639379046549183,0.11917996675122024,0.6291825771331787,1.2687265872955322
test,57,-0.02490996528939263,-0.008477548897535802,123,1.2499892213116817,2.4547600746154785,2.4259362034499645,2.4259362034499645,1.116635608297538,2.242969274520874,2.2678511515259743,2.2678511515259743,2.634121195369763,4.61269508416081,3.9913940518077275,3.9913940518077275,4.7675287971159355,9.321468426211087,9.199189691769595,9.199189691769595,128,369,0.0453986220472441,5.765625,0.8147504890302306,7.0,11.9621000289917,11.986949920654297,0.9979269212078896,2.485863863048838,3.394816997131569,0.2868203818798065,16.427879333496094,0.8657795805433578,0.3288908505789395,0.4401128590106964,3.486248254776001
test,58,0.15807421313403752,0.16311917509985716,183,1.478561079241539,2.883481740951538,2.8173000812530518,2.8173000812530518,1.3259798437255166,2.6380198001861572,2.631094291806221,2.631094291806221,3.2315665534026086,5.6110198214581875,4.7690495243752595,4.7690495243752595,6.521383038808386,12.121103198959247,11.21919300529279,11.21919300529279,284,820,0.02040511620962524,5.774647887323944,0.7862763571540736,8.0,18.300180435180664,18.354759216308594,0.9970264507158756,2.528045479553502,4.468030030199445,0.2874983549118042,24.461580276489258,0.8712438290439001,0.25909754045939437,0.5117464065551758,3.4783318042755127
test,59,-0.0313026174804837,-0.013743373497623503,172,1.2883496290332703,2.530074119567871,2.5035695619881153,2.5035695619881153,1.150971280437959,2.311398506164551,2.3395266830921173,2.3395266830921173,2.775151620536573,4.8376197290591385,4.165050551951813,4.165050551951813,5.225220098876937,10.011833191920534,9.677614222495412,9.677614222495412,248,705,0.02301815332375604,5.685483870967742,0.7445168977465701,7.0,17.147199630737305,17.061180114746094,1.0050418268497654,2.5934546866738204,4.320214622702351,0.2561362683773041,22.773555755615234,0.8689485492435753,0.31348860893661923,0.4359150230884552,3.9043197631835938
test,60,-0.3733590050206568,-0.3322949371316906,123,0.7772475251458525,1.509515643119812,1.491541974246502,1.491541974246502,0.6772637124196058,1.361372709274292,1.3936827033758163,1.3936827033758163,1.7253279588751944,2.9526708771809616,2.487939932446363,2.487939932446363,2.449972199123134,5.317075266595797,5.791817598031104,5.791817598031104,128,364,0.04478346456692913,5.6875,0.8172935519138763,7.0,12.247579574584961,12.355110168457031,0.9912966705755001,2.6220816238732128,3.4266453778966333,0.28780946135520935,15.12939167022705,0.8652229901034754,0.3933112235056981,0.3916986882686615,3.4746179580688477
test,61,-0.5734598575106268,-0.5043009875597068,111,0.5112705653751487,0.9859973192214966,0.9924195799976587,0.9924195799976587,0.4351528055445702,0.880744993686676,0.931798666715622,0.931798666715622,0.9538880651954151,1.6429491233830888,1.4259204924703672,1.4259204924703672,0.10365574209970536,1.5351330296755314,2.9341420374653264,2.9341420374653264,104,298,0.05563853622106049,5.730769230769231,0.7368170792564621,7.0,11.158300399780273,11.03557014465332,1.0111213334262041,2.706374246302067,3.2172828082188727,0.3498660922050476,14.59602165222168,0.8610216283158167,0.43494146179566545,0.29531916975975037,2.8583898544311523
test,62,-0.4204057219757763,-0.3738609363873425,169,0.7082485870937624,1.3708813190460205,1.358302004635334,1.358302004635334,0.6232389276020626,1.2423001527786255,1.2694976106286049,1.2694976106286049,1.0764625770874896,2.186687116613212,2.2496956346426216,2.2496956346426216,0.04308710057847957,2.6359242391954822,5.210333735950874,5.210333735950874,240,691,0.02409344490934449,5.758333333333334,0.7905254932989546,8.0,16.96908950805664,16.701038360595703,1.016049968970395,2.6880789343941576,4.2620843315824954,0.32705917954444885,22.568992614746094,0.8386063773276664,0.3668876355605941,0.33173996210098267,3.0576229095458984
test,63,-0.06000701508242722,-0.03882700918997809,161,1.142250583038567,2.220841407775879,2.176830243319273,2.176830243319273,1.021513084666977,2.029567003250122,2.0344498697668314,2.0344498697668314,2.17097661107612,3.9584076712609417,3.608527022996438,3.608527022996438,3.2133845146422044,7.35481149264065,8.362719666652495,8.362719666652495,220,629,0.026110419261104193,5.718181818181818,0.8647839265790161,8.0,16.06616973876953,15.915800094604492,1.0094478218670273,2.517685099275389,4.027639533684778,0.33540666103363037,21.56450080871582,0.8568417013449585,0.3107453518219913,0.35383686423301697,2.981243371963501
test,64,0.3664375008215793,0.36529021091733066,124,1.406052578871529,2.7633426189422607,2.7211061976850033,2.7211061976850033,1.2580457862706915,2.5245678424835205,2.539301570504904,2.539301570504904,3.1199598212177384,5.471684616749695,4.70618529926432,4.70618529926432,6.277251446774601,11.899274848025556,11.236729170969507,11.236729170969507,132,380,0.043950959981494335,5.757575757575758,0.8627055057870764,8.0,12.45322036743164,12.158269882202148,1.0242592480745352,2.32092486933658,3.2931795622383877,0.8040054440498352,16.700851440429688,0.8616651130350013,0.12010105936442542,0.6250921487808228,1.243803858757019
test,65,-0.12283631741223562,-0.10234194325541643,158,1.0488335426330944,2.0391273498535156,2.0034641288220882,2.0034641288220882,0.9322922473737993,1.8580456972122192,1.872819977812469,1.872819977812469,2.113907727943048,3.743662827704909,3.3008632883097335,3.3008632883097335,3.246365794314618,7.003275958894253,7.6154527198359165,7.6154527198359165,212,602,0.02691585442189037,5.679245283018868,0.7776011711318821,7.0,15.778850555419922,15.762090682983398,1.0010633026273994,2.590394287905424,4.083713999935713,0.24615487456321716,21.44971466064453,0.8671852617069732,0.3563228972548682,0.3998429775238037,4.062446117401123
test,66,-0.5381298285827363,-0.4852477472644556,123,0.6299690118710685,1.2063813209533691,1.1864663064479828,1.1864663064479828,0.5458326802657145,1.082375168800354,1.1051984056830406,1.1051984056830406,1.1636746001100955,2.2299763987238053,2.154029523218478,2.154029523218478,0.6118347569856987,3.270174490195865,5.308304731875467,5.308304731875467,128,364,0.04478346456692913,5.6875,0.8172935519138763,7.0,12.37894058227539,12.38521957397461,0.9994930254032466,2.7674922155482427,3.521430544836049,0.2962277829647064,14.564435958862305,0.8476186321823151,0.3784052313006701,0.32268938422203064,3.3758857250213623
test,67,0.15301959837093992,0.1579656217894242,157,1.4479150021816516,2.8754966259002686,2.861723080277443,2.861723080277443,1.2950954860503412,2.6277730464935303,2.671464405953884,2.671464405953884,3.295352756810435,5.740020724547378,4.90130800716882,4.90130800716882,6.862832009674206,12.66040747977948,11.624751169214708,11.624751169214708,208,606,0.02814938684503902,5.826923076923077,0.7837570720121091,8.0,15.777189254760742,15.605569839477539,1.0109973180760792,2.5270030017536467,4.054747357386601,0.4182542562484741,21.06146812438965,0.864303645767001,0.21574078727163162,0.44842493534088135,2.3909060955047607
test,68,0.16470512886983094,0.16955336797617443,172,1.499065569861857,2.931011199951172,2.871110986918211,2.871110986918211,1.3486695137134819,2.686161756515503,2.6817568372935057,2.6817568372935057,3.085387956703553,5.499680189129421,4.839283090004077,4.839283090004077,5.8781757258603085,11.54180442814446,11.349906206787686,11.349906206787686,248,711,0.023214052500979496,5.733870967741935,0.7942217835184278,8.0,17.146320343017578,17.22245979309082,0.9955790606575382,2.5761586670382615,4.360024028065713,0.44615110754966736,22.93587303161621,0.8654607248541004,0.2214590110557932,0.5041572451591492,2.241269111633301
test,69,-0.24695770209211376,-0.21607532230035345,121,0.7491835438346198,1.4726386070251465,1.47268779668957,1.47268779668957,0.6599949926738281,1.3360868692398071,1.3764349594712257,1.3764349594712257,1.221033372783699,2.422552225977349,2.437615876145939,2.437615876145939,0.5077539554060616,3.2960600539591045,5.642969471486362,5.642969471486362,124,355,0.04655127196433255,5.725806451612903,0.7863626931128328,8.0,12.0548095703125,12.076519966125488,0.9982022639076583,2.5612455390708546,3.32583111260913,0.35217875242233276,15.746223449707031,0.8363386904689628,0.32266296327197386,0.39025813341140747,2.839524984359741
test,70,-0.1806314739996638,-0.15306630621655967,183,1.0322317238388166,2.0197536945343018,2.0002216398715973,2.0002216398715973,0.9150457738343972,1.8387949466705322,1.8709450587630272,1.8709450587630272,2.174804347969586,3.7700109655253304,3.2364513610734216,3.2364513610734216,3.5368962426262,7.163126613407385,7.366421356794028,7.366421356794028,284,819,0.020380231921564722,5.767605633802817,0.8193564372334338,8.0,18.447490692138672,18.33517074584961,1.0061259285689765,2.821923438536961,4.758825425309741,0.19931279122829437,24.62363624572754,0.861266965030605,0.3600725604438693,0.3695596158504486,5.017313480377197
test,71,-0.4991540889734968,-0.4357748004710792,180,0.6419255652102746,1.2533748149871826,1.2620911467820406,1.2620911467820406,0.5539699785307878,1.1250147819519043,1.1794779226183891,1.1794779226183891,1.338673890743849,2.373284510815386,2.095403878004658,2.095403878004658,1.2796070200306875,3.7128109446060975,4.861545634460946,4.861545634460946,272,775,0.021027783807249838,5.698529411764706,0.7935387323396277,8.0,17.972599029541016,17.864900588989258,1.0060284936943973,2.7117695429248196,4.442088897159875,0.3285377621650696,24.18073081970215,0.8462510059725854,0.38127953428011496,0.28638532757759094,3.0438108444213867
test,72,0.20470544269913032,0.2083471848798589,134,1.5053039865651683,2.9435110092163086,2.8823802806437016,2.8823802806437016,1.3589171243053098,2.702263593673706,2.6923005264252424,2.6923005264252424,2.8700415932833385,5.294592020952686,4.857377204642945,4.857377204642945,4.99775736138683,10.684954342080736,11.39084727572755,11.39084727572755,152,437,0.0380794701986755,5.75,0.8829525826214535,8.0,13.39447021484375,13.36111068725586,1.002496763058756,2.391769140345008,3.511374993090531,0.5215956568717957,18.00799560546875,0.8658033123823816,0.19481599504405334,0.5249372720718384,1.9172333478927612
test,73,-0.4669767574585872,-0.4069434114373807,147,0.5665209551094746,1.098671317100525,1.110955074429512,1.110955074429512,0.4887887696247725,0.9872664213180542,1.0410787910223007,1.0410787910223007,0.9433246758910909,1.767542738041401,1.6991726867412034,1.6991726867412034,-0.09343575621174582,1.7187988396480396,3.697099453113127,3.697099453113127,184,523,0.03106438583986695,5.684782608695652,0.7998552562819665,8.0,14.640619277954102,14.613519668579102,1.0018544204263993,2.740650199054532,3.997961674369279,0.29181042313575745,19.68142318725586,0.8455315007762289,0.37314806367844905,0.3103589415550232,3.4268555641174316
test,74,-0.31002572813366264,-0.2670819998532097,159,0.8708156763616973,1.666597604751587,1.6287809237837791,1.6287809237837791,0.7716669576043416,1.5149322748184204,1.5215476024895906,1.5215476024895906,1.525080367172498,2.868093518698766,2.7357568503851954,2.7357568503851954,1.3854394705429731,4.538152507762764,6.400459705022358,6.400459705022358,212,610,0.027273540194938745,5.754716981132075,0.8277193120393906,8.0,15.787769317626953,15.882320404052734,0.9940467712512805,2.67506665250317,4.1539329961404325,0.29884257912635803,21.6320858001709,0.8507134486417302,0.341537159700037,0.31937527656555176,3.3462793827056885
test,75,0.34077803793200123,0.3398729301625456,141,1.4771689208528251,2.895554304122925,2.8421900384128094,2.8421900384128094,1.3247595153854672,2.648606061935425,2.6529269125312567,2.6529269125312567,3.2251318806490485,5.666627098897207,4.883338949282449,4.883338949282449,6.499497343588336,12.310118380180075,11.607458761045192,11.607458761045192,168,484,0.03450242372398061,5.761904761904762,0.7656159614673108,7.0,14.053150177001953,14.163829803466797,0.9921857556889201,2.4221778308803383,3.7372984510921587,0.7288114428520203,19.119014739990234,0.8631891196916911,0.12415048536942128,0.6328815221786499,1.3721193075180054
test,76,-0.5497968824564992,-0.49856568014285163,134,0.5833869762440671,1.1145368814468384,1.0986713953316212,1.0986713953316212,0.5123762974042946,1.0088366270065308,1.0274921786040068,1.0274921786040068,0.5715010198955438,1.449358255767982,1.78643017451247,1.78643017451247,-1.6306646730887038,0.39931719264963306,4.081168641939605,4.081168641939605,152,437,0.0380794701986755,5.75,0.7186427265484934,8.0,13.476289749145508,13.419219970703125,1.0042528387318321,2.820043243791746,3.78518856027866,0.2699592709541321,16.46200942993164,0.839528383802222,0.4215003889253375,0.3510807454586029,3.7041521072387695
test,77,0.012487869430966034,0.02578018718229534,119,1.2776937178891747,2.5170905590057373,2.497136674821377,2.497136674821377,1.1392502429887277,2.2973785400390625,2.333273157477379,2.333273157477379,2.847517567611375,4.912438312139701,4.166720293504495,4.166720293504495,5.545055820769712,10.348017171223958,9.702324389586053,9.702324389586053,120,340,0.047619047619047616,5.666666666666667,0.8096638534327412,7.0,11.908710479736328,11.899209976196289,1.0007984146476148,2.4849216404206613,3.31135191516783,0.3268093764781952,15.57825756072998,0.8672316878157503,0.28573862449397086,0.49655672907829285,3.0595016479492188
test,78,0.0037402536317093908,0.014737082568343994,115,1.2721279557632363,2.495776653289795,2.4583320133388042,2.4583320133388042,1.1366126282383566,2.2799439430236816,2.2968990206718445,2.2968990206718445,2.707284382403811,4.75012967918034,4.107890407067698,4.107890407067698,4.998698390050845,9.757310200931531,9.575274548117852,9.575274548117852,112,323,0.051962676962676965,5.767857142857143,0.7194013242315603,7.0,11.503820419311523,11.150720596313477,1.0316660990604307,2.4152542031586353,3.153275718227616,0.3147130012512207,15.37569808959961,0.8683490189420918,0.32398849733125246,0.4572555422782898,3.177569627761841
test,79,-0.4733047013994222,-0.42512715366692466,161,0.563279106218067,1.0781407356262207,1.062633242458105,1.062633242458105,0.4922441004411034,0.972655713558197,0.9922330044209957,0.9922330044209957,0.6066081164330337,1.4996571428992627,1.8073228987302117,1.8073228987302117,-1.4336581887580166,0.7028257652659029,4.265836970347151,4.265836970347151,220,631,0.026193441261934413,5.736363636363636,0.7766744108671714,8.0,16.1185302734375,16.073089599609375,1.0028271275131342,2.7796807039747526,4.241167193309519,0.25325846672058105,21.311431884765625,0.8274480944201232,0.3651973237295565,0.3282839059829712,3.9485976696014404
test,80,0.35754182064374174,0.35713562949321137,151,1.4143524264657734,2.7866427898406982,2.7489176504313946,2.7489176504313946,1.2642926327538806,2.5442681312561035,2.564257523044944,2.564257523044944,3.210874977310562,5.616371503826388,4.805242224752449,4.805242224752449,6.618321403923195,12.413803587203041,11.555771305610373,11.555771305610373,192,554,0.030213787085514834,5.770833333333333,0.7968579791210533,8.0,15.143960952758789,15.093339920043945,1.00335386554487,2.5290297635625847,4.044657116398675,0.7401483058929443,20.547286987304688,0.8617681946995456,0.12368509551678421,0.6299874782562256,1.351074457168579
test,81,-0.3386047566176201,-0.2917108665070417,163,0.7162573879093297,1.3741517066955566,1.354903845116496,1.354903845116496,0.6299099867329275,1.2451138496398926,1.2672526966780424,1.2672526966780424,1.131323437713414,2.2045128883653207,2.1964962608124887,2.1964962608124887,0.24049418959774208,2.6981956758998358,5.0066697828108655,5.0066697828108655,224,641,0.025664638052530428,5.723214285714286,0.7642669390217222,8.0,16.25625991821289,16.08415985107422,1.0106999724407226,2.7345238781523964,4.2567004418879835,0.1513994187116623,21.857128143310547,0.8524106325299803,0.41972919191598845,0.362843781709671,6.605029582977295
test,82,-0.2792191185246228,-0.23591403111826947,188,0.8752291958897989,1.677741527557373,1.6426375694572926,1.6426375694572926,0.7695424896863071,1.5193771123886108,1.5351304672658443,1.5351304672658443,1.8516901420777974,3.1915993547934067,2.7264086987859337,2.7264086987859337,2.681879660492765,5.803301991533466,6.32418568741647,6.32418568741647,300,859,0.01915273132664437,5.726666666666667,0.807437648091514,7.0,18.93770980834961,18.92647933959961,1.0005933733658803,2.887532531104904,4.893470954008887,0.3564121723175049,25.397977828979492,0.8619736836522783,0.3687254406182135,0.3170732259750366,2.90850830078125
test,83,-0.3408093698103313,-0.3054608346699833,149,0.6285348757351404,1.2001709938049316,1.1743923760950565,1.1743923760950565,0.5483057684446341,1.0820432901382446,1.0969997737556696,1.0969997737556696,0.9664596655218444,1.940090224665449,1.9763645103452419,1.9763645103452419,-0.17443513418464027,2.125927508605006,4.630179071220605,4.630179071220605,188,543,0.030890886335191717,5.776595744680851,0.833529477444635,8.0,14.779629707336426,14.967140197753906,0.9874718558161418,2.8279637031902047,4.105318423180993,0.28775665163993835,19.732707977294922,0.8460886245713488,0.3811138006118514,0.32705697417259216,3.475053071975708
test,84,0.3437884787174968,0.34340314662440025,178,1.4181624696788828,2.771716594696045,2.713426250964403,2.713426250964403,1.26778424574125,2.5308475494384766,2.532359628006816,2.532359628006816,3.2207278116754465,5.5645834046818194,4.681412745813487,4.681412745813487,6.647131763086428,12.248086048768073,11.158971917505013,11.158971917505013,268,761,0.021270054223265694,5.67910447761194,0.8204544269466579,7.0,17.86233901977539,17.95846939086914,0.9946470732554398,2.4748786787322565,4.370492538790317,0.7647068500518799,24.298574447631836,0.8626107120012642,0.12039253292037418,0.6259127855300903,1.3076282739639282
test,85,0.07935315397013996,0.09003586027561482,158,1.3746035146185114,2.658966302871704,2.585875913500786,2.585875913500786,1.2356241678677593,2.4352705478668213,2.4153170455247164,2.4153170455247164,2.7116884173241025,4.877041179697299,4.359355093156532,4.359355093156532,4.729302812318901,9.808765281261998,10.225690864509797,10.225690864509797,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,15.948220252990723,15.749040603637695,1.0126470973290285,2.530126171572687,4.059076296538994,0.41817787289619446,21.37204360961914,0.8697622672440005,0.2652798249481916,0.4085707664489746,2.391165256500244
test,86,0.13163828852070553,0.13916590841488638,169,1.3654602329362426,2.6824798583984375,2.6432079151272774,2.6432079151272774,1.2242135474590596,2.4540488719940186,2.4682413628324866,2.4682413628324866,2.842931050101953,5.0793766322196845,4.488000820985146,4.488000820985146,5.280834368613245,10.553707791411878,10.580612542655027,10.580612542655027,240,688,0.02398884239888424,5.733333333333333,0.8034647195462634,8.0,16.912290573120117,16.71891975402832,1.011565987631779,2.513738676559093,4.2072656242337745,0.5008268356323242,22.308439254760742,0.8637885177551314,0.22195961231401962,0.47253257036209106,1.9965858459472656
test,87,-0.06735705102337672,-0.04763042465576145,115,1.1755283698034675,2.3168623447418213,2.3090224536135793,2.3090224536135793,1.0459245484970185,2.113081455230713,2.1588008105754852,2.1588008105754852,2.5679360307157575,4.435685068633855,3.78652953774146,3.78652953774146,4.71088092177881,8.998411684114018,8.70573528070203,8.70573528070203,112,327,0.052606177606177605,5.839285714285714,0.7140624651118646,7.0,11.266410827636719,11.406660079956055,0.9877046171853772,2.3478783215951484,3.0275377927531046,0.31254321336746216,14.79205322265625,0.8648099481877202,0.3259267005954895,0.42037466168403625,3.1993603706359863
