split,sim_idx,final_p_ratio,edge_count,stiffness_mean,stiffness_std,near_zero_stiffness_threshold,near_zero_stiffness_edge_count,near_zero_stiffness_edge_fraction,horizontal_stiffness,vertical_stiffness,diagonal_stiffness,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1
test,28,-0.20617802151122547,285,0.6124287859928843,0.37480472163993467,0.001,0,0.0,0.6493485011907189,0.7951741394688292,0.3256240358385138,-1.745212435722351,1,2,414964660,1,4,
test,29,-0.16665686710960664,347,0.6139347687301894,0.37929604652768095,0.001,0,0.0,0.6477503314708883,0.8174703472186453,0.26800199081660825,-1.7834686040878296,1,2,414964660,1,4,
test,30,0.2821721893243829,361,0.47579705285893914,0.10183796813575177,0.001,0,0.0,0.4286461584568024,0.5593333988278001,0.42249462805172006,-1.7782306671142578,1,2,414964660,1,4,
test,31,-0.19806003763724905,286,0.6541148895810731,0.3818034869888291,0.001,1,0.0034965034965034965,0.6819391483497508,0.8269346670595213,0.37898768093316004,-1.8145257234573364,1,2,414964660,1,4,
test,32,0.17250469509677205,481,0.532170631053418,0.22545573488264317,0.001,0,0.0,0.4919222646844601,0.7215520275963677,0.35271089940846384,-1.7370233535766602,1,2,414964660,1,4,
test,33,-0.24482213582355292,400,0.6308025446000829,0.3914694865764969,0.001,2,0.005,0.6931317818621423,0.80372268681248,0.32032808087341097,-1.7843445539474487,1,2,414964660,1,4,
test,34,0.27772893013013333,286,0.47832161542418955,0.10392523491962888,0.001,0,0.0,0.43789249951285975,0.5664869098380061,0.4183677283868398,-1.7492058277130127,1,2,414964660,1,4,
test,35,-0.25379435107376286,482,0.6241680031577831,0.3949402390555892,0.001,24,0.04979253112033195,0.6934959250569972,0.8097995809600013,0.27949277420158547,-1.779317021369934,1,2,414964660,1,4,
test,36,0.24101002113566364,480,0.4868294473427037,0.14863038956239277,0.001,0,0.0,0.44172575458281305,0.6108058301891599,0.38157999165581935,-1.724678635597229,1,2,414964660,1,4,
test,37,-0.2691509251686252,309,0.6149415329315708,0.3750681555041672,0.001,0,0.0,0.7037660687392496,0.7812375856798377,0.2694754669925265,-1.7816892862319946,1,2,414964660,1,4,
test,38,-0.2343730856231202,430,0.5943854381936754,0.37574833768843385,0.001,0,0.0,0.6488112478645858,0.8056545132854714,0.23254474730676283,-1.7724127769470215,1,2,414964660,1,4,
test,39,-0.21908872590380996,521,0.6166046730527787,0.37824043708846056,0.001,0,0.0,0.6871781471960675,0.7878841759724767,0.2842743232755808,-1.7651352882385254,1,2,414964660,1,4,
test,40,-0.14664002278276062,401,0.5844182071375876,0.35628001933272163,0.001,0,0.0,0.6360989300081054,0.7658017562739801,0.25100574746298104,-1.7665706872940063,1,2,414964660,1,4,
test,41,0.18341754005038485,311,0.5550417813601218,0.2237528877148782,0.001,0,0.0,0.49563490517311176,0.7346527716692757,0.3609377751882012,-1.8147313594818115,1,2,414964660,1,4,
test,42,-0.17738836707016928,477,0.5722502215123058,0.3413470501369921,0.001,0,0.0,0.6379437147413438,0.7621775171009161,0.20440567175032404,-1.7761123180389404,1,2,414964660,1,4,
test,43,-0.2983576891176249,314,0.6139873089090844,0.38385656415413133,0.001,0,0.0,0.6712156462450141,0.7571942661807913,0.3472942600113361,-1.7500972747802734,1,2,414964660,1,4,
test,44,0.0729596003150843,480,0.5591510358344143,0.2720010240060662,0.001,0,0.0,0.5739857495593076,0.7423434635076452,0.3072583319535896,-1.8145251274108887,1,2,414964660,1,4,
test,45,0.26937916888526336,422,0.5059345270290759,0.14757809260554877,0.001,0,0.0,0.4279926283450066,0.6498972171810782,0.4097913273862589,-1.747458577156067,1,2,414964660,1,4,
test,46,0.24274224639077988,458,0.4976987735933612,0.1537250595705083,0.001,0,0.0,0.445881215134108,0.6279118552028788,0.37660568872732775,-1.7193721532821655,1,2,414964660,1,4,
test,47,0.03867895965791973,370,0.5722395051119699,0.2971542953445283,0.001,0,0.0,0.5630166772618026,0.7721010410441802,0.3299919617015357,-1.7958022356033325,1,2,414964660,1,4,
test,48,0.18183670511140954,431,0.4623723167001233,0.17249006373190467,0.001,0,0.0,0.4304451608767539,0.5924663209581967,0.31526008972497743,-1.6639230251312256,1,2,414964660,1,4,
test,49,0.14421983542156405,483,0.5450897914112601,0.23518408363618143,0.001,0,0.0,0.5192535562356088,0.7227328437070052,0.32911678336150063,-1.7394176721572876,1,2,414964660,1,4,
test,50,0.18079457023269338,457,0.5295985011746638,0.2072729285533645,0.001,0,0.0,0.48611487140377124,0.6886589599923155,0.35360924546317807,-1.7801414728164673,1,2,414964660,1,4,
test,51,-0.2360464098886152,368,0.6184884725333414,0.38614809032777775,0.001,0,0.0,0.7051031981931943,0.8069599891991924,0.24987290781689808,-1.7966148853302002,1,2,414964660,1,4,
test,52,0.20114686937290777,516,0.5317542366683483,0.1887768154942313,0.001,0,0.0,0.493921952824744,0.6902300858968182,0.3641621950116471,-1.7606772184371948,1,2,414964660,1,4,
test,53,0.27673880911901655,516,0.5115199908902941,0.14064379061477675,0.001,0,0.0,0.4468323349331816,0.6334668300114572,0.4282339062880386,-1.7157450914382935,1,2,414964660,1,4,
test,54,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,-1.7234692573547363,1,2,414964660,1,4,
test,55,-0.0473741087700227,372,0.6377146094499196,0.3438293454088585,0.001,0,0.0,0.6673576338014201,0.8135177624576232,0.3520006689442588,-1.839900255203247,1,2,414964660,1,4,
test,56,0.15031615373850205,460,0.49904350876484227,0.2154192835472766,0.001,0,0.0,0.4836909214389466,0.6638211606220267,0.2779242142529811,-1.7269906997680664,1,2,414964660,1,4,
test,57,-0.1963377719651293,424,0.640144655142134,0.3970647594748606,0.001,16,0.03773584905660377,0.6776600995728157,0.8005298905732045,0.36167599295416997,-1.8437210321426392,1,2,414964660,1,4,
test,58,-0.30467685297745023,366,0.6195101412025896,0.383277332991951,0.001,0,0.0,0.6980740771982539,0.8035342104348738,0.21101630356214526,-1.8209327459335327,1,2,414964660,1,4,
test,59,-0.08436423666781437,519,0.5659288058653187,0.32888930859077875,0.001,0,0.0,0.6141867466748525,0.7627949402964813,0.2245969549026888,-1.8159985542297363,1,2,414964660,1,4,
test,60,-0.08698580311493488,402,0.6274291767995915,0.3606050357695037,0.001,0,0.0,0.637923873771031,0.8094844537225958,0.30832473914376757,-1.792223334312439,1,2,414964660,1,4,
test,61,-0.2124182814927736,482,0.6209111575758074,0.39374353742023444,0.001,22,0.04564315352697095,0.6798692365121984,0.7875438080918284,0.27638548798418894,-1.8045092821121216,1,2,414964660,1,4,
test,62,0.3453760393512503,369,0.4311291564932361,0.0641529647232169,0.001,0,0.0,0.43328324124730866,0.4295526344861303,0.4300383325843584,-1.6992377042770386,1,2,414964660,1,4,
test,63,-0.13193082504033954,516,0.5969468407249873,0.3446684919733816,0.001,0,0.0,0.6437620227054464,0.7942384269900937,0.2609430598774857,-1.787021517753601,1,2,414964660,1,4,
test,64,-0.24075396534886645,368,0.6439785041190155,0.388898896885486,0.001,17,0.04619565217391304,0.6777307749970106,0.797185624514909,0.3605392153523604,-1.7620136737823486,1,2,414964660,1,4,
test,65,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,-1.8070276975631714,1,2,414964660,1,4,
test,66,-0.3979398483632574,489,0.6180569429169214,0.39915798208912695,0.001,5,0.010224948875255624,0.6756997891999991,0.7872830433825779,0.2841650923169218,-1.7889325618743896,1,2,414964660,1,4,
test,67,0.21269403862426334,345,0.47934156749127566,0.17882316364738493,0.001,0,0.0,0.45499866890907287,0.6123053306205706,0.31447390373796225,-1.722000002861023,1,2,414964660,1,4,
test,68,-0.06866933130407157,341,0.6723091291540911,0.37468218277589976,0.001,37,0.10850439882697947,0.6866209164809681,0.821085502047432,0.4071119714546512,-1.8308242559432983,1,2,414964660,1,4,
test,69,-0.04889763898242052,424,0.5729279577740872,0.3345514324965244,0.001,0,0.0,0.6388268531055042,0.7615399679083279,0.25054747751758744,-1.7915829420089722,1,2,414964660,1,4,
test,70,0.3873779088920612,345,0.43214049218357475,0.06097881329056191,0.001,0,0.0,0.4294652659592666,0.4311590291559696,0.43680915844683743,-1.670405387878418,1,2,414964660,1,4,
test,71,0.3543707109293127,429,0.4305003823794963,0.0600065603800259,0.001,0,0.0,0.42782432184074864,0.433989209653456,0.42946562086636164,-1.6617839336395264,1,2,414964660,1,4,
test,72,0.3812481697430855,542,0.43024137973565457,0.05558861782393685,0.001,0,0.0,0.4277421430537575,0.4309500841622425,0.4324042197196714,-1.6987475156784058,1,2,414964660,1,4,
test,73,-0.0803696162881754,284,0.6060367705084017,0.32496518283236275,0.001,0,0.0,0.635307787883061,0.7807919267742407,0.30307111861577757,-1.8344550132751465,1,2,414964660,1,4,
test,74,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,-1.7336124181747437,1,2,414964660,1,4,
test,75,-0.3247762104239115,308,0.6495018737498738,0.3847278533447648,0.001,1,0.003246753246753247,0.7058710879413411,0.7960543890377474,0.37679234632274267,-1.809018611907959,1,2,414964660,1,4,
test,0,-0.3112050286983445,285,0.646844059464753,0.3851650277457816,0.001,26,0.0912280701754386,0.6739886870967864,0.8103027855035073,0.3169957197029869,-0.5679181814193726,1,2,414973530,2,1,
test,1,-0.21908872590380996,521,0.6166046730527787,0.37824043708846056,0.001,0,0.0,0.6871781471960675,0.7878841759724767,0.2842743232755808,-0.5779733657836914,1,2,414973530,2,1,
test,2,0.2817123526652541,533,0.46810810600615355,0.09242143349568512,0.001,0,0.0,0.43282859134919865,0.5400908574682152,0.4109884537756443,-0.55828857421875,1,2,414973530,2,1,
test,3,-0.13510764728463107,344,0.6219070532554111,0.37343823102604634,0.001,0,0.0,0.681892789954033,0.7913957062948829,0.24053673727903516,-0.5615705251693726,1,2,414973530,2,1,
test,4,-0.05914505731234828,288,0.6521704925490484,0.3816615228652925,0.001,37,0.1284722222222222,0.6394980308033522,0.8158907941544596,0.43500809217794983,-0.5499944090843201,1,2,414973530,2,1,
test,5,-0.45901086920611844,310,0.6305376953596117,0.3875589167438343,0.001,17,0.054838709677419356,0.6925751012016151,0.8129530524592125,0.27763212424033556,-0.551437497138977,1,2,414973530,2,1,
test,6,-0.20617802151122547,285,0.6124287859928843,0.37480472163993467,0.001,0,0.0,0.6493485011907189,0.7951741394688292,0.3256240358385138,-0.536067545413971,1,2,414973530,2,1,
test,7,0.3543707109293127,429,0.4305003823794963,0.0600065603800259,0.001,0,0.0,0.42782432184074864,0.433989209653456,0.42946562086636164,-0.529255211353302,1,2,414973530,2,1,
test,8,0.12699982791696676,483,0.5395431320798076,0.23836956649983057,0.001,0,0.0,0.526340630700749,0.695248446194455,0.29577875097768497,-0.5593717098236084,1,2,414973530,2,1,
test,9,0.21035491246831667,541,0.4662176675254448,0.15404061755308432,0.001,0,0.0,0.43713874362409116,0.5911466531455517,0.3302601331726034,-0.5327579379081726,1,2,414973530,2,1,
test,10,0.2821721893243829,361,0.47579705285893914,0.10183796813575177,0.001,0,0.0,0.4286461584568024,0.5593333988278001,0.42249462805172006,-0.5304854512214661,1,2,414973530,2,1,
test,11,-0.33039033700227455,402,0.6139054288994984,0.3932606271027274,0.001,0,0.0,0.6930819488565128,0.800162977996466,0.2654958837602118,-0.5716990232467651,1,2,414973530,2,1,
test,12,-0.08698580311493488,402,0.6274291767995915,0.3606050357695037,0.001,0,0.0,0.637923873771031,0.8094844537225958,0.30832473914376757,-0.5618528127670288,1,2,414973530,2,1,
test,13,-0.1963377719651293,424,0.640144655142134,0.3970647594748606,0.001,16,0.03773584905660377,0.6776600995728157,0.8005298905732045,0.36167599295416997,-0.5594978928565979,1,2,414973530,2,1,
test,14,-0.12771201037928526,404,0.6123778805134376,0.36631022913037825,0.001,0,0.0,0.6455671450104055,0.793998375311749,0.3323580157178055,-0.5719315409660339,1,2,414973530,2,1,
test,15,0.19502236139423487,353,0.43698613738203185,0.18447588996608838,0.001,0,0.0,0.39930842900231706,0.5771188939357326,0.264432787077456,-0.520659327507019,1,2,414973530,2,1,
test,16,-0.2835927971877466,308,0.6753100156387187,0.3705539769209765,0.001,9,0.02922077922077922,0.7563071957489567,0.7922630123809132,0.3877248387456624,-0.5735527873039246,1,2,414973530,2,1,
test,17,-0.1515654324056017,310,0.6419198045608467,0.39124869814270824,0.001,15,0.04838709677419355,0.6673231453831501,0.81774453663662,0.34867130172412397,-0.5618177056312561,1,2,414973530,2,1,
test,18,0.0729596003150843,480,0.5591510358344143,0.2720010240060662,0.001,0,0.0,0.5739857495593076,0.7423434635076452,0.3072583319535896,-0.5602250695228577,1,2,414973530,2,1,
test,19,0.18183670511140954,431,0.4623723167001233,0.17249006373190467,0.001,0,0.0,0.4304451608767539,0.5924663209581967,0.31526008972497743,-0.5395199656486511,1,2,414973530,2,1,
test,20,-0.0473741087700227,372,0.6377146094499196,0.3438293454088585,0.001,0,0.0,0.6673576338014201,0.8135177624576232,0.3520006689442588,-0.5663308501243591,1,2,414973530,2,1,
test,21,0.1639582164351763,316,0.46494663605772996,0.19067151128484933,0.001,0,0.0,0.4368126646168833,0.6099276485988218,0.28728479421452474,-0.5296537280082703,1,2,414973530,2,1,
test,22,0.27673880911901655,516,0.5115199908902941,0.14064379061477675,0.001,0,0.0,0.4468323349331816,0.6334668300114572,0.4282339062880386,-0.5491393804550171,1,2,414973530,2,1,
test,23,-0.0036101382641459327,400,0.5494609745964408,0.2963066739647065,0.001,0,0.0,0.5739420071492592,0.7237648340512295,0.26504522486074455,-0.5545138716697693,1,2,414973530,2,1,
test,24,-0.15348441061065293,521,0.6568313331472608,0.3789025634973783,0.001,12,0.023032629558541268,0.6692222267803218,0.8385978446779822,0.3716972327408139,-0.5787879228591919,1,2,414973530,2,1,
test,25,-0.04889763898242052,424,0.5729279577740872,0.3345514324965244,0.001,0,0.0,0.6388268531055042,0.7615399679083279,0.25054747751758744,-0.5565317869186401,1,2,414973530,2,1,
test,26,0.27772893013013333,286,0.47832161542418955,0.10392523491962888,0.001,0,0.0,0.43789249951285975,0.5664869098380061,0.4183677283868398,-0.5436243414878845,1,2,414973530,2,1,
test,27,-0.32336614357869486,513,0.6332109144684127,0.3854094552082523,0.001,0,0.0,0.7254116046953494,0.8133976339307484,0.2770710728347669,-0.5777916312217712,1,2,414973530,2,1,
test,28,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,-0.5463181734085083,1,2,414973530,2,1,
test,29,-0.24482213582355292,400,0.6308025446000829,0.3914694865764969,0.001,2,0.005,0.6931317818621423,0.80372268681248,0.32032808087341097,-0.5691514611244202,1,2,414973530,2,1,
test,30,-0.03371838000065961,423,0.5681737333153051,0.30426587350044115,0.001,0,0.0,0.5766395056252457,0.7624373598805358,0.2849305948443912,-0.5503713488578796,1,2,414973530,2,1,
test,31,-0.06866933130407157,341,0.6723091291540911,0.37468218277589976,0.001,37,0.10850439882697947,0.6866209164809681,0.821085502047432,0.4071119714546512,-0.5779149532318115,1,2,414973530,2,1,
test,32,-0.2691509251686252,309,0.6149415329315708,0.3750681555041672,0.001,0,0.0,0.7037660687392496,0.7812375856798377,0.2694754669925265,-0.5461142063140869,1,2,414973530,2,1,
test,33,0.11757330529342082,423,0.5525510325569915,0.2520259573117403,0.001,0,0.0,0.540464400675646,0.734893607501036,0.3112070281397213,-0.548923134803772,1,2,414973530,2,1,
test,34,-0.5936111989220015,283,0.6127528818085618,0.4018958258925118,0.001,50,0.17667844522968199,0.6690087205880935,0.7889961796748854,0.29691515926510637,-0.5688108801841736,1,2,414973530,2,1,
test,35,0.22590702007093752,600,0.4702612091600895,0.14856451290651973,0.001,0,0.0,0.4480342906769191,0.5956530480037833,0.3433716073201571,-0.5526164174079895,1,2,414973530,2,1,
test,36,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,-0.5693524479866028,1,2,414973530,2,1,
test,37,0.3453760393512503,369,0.4311291564932361,0.0641529647232169,0.001,0,0.0,0.43328324124730866,0.4295526344861303,0.4300383325843584,-0.5206030011177063,1,2,414973530,2,1,
test,38,-0.3247762104239115,308,0.6495018737498738,0.3847278533447648,0.001,1,0.003246753246753247,0.7058710879413411,0.7960543890377474,0.37679234632274267,-0.580426037311554,1,2,414973530,2,1,
test,39,0.24274224639077988,458,0.4976987735933612,0.1537250595705083,0.001,0,0.0,0.445881215134108,0.6279118552028788,0.37660568872732775,-0.5449045300483704,1,2,414973530,2,1,
test,40,-0.2523187814106471,311,0.6424114311078767,0.3865399224116721,0.001,3,0.00964630225080386,0.7131925646501424,0.7896334478476396,0.31043408817659396,-0.5658810138702393,1,2,414973530,2,1,
test,41,-0.07075996703199396,431,0.5729567577582708,0.33250637842969527,0.001,0,0.0,0.6247759984443652,0.7723335912971763,0.24385975724594158,-0.5438777208328247,1,2,414973530,2,1,
test,42,-0.13193082504033954,516,0.5969468407249873,0.3446684919733816,0.001,0,0.0,0.6437620227054464,0.7942384269900937,0.2609430598774857,-0.5785103440284729,1,2,414973530,2,1,
test,43,0.15031615373850205,460,0.49904350876484227,0.2154192835472766,0.001,0,0.0,0.4836909214389466,0.6638211606220267,0.2779242142529811,-0.5389851331710815,1,2,414973530,2,1,
test,44,-0.100209652453205,285,0.6044214865650263,0.3584910531851955,0.001,0,0.0,0.6537691239654174,0.7579914938407735,0.32172641561677057,-0.5430036187171936,1,2,414973530,2,1,
test,45,0.3812481697430855,542,0.43024137973565457,0.05558861782393685,0.001,0,0.0,0.4277421430537575,0.4309500841622425,0.4324042197196714,-0.5358759760856628,1,2,414973530,2,1,
test,46,0.30795067109622015,534,0.46750041909432144,0.092203557818838,0.001,0,0.0,0.4298860405385494,0.5404920328349967,0.42261564627393977,-0.5469427704811096,1,2,414973530,2,1,
test,47,0.21269403862426334,345,0.47934156749127566,0.17882316364738493,0.001,0,0.0,0.45499866890907287,0.6123053306205706,0.31447390373796225,-0.5344545245170593,1,2,414973530,2,1,
test,48,0.005567729494897904,312,0.5297538926824927,0.29032629751848654,0.001,0,0.0,0.5583785398583102,0.674003467146979,0.21454076302140507,-0.5396658778190613,1,2,414973530,2,1,
test,49,-0.33399938936466717,289,0.6273865206722627,0.39883843369714667,0.001,22,0.07612456747404844,0.6209494221103867,0.8043039726661891,0.39023924851710334,-0.5519956946372986,1,2,414973530,2,1,
test,50,0.26937916888526336,422,0.5059345270290759,0.14757809260554877,0.001,0,0.0,0.4279926283450066,0.6498972171810782,0.4097913273862589,-0.5498135685920715,1,2,414973530,2,1,
test,51,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,-0.5557419061660767,1,2,414973530,2,1,
test,52,0.32208064264084163,371,0.43055136055959203,0.06352347925744091,0.001,0,0.0,0.43390132359095984,0.42762479339452353,0.4298041848759902,-0.5260374546051025,1,2,414973530,2,1,
test,53,-0.06480931009694779,451,0.5777337370923578,0.33354396610142867,0.001,0,0.0,0.5856277306428116,0.7642905328560758,0.2928028202842216,-0.5714327096939087,1,2,414973530,2,1,
test,54,-0.08436423666781437,519,0.5659288058653187,0.32888930859077875,0.001,0,0.0,0.6141867466748525,0.7627949402964813,0.2245969549026888,-0.5790477395057678,1,2,414973530,2,1,
test,55,0.20114686937290777,516,0.5317542366683483,0.1887768154942313,0.001,0,0.0,0.493921952824744,0.6902300858968182,0.3641621950116471,-0.5602351427078247,1,2,414973530,2,1,
test,56,-0.2983576891176249,314,0.6139873089090844,0.38385656415413133,0.001,0,0.0,0.6712156462450141,0.7571942661807913,0.3472942600113361,-0.5576760768890381,1,2,414973530,2,1,
test,57,0.3873779088920612,345,0.43214049218357475,0.06097881329056191,0.001,0,0.0,0.4294652659592666,0.4311590291559696,0.43680915844683743,-0.5180120468139648,1,2,414973530,2,1,
test,58,-0.18996567826885782,313,0.6232783614517228,0.39310878855225095,0.001,2,0.006389776357827476,0.6632268612983269,0.8312330647638321,0.28126862666267255,-0.5387272834777832,1,2,414973530,2,1,
test,59,-0.24075396534886645,368,0.6439785041190155,0.388898896885486,0.001,17,0.04619565217391304,0.6777307749970106,0.797185624514909,0.3605392153523604,-0.5544432401657104,1,2,414973530,2,1,
test,60,-0.21109366287007186,426,0.639748255551496,0.3864058568792369,0.001,25,0.05868544600938967,0.7018413901017347,0.7992944139337851,0.32306518170957427,-0.5662561655044556,1,2,414973530,2,1,
test,61,0.0950451355151094,401,0.5507063421413786,0.25633939852571264,0.001,0,0.0,0.5555943187168786,0.7264863063891729,0.30243948607816606,-0.5456545948982239,1,2,414973530,2,1,
test,62,0.27081671507608296,288,0.48149974675228197,0.10885727588047546,0.001,0,0.0,0.4335927641285317,0.5786970466948472,0.41562561980552143,-0.5230686664581299,1,2,414973530,2,1,
test,63,-0.1466582167541242,346,0.6293360523766098,0.3929297287992663,0.001,4,0.011560693641618497,0.676760875461667,0.8099627976327957,0.32364990757877365,-0.5511635541915894,1,2,414973530,2,1,
test,64,-0.08105278791540436,341,0.6207112293264383,0.34242021840243136,0.001,0,0.0,0.6702767389487158,0.7808272075355053,0.3171658498160113,-0.5854440331459045,1,2,414973530,2,1,
test,65,-0.32518965600620253,345,0.5922993121595305,0.4084282278906608,0.001,2,0.005797101449275362,0.6132950294921802,0.7744765894214337,0.2983679773242329,-0.5746331214904785,1,2,414973530,2,1,
test,66,-0.17738836707016928,477,0.5722502215123058,0.3413470501369921,0.001,0,0.0,0.6379437147413438,0.7621775171009161,0.20440567175032404,-0.5808935761451721,1,2,414973530,2,1,
test,67,0.2238599590476573,291,0.4984668247990592,0.1739724142469135,0.001,0,0.0,0.419778968733136,0.6662395521302089,0.3779341939343027,-0.5327761769294739,1,2,414973530,2,1,
test,68,-0.2504451898786599,405,0.6123727311817843,0.40518489788839823,0.001,30,0.07407407407407407,0.6458962205431161,0.805643535485225,0.3120235314635719,-0.5549336075782776,1,2,414973530,2,1,
test,69,-0.40037890147830096,399,0.6259968690482263,0.3957710545903588,0.001,5,0.012531328320802004,0.6561824554215839,0.7964022309258765,0.3457410062242204,-0.5667176842689514,1,2,414973530,2,1,
test,70,-0.25379435107376286,482,0.6241680031577831,0.3949402390555892,0.001,24,0.04979253112033195,0.6934959250569972,0.8097995809600013,0.27949277420158547,-0.5754690170288086,1,2,414973530,2,1,
test,71,0.02298076051167721,289,0.5773194739756184,0.3096373409011531,0.001,0,0.0,0.6011846381154927,0.7671807209534622,0.25870389783651465,-0.5454290509223938,1,2,414973530,2,1,
test,72,0.2511593493496609,366,0.5080059484217336,0.15797782141134606,0.001,0,0.0,0.4324902425209681,0.6625284654172984,0.40495188835293355,-0.5444967150688171,1,2,414973530,2,1,
test,73,-0.2124182814927736,482,0.6209111575758074,0.39374353742023444,0.001,22,0.04564315352697095,0.6798692365121984,0.7875438080918284,0.27638548798418894,-0.5794221758842468,1,2,414973530,2,1,
test,74,-0.0803696162881754,284,0.6060367705084017,0.32496518283236275,0.001,0,0.0,0.635307787883061,0.7807919267742407,0.30307111861577757,-0.545915961265564,1,2,414973530,2,1,
test,0,0.3873779088920612,345,0.43214049218357475,0.06097881329056191,0.001,0,0.0,0.4294652659592666,0.4311590291559696,0.43680915844683743,-0.07925260066986084,1,2,414973631,2,2,
test,1,0.1639582164351763,316,0.46494663605772996,0.19067151128484933,0.001,0,0.0,0.4368126646168833,0.6099276485988218,0.28728479421452474,-1.0345816612243652,1,2,414973631,2,2,
test,2,-0.04889763898242052,424,0.5729279577740872,0.3345514324965244,0.001,0,0.0,0.6388268531055042,0.7615399679083279,0.25054747751758744,-3.5329806804656982,1,2,414973631,2,2,
test,3,-0.12315607316120104,401,0.5712371116104603,0.341998394353629,0.001,0,0.0,0.5627177769085392,0.7793810984618227,0.286455772412621,-3.136324882507324,1,2,414973631,2,2,
test,4,-0.2343730856231202,430,0.5943854381936754,0.37574833768843385,0.001,0,0.0,0.6488112478645858,0.8056545132854714,0.23254474730676283,-4.347139835357666,1,2,414973631,2,2,
test,5,-0.16665686710960664,347,0.6139347687301894,0.37929604652768095,0.001,0,0.0,0.6477503314708883,0.8174703472186453,0.26800199081660825,-4.840049743652344,1,2,414973631,2,2,
test,6,-0.19806003763724905,286,0.6541148895810731,0.3818034869888291,0.001,1,0.0034965034965034965,0.6819391483497508,0.8269346670595213,0.37898768093316004,-5.2485737800598145,1,2,414973631,2,2,
test,7,0.1295779047889524,365,0.5068283701392069,0.22752223691957388,0.001,0,0.0,0.5029583551632844,0.6534782286514255,0.29120116262800166,-1.6677008867263794,1,2,414973631,2,2,
test,8,0.20114686937290777,516,0.5317542366683483,0.1887768154942313,0.001,0,0.0,0.493921952824744,0.6902300858968182,0.3641621950116471,-2.1929144859313965,1,2,414973631,2,2,
test,9,-0.0473741087700227,372,0.6377146094499196,0.3438293454088585,0.001,0,0.0,0.6673576338014201,0.8135177624576232,0.3520006689442588,-5.1329851150512695,1,2,414973631,2,2,
test,10,0.3453760393512503,369,0.4311291564932361,0.0641529647232169,0.001,0,0.0,0.43328324124730866,0.4295526344861303,0.4300383325843584,-0.3383781313896179,1,2,414973631,2,2,
test,11,-0.17377978528774052,372,0.6307465250613868,0.3626891266342827,0.001,0,0.0,0.664675787128919,0.7969029118119377,0.32051935839547735,-4.715837001800537,1,2,414973631,2,2,
test,12,-0.06082767686482228,535,0.6094463109204146,0.32344729960420576,0.001,0,0.0,0.6552678203181724,0.7778260907874658,0.3190638601146121,-4.327479839324951,1,2,414973631,2,2,
test,13,0.1822849822987849,479,0.5191404690853241,0.19433866765055094,0.001,0,0.0,0.4813706948934646,0.6747084275628981,0.3405172967662414,-1.704738974571228,1,2,414973631,2,2,
test,14,0.03867895965791973,370,0.5722395051119699,0.2971542953445283,0.001,0,0.0,0.5630166772618026,0.7721010410441802,0.3299919617015357,-3.756995439529419,1,2,414973631,2,2,
test,15,-0.033541463369191324,521,0.5634777281082981,0.30610361644646783,0.001,0,0.0,0.5931234523051917,0.7522269110463521,0.24589479377380374,-3.118535280227661,1,2,414973631,2,2,
test,16,-0.30467685297745023,366,0.6195101412025896,0.383277332991951,0.001,0,0.0,0.6980740771982539,0.8035342104348738,0.21101630356214526,-4.6741042137146,1,2,414973631,2,2,
test,17,-0.08698580311493488,402,0.6274291767995915,0.3606050357695037,0.001,0,0.0,0.637923873771031,0.8094844537225958,0.30832473914376757,-4.782266139984131,1,2,414973631,2,2,
test,18,-0.20617802151122547,285,0.6124287859928843,0.37480472163993467,0.001,0,0.0,0.6493485011907189,0.7951741394688292,0.3256240358385138,-3.824683904647827,1,2,414973631,2,2,
test,19,0.30795067109622015,534,0.46750041909432144,0.092203557818838,0.001,0,0.0,0.4298860405385494,0.5404920328349967,0.42261564627393977,-0.8890212774276733,1,2,414973631,2,2,
test,20,-0.22730985066006476,344,0.6164149622608694,0.4074566997822289,0.001,28,0.08139534883720931,0.6047307522614546,0.8027007563272491,0.37943855369161134,-4.076148509979248,1,2,414973631,2,2,
test,21,0.0729596003150843,480,0.5591510358344143,0.2720010240060662,0.001,0,0.0,0.5739857495593076,0.7423434635076452,0.3072583319535896,-2.9562017917633057,1,2,414973631,2,2,
test,22,-0.14664002278276062,401,0.5844182071375876,0.35628001933272163,0.001,0,0.0,0.6360989300081054,0.7658017562739801,0.25100574746298104,-3.585918664932251,1,2,414973631,2,2,
test,23,0.22590702007093752,600,0.4702612091600895,0.14856451290651973,0.001,0,0.0,0.4480342906769191,0.5956530480037833,0.3433716073201571,-0.643015444278717,1,2,414973631,2,2,
