latent_dim,repeat,seed,train_networks,train_frames_per_network,epoch,train_mse_norm,val_mse_norm
1,3,414974539,2,1,37,5.0381318033032585e-06,2381324.0384615385
1,3,414974539,2,1,38,4.0698182601772714e-06,2381326.25
1,3,414974539,2,1,39,4.014195837953594e-06,2381328.4423076925
1,3,414974539,2,1,40,4.708703272626735e-06,2381330.519230769
1,3,414974539,2,1,41,5.555733878281899e-06,2381332.4903846155
1,3,414974539,2,1,42,5.7878314692061394e-06,2381334.1634615385
1,3,414974539,2,1,43,5.107803644932574e-06,2381335.596153846
1,3,414974539,2,1,44,3.939199359592749e-06,2381336.355769231
1,3,414974539,2,1,45,2.949348072434077e-06,2381336.471153846
1,3,414974640,2,2,1,1.0075347423553467,35.357469925513634
1,3,414974640,2,2,2,0.982940137386322,35.24556805537297
1,3,414974640,2,2,3,0.9587241411209106,35.115238629854645
1,3,414974640,2,2,4,0.9317737221717834,34.93958803323599
1,3,414974640,2,2,5,0.8986164331436157,34.65301843789908
1,3,414974640,2,2,6,0.8535930514335632,34.100604204031136
1,3,414974640,2,2,7,0.7858847975730896,33.1322818169227
1,3,414974640,2,2,8,0.6867396235466003,32.03305926689735
1,3,414974640,2,2,9,0.6451159119606018,31.223584982065056
1,3,414974640,2,2,10,0.5924112200737,30.65055296971248
1,3,414974640,2,2,11,0.518032968044281,30.610325593214768
1,3,414974640,2,2,12,0.4959145188331604,30.594156705416164
1,3,414974640,2,2,13,0.4787643551826477,30.60962178156926
1,3,414974640,2,2,14,0.44923192262649536,31.234361501840446
1,3,414974640,2,2,15,0.41551151871681213,33.42525548201341
1,3,414974640,2,2,16,0.4142697751522064,33.76668739318848
1,3,414974640,2,2,17,0.40163832902908325,32.78704100388747
1,3,414974640,2,2,18,0.39068710803985596,32.648900765639084
1,3,414974640,2,2,19,0.3846571743488312,34.52807903289795
1,3,414974640,2,2,20,0.3689486086368561,38.72434660104605
1,3,414974640,2,2,21,0.36789682507514954,38.88484345949613
1,3,414974640,2,2,22,0.351698637008667,37.138451649592476
1,3,414974640,2,2,23,0.34402185678482056,37.86905618814322
1,3,414974640,2,2,24,0.3365061283111572,41.62770095238319
1,3,414974640,2,2,25,0.3276873826980591,44.3476018172044
1,3,414974640,2,2,26,0.32436057925224304,41.96696164057805
1,3,414974640,2,2,27,0.31263694167137146,40.48808391277607
1,3,414974640,2,2,28,0.3085081875324249,42.71384136493389
1,3,414974640,2,2,29,0.29998815059661865,47.23672940180852
1,3,414974640,2,2,30,0.29346561431884766,48.3938228900616
1,3,414974640,2,2,31,0.2876185476779938,47.188224645761345
1,3,414974640,2,2,32,0.2821907699108124,49.69613001896785
1,3,414974842,2,4,1,1.0040996074676514,1.0097950788644643
1,3,414974842,2,4,2,0.9703072905540466,0.9922148814568152
1,3,414974842,2,4,3,0.9370208382606506,0.9732097479013296
1,3,414974842,2,4,4,0.9009311199188232,0.9513874695851252
1,3,414974842,2,4,5,0.8591881394386292,0.925420894072606
1,3,414974842,2,4,6,0.8085950016975403,0.8939046676342304
1,3,414974842,2,4,7,0.7450163960456848,0.859785279402366
1,3,414974842,2,4,8,0.6685634255409241,0.859770437845817
1,3,414974842,2,4,9,0.622578501701355,0.8558279069570395
1,3,414974842,2,4,10,0.5886508226394653,0.8655814986962539
1,3,414974842,2,4,11,0.5664081573486328,0.8698672560545114
1,3,414974842,2,4,12,0.5340754985809326,0.871802744957117
1,3,414974842,2,4,13,0.49678802490234375,0.8819325359968039
1,3,414974842,2,4,14,0.46168845891952515,0.9071670151673831
1,3,414974842,2,4,15,0.4333808422088623,0.9407605253733121
1,3,414974842,2,4,16,0.41932442784309387,0.9245903239800379
1,3,414974842,2,4,17,0.39532649517059326,0.8671024235395285
1,3,414974842,2,4,18,0.36234384775161743,0.8252075085273156
1,3,414974842,2,4,19,0.3462033271789551,0.8068185998843267
1,3,414974842,2,4,20,0.3436807692050934,0.79053906752513
1,3,414974842,2,4,21,0.3439984619617462,0.7706291125370905
1,3,414974842,2,4,22,0.3402196764945984,0.7637118582542126
1,3,414974842,2,4,23,0.3366747796535492,0.7646859356990228
1,3,414974842,2,4,24,0.3313404619693756,0.7538984028192667
1,3,414974842,2,4,25,0.32195642590522766,0.7374142316671518
1,3,414974842,2,4,26,0.31271713972091675,0.7307020563345689
1,3,414974842,2,4,27,0.3034534752368927,0.7329383469544924
1,3,414974842,2,4,28,0.29715800285339355,0.7273826392797323
1,3,414974842,2,4,29,0.29034024477005005,0.7207393760864551
1,3,414974842,2,4,30,0.2830783724784851,0.7284766022975628
1,3,414974842,2,4,31,0.2763248682022095,0.7456419445001162
1,3,414974842,2,4,32,0.2724745571613312,0.7490562177621402
1,3,414974842,2,4,33,0.2673884630203247,0.7502067845601302
1,3,414974842,2,4,34,0.26471054553985596,0.7593940152571752
1,3,414974842,2,4,35,0.2620749771595001,0.7680291991967422
1,3,414974842,2,4,36,0.25901463627815247,0.7626701937271998
1,3,414974842,2,4,37,0.2562137246131897,0.7487218425824091
1,3,414974842,2,4,38,0.25307637453079224,0.745590125138943
1,3,414974842,2,4,39,0.2514449954032898,0.7496742927111112
1,3,414974842,2,4,40,0.250070184469223,0.7403502808167384
1,3,414974842,2,4,41,0.2477395236492157,0.7234466694868528
1,3,414974842,2,4,42,0.24571432173252106,0.7204760725681598
1,3,414974842,2,4,43,0.24411249160766602,0.7297391043259547
1,3,414974842,2,4,44,0.2426026463508606,0.7331292583392217
1,3,414974842,2,4,45,0.24051110446453094,0.7340115171212417
1,3,414974842,2,4,46,0.23838719725608826,0.7313019770842332
1,3,414974842,2,4,47,0.23675797879695892,0.7254063899700458
1,3,414974842,2,4,48,0.2342967540025711,0.7364633129193232
1,3,414974842,2,4,49,0.2321554571390152,0.7429504211132343
1,3,414974842,2,4,50,0.23071034252643585,0.735019115301279
1,3,414974842,2,4,51,0.2296052724123001,0.7438902029624352
1,3,414974842,2,4,52,0.22907373309135437,0.7413136592278113
1,3,414974842,2,4,53,0.22757406532764435,0.7562990761720217
1,3,414974842,2,4,54,0.22558726370334625,0.7410939381672785
1,3,414974842,2,4,55,0.22379378974437714,0.7410858732003432
1,3,414974842,2,4,56,0.22188572585582733,0.7431213145072644
1,3,414974842,2,4,57,0.2203826606273651,0.741580069065094
1,3,414974842,2,4,58,0.21865500509738922,0.7424275508293738
1,3,414974842,2,4,59,0.2167903333902359,0.7318355922515576
1,3,414974842,2,4,60,0.21579858660697937,0.7605522297895871
1,3,414992885,4,1,1,0.003375214757397771,2353219.9134615385
1,3,414992885,4,1,2,0.00047466708929277956,2353420.480769231
1,3,414992885,4,1,3,0.0003158226900268346,2353265.8173076925
1,3,414992885,4,1,4,0.0008064022404141724,2353118.576923077
1,3,414992885,4,1,5,0.0005172849050723016,2353076.548076923
1,3,414992885,4,1,6,0.00016912069986574352,2353067.826923077
1,3,414992885,4,1,7,5.106342723593116e-05,2353073.0
1,3,414992885,4,1,8,9.993318235501647e-05,2353077.903846154
1,3,414992885,4,1,9,0.00018327946600038558,2353084.951923077
1,3,414992885,4,1,10,0.0002202076284447685,2353108.596153846
1,3,414992885,4,1,11,0.00019744054588954896,2353135.6346153845
1,3,414992885,4,1,12,0.00013880319602321833,2353150.019230769
1,3,414992885,4,1,13,7.843535422580317e-05,2353122.8846153845
1,3,414992885,4,1,14,4.397838347358629e-05,2353019.923076923
1,3,414992885,4,1,15,3.9523543819086626e-05,2352902.1923076925
1,3,414992885,4,1,16,4.4498952775029466e-05,2352846.144230769
1,3,414992885,4,1,17,5.057409362052567e-05,2352856.548076923
1,3,414992885,4,1,18,5.934033470111899e-05,2352892.798076923
1,3,414992885,4,1,19,6.399667472578585e-05,2352931.144230769
1,3,414992885,4,1,20,5.631695967167616e-05,2352959.2403846155
1,3,414992885,4,1,21,3.7843074096599594e-05,2352977.75
1,3,414992885,4,1,22,1.8373679267824627e-05,2352991.9615384615
1,3,414992885,4,1,23,7.650043698959053e-06,2353004.8653846155
1,3,414992885,4,1,24,8.852251994539984e-06,2353015.480769231
1,3,414992885,4,1,25,1.742831591400318e-05,2353022.1153846155
1,3,414992885,4,1,26,2.522694194340147e-05,2353026.076923077
1,3,414992885,4,1,27,2.675342147995252e-05,2353028.048076923
1,3,414992885,4,1,28,2.2362090021488257e-05,2353027.980769231
1,3,414992885,4,1,29,1.6116520782816224e-05,2353027.2596153845
1,3,414992885,4,1,30,1.147518378274981e-05,2353025.778846154
1,3,414992885,4,1,31,9.113764463108964e-06,2353024.0096153845
1,3,414992885,4,1,32,7.837365046725608e-06,2353021.701923077
1,3,414992885,4,1,33,6.5838603404699825e-06,2353018.9903846155
1,3,414992885,4,1,34,5.451570814329898e-06,2353015.9423076925
1,3,414992885,4,1,35,5.246282853477169e-06,2353013.3173076925
1,3,414992885,4,1,36,6.344546818581875e-06,2353012.0096153845
1,3,414992986,4,2,1,1.0039211511611938,6.352672503544734
1,3,414992986,4,2,2,0.9716909527778625,6.281669836777907
1,3,414992986,4,2,3,0.9379469752311707,6.17123636832604
1,3,414992986,4,2,4,0.8977062702178955,5.954094776740441
1,3,414992986,4,2,5,0.8428359031677246,5.541568389305701
1,3,414992986,4,2,6,0.7583000659942627,4.948230303250826
1,3,414992986,4,2,7,0.6230564713478088,4.490916123756995
1,3,414992986,4,2,8,0.44812753796577454,5.996848381482637
1,3,414992986,4,2,9,0.413421094417572,9.971946312830998
1,3,414992986,4,2,10,0.5415124893188477,11.71540484061608
1,3,414992986,4,2,11,0.5918455719947815,9.994177744938778
1,3,414992986,4,2,12,0.4925750195980072,7.400238403907189
1,3,414992986,4,2,13,0.3723682761192322,5.573324588628916
1,3,414992986,4,2,14,0.311765193939209,4.821816811194787
1,3,414992986,4,2,15,0.3023034334182739,4.720292183069082
1,3,414992986,4,2,16,0.3049195110797882,4.999869511677669
1,3,414992986,4,2,17,0.3023330867290497,5.598051859782292
1,3,414992986,4,2,18,0.2910063564777374,6.314543925798857
1,3,414992986,4,2,19,0.2687550187110901,6.882614080722515
1,3,414992986,4,2,20,0.24303585290908813,7.115926742553711
1,3,414992986,4,2,21,0.2255113422870636,6.857792597550612
1,3,414992986,4,2,22,0.21231083571910858,6.302741802655733
1,3,414992986,4,2,23,0.19297605752944946,5.8511391786428595
1,3,414992986,4,2,24,0.1676555722951889,5.749375031544612
1,3,414992986,4,2,25,0.14530889689922333,5.867567117397602
1,3,414992986,4,2,26,0.13881613314151764,5.676912142680242
1,3,414992986,4,2,27,0.14215488731861115,5.346476719929622
1,3,414993188,4,4,1,0.9928153157234192,0.6079469116834494
1,3,414993188,4,4,2,0.9182539284229279,0.5468773796008184
1,3,414993188,4,4,3,0.8329018503427505,0.42582521301049453
1,3,414993188,4,4,4,0.5564446747303009,0.5742346117129693
1,3,414993188,4,4,5,0.6805802583694458,0.646910167657412
1,3,414993188,4,4,6,0.5247191190719604,0.5160899219604639
1,3,414993188,4,4,7,0.4234083890914917,0.5068389922380447
1,3,414993188,4,4,8,0.43189120292663574,0.5380101410242227
1,3,414993188,4,4,9,0.3991216868162155,0.5327762789451159
1,3,414993188,4,4,10,0.34733980894088745,0.4621928076331432
1,3,414993188,4,4,11,0.3145690783858299,0.44496486565241444
1,3,414993188,4,4,12,0.3095758855342865,0.465925174836929
1,3,414993188,4,4,13,0.25961335003376007,0.5682828013713543
1,3,414993188,4,4,14,0.25258078426122665,0.5762869452054684
1,3,414993188,4,4,15,0.22054309397935867,0.5146512790368154
1,3,414993188,4,4,16,0.19945867359638214,0.5220115379645274
1,3,414993188,4,4,17,0.20619038492441177,0.4295376974802751
1,3,414993188,4,4,18,0.18570201098918915,0.40566763224510044
1,3,414993188,4,4,19,0.18595249205827713,0.5275425314903259
1,3,414993188,4,4,20,0.20310144498944283,0.6446874004143935
1,3,414993188,4,4,21,0.19494132325053215,0.45294869060699755
1,3,414993188,4,4,22,0.16461832076311111,0.40352239860938144
1,3,414993188,4,4,23,0.16384261474013329,0.4237040395920093
1,3,414993188,4,4,24,0.17147239670157433,0.35816983993236834
1,3,414993188,4,4,25,0.1537765897810459,0.36561035078305465
1,3,414993188,4,4,26,0.1506350263953209,0.46148010744498325
1,3,414993188,4,4,27,0.15738241747021675,0.5186051978514745
1,3,414993188,4,4,28,0.14829669147729874,0.4098800948032966
1,3,414993188,4,4,29,0.14873012527823448,0.37664725058353865
1,3,414993188,4,4,30,0.14256354421377182,0.3594810853783901
1,3,414993188,4,4,31,0.14402322843670845,0.3601288159306233
1,3,414993188,4,4,32,0.13398957252502441,0.44344680584394014
1,3,414993188,4,4,33,0.1330077424645424,0.41947998106479645
1,3,414993188,4,4,34,0.13114644214510918,0.37845116280592406
1,3,414993188,4,4,35,0.1300964504480362,0.371880815579341
1,3,414993188,4,4,36,0.13593251258134842,0.3746582968876912
1,3,414993188,4,4,37,0.13105546683073044,0.34669538415395296
1,3,414993188,4,4,38,0.12342990189790726,0.3963360855212578
1,3,414993188,4,4,39,0.1296963170170784,0.3825292346569208
1,3,414993188,4,4,40,0.11877657100558281,0.3310048184715785
1,3,414993188,4,4,41,0.12929877452552319,0.3546940993804198
1,3,414993188,4,4,42,0.12286574393510818,0.40575851041537064
1,3,414993188,4,4,43,0.12427819520235062,0.31955029242313826
1,3,414993188,4,4,44,0.12664411962032318,0.32328246247309905
1,3,414993188,4,4,45,0.12026062607765198,0.3964320845328845
1,3,414993188,4,4,46,0.12247593328356743,0.33464375367531407
1,3,414993188,4,4,47,0.11882850900292397,0.31651389541534275
1,3,414993188,4,4,48,0.11868377774953842,0.36282499249164873
1,3,414993188,4,4,49,0.11290353164076805,0.35790174397138447
1,3,414993188,4,4,50,0.11382738128304482,0.2981143192603038
1,3,414993188,4,4,51,0.11182419583201408,0.3296020386310724
1,3,414993188,4,4,52,0.11513088271021843,0.3645536876641787
1,3,414993188,4,4,53,0.11281603574752808,0.32789743748994976
1,3,414993188,4,4,54,0.10876419022679329,0.3170070384557431
1,3,414993188,4,4,55,0.10665805637836456,0.340270350758846
1,3,414993188,4,4,56,0.1137582790106535,0.3418403279322844
1,3,414993188,4,4,57,0.10527343302965164,0.31511426258545655
1,3,414993188,4,4,58,0.1203158050775528,0.3256777444711098
1,3,414993188,4,4,59,0.10468278080224991,0.3499194108522855
1,3,414993188,4,4,60,0.11477946490049362,0.2995679716651256
2,1,414971267,1,1,1,0.00031357313855551183,2316421.1346153845
2,1,414971267,1,1,2,0.000395502254832536,2316409.3846153845
2,1,414971267,1,1,3,0.00017468359146732837,2316562.1634615385
2,1,414971267,1,1,4,5.588049316429533e-05,2316867.5
2,1,414971267,1,1,5,0.00011945689766434953,2316952.028846154
2,1,414971267,1,1,6,0.0001088541466742754,2317021.375
2,1,414971267,1,1,7,5.9079229686176404e-05,2316987.105769231
2,1,414971267,1,1,8,3.3768788853194565e-05,2317014.5673076925
2,1,414971267,1,1,9,2.919198595918715e-05,2317088.1634615385
2,1,414971267,1,1,10,3.1769050110597163e-05,2317124.173076923
2,1,414971267,1,1,11,3.303271296317689e-05,2317141.8846153845
2,1,414971267,1,1,12,2.9302536859177053e-05,2317140.230769231
2,1,414971267,1,1,13,2.3305805370910093e-05,2317148.0673076925
2,1,414971267,1,1,14,1.8745358829619363e-05,2317157.528846154
2,1,414971267,1,1,15,1.4865647244732827e-05,2317129.701923077
2,1,414971267,1,1,16,1.1337203432049137e-05,2317085.980769231
2,1,414971267,1,1,17,1.0209449101239443e-05,2317044.644230769
2,1,414971267,1,1,18,1.0900042070716154e-05,2317017.278846154
2,1,414971267,1,1,19,1.1193253158126026e-05,2317001.8076923075
2,1,414971267,1,1,20,9.929276529874187e-06,2316981.0096153845
2,1,414971267,1,1,21,7.467391242244048e-06,2316942.1826923075
2,1,414971267,1,1,22,5.211993538978277e-06,2316895.6923076925
2,1,414971368,1,2,1,0.9961522221565247,25.546403958247257
2,1,414971368,1,2,2,0.9683665037155151,25.526909204629753
2,1,414971368,1,2,3,0.9399319887161255,25.500861461345966
2,1,414971368,1,2,4,0.9084780812263489,25.460592563335712
2,1,414971368,1,2,5,0.8710832595825195,25.385771457965557
2,1,414971368,1,2,6,0.8230180740356445,25.22581485601572
2,1,414971368,1,2,7,0.7551830410957336,24.913669146024265
2,1,414971368,1,2,8,0.6562135815620422,24.541063418755165
2,1,414971368,1,2,9,0.5693550109863281,24.59035796385545
2,1,414971368,1,2,10,0.5787779688835144,25.13447270026574
2,1,414971368,1,2,11,0.5854467153549194,25.2614044042734
2,1,414971368,1,2,12,0.5360980033874512,24.929054553692158
2,1,414971368,1,2,13,0.48087096214294434,24.731745426471416
2,1,414971368,1,2,14,0.45807191729545593,24.854107489952675
2,1,414971368,1,2,15,0.44515591859817505,25.36709026189951
2,1,414971368,1,2,16,0.431090384721756,26.175820864163914
2,1,414971368,1,2,17,0.4115067422389984,27.092877864837646
2,1,414971368,1,2,18,0.3945419192314148,27.942264300126297
2,1,414971368,1,2,19,0.3875924348831177,28.303511179410496
2,1,414971368,1,2,20,0.37605124711990356,28.57978740105262
2,1,414971368,1,2,21,0.3583819270133972,29.524109767033504
2,1,414971368,1,2,22,0.3418704569339752,30.65809572660006
2,1,414971368,1,2,23,0.33215823769569397,30.737512441781853
2,1,414971368,1,2,24,0.3243700861930847,30.983479426457333
2,1,414971368,1,2,25,0.3133891224861145,32.753738990196815
2,1,414971368,1,2,26,0.2949502170085907,34.895274235652046
2,1,414971368,1,2,27,0.2794627845287323,35.0397069637592
2,1,414971368,1,2,28,0.2703511118888855,36.74921505267803
2,1,414971570,1,4,1,1.0086990594863892,1.704620911524846
2,1,414971570,1,4,2,0.974700927734375,1.6908361590825594
2,1,414971570,1,4,3,0.9412832856178284,1.6767879220155568
2,1,414971570,1,4,4,0.9050883650779724,1.6612468086756194
2,1,414971570,1,4,5,0.8626172542572021,1.643145231100229
2,1,414971570,1,4,6,0.8091091513633728,1.6216866878362803
2,1,414971570,1,4,7,0.7365856766700745,1.6050421366324792
2,1,414971570,1,4,8,0.6392484903335571,1.659133989077348
2,1,414971570,1,4,9,0.5671798586845398,1.7123285669546862
2,1,414971570,1,4,10,0.5056769847869873,1.7543333860544057
2,1,414971570,1,4,11,0.4669264554977417,1.7745877733597388
2,1,414971570,1,4,12,0.44335806369781494,1.7694526268885686
2,1,414971570,1,4,13,0.4101457893848419,1.779139404113476
2,1,414971570,1,4,14,0.37752190232276917,1.8048934202927809
2,1,414971570,1,4,15,0.34734389185905457,1.7899658129765437
2,1,414971570,1,4,16,0.3255559802055359,1.6969129764116728
2,1,414971570,1,4,17,0.3115138113498688,1.6098423966994653
2,1,414971570,1,4,18,0.31419527530670166,1.5638902737544134
2,1,414971570,1,4,19,0.31381624937057495,1.5453610741175139
2,1,414971570,1,4,20,0.29962649941444397,1.5461721695386446
2,1,414971570,1,4,21,0.29270467162132263,1.5307795772185693
2,1,414971570,1,4,22,0.28441116213798523,1.5170603348658636
2,1,414971570,1,4,23,0.2810533940792084,1.5205040528224065
2,1,414971570,1,4,24,0.269599586725235,1.540234808738415
2,1,414971570,1,4,25,0.2647232115268707,1.5351338707483733
2,1,414971570,1,4,26,0.2588510513305664,1.5220572031461275
2,1,414971570,1,4,27,0.25660085678100586,1.5299017750299895
2,1,414971570,1,4,28,0.2503182590007782,1.559578849719121
2,1,414971570,1,4,29,0.24577151238918304,1.5662082158602202
2,1,414971570,1,4,30,0.23973625898361206,1.5499616402846117
2,1,414971570,1,4,31,0.23396944999694824,1.5565080780249376
2,1,414971570,1,4,32,0.22952789068222046,1.5849474576803355
2,1,414971570,1,4,33,0.22827816009521484,1.581778769309704
2,1,414971570,1,4,34,0.22609612345695496,1.5580973900281465
2,1,414971570,1,4,35,0.22250622510910034,1.5688674633319561
2,1,414971570,1,4,36,0.2188745141029358,1.609409442314735
2,1,414971570,1,4,37,0.2173854410648346,1.611832462824308
2,1,414971570,1,4,38,0.213551327586174,1.5914525022873511
2,1,414971570,1,4,39,0.2097938507795334,1.605154968225039
2,1,414971570,1,4,40,0.2068314552307129,1.6320148568886976
2,1,414971570,1,4,41,0.20469214022159576,1.6147989263901343
2,1,414971570,1,4,42,0.19964484870433807,1.5913813618513255
2,1,414980440,2,1,1,0.004766188561916351,2386009.798076923
2,1,414980440,2,1,2,0.0015165230724960566,2386039.7884615385
2,1,414980440,2,1,3,0.00018250964058097452,2386071.7884615385
2,1,414980440,2,1,4,0.0006286022835411131,2386052.0096153845
2,1,414980440,2,1,5,0.000868212606292218,2385996.9134615385
2,1,414980440,2,1,6,0.000490304664708674,2385969.7884615385
2,1,414980440,2,1,7,0.00016229004540946335,2386024.394230769
2,1,414980440,2,1,8,9.013408998725936e-05,2386014.9326923075
2,1,414980440,2,1,9,0.0001741371670505032,2385950.451923077
2,1,414980440,2,1,10,0.00025208882289007306,2385880.6923076925
2,1,414980440,2,1,11,0.0002487481106072664,2385827.875
2,1,414980440,2,1,12,0.00018107042706105858,2385792.269230769
2,1,414980440,2,1,13,0.00010045256203738973,2385769.201923077
2,1,414980440,2,1,14,5.3679563279729337e-05,2385749.7403846155
2,1,414980440,2,1,15,6.175151793286204e-05,2385722.894230769
2,1,414980440,2,1,16,0.00010217246745014563,2385684.1153846155
2,1,414980440,2,1,17,0.00011890154564753175,2385647.2403846155
2,1,414980440,2,1,18,9.03269974514842e-05,2385629.7596153845
2,1,414980440,2,1,19,4.496147084864788e-05,2385628.730769231
2,1,414980440,2,1,20,1.4851872037979774e-05,2385637.605769231
2,1,414980440,2,1,21,9.647409569879528e-06,2385669.096153846
2,1,414980440,2,1,22,2.1249490600894205e-05,2385697.923076923
2,1,414980440,2,1,23,3.6355137126520276e-05,2385706.0384615385
2,1,414980440,2,1,24,4.492235530051403e-05,2385699.451923077
2,1,414980440,2,1,25,4.332065873313695e-05,2385691.480769231
2,1,414980440,2,1,26,3.377742905286141e-05,2385684.25
2,1,414980440,2,1,27,2.1761687094112858e-05,2385681.894230769
2,1,414980440,2,1,28,1.270932534680469e-05,2385684.4326923075
2,1,414980440,2,1,29,9.409503945789766e-06,2385695.855769231
2,1,414980440,2,1,30,1.1107867067039479e-05,2385720.5
2,1,414980440,2,1,31,1.460172552469885e-05,2385763.0865384615
2,1,414980440,2,1,32,1.6522244550287724e-05,2385826.625
2,1,414980440,2,1,33,1.532500027678907e-05,2385905.6826923075
2,1,414980440,2,1,34,1.1806721886387095e-05,2385993.019230769
2,1,414980440,2,1,35,8.07966625870904e-06,2386078.9423076925
2,1,414980440,2,1,36,5.973761744826334e-06,2386154.6923076925
2,1,414980440,2,1,37,5.990439603920095e-06,2386220.8076923075
2,1,414980440,2,1,38,7.2967204687302e-06,2386278.0096153845
2,1,414980440,2,1,39,8.49497337185312e-06,2386323.451923077
2,1,414980541,2,2,1,1.0004245042800903,5.524282602163462
2,1,414980541,2,2,2,0.9699389934539795,5.450786994053767
2,1,414980541,2,2,3,0.9397150874137878,5.364440459471482
2,1,414980541,2,2,4,0.9069018959999084,5.24997091293335
2,1,414980541,2,2,5,0.8687409162521362,5.076881445371187
2,1,414980541,2,2,6,0.8218886852264404,4.7809322980734015
2,1,414980541,2,2,7,0.7613546252250671,4.254335531821618
2,1,414980541,2,2,8,0.6809869408607483,3.4171284437179565
2,1,414980541,2,2,9,0.5871654152870178,2.736665964126587
2,1,414980541,2,2,10,0.5789953470230103,2.7965401319357066
2,1,414980541,2,2,11,0.6033069491386414,2.8903906161968527
2,1,414980541,2,2,12,0.5582079291343689,2.931591409903306
2,1,414980541,2,2,13,0.5127479434013367,2.9157028106542735
2,1,414980541,2,2,14,0.49427497386932373,2.897614763333247
2,1,414980541,2,2,15,0.48117056488990784,3.008155969473032
2,1,414980541,2,2,16,0.4622909724712372,3.465601682662964
2,1,414980541,2,2,17,0.4415247440338135,4.175863678638752
2,1,414980541,2,2,18,0.42053619027137756,4.562394774877108
2,1,414980541,2,2,19,0.3979904353618622,4.702485341292161
2,1,414980541,2,2,20,0.38309818506240845,4.68578630227309
2,1,414980541,2,2,21,0.3650071620941162,4.837999307192289
2,1,414980541,2,2,22,0.3341924548149109,6.087871533173781
2,1,414980541,2,2,23,0.30833354592323303,7.027826951100276
2,1,414980541,2,2,24,0.29861176013946533,5.94815626511207
2,1,414980541,2,2,25,0.280866414308548,6.377138339556181
2,1,414980541,2,2,26,0.2663581073284149,9.626022705665001
2,1,414980541,2,2,27,0.24723580479621887,11.694943446379442
2,1,414980541,2,2,28,0.22972425818443298,11.029403429764967
2,1,414980541,2,2,29,0.20859651267528534,14.781751981148354
2,1,414980743,2,4,1,1.0084301233291626,1.145385247010451
2,1,414980743,2,4,2,0.9812929034233093,1.110743536398961
2,1,414980743,2,4,3,0.9543373584747314,1.0729618989504301
2,1,414980743,2,4,4,0.9249827265739441,1.0286928369448736
2,1,414980743,2,4,5,0.8906440734863281,0.973764914732713
2,1,414980743,2,4,6,0.8481680154800415,0.9016861411241385
2,1,414980743,2,4,7,0.792755663394928,0.8034650454154382
2,1,414980743,2,4,8,0.7177987694740295,0.6880328953266144
2,1,414980743,2,4,9,0.6309558749198914,0.7022647215769842
2,1,414980743,2,4,10,0.6563621163368225,0.6927490188525274
2,1,414980743,2,4,11,0.6412392854690552,0.6242221914804899
2,1,414980743,2,4,12,0.5654526352882385,0.6043750529105847
2,1,414980743,2,4,13,0.5325309634208679,0.6172308188218337
2,1,414980743,2,4,14,0.5300703048706055,0.6270966300597558
2,1,414980743,2,4,15,0.5248402953147888,0.6295196322294382
2,1,414980743,2,4,16,0.5108985304832458,0.6316310694584479
2,1,414980743,2,4,17,0.4934685528278351,0.6372869404462668
2,1,414980743,2,4,18,0.48379409313201904,0.6120210083631369
2,1,414980743,2,4,19,0.4718857407569885,0.5634141793617835
2,1,414980743,2,4,20,0.4506261348724365,0.533442850296314
2,1,414980743,2,4,21,0.43723058700561523,0.5242794958444742
2,1,414980743,2,4,22,0.43058645725250244,0.5304319904400752
2,1,414980743,2,4,23,0.42506974935531616,0.5481761877353375
2,1,414980743,2,4,24,0.4215480089187622,0.5486514958051535
2,1,414980743,2,4,25,0.4078277349472046,0.550307144339268
2,1,414980743,2,4,26,0.3936714231967926,0.5707600735701047
2,1,414980743,2,4,27,0.38368770480155945,0.6079588819008607
2,1,414980743,2,4,28,0.37242391705513,0.6460972783657221
2,1,414980743,2,4,29,0.3624242842197418,0.6281300393434671
2,1,414980743,2,4,30,0.3505665361881256,0.5806876638760934
2,1,414980743,2,4,31,0.3404295742511749,0.5569205352893243
2,1,414980743,2,4,32,0.33066126704216003,0.560564650939061
2,1,414980743,2,4,33,0.3189184367656708,0.5707961997160544
2,1,414980743,2,4,34,0.3083745837211609,0.5558686646131369
2,1,414980743,2,4,35,0.29580172896385193,0.5382839108888919
2,1,414980743,2,4,36,0.2856082618236542,0.5365699300399194
2,1,414980743,2,4,37,0.2751174569129944,0.5442192015739588
2,1,414980743,2,4,38,0.26471948623657227,0.5360617970044796
2,1,414980743,2,4,39,0.2545662522315979,0.5126661543662732
2,1,414980743,2,4,40,0.246987447142601,0.49819243527375734
2,1,414980743,2,4,41,0.24348987638950348,0.49969629370249236
2,1,414980743,2,4,42,0.2390015721321106,0.5105544477701187
2,1,414980743,2,4,43,0.233425572514534,0.516954379586073
2,1,414980743,2,4,44,0.22764194011688232,0.5170334841196353
2,1,414980743,2,4,45,0.22262820601463318,0.5180043807396522
2,1,414980743,2,4,46,0.21845729649066925,0.519403229539211
2,1,414980743,2,4,47,0.21352878212928772,0.520708597623385
2,1,414980743,2,4,48,0.2087778002023697,0.5223953804144492
2,1,414980743,2,4,49,0.2036174088716507,0.5321992566952338
2,1,414980743,2,4,50,0.19840046763420105,0.546350543315594
2,1,414980743,2,4,51,0.19353750348091125,0.5467857145346128
2,1,414980743,2,4,52,0.18726609647274017,0.5488417939497874
