split,sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1
test,8,120,8,0.42105263157894735,-0.18996567826885782,22.173093795776367,2,2,414972276,1,1,-171.52005004882812
test,8,135,9,0.47368421052631576,-0.18996567826885782,24.372453689575195,2,2,414972276,1,1,-195.13226318359375
test,8,150,10,0.5263157894736842,-0.18996567826885782,26.50273323059082,2,2,414972276,1,1,-218.68650817871094
test,8,165,11,0.5789473684210527,-0.18996567826885782,28.62388038635254,2,2,414972276,1,1,-242.5217742919922
test,8,180,12,0.631578947368421,-0.18996567826885782,30.736413955688477,2,2,414972276,1,1,-266.334228515625
test,8,195,13,0.6842105263157895,-0.18996567826885782,32.89048385620117,2,2,414972276,1,1,-290.2259826660156
test,8,210,14,0.7368421052631579,-0.18996567826885782,35.002140045166016,2,2,414972276,1,1,-314.1841125488281
test,8,225,15,0.7894736842105263,-0.18996567826885782,37.122623443603516,2,2,414972276,1,1,-338.2350769042969
test,8,240,16,0.8421052631578947,-0.18996567826885782,39.1700325012207,2,2,414972276,1,1,-362.23944091796875
test,8,255,17,0.8947368421052632,-0.18996567826885782,41.34122848510742,2,2,414972276,1,1,-386.3465881347656
test,8,270,18,0.9473684210526315,-0.18996567826885782,43.424259185791016,2,2,414972276,1,1,-410.54034423828125
test,8,285,19,1.0,-0.18996567826885782,45.47305679321289,2,2,414972276,1,1,-434.7073059082031
test,9,0,0,0.0,0.18079457023269338,0.41905537247657776,2,2,414972276,1,1,-0.3905518054962158
test,9,15,1,0.05263157894736842,0.18079457023269338,-4.865943431854248,2,2,414972276,1,1,-9.389925956726074
test,9,30,2,0.10526315789473684,0.18079457023269338,-19.08555793762207,2,2,414972276,1,1,-20.8986873626709
test,9,45,3,0.15789473684210525,0.18079457023269338,-38.88527297973633,2,2,414972276,1,1,-33.01786804199219
test,9,60,4,0.21052631578947367,0.18079457023269338,-61.263946533203125,2,2,414972276,1,1,-47.354957580566406
test,9,75,5,0.2631578947368421,0.18079457023269338,-82.8609619140625,2,2,414972276,1,1,-63.073917388916016
test,9,90,6,0.3157894736842105,0.18079457023269338,-102.0844497680664,2,2,414972276,1,1,-79.96405792236328
test,9,105,7,0.3684210526315789,0.18079457023269338,-121.25401306152344,2,2,414972276,1,1,-98.0939712524414
test,9,120,8,0.42105263157894735,0.18079457023269338,-140.43533325195312,2,2,414972276,1,1,-117.2586441040039
test,9,135,9,0.47368421052631576,0.18079457023269338,-158.19631958007812,2,2,414972276,1,1,-136.7831268310547
test,9,150,10,0.5263157894736842,0.18079457023269338,-177.0625457763672,2,2,414972276,1,1,-156.78070068359375
test,9,165,11,0.5789473684210527,0.18079457023269338,-191.57887268066406,2,2,414972276,1,1,-174.7718048095703
test,9,180,12,0.631578947368421,0.18079457023269338,-209.1791534423828,2,2,414972276,1,1,-193.88563537597656
test,9,195,13,0.6842105263157895,0.18079457023269338,-224.31710815429688,2,2,414972276,1,1,-213.08181762695312
test,9,210,14,0.7368421052631579,0.18079457023269338,-243.04132080078125,2,2,414972276,1,1,-232.67359924316406
test,9,225,15,0.7894736842105263,0.18079457023269338,-257.3212585449219,2,2,414972276,1,1,-251.39007568359375
test,9,240,16,0.8421052631578947,0.18079457023269338,-272.5783386230469,2,2,414972276,1,1,-268.77862548828125
test,9,255,17,0.8947368421052632,0.18079457023269338,-289.0519714355469,2,2,414972276,1,1,-287.0344543457031
test,9,270,18,0.9473684210526315,0.18079457023269338,-304.44573974609375,2,2,414972276,1,1,-303.6166687011719
test,9,285,19,1.0,0.18079457023269338,-319.835205078125,2,2,414972276,1,1,-320.24957275390625
test,10,0,0,0.0,0.1606833051492441,0.4178290367126465,2,2,414972276,1,1,-0.3887980580329895
test,10,15,1,0.05263157894736842,0.1606833051492441,-3.0952680110931396,2,2,414972276,1,1,-14.824217796325684
test,10,30,2,0.10526315789473684,0.1606833051492441,-4.357637405395508,2,2,414972276,1,1,-33.91593551635742
test,10,45,3,0.15789473684210525,0.1606833051492441,-7.858697891235352,2,2,414972276,1,1,-48.89739990234375
test,10,60,4,0.21052631578947367,0.1606833051492441,-13.367883682250977,2,2,414972276,1,1,-62.65049743652344
test,10,75,5,0.2631578947368421,0.1606833051492441,-19.201446533203125,2,2,414972276,1,1,-76.7032470703125
test,10,90,6,0.3157894736842105,0.1606833051492441,-25.271953582763672,2,2,414972276,1,1,-90.64295959472656
test,10,105,7,0.3684210526315789,0.1606833051492441,-31.19953727722168,2,2,414972276,1,1,-103.99114990234375
test,10,120,8,0.42105263157894735,0.1606833051492441,-37.937870025634766,2,2,414972276,1,1,-119.74317932128906
test,10,135,9,0.47368421052631576,0.1606833051492441,-44.440914154052734,2,2,414972276,1,1,-134.59869384765625
test,10,150,10,0.5263157894736842,0.1606833051492441,-51.46500778198242,2,2,414972276,1,1,-150.31436157226562
test,10,165,11,0.5789473684210527,0.1606833051492441,-59.017818450927734,2,2,414972276,1,1,-167.4932403564453
test,10,180,12,0.631578947368421,0.1606833051492441,-66.05802917480469,2,2,414972276,1,1,-183.90089416503906
test,10,195,13,0.6842105263157895,0.1606833051492441,-73.06392669677734,2,2,414972276,1,1,-202.1805877685547
test,10,210,14,0.7368421052631579,0.1606833051492441,-79.8251724243164,2,2,414972276,1,1,-218.33700561523438
test,10,225,15,0.7894736842105263,0.1606833051492441,-85.82318878173828,2,2,414972276,1,1,-236.4044647216797
test,10,240,16,0.8421052631578947,0.1606833051492441,-91.40463256835938,2,2,414972276,1,1,-254.23895263671875
test,10,255,17,0.8947368421052632,0.1606833051492441,-96.66584014892578,2,2,414972276,1,1,-271.6854248046875
test,10,270,18,0.9473684210526315,0.1606833051492441,-101.91608428955078,2,2,414972276,1,1,-288.6664123535156
test,10,285,19,1.0,0.1606833051492441,-105.66153717041016,2,2,414972276,1,1,-307.0962219238281
test,11,0,0,0.0,0.2511593493496609,0.38118815422058105,2,2,414972276,1,1,-0.35485225915908813
test,11,15,1,0.05263157894736842,0.2511593493496609,-3.530691385269165,2,2,414972276,1,1,-9.152042388916016
test,11,30,2,0.10526315789473684,0.2511593493496609,-4.6656389236450195,2,2,414972276,1,1,-22.771949768066406
test,11,45,3,0.15789473684210525,0.2511593493496609,-4.5588483810424805,2,2,414972276,1,1,-34.317630767822266
test,11,60,4,0.21052631578947367,0.2511593493496609,-4.202802658081055,2,2,414972276,1,1,-45.6829833984375
test,11,75,5,0.2631578947368421,0.2511593493496609,-2.5941827297210693,2,2,414972276,1,1,-57.015480041503906
test,11,90,6,0.3157894736842105,0.2511593493496609,-1.3292521238327026,2,2,414972276,1,1,-68.19853210449219
test,11,105,7,0.3684210526315789,0.2511593493496609,0.5365583300590515,2,2,414972276,1,1,-79.23841857910156
test,11,120,8,0.42105263157894735,0.2511593493496609,2.9969770908355713,2,2,414972276,1,1,-90.129150390625
test,11,135,9,0.47368421052631576,0.2511593493496609,5.38392448425293,2,2,414972276,1,1,-100.89820861816406
test,11,150,10,0.5263157894736842,0.2511593493496609,7.704977035522461,2,2,414972276,1,1,-111.55754089355469
test,11,165,11,0.5789473684210527,0.2511593493496609,10.071939468383789,2,2,414972276,1,1,-122.02043151855469
test,11,180,12,0.631578947368421,0.2511593493496609,12.351648330688477,2,2,414972276,1,1,-132.6490020751953
test,11,195,13,0.6842105263157895,0.2511593493496609,14.475015640258789,2,2,414972276,1,1,-143.21932983398438
test,11,210,14,0.7368421052631579,0.2511593493496609,16.469064712524414,2,2,414972276,1,1,-153.99649047851562
test,11,225,15,0.7894736842105263,0.2511593493496609,18.39030647277832,2,2,414972276,1,1,-164.6210479736328
test,11,240,16,0.8421052631578947,0.2511593493496609,20.279138565063477,2,2,414972276,1,1,-175.24937438964844
test,11,255,17,0.8947368421052632,0.2511593493496609,22.107454299926758,2,2,414972276,1,1,-185.9053192138672
test,11,270,18,0.9473684210526315,0.2511593493496609,23.73484230041504,2,2,414972276,1,1,-196.6085205078125
test,11,285,19,1.0,0.2511593493496609,25.396028518676758,2,2,414972276,1,1,-207.2689666748047
test,12,0,0,0.0,0.2821721893243829,0.39021697640419006,2,2,414972276,1,1,-0.3686654567718506
test,12,15,1,0.05263157894736842,0.2821721893243829,-4.622374534606934,2,2,414972276,1,1,-10.25554370880127
test,12,30,2,0.10526315789473684,0.2821721893243829,-14.529157638549805,2,2,414972276,1,1,-26.912628173828125
test,12,45,3,0.15789473684210525,0.2821721893243829,-28.4853458404541,2,2,414972276,1,1,-42.219730377197266
test,12,60,4,0.21052631578947367,0.2821721893243829,-43.913475036621094,2,2,414972276,1,1,-57.40373611450195
test,12,75,5,0.2631578947368421,0.2821721893243829,-57.46638870239258,2,2,414972276,1,1,-71.63307189941406
test,12,90,6,0.3157894736842105,0.2821721893243829,-71.8307876586914,2,2,414972276,1,1,-85.85997009277344
test,12,105,7,0.3684210526315789,0.2821721893243829,-86.2151107788086,2,2,414972276,1,1,-99.29927825927734
test,12,120,8,0.42105263157894735,0.2821721893243829,-96.47293853759766,2,2,414972276,1,1,-112.69525146484375
test,12,135,9,0.47368421052631576,0.2821721893243829,-108.66801452636719,2,2,414972276,1,1,-125.54521942138672
test,12,150,10,0.5263157894736842,0.2821721893243829,-118.17291259765625,2,2,414972276,1,1,-137.08680725097656
test,12,165,11,0.5789473684210527,0.2821721893243829,-127.45040130615234,2,2,414972276,1,1,-149.37904357910156
test,12,180,12,0.631578947368421,0.2821721893243829,-131.8512725830078,2,2,414972276,1,1,-159.51344299316406
test,12,195,13,0.6842105263157895,0.2821721893243829,-138.3911895751953,2,2,414972276,1,1,-170.623046875
test,12,210,14,0.7368421052631579,0.2821721893243829,-147.73802185058594,2,2,414972276,1,1,-183.11849975585938
test,12,225,15,0.7894736842105263,0.2821721893243829,-155.556396484375,2,2,414972276,1,1,-194.6790008544922
test,12,240,16,0.8421052631578947,0.2821721893243829,-156.09353637695312,2,2,414972276,1,1,-204.4761962890625
test,12,255,17,0.8947368421052632,0.2821721893243829,-163.83193969726562,2,2,414972276,1,1,-216.0491943359375
test,12,270,18,0.9473684210526315,0.2821721893243829,-170.56338500976562,2,2,414972276,1,1,-227.6750946044922
test,12,285,19,1.0,0.2821721893243829,-174.79278564453125,2,2,414972276,1,1,-239.06480407714844
test,13,0,0,0.0,-0.04889763898242052,0.41921642422676086,2,2,414972276,1,1,-0.3875259757041931
test,13,15,1,0.05263157894736842,-0.04889763898242052,-2.477036237716675,2,2,414972276,1,1,-7.425998687744141
test,13,30,2,0.10526315789473684,-0.04889763898242052,-7.591637134552002,2,2,414972276,1,1,-11.386157035827637
test,13,45,3,0.15789473684210525,-0.04889763898242052,-11.636590957641602,2,2,414972276,1,1,-8.759749412536621
test,13,60,4,0.21052631578947367,-0.04889763898242052,-12.039758682250977,2,2,414972276,1,1,-6.887785911560059
test,13,75,5,0.2631578947368421,-0.04889763898242052,-11.403722763061523,2,2,414972276,1,1,-6.3311567306518555
test,13,90,6,0.3157894736842105,-0.04889763898242052,-11.038198471069336,2,2,414972276,1,1,-6.568961143493652
test,13,105,7,0.3684210526315789,-0.04889763898242052,-11.406805038452148,2,2,414972276,1,1,-7.374464988708496
test,13,120,8,0.42105263157894735,-0.04889763898242052,-12.327215194702148,2,2,414972276,1,1,-8.418272972106934
test,13,135,9,0.47368421052631576,-0.04889763898242052,-13.694890975952148,2,2,414972276,1,1,-9.494215965270996
test,13,150,10,0.5263157894736842,-0.04889763898242052,-15.424520492553711,2,2,414972276,1,1,-10.65079402923584
test,13,165,11,0.5789473684210527,-0.04889763898242052,-17.24653434753418,2,2,414972276,1,1,-11.924101829528809
test,13,180,12,0.631578947368421,-0.04889763898242052,-19.212331771850586,2,2,414972276,1,1,-13.249739646911621
test,13,195,13,0.6842105263157895,-0.04889763898242052,-21.262136459350586,2,2,414972276,1,1,-14.576613426208496
test,13,210,14,0.7368421052631579,-0.04889763898242052,-23.32636833190918,2,2,414972276,1,1,-15.902159690856934
test,13,225,15,0.7894736842105263,-0.04889763898242052,-25.456045150756836,2,2,414972276,1,1,-17.324813842773438
test,13,240,16,0.8421052631578947,-0.04889763898242052,-27.52082633972168,2,2,414972276,1,1,-18.760986328125
test,13,255,17,0.8947368421052632,-0.04889763898242052,-29.604177474975586,2,2,414972276,1,1,-20.247940063476562
test,13,270,18,0.9473684210526315,-0.04889763898242052,-31.677366256713867,2,2,414972276,1,1,-21.827850341796875
test,13,285,19,1.0,-0.04889763898242052,-33.85081100463867,2,2,414972276,1,1,-23.301788330078125
test,14,0,0,0.0,0.1639582164351763,0.37256360054016113,2,2,414972276,1,1,-0.34646308422088623
test,14,15,1,0.05263157894736842,0.1639582164351763,-2.6170079708099365,2,2,414972276,1,1,-6.269932746887207
test,14,30,2,0.10526315789473684,0.1639582164351763,-5.073332786560059,2,2,414972276,1,1,-16.55567169189453
test,14,45,3,0.15789473684210525,0.1639582164351763,-6.441827774047852,2,2,414972276,1,1,-26.606054306030273
test,14,60,4,0.21052631578947367,0.1639582164351763,-6.462133407592773,2,2,414972276,1,1,-36.90742874145508
test,14,75,5,0.2631578947368421,0.1639582164351763,-4.594875335693359,2,2,414972276,1,1,-47.24040222167969
test,14,90,6,0.3157894736842105,0.1639582164351763,-1.3402689695358276,2,2,414972276,1,1,-57.51170349121094
test,14,105,7,0.3684210526315789,0.1639582164351763,1.8195630311965942,2,2,414972276,1,1,-67.43576049804688
test,14,120,8,0.42105263157894735,0.1639582164351763,5.524450302124023,2,2,414972276,1,1,-77.18679809570312
test,14,135,9,0.47368421052631576,0.1639582164351763,9.75770378112793,2,2,414972276,1,1,-86.66567993164062
test,14,150,10,0.5263157894736842,0.1639582164351763,13.834505081176758,2,2,414972276,1,1,-96.11076354980469
test,14,165,11,0.5789473684210527,0.1639582164351763,17.24241065979004,2,2,414972276,1,1,-105.47882080078125
test,14,180,12,0.631578947368421,0.1639582164351763,20.64641761779785,2,2,414972276,1,1,-114.7657699584961
test,14,195,13,0.6842105263157895,0.1639582164351763,23.783884048461914,2,2,414972276,1,1,-124.05661010742188
test,14,210,14,0.7368421052631579,0.1639582164351763,26.557191848754883,2,2,414972276,1,1,-133.4420623779297
test,14,225,15,0.7894736842105263,0.1639582164351763,29.19364356994629,2,2,414972276,1,1,-142.7699737548828
test,14,240,16,0.8421052631578947,0.1639582164351763,31.73565101623535,2,2,414972276,1,1,-152.07821655273438
test,14,255,17,0.8947368421052632,0.1639582164351763,34.103702545166016,2,2,414972276,1,1,-161.38072204589844
test,14,270,18,0.9473684210526315,0.1639582164351763,36.35147476196289,2,2,414972276,1,1,-170.7859344482422
test,14,285,19,1.0,0.1639582164351763,38.62410354614258,2,2,414972276,1,1,-180.12599182128906
test,15,0,0,0.0,-0.21987798577425652,0.43268877267837524,2,2,414972276,1,1,-0.3948584794998169
test,15,15,1,0.05263157894736842,-0.21987798577425652,-1.712971568107605,2,2,414972276,1,1,-7.0908098220825195
test,15,30,2,0.10526315789473684,-0.21987798577425652,-26.802385330200195,2,2,414972276,1,1,-9.668753623962402
test,15,45,3,0.15789473684210525,-0.21987798577425652,-71.83464050292969,2,2,414972276,1,1,43.974449157714844
test,15,60,4,0.21052631578947367,-0.21987798577425652,-64.81866455078125,2,2,414972276,1,1,81.74263763427734
test,15,75,5,0.2631578947368421,-0.21987798577425652,-75.21671295166016,2,2,414972276,1,1,110.55270385742188
test,15,90,6,0.3157894736842105,-0.21987798577425652,-91.43390655517578,2,2,414972276,1,1,138.4449462890625
test,15,105,7,0.3684210526315789,-0.21987798577425652,-108.64152526855469,2,2,414972276,1,1,167.2821807861328
test,15,120,8,0.42105263157894735,-0.21987798577425652,-126.03951263427734,2,2,414972276,1,1,196.70343017578125
test,15,135,9,0.47368421052631576,-0.21987798577425652,-143.3616943359375,2,2,414972276,1,1,226.22283935546875
test,15,150,10,0.5263157894736842,-0.21987798577425652,-160.6545867919922,2,2,414972276,1,1,256.1763610839844
test,15,165,11,0.5789473684210527,-0.21987798577425652,-177.89126586914062,2,2,414972276,1,1,286.3424987792969
test,15,180,12,0.631578947368421,-0.21987798577425652,-195.1103515625,2,2,414972276,1,1,316.7220458984375
test,15,195,13,0.6842105263157895,-0.21987798577425652,-212.26263427734375,2,2,414972276,1,1,347.28497314453125
test,15,210,14,0.7368421052631579,-0.21987798577425652,-229.42857360839844,2,2,414972276,1,1,378.17938232421875
test,15,225,15,0.7894736842105263,-0.21987798577425652,-246.44692993164062,2,2,414972276,1,1,409.11676025390625
test,15,240,16,0.8421052631578947,-0.21987798577425652,-263.4787902832031,2,2,414972276,1,1,440.1993103027344
test,15,255,17,0.8947368421052632,-0.21987798577425652,-280.4798278808594,2,2,414972276,1,1,471.6750183105469
test,15,270,18,0.9473684210526315,-0.21987798577425652,-297.4295349121094,2,2,414972276,1,1,503.070556640625
test,15,285,19,1.0,-0.21987798577425652,-314.3078308105469,2,2,414972276,1,1,534.8558349609375
test,16,0,0,0.0,0.2238599590476573,0.3759090006351471,2,2,414972276,1,1,-0.3479352593421936
test,16,15,1,0.05263157894736842,0.2238599590476573,-2.861785411834717,2,2,414972276,1,1,-7.270366668701172
test,16,30,2,0.10526315789473684,0.2238599590476573,-5.81712532043457,2,2,414972276,1,1,-21.13015365600586
test,16,45,3,0.15789473684210525,0.2238599590476573,-5.841779708862305,2,2,414972276,1,1,-35.28680419921875
test,16,60,4,0.21052631578947367,0.2238599590476573,-3.8765618801116943,2,2,414972276,1,1,-48.6889533996582
test,16,75,5,0.2631578947368421,0.2238599590476573,-0.5882967114448547,2,2,414972276,1,1,-61.41254425048828
test,16,90,6,0.3157894736842105,0.2238599590476573,3.517254114151001,2,2,414972276,1,1,-73.47148132324219
test,16,105,7,0.3684210526315789,0.2238599590476573,7.513261795043945,2,2,414972276,1,1,-85.1742172241211
test,16,120,8,0.42105263157894735,0.2238599590476573,11.484945297241211,2,2,414972276,1,1,-96.47737884521484
test,16,135,9,0.47368421052631576,0.2238599590476573,14.998342514038086,2,2,414972276,1,1,-107.84365844726562
test,16,150,10,0.5263157894736842,0.2238599590476573,18.249528884887695,2,2,414972276,1,1,-119.25785064697266
test,16,165,11,0.5789473684210527,0.2238599590476573,21.466447830200195,2,2,414972276,1,1,-130.2976531982422
test,16,180,12,0.631578947368421,0.2238599590476573,24.35710334777832,2,2,414972276,1,1,-141.50213623046875
test,16,195,13,0.6842105263157895,0.2238599590476573,27.10215950012207,2,2,414972276,1,1,-152.8412322998047
test,16,210,14,0.7368421052631579,0.2238599590476573,29.72233009338379,2,2,414972276,1,1,-164.0767059326172
test,16,225,15,0.7894736842105263,0.2238599590476573,32.157405853271484,2,2,414972276,1,1,-175.56289672851562
test,16,240,16,0.8421052631578947,0.2238599590476573,34.623661041259766,2,2,414972276,1,1,-186.78817749023438
test,16,255,17,0.8947368421052632,0.2238599590476573,36.968265533447266,2,2,414972276,1,1,-198.07301330566406
test,16,270,18,0.9473684210526315,0.2238599590476573,39.34132766723633,2,2,414972276,1,1,-209.38272094726562
test,16,285,19,1.0,0.2238599590476573,41.6834831237793,2,2,414972276,1,1,-220.7918243408203
test,17,0,0,0.0,-0.1963377719651293,0.4437774121761322,2,2,414972276,1,1,-0.4075733423233032
test,17,15,1,0.05263157894736842,-0.1963377719651293,-4.233113765716553,2,2,414972276,1,1,-4.019047737121582
test,17,30,2,0.10526315789473684,-0.1963377719651293,-4.235598087310791,2,2,414972276,1,1,-9.535868644714355
test,17,45,3,0.15789473684210525,-0.1963377719651293,-7.106132507324219,2,2,414972276,1,1,-13.075541496276855
test,17,60,4,0.21052631578947367,-0.1963377719651293,-15.381093978881836,2,2,414972276,1,1,-18.131908416748047
test,17,75,5,0.2631578947368421,-0.1963377719651293,-43.22137451171875,2,2,414972276,1,1,-20.821331024169922
test,17,90,6,0.3157894736842105,-0.1963377719651293,-92.89749145507812,2,2,414972276,1,1,4.252991676330566
test,17,105,7,0.3684210526315789,-0.1963377719651293,-128.9566650390625,2,2,414972276,1,1,54.590789794921875
test,17,120,8,0.42105263157894735,-0.1963377719651293,-118.63550567626953,2,2,414972276,1,1,85.99739074707031
test,17,135,9,0.47368421052631576,-0.1963377719651293,-97.14642333984375,2,2,414972276,1,1,104.21672058105469
test,17,150,10,0.5263157894736842,-0.1963377719651293,-94.9665756225586,2,2,414972276,1,1,116.92650604248047
test,17,165,11,0.5789473684210527,-0.1963377719651293,-101.3487777709961,2,2,414972276,1,1,128.00857543945312
test,17,180,12,0.631578947368421,-0.1963377719651293,-109.56961059570312,2,2,414972276,1,1,138.67417907714844
test,17,195,13,0.6842105263157895,-0.1963377719651293,-118.18814849853516,2,2,414972276,1,1,149.21434020996094
test,17,210,14,0.7368421052631579,-0.1963377719651293,-126.8017578125,2,2,414972276,1,1,159.64712524414062
test,17,225,15,0.7894736842105263,-0.1963377719651293,-135.43511962890625,2,2,414972276,1,1,170.0285186767578
test,17,240,16,0.8421052631578947,-0.1963377719651293,-144.02484130859375,2,2,414972276,1,1,180.28599548339844
test,17,255,17,0.8947368421052632,-0.1963377719651293,-152.60052490234375,2,2,414972276,1,1,190.5839385986328
test,17,270,18,0.9473684210526315,-0.1963377719651293,-161.174560546875,2,2,414972276,1,1,200.79579162597656
test,17,285,19,1.0,-0.1963377719651293,-169.70513916015625,2,2,414972276,1,1,210.8905487060547
test,18,0,0,0.0,-0.2691509251686252,0.42121514678001404,2,2,414972276,1,1,-0.3897362947463989
test,18,15,1,0.05263157894736842,-0.2691509251686252,-3.3641409873962402,2,2,414972276,1,1,-2.885697841644287
test,18,30,2,0.10526315789473684,-0.2691509251686252,-19.31451988220215,2,2,414972276,1,1,3.0683908462524414
test,18,45,3,0.15789473684210525,-0.2691509251686252,-32.09927749633789,2,2,414972276,1,1,9.97261905670166
test,18,60,4,0.21052631578947367,-0.2691509251686252,-42.88754653930664,2,2,414972276,1,1,18.3782958984375
test,18,75,5,0.2631578947368421,-0.2691509251686252,-47.01463317871094,2,2,414972276,1,1,29.62067413330078
test,18,90,6,0.3157894736842105,-0.2691509251686252,-45.05048751831055,2,2,414972276,1,1,42.88280487060547
test,18,105,7,0.3684210526315789,-0.2691509251686252,-41.68342971801758,2,2,414972276,1,1,56.0748291015625
test,18,120,8,0.42105263157894735,-0.2691509251686252,-40.682186126708984,2,2,414972276,1,1,67.64352416992188
test,18,135,9,0.47368421052631576,-0.2691509251686252,-38.43379592895508,2,2,414972276,1,1,79.51985168457031
test,18,150,10,0.5263157894736842,-0.2691509251686252,-39.274471282958984,2,2,414972276,1,1,89.52687072753906
test,18,165,11,0.5789473684210527,-0.2691509251686252,-40.53281021118164,2,2,414972276,1,1,98.85417175292969
test,18,180,12,0.631578947368421,-0.2691509251686252,-42.02273178100586,2,2,414972276,1,1,107.77908325195312
test,18,195,13,0.6842105263157895,-0.2691509251686252,-43.811885833740234,2,2,414972276,1,1,116.07362365722656
test,18,210,14,0.7368421052631579,-0.2691509251686252,-46.87641525268555,2,2,414972276,1,1,123.39909362792969
test,18,225,15,0.7894736842105263,-0.2691509251686252,-82.14703369140625,2,2,414972276,1,1,110.70881652832031
test,18,240,16,0.8421052631578947,-0.2691509251686252,-205.10687255859375,2,2,414972276,1,1,5.420182228088379
test,18,255,17,0.8947368421052632,-0.2691509251686252,-191.60098266601562,2,2,414972276,1,1,-34.02763366699219
test,18,270,18,0.9473684210526315,-0.2691509251686252,-228.0362091064453,2,2,414972276,1,1,13.143204689025879
test,18,285,19,1.0,-0.2691509251686252,-268.8520812988281,2,2,414972276,1,1,111.22967529296875
test,19,0,0,0.0,0.02298076051167721,0.4060921370983124,2,2,414972276,1,1,-0.37335842847824097
test,19,15,1,0.05263157894736842,0.02298076051167721,-3.3297126293182373,2,2,414972276,1,1,-3.6618785858154297
test,19,30,2,0.10526315789473684,0.02298076051167721,-17.98927116394043,2,2,414972276,1,1,7.541625022888184
test,19,45,3,0.15789473684210525,0.02298076051167721,-25.30095100402832,2,2,414972276,1,1,26.100040435791016
test,19,60,4,0.21052631578947367,0.02298076051167721,-28.454715728759766,2,2,414972276,1,1,38.388004302978516
test,19,75,5,0.2631578947368421,0.02298076051167721,-35.6099853515625,2,2,414972276,1,1,49.878238677978516
test,19,90,6,0.3157894736842105,0.02298076051167721,-43.16598129272461,2,2,414972276,1,1,60.94571304321289
test,19,105,7,0.3684210526315789,0.02298076051167721,-51.602596282958984,2,2,414972276,1,1,73.03771209716797
test,19,120,8,0.42105263157894735,0.02298076051167721,-59.25951385498047,2,2,414972276,1,1,84.61457061767578
test,19,135,9,0.47368421052631576,0.02298076051167721,-66.70977020263672,2,2,414972276,1,1,96.06925201416016
test,19,150,10,0.5263157894736842,0.02298076051167721,-74.31499481201172,2,2,414972276,1,1,107.89744567871094
test,19,165,11,0.5789473684210527,0.02298076051167721,-80.63945007324219,2,2,414972276,1,1,118.68093872070312
test,19,180,12,0.631578947368421,0.02298076051167721,-88.03939819335938,2,2,414972276,1,1,130.9050750732422
test,19,195,13,0.6842105263157895,0.02298076051167721,-93.92811584472656,2,2,414972276,1,1,141.7025604248047
test,19,210,14,0.7368421052631579,0.02298076051167721,-101.80023193359375,2,2,414972276,1,1,154.77174377441406
test,19,225,15,0.7894736842105263,0.02298076051167721,-108.4892807006836,2,2,414972276,1,1,166.78587341308594
test,19,240,16,0.8421052631578947,0.02298076051167721,-113.78083038330078,2,2,414972276,1,1,177.74671936035156
test,19,255,17,0.8947368421052632,0.02298076051167721,-119.69406127929688,2,2,414972276,1,1,189.433349609375
test,19,270,18,0.9473684210526315,0.02298076051167721,-124.73539733886719,2,2,414972276,1,1,200.32225036621094
test,19,285,19,1.0,0.02298076051167721,-130.77096557617188,2,2,414972276,1,1,212.5847930908203
test,20,0,0,0.0,-0.32336614357869486,0.45454004406929016,2,2,414972276,1,1,-0.4177371859550476
test,20,15,1,0.05263157894736842,-0.32336614357869486,-7.894148349761963,2,2,414972276,1,1,-5.455309867858887
test,20,30,2,0.10526315789473684,-0.32336614357869486,-73.29917907714844,2,2,414972276,1,1,51.36180877685547
test,20,45,3,0.15789473684210525,-0.32336614357869486,-98.03813171386719,2,2,414972276,1,1,106.31856536865234
test,20,60,4,0.21052631578947367,-0.32336614357869486,-115.10502624511719,2,2,414972276,1,1,155.70742797851562
test,20,75,5,0.2631578947368421,-0.32336614357869486,-120.81654357910156,2,2,414972276,1,1,205.10507202148438
test,20,90,6,0.3157894736842105,-0.32336614357869486,-129.52572631835938,2,2,414972276,1,1,254.7466278076172
test,20,105,7,0.3684210526315789,-0.32336614357869486,-149.64263916015625,2,2,414972276,1,1,305.39691162109375
test,20,120,8,0.42105263157894735,-0.32336614357869486,-174.54995727539062,2,2,414972276,1,1,357.4718322753906
test,20,135,9,0.47368421052631576,-0.32336614357869486,-200.5458221435547,2,2,414972276,1,1,410.3289794921875
test,20,150,10,0.5263157894736842,-0.32336614357869486,-227.13824462890625,2,2,414972276,1,1,464.36785888671875
test,20,165,11,0.5789473684210527,-0.32336614357869486,-254.25747680664062,2,2,414972276,1,1,519.1167602539062
test,20,180,12,0.631578947368421,-0.32336614357869486,-281.792236328125,2,2,414972276,1,1,574.5393676757812
test,20,195,13,0.6842105263157895,-0.32336614357869486,-309.6700134277344,2,2,414972276,1,1,630.6481323242188
test,20,210,14,0.7368421052631579,-0.32336614357869486,-337.95257568359375,2,2,414972276,1,1,687.1828002929688
test,20,225,15,0.7894736842105263,-0.32336614357869486,-366.4261474609375,2,2,414972276,1,1,744.3716430664062
test,20,240,16,0.8421052631578947,-0.32336614357869486,-395.2417297363281,2,2,414972276,1,1,802.0388793945312
test,20,255,17,0.8947368421052632,-0.32336614357869486,-424.2569274902344,2,2,414972276,1,1,859.990966796875
test,20,270,18,0.9473684210526315,-0.32336614357869486,-453.5276184082031,2,2,414972276,1,1,918.5811767578125
