dataset,latent_dim,hidden_size,epoch,train_dz_mse_norm,val_dz_mse_norm,val_dz_mse_raw
Reid_ld16_tok64_h192_head4,16,192,10,0.06559874886879698,0.09636555436765776,4.847621762138487e-06
Reid_ld16_tok64_h192_head4,16,192,11,0.06190352853620425,0.09210162909701466,4.6486603413598e-06
Reid_ld16_tok64_h192_head4,16,192,12,0.05917333027347922,0.09335051476955414,4.738735820168926e-06
Reid_ld16_tok64_h192_head4,16,192,13,0.056233502093236895,0.08939811951247975,4.578317666883436e-06
Reid_ld16_tok64_h192_head4,16,192,14,0.0543997150589712,0.08700110286707058,4.472300251165961e-06
Reid_ld16_tok64_h192_head4,16,192,15,0.05248021045466885,0.08488343588192947,4.360482766614382e-06
Reid_ld16_tok64_h192_head4,16,192,16,0.050164317288436,0.08488384121446871,4.402992170469134e-06
Reid_ld16_tok64_h192_head4,16,192,17,0.049294433109462264,0.08565020734677091,4.4164565104054535e-06
Reid_ld16_tok64_h192_head4,16,192,18,0.0471730321215,0.0871028540818952,4.5099744686183384e-06
Reid_ld16_tok64_h192_head4,16,192,19,0.04605137487873435,0.08082546510035173,4.193416208622125e-06
Reid_ld16_tok64_h192_head4,16,192,20,0.0448152434732765,0.0845938202913385,4.411748383361669e-06
Reid_ld16_tok64_h192_head4,16,192,21,0.043702581168618054,0.07844470043666661,4.085181542521354e-06
Reid_ld16_tok64_h192_head4,16,192,22,0.04280468196375296,0.07962358779739588,4.126502420973565e-06
Reid_ld16_tok64_h192_head4,16,192,23,0.0422637464129366,0.07949590850854292,4.138664040524987e-06
Reid_ld16_tok64_h192_head4,16,192,24,0.04084438393823803,0.08237178002425935,4.281039641576001e-06
Reid_ld16_tok64_h192_head4,16,192,25,0.04024554714327678,0.07751166769303382,4.045176469276157e-06
Reid_ld16_tok64_h192_head4,16,192,26,0.03921381764812395,0.07626872495049611,3.995787729742517e-06
Reid_ld16_tok64_h192_head4,16,192,27,0.03863349974504672,0.07662449346738867,4.028853139779187e-06
Reid_ld16_tok64_h192_head4,16,192,28,0.03817762647056952,0.07580846130731515,3.9884286608327105e-06
Reid_ld16_tok64_h192_head4,16,192,29,0.037320317187113684,0.07634776899940335,4.0129737933725095e-06
Reid_ld16_tok64_h192_head4,16,192,30,0.036810186629882086,0.07665808174526319,4.043134388176384e-06
Reid_ld16_tok64_h192_head4,16,192,31,0.03639601253089495,0.07496834253659472,3.94863078756913e-06
Reid_ld16_tok64_h192_head4,16,192,32,0.035800847980426626,0.07501910844584928,3.943849477039407e-06
Reid_ld16_tok64_h192_head4,16,192,33,0.03513386950828135,0.07785413278616034,4.1293265066855154e-06
Reid_ld16_tok64_h192_head4,16,192,34,0.03498439842252992,0.07615592151531018,4.018459665964258e-06
Reid_ld16_tok64_h192_head4,16,192,35,0.03459367475588806,0.07481013854849153,3.944399487387784e-06
Reid_ld16_tok64_h192_head4,16,192,36,0.033914897944778206,0.07650706428219564,4.0283958753306594e-06
Reid_ld16_tok64_h192_head4,16,192,37,0.03328837807639502,0.07481306196306832,3.955765201659744e-06
Reid_ld16_tok64_h192_head4,16,192,38,0.032999882221920414,0.07782648173510097,4.10891085824261e-06
Reid_ld16_tok64_h192_head4,16,192,39,0.032534569633426144,0.07683946511358954,4.065764211631517e-06
Reid_ld16_tok64_h192_head4,16,192,40,0.032456411310704425,0.07410389265220146,3.924220409370349e-06
Reid_ld16_tok64_h192_head4,16,192,41,0.031891000269097275,0.07977537013357505,4.260889249927402e-06
Reid_ld16_tok64_h192_head4,16,192,42,0.03177743430016562,0.077944949780358,4.123488095473249e-06
Reid_ld16_tok64_h192_head4,16,192,43,0.031130991679383442,0.07598452021018602,4.022451543903572e-06
Reid_ld16_tok64_h192_head4,16,192,44,0.031241355409147218,0.07517454097804148,3.984858007299863e-06
Reid_ld16_tok64_h192_head4,16,192,45,0.030699198513757436,0.07661566687049344,4.064482338552722e-06
Reid_ld16_tok64_h192_head4,16,192,46,0.030260600040201098,0.0767049962625606,4.0816035139812355e-06
Reid_ld16_tok64_h192_head4,16,192,47,0.029874918308341877,0.07747899744601455,4.085916703537862e-06
Reid_ld16_tok64_h192_head4,16,192,48,0.0296774242434185,0.07919791462365539,4.1684552539678065e-06
Reid_ld16_tok64_h192_head4,16,192,49,0.02925126248272136,0.07796195286035072,4.140123580000932e-06
Reid_ld16_tok64_h192_head4,16,192,50,0.029163176390575245,0.08272068946855143,4.371914961573964e-06
Reid_ld16_tok64_h192_head4,16,192,51,0.028457576868822797,0.07811026292911265,4.131636800188687e-06
Reid_ld16_tok64_h192_head4,16,192,52,0.028552895148750396,0.0821438734763069,4.351875010568662e-06
Reid_ld32_tok32_h192_head4,32,192,1,0.4539983366988599,0.2978266284428537,5.902842993918966e-06
Reid_ld32_tok32_h192_head4,32,192,2,0.20470454676076769,0.1985853099822998,3.982281672563204e-06
Reid_ld32_tok32_h192_head4,32,192,3,0.1400252959690988,0.15696669735945762,3.2179669915421982e-06
Reid_ld32_tok32_h192_head4,32,192,4,0.10996574508026243,0.13761063126847148,2.8884502444981306e-06
Reid_ld32_tok32_h192_head4,32,192,5,0.09353290183469654,0.12458814346930012,2.6521162648407426e-06
Reid_ld32_tok32_h192_head4,32,192,6,0.08324694535229354,0.11696513116359711,2.5094438513662e-06
Reid_ld32_tok32_h192_head4,32,192,7,0.07615708721335977,0.10865714082727208,2.3450822739334855e-06
Reid_ld32_tok32_h192_head4,32,192,8,0.07027706929482519,0.11218806039076298,2.445694208645932e-06
Reid_ld32_tok32_h192_head4,32,192,9,0.06616240622941405,0.10129230442806147,2.219013086293131e-06
Reid_ld32_tok32_h192_head4,32,192,10,0.062070974074304106,0.09927217916585505,2.179743777475096e-06
Reid_ld32_tok32_h192_head4,32,192,11,0.05850580169353634,0.0947824164328631,2.075222154847012e-06
Reid_ld32_tok32_h192_head4,32,192,12,0.056234123667236416,0.09362568521522917,2.063241907990232e-06
Reid_ld32_tok32_h192_head4,32,192,13,0.053736888819839804,0.09285034535103477,2.0444412555065127e-06
Reid_ld32_tok32_h192_head4,32,192,14,0.05195498186396435,0.0932049509533681,2.072276003666218e-06
Reid_ld32_tok32_h192_head4,32,192,15,0.0504874824360013,0.09580856397398747,2.144375378563268e-06
Reid_ld32_tok32_h192_head4,32,192,16,0.0485902580851689,0.09107765509281307,2.024026539277912e-06
Reid_ld32_tok32_h192_head4,32,192,17,0.047211484166327866,0.09088944232207723,2.028886976574995e-06
Reid_ld32_tok32_h192_head4,32,192,18,0.04628096327185631,0.08752524076844566,1.939993444546317e-06
Reid_ld32_tok32_h192_head4,32,192,19,0.044885972271440554,0.08906633189879358,1.9822363846344617e-06
Reid_ld32_tok32_h192_head4,32,192,20,0.04371520615182817,0.08731246105860918,1.9421454870460764e-06
Reid_ld32_tok32_h192_head4,32,192,21,0.04236960848327726,0.09195003890083171,2.0603036913513505e-06
Reid_ld32_tok32_h192_head4,32,192,22,0.042051825462840496,0.09048358042608015,2.034227934775146e-06
Reid_ld32_tok32_h192_head4,32,192,23,0.04079089462873526,0.0894605997216422,1.9928194232932128e-06
Reid_ld32_tok32_h192_head4,32,192,24,0.04013048461754806,0.08540768075501547,1.9039017753996745e-06
Reid_ld32_tok32_h192_head4,32,192,25,0.039645457931328565,0.08647403751150705,1.9287071037332738e-06
Reid_ld32_tok32_h192_head4,32,192,26,0.038435311315115545,0.08776530232047662,1.9550848734617433e-06
Reid_ld32_tok32_h192_head4,32,192,27,0.03845569602679461,0.09200775730074383,2.043810798753043e-06
Reid_ld32_tok32_h192_head4,32,192,28,0.03753608032478951,0.08719764165696688,1.940489587255456e-06
Reid_ld32_tok32_h192_head4,32,192,29,0.03702769969939254,0.08780041875783354,1.9583432159109294e-06
Reid_ld32_tok32_h192_head4,32,192,30,0.03635779274511151,0.08977959693293087,1.994898731574324e-06
Reid_ld32_tok32_h192_head4,32,192,31,0.035780613941606136,0.09030812498764135,2.00726485266145e-06
Reid_ld32_tok32_h192_head4,32,192,32,0.035222760604228825,0.09083506868395488,2.0172525037054356e-06
Reid_ld32_tok32_h192_head4,32,192,33,0.0351419439946767,0.09522988415206783,2.1272344289613444e-06
Reid_ld32_tok32_h192_head4,32,192,34,0.03471462277229875,0.09162077091808897,2.027183034805091e-06
Reid_ld32_tok32_h192_head4,32,192,35,0.03448274024412967,0.09142515015089885,2.0310322441297047e-06
Reid_ld32_tok32_h192_head4,32,192,36,0.03379861121880822,0.09092036972055212,2.0166106824248686e-06
Reid_ld32_tok64_h192_head4,32,192,1,0.5160445358976722,0.3364959513489157,6.535583577402804e-06
Reid_ld32_tok64_h192_head4,32,192,2,0.2147592541202903,0.24195023339241742,4.723671471396074e-06
Reid_ld32_tok64_h192_head4,32,192,3,0.1541614449582994,0.19270664845593274,3.6256093514452914e-06
Reid_ld32_tok64_h192_head4,32,192,4,0.12611760620959103,0.17112153978087008,3.2349383711505196e-06
Reid_ld32_tok64_h192_head4,32,192,5,0.10939737698994577,0.15308719547232613,2.9055805526922994e-06
Reid_ld32_tok64_h192_head4,32,192,6,0.09646417286247015,0.14235523517243565,2.7222346227517845e-06
Reid_ld32_tok64_h192_head4,32,192,7,0.08862362623680382,0.13476733457529919,2.57674309242617e-06
Reid_ld32_tok64_h192_head4,32,192,8,0.08056768488604575,0.13041487664915621,2.50431580909094e-06
Reid_ld32_tok64_h192_head4,32,192,9,0.07522330658044667,0.12741793184075503,2.4594270703559574e-06
Reid_ld32_tok64_h192_head4,32,192,10,0.07052518996410072,0.1256679452955723,2.424682585555615e-06
Reid_ld32_tok64_h192_head4,32,192,11,0.06732435784302652,0.1288757088710554,2.528689456831046e-06
Reid_ld32_tok64_h192_head4,32,192,12,0.06381258565932513,0.12885469897883012,2.538039431634331e-06
Reid_ld32_tok64_h192_head4,32,192,13,0.06163138020783663,0.12029211926739664,2.3608228177351975e-06
Reid_ld32_tok64_h192_head4,32,192,14,0.05956346542108804,0.12372610670048743,2.432609167044575e-06
Reid_ld32_tok64_h192_head4,32,192,15,0.05748772448860109,0.11958645077655092,2.3285333185896207e-06
Reid_ld32_tok64_h192_head4,32,192,16,0.05467540606390685,0.1276872643083334,2.523665300202538e-06
Reid_ld32_tok64_h192_head4,32,192,17,0.053491809719707815,0.12018739613005891,2.3713260938151847e-06
Reid_ld32_tok64_h192_head4,32,192,18,0.05165040691616014,0.12016785529442131,2.3518990678539354e-06
Reid_ld32_tok64_h192_head4,32,192,19,0.05064572156174108,0.12379030533367769,2.440957344802541e-06
Reid_ld32_tok64_h192_head4,32,192,20,0.04872740976279601,0.12193626587977632,2.3958544634439248e-06
Reid_ld32_tok64_h192_head4,32,192,21,0.0476712454110384,0.12158951039542444,2.3812598852046563e-06
Reid_ld32_tok64_h192_head4,32,192,22,0.0464182428852655,0.12441531173884869,2.4596605497961833e-06
Reid_ld32_tok64_h192_head4,32,192,23,0.04504975920310244,0.12460559588391334,2.448283051279532e-06
Reid_ld32_tok64_h192_head4,32,192,24,0.044033650760538876,0.12993290461483412,2.549748035036714e-06
Reid_ld32_tok64_h192_head4,32,192,25,0.04287135579157621,0.13199764187680557,2.5833020116294845e-06
Reid_ld32_tok64_h192_head4,32,192,26,0.042068248982541266,0.12843387888744473,2.520469245723689e-06
Reid_ld32_tok64_h192_head4,32,192,27,0.04142521276837215,0.1327215495624114,2.5986348456541463e-06
Reid_ld32_tok64_h256_head4,32,256,1,0.44401023929938677,0.2675288593955338,4.561318456524077e-06
Reid_ld32_tok64_h256_head4,32,256,2,0.1857709828671068,0.17367457481566817,2.8493343947388893e-06
Reid_ld32_tok64_h256_head4,32,256,3,0.1329004177916795,0.14084870665799826,2.3146521512984464e-06
Reid_ld32_tok64_h256_head4,32,256,4,0.10765383230987936,0.12444209928158671,2.05549186595988e-06
Reid_ld32_tok64_h256_head4,32,256,5,0.09314895063638687,0.11150313385529444,1.8613651440446688e-06
Reid_ld32_tok64_h256_head4,32,256,6,0.08380863633472473,0.10687757255742326,1.7823874057754096e-06
Reid_ld32_tok64_h256_head4,32,256,7,0.07688983884640038,0.10578810619190335,1.7870566706434943e-06
Reid_ld32_tok64_h256_head4,32,256,8,0.07157162384828553,0.09986223553307355,1.6493627735947315e-06
Reid_ld32_tok64_h256_head4,32,256,9,0.06733986673876644,0.09711965165450237,1.614073861198051e-06
Reid_ld32_tok64_h256_head4,32,256,10,0.0642151837865822,0.1010794601496309,1.7005111253176607e-06
Reid_ld32_tok64_h256_head4,32,256,11,0.0618407626147382,0.096683924656827,1.6188606360678647e-06
Reid_ld32_tok64_h256_head4,32,256,12,0.059228857811540365,0.09695872388547286,1.6128414865512753e-06
Reid_ld32_tok64_h256_head4,32,256,13,0.05714790652738884,0.09917553898878395,1.6460498292580895e-06
Reid_ld32_tok64_h256_head4,32,256,14,0.05516764219501056,0.10147373103885911,1.678653453787149e-06
Reid_ld32_tok64_h256_head4,32,256,15,0.05414387462893501,0.09898030988173559,1.6465437122370475e-06
Reid_ld32_tok64_h256_head4,32,256,16,0.05233781637158245,0.1018735594721511,1.6841632255548689e-06
Reid_ld32_tok64_h256_head4,32,256,17,0.05047150379279628,0.10086446517612785,1.660076737710625e-06
Reid_ld32_tok64_h256_head4,32,256,18,0.049374735276214776,0.10395592284970917,1.7285015759682664e-06
Reid_ld32_tok64_h256_head4,32,256,19,0.04848066397593356,0.09726738351513632,1.6035187898744142e-06
Reid_ld32_tok64_h256_head4,32,256,20,0.047485995109891516,0.10242963186581619,1.6728615294603345e-06
Reid_ld32_tok64_h256_head4,32,256,21,0.04621108026010916,0.10454325528931804,1.7052242047466137e-06
Reid_ld32_tok64_h256_head4,32,256,22,0.04497889711521566,0.1052672363212332,1.7097967437962324e-06
Reid_ld32_tok64_h256_head4,32,256,23,0.04488254596944898,0.10682305717724376,1.7513458925932923e-06
Reid_ld32_tok96_h256_head4,32,256,1,0.4720787399820983,0.2820335959549993,5.360699751690845e-06
Reid_ld32_tok96_h256_head4,32,256,2,0.18246141623705625,0.1692279927805066,3.3533458759649194e-06
Reid_ld32_tok96_h256_head4,32,256,3,0.11493500939570367,0.14583200037712232,2.9543725589675774e-06
Reid_ld32_tok96_h256_head4,32,256,4,0.08978217346593738,0.13518994381651284,2.7543328639723086e-06
Reid_ld32_tok96_h256_head4,32,256,5,0.07687149751931428,0.12435618907911702,2.513327637529983e-06
Reid_ld32_tok96_h256_head4,32,256,6,0.06874674301128834,0.12174239095766097,2.4579303500260606e-06
Reid_ld32_tok96_h256_head4,32,256,7,0.06222104666288942,0.1316841263184324,2.7091174655069494e-06
Reid_ld32_tok96_h256_head4,32,256,8,0.058867298266850415,0.11163884657435119,2.2596773905902978e-06
Reid_ld32_tok96_h256_head4,32,256,9,0.05579267028486356,0.1105738241551444,2.228046999981359e-06
Reid_ld32_tok96_h256_head4,32,256,10,0.05287635979475454,0.11447324904613197,2.310908867126926e-06
Reid_ld32_tok96_h256_head4,32,256,11,0.050981709633488206,0.108061871023383,2.2040680234880485e-06
Reid_ld32_tok96_h256_head4,32,256,12,0.04892204466741532,0.1101464124629274,2.234141005956758e-06
Reid_ld32_tok96_h256_head4,32,256,13,0.04745350302662701,0.11253744643880054,2.2929381634284595e-06
Reid_ld32_tok96_h256_head4,32,256,14,0.0454023020202294,0.10723883020109497,2.178885549142251e-06
Reid_ld32_tok96_h256_head4,32,256,15,0.044310942145530136,0.11004114135401323,2.245548648271978e-06
Reid_ld32_tok96_h256_head4,32,256,16,0.042994707089383154,0.10630919356481172,2.1476130389785908e-06
Reid_ld32_tok96_h256_head4,32,256,17,0.0416620783903636,0.10497492292081007,2.137962662924764e-06
Reid_ld32_tok96_h256_head4,32,256,18,0.04032465679338202,0.10944476174539887,2.2380642472086266e-06
Reid_ld32_tok96_h256_head4,32,256,19,0.038573441620683296,0.11182507645105944,2.2976316846801124e-06
Reid_ld32_tok96_h256_head4,32,256,20,0.03810560956713743,0.10824927062029019,2.2084357779306173e-06
Reid_ld32_tok96_h256_head4,32,256,21,0.03613037745701149,0.10395568331005052,2.1041305937785637e-06
Reid_ld32_tok96_h256_head4,32,256,22,0.03573924091877416,0.1049502511054743,2.1338708987705955e-06
Reid_ld32_tok96_h256_head4,32,256,23,0.03479555617203005,0.11063271862629336,2.2682142567553855e-06
Reid_ld32_tok96_h256_head4,32,256,24,0.033713779215468094,0.10593963722116313,2.1678331042984665e-06
Reid_ld32_tok96_h256_head4,32,256,25,0.033767857636557895,0.10813736218609847,2.1814937430519876e-06
Reid_ld32_tok96_h256_head4,32,256,26,0.03231178498128429,0.10749510421534068,2.1786126795930727e-06
Reid_ld32_tok96_h256_head4,32,256,27,0.03157524930080399,0.10707281226059422,2.168214129785184e-06
Reid_ld32_tok96_h256_head4,32,256,28,0.03153285641223192,0.1079155660723336,2.185953499473925e-06
Reid_ld32_tok96_h256_head4,32,256,29,0.03076444849721156,0.11069267355254851,2.2454181876874203e-06
Reid_ld32_tok96_h256_head4,32,256,30,0.029955411615082993,0.10278227069182322,2.068465453657353e-06
Reid_ld32_tok96_h256_head4,32,256,31,0.029437483926303683,0.11573123477050103,2.3227091028310554e-06
Reid_ld32_tok96_h256_head4,32,256,32,0.028851038897410034,0.11089832067547832,2.2294549676526997e-06
Reid_ld32_tok96_h256_head4,32,256,33,0.027887911106226966,0.11388950957683847,2.259900862178199e-06
Reid_ld32_tok96_h256_head4,32,256,34,0.02786860638530925,0.10868474248563871,2.1677268921216354e-06
Reid_ld32_tok96_h256_head4,32,256,35,0.027048530854517593,0.1046088266809238,2.0828161929653534e-06
Reid_ld32_tok96_h256_head4,32,256,36,0.026951995148556306,0.10587281551910564,2.123069870325622e-06
Reid_ld32_tok96_h256_head4,32,256,37,0.026337850532727317,0.10612571487785318,2.139791243642719e-06
Reid_ld32_tok96_h256_head4,32,256,38,0.026141061699017882,0.10059776122274343,2.0200126597025304e-06
Reid_ld32_tok96_h256_head4,32,256,39,0.025504619118291886,0.09970065863861237,2.004012110345954e-06
Reid_ld32_tok96_h256_head4,32,256,40,0.025429429254727437,0.1016171522368677,2.0275926997648243e-06
Reid_ld32_tok96_h256_head4,32,256,41,0.025271597983082757,0.10920536539051681,2.168615850361988e-06
Reid_ld32_tok96_h256_head4,32,256,42,0.02473976757377386,0.10430867312068585,2.0717926252089567e-06
Reid_ld32_tok96_h256_head4,32,256,43,0.024298006874741988,0.10478166092885659,2.1050866157956704e-06
Reid_ld32_tok96_h256_head4,32,256,44,0.02396020236890763,0.10474465532694012,2.0844995454005755e-06
Reid_ld32_tok96_h256_head4,32,256,45,0.023564561160746962,0.10373927810927853,2.075958479661466e-06
Reid_ld32_tok96_h256_head4,32,256,46,0.024050914058461784,0.1040355270949658,2.0734177747705474e-06
Reid_ld32_tok96_h256_head4,32,256,47,0.022587940072407945,0.10462223686743527,2.080381091165151e-06
Reid_ld32_tok96_h256_head4,32,256,48,0.022768492645700463,0.10450966273143422,2.1059255151634205e-06
Reid_ld32_tok96_h256_head4,32,256,49,0.022705250371946022,0.10479043688508682,2.09518966630462e-06
Reid_ld32_tok96_h256_head4,32,256,50,0.022249747499008665,0.1015727205638541,2.021856212337525e-06
Reid_ld32_tok96_h256_head4,32,256,51,0.022158675987739115,0.10272043181175831,2.0564148909585354e-06
Reid_ld64_tok64_h256_head4,64,256,1,0.44703666772693396,0.29193783370777965,2.702806317387285e-06
Reid_ld64_tok64_h256_head4,64,256,2,0.16225212057121097,0.19117119539529084,1.7927250267746332e-06
Reid_ld64_tok64_h256_head4,64,256,3,0.1084573850221932,0.1681789865717292,1.626227287587767e-06
Reid_ld64_tok64_h256_head4,64,256,4,0.08586192432325333,0.15130932439351455,1.4682531106835483e-06
Reid_ld64_tok64_h256_head4,64,256,5,0.07241209009662271,0.16260271625593303,1.5758639432128517e-06
Reid_ld64_tok64_h256_head4,64,256,6,0.0639250948652625,0.1410953506664373,1.346600897793593e-06
Reid_ld64_tok64_h256_head4,64,256,7,0.0582092074258253,0.1434663371858187,1.3773173122899606e-06
Reid_ld64_tok64_h256_head4,64,256,8,0.054307406691368666,0.13360810289159417,1.2762687795131456e-06
Reid_ld64_tok64_h256_head4,64,256,9,0.051154032528866085,0.13464184761047363,1.290709655936695e-06
Reid_ld64_tok64_h256_head4,64,256,10,0.048031239421106875,0.13664244102663362,1.3037463628595702e-06
Reid_ld64_tok64_h256_head4,64,256,11,0.046443373437505216,0.13296284092473798,1.2644239612846775e-06
Reid_ld64_tok64_h256_head4,64,256,12,0.04484993826365098,0.13541728265234268,1.2965630187089516e-06
Reid_ld64_tok64_h256_head4,64,256,13,0.04304333621403202,0.13002395313000306,1.2460205485176346e-06
Reid_ld64_tok64_h256_head4,64,256,14,0.04179886002792046,0.13976531340857037,1.3451135574538142e-06
Reid_ld64_tok64_h256_head4,64,256,15,0.0408683201984968,0.1444501441740431,1.3953843765968087e-06
Reid_ld64_tok64_h256_head4,64,256,16,0.039430470974184575,0.13858010915690103,1.3239996459013526e-06
Reid_ld64_tok64_h256_head4,64,256,17,0.039027608879841864,0.13011841559782625,1.252278578371957e-06
Reid_ld64_tok64_h256_head4,64,256,18,0.037325470119249075,0.13563590061268768,1.2954899214356884e-06
Reid_ld64_tok64_h256_head4,64,256,19,0.036454098985996095,0.14216568624600767,1.358389868766352e-06
Reid_ld64_tok64_h256_head4,64,256,20,0.03539360428228974,0.13234554043621757,1.2666168639174912e-06
Reid_ld64_tok64_h256_head4,64,256,21,0.034521545971510935,0.14321360155474394,1.3599546678033647e-06
Reid_ld64_tok64_h256_head4,64,256,22,0.033800940320361406,0.1366796284459997,1.313284496990974e-06
Reid_ld64_tok64_h256_head4,64,256,23,0.03228167419089004,0.13707870062906294,1.3154100368240052e-06
Reid_ld64_tok64_h256_head4,64,256,24,0.03221294012968429,0.13634530769428238,1.3033489330460668e-06
Reid_ld64_tok64_h256_head4,64,256,25,0.032031413794029504,0.13493723068910185,1.2885013282470937e-06
Reid_ld64_tok96_h256_head4,64,256,1,0.4692467586696148,0.33249983700923624,4.372095696680845e-06
Reid_ld64_tok96_h256_head4,64,256,2,0.19830010447651147,0.22549240672029555,2.9361081507772724e-06
Reid_ld64_tok96_h256_head4,64,256,3,0.1368067302647978,0.19453342675231397,2.5555300044288743e-06
Reid_ld64_tok96_h256_head4,64,256,4,0.11031741270795464,0.18136527876835318,2.409885620195951e-06
Reid_ld64_tok96_h256_head4,64,256,5,0.09446041950024664,0.17398144556675108,2.300006019702039e-06
Reid_ld64_tok96_h256_head4,64,256,6,0.08347793994471431,0.1706162850977853,2.2714221824315927e-06
Reid_ld64_tok96_h256_head4,64,256,7,0.07593903775326907,0.1685193192632869,2.2471273743462917e-06
Reid_ld64_tok96_h256_head4,64,256,8,0.07085458840243518,0.1662319092825055,2.2184237617040025e-06
Reid_ld64_tok96_h256_head4,64,256,9,0.0658116252021864,0.16837362369988113,2.239609017173905e-06
Reid_ld64_tok96_h256_head4,64,256,10,0.06128497610334307,0.16634129875339568,2.195317874971181e-06
Reid_ld64_tok96_h256_head4,64,256,11,0.05859918400645256,0.16535269422689453,2.1787658622329788e-06
Reid_ld64_tok96_h256_head4,64,256,12,0.05508912031305954,0.16825732382480055,2.207865438137446e-06
Reid_ld64_tok96_h256_head4,64,256,13,0.05282492450904101,0.16739271925762295,2.214138162486279e-06
Reid_ld64_tok96_h256_head4,64,256,14,0.050831179353408515,0.17071244481485337,2.254765568636685e-06
Reid_ld64_tok96_h256_head4,64,256,15,0.04803900978993624,0.17179831703659146,2.2508390818387624e-06
Reid_ld64_tok96_h256_head4,64,256,16,0.04665248954668641,0.17650704063707962,2.3426521114089383e-06
Reid_ld64_tok96_h256_head4,64,256,17,0.04552553373854607,0.17701188397593795,2.348327001620021e-06
Reid_ld64_tok96_h256_head4,64,256,18,0.04298711712937802,0.1702147979615256,2.245171471493279e-06
Reid_ld64_tok96_h256_head4,64,256,19,0.04247937759850174,0.18175681569613517,2.388618148856381e-06
Reid_ld64_tok96_h256_head4,64,256,20,0.040615256675519046,0.18395087568322196,2.4134714073298367e-06
Reid_ld64_tok96_h256_head4,64,256,21,0.03948021296411753,0.1829636136395857,2.4440372567013923e-06
Reid_ld64_tok96_h256_head4,64,256,22,0.038459521795157346,0.18167565911775455,2.3931710018487706e-06
Reid_ld64_tok96_h256_head4,64,256,23,0.037253062734380366,0.17238275716314092,2.2687358091033615e-06
Reid_ld64_tok128_h256_head4,64,256,1,0.4765745188295841,0.3062763055413961,4.3854967218237565e-06
Reid_ld64_tok128_h256_head4,64,256,2,0.20732252847403287,0.19192712138872595,2.6915071998701023e-06
Reid_ld64_tok128_h256_head4,64,256,3,0.14331358668394387,0.16448200500570237,2.3179267643769207e-06
Reid_ld64_tok128_h256_head4,64,256,4,0.11357053069397807,0.1469441735604778,2.0872382960845924e-06
Reid_ld64_tok128_h256_head4,64,256,5,0.09669230643194168,0.14234344254247844,2.0203725932788074e-06
Reid_ld64_tok128_h256_head4,64,256,6,0.08429081251379103,0.13515287559479475,1.9157780671008597e-06
Reid_ld64_tok128_h256_head4,64,256,7,0.07424196566455066,0.13506200063508003,1.911459138312921e-06
Reid_ld64_tok128_h256_head4,64,256,8,0.06708295124582947,0.1349409235850908,1.908438050364225e-06
Reid_ld64_tok128_h256_head4,64,256,9,0.06087349403183907,0.14333823868539183,2.026249823607884e-06
Reid_ld64_tok128_h256_head4,64,256,10,0.05604673783760518,0.13828649437520654,1.939381492164216e-06
Reid_ld64_tok128_h256_head4,64,256,11,0.05220774260116741,0.13446687953313813,1.8868486442258359e-06
Reid_ld64_tok128_h256_head4,64,256,12,0.05035674446262419,0.14720658972393721,2.0782880017478078e-06
Reid_ld64_tok128_h256_head4,64,256,13,0.04659718791488558,0.1626673029991798,2.3350398824817374e-06
Reid_ld64_tok128_h256_head4,64,256,14,0.04422571297734976,0.1536787413363345,2.175491344935665e-06
Reid_ld64_tok128_h256_head4,64,256,15,0.0426040453161113,0.14231874929973856,2.001047895205943e-06
Reid_ld64_tok128_h256_head4,64,256,16,0.04080823728116229,0.13985523816663772,1.972989958964888e-06
Reid_ld64_tok128_h256_head4,64,256,17,0.03796433727722615,0.14684821646194904,2.0584503210230308e-06
Reid_ld64_tok128_h256_head4,64,256,18,0.03648232055595144,0.14353643500478938,2.024951428616362e-06
Reid_ld64_tok128_h256_head4,64,256,19,0.03556421549525112,0.14179888562997803,2.0008582794162067e-06
Reid_ld64_tok128_h256_head4,64,256,20,0.0340058360202238,0.14047253662720321,2.0044738638702596e-06
Reid_ld64_tok128_h256_head4,64,256,21,0.03280201150570065,0.13511410172097385,1.9116721548684267e-06
Reid_ld64_tok128_h256_head4,64,256,22,0.03159782361472026,0.13947050011367537,1.96432652462164e-06
Reid_ld64_tok128_h256_head4,64,256,23,0.030527433960232882,0.13982931805308907,1.983208967750727e-06
Reid_ld64_tok128_h384_head4,64,384,1,0.4016909966059029,0.22671044214628636,4.3020896191592325e-06
Reid_ld64_tok128_h384_head4,64,384,2,0.15110164273530244,0.17154248325154187,3.198397258898922e-06
Reid_ld64_tok128_h384_head4,64,384,3,0.09835930096916855,0.13996518480125814,2.602544590857292e-06
Reid_ld64_tok128_h384_head4,64,384,4,0.0744494084501639,0.1351528156735003,2.537043274912776e-06
Reid_ld64_tok128_h384_head4,64,384,5,0.06164839468430728,0.12962412411347032,2.4544673794224538e-06
Reid_ld64_tok128_h384_head4,64,384,6,0.05338376041036099,0.1258520646742545,2.3872519508927325e-06
Reid_ld64_tok128_h384_head4,64,384,7,0.047186594409868124,0.1271522667328827,2.4347270879587768e-06
Reid_ld64_tok128_h384_head4,64,384,8,0.043170576638076455,0.12221402814378962,2.332334163277494e-06
Reid_ld64_tok128_h384_head4,64,384,9,0.040462821135297415,0.12425686759408563,2.375195689729992e-06
