dataset,split,rollout_steps,used,p_ratio_r2,p_ratio_pearson,p_ratio_mse,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid_ld16_tok128_h256_head4,test,90,38,0.6574010608395982,0.8141913091885743,0.04853369434106093,7.170340612853914e-05,0.00043563711867471665,0.00043177152110729367,1.0261801152694545
Reid_ld16_tok128_h256_head4,val,100,20,0.4620972059803171,0.7280306681558115,0.07590059977912669,0.00013836610232829117,0.000580337000428699,0.0005371720602852292,0.9437992063546752
Reid_ld16_tok128_h256_head4,test,100,38,0.6600862417235813,0.8158077978131116,0.049231327194730314,9.13865613160612e-05,0.0005436322619636101,0.0005338235304837948,1.0176787959997993
Reid_ld32_tok128_h256_head4,val,10,20,-0.0497901473090403,0.6898726067494874,0.05259311568860385,2.7320367053107475e-06,4.488473609853827e-06,9.43390266456845e-06,2.1083300393567086
Reid_ld32_tok128_h256_head4,test,10,38,-0.12014423508712846,0.7429103778448188,0.061520457016010846,3.08056503459547e-06,4.555915821631635e-06,1.0247946037404626e-05,2.218359784812803
Reid_ld32_tok128_h256_head4,val,20,20,0.3058653784519565,0.6936068031989642,0.052627283862897126,3.7873678024880064e-06,1.8944466683024074e-05,1.9217422732253908e-05,1.0192925556751935
Reid_ld32_tok128_h256_head4,test,20,38,0.48513589762933684,0.7650070604670816,0.04344786885026964,3.569539468404209e-06,1.8967649817855808e-05,2.0753449653535715e-05,1.085105088710562
Reid_ld32_tok128_h256_head4,val,30,20,0.34558361930517645,0.7023174765124182,0.06026805288927184,7.868024124491057e-06,4.442684421519516e-05,3.501165083434899e-05,0.7942313345076384
Reid_ld32_tok128_h256_head4,test,30,38,0.5629485060897876,0.7722294258159279,0.04446206100155402,6.257586787078732e-06,4.3955074081742695e-05,3.761706322716476e-05,0.8544172224887159
Reid_ld32_tok128_h256_head4,val,40,20,0.3394453453729277,0.7050378423133841,0.068544485722033,1.508887237378076e-05,8.167323358065914e-05,5.839977638970595e-05,0.7230065819183371
Reid_ld32_tok128_h256_head4,test,40,38,0.5794612543675984,0.7754466860686119,0.04769201328540768,1.1044739009871831e-05,7.995633763800327e-05,6.243004980588969e-05,0.7836220975353281
Reid_ld32_tok128_h256_head4,val,50,20,0.33131055019812006,0.7041286220278017,0.07543256109767682,2.5612731894852915e-05,0.00013127350466675126,9.091630818147678e-05,0.7029379637255416
Reid_ld32_tok128_h256_head4,test,50,38,0.5846194109276104,0.7773215038444209,0.05062692650536089,1.7912598279604264e-05,0.0001273059148699854,9.666169066086265e-05,0.765365440094246
Reid_ld32_tok128_h256_head4,val,60,20,0.32476115286768614,0.7012772395810212,0.08113077990138258,3.971824590962569e-05,0.00019373622417333535,0.00013389248088060412,0.7044426070230643
Reid_ld32_tok128_h256_head4,test,60,38,0.5869815001677314,0.7784542843672929,0.05303785054447572,2.697125843927719e-05,0.00018629207471875767,0.0001415585318586397,0.7690456103746083
Reid_ld32_tok128_h256_head4,val,70,20,0.3197023944139499,0.6979349277489109,0.0859924131970394,5.776553825853625e-05,0.0002695090508495923,0.00018834971997421234,0.7156295932773685
Reid_ld32_tok128_h256_head4,test,70,38,0.5883290864326377,0.7790549735422156,0.0550264468895461,3.842589588705443e-05,0.0002571933858378447,0.00019805262050603663,0.7823606845401933
Reid_ld32_tok128_h256_head4,val,80,20,0.3156772783626087,0.6947275281967499,0.09023766593061247,8.015155960947596e-05,0.0003589820029446855,0.0002549386190366931,0.73067265350937
Reid_ld32_tok128_h256_head4,test,80,38,0.589752659766506,0.7795978801471009,0.056616418379698115,5.2504050765827215e-05,0.0003402265796658436,0.0002667040960085088,0.7993851711804647
Reid_ld32_tok128_h256_head4,val,90,20,0.31199170697417233,0.6918788324979104,0.09405560823756302,0.00010726300472470029,0.00046249211591202765,0.0003339274669997394,0.7464009773581146
Reid_ld32_tok128_h256_head4,test,90,38,0.5912174618249134,0.7800555262793534,0.0579094810053219,6.94604816424927e-05,0.00043563711867471665,0.00034772649278717215,0.8168037016602494
Reid_ld32_tok128_h256_head4,val,100,20,0.30864428914207875,0.6894927931624426,0.09755352397913103,0.00013943844237473968,0.000580337000428699,0.0004252761529642157,0.7610729581517486
Reid_ld32_tok128_h256_head4,test,100,38,0.5929100746517828,0.7805449565322936,0.05896077115007081,8.952551740405492e-05,0.0005436322619636101,0.0004410769700035943,0.8329083487249459
Reid_ld96_tok128_h384_head4,val,10,20,-0.4250831988684267,0.6065984262720181,0.07139480755853288,5.174917612293939e-06,4.488473609853827e-06,1.2459403933462454e-05,2.785626856794944
Reid_ld96_tok128_h384_head4,test,10,38,0.0793350078409355,0.7304090574145541,0.05056467667475168,4.307380337602233e-06,4.555915821631635e-06,1.090687062275576e-05,2.3458968222246632
Reid_ld96_tok128_h384_head4,val,20,20,-0.07147263206845977,0.6325584734659216,0.08123596289353144,6.882298600885406e-06,1.8944466683024074e-05,2.235651886621781e-05,1.1894780997861476
Reid_ld96_tok128_h384_head4,test,20,38,0.43762905831082477,0.7615323914632645,0.04745683143806251,5.422210691856315e-06,1.8967649817855808e-05,1.9984021791012646e-05,1.0390984496048534
Reid_ld96_tok128_h384_head4,val,30,20,-0.011260726192321657,0.6378598447728575,0.09313140185502752,1.2060892561294168e-05,4.442684421519516e-05,3.7407455147331346e-05,0.8507156770365667
Reid_ld96_tok128_h384_head4,test,30,38,0.5068976508682157,0.774936632938903,0.05016421870785574,9.092687569615296e-06,4.3955074081742695e-05,3.398916346429216e-05,0.7696597966880134
Reid_ld96_tok128_h384_head4,val,40,20,0.015541188337449663,0.6391559040266466,0.10215539696413137,2.0856291268955828e-05,8.167323358065914e-05,5.888390023756074e-05,0.7296825011948925
Reid_ld96_tok128_h384_head4,test,40,38,0.5370810673911816,0.7818455782518949,0.05249822070698042,1.5135117702189554e-05,7.995633763800327e-05,5.413365957601376e-05,0.6790139453188048
Reid_ld96_tok128_h384_head4,val,50,20,0.03390438962653142,0.6389044358524453,0.1089819290214397,3.3389143095519105e-05,0.00013127350466675126,8.815903329377761e-05,0.6809751809534939
Reid_ld96_tok128_h384_head4,test,50,38,0.5560230328471288,0.7855039940607443,0.05411227649398963,2.3359751606365437e-05,0.0001273059148699854,8.175215570142762e-05,0.6478932313901228
Reid_ld96_tok128_h384_head4,val,60,20,0.04820004658776267,0.6373186660853912,0.11435993775888757,4.982934285635565e-05,0.00019373622417333535,0.0001266367642529076,0.6643580321862157
Reid_ld96_tok128_h384_head4,test,60,38,0.5697182652077479,0.7875177442938376,0.05525471220102043,3.366350153412082e-05,0.00018629207471875767,0.0001182324746256008,0.64339062271613
Reid_ld96_tok128_h384_head4,val,70,20,0.05891834763877857,0.6346199131601141,0.11895658846584387,7.043942994187092e-05,0.0002695090508495923,0.00017565888192621059,0.6643336353514292
Reid_ld96_tok128_h384_head4,test,70,38,0.5797122722312197,0.7885625439218376,0.05617822286735957,4.6071374634649197e-05,0.0002571933858378447,0.00016492578039393075,0.6526714760896298
Reid_ld96_tok128_h384_head4,val,80,20,0.06648695072797706,0.6308916320981469,0.12309694829439291,9.55700962094852e-05,0.0003589820029446855,0.00023640281215193683,0.6734635573056207
Reid_ld96_tok128_h384_head4,test,80,38,0.5873109535741163,0.789293764556341,0.056953387436633265,6.0711978532804334e-05,0.0003402265796658436,0.0002230437775755203,0.669579777975093
Reid_ld96_tok128_h384_head4,val,90,20,0.07079610708441841,0.626348801265259,0.1270287556281034,0.0001256354420547723,0.00046249211591202765,0.00030979048169683666,0.6875515548035007
Reid_ld96_tok128_h384_head4,test,90,38,0.5929554112900441,0.7898491844999637,0.05766327735878528,7.782953116475255e-05,0.00043563711867471665,0.00029356178205680887,0.6904184226787833
Reid_ld96_tok128_h384_head4,val,100,20,0.07272328398864769,0.6213502612608383,0.13084308110863838,0.00016105784161482006,0.000580337000428699,0.0003964258343330584,0.7039443244816618
Reid_ld96_tok128_h384_head4,test,100,38,0.597375083872437,0.7904962314787319,0.0583140826165318,9.771719367946437e-05,0.0005436322619636101,0.0003771509072976187,0.712853135948458
